gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2737824035	377	3	370	SUPERFAMILY	SSF89796	IPR023606	CoA-transferase family III domain	
2737824038	241	5	241	ProSiteProfiles	PS51556	IPR010251	Magnesium-protoporphyrin IX methyltransferase	GO:0015995|GO:0046406
2737824038	241	5	174	SUPERFAMILY	SSF53335			
2737824039	478	38	460	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2737824040	253	36	249	SUPERFAMILY	SSF50346	IPR011033	PRC-barrel-like	
2737824040	253	8	43	SUPERFAMILY	SSF81490			
2737824045	295	52	197	SUPERFAMILY	SSF53474			
2737824045	295	235	253	SUPERFAMILY	SSF53474			
2737824046	593	327	344	ProSitePatterns	PS00490	IPR006655	Molybdopterin oxidoreductase, prokaryotic, conserved site	GO:0009055|GO:0016491|GO:0055114
2737824046	593	438	581	SUPERFAMILY	SSF50692	IPR009010	Aspartate decarboxylase-like domain	
2737824046	593	3	490	SUPERFAMILY	SSF53706			
2737824048	428	22	135	SUPERFAMILY	SSF50022	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2737824048	428	27	130	ProSiteProfiles	PS51296	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2737824048	428	139	306	SUPERFAMILY	SSF55961			
2737824048	428	335	395	SUPERFAMILY	SSF55961			
2737824049	350	9	341	SUPERFAMILY	SSF51430	IPR023210	NADP-dependent oxidoreductase domain	
2737824050	197	18	190	SUPERFAMILY	SSF89562	IPR005493	Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase	
2737824051	309	45	143	SUPERFAMILY	SSF103481			
2737824051	309	207	307	SUPERFAMILY	SSF103481			
2737824052	435	68	90	ProSitePatterns	PS00570	IPR015881	Aromatic-ring-hydroxylating dioxygenase, 2Fe-2S-binding site	GO:0005506|GO:0016705|GO:0051537|GO:0055114
2737824052	435	19	139	SUPERFAMILY	SSF50022	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2737824052	435	27	135	ProSiteProfiles	PS51296	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2737824052	435	138	353	SUPERFAMILY	SSF55961			
2737824053	331	2	26	SUPERFAMILY	SSF53213	IPR004183	Extradiol ring-cleavage dioxygenase, class III enzyme, subunit B	GO:0006725|GO:0008198|GO:0016491
2737824053	331	67	322	SUPERFAMILY	SSF53213	IPR004183	Extradiol ring-cleavage dioxygenase, class III enzyme, subunit B	GO:0006725|GO:0008198|GO:0016491
2737824054	135	15	134	SUPERFAMILY	SSF55298	IPR013813	Endoribonuclease L-PSP/chorismate mutase-like	
2737824055	203	1	50	SMART	SM00345	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2737824055	203	1	53	ProSiteProfiles	PS50949	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2737824055	203	58	182	SUPERFAMILY	SSF48008	IPR008920	Transcription regulator FadR/GntR, C-terminal	
2737824055	203	60	183	SMART	SM00895	IPR011711	GntR, C-terminal	
2737824055	203	2	54	SUPERFAMILY	SSF46785			
2737824056	383	10	372	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2737824057	377	24	371	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2737824059	147	1	139	SUPERFAMILY	SSF102400	IPR007459	DNA polymerase III chi subunit, HolC	GO:0003677|GO:0003887|GO:0006260
2737824060	52	1	45	SUPERFAMILY	SSF53187			
2737824061	368	333	368	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2737824061	368	105	320	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2737824061	368	9	102	SUPERFAMILY	SSF63418			
2737824062	512	351	506	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2737824062	512	109	348	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2737824062	512	20	92	SUPERFAMILY	SSF63418			
2737824063	578	61	228	SUPERFAMILY	SSF56519	IPR005311	Penicillin-binding protein, dimerisation domain	GO:0008658
2737824063	578	229	559	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2737824065	310	112	212	SUPERFAMILY	SSF81799	IPR023397	S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain	GO:0008168
2737824065	310	10	112	SUPERFAMILY	SSF53335			
2737824065	310	213	304	SUPERFAMILY	SSF53335			
2737824066	142	2	129	SUPERFAMILY	SSF89447			
2737824067	342	262	342	ProSiteProfiles	PS51128	IPR000962	Zinc finger, DksA/TraR C4-type	GO:0008270
2737824067	342	305	329	ProSitePatterns	PS01102	IPR020458	Zinc finger, DksA/TraR C4-type conserved site	
2737824067	342	203	300	SUPERFAMILY	SSF109635			
2737824067	342	302	340	SUPERFAMILY	SSF57716			
2737824068	88	1	86	SUPERFAMILY	SSF54637			
2737824069	228	3	213	SUPERFAMILY	SSF53056	IPR001765	Carbonic anhydrase	GO:0004089|GO:0008270
2737824069	228	31	193	SMART	SM00947	IPR001765	Carbonic anhydrase	GO:0004089|GO:0008270
2737824069	228	43	50	ProSitePatterns	PS00704	IPR015892	Carbonic anhydrase, prokaryotic-like, conserved site	GO:0004089|GO:0008270|GO:0015976
2737824069	228	83	103	ProSitePatterns	PS00705	IPR015892	Carbonic anhydrase, prokaryotic-like, conserved site	GO:0004089|GO:0008270|GO:0015976
2737824071	393	5	269	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2737824071	393	271	392	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2737824071	393	374	387	ProSitePatterns	PS00099	IPR020610	Thiolase, active site	GO:0008152|GO:0016747
2737824073	222	17	219	SUPERFAMILY	SSF52499	IPR000868	Isochorismatase-like	GO:0003824|GO:0008152
2737824074	304	7	288	SUPERFAMILY	SSF88713	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel	GO:0003824|GO:0005975
2737824075	305	17	302	SUPERFAMILY	SSF88713	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel	GO:0003824|GO:0005975
2737824076	153	15	147	ProSiteProfiles	PS50995	IPR000835	MarR-type HTH domain	GO:0003700|GO:0005622|GO:0006355
2737824076	153	35	135	SMART	SM00347	IPR000835	MarR-type HTH domain	GO:0003700|GO:0005622|GO:0006355
2737824076	153	74	108	ProSitePatterns	PS01117	IPR023187	Transcriptional regulator MarR-type, conserved site	
2737824076	153	16	148	SUPERFAMILY	SSF46785			
2737824077	359	184	353	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2737824077	359	1	176	SUPERFAMILY	SSF51735			
2737824078	329	195	308	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2737824078	329	2	195	SUPERFAMILY	SSF51735			
2737824081	270	6	258	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737824081	270	30	235	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737824081	270	4	257	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737824082	260	9	242	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737824082	260	33	219	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737824082	260	142	156	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737824082	260	6	240	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737824083	619	202	213	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2737824083	619	5	305	SUPERFAMILY	SSF56801			
2737824083	619	357	617	SUPERFAMILY	SSF56801			
2737824084	389	33	385	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2737824085	160	15	158	SUPERFAMILY	SSF54637			
2737824086	254	2	252	SUPERFAMILY	SSF52096			
2737824089	299	11	299	SUPERFAMILY	SSF51556			
2737824090	253	4	250	SUPERFAMILY	SSF51735			
2737824091	532	195	206	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2737824091	532	14	531	SUPERFAMILY	SSF56801			
2737824093	141	1	138	SUPERFAMILY	SSF54919	IPR001564	Nucleoside diphosphate kinase	GO:0004550|GO:0005524|GO:0006165|GO:0006183|GO:0006228|GO:0006241
2737824093	141	3	140	SMART	SM00562	IPR001564	Nucleoside diphosphate kinase	GO:0004550|GO:0005524|GO:0006165|GO:0006183|GO:0006228|GO:0006241
2737824093	141	114	122	ProSitePatterns	PS00469	IPR023005	Nucleoside diphosphate kinase, active site	
2737824094	391	60	118	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2737824094	391	60	122	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
2737824094	391	161	175	ProSitePatterns	PS01149	IPR018496	Pseudouridine synthase, RsuA/RluB/E/F, conserved site	GO:0001522|GO:0003723|GO:0009451|GO:0016866
2737824094	391	123	291	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2737824094	391	62	151	SUPERFAMILY	SSF55174			
2737824095	209	1	80	SUPERFAMILY	SSF46785			
2737824095	209	83	158	SUPERFAMILY	SSF46785			
2737824096	324	150	164	ProSitePatterns	PS01129	IPR006224	Pseudouridine synthase, RluC/RluD, conserved site	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2737824096	324	95	321	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2737824097	209	22	99	SUPERFAMILY	SSF48452			
2737824098	258	154	185	ProSitePatterns	PS00571	IPR020556	Amidase, conserved site	
2737824098	258	2	251	SUPERFAMILY	SSF75304	IPR023631	Amidase signature domain	
2737824099	317	81	97	ProSitePatterns	PS01173	IPR002168	Lipase, GDXG, active site	GO:0008152|GO:0016787
2737824099	317	17	311	SUPERFAMILY	SSF53474			
2737824100	228	29	225	SUPERFAMILY	SSF52499	IPR000868	Isochorismatase-like	GO:0003824|GO:0008152
2737824101	343	135	302	SUPERFAMILY	SSF53850			
2737824102	107	3	102	SUPERFAMILY	SSF102405			
2737824105	160	7	157	SUPERFAMILY	SSF141452	IPR008514	Type VI secretion system effector, Hcp	
2737824106	156	42	145	SUPERFAMILY	SSF160719			
2737824109	901	234	379	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737824109	901	626	777	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737824109	901	330	342	ProSitePatterns	PS00870	IPR018368	ClpA/B, conserved site 1	GO:0005524
2737824109	901	797	888	SMART	SM01086	IPR019489	Clp ATPase, C-terminal	
2737824109	901	195	540	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737824109	901	575	863	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737824109	901	11	128	SUPERFAMILY	SSF81923			
2737824110	671	13	185	SUPERFAMILY	SSF69279			
2737824110	671	194	349	SUPERFAMILY	SSF69279			
2737824110	671	351	438	SUPERFAMILY	SSF69255			
2737824110	671	428	635	SUPERFAMILY	SSF69349			
2737824111	233	16	117	SUPERFAMILY	SSF82185			
2737824111	233	91	213	SUPERFAMILY	SSF82185			
2737824114	288	60	283	SMART	SM00062	IPR001638	Extracellular solute-binding protein, family 3	GO:0005215|GO:0006810
2737824114	288	1	34	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2737824114	288	52	272	SUPERFAMILY	SSF53850			
2737824115	428	19	403	SUPERFAMILY	SSF118215			
2737824116	310	3	310	SUPERFAMILY	SSF118215			
2737824117	363	1	347	SUPERFAMILY	SSF51905			
2737824118	415	4	77	ProSiteProfiles	PS50968	IPR000089	Biotin/lipoyl attachment	
2737824118	415	28	57	ProSitePatterns	PS00189	IPR003016	2-oxo acid dehydrogenase, lipoyl-binding site	
2737824118	415	105	150	SUPERFAMILY	SSF47005	IPR004167	E3 binding	GO:0008152|GO:0016746
2737824118	415	2	95	SUPERFAMILY	SSF51230	IPR011053	Single hybrid motif	
2737824118	415	185	414	SUPERFAMILY	SSF52777			
2737824119	959	606	803	SMART	SM00861	IPR005475	Transketolase-like, pyrimidine-binding domain	
2737824119	959	132	557	SUPERFAMILY	SSF52518			
2737824119	959	589	809	SUPERFAMILY	SSF52518			
2737824121	297	1	294	SUPERFAMILY	SSF56801			
2737824123	251	6	247	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737824123	251	30	224	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737824123	251	149	163	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737824123	251	3	247	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737824124	237	6	237	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737824124	237	30	214	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737824124	237	138	152	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737824124	237	5	234	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737824125	301	1	58	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2737824125	301	1	108	SUPERFAMILY	SSF46785			
2737824125	301	89	299	SUPERFAMILY	SSF53850			
2737824126	441	4	156	SUPERFAMILY	SSF50022	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2737824126	441	38	152	ProSiteProfiles	PS51296	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2737824126	441	157	434	SUPERFAMILY	SSF55961			
2737824127	211	53	199	SUPERFAMILY	SSF54427			
2737824129	63	4	63	SUPERFAMILY	SSF102405			
2737824133	188	118	182	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2737824133	188	8	86	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2737824134	591	20	190	SUPERFAMILY	SSF52518			
