gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2737824009	418	258	408	3	119	3.9e-33	113.9	pfam12626	PolyA_pol_arg_C	120
2737824011	363	5	78	3	73	9.7e-18	64	pfam01883	DUF59	74
2737824011	363	96	340	1	245	8.1e-105	349.6	pfam10609	ParA	246
2737824012	261	6	261	2	238	1.3e-80	270.9	pfam09334	tRNA-synt_1g	391
2737824013	214	13	64	4	50	3.8e-08	33.3	pfam12728	HTH_17	51
2737824013	214	79	193	1	108	8.5e-15	54.8	pfam00072	Response_reg	112
2737824014	581	40	478	4	421	2.8e-107	358.8	pfam00501	AMP-binding	423
2737824014	581	486	563	1	74	4.5e-18	65.9	pfam13193	AMP-binding_C	74
2737824015	346	2	305	14	309	9.0e-34	117.2	pfam00296	Bac_luciferase	314
2737824018	327	34	281	4	251	5.7e-74	248.3	pfam00348	polyprenyl_synt	257
2737824019	103	1	101	1	101	1.3e-40	137.6	pfam00829	Ribosomal_L21p	101
2737824020	85	2	82	1	78	4.4e-37	125.8	pfam01016	Ribosomal_L27	79
2737824021	362	4	158	1	155	5.4e-54	181.8	pfam01018	GTP1_OBG	155
2737824021	362	161	285	1	114	6.5e-25	87.3	pfam01926	MMR_HSR1	114
2737824022	379	13	242	2	239	3.4e-43	147.8	pfam00696	AA_kinase	241
2737824022	379	285	359	1	73	2.2e-18	65.8	pfam01472	PUA	74
2737824023	202	6	148	2	115	7.6e-25	87.3	pfam00293	NUDIX	131
2737824024	174	94	174	2	75	6.1e-22	78.3	pfam00587	tRNA-synt_2b	179
2737824025	389	69	379	3	206	9.8e-42	142.9	pfam01546	Peptidase_M20	207
2737824025	389	182	290	1	106	5.4e-24	84.1	pfam07687	M20_dimer	109
2737824026	274	4	71	1	67	2.9e-23	81.8	pfam14805	THDPS_N_2	67
2737824026	274	177	212	1	33	6.8e-14	51.2	pfam14602	Hexapep_2	34
2737824027	406	29	394	3	363	1.1e-48	166.1	pfam00155	Aminotran_1_2	363
2737824029	91	2	91	2	89	4.3e-25	88.3	pfam02463	SMC_N	220
2737824030	472	26	200	1	176	8.9e-51	172	pfam00270	DEAD	176
2737824030	472	234	343	2	111	1.3e-28	99.4	pfam00271	Helicase_C	111
2737824031	177	53	174	21	125	3.3e-06	26.7	pfam00692	dUTPase	129
2737824032	477	12	451	1	407	2.4e-31	109.1	pfam00890	FAD_binding_2	417
2737824034	343	8	343	19	342	1.4e-96	323.6	pfam03972	MmgE_PrpD	439
2737824035	377	3	363	1	368	9.5e-102	340.7	pfam02515	CoA_transf_3	368
2737824036	182	28	182	3	156	2.4e-18	66.3	pfam03480	DctP	286
2737824037	100	1	99	170	265	1.1e-09	38.1	pfam00142	Fer4_NifH	271
2737824038	241	34	164	20	84	4.7e-07	29.5	pfam03602	Cons_hypoth95	182
2737824038	241	140	240	1	97	1.9e-29	101.7	pfam07109	Mg-por_mtran_C	97
2737824039	478	58	461	1	400	6.6e-130	433.6	pfam03209	PUCC	401
2737824040	253	4	134	1	131	6.5e-49	165.4	pfam03967	PRCH	132
2737824040	253	140	207	6	69	5.1e-12	45.6	pfam05239	PRC	79
2737824041	226	98	191	2	75	1.2e-12	47.8	pfam03703	bPH_2	80
2737824044	187	14	162	3	141	8.8e-46	155.4	pfam11749	DUF3305	141
2737824046	593	2	382	55	431	2.9e-71	240.6	pfam00384	Molybdopterin	432
2737824046	593	472	578	1	111	2.7e-27	94.9	pfam01568	Molydop_binding	111
2737824047	62	1	59	221	273	6.2e-07	28.6	pfam03401	TctC	274
2737824048	428	26	122	2	84	1.2e-15	57.1	pfam00355	Rieske	89
2737824049	350	21	341	3	287	1.6e-34	119.2	pfam00248	Aldo_ket_red	292
2737824050	197	21	180	1	148	3.4e-27	95.3	pfam03737	Methyltransf_6	148
2737824051	309	3	140	2	136	6.0e-16	58.7	pfam00892	EamA	137
2737824051	309	165	306	2	136	4.9e-08	33.1	pfam00892	EamA	137
2737824052	435	26	125	2	84	6.2e-17	61.2	pfam00355	Rieske	89
2737824053	331	57	326	21	259	4.4e-18	65.2	pfam02900	LigB	274
2737824054	135	24	133	16	121	2.9e-17	62.7	pfam01042	Ribonuc_L-PSP	121
2737824055	203	1	50	15	64	9.5e-11	41.1	pfam00392	GntR	64
2737824055	203	60	182	2	122	3.6e-17	62.8	pfam07729	FCD	125
2737824056	383	12	350	30	330	4.6e-11	42.1	pfam00266	Aminotran_5	371
2737824057	377	23	370	2	341	1.4e-60	205.7	pfam13458	Peripla_BP_6	342
2737824059	147	1	136	3	131	1.5e-28	99.4	pfam04364	DNA_pol3_chi	132
2737824060	52	1	40	268	309	1.6e-09	37.4	pfam00883	Peptidase_M17	310
2737824061	368	29	100	5	88	2.6e-10	40.3	pfam01225	Mur_ligase	88
2737824061	368	110	301	1	191	9.1e-38	130	pfam08245	Mur_ligase_M	192
2737824062	512	20	91	7	49	4.9e-05	23.4	pfam01225	Mur_ligase	88
2737824062	512	118	331	1	191	3.9e-42	144.3	pfam08245	Mur_ligase_M	192
2737824062	512	351	440	1	89	4.4e-21	74.8	pfam02875	Mur_ligase_C	91
2737824063	578	65	215	2	178	3.3e-21	76.3	pfam03717	PBP_dimer	180
2737824063	578	254	551	1	304	7.7e-71	238.7	pfam00905	Transpeptidase	306
2737824064	105	1	84	14	90	6.4e-17	61.2	pfam04999	FtsL	97
2737824065	310	7	305	3	308	7.8e-91	304.7	pfam01795	Methyltransf_5	309
2737824066	142	1	70	2	63	6.0e-12	45.2	pfam02381	MraZ	72
2737824066	142	73	136	1	56	1.5e-14	53.5	pfam02381	MraZ	72
2737824067	342	301	335	2	35	2.1e-09	37	pfam01258	zf-dskA_traR	36
2737824068	88	1	69	11	72	1.8e-09	37.7	pfam03061	4HBT	79
2737824069	228	38	189	1	155	4.1e-48	163.5	pfam00484	Pro_CA	156
2737824070	602	14	591	1	560	0.0e+00	846.1	pfam06315	AceK	561
2737824071	393	5	263	1	259	2.0e-84	282.9	pfam00108	Thiolase_N	260
2737824071	393	270	392	2	122	6.1e-44	148.5	pfam02803	Thiolase_C	123
2737824073	222	30	212	2	174	1.2e-26	93.9	pfam00857	Isochorismatase	175
2737824074	304	53	176	14	124	6.1e-12	45.4	pfam01522	Polysacc_deac_1	124
2737824076	153	42	100	2	58	1.6e-12	47	pfam01047	MarR	59
2737824077	359	3	148	1	101	1.2e-05	24.9	pfam02558	ApbA	152
2737824077	359	181	325	2	146	7.5e-25	87.6	pfam02317	Octopine_DH	150
2737824078	329	6	194	5	178	1.0e-43	149.2	pfam02737	3HCDH_N	180
2737824078	329	196	295	1	97	9.1e-20	71	pfam00725	3HCDH	97
2737824079	291	6	279	3	267	2.4e-41	141.5	pfam02653	BPD_transp_2	268
2737824080	358	42	316	6	268	4.9e-40	137.2	pfam02653	BPD_transp_2	268
2737824081	270	21	186	2	136	4.2e-26	92	pfam00005	ABC_tran	137
2737824081	270	235	257	1	23	1.1e-08	34.6	pfam12399	BCA_ABC_TP_C	23
2737824082	260	24	170	2	136	1.5e-30	106.4	pfam00005	ABC_tran	137
2737824083	619	27	489	1	422	2.0e-93	313.2	pfam00501	AMP-binding	423
2737824084	389	33	380	1	342	3.0e-68	230.9	pfam13458	Peripla_BP_6	342
2737824085	160	61	151	3	76	2.4e-10	40.5	pfam03061	4HBT	79
2737824086	254	7	253	3	249	6.5e-50	169.6	pfam00378	ECH_1	251
2737824087	159	30	147	1	112	1.6e-25	89.8	pfam09917	DUF2147	112
2737824088	103	2	99	27	123	5.0e-27	94.4	pfam12806	Acyl-CoA_dh_C	124
2737824089	299	12	299	1	249	5.1e-25	88.7	pfam04909	Amidohydro_2	291
2737824090	253	11	250	1	234	1.4e-64	217.8	pfam13561	adh_short_C2	234
2737824091	532	31	445	2	422	3.2e-73	246.6	pfam00501	AMP-binding	423
2737824091	532	453	529	1	74	6.9e-12	46	pfam13193	AMP-binding_C	74
2737824092	226	105	220	6	92	4.1e-05	23.6	pfam13394	Fer4_14	118
2737824092	226	105	226	2	114	2.6e-09	37.6	pfam04055	Radical_SAM	167
2737824093	141	4	137	1	131	7.8e-53	178	pfam00334	NDK	135
2737824094	391	61	105	3	48	5.5e-07	29	pfam01479	S4	48
2737824094	391	122	256	2	160	1.3e-13	51.2	pfam00849	PseudoU_synth_2	161
2737824095	209	8	167	2	159	3.8e-45	153.2	pfam04079	SMC_ScpB	160
2737824096	324	107	262	2	161	3.1e-26	92.3	pfam00849	PseudoU_synth_2	161
2737824097	209	20	209	6	184	7.1e-49	166.1	pfam13525	YfiO	203
2737824098	258	24	257	1	220	1.3e-75	254.9	pfam01425	Amidase	451
2737824099	317	81	287	1	210	2.5e-77	259.3	pfam07859	Abhydrolase_3	211
2737824100	228	38	220	1	174	1.9e-40	138.7	pfam00857	Isochorismatase	175
2737824101	343	66	340	1	273	2.3e-69	233.4	pfam03401	TctC	274
2737824102	107	3	101	37	132	4.8e-29	101	pfam03641	Lysine_decarbox	132
2737824103	173	9	162	3	153	1.1e-56	190.8	pfam05591	T6SS_VipA	155
2737824104	497	71	493	2	422	0.0e+00	608.2	pfam05943	VipB	422
2737824105	160	6	135	4	129	1.3e-28	99.8	pfam05638	T6SS_HCP	129
2737824106	156	34	131	7	90	8.8e-12	44.5	pfam04965	GPW_gp25	95
2737824107	587	9	586	2	607	0.0e+00	542.7	pfam05947	T6SS_TssF	609
2737824108	347	11	312	2	298	1.2e-65	221.6	pfam06996	T6SS_TssG	299
2737824109	901	238	375	2	125	1.9e-09	37.9	pfam00004	AAA	132
2737824109	901	625	792	1	168	7.4e-39	133.5	pfam07724	AAA_2	171
2737824109	901	797	877	1	73	8.9e-12	44.8	pfam10431	ClpB_D2-small	81
2737824110	671	31	328	2	303	1.7e-79	267.1	pfam05954	Phage_GPD	304
2737824111	233	175	196	1	22	1.5e-04	21.5	pfam07661	MORN_2	22
2737824112	128	5	122	1	109	9.6e-29	100.2	pfam14107	DUF4280	109
2737824114	288	61	281	5	206	4.9e-17	62	pfam00497	SBP_bac_3	225
2737824115	428	16	424	5	368	2.0e-46	158.7	pfam00375	SDF	390
2737824116	310	1	310	12	308	2.0e-28	99.4	pfam00375	SDF	390
2737824117	363	5	337	1	292	1.0e-69	234.9	pfam07992	Pyr_redox_2	292
2737824118	415	4	77	2	73	9.1e-21	73.3	pfam00364	Biotin_lipoyl	73
2737824118	415	112	146	3	36	8.3e-10	38.7	pfam02817	E3_binding	36
2737824118	415	183	413	3	232	7.9e-79	264.2	pfam00198	2-oxoacid_dh	233
2737824119	959	18	58	2	39	1.3e-17	62.9	pfam16078	2-oxogl_dehyd_N	41
2737824119	959	219	533	8	270	1.4e-40	139	pfam00676	E1_dh	300
2737824119	959	604	804	3	177	7.6e-62	208	pfam02779	Transket_pyr	178
2737824119	959	807	949	2	151	5.7e-54	181.8	pfam16870	OxoGdeHyase_C	151
2737824121	297	1	171	262	422	2.0e-24	85.9	pfam00501	AMP-binding	423
2737824121	297	179	262	1	74	1.4e-22	80.4	pfam13193	AMP-binding_C	74
2737824123	251	21	177	2	137	1.6e-26	93.3	pfam00005	ABC_tran	137
2737824123	251	224	246	2	23	2.5e-07	30.3	pfam12399	BCA_ABC_TP_C	23
2737824124	237	21	166	3	136	3.3e-30	105.3	pfam00005	ABC_tran	137
2737824125	301	3	62	2	60	4.7e-20	71.2	pfam00126	HTH_1	60
2737824125	301	86	297	2	200	3.3e-34	118	pfam03466	LysR_substrate	209
2737824126	441	37	131	1	82	3.9e-19	68.3	pfam00355	Rieske	89
2737824126	441	175	431	15	186	6.5e-14	52.3	pfam00848	Ring_hydroxyl_A	214
2737824127	211	67	200	1	139	1.3e-25	90	pfam00866	Ring_hydroxyl_B	144
2737824130	173	17	163	2	141	8.5e-14	51.8	pfam06271	RDD	141
2737824131	224	59	159	1	103	3.7e-29	101.1	pfam11304	DUF3106	104
2737824132	142	9	135	2	130	4.1e-35	120.8	pfam12279	DUF3619	131
2737824133	188	124	177	3	54	5.2e-18	64.3	pfam08281	Sigma70_r4_2	54
2737824134	591	22	189	3	165	4.2e-57	192.4	pfam02776	TPP_enzyme_N	172
2737824134	591	213	349	1	137	1.2e-46	157.8	pfam00205	TPP_enzyme_M	137
2737824134	591	414	563	1	151	2.2e-48	163.8	pfam02775	TPP_enzyme_C	153
2737824135	163	11	73	2	62	4.2e-15	55.2	pfam13710	ACT_5	62
2737824135	163	84	157	1	74	1.9e-27	95.1	pfam10369	ALS_ss_C	74
2737824136	145	13	145	2	133	2.0e-59	199.7	pfam07991	IlvN	165
2737824137	195	58	195	2	137	7.5e-13	48.8	pfam13416	SBP_bac_8	282
2737824138	309	25	230	1	210	4.5e-29	101.8	pfam00590	TP_methylase	212
2737824139	126	18	111	1	79	2.5e-24	85.2	pfam02021	UPF0102	79
2737824140	198	9	145	2	138	6.5e-37	126.5	pfam13580	SIS_2	138
2737824141	219	53	119	7	68	1.8e-12	47.2	pfam04972	BON	69
2737824141	219	128	195	1	66	1.4e-12	47.6	pfam04972	BON	69
2737824142	303	16	179	2	158	9.6e-46	155.7	pfam03446	NAD_binding_2	158
2737824142	303	182	302	1	121	7.7e-33	113.2	pfam14833	NAD_binding_11	122
2737824144	93	3	92	1	87	3.3e-13	50.3	pfam13472	Lipase_GDSL_2	179
2737824145	240	40	187	1	136	1.3e-32	113	pfam00005	ABC_tran	137
2737824146	251	7	83	2	73	1.5e-08	34.7	pfam08032	SpoU_sub_bind	76
2737824146	251	99	240	2	142	1.3e-40	138.7	pfam00588	SpoU_methylase	142
2737824147	196	9	192	2	155	1.2e-27	96.8	pfam02417	Chromate_transp	156
2737824148	192	12	179	1	149	2.5e-24	86.1	pfam02417	Chromate_transp	156
2737824149	252	18	251	1	234	1.4e-72	243.9	pfam13561	adh_short_C2	234
2737824150	346	50	346	2	222	1.1e-113	379.4	pfam08497	Radical_SAM_N	298
2737824151	141	14	127	2	109	3.4e-24	85.2	pfam01315	Ald_Xan_dh_C	110
2737824152	302	53	285	1	255	8.2e-34	117.2	pfam00561	Abhydrolase_1	256
2737824153	317	26	98	3	62	3.0e-06	26.9	pfam08240	ADH_N	109
2737824154	436	25	415	8	359	4.5e-68	229.6	pfam00202	Aminotran_3	406
2737824155	223	1	77	82	158	1.7e-14	54.2	pfam03446	NAD_binding_2	158
2737824155	223	80	200	1	122	8.1e-31	106.7	pfam14833	NAD_binding_11	122
2737824157	491	10	78	3	51	2.7e-06	27.1	pfam00111	Fer2	78
2737824157	491	89	163	1	74	1.6e-29	101.6	pfam01799	Fer2_2	75
2737824157	491	208	378	5	171	6.9e-49	165.7	pfam00941	FAD_binding_5	171
2737824157	491	385	485	2	101	2.3e-15	56.5	pfam03450	CO_deh_flav_C	103
2737824158	117	3	116	1	110	1.8e-31	108.9	pfam00576	Transthyretin	110
2737824159	223	7	69	2	64	1.8e-16	59.4	pfam00392	GntR	64
2737824159	223	79	202	1	124	3.9e-22	78.9	pfam07729	FCD	125
2737824160	257	47	191	14	97	4.7e-12	45.8	pfam01522	Polysacc_deac_1	124
2737824161	603	65	283	1	170	4.9e-28	98	pfam00474	SSF	406
2737824161	603	482	603	291	403	5.5e-16	58.3	pfam00474	SSF	406
2737824162	604	1	164	174	320	2.1e-46	158.5	pfam01326	PPDK_N	328
2737824162	604	196	268	3	73	9.6e-26	89.2	pfam00391	PEP-utilizers	73
2737824162	604	280	603	14	288	2.2e-56	191	pfam02896	PEP-utilizers_C	294
2737824163	93	1	93	1	87	4.7e-30	103.8	pfam05194	UreE_C	87
2737824164	228	40	186	1	131	1.9e-45	154.6	pfam01730	UreF	132
2737824165	221	18	191	3	174	3.0e-38	131	pfam02492	cobW	177
2737824166	206	25	182	5	140	1.4e-18	67.3	pfam01613	Flavin_Reduct	155
2737824167	103	4	91	2	89	2.5e-17	62.5	pfam00355	Rieske	89
2737824168	158	18	152	3	143	1.1e-09	38.3	pfam00866	Ring_hydroxyl_B	144
2737824169	113	1	113	116	213	3.1e-06	27.2	pfam00848	Ring_hydroxyl_A	214
2737824170	211	7	142	4	140	3.2e-07	30.3	pfam05099	TerB	144
2737824171	130	52	115	249	298	4.8e-08	32.5	pfam00294	PfkB	302
2737824173	252	25	244	1	216	2.7e-12	46.8	pfam13531	SBP_bac_11	230
2737824174	105	4	103	1	102	4.5e-21	74.9	pfam07978	NIPSNAP	102
2737824175	577	9	194	2	168	3.4e-34	117.8	pfam02776	TPP_enzyme_N	172
2737824175	577	415	572	26	144	6.3e-22	77.9	pfam02775	TPP_enzyme_C	153
2737824180	61	1	61	5	62	9.9e-11	41.3	pfam00294	PfkB	302
2737824181	503	51	143	15	66	4.3e-05	23.6	pfam01909	NTP_transf_2	95
2737824181	503	166	311	2	146	7.5e-28	97.3	pfam08335	GlnD_UR_UTase	147
2737824182	270	12	246	1	209	7.2e-52	176	pfam00557	Peptidase_M24	209
2737824183	1317	424	583	2	153	6.2e-26	91.3	pfam02769	AIRS_C	156
2737824183	1317	816	986	26	149	1.1e-11	45	pfam02769	AIRS_C	156
2737824183	1317	1065	1316	1	260	2.0e-94	315.4	pfam13507	GATase_5	260
2737824184	261	120	224	14	115	2.6e-22	79.4	pfam13616	Rotamase_3	116
2737824185	100	12	89	1	72	1.7e-27	95.4	pfam01722	BolA	76
2737824186	187	1	176	1	175	1.9e-66	223.4	pfam04279	IspA	176
2737824187	139	9	133	7	121	6.8e-50	168	pfam01641	SelR	121
2737824189	310	1	303	121	432	7.0e-50	169.7	pfam03972	MmgE_PrpD	439
2737824191	388	7	126	1	120	2.0e-24	86.2	pfam01118	Semialdhyde_dh	121
2737824191	388	148	372	3	184	2.4e-47	161.3	pfam02774	Semialdhyde_dhC	184
2737824193	471	4	315	2	314	1.1e-90	303.6	pfam00749	tRNA-synt_1c	314
2737824197	216	82	156	3	73	8.3e-06	26	pfam02607	B12-binding_2	75
2737824199	458	4	443	3	422	4.8e-94	315.2	pfam03972	MmgE_PrpD	439
2737824200	330	7	138	1	116	2.1e-18	67.1	pfam14226	DIOX_N	118
2737824200	330	179	289	6	101	6.9e-16	58.4	pfam03171	2OG-FeII_Oxy	101
2737824201	301	16	226	5	172	6.6e-11	42.4	pfam09084	NMT1	216
2737824202	469	16	445	2	407	7.6e-45	153.6	pfam00890	FAD_binding_2	417
2737824203	80	1	70	350	416	4.6e-11	42.1	pfam06808	DctM	416
2737824204	110	19	110	1	106	7.0e-10	39	pfam04909	Amidohydro_2	291
2737824205	268	24	254	8	185	3.5e-28	98.1	pfam03328	HpcH_HpaI	221
2737824206	312	4	312	3	133	6.2e-23	80.8	pfam00389	2-Hacid_dh	134
2737824206	312	101	280	1	178	1.0e-53	181.2	pfam02826	2-Hacid_dh_C	178
2737824207	264	25	206	2	186	1.7e-43	148.6	pfam00596	Aldolase_II	186
2737824208	269	6	190	1	136	6.1e-36	123.5	pfam04199	Cyclase	136
2737824209	327	48	324	1	274	1.4e-75	253.8	pfam03401	TctC	274
2737824210	130	4	126	2	128	2.7e-05	24.2	pfam00903	Glyoxalase	128
2737824211	158	6	73	2	52	1.3e-06	28.1	pfam00111	Fer2	78
2737824211	158	74	147	1	75	9.4e-24	83	pfam01799	Fer2_2	75
2737824212	527	9	203	316	433	1.1e-22	80.1	pfam02738	Ald_Xan_dh_C2	544
2737824212	527	326	524	19	182	1.3e-20	73.3	pfam02738	Ald_Xan_dh_C2	544
2737824213	179	1	117	278	389	3.2e-08	32.9	pfam00375	SDF	390
2737824215	428	7	398	1	396	4.2e-33	114.6	pfam05936	T6SS_VasE	427
2737824216	271	31	244	11	202	2.7e-28	99	pfam09850	DotU	205
2737824217	1365	142	401	4	257	4.2e-55	186.8	pfam14331	ImcF-related_N	259
2737824218	382	13	136	2	117	4.0e-33	113.9	pfam06812	ImpA_N	119
2737824220	340	67	339	2	263	7.2e-66	221.9	pfam03401	TctC	274
2737824221	269	19	265	5	234	1.2e-62	211.4	pfam13561	adh_short_C2	234
2737824222	264	18	260	5	233	5.3e-59	199.5	pfam13561	adh_short_C2	234
2737824223	330	52	329	1	273	4.9e-74	248.7	pfam03401	TctC	274
2737824224	317	6	307	95	328	2.7e-21	76.2	pfam03060	NMO	331
2737824225	105	13	104	2	92	1.1e-36	124.9	pfam06865	DUF1255	92
2737824226	76	1	54	337	387	3.3e-08	33.1	pfam00764	Arginosuc_synth	388
2737824227	121	30	117	13	70	1.4e-07	31.6	pfam08843	AbiEii	239
2737824228	160	5	47	2	37	1.1e-06	28.7	pfam13560	HTH_31	64
2737824229	96	23	93	6	49	6.7e-07	29.4	pfam13560	HTH_31	64
2737824230	103	4	103	39	98	1.4e-07	31.5	pfam06296	RelE	120
2737824231	301	163	298	3	134	7.9e-12	45.4	pfam00892	EamA	137
2737824232	333	3	174	1	145	7.4e-20	71	pfam02558	ApbA	152
2737824232	333	199	321	2	122	1.5e-24	86.4	pfam08546	ApbA_C	125
2737824233	113	2	60	140	186	3.3e-10	40.1	pfam00596	Aldolase_II	186
2737824234	288	1	281	13	303	8.0e-82	275.1	pfam02601	Exonuc_VII_L	304
2737824235	193	2	82	1	82	1.4e-30	105.4	pfam00081	Sod_Fe_N	82
2737824235	193	89	191	1	101	6.6e-32	109.6	pfam02777	Sod_Fe_C	102
2737824236	148	39	142	2	95	1.2e-32	111.7	pfam02643	DUF192	96
2737824237	417	29	413	2	346	1.1e-112	376.5	pfam00180	Iso_dh	348
2737824238	107	2	67	2	64	2.8e-26	91	pfam00313	CSD	66
2737824239	115	31	110	1	79	6.5e-33	112.2	pfam02617	ClpS	80
2737824240	623	13	63	1	52	2.7e-14	52.9	pfam02861	Clp_N	53
2737824240	623	216	354	2	111	2.2e-12	47.4	pfam00004	AAA	132
2737824240	623	492	623	1	136	4.0e-42	144.1	pfam07724	AAA_2	171
2737824241	342	1	55	3	52	7.3e-06	26.2	pfam00571	CBS	57
2737824241	342	23	328	74	345	3.7e-123	410.8	pfam00478	IMPDH	345
2737824242	96	9	96	6	90	1.3e-09	38.1	pfam01909	NTP_transf_2	95
2737824243	115	11	106	16	118	2.8e-16	59.3	pfam01934	DUF86	119
2737824244	544	7	207	2	188	2.7e-33	115.2	pfam00117	GATase	190
2737824244	544	216	301	9	47	8.0e-07	28.3	pfam02540	NAD_synthase	242
2737824244	544	454	543	7	92	3.4e-42	142.3	pfam00958	GMP_synt_C	92
2737824245	201	1	160	1	165	1.8e-37	128.5	pfam04299	FMN_bind_2	168
2737824246	423	3	109	57	138	4.6e-17	61.9	pfam14437	MafB19-deam	138
2737824246	423	171	296	4	110	1.7e-16	60.5	pfam00561	Abhydrolase_1	256
2737824247	306	4	293	1	259	2.1e-67	227.2	pfam02016	Peptidase_S66	259
2737824248	221	113	183	21	84	5.1e-14	52.5	pfam12796	Ank_2	84
2737824249	268	3	261	1	255	4.4e-69	232.6	pfam01026	TatD_DNase	255
2737824250	255	10	106	78	158	5.8e-21	74.8	pfam13177	DNA_pol3_delta2	163
2737824251	323	139	273	1	133	8.8e-13	48.2	pfam13091	PLDc_2	133
2737824252	135	4	126	1	113	4.1e-12	46.6	pfam01850	PIN	122
2737824253	78	7	45	1	31	6.3e-08	32.2	pfam04014	MazE_antitoxin	46
2737824254	224	36	184	13	135	6.7e-14	51.6	pfam00156	Pribosyltran	159
2737824255	267	9	256	2	113	4.0e-12	46.3	pfam03372	Exo_endo_phos	113
2737824256	64	3	64	2	62	3.2e-19	68.8	pfam03486	HI0933_like	409
2737824257	256	21	182	3	136	8.8e-28	97.4	pfam00005	ABC_tran	137
2737824257	256	230	252	2	23	1.8e-11	43.5	pfam12399	BCA_ABC_TP_C	23
2737824258	248	31	177	2	136	4.2e-27	95.2	pfam00005	ABC_tran	137
2737824259	268	13	214	1	210	4.9e-32	111.8	pfam05721	PhyH	211
2737824260	333	54	330	2	272	1.5e-78	263.5	pfam03401	TctC	274
