gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2737824181	503	21	503	0.0e+00	452.8	TIGR01693	[Protein-PII] uridylyltransferase
2737824182	270	3	255	1.2e-95	305.8	TIGR00500	methionine aminopeptidase, type I
2737824183	1317	7	1316	0.0e+00	1696.1	TIGR01735	phosphoribosylformylglycinamidine synthase, single chain form
2737824186	187	1	178	3.8e-58	182.6	TIGR00997	intracellular septation protein A
2737824187	139	4	139	3.8e-57	178.2	TIGR00357	methionine-R-sulfoxide reductase
2737824191	388	6	386	0.0e+00	590.5	TIGR01745	aspartate-semialdehyde dehydrogenase, gamma-proteobacterial
2737824193	471	4	469	0.0e+00	515.2	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2737824202	469	16	458	2.4e-73	233.3	TIGR01813	flavocytochrome c
2737824215	428	1	409	1.1e-61	194.8	TIGR03353	type VI secretion protein, VC_A0114 family
2737824216	271	29	245	2.5e-30	91.9	TIGR03349	type IV / VI secretion system protein, DotU family
2737824218	382	7	372	2.4e-83	266.6	TIGR03363	type VI secretion-associated protein, ImpA family
2737824232	333	127	322	2.9e-33	101.4	TIGR00745	2-dehydropantoate 2-reductase
2737824234	288	1	283	7.6e-84	268	TIGR00237	exodeoxyribonuclease VII, large subunit
2737824237	417	1	417	0.0e+00	731.6	TIGR00183	isocitrate dehydrogenase, NADP-dependent, prokaryotic type
2737824240	623	2	623	0.0e+00	958.5	TIGR02639	ATP-dependent Clp protease ATP-binding subunit clpA
2737824241	342	1	310	0.0e+00	435.7	TIGR01302	inosine-5'-monophosphate dehydrogenase
2737824244	544	218	544	0.0e+00	466	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
2737824244	544	6	211	6.6e-70	221.4	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
2737824249	268	2	261	9.0e-82	260.3	TIGR00010	hydrolase, TatD family
2737824254	224	8	194	2.4e-58	182.8	TIGR00336	orotate phosphoribosyltransferase
2737824255	267	6	263	6.0e-69	219.5	TIGR00195	exodeoxyribonuclease III
2737824255	267	6	264	4.2e-74	236.3	TIGR00633	exodeoxyribonuclease III (xth)
2737824269	229	1	191	2.5e-44	137.4	TIGR00706	signal peptide peptidase SppA, 36K type
2737824271	204	11	196	1.6e-48	150.8	TIGR00172	MAF protein
2737824273	60	2	55	2.5e-24	71.6	TIGR01031	ribosomal protein L32
2737824274	345	2	334	7.0e-107	343.4	TIGR00182	fatty acid/phospholipid synthesis protein PlsX
2737824275	258	3	258	4.2e-86	274.9	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2737824277	222	130	199	1.2e-14	40.9	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2737824280	615	205	610	2.7e-126	407.5	TIGR00786	TRAP transporter, DctM subunit
2737824293	269	148	265	8.4e-33	99.7	TIGR02795	tol-pal system protein YbgF
2737824294	180	76	179	1.3e-43	133.5	TIGR02802	peptidoglycan-associated lipoprotein
2737824295	394	1	389	0.0e+00	470.4	TIGR02800	tol-pal system beta propeller repeat protein TolB
2737824296	406	1	369	3.6e-98	314.9	TIGR03026	nucleotide sugar dehydrogenase
2737824300	307	2	306	7.2e-113	362.8	TIGR00325	UDP-3-0-acyl N-acetylglucosamine deacetylase
2737824302	182	3	160	1.3e-53	167.2	TIGR00228	crossover junction endodeoxyribonuclease RuvC
2737824303	249	13	249	1.1e-73	233.4	TIGR02070	monofunctional biosynthetic peptidoglycan transglycosylase
2737824304	279	194	273	8.7e-12	31.5	TIGR01352	TonB family C-terminal domain
2737824308	727	34	556	0.0e+00	877.2	TIGR00641	methylmalonyl-CoA mutase N-terminal domain
2737824308	727	594	725	2.6e-62	195.8	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
2737824309	352	24	335	2.3e-103	331.4	TIGR00750	LAO/AO transport system ATPase
2737824311	683	1	458	0.0e+00	618.1	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2737824313	399	13	382	2.9e-107	344.9	TIGR01891	amidohydrolase
2737824315	224	1	159	2.8e-58	182.7	TIGR01944	electron transport complex, RnfABCDGE type, B subunit
2737824316	446	2	419	0.0e+00	579.6	TIGR01849	polyhydroxyalkanoate depolymerase, intracellular
2737824318	706	28	684	0.0e+00	1050.6	TIGR00631	excinuclease ABC, B subunit
2737824319	178	1	132	1.3e-47	148.1	TIGR00738	Rrf2 family protein
2737824319	178	1	136	6.0e-67	210.7	TIGR02010	iron-sulfur cluster assembly transcription factor IscR
2737824326	282	5	281	3.8e-106	340.8	TIGR00655	formyltetrahydrofolate deformylase
2737824336	243	20	242	5.1e-79	250.7	TIGR01934	ubiquinone/menaquinone biosynthesis methyltransferases
2737824348	273	38	273	2.0e-39	121.5	TIGR01704	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
2737824351	237	11	185	1.3e-67	213	TIGR03717	integral membrane protein, YjbE family
2737824352	328	2	327	1.2e-72	230.9	TIGR00383	magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)
2737824353	111	1	104	2.9e-34	103.9	TIGR00741	ribosomal subunit interface protein
2737824354	155	3	148	1.4e-44	137.6	TIGR01419	PTS IIA-like nitrogen-regulatory protein PtsN
2737824355	314	9	312	9.9e-102	326.1	TIGR00679	Hpr(Ser) kinase/phosphatase
2737824358	272	7	270	1.0e-98	316.2	TIGR00036	4-hydroxy-tetrahydrodipicolinate reductase
2737824371	107	4	102	3.0e-25	74.3	TIGR04490	thiosulfate oxidation carrier complex protein SoxZ
2737824373	83	2	30	1.8e-07	17.7	TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
2737824380	516	330	494	5.2e-50	156.8	TIGR00723	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, beta region
2737824380	516	9	291	1.1e-65	208.5	TIGR00722	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, alpha region
2737824387	427	4	426	0.0e+00	696	TIGR01060	phosphopyruvate hydratase
2737824388	146	1	137	3.9e-59	185.9	TIGR01362	3-deoxy-8-phosphooctulonate synthase
2737824389	160	77	156	2.7e-37	113	TIGR00589	O-6-methylguanine DNA methyltransferase
2737824395	888	14	888	0.0e+00	1293.9	TIGR00759	pyruvate dehydrogenase E1 component, homodimeric type
2737824395	888	14	888	0.0e+00	1458	TIGR03186	alpha-ketoglutarate dehydrogenase
2737824398	431	7	429	0.0e+00	618.5	TIGR01326	OAH/OAS sulfhydrylase
2737824400	114	5	114	2.5e-33	101.1	TIGR01244	TIGR01244 family protein
2737824406	125	1	124	3.0e-73	229.7	TIGR00981	ribosomal protein S12, bacterial/organelle
2737824407	156	3	156	4.2e-67	211	TIGR01029	ribosomal protein S7, bacterial/organelle
2737824408	243	1	243	2.2e-130	422.8	TIGR00484	translation elongation factor EF-G
2737824408	243	8	188	1.3e-34	106.4	TIGR00231	small GTP-binding protein domain
2737824409	490	3	390	1.8e-63	201.3	TIGR02492	flagellar hook-associated protein FlgK
2737824413	261	1	96	7.3e-14	40.2	TIGR01396	flagellar basal-body rod protein FlgB
2737824413	261	3	149	5.3e-49	155.7	TIGR03506	flagellar hook-basal body protein
2737824413	261	4	261	4.6e-114	368.2	TIGR02488	flagellar basal-body rod protein FlgG, Gram-negative bacteria
2737824415	350	8	331	4.5e-45	140.8	TIGR03506	flagellar hook-basal body protein
2737824430	260	9	258	1.7e-83	265.9	TIGR02427	3-oxoadipate enol-lactonase
2737824438	242	2	237	8.6e-50	155.6	TIGR00786	TRAP transporter, DctM subunit
2737824440	432	21	428	6.2e-117	376.7	TIGR00786	TRAP transporter, DctM subunit
2737824443	224	1	220	1.2e-26	80.3	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2737824443	224	1	222	1.4e-90	290.6	TIGR02392	alternative sigma factor RpoH
2737824445	296	13	294	1.5e-97	312.7	TIGR01473	protoheme IX farnesyltransferase
2737824455	260	35	241	1.1e-34	106	TIGR00697	conserved hypothetical integral membrane protein
2737824474	287	1	286	1.1e-97	312.6	TIGR03818	flagellar motor stator protein MotA
2737824478	202	9	200	1.1e-109	350.7	TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
2737824479	421	1	413	0.0e+00	674.4	TIGR00382	endopeptidase Clp ATP-binding regulatory subunit (clpX)
2737824480	510	15	510	0.0e+00	621.1	TIGR00763	endopeptidase La
2737824482	511	6	504	1.8e-84	270.2	TIGR02734	phytoene desaturase
2737824484	298	1	293	2.1e-120	387.9	TIGR01289	light-dependent protochlorophyllide reductase
2737824486	431	17	424	0.0e+00	602.1	TIGR02049	glutamate--cysteine ligase, T. ferrooxidans family
2737824487	510	89	510	0.0e+00	454	TIGR00794	potassium uptake protein
2737824488	177	1	168	1.6e-55	174.5	TIGR01392	homoserine O-acetyltransferase
2737824489	192	5	192	1.6e-76	242.3	TIGR02081	methionine biosynthesis protein MetW
2737824492	212	1	212	8.4e-86	274.2	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2737824499	400	9	393	1.6e-93	299.8	TIGR00836	ammonium transporter
2737824502	231	27	212	3.0e-46	143.3	TIGR04409	LPS export ABC transporter periplasmic protein LptC
2737824505	107	1	103	3.5e-34	103.3	TIGR00103	DNA-binding protein, YbaB/EbfC family
2737824506	198	1	196	4.2e-67	211.4	TIGR00615	recombination protein RecR
2737824511	255	3	255	5.3e-104	333	TIGR03413	hydroxyacylglutathione hydrolase
2737824514	309	70	296	1.2e-55	174.7	TIGR01730	RND family efflux transporter, MFP subunit
2737824515	228	40	228	4.2e-105	337.2	TIGR02016	chlorophyllide reductase iron protein subunit X
2737824516	317	2	312	1.4e-127	411.1	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
2737824520	393	5	364	0.0e+00	422.1	TIGR00420	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
2737824530	437	21	433	3.4e-90	288.6	TIGR00786	TRAP transporter, DctM subunit
2737824562	232	15	228	6.7e-68	214.4	TIGR00021	ribose 5-phosphate isomerase
2737824563	357	6	356	2.1e-111	358.1	TIGR01036	dihydroorotate dehydrogenase, subfamily 2
2737824564	334	3	330	1.4e-129	417.7	TIGR02197	ADP-L-glycero-D-manno-heptose-6-epimerase
2737824565	315	5	313	1.4e-121	391.5	TIGR02198	rfaE bifunctional protein, domain I
2737824568	103	1	94	2.4e-39	119.8	TIGR00988	integration host factor, beta subunit
2737824569	559	3	520	0.0e+00	656.1	TIGR00717	ribosomal protein S1
2737824570	110	1	98	2.4e-37	114.8	TIGR00017	cytidylate kinase
2737824571	280	4	280	8.8e-106	340.3	TIGR01972	proton-translocating NADH-quinone oxidoreductase, chain M
2737824572	672	8	668	0.0e+00	786.1	TIGR01974	proton-translocating NADH-quinone oxidoreductase, chain L
2737824575	170	27	148	2.6e-49	152.1	TIGR01971	NADH-quinone oxidoreductase, chain I
2737824605	222	5	222	6.0e-78	247.7	TIGR00504	pyroglutamyl-peptidase I
2737824608	437	21	433	2.4e-90	289.2	TIGR00786	TRAP transporter, DctM subunit
2737824622	399	6	397	4.9e-104	334.2	TIGR01930	acetyl-CoA acetyltransferases
2737824631	207	1	188	2.9e-54	169.5	TIGR00667	leucyl/phenylalanyl-tRNA--protein transferase
2737824634	150	12	131	2.0e-22	65.7	TIGR02481	hemerythrin-like metal-binding domain
2737824636	942	21	942	0.0e+00	1339.2	TIGR00461	glycine dehydrogenase (decarboxylating)
2737824637	122	1	122	1.9e-46	143.5	TIGR00527	glycine cleavage system H protein
2737824638	305	52	288	6.5e-63	198.8	TIGR00225	C-terminal peptidase (prc)
2737824639	247	2	246	1.1e-117	377.8	TIGR01258	phosphoglycerate mutase, BPG-dependent, family 1
2737824641	87	4	83	2.1e-37	113.5	TIGR02181	Glutaredoxin, GrxC family
2737824642	149	3	143	1.6e-49	153.6	TIGR00809	protein-export chaperone SecB
2737824646	281	16	162	2.2e-16	46.7	TIGR01444	methyltransferase, FkbM family
2737824649	110	12	107	4.0e-41	125.6	TIGR00987	integration host factor, alpha subunit
2737824650	807	1	807	0.0e+00	699.2	TIGR00472	phenylalanyl-tRNA synthetase, beta subunit, non-spirochete bacterial
2737824651	345	37	345	4.3e-95	304.6	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
2737824652	119	1	114	6.0e-53	164.2	TIGR01032	ribosomal protein L20
2737824653	67	2	64	1.8e-27	81.7	TIGR00001	ribosomal protein L35
2737824655	177	1	160	8.0e-65	203.6	TIGR00168	translation initiation factor IF-3
2737824656	635	72	631	0.0e+00	734.2	TIGR00418	threonyl-tRNA synthetase
2737824663	140	1	140	2.5e-35	107.8	TIGR00701	TIGR00701 family protein
2737824669	388	4	388	1.4e-71	227.5	TIGR00456	arginyl-tRNA synthetase
2737824672	195	27	188	3.4e-35	107.1	TIGR03002	lipopolysaccharide transport periplasmic protein LptA
2737824673	259	16	259	2.3e-116	373.2	TIGR04406	LPS export ABC transporter ATP-binding protein
2737824674	483	9	483	5.2e-110	354.4	TIGR02395	RNA polymerase sigma-54 factor
2737824683	186	61	111	1.0e-07	17.6	TIGR00778	alkylhydroperoxidase AhpD family core domain
2737824706	643	1	638	0.0e+00	904.8	TIGR02965	xanthine dehydrogenase, molybdopterin binding subunit
2737824708	268	17	266	5.9e-87	277.3	TIGR02964	xanthine dehydrogenase accessory protein XdhC
2737824714	274	35	273	0.0e+00	441.8	TIGR01157	photosynthetic reaction center L subunit
2737824715	325	1	305	0.0e+00	545.1	TIGR01115	photosynthetic reaction center M subunit
2737824720	362	14	174	4.1e-35	107	TIGR03082	membrane protein AbrB duplication
2737824723	212	3	212	6.5e-96	305.7	TIGR02428	3-oxoacid CoA-transferase, B subunit
2737824724	235	1	220	1.1e-79	252.9	TIGR02429	3-oxoacid CoA-transferase, A subunit
2737824725	190	2	179	2.1e-72	229.7	TIGR01926	uncharacterized peroxidase-related enzyme
2737824725	190	60	108	2.8e-12	33.2	TIGR00778	alkylhydroperoxidase AhpD family core domain
2737824738	223	2	222	9.4e-56	175.3	TIGR00663	DNA polymerase III, beta subunit
2737824740	464	18	462	0.0e+00	563.9	TIGR00362	chromosomal replication initiator protein DnaA
2737824741	44	1	44	8.6e-28	82.6	TIGR01030	ribosomal protein L34, bacterial type
2737824742	135	1	131	5.7e-10	25.6	TIGR00188	ribonuclease P protein component, eubacterial
2737824743	91	5	77	8.7e-30	88.7	TIGR00278	putative membrane protein insertion efficiency factor
2737824744	361	4	361	1.1e-105	340.2	TIGR03593	membrane protein insertase, YidC/Oxa1 family, N-terminal domain
2737824747	345	7	284	2.7e-98	314.9	TIGR01084	A/G-specific adenine glycosylase
2737824748	271	1	269	3.9e-82	261.6	TIGR00577	DNA-formamidopyrimidine glycosylase
2737824759	526	18	150	1.0e-20	60.2	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
2737824761	239	1	238	2.6e-92	294.9	TIGR01033	DNA-binding regulatory protein, YebC/PmpR family
2737824762	429	1	428	0.0e+00	527.9	TIGR00877	phosphoribosylamine--glycine ligase
2737824764	175	1	171	8.5e-43	132.7	TIGR00482	nicotinate (nicotinamide) nucleotide adenylyltransferase
2737824765	196	14	112	2.1e-34	103.9	TIGR00090	ribosome silencing factor RsfS/YbeB/iojap
2737824766	155	1	155	1.8e-37	114.8	TIGR00246	rRNA large subunit m3Psi methyltransferase RlmH
2737824767	200	1	194	2.3e-44	137.2	TIGR00172	MAF protein
2737824775	594	12	591	0.0e+00	724.5	TIGR02204	ABC transporter, permease/ATP-binding protein
2737824785	261	21	261	3.8e-56	176.5	TIGR00786	TRAP transporter, DctM subunit
2737824824	461	62	441	4.3e-73	232.3	TIGR00260	threonine synthase
2737824826	65	1	62	8.5e-18	50.5	TIGR00013	4-oxalocrotonate tautomerase family enzyme
2737824829	191	1	191	4.4e-64	203.1	TIGR00838	argininosuccinate lyase
2737824836	487	6	460	0.0e+00	526.3	TIGR02033	D-hydantoinase
2737824840	232	26	124	2.2e-22	65.7	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2737824841	223	17	115	1.5e-29	88.7	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2737824847	125	2	124	3.8e-51	158.6	TIGR02425	4-carboxymuconolactone decarboxylase
2737824859	83	6	65	3.4e-32	96.4	TIGR02383	RNA chaperone Hfq
2737824860	384	11	372	0.0e+00	460.6	TIGR03156	GTP-binding protein HflX
2737824860	384	197	366	6.2e-15	42.4	TIGR00231	small GTP-binding protein domain
2737824861	464	140	415	3.8e-92	294.4	TIGR01933	HflK protein
2737824862	302	148	288	4.4e-45	139.8	TIGR01932	HflC protein
2737824864	384	11	319	1.4e-81	259.9	TIGR00443	ATP phosphoribosyltransferase, regulatory subunit
2737824865	443	10	441	0.0e+00	546.5	TIGR00184	adenylosuccinate synthase
2737824867	424	8	418	1.0e-88	283.5	TIGR01324	cystathionine beta-lyase, bacterial
2737824878	315	1	312	0.0e+00	473.6	TIGR02089	tartrate dehydrogenase
2737824888	285	11	127	3.4e-27	81.3	TIGR00051	acyl-CoA thioester hydrolase, YbgC/YbaW family
2737824893	699	16	614	0.0e+00	761.9	TIGR03423	penicillin-binding protein 2
2737824894	176	13	162	6.9e-28	83.6	TIGR03426	rod shape-determining protein MreD
2737824895	305	11	290	1.1e-45	142	TIGR00219	rod shape-determining protein MreC
2737824896	156	1	151	1.2e-64	204.4	TIGR00904	cell shape determining protein, MreB/Mrl family
2737824915	487	66	362	1.1e-60	191.6	TIGR02376	nitrite reductase, copper-containing
2737824916	174	1	162	1.7e-42	131.4	TIGR00552	NAD+ synthetase
2737824922	190	4	184	7.5e-55	171.8	TIGR00645	TIGR00645 family protein
2737824926	188	3	186	6.2e-55	172.6	TIGR00560	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
2737824929	448	4	442	0.0e+00	472.9	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2737824929	448	4	445	0.0e+00	550.6	TIGR01574	tRNA-N(6)-(isopentenyl)adenosine-37 thiotransferase enzyme MiaB
2737824932	122	40	116	1.3e-33	101	TIGR02480	flagellar motor switch protein FliN
2737824933	332	6	328	2.5e-76	242.8	TIGR01397	flagellar motor switch protein FliM
2737824935	152	2	120	1.5e-13	37.2	TIGR02514	type III secretion system needle length determinant
2737824936	672	173	333	9.7e-35	106.8	TIGR00231	small GTP-binding protein domain
2737824936	672	87	672	0.0e+00	871.7	TIGR00487	translation initiation factor IF-2
2737824937	109	1	104	1.5e-28	85.8	TIGR00082	ribosome-binding factor A
2737824938	316	13	225	5.2e-75	237.8	TIGR00431	tRNA pseudouridine(55) synthase
2737824939	609	3	159	1.1e-27	83.9	TIGR00231	small GTP-binding protein domain
2737824939	609	5	603	0.0e+00	927.6	TIGR01394	GTP-binding protein TypA/BipA
2737824944	127	67	124	1.6e-18	52.7	TIGR00964	preprotein translocase, SecE subunit, bacterial
2737824945	194	22	194	4.3e-70	222.1	TIGR00922	transcription termination/antitermination factor NusG
2737824946	143	3	142	6.4e-68	213.2	TIGR01632	50S ribosomal protein uL11, bacterial form
2737824947	232	3	229	2.5e-105	336.9	TIGR01169	ribosomal protein L1, bacterial/chloroplast
2737824949	125	1	125	1.7e-50	156.8	TIGR00855	ribosomal protein L7/L12
2737824950	910	8	910	0.0e+00	1238.1	TIGR02013	DNA-directed RNA polymerase, beta subunit
2737824961	328	3	324	0.0e+00	463.2	TIGR01759	malate dehydrogenase
2737824963	143	6	138	6.3e-36	109.4	TIGR02970	succinate dehydrogenase, cytochrome b556 subunit
2737824964	121	14	119	5.3e-35	106.1	TIGR02968	succinate dehydrogenase, hydrophobic membrane anchor protein
2737824965	598	10	598	0.0e+00	916.6	TIGR01816	succinate dehydrogenase, flavoprotein subunit, E. coli/mitochondrial subgroup
2737824965	598	13	598	0.0e+00	776.5	TIGR01812	succinate dehydrogenase or fumarate reductase, flavoprotein subunitGram-negative/mitochondrial subgroup
2737824966	233	7	225	4.6e-88	280.4	TIGR00384	succinate dehydrogenase and fumarate reductase iron-sulfur protein
2737824968	436	16	430	0.0e+00	762.1	TIGR01798	citrate synthase I (hexameric type)
2737824977	146	2	143	4.9e-55	171.2	TIGR01088	3-dehydroquinate dehydratase, type II
2737824978	212	1	212	1.2e-87	279.1	TIGR00558	pyridoxamine-phosphate oxidase
2737824983	582	11	294	7.3e-76	241.2	TIGR00932	transporter, monovalent cation:proton antiporter-2 (CPA2) family
