gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2757601936	389	69.17	2	386	11	396	0.0e+00	595	KO:K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	EC:1.3.8.7	Yes
2757601937	538	60.41	1	538	1	538	0.0e+00	755	KO:K08295	2-aminobenzoate-CoA ligase [EC:6.2.1.32]	EC:6.2.1.32	Yes
2757601942	337	60.57	18	334	17	331	2.9e-129	424	KO:K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	EC:5.4.99.23	Yes
2757601943	227	69.9	1	206	1	206	1.7e-101	334	KO:K06024	segregation and condensation protein B		Yes
2757601944	346	63.87	5	336	77	432	0.0e+00	481	KO:K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	EC:5.4.99.22	Yes
2757601945	141	91.49	1	141	1	141	2.5e-90	294	KO:K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	EC:2.7.4.6	Yes
2757601946	369	76.04	5	363	1	359	0.0e+00	640	KO:K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	EC:2.1.1.192	Yes
2757601947	417	80.92	4	417	6	419	0.0e+00	778	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.1	Yes
2757601947	417	80.92	4	417	6	419	0.0e+00	778	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.3	Yes
2757601948	431	76.64	3	430	13	439	0.0e+00	754	KO:K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	EC:6.1.1.21	Yes
2757601951	446	82.88	1	444	1	443	0.0e+00	854	KO:K03977	GTPase		Yes
2757601952	81	86.25	1	80	16	95	3.8e-44	157	KO:K03666	host factor-I protein		Yes
2757601953	377	76.42	1	369	15	380	0.0e+00	623	KO:K03665	GTPase		Yes
2757601954	468	72.27	34	468	16	454	0.0e+00	713	KO:K04088	membrane protease subunit HflK [EC:3.4.-.-]	EC:3.4.-	Yes
2757601955	298	79.73	1	296	1	296	0.0e+00	559	KO:K04087	membrane protease subunit HflC [EC:3.4.-.-]	EC:3.4.-	Yes
2757601956	62	53.23	1	62	1	62	6.4e-20	86.3	KO:K09937	uncharacterized protein		Yes
2757601957	384	63.87	1	381	1	382	0.0e+00	548	KO:K02502	ATP phosphoribosyltransferase regulatory subunit		Yes
2757601958	457	85.49	1	455	1	455	0.0e+00	911	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	Yes
2757601959	174	86.21	1	174	1	174	1.2e-112	360	KO:K07101	uncharacterized protein		Yes
2757601960	328	67.52	3	316	14	324	0.0e+00	494	KO:K01760	cystathionine beta-lyase [EC:4.4.1.8]	EC:4.4.1.8	Yes
2757601963	277	86.08	1	273	99	371	0.0e+00	547	KO:K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	EC:2.5.1.54	Yes
2757601964	449	76.84	1	447	37	477	0.0e+00	778	KO:K02558	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.-]	EC:6.3.2.-	Yes
2757601971	138	67.41	4	138	1	135	6.1e-64	219	KO:K04762	ribosome-associated heat shock protein Hsp15		Yes
2757601972	856	62.34	1	855	12	847	0.0e+00	1170	KO:K02004	putative ABC transport system permease protein		Yes
2757601974	1124	38.26	1	1122	12	1147	0.0e+00	783	KO:K03583	exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	EC:3.1.11.5	Yes
2757601975	1204	39.04	7	1202	10	1212	0.0e+00	755	KO:K03582	exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	EC:3.1.11.5	Yes
2757601976	580	41.84	19	579	43	685	1.6e-117	408	KO:K03581	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	EC:3.1.11.5	Yes
2757601980	234	58.56	11	231	1	222	2.1e-87	295	KO:K03630	DNA repair protein RadC		Yes
2757601981	149	68.75	7	149	11	154	3.6e-70	237	KO:K03774	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757601982	314	80.32	6	314	8	317	0.0e+00	574	KO:K03527	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]	EC:1.17.1.2	Yes
2757601983	438	80.41	1	437	1	439	0.0e+00	816	KO:K01875	seryl-tRNA synthetase [EC:6.1.1.11]	EC:6.1.1.11	Yes
2757601992	478	57.39	10	475	5	471	0.0e+00	598	KO:K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	EC:2.7.1.167	Yes
2757601992	478	57.39	10	475	5	471	0.0e+00	598	KO:K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	EC:2.7.7.70	Yes
2757601993	193	67.72	4	192	2	190	2.0e-86	288	KO:K03271	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]	EC:5.3.1.28	Yes
2757601998	994	74.95	1	992	10	1019	0.0e+00	1700	KO:K03701	excinuclease ABC subunit A		Yes
2757602000	282	77.22	1	281	1	276	0.0e+00	488	KO:K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	EC:4.1.1.23	Yes
2757602001	302	43.79	8	295	5	271	9.6e-69	247	KO:K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	EC:2.7.7.7	Yes
2757602002	167	56.76	32	165	20	167	1.8e-46	172	KO:K03789	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
2757602003	234	50.85	1	234	1	235	1.7e-65	232	KO:K14742	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB		Yes
2757602005	472	57.46	21	470	36	491	0.0e+00	603	KO:K07259	D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	EC:3.4.16.4	Yes
2757602005	472	57.46	21	470	36	491	0.0e+00	603	KO:K07259	D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	EC:3.4.21.-	Yes
2757602007	330	56.93	7	329	3	331	7.9e-115	382	KO:K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	EC:2.7.7.87	Yes
2757602008	398	67.26	8	398	10	389	0.0e+00	578	KO:K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	EC:6.3.4.18	Yes
2757602009	164	80.12	2	162	3	163	2.3e-89	293	KO:K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	EC:5.4.99.18	Yes
2757602010	318	65.72	1	318	1	318	0.0e+00	484	KO:K05838	putative thioredoxin		Yes
2757602012	299	76.25	2	296	6	304	0.0e+00	532	KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	Yes
2757602013	354	84.14	1	353	1	353	0.0e+00	686	KO:K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	EC:4.1.2.13	Yes
2757602014	477	83.51	2	474	3	475	0.0e+00	888	KO:K00873	pyruvate kinase [EC:2.7.1.40]	EC:2.7.1.40	Yes
2757602015	235	35.12	33	235	16	214	1.0e-28	124	KO:K10914	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein		Yes
2757602016	362	69.14	7	356	27	376	0.0e+00	600	KO:K10255	omega-6 fatty acid desaturase (delta-12 desaturase) [EC:1.14.19.-]	EC:1.14.19.-	Yes
2757602017	169	54.55	5	169	7	170	3.0e-64	223	KO:K04565	superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2757602018	397	83.38	1	397	42	438	0.0e+00	736	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	Yes
2757602022	319	60.62	1	315	1	320	2.3e-127	417	KO:K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	EC:2.1.2.9	Yes
2757602023	169	71.6	1	169	1	169	6.1e-88	290	KO:K01462	peptide deformylase [EC:3.5.1.88]	EC:3.5.1.88	Yes
2757602024	387	48.96	15	386	2	385	2.9e-111	377	KO:K04096	DNA processing protein		Yes
2757602025	162	65.43	1	162	1	161	1.3e-69	238	KO:K03747	Smg protein		Yes
2757602026	319	81.5	1	319	1	317	0.0e+00	581	KO:K03074	preprotein translocase subunit SecF		Yes
2757602027	631	76.05	1	618	1	618	0.0e+00	1090	KO:K03072	preprotein translocase subunit SecD		Yes
2757602028	110	71.82	1	110	1	110	1.3e-51	181	KO:K03210	preprotein translocase subunit YajC		Yes
2757602030	123	65.29	1	120	1	121	7.0e-48	172	KO:K07062	uncharacterized protein		Yes
2757602032	221	41.24	45	221	17	193	1.0e-38	153	KO:K07126	uncharacterized protein		Yes
2757602033	983	75.18	1	982	1	966	0.0e+00	1670	KO:K03169	DNA topoisomerase III [EC:5.99.1.2]	EC:5.99.1.2	Yes
2757602034	157	71.61	2	156	6	160	1.9e-85	281	KO:K07117	uncharacterized protein		Yes
2757602035	270	47.08	1	264	1	270	3.8e-65	234	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	Yes
2757602036	427	41.41	36	401	84	466	1.1e-86	308	KO:K00428	cytochrome c peroxidase [EC:1.11.1.5]	EC:1.11.1.5	Yes
2757602037	357	71.76	12	357	4	347	0.0e+00	566	KO:K02012	iron(III) transport system substrate-binding protein		Yes
2757602038	537	61.95	12	533	15	535	0.0e+00	712	KO:K02011	iron(III) transport system permease protein		Yes
2757602039	365	67.9	1	352	20	370	0.0e+00	547	KO:K02010	iron(III) transport system ATP-binding protein [EC:3.6.3.30]	EC:3.6.3.30	Yes
2757602040	477	67.71	2	475	1	477	0.0e+00	706	KO:K07649	two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	EC:2.7.13.3	Yes
2757602041	227	91.89	1	222	1	222	0.0e+00	459	KO:K02483	two-component system, OmpR family, response regulator		Yes
2757602043	353	90.67	6	347	9	351	0.0e+00	691	KO:K03553	recombination protein RecA		Yes
2757602044	169	49.66	23	169	5	151	3.4e-43	163	KO:K03565	regulatory protein		Yes
2757602045	308	70.59	1	306	1	305	0.0e+00	491	KO:K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	EC:1.2.1.38	Yes
2757602046	386	90.13	1	385	1	385	0.0e+00	782	KO:K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	EC:6.2.1.5	Yes
2757602047	297	93.6	1	297	1	297	0.0e+00	647	KO:K01902	succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	EC:6.2.1.5	Yes
2757602048	170	53.85	3	170	2	164	4.6e-48	177	KO:K02650	type IV pilus assembly protein PilA		Yes
2757602049	144	77.78	1	144	19	162	8.8e-74	247	KO:K03637	cyclic pyranopterin phosphate synthase [EC:4.1.99.18]	EC:4.1.99.18	Yes
2757602051	141	78.2	5	137	3	135	2.4e-79	262	KO:K06938	uncharacterized protein		Yes
2757602052	473	74	1	473	1	459	0.0e+00	778	KO:K01756	adenylosuccinate lyase [EC:4.3.2.2]	EC:4.3.2.2	Yes
2757602053	204	73.4	1	203	1	203	5.8e-108	350	KO:K00799	glutathione S-transferase [EC:2.5.1.18]	EC:2.5.1.18	Yes
2757602054	153	53.74	3	149	2	144	2.3e-49	179	KO:K01822	steroid delta-isomerase [EC:5.3.3.1]	EC:5.3.3.1	Yes
2757602058	409	66.67	19	407	16	403	0.0e+00	607	KO:K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	EC:2.1.1.79	Yes
2757602059	263	67.83	9	260	11	267	1.6e-120	392	KO:K09701	uncharacterized protein		Yes
2757602062	341	70.29	1	340	1	340	0.0e+00	526	KO:K03405	magnesium chelatase subunit I [EC:6.6.1.1]	EC:6.6.1.1	Yes
2757602063	1287	67.38	26	1285	6	1258	0.0e+00	2000	KO:K03403	magnesium chelatase subunit H [EC:6.6.1.1]	EC:6.6.1.1	Yes
2757602064	188	45.81	34	188	9	163	3.1e-47	176	KO:K07185	tryptophan-rich sensory protein		Yes
2757602066	632	76.76	3	613	7	617	0.0e+00	1120	KO:K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	EC:2.2.1.7	Yes
2757602070	422	84.83	1	422	1	422	0.0e+00	800	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
2757602071	340	63.28	32	335	13	317	0.0e+00	447	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	Yes
2757602072	325	88.27	1	324	1	324	0.0e+00	669	KO:K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2]	EC:6.4.1.2	Yes
2757602073	215	79.91	2	215	3	216	7.7e-127	405	KO:K01247	DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	EC:3.2.2.21	Yes
2757602074	461	78.09	1	461	1	458	0.0e+00	829	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	Yes
2757602076	198	55.85	14	197	10	192	2.1e-70	243	KO:K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757602076	198	63.68	8	197	16	201	2.6e-81	274	KO:K03767	peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757602077	168	74.4	1	168	1	168	1.5e-93	306	KO:K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757602078	265	50.63	26	261	24	257	5.9e-72	254	KO:K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	EC:3.6.1.54	Yes
2757602080	292	77.51	3	291	1	289	0.0e+00	533	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2757602081	182	60.77	1	181	1	178	1.5e-79	267	KO:K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	EC:5.1.3.13	Yes
2757602082	126	38.83	16	116	15	115	2.5e-16	81.4	KO:K03746	DNA-binding protein H-NS		Yes
2757602083	298	89.12	5	298	3	296	0.0e+00	593	KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	EC:2.7.2.8	Yes
2757602084	205	68.12	1	205	10	215	1.2e-92	307	KO:K05501	TetR/AcrR family transcriptional regulator		Yes
2757602085	252	70.36	1	252	1	248	6.7e-128	412	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2757602087	292	75.09	6	292	37	325	0.0e+00	525	KO:K14058	tRNA 2-thiocytidine biosynthesis protein TtcA		Yes
2757602088	124	80.99	4	124	10	130	9.3e-67	225	KO:K01633	dihydroneopterin aldolase [EC:4.1.2.25]	EC:4.1.2.25	Yes
2757602092	419	54.57	67	416	54	398	1.6e-122	412	KO:K07799	membrane fusion protein, multidrug efflux system		Yes
2757602093	1031	67.86	1	1023	1	1026	0.0e+00	1500	KO:K07788	multidrug efflux pump		Yes
2757602098	545	65.06	8	545	14	554	0.0e+00	818	KO:K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	EC:6.2.1.-	Yes
2757602100	259	82.24	1	259	1	259	0.0e+00	488	KO:K01692	enoyl-CoA hydratase [EC:4.2.1.17]	EC:4.2.1.17	Yes
2757602101	264	68.16	1	264	1	267	3.2e-128	414	KO:K15866	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	EC:5.3.3.18	Yes
2757602102	146	73.57	5	144	1	140	4.6e-71	239	KO:K02614	acyl-CoA thioesterase [EC:3.1.2.-]	EC:3.1.2.-	Yes
2757602103	432	79.35	1	431	1	431	0.0e+00	791	KO:K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	EC:6.2.1.30	Yes
2757602105	244	64.38	8	240	12	242	2.1e-110	361	KO:K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	EC:5.3.4.1	Yes
2757602107	363	88.43	1	363	1	363	0.0e+00	726	KO:K06942	ribosome-binding ATPase		Yes
2757602109	343	74.24	1	330	1	330	0.0e+00	571	KO:K05540	tRNA-dihydrouridine synthase B [EC:1.-.-.-]	EC:1.-	Yes
2757602110	77	74.03	1	77	1	77	1.9e-37	137	KO:K03557	Fis family transcriptional regulator, factor for inversion stimulation protein		Yes
2757602111	524	77.4	3	524	5	535	0.0e+00	924	KO:K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	EC:2.1.2.3	Yes
2757602111	524	77.4	3	524	5	535	0.0e+00	924	KO:K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	EC:3.5.4.10	Yes
2757602114	389	58.44	1	385	1	385	0.0e+00	520	KO:K07133	uncharacterized protein		Yes
2757602123	388	82.85	8	386	5	374	0.0e+00	724	KO:K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	EC:1.2.1.11	Yes
2757602125	269	69.12	1	265	1	272	0.0e+00	444	KO:K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	EC:5.4.99.12	Yes
2757602127	125	92.8	1	125	1	125	1.9e-75	250	KO:K02935	large subunit ribosomal protein L7/L12		Yes
2757602128	166	87.35	1	166	1	166	1.8e-96	314	KO:K02864	large subunit ribosomal protein L10		Yes
2757602129	230	89.04	3	230	4	231	0.0e+00	458	KO:K02863	large subunit ribosomal protein L1		Yes
2757602130	144	95.83	1	144	1	144	4.6e-95	307	KO:K02867	large subunit ribosomal protein L11		Yes
2757602131	194	84.57	7	194	16	203	1.1e-117	377	KO:K02601	transcriptional antiterminator NusG		Yes
2757602132	127	70.87	1	127	1	127	1.3e-64	219	KO:K03073	preprotein translocase subunit SecE		Yes
2757602136	48	65.91	4	47	6	49	1.0e-16	75.7	KO:K08939	light-harvesting protein B-800-850 beta chain		Yes
2757602137	63	52.83	1	53	1	53	4.1e-14	69.9	KO:K08930	light-harvesting protein B-800-850 alpha chain		Yes
2757602138	454	65.07	1	451	1	458	0.0e+00	674	KO:K08226	MFS transporter, BCD family, chlorophyll transporter		Yes
2757602139	349	63.29	5	346	41	380	0.0e+00	477	KO:K06955	uncharacterized protein		Yes
2757602141	233	74.14	1	232	1	232	5.9e-127	407	KO:K06911	uncharacterized protein		Yes
2757602147	580	63.65	1	578	29	632	0.0e+00	776	KO:K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	EC:2.7.7.7	Yes
2757602148	110	82.73	1	110	1	110	8.9e-63	212	KO:K09747	uncharacterized protein		Yes
2757602149	198	69.9	1	196	1	196	3.9e-99	325	KO:K06187	recombination protein RecR		Yes
2757602150	357	33.43	25	356	20	351	7.6e-64	236	KO:K02051	NitT/TauT family transport system substrate-binding protein		Yes
2757602151	479	66.75	60	479	44	467	0.0e+00	660	KO:K08307	membrane-bound lytic murein transglycosylase D		Yes
2757602153	148	72.86	3	142	13	152	2.6e-78	260	KO:K03469	ribonuclease HI [EC:3.1.26.4]	EC:3.1.26.4	Yes
2757602155	1034	66.31	1	1030	1	1042	0.0e+00	1540	KO:K18138	multidrug efflux pump		Yes
2757602156	211	50.99	12	210	5	205	1.4e-59	213	KO:K03752	molybdopterin-guanine dinucleotide biosynthesis protein A [EC:2.7.7.77]	EC:2.7.7.77	Yes
2757602157	385	76.03	1	385	1	378	0.0e+00	642	KO:K03639	cyclic pyranopterin phosphate synthase [EC:4.1.99.18]	EC:4.1.99.18	Yes
2757602164	731	82.83	1	727	1	725	0.0e+00	1340	KO:K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]	EC:3.6.1.1	Yes
2757602165	178	84.57	1	175	1	175	3.7e-112	359	KO:K01507	inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	Yes
2757602166	389	65.47	5	386	1	391	0.0e+00	612	KO:K09919	uncharacterized protein		Yes
2757602167	554	70.05	1	554	1	561	0.0e+00	883	KO:K01950	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]	EC:6.3.5.1	Yes
2757602168	112	91.96	1	112	1	112	1.3e-70	235	KO:K04751	nitrogen regulatory protein P-II 1		Yes
2757602169	194	64.52	2	187	3	188	2.6e-90	299	KO:K06966	uncharacterized protein		Yes
2757602173	188	68.98	1	187	1	187	5.6e-91	300	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2757602174	593	86.87	1	593	1	594	0.0e+00	1220	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2757602175	163	95.09	1	163	1	163	7.2e-107	343	KO:K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2757602176	338	93.2	1	338	1	338	0.0e+00	732	KO:K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	EC:1.1.1.86	Yes
2757602177	215	68.84	1	215	1	213	1.2e-99	328	KO:K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	EC:4.1.1.65	Yes
2757602178	267	78.8	18	267	5	254	0.0e+00	467	KO:K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	EC:2.7.8.8	Yes
2757602179	512	88.28	1	512	1	512	0.0e+00	1010	KO:K01649	2-isopropylmalate synthase [EC:2.3.3.13]	EC:2.3.3.13	Yes
2757602180	318	70.14	25	308	71	358	0.0e+00	444	KO:K07262	D-alanyl-D-alanine endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]	EC:3.4.21.-	Yes
2757602182	245	74.49	1	243	1	242	0.0e+00	450	KO:K00685	arginine-tRNA-protein transferase [EC:2.3.2.8]	EC:2.3.2.8	Yes
2757602183	249	57.38	9	245	9	245	3.3e-104	344	KO:K00684	leucyl/phenylalanyl-tRNA--protein transferase [EC:2.3.2.6]	EC:2.3.2.6	Yes
2757602188	306	39.46	7	297	26	319	3.4e-59	219	KO:K00020	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	EC:1.1.1.31	Yes
2757602189	437	61.12	5	431	11	437	0.0e+00	653	KO:K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	EC:5.4.3.8	Yes
