gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2757601902	332	29.44	90	332	17	251	2.0e-38	153	COG0861	Membrane protein TerC, possibly involved in tellurium resistance	254
2757601903	174	35.88	47	171	45	173	5.0e-13	67.6	COG3216	Uncharacterized conserved protein, DUF2062 family	184
2757601904	217	26.52	1	217	1	210	3.0e-18	85.4	COG3806	Anti-sigma factor ChrR, cupin superfamily	216
2757601907	214	33.16	1	189	1	189	2.0e-29	122	COG0625	Glutathione S-transferase	211
2757601908	317	31.73	11	316	1	296	4.0e-32	132	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757601909	284	23.6	20	281	30	293	6.0e-34	138	COG2113	ABC-type proline/glycine betaine transport system, periplasmic component	302
2757601910	293	40.69	1	290	30	317	2.0e-57	215	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757601913	102	51.28	8	85	8	85	5.0e-21	92.7	COG3093	Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain	104
2757601916	459	42.53	38	459	46	481	2.0e-100	359	COG3488	Uncharacterized conserved protein with two CxxC motifs, DUF1111 family	481
2757601917	407	39.34	14	406	6	396	3.0e-109	388	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2757601921	517	18	122	470	9	292	7.0e-13	69.3	COG2159	Predicted metal-dependent hydrolase, TIM-barrel fold	293
2757601922	657	40.52	1	649	1	605	0.0e+00	542	COG3284	Transcriptional regulator of acetoin/glycerol metabolism	606
2757601926	600	33.9	1	581	1	507	3.0e-115	409	COG0155	Sulfite reductase, beta subunit (hemoprotein)	510
2757601927	266	25.66	1	265	3	252	3.0e-10	59.3	COG0730	Uncharacterized membrane protein YfcA	258
2757601928	398	22.53	1	383	1	371	2.0e-25	110	COG0665	Glycine/D-amino acid oxidase (deaminating)	387
2757601929	91	58.89	1	90	1	90	8.0e-38	148	COG2924	Fe-S cluster biosynthesis and repair protein YggX	90
2757601930	182	36.69	1	165	1	166	5.0e-18	84.3	COG1495	Disulfide bond formation protein DsbB	170
2757601931	451	32.5	24	297	1	264	2.0e-58	220	COG0548	Acetylglutamate kinase	265
2757601932	147	28.68	4	136	5	131	2.0e-08	52	COG1848	Predicted nucleic acid-binding protein, contains PIN domain	140
2757601934	952	33.9	11	944	36	816	0.0e+00	618	COG1643	HrpA-like RNA helicase	845
2757601935	206	34.31	1	203	60	257	1.0e-29	123	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757601936	389	40.86	5	389	7	391	7.0e-67	248	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2757601937	538	30.37	34	536	7	519	1.0e-94	341	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	528
2757601942	337	40.74	28	320	1	288	1.0e-67	250	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2757601943	227	43.79	1	168	4	170	2.0e-41	162	COG1386	Chromosome segregation and condensation protein ScpB	184
2757601944	346	42.51	41	280	4	247	2.0e-59	222	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2757601945	141	60.45	2	135	1	134	8.0e-53	199	COG0105	Nucleoside diphosphate kinase	135
2757601946	369	53.65	2	355	1	347	1.0e-119	423	COG0820	Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37	349
2757601947	417	43.49	11	417	2	359	1.0e-122	433	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	361
2757601948	431	46.4	2	422	1	422	7.0e-125	440	COG0124	Histidyl-tRNA synthetase	429
2757601949	219	25.24	5	211	3	206	6.0e-26	111	COG2976	Putative negative regulator of RcsB-dependent stress response	207
2757601950	379	20.38	49	301	47	310	3.0e-15	76.4	COG1520	Outer membrane protein assembly factor BamB, contains PQQ-like beta-propeller repeat	370
2757601951	446	48.42	1	442	2	442	0.0e+00	550	COG1160	Predicted GTPases	444
2757601952	81	71.83	2	71	1	71	1.0e-23	101	COG1923	sRNA-binding regulator protein Hfq	77
2757601953	377	51.86	1	376	7	371	8.0e-114	403	COG2262	50S ribosomal subunit-associated GTPase HflX	411
2757601954	468	29.93	124	421	2	289	1.0e-49	191	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2757601955	298	28.57	8	282	7	278	4.0e-42	165	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2757601956	62	42.37	3	61	2	60	6.0e-08	49.1	COG3242	Uncharacterized conserved protein YjeT, DUF2065 family	62
2757601957	384	32.73	4	378	3	385	6.0e-63	234	COG3705	ATP phosphoribosyltransferase regulatory subunit HisZ	390
2757601958	457	55.46	9	456	4	430	0.0e+00	606	COG0104	Adenylosuccinate synthase	430
2757601959	174	32.3	7	166	3	155	5.0e-24	103	COG2236	Hypoxanthine phosphoribosyltransferase	192
2757601960	328	32.27	1	311	6	309	5.0e-67	248	COG0626	Cystathionine beta-lyase/cystathionine gamma-synthase	396
2757601963	277	65.82	1	274	81	351	7.0e-125	440	COG0722	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	351
2757601964	449	37.63	1	448	27	458	4.0e-114	405	COG0773	UDP-N-acetylmuramate-alanine ligase	459
2757601965	330	18.6	89	327	58	290	2.0e-03	37	COG3266	Cell division protein DamX, binds to the septal ring, contains C-terminal SPOR domain	292
2757601968	540	31.52	42	488	18	477	4.0e-116	412	COG0069	Glutamate synthase domain 2	485
2757601970	307	21.7	1	200	1	234	1.0e-13	71	COG1192	Cellulose biosynthesis protein BcsQ	259
2757601971	138	53.33	5	94	7	96	9.0e-21	92.7	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain	100
2757601972	856	34.88	1	852	1	827	0.0e+00	565	COG3127	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component	829
2757601974	1124	32.93	1	1109	3	1072	0.0e+00	634	COG1330	Exonuclease V gamma subunit	1078
2757601975	1204	29.06	1	1172	5	1139	0.0e+00	596	COG1074	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)	1139
2757601978	111	41.44	1	111	1	110	2.0e-27	114	COG3453	Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family	130
2757601979	210	44.32	41	210	11	179	4.0e-32	131	COG2840	DNA-nicking endonuclease, Smr domain	184
2757601980	234	44.8	11	231	1	221	1.0e-64	239	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif	224
2757601981	149	38.36	6	149	2	141	4.0e-25	107	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	174
2757601982	314	63.7	8	298	3	294	6.0e-117	413	COG0761	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH	294
2757601983	438	57.05	1	437	1	426	0.0e+00	571	COG0172	Seryl-tRNA synthetase	429
2757601986	92	35.23	1	88	2	89	1.0e-12	64.6	COG4453	Uncharacterized conserved protein, DUF1778 family	95
2757601991	336	22.39	1	323	2	326	5.0e-28	118	COG0859	ADP-heptose:LPS heptosyltransferase	334
2757601992	478	53.3	10	478	5	466	0.0e+00	585	COG2870	ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase	467
2757601993	193	56.25	1	176	1	176	2.0e-54	205	COG0279	Phosphoheptose isomerase	176
2757601995	301	21.45	15	301	12	286	6.0e-06	45.3	COG5006	Threonine/homoserine efflux transporter RhtA	292
2757601996	271	20.55	2	240	5	226	1.0e-12	67.1	COG1216	Glycosyltransferase, GT2 family	305
2757601997	419	18.6	24	401	37	404	2.0e-06	47.1	COG3307	O-antigen ligase	424
2757601998	994	61.89	23	993	6	934	0.0e+00	1505	COG0178	Excinuclease UvrABC ATPase subunit	935
2757602000	282	29.21	14	276	10	240	8.0e-29	121	COG0284	Orotidine-5'-phosphate decarboxylase	240
2757602001	302	34.43	93	293	9	202	7.0e-29	121	COG1573	Uracil-DNA glycosylase	202
2757602002	167	26.14	28	163	20	172	1.0e-13	69.3	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2757602003	234	33.63	1	222	1	218	2.0e-30	126	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB	220
2757602005	472	29.09	8	468	4	465	9.0e-69	254	COG2027	D-alanyl-D-alanine carboxypeptidase	470
2757602007	330	42.21	14	209	16	209	1.0e-48	187	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	211
2757602008	398	46.75	9	392	1	367	6.0e-112	397	COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	375
2757602009	164	55.35	3	161	2	158	3.0e-52	197	COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	162
2757602010	318	36.79	1	318	25	304	2.0e-53	202	COG3118	Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains	304
2757602012	299	35.19	13	296	4	245	1.0e-66	247	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	247
2757602013	354	45.15	1	329	1	286	3.0e-99	355	COG0191	Fructose/tagatose bisphosphate aldolase	286
2757602014	477	51.05	4	476	5	477	0.0e+00	536	COG0469	Pyruvate kinase	477
2757602015	235	33.51	33	223	16	207	9.0e-24	103	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2757602016	362	22.3	26	321	28	303	1.0e-21	97.9	COG3239	Fatty acid desaturase	343
2757602017	169	32.75	5	167	11	178	4.0e-23	100	COG2032	Cu/Zn superoxide dismutase	179
2757602018	397	52.55	16	396	13	395	2.0e-126	446	COG0126	3-phosphoglycerate kinase	395
2757602020	112	29.63	1	108	2	105	7.0e-10	56	COG4392	Branched-chain amino acid transport protein	107
2757602021	244	25.89	11	232	10	227	3.0e-26	112	COG1296	Predicted branched-chain amino acid permease (azaleucine resistance)	238
2757602022	319	46.82	1	312	2	307	2.0e-95	342	COG0223	Methionyl-tRNA formyltransferase	307
2757602023	169	53.57	1	165	1	168	1.0e-56	212	COG0242	Peptide deformylase	168
2757602024	387	38.57	22	384	9	348	3.0e-81	295	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	350
2757602025	162	35.33	1	162	1	157	1.0e-24	105	COG2922	Uncharacterized conserved protein Smg, DUF494 family	157
2757602026	319	46.41	1	305	1	304	6.0e-81	294	COG0341	Preprotein translocase subunit SecF	305
2757602027	631	50.1	105	611	16	506	0.0e+00	461	COG0342	Preprotein translocase subunit SecD	506
2757602028	110	45.05	20	110	5	95	3.0e-22	97.2	COG1862	Preprotein translocase subunit YajC	97
2757602030	123	28.7	1	106	3	117	5.0e-08	49.8	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	133
2757602033	983	31.73	3	642	1	569	9.0e-126	445	COG0550	DNA topoisomerase IA	570
2757602035	270	36.55	33	262	4	233	2.0e-41	162	COG0340	Biotin-(acetyl-CoA carboxylase) ligase	238
2757602036	427	34.04	45	372	58	359	1.0e-61	230	COG1858	Cytochrome c peroxidase	364
2757602037	357	28.39	51	356	1	298	3.0e-41	162	COG1840	ABC-type Fe3+ transport system, periplasmic component	299
2757602038	537	35.38	2	532	10	533	2.0e-75	276	COG1178	ABC-type Fe3+ transport system, permease component	540
2757602039	365	38.23	1	354	4	352	2.0e-89	322	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase components	352
2757602040	477	31.7	133	477	2	332	4.0e-39	156	COG0642	Signal transduction histidine kinase	336
2757602041	227	45.18	1	220	1	226	6.0e-54	204	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2757602042	162	22	47	145	12	111	5.0e-03	34.1	COG1846	DNA-binding transcriptional regulator, MarR family	126
2757602043	353	64.87	12	287	6	276	1.0e-86	313	COG0468	RecA/RadA recombinase	279
2757602044	169	34.01	26	168	22	168	5.0e-18	84.2	COG2137	SOS response regulatory protein OraA/RecX, interacts with RecA	174
2757602045	308	28.29	1	306	2	334	2.0e-63	235	COG0002	N-acetyl-gamma-glutamylphosphate reductase	349
2757602046	386	55.18	1	384	1	383	0.0e+00	511	COG0045	Succinyl-CoA synthetase, beta subunit	387
2757602047	297	58.05	1	297	1	289	2.0e-104	372	COG0074	Succinyl-CoA synthetase, alpha subunit	293
2757602048	170	30.95	3	125	1	120	2.0e-12	65.8	COG4969	Tfp pilus assembly protein, major pilin PilA	125
2757602049	144	64.58	1	144	15	157	1.0e-49	188	COG0315	Molybdenum cofactor biosynthesis enzyme	157
2757602050	473	32.14	1	473	44	484	8.0e-58	218	COG4783	Putative Zn-dependent protease, contains TPR repeats	484
2757602051	141	32.81	73	136	6	67	2.0e-09	55.4	COG3313	Predicted Fe-S protein YdhL, DUF1289 family	74
2757602052	473	31.58	12	473	1	435	4.0e-91	329	COG0015	Adenylosuccinate lyase	438
2757602053	204	30.29	1	203	1	203	3.0e-29	121	COG0625	Glutathione S-transferase	211
2757602055	260	26.27	15	257	5	259	1.0e-31	130	COG0300	Short-chain dehydrogenase	265
2757602057	425	24.18	13	416	18	435	5.0e-33	135	COG2211	Na+/melibiose symporter or related transporter	467
2757602058	409	45.33	121	407	3	283	1.0e-74	274	COG2230	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases	283
2757602059	263	35.77	8	261	6	254	2.0e-48	186	COG3496	Uncharacterized conserved protein, DUF1365 family	261
2757602062	341	54.44	5	341	14	351	3.0e-106	378	COG1239	Mg-chelatase subunit ChlI	423
2757602063	1287	35.52	192	1281	122	1251	0.0e+00	843	COG1429	Cobalamin biosynthesis protein CobN, Mg-chelatase	1388
2757602064	188	30.92	33	184	9	158	3.0e-19	88.4	COG3476	Tryptophan-rich sensory protein (mitochondrial benzodiazepine receptor homolog)	161
2757602066	632	60.35	1	614	1	623	0.0e+00	923	COG1154	Deoxyxylulose-5-phosphate synthase	627
2757602067	359	52.63	1	354	1	361	2.0e-125	442	COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	363
2757602070	422	42.21	1	418	1	447	8.0e-111	394	COG0527	Aspartokinase	447
2757602071	340	34.84	43	280	25	264	3.0e-41	162	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	298
2757602072	325	64.04	3	319	1	317	0.0e+00	487	COG0825	Acetyl-CoA carboxylase alpha subunit	317
2757602073	215	34.45	17	209	66	274	3.0e-38	151	COG0122	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	285
2757602074	461	52.47	3	460	2	463	0.0e+00	631	COG0215	Cysteinyl-tRNA synthetase	464
2757602076	198	42.6	30	198	2	158	3.0e-43	168	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	158
2757602077	168	47.17	12	168	7	157	3.0e-44	171	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	158
2757602078	265	35.45	25	237	2	216	2.0e-29	123	COG2908	UDP-2,3-diacylglucosamine pyrophosphatase LpxH	237
2757602080	292	55.24	6	291	1	283	8.0e-111	393	COG1209	dTDP-glucose pyrophosphorylase	286
2757602081	182	54.86	5	179	3	171	1.0e-51	195	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	173
2757602082	126	27.03	7	117	14	120	5.0e-06	43.4	COG2916	DNA-binding protein H-NS	128
2757602083	298	51.48	29	296	1	264	1.0e-81	297	COG0548	Acetylglutamate kinase	265
2757602084	205	23.94	16	203	5	190	5.0e-07	47.7	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2757602085	252	37.8	4	250	1	251	3.0e-49	188	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757602086	288	42.55	10	286	1	266	2.0e-73	269	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2757602087	292	34	12	258	1	243	9.0e-51	193	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	298
2757602088	124	23.93	8	118	2	117	1.0e-12	65.2	COG1539	Dihydroneopterin aldolase	121
2757602089	258	32.53	11	246	6	250	1.0e-27	116	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757602090	366	38.66	19	350	10	360	2.0e-74	272	COG1565	SAM-dependent methyltransferase, MidA family	370
2757602092	419	33.33	75	418	32	372	1.0e-24	107	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2757602093	1031	36.46	2	1021	1	1009	0.0e+00	885	COG0841	Multidrug efflux pump subunit AcrB	1009
2757602097	351	21.89	25	334	2	339	3.0e-14	73.3	COG3391	DNA-binding beta-propeller fold protein YncE	381
2757602098	545	33.76	8	545	4	527	1.0e-111	397	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2757602099	335	20.09	89	308	17	224	1.0e-10	61	COG1647	Esterase/lipase	243
2757602100	259	40.47	1	254	2	256	1.0e-60	226	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757602101	264	38.93	1	259	2	256	9.0e-51	193	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757602102	146	31.93	27	141	22	139	1.0e-13	69.3	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	141
2757602103	432	56	10	431	15	436	0.0e+00	525	COG1541	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family	438
2757602104	591	41.55	8	515	1	489	6.0e-109	388	COG3975	Predicted metalloprotease, contains C-terminal PDZ domain	558
2757602105	244	22.03	71	242	69	241	1.0e-14	73.3	COG1651	Protein-disulfide isomerase	244
2757602106	372	28.82	4	371	2	383	4.0e-42	165	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2757602107	363	58.87	1	363	1	372	0.0e+00	495	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	372
2757602108	157	34.69	12	156	12	156	1.0e-19	89.6	COG1238	Uncharacterized membrane protein YqaA, SNARE-associated domain	161
2757602109	343	43.38	1	323	2	321	1.0e-91	329	COG0042	tRNA-dihydrouridine synthase	323
2757602110	77	46.05	2	77	23	98	2.0e-18	84.3	COG2901	DNA-binding protein Fis (factor for inversion stimulation)	98
2757602111	524	59.89	1	524	3	515	0.0e+00	749	COG0138	AICAR transformylase/IMP cyclohydrolase PurH	515
2757602114	389	25.13	10	379	30	394	1.0e-43	170	COG1373	Predicted ATPase, AAA+ superfamily	398
2757602115	142	24.22	8	126	10	132	2.0e-05	41.5	COG4319	Ketosteroid isomerase homolog	137
2757602117	196	34.48	78	185	11	126	8.0e-15	73.9	COG3245	Cytochrome c5	126
2757602119	311	38	5	301	2	297	1.0e-39	157	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757602122	100	53.12	1	95	1	96	1.0e-28	118	COG5470	Uncharacterized conserved protein, DUF1330 family	96
2757602123	388	28.8	7	386	3	334	5.0e-78	285	COG0136	Aspartate-semialdehyde dehydrogenase	334
2757602125	269	45.14	1	257	2	253	1.0e-79	290	COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	266
2757602127	125	66.4	1	125	1	124	2.0e-25	107	COG0222	Ribosomal protein L7/L12	124
2757602128	166	39.88	1	166	1	168	5.0e-31	126	COG0244	Ribosomal protein L10	175
2757602129	230	57.78	3	226	4	228	1.0e-74	272	COG0081	Ribosomal protein L1	228
2757602130	144	69.01	2	143	1	141	6.0e-51	193	COG0080	Ribosomal protein L11	141
2757602131	194	51.43	19	193	2	176	1.0e-51	196	COG0250	Transcription antitermination factor NusG	178
2757602132	127	34.55	64	118	17	71	2.0e-06	45	COG0690	Preprotein translocase subunit SecE	73
2757602138	454	17.04	26	446	5	432	8.0e-05	42.1	COG2211	Na+/melibiose symporter or related transporter	467
2757602139	349	36.02	1	342	1	324	3.0e-55	209	COG3380	Predicted NAD/FAD-dependent oxidoreductase	331
2757602140	316	24	8	304	1	289	2.0e-24	107	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757602141	233	35.8	1	231	1	242	7.0e-43	167	COG1741	Redox-sensitive bicupin YhaK, pirin superfamily	276
2757602142	176	27.54	1	176	4	207	1.0e-19	89.4	COG0655	Multimeric flavodoxin WrbA	207
2757602143	233	36.99	7	225	2	220	4.0e-47	181	COG3821	Uncharacterized membrane protein	234
2757602147	580	36.69	1	526	1	505	2.0e-116	413	COG2812	DNA polymerase III, gamma/tau subunits	515
2757602148	110	56.44	1	100	1	101	9.0e-24	101	COG0718	Conserved DNA-binding protein YbaB (function unknown)	105
2757602149	198	51.02	1	196	1	196	2.0e-66	245	COG0353	Recombinational DNA repair protein RecR	198
2757602150	357	23.26	23	316	8	296	3.0e-21	96.4	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2757602151	479	30.17	345	456	2	116	9.0e-07	48.7	COG1388	LysM repeat	124
2757602153	148	57.05	1	147	1	148	2.0e-48	184	COG0328	Ribonuclease HI	154
2757602154	451	26.78	52	438	20	360	1.0e-14	74.4	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2757602155	1034	41.92	3	1016	2	1009	0.0e+00	925	COG0841	Multidrug efflux pump subunit AcrB	1009
2757602156	211	39.59	14	210	5	189	8.0e-41	160	COG0746	Molybdopterin-guanine dinucleotide biosynthesis protein A	192
2757602157	385	43.42	29	385	2	322	1.0e-96	347	COG2896	Molybdenum cofactor biosynthesis enzyme MoaA	322
2757602159	130	31.75	1	120	1	126	9.0e-12	62.7	COG5611	Predicted nucleic-acid-binding protein, contains PIN domain	130
2757602161	110	32.29	14	109	2	89	1.0e-13	68.5	COG5606	Predicted DNA-binding protein, XRE-type HTH domain	91
2757602164	731	60.99	3	690	2	703	0.0e+00	772	COG3808	Na+ or H+-translocating membrane pyrophosphatase	703
2757602165	178	50.86	1	175	1	171	4.0e-51	194	COG0221	Inorganic pyrophosphatase	171
2757602166	389	46.63	7	387	7	385	2.0e-113	402	COG3146	Predicted N-acyltransferase	387
2757602167	554	38.89	267	545	1	268	9.0e-70	258	COG0171	NH3-dependent NAD+ synthetase	268
2757602168	112	72.32	1	112	1	112	8.0e-39	152	COG0347	Nitrogen regulatory protein PII	112
2757602169	194	34.25	6	182	16	195	1.0e-38	153	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
2757602170	183	21.76	1	167	1	170	7.0e-04	37.4	COG1714	Uncharacterized membrane protein YckC, RDD family	172
2757602173	188	25.97	6	185	16	179	3.0e-18	84.7	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2757602174	593	51.5	23	586	1	549	0.0e+00	656	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2757602175	163	53.42	1	161	3	163	2.0e-48	185	COG0440	Acetolactate synthase, small subunit	163
2757602176	338	64.29	1	336	3	338	0.0e+00	539	COG0059	Ketol-acid reductoisomerase	338
2757602177	215	43.64	1	213	21	235	2.0e-48	185	COG0688	Phosphatidylserine decarboxylase	239
2757602178	267	40.34	19	248	6	234	7.0e-46	177	COG1183	Phosphatidylserine synthase	234
2757602179	512	50.6	3	416	1	409	2.0e-121	429	COG0119	Isopropylmalate/homocitrate/citramalate synthases	409
2757602181	259	39.02	15	255	1	245	2.0e-50	192	COG1414	DNA-binding transcriptional regulator, IclR family	246
2757602182	245	47.72	4	243	2	241	3.0e-75	275	COG2935	Arginyl-tRNA--protein-N-Asp/Glu arginylyltransferase	253
2757602183	249	46.02	13	237	1	218	1.0e-65	243	COG2360	Leu/Phe-tRNA-protein transferase	221
2757602184	264	34.36	4	260	1	257	2.0e-42	165	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757602186	141	37.31	7	136	3	136	3.0e-29	120	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	138
2757602188	306	42.25	7	289	3	286	7.0e-64	237	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2757602189	437	35.47	1	434	5	432	3.0e-102	366	COG0001	Glutamate-1-semialdehyde aminotransferase	432
2757602190	139	29.71	1	119	1	138	2.0e-13	67.9	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	138
2757602191	636	45.4	18	635	3	581	0.0e+00	579	COG0322	Excinuclease UvrABC, nuclease subunit	581
2757602192	238	45.5	26	236	6	211	1.0e-52	200	COG0560	Phosphoserine phosphatase	212
