gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2757602251	383	57	383	2.9e-128	415.4	TIGR02037	periplasmic serine protease, Do/DeqQ family
2757602252	265	19	238	1.5e-67	213.7	TIGR00945	Twin arginine targeting (Tat) protein translocase TatC
2757602253	163	2	86	2.7e-19	55.8	TIGR01410	twin arginine-targeting protein translocase TatB
2757602254	83	3	49	1.6e-24	71.5	TIGR01411	twin arginine-targeting protein translocase, TatA/E family
2757602256	122	7	97	2.6e-31	94	TIGR03188	phosphoribosyl-ATP pyrophosphohydrolase
2757602258	83	3	68	3.0e-15	42.3	TIGR02606	putative addiction module antidote protein, CC2985 family
2757602261	325	13	318	1.0e-88	283.4	TIGR01249	proline iminopeptidase, Neisseria-type subfamily
2757602267	418	22	392	2.1e-104	335.4	TIGR00539	putative oxygen-independent coproporphyrinogen III oxidase
2757602268	201	3	196	3.6e-54	169	TIGR00042	non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family
2757602269	242	6	241	1.1e-119	383.9	TIGR01966	ribonuclease PH
2757602270	304	2	304	1.1e-64	204.9	TIGR00255	TIGR00255 family protein
2757602271	208	7	186	2.6e-74	234.8	TIGR03263	guanylate kinase
2757602272	67	1	58	4.3e-22	64.2	TIGR00690	DNA-directed RNA polymerase, omega subunit
2757602273	745	43	738	0.0e+00	686.6	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2757602275	492	94	170	1.0e-29	88.6	TIGR01901	filamentous hemagglutinin family N-terminal domain
2757602276	314	26	312	4.3e-122	393.9	TIGR02392	alternative sigma factor RpoH
2757602276	314	60	310	2.1e-33	102.4	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2757602278	299	13	294	4.7e-99	317.7	TIGR01473	protoheme IX farnesyltransferase
2757602286	543	30	534	0.0e+00	701.1	TIGR02891	cytochrome c oxidase, subunit I
2757602287	386	44	270	5.8e-61	191.6	TIGR02866	cytochrome c oxidase, subunit II
2757602289	155	1	147	4.1e-28	84.7	TIGR00201	comF family protein
2757602290	159	1	154	1.8e-61	192.7	TIGR00185	tRNA (cytidine(34)-2'-O)-methyltransferase
2757602293	400	2	400	0.0e+00	698.6	TIGR02430	3-oxoadipyl-CoA thiolase
2757602293	400	6	398	0.0e+00	423.7	TIGR01930	acetyl-CoA acetyltransferases
2757602295	462	191	289	6.9e-14	38.1	TIGR02059	cyanobacterial long protein repeat
2757602299	93	1	87	3.7e-25	74.3	TIGR02384	addiction module antitoxin, RelB/DinJ family
2757602305	379	65	141	5.8e-28	82.9	TIGR01901	filamentous hemagglutinin family N-terminal domain
2757602306	633	1	626	0.0e+00	711.3	TIGR00575	DNA ligase, NAD-dependent
2757602308	818	2	816	0.0e+00	730	TIGR01693	[Protein-PII] uridylyltransferase
2757602309	270	3	255	1.7e-98	315	TIGR00500	methionine aminopeptidase, type I
2757602310	1327	7	1326	0.0e+00	1708	TIGR01735	phosphoribosylformylglycinamidine synthase, single chain form
2757602314	185	1	178	2.0e-59	186.8	TIGR00997	intracellular septation protein A
2757602315	138	5	138	7.5e-55	170.8	TIGR00357	methionine-R-sulfoxide reductase
2757602324	391	6	389	1.9e-128	414.6	TIGR01930	acetyl-CoA acetyltransferases
2757602334	285	11	127	8.6e-29	86.5	TIGR00051	acyl-CoA thioester hydrolase, YbgC/YbaW family
2757602336	308	169	235	2.9e-26	77.5	TIGR03317	folate-binding protein YgfZ
2757602337	348	15	346	5.9e-85	271.3	TIGR00247	conserved hypothetical protein, YceG family
2757602338	215	1	200	4.8e-48	149.5	TIGR00041	dTMP kinase
2757602339	331	8	219	2.4e-54	169.8	TIGR00678	DNA polymerase III, delta' subunit
2757602340	264	2	261	4.2e-82	261.4	TIGR00010	hydrolase, TatD family
2757602350	85	3	71	1.1e-34	104.5	TIGR00008	translation initiation factor IF-1
2757602354	426	7	424	0.0e+00	650	TIGR01326	OAH/OAS sulfhydrylase
2757602364	550	212	550	0.0e+00	450.4	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
2757602364	550	6	205	3.0e-74	235.5	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
2757602365	489	7	457	0.0e+00	627.1	TIGR01302	inosine-5'-monophosphate dehydrogenase
2757602368	157	10	153	5.2e-58	181.3	TIGR00086	SsrA-binding protein
2757602371	359	23	332	1.1e-105	339.5	TIGR03167	tRNA 2-selenouridine synthase
2757602380	282	10	280	1.4e-68	216.9	TIGR00507	shikimate dehydrogenase
2757602381	281	73	281	2.0e-68	215.9	TIGR04484	sulfur oxidation c-type cytochrome SoxA
2757602384	137	45	133	1.8e-23	69.3	TIGR04485	sulfur oxidation c-type cytochrome SoxX
2757602385	718	6	34	2.8e-07	17.1	TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
2757602397	385	55	379	5.4e-54	169.3	TIGR01730	RND family efflux transporter, MFP subunit
2757602399	312	22	311	1.0e-82	263.8	TIGR02277	phenylacetic acid degradation operon negative regulatory protein PaaX
2757602400	345	40	328	0.0e+00	530.7	TIGR02156	phenylacetate-CoA oxygenase, PaaG subunit
2757602401	100	11	100	1.9e-45	139.2	TIGR02157	phenylacetate-CoA oxygenase, PaaH subunit
2757602402	255	11	255	3.4e-79	252	TIGR02158	phenylacetate-CoA oxygenase, PaaI subunit
2757602403	191	39	191	5.7e-57	178.3	TIGR02159	phenylacetate-CoA oxygenase, PaaJ subunit
2757602409	125	2	124	2.2e-49	152.9	TIGR02425	4-carboxymuconolactone decarboxylase
2757602411	411	36	409	9.1e-101	323.5	TIGR03669	urea ABC transporter, substrate-binding protein, archaeal type
2757602421	300	5	298	0.0e+00	454.9	TIGR01138	cysteine synthase B
2757602421	300	6	298	9.1e-121	389.8	TIGR01136	cysteine synthase
2757602449	324	3	324	0.0e+00	440.3	TIGR02823	putative quinone oxidoreductase, YhdH/YhfP family
2757602452	417	5	417	0.0e+00	615.3	TIGR01962	NADH dehydrogenase I, D subunit
2757602453	205	32	166	2.1e-41	127.4	TIGR01961	NADH (or F420H2) dehydrogenase, subunit C
2757602454	158	10	153	2.6e-79	250.3	TIGR01957	NADH-quinone oxidoreductase, B subunit
2757602457	148	5	77	1.8e-28	84.7	TIGR00810	protein translocase, SecG subunit
2757602458	248	5	237	2.0e-64	203.6	TIGR00419	triosephosphate isomerase
2757602459	711	12	694	0.0e+00	1052.6	TIGR03591	polyribonucleotide nucleotidyltransferase
2757602460	87	2	87	1.9e-41	126.6	TIGR00952	ribosomal protein S15, bacterial/organelle
2757602462	345	3	320	0.0e+00	425.8	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2757602462	345	4	312	4.2e-112	361.3	TIGR00329	metallohydrolase, glycoprotease/Kae1 family
2757602464	266	8	252	8.6e-82	260.5	TIGR01469	uroporphyrin-III C-methyltransferase
2757602465	351	2	351	0.0e+00	486.1	TIGR00020	peptide chain release factor 2
2757602466	883	14	881	0.0e+00	1151.7	TIGR02414	aminopeptidase N, Escherichia coli type
2757602470	178	5	177	7.5e-50	154.4	TIGR00068	lactoylglutathione lyase
2757602475	276	1	259	1.0e-82	263.7	TIGR00668	bis(5'-nucleosyl)-tetraphosphatase (symmetrical)
2757602477	189	2	189	4.7e-52	162.4	TIGR02274	deoxycytidine triphosphate deaminase
2757602480	400	3	400	1.9e-102	328.9	TIGR00210	sodium--glutamate symport carrier (gltS)
2757602486	320	2	320	1.3e-128	414.5	TIGR02197	ADP-L-glycero-D-manno-heptose-6-epimerase
2757602487	335	3	335	2.1e-97	312.2	TIGR02195	lipopolysaccharide heptosyltransferase II
2757602489	312	16	312	0.0e+00	445.4	TIGR01122	branched-chain amino acid aminotransferase, group I
2757602494	97	3	46	6.5e-15	40.9	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
2757602498	863	1	856	0.0e+00	1486.5	TIGR00117	aconitate hydratase 2
2757602500	328	3	324	0.0e+00	472.2	TIGR01759	malate dehydrogenase
2757602502	143	6	138	3.2e-32	97.5	TIGR02970	succinate dehydrogenase, cytochrome b556 subunit
2757602503	121	14	119	3.3e-36	109.9	TIGR02968	succinate dehydrogenase, hydrophobic membrane anchor protein
2757602504	597	12	597	0.0e+00	775.7	TIGR01812	succinate dehydrogenase or fumarate reductase, flavoprotein subunitGram-negative/mitochondrial subgroup
2757602504	597	9	597	0.0e+00	919	TIGR01816	succinate dehydrogenase, flavoprotein subunit, E. coli/mitochondrial subgroup
2757602505	233	7	225	3.0e-88	281	TIGR00384	succinate dehydrogenase and fumarate reductase iron-sulfur protein
2757602507	436	16	430	0.0e+00	767.1	TIGR01798	citrate synthase I (hexameric type)
2757602510	307	3	305	9.2e-126	404.9	TIGR01288	ATP-binding ABC transporter family nodulation protein NodI
2757602511	255	2	255	8.5e-67	211.3	TIGR01291	ABC-2 type transporter, NodJ family
2757602522	260	71	255	1.1e-34	105.6	TIGR00093	pseudouridine synthase
2757602527	95	1	49	6.3e-15	41.3	TIGR02605	putative regulatory protein, FmdB family
2757602529	161	1	147	2.9e-41	127.8	TIGR00742	tRNA dihydrouridine synthase A
2757602537	494	367	416	2.5e-22	66	TIGR01954	transcription termination factor NusA, C-terminal duplication
2757602537	494	4	345	6.7e-120	387.1	TIGR01953	transcription termination factor NusA
2757602538	932	348	932	0.0e+00	865.5	TIGR00487	translation initiation factor IF-2
2757602538	932	432	593	1.3e-35	109.7	TIGR00231	small GTP-binding protein domain
2757602539	123	6	117	5.9e-26	77.5	TIGR00082	ribosome-binding factor A
2757602540	316	13	225	1.7e-75	239.3	TIGR00431	tRNA pseudouridine(55) synthase
2757602541	608	3	176	7.0e-29	87.8	TIGR00231	small GTP-binding protein domain
2757602541	608	5	603	0.0e+00	905.7	TIGR01394	GTP-binding protein TypA/BipA
2757602545	317	1	313	3.2e-124	399.9	TIGR01380	glutathione synthetase, prokaryotic
2757602546	628	94	590	0.0e+00	499.9	TIGR00794	potassium uptake protein
2757602547	431	17	424	0.0e+00	604.9	TIGR02049	glutamate--cysteine ligase, T. ferrooxidans family
2757602548	426	17	415	0.0e+00	465.3	TIGR00407	gamma-glutamyl phosphate reductase
2757602549	350	16	344	1.3e-69	220.8	TIGR01128	DNA polymerase III, delta subunit
2757602551	958	16	412	0.0e+00	507.5	TIGR00396	leucyl-tRNA synthetase, eubacterial and mitochondrial family
2757602554	279	9	271	1.7e-97	312.2	TIGR00036	4-hydroxy-tetrahydrodipicolinate reductase
2757602557	318	8	312	1.6e-103	332	TIGR00679	Hpr(Ser) kinase/phosphatase
2757602559	111	1	104	7.3e-34	102.6	TIGR00741	ribosomal subunit interface protein
2757602561	328	2	327	2.7e-70	223.2	TIGR00383	magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)
2757602562	353	11	341	0.0e+00	456.1	TIGR00512	S-methyl-5-thioribose-1-phosphate isomerase
