gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2757585858	118	26.5	1	117	2	118	7.0e-13	65.8	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	141
2757585859	446	24.59	35	445	3	381	2.0e-32	134	COG0665	Glycine/D-amino acid oxidase (deaminating)	387
2757585862	263	43.49	1	263	1	260	7.0e-79	287	COG0708	Exonuclease III	261
2757585863	164	44.91	2	161	1	167	1.0e-38	152	COG0262	Dihydrofolate reductase	167
2757585864	299	61.99	31	299	5	268	3.0e-112	398	COG0207	Thymidylate synthase	268
2757585866	702	30.38	545	620	7	85	1.0e-08	55.3	COG1145	Ferredoxin	99
2757585867	208	23.71	19	206	9	198	1.0e-23	103	COG3381	Cytoplasmic chaperone TorD involved in molybdoenzyme TorA maturation	204
2757585868	372	37.4	7	359	1	357	3.0e-99	355	COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	363
2757585869	207	36.31	1	179	4	180	2.0e-44	172	COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	182
2757585871	300	45.39	3	295	1	271	8.0e-81	293	COG0253	Diaminopimelate epimerase	272
2757585872	546	29.36	290	510	17	249	8.0e-20	92.2	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2757585875	599	24.88	1	599	4	554	1.0e-60	228	COG2831	Hemolysin activation/secretion protein	554
2757585876	136	35.29	1	135	1	135	3.0e-21	94.5	COG0848	Biopolymer transport protein ExbD	137
2757585877	216	38.92	1	200	3	205	2.0e-33	135	COG0811	Biopolymer transport protein ExbB/TolQ	216
2757585878	252	22.27	18	249	7	244	6.0e-11	61.7	COG0810	Periplasmic protein TonB, links inner and outer membranes	244
2757585880	232	34.67	8	225	2	225	2.0e-34	138	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2757585885	328	30.06	6	328	1	311	3.0e-64	238	COG0039	Malate/lactate dehydrogenase	313
2757585886	261	37.5	21	257	2	233	2.0e-48	185	COG2188	DNA-binding transcriptional regulator, GntR family	236
2757585887	143	29.37	19	143	8	130	1.0e-07	49.1	COG2009	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit	132
2757585888	122	30.17	7	122	2	116	4.0e-16	76.8	COG2142	Succinate dehydrogenase, hydrophobic anchor subunit	117
2757585889	601	49.07	8	587	2	562	0.0e+00	602	COG1053	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	562
2757585890	234	57.69	3	234	2	232	1.0e-83	302	COG0479	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	234
2757585891	102	29.87	26	102	15	91	3.0e-08	50.2	COG2938	Succinate dehydrogenase flavin-adding protein, antitoxin component of the CptAB toxin-antitoxin module	94
2757585892	432	51.37	30	430	1	384	0.0e+00	471	COG0372	Citrate synthase	390
2757585893	483	54.94	1	483	1	423	0.0e+00	609	COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	423
2757585894	217	56.6	1	212	1	191	7.0e-78	283	COG0066	3-isopropylmalate dehydratase small subunit	191
2757585895	356	52.89	1	356	4	346	2.0e-125	442	COG0473	Isocitrate/isopropylmalate dehydrogenase	348
2757585898	200	43.82	1	170	8	163	6.0e-37	147	COG0437	Fe-S-cluster-containing dehydrogenase component	203
2757585900	400	32.86	168	378	3	210	3.0e-50	192	COG2864	Cytochrome b subunit of formate dehydrogenase	218
2757585904	449	64.8	1	444	1	445	0.0e+00	618	COG0439	Biotin carboxylase	449
2757585905	154	44.97	6	154	1	139	4.0e-25	107	COG0511	Biotin carboxyl carrier protein	140
2757585906	180	28.1	39	159	5	123	4.0e-11	61.5	COG0526	Thiol-disulfide isomerase or thioredoxin	127
2757585908	444	39.65	1	443	20	459	6.0e-122	431	COG0773	UDP-N-acetylmuramate-alanine ligase	459
2757585909	372	66.86	21	372	4	351	0.0e+00	556	COG0722	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	351
2757585912	524	41.3	111	524	1	381	8.0e-112	397	COG2721	Altronate dehydratase	381
2757585913	330	36.92	4	330	5	346	2.0e-68	252	COG2706	6-phosphogluconolactonase, cycloisomerase 2 family	346
2757585916	203	37.13	2	193	1	201	7.0e-30	123	COG0625	Glutathione S-transferase	211
2757585917	254	35.97	5	254	7	250	2.0e-50	192	COG2857	Cytochrome c1	250
2757585918	356	43.28	1	335	105	372	2.0e-61	229	COG1290	Cytochrome b subunit of the bc complex	381
2757585920	603	31.89	1	589	1	509	6.0e-111	395	COG0155	Sulfite reductase, beta subunit (hemoprotein)	510
2757585923	165	57.79	1	154	2	153	1.0e-60	225	COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	155
2757585924	151	32.88	6	150	14	157	1.0e-27	115	COG2030	Acyl dehydratase	159
2757585927	350	26.2	1	344	22	360	4.0e-52	198	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757585928	102	21.52	23	96	12	90	2.0e-05	40.8	COG0633	Ferredoxin	102
2757585929	246	23.75	4	239	22	282	6.0e-13	67.8	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757585931	346	24.05	8	343	7	332	2.0e-37	150	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2757585932	165	25.18	13	151	14	150	3.0e-06	44.9	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2757585933	357	34.34	62	357	8	302	5.0e-50	191	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2757585934	317	33.69	44	317	15	294	4.0e-55	208	COG0616	Periplasmic serine protease, ClpP class	317
2757585935	121	26.79	1	112	2	105	2.0e-12	64.6	COG2146	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	106
2757585936	226	30.56	14	225	5	220	1.0e-38	153	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2757585939	469	58.28	6	469	13	474	0.0e+00	603	COG3158	K+ transporter	627
2757585941	160	51.75	19	160	8	149	8.0e-38	149	COG1981	Uncharacterized membrane protein	149
2757585943	114	52.54	53	111	1	59	3.0e-16	76.9	COG3411	(2Fe-2S) ferredoxin	64
2757585944	208	41.29	10	206	9	204	1.0e-42	166	COG2945	Alpha/beta superfamily hydrolase	210
2757585948	318	38.84	181	297	42	158	4.0e-19	89.3	COG4454	Uncharacterized copper-binding protein, cupredoxin-like subfamily	158
2757585951	162	34.44	10	158	1	151	7.0e-25	106	COG1762	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	152
2757585952	109	45.1	1	102	1	99	1.0e-21	94.9	COG1544	Ribosome-associated translation inhibitor RaiA	110
2757585953	407	28.68	2	402	3	394	3.0e-43	169	COG2814	Predicted arabinose efflux permease, MFS family	394
2757585954	328	30.12	1	327	4	322	1.0e-57	217	COG0598	Mg2+ and Co2+ transporter CorA	322
2757585955	255	38.62	4	247	5	230	1.0e-41	163	COG0775	Nucleoside phosphorylase	234
2757585956	420	37.86	44	419	148	524	2.0e-105	376	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2757585958	387	37.06	6	381	14	406	1.0e-81	297	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2757585960	208	53.63	6	184	69	247	3.0e-61	227	COG3484	Predicted proteasome-type protease	255
2757585961	267	20.68	5	265	24	282	1.0e-11	64	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757585962	271	50.19	1	265	4	270	3.0e-69	255	COG1968	Undecaprenyl pyrophosphate phosphatase UppP	270
2757585963	136	33.86	5	131	11	131	9.0e-17	79.2	COG5395	Uncharacterized membrane protein	131
2757585968	291	38.31	2	290	5	297	3.0e-44	172	COG0559	Branched-chain amino acid ABC-type transport system, permease component	297
2757585969	358	40.13	21	331	6	312	1.0e-47	183	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2757585970	277	46.69	3	259	1	250	1.0e-79	290	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2757585971	272	55.27	18	254	1	237	6.0e-87	313	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2757585973	162	57.5	3	159	9	168	2.0e-54	205	COG0242	Peptide deformylase	168
2757585974	321	48.11	1	316	2	307	4.0e-97	347	COG0223	Methionyl-tRNA formyltransferase	307
2757585975	243	32.14	11	232	10	227	1.0e-27	116	COG1296	Predicted branched-chain amino acid permease (azaleucine resistance)	238
2757585976	99	31.11	10	99	6	95	1.0e-07	48.2	COG4392	Branched-chain amino acid transport protein	107
2757585977	236	32.17	1	228	42	265	4.0e-52	197	COG1526	Formate dehydrogenase assembly factor FdhD	266
2757585978	851	37.83	11	849	5	829	0.0e+00	576	COG3127	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component	829
2757585980	414	34.05	67	414	9	366	6.0e-65	241	COG2821	Membrane-bound lytic murein transglycosylase	373
2757585983	158	50.98	6	158	1	151	1.0e-39	155	COG0782	Transcription elongation factor, GreA/GreB family	151
2757585984	157	43.96	6	96	2	92	2.0e-20	92.2	COG1534	RNA-binding protein YhbY	97
2757585985	220	45.75	8	219	1	204	9.0e-61	226	COG0293	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ	205
2757585986	638	59.23	10	608	1	596	0.0e+00	748	COG0465	ATP-dependent Zn proteases	596
2757585987	285	43.45	14	277	7	264	4.0e-70	258	COG0294	Dihydropteroate synthase	274
2757585988	442	47.48	1	442	5	458	3.0e-115	409	COG1109	Phosphomannomutase	464
2757585989	214	48.36	2	208	62	267	1.0e-64	239	COG1806	Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)	273
2757585991	787	41.37	19	782	13	741	0.0e+00	700	COG0188	DNA gyrase/topoisomerase IV, subunit A	804
2757585993	207	29.95	10	203	2	208	4.0e-14	71.8	COG4137	ABC-type uncharacterized transport system, permease component	265
2757585994	460	55.8	1	457	1	451	0.0e+00	558	COG0541	Signal recognition particle GTPase	451
2757585995	445	49.44	1	442	1	436	0.0e+00	535	COG0621	tRNA A37 methylthiotransferase MiaB	437
2757585998	259	23.04	36	250	8	215	2.0e-11	63.1	COG3147	Cell division protein DedD (periplasmic protein involved in septation)	226
2757585999	164	30.19	7	164	5	162	4.0e-14	71	COG1286	Uncharacterized membrane protein, required for colicin V production	182
2757586000	504	50.1	1	486	4	470	0.0e+00	588	COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	470
2757586003	259	32.82	1	255	1	244	2.0e-39	156	COG1402	 Creatinine amidohydrolase/Fe(II)-dependent formamide hydrolase involved in riboflavin and F420 biosynthesis	250
2757586004	204	23.13	64	196	26	158	2.0e-10	59.6	COG4341	Predicted HD phosphohydrolase	186
2757586005	198	25.71	8	179	3	173	3.0e-08	52.1	COG2128	Alkylhydroperoxidase family enzyme, contains CxxC motif	177
2757586006	333	38.29	15	324	4	314	5.0e-69	254	COG3491	Isopenicillin N synthase and related dioxygenases	322
2757586007	126	21.83	1	121	2	137	7.0e-06	42.9	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	138
2757586010	158	38.65	1	158	1	161	1.0e-32	132	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	174
2757586012	320	35.6	1	315	5	323	9.0e-56	210	COG2334	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	331
2757586013	473	40.72	3	304	3	303	5.0e-74	271	COG0258	5'-3' exonuclease	310
2757586015	320	31.94	1	308	1	287	2.0e-35	143	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757586018	176	57.23	2	160	18	176	1.0e-59	222	COG0290	Translation initiation factor IF-3	176
2757586020	67	50.79	1	63	1	63	3.0e-10	56.8	COG0291	Ribosomal protein L35	65
2757586021	120	72.03	1	118	1	118	3.0e-38	150	COG0292	Ribosomal protein L20	118
2757586023	345	46.42	1	343	3	335	2.0e-112	399	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	335
2757586024	774	38.36	148	774	1	616	0.0e+00	562	COG0072	Phenylalanyl-tRNA synthetase beta subunit	650
2757586026	141	60.45	2	135	1	134	8.0e-53	199	COG0105	Nucleoside diphosphate kinase	135
2757586027	400	42.57	67	308	1	246	2.0e-62	233	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2757586028	269	41.95	1	173	4	175	4.0e-40	158	COG1386	Chromosome segregation and condensation protein ScpB	184
2757586030	314	32.69	10	312	3	297	5.0e-32	131	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757586031	211	39.32	3	208	8	203	2.0e-31	129	COG2095	Small neutral amino acid transporter SnatA, MarC family	203
2757586032	153	33.12	1	151	10	159	1.0e-26	112	COG2030	Acyl dehydratase	159
2757586033	248	38.98	1	248	4	250	1.0e-37	150	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757586034	199	36.5	1	199	6	201	2.0e-32	132	COG3917	2-hydroxychromene-2-carboxylate isomerase	203
2757586037	206	29.66	13	130	5	121	5.0e-14	71.2	COG2863	Cytochrome c553	121
2757586041	233	26.17	22	228	3	213	8.0e-21	94.1	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2757586042	192	26.96	78	191	9	110	7.0e-07	47.2	COG0607	Rhodanese-related sulfurtransferase	110
2757586044	140	27.36	29	133	3	108	4.0e-16	77.3	COG0607	Rhodanese-related sulfurtransferase	110
2757586045	115	27.62	5	109	12	116	2.0e-12	64.7	COG0599	Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family	124
2757586046	111	34.02	1	96	4	100	1.0e-11	61.4	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2757586047	354	30.66	1	352	5	360	4.0e-16	79.4	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2757586050	359	24.41	7	344	29	340	1.0e-26	114	COG0673	Predicted dehydrogenase	342
2757586051	303	26.33	23	302	19	282	2.0e-19	89.8	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757586052	246	42.36	28	225	5	200	3.0e-50	192	COG0218	GTP-binding protein EngB required for normal cell division	200
2757586053	209	42.37	16	132	5	121	1.0e-20	93.5	COG2863	Cytochrome c553	121
2757586054	687	25.95	8	424	1	338	2.0e-59	224	COG1333	Cytochrome c biogenesis protein ResB	478
2757586055	437	29.33	141	436	33	281	2.0e-24	107	COG0755	ABC-type transport system involved in cytochrome c biogenesis, permease component	281
2757586058	285	29.63	14	279	3	237	6.0e-49	187	COG0688	Phosphatidylserine decarboxylase	239
2757586059	309	38.49	2	303	1	293	2.0e-70	259	COG1131	ABC-type multidrug transport system, ATPase component	293
2757586060	248	21.84	43	248	45	239	4.0e-09	55.2	COG1682	ABC-type polysaccharide/polyol phosphate export permease	263
2757586062	438	33.41	17	438	3	407	2.0e-100	359	COG2081	Predicted flavoprotein YhiN	408
2757586064	420	68.26	1	419	4	421	0.0e+00	677	COG1158	Transcription termination factor Rho	422
2757586065	86	43.68	1	86	1	74	5.0e-15	72.6	COG0254	Ribosomal protein L31	75
2757586068	375	28.09	1	367	1	386	4.0e-39	155	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2757586069	393	30.32	1	393	1	388	1.0e-59	224	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2757586072	139	56.99	9	101	8	100	5.0e-23	99	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain	100
2757586074	300	49.34	2	295	1	300	2.0e-99	355	COG0031	Cysteine synthase	300
2757586075	459	35.21	189	450	4	231	6.0e-50	192	COG0860	N-acetylmuramoyl-L-alanine amidase	231
2757586076	141	43.9	8	130	28	146	9.0e-34	135	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	149
2757586077	341	46.33	2	340	16	337	3.0e-88	318	COG1600	Epoxyqueuosine reductase  QueG (queuosine biosynthesis)	337
2757586080	345	42.73	13	336	1	328	9.0e-66	244	COG0714	MoxR-like ATPase	329
2757586085	127	33.8	48	118	1	71	1.0e-07	48.9	COG0690	Preprotein translocase subunit SecE	73
2757586086	193	52.6	20	192	4	176	6.0e-51	193	COG0250	Transcription antitermination factor NusG	178
2757586087	143	68.31	2	143	1	141	6.0e-50	189	COG0080	Ribosomal protein L11	141
2757586088	231	59.21	1	227	1	228	7.0e-75	273	COG0081	Ribosomal protein L1	228
2757586089	168	40.59	1	168	1	170	3.0e-32	131	COG0244	Ribosomal protein L10	175
2757586090	125	64	1	125	1	124	2.0e-24	104	COG0222	Ribosomal protein L7/L12	124
2757586093	337	23.17	7	333	4	264	7.0e-35	141	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2757586094	275	32.68	21	273	1	246	9.0e-40	157	COG1414	DNA-binding transcriptional regulator, IclR family	246
2757586097	372	31.81	23	370	14	352	3.0e-38	153	COG3180	Uncharacterized membrane protein AbrB, regulator of aidB expression	352
2757586098	444	42.86	4	442	6	443	0.0e+00	477	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	449
2757586099	282	57.95	2	282	5	287	5.0e-120	423	COG0788	Formyltetrahydrofolate hydrolase	287
2757586100	291	28.14	8	291	1	292	2.0e-31	129	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757586101	502	38.31	27	478	1	459	1.0e-91	330	COG0277	FAD/FMN-containing dehydrogenase	459
2757586102	155	23.81	15	139	1	126	4.0e-11	61.1	COG1846	DNA-binding transcriptional regulator, MarR family	126
2757586105	401	30.15	8	399	4	383	6.0e-37	148	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2757586108	148	55.41	1	147	1	148	7.0e-34	136	COG1610	Uncharacterized conserved protein YqeY	148
2757586109	70	59.38	1	64	1	64	1.0e-06	44.9	COG0828	Ribosomal protein S21	67
2757586110	410	45.43	1	404	1	403	2.0e-125	442	COG2081	Predicted flavoprotein YhiN	408
2757586111	286	48.33	29	267	1	234	4.0e-68	251	COG0007	Uroporphyrinogen-III methylase (siroheme synthase)	244
2757586114	317	24.24	10	305	1	288	1.0e-26	114	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757586117	349	46.02	5	349	3	352	2.0e-103	369	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase components	352
2757586118	210	20.79	1	195	2	200	2.0e-10	59.1	COG1011	FMN phosphatase YigB, HAD superfamily	229
2757586119	543	36.25	1	480	62	527	6.0e-78	285	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2757586121	151	41.41	29	151	25	151	7.0e-32	129	COG0319	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	153
2757586122	326	51.41	6	310	17	335	2.0e-101	362	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	348
2757586123	191	49.5	1	189	1	200	4.0e-57	214	COG0632	Holliday junction resolvasome RuvABC DNA-binding subunit	201
2757586126	538	57.36	17	527	2	515	0.0e+00	561	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1	566
2757586128	208	38.58	4	193	7	189	5.0e-47	180	COG3175	Cytochrome c oxidase assembly protein Cox11	195
2757586130	293	30.83	54	293	1	206	3.0e-36	145	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	209
2757586132	248	30.56	2	248	7	249	4.0e-27	115	COG3346	Cytochrome oxidase assembly protein ShyY1	252
2757586133	215	18.24	39	196	1	154	4.0e-03	35	COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	207
2757586134	308	50	30	302	6	275	3.0e-78	285	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	275
2757586135	307	23.02	56	307	48	285	9.0e-07	48	COG5006	Threonine/homoserine efflux transporter RhtA	292
2757586139	312	28.21	4	308	3	313	5.0e-42	165	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	324
2757586140	322	24.22	36	321	8	243	4.0e-34	138	COG1360	Flagellar motor protein MotB	244
2757586141	287	35.66	1	286	3	263	2.0e-51	196	COG1291	Flagellar motor component MotA	266
2757586142	757	39.84	140	756	1	556	0.0e+00	562	COG1982	Arginine/lysine/ornithine decarboxylase	557
2757586143	270	59.45	5	258	1	251	7.0e-97	347	COG0623	Enoyl-[acyl-carrier-protein] reductase (NADH)	259
2757586144	623	27.17	1	612	4	558	5.0e-68	252	COG4166	ABC-type oligopeptide transport system, periplasmic component	562
2757586146	158	21.85	10	158	15	162	1.0e-09	56.1	COG4731	Uncharacterized conserved protein, DUF2147 family	162
2757586147	254	37.89	1	251	4	257	4.0e-47	181	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757586148	160	26.28	24	159	15	136	4.0e-11	60.8	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	141
2757586149	192	45.97	69	192	9	131	4.0e-35	141	COG1607	Acyl-CoA hydrolase	157
2757586150	468	38.97	55	468	4	424	2.0e-84	306	COG0312	Predicted Zn-dependent protease or its inactivated homolog	454
2757586151	218	29.95	25	210	15	187	3.0e-28	118	COG3028	Ribosomal 50S subunit-associated protein YjgA (function unknown), DUF615 family	187
2757586152	205	45.86	8	187	2	169	2.0e-48	185	COG0521	Molybdopterin biosynthesis enzyme MoaB	169
2757586153	851	45.26	483	849	1	342	3.0e-95	343	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2757586157	478	33.7	28	471	7	432	1.0e-92	334	COG2265	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	432
2757586158	231	32.27	16	230	15	233	5.0e-26	111	COG0670	Integral membrane protein, interacts with FtsH	233
2757586159	135	45.65	1	135	2	139	1.0e-27	115	COG3193	Uncharacterized conserved protein GlcG, DUF336 family	141
2757586160	588	51.23	28	586	4	571	0.0e+00	704	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2757586164	365	46.24	1	358	9	367	3.0e-126	445	COG1485	Predicted ATPase	367
2757586167	271	48.73	1	270	1	273	5.0e-80	290	COG0266	Formamidopyrimidine-DNA glycosylase	273
2757586168	342	46.73	8	342	11	339	2.0e-96	346	COG1194	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs	342
2757586169	286	47.93	1	283	1	284	2.0e-88	318	COG1660	RNase adaptor protein for sRNA GlmZ degradation, contains a P-loop ATPase domain	286
2757586172	543	54.44	6	441	9	432	0.0e+00	557	COG0281	Malic enzyme	432
