gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2757595966	559	56.7	6	550	14	501	0.0e+00	637	KO:K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	EC:6.3.2.9	Yes
2757595969	327	72.17	1	327	1	327	0.0e+00	517	KO:K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	EC:2.5.1.90	Yes
2757595970	103	94.17	1	103	1	103	1.1e-65	220	KO:K02888	large subunit ribosomal protein L21		Yes
2757595971	86	90.59	1	85	1	85	5.4e-53	182	KO:K02899	large subunit ribosomal protein L27		Yes
2757595972	353	83.24	1	352	1	352	0.0e+00	696	KO:K03979	GTPase [EC:3.6.5.-]	EC:3.6.5.-	Yes
2757595973	379	85.94	1	377	1	376	0.0e+00	719	KO:K00931	glutamate 5-kinase [EC:2.7.2.11]	EC:2.7.2.11	Yes
2757595974	204	85.43	1	198	1	199	6.0e-129	410	KO:K08311	putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	EC:3.6.1.-	Yes
2757595977	338	63.8	13	338	13	338	0.0e+00	511	KO:K07795	putative tricarboxylic transport membrane protein		Yes
2757595980	226	64.89	1	225	1	225	1.9e-107	351	KO:K09792	uncharacterized protein		Yes
2757595981	460	73.48	1	460	1	460	0.0e+00	785	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]	EC:1.3.99.22	Yes
2757595982	239	87.08	1	239	1	240	0.0e+00	477	KO:K01420	CRP/FNR family transcriptional regulator, anaerobic regulatory protein		Yes
2757595984	88	66.22	8	79	15	88	1.4e-31	122	KO:K09926	uncharacterized protein		Yes
2757595986	314	72.52	1	302	1	302	0.0e+00	539	KO:K00406	cytochrome c oxidase cbb3-type subunit III		Yes
2757595987	45	70.45	1	44	1	44	4.8e-16	73.5	KO:K00407	cytochrome c oxidase cbb3-type subunit IV		Yes
2757595988	207	88.06	7	207	10	210	0.0e+00	431	KO:K00405	cytochrome c oxidase cbb3-type subunit II		Yes
2757595989	477	89.13	10	477	11	479	0.0e+00	1000	KO:K00404	cytochrome c oxidase cbb3-type subunit I [EC:1.9.3.1]	EC:1.9.3.1	Yes
2757595991	801	58.35	4	791	42	813	0.0e+00	952	KO:K01533	Cu2+-exporting ATPase [EC:3.6.3.4]	EC:3.6.3.4	Yes
2757595993	364	69.03	13	364	6	357	0.0e+00	570	KO:K18979	epoxyqueuosine reductase [EC:1.17.99.6]	EC:1.17.99.6	Yes
2757595994	153	61.74	2	150	21	163	3.7e-60	210	KO:K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		Yes
2757595995	492	64.29	1	482	1	472	0.0e+00	634	KO:K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	Yes
2757595996	218	73.93	1	211	29	239	5.8e-121	389	KO:K03975	membrane-associated protein		Yes
2757595999	166	74.23	3	165	9	171	6.9e-81	269	KO:K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	Yes
2757596000	320	92.19	1	320	1	320	0.0e+00	663	KO:K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	EC:2.1.3.2	Yes
2757596004	555	87.96	8	555	1	548	0.0e+00	1120	KO:K06020	sulfate-transporting ATPase [EC:3.6.3.25]	EC:3.6.3.25	Yes
2757596008	524	59.89	1	524	1	515	0.0e+00	673	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2757596009	349	47.55	1	346	1	347	8.8e-120	398	KO:K13953	alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	EC:1.1.1.1	Yes
2757596010	290	83.74	2	290	7	295	0.0e+00	575	KO:K02026	multiple sugar transport system permease protein		Yes
2757596011	300	84.67	1	300	1	300	0.0e+00	596	KO:K02025	multiple sugar transport system permease protein		Yes
2757596012	439	78.72	6	439	6	442	0.0e+00	821	KO:K02027	multiple sugar transport system substrate-binding protein		Yes
2757596013	354	71.51	1	353	1	358	0.0e+00	573	KO:K10112	multiple sugar transport system ATP-binding protein		Yes
2757596015	132	65.65	1	131	1	131	3.1e-63	216	KO:K07068	uncharacterized protein		Yes
2757596016	388	81.54	1	387	1	390	0.0e+00	747	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	Yes
2757596018	154	60.26	1	151	1	151	1.1e-61	214	KO:K00799	glutathione S-transferase [EC:2.5.1.18]	EC:2.5.1.18	Yes
2757596020	554	54.5	6	550	7	551	0.0e+00	661	KO:K01576	benzoylformate decarboxylase [EC:4.1.1.7]	EC:4.1.1.7	Yes
2757596022	353	42.78	1	352	1	353	5.4e-79	280	KO:K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	EC:1.3.8.7	Yes
2757596024	328	65.95	1	326	1	326	0.0e+00	508	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	EC:1.1.1.343	Yes
2757596024	328	65.95	1	326	1	326	0.0e+00	508	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	EC:1.1.1.44	Yes
2757596028	1171	75.47	1	1170	64	1233	0.0e+00	1940	KO:K03529	chromosome segregation protein		Yes
2757596030	399	75	1	397	1	399	0.0e+00	689	KO:K14267	N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]	EC:2.6.1.17	Yes
2757596031	274	87.59	1	274	1	274	0.0e+00	555	KO:K00674	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase [EC:2.3.1.117]	EC:2.3.1.117	Yes
2757596032	389	72.09	1	387	1	386	0.0e+00	664	KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	Yes
2757596033	289	61.67	1	287	1	287	4.0e-118	388	KO:K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	EC:2.1.1.298	Yes
2757596034	647	62.52	1	638	1	639	0.0e+00	908	KO:K06158	ATP-binding cassette, subfamily F, member 3		Yes
2757596038	371	62.06	1	369	1	369	0.0e+00	548	KO:K07112	uncharacterized protein		Yes
2757596040	175	61.58	1	175	3	179	1.7e-73	250	KO:K03640	peptidoglycan-associated lipoprotein		Yes
2757596041	424	74.5	21	423	35	438	0.0e+00	711	KO:K03641	TolB protein		Yes
2757596042	495	77.05	1	495	1	496	0.0e+00	848	KO:K08301	ribonuclease G [EC:3.1.26.-]	EC:3.1.26.-	Yes
2757596043	199	60.2	4	199	7	202	2.6e-75	258	KO:K06287	septum formation protein		Yes
2757596044	155	71.61	1	155	1	155	1.0e-77	259	KO:K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	EC:2.1.1.177	Yes
2757596045	173	69.77	3	172	4	175	7.0e-82	273	KO:K09710	ribosome-associated protein		Yes
2757596046	197	54.55	6	193	9	206	1.6e-63	224	KO:K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	EC:2.7.7.18	Yes
2757596047	305	74.43	2	304	3	307	0.0e+00	552	KO:K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]	EC:1.3.3.3	Yes
2757596049	430	73.02	1	430	1	426	0.0e+00	716	KO:K01945	phosphoribosylamine--glycine ligase [EC:6.3.4.13]	EC:6.3.4.13	Yes
2757596051	774	90.79	1	771	1	770	0.0e+00	1580	KO:K03694	ATP-dependent Clp protease ATP-binding subunit ClpA		Yes
2757596052	118	78.95	5	118	9	122	8.3e-65	219	KO:K06891	ATP-dependent Clp protease adaptor protein ClpS		Yes
2757596053	417	75.72	1	416	1	416	0.0e+00	766	KO:K00031	isocitrate dehydrogenase [EC:1.1.1.42]	EC:1.1.1.42	Yes
2757596054	169	68.07	3	168	24	186	1.0e-74	252	KO:K09005	uncharacterized protein		Yes
2757596055	744	85.68	2	741	3	742	0.0e+00	1460	KO:K00031	isocitrate dehydrogenase [EC:1.1.1.42]	EC:1.1.1.42	Yes
2757596056	193	92.75	1	193	1	193	0.0e+00	441	KO:K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2757596057	453	60.18	20	439	6	443	0.0e+00	536	KO:K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	EC:3.1.11.6	Yes
2757596058	227	61.84	18	221	1	207	2.0e-82	280	KO:K03561	biopolymer transport protein ExbB		Yes
2757596059	158	51.09	4	138	5	141	5.6e-42	158	KO:K03559	biopolymer transport protein ExbD		Yes
2757596060	351	48.69	9	351	6	332	2.9e-96	331	KO:K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	EC:2.7.1.130	Yes
2757596061	60	86.44	1	59	1	59	1.8e-30	116	KO:K09791	uncharacterized protein		Yes
2757596062	268	71.6	17	264	3	252	2.7e-128	415	KO:K00979	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]	EC:2.7.7.38	Yes
2757596063	218	84.4	1	218	1	218	0.0e+00	428	KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	Yes
2757596064	347	45.21	11	343	3	314	1.2e-68	250	KO:K01424	L-asparaginase [EC:3.5.1.1]	EC:3.5.1.1	Yes
2757596065	224	88.84	1	224	1	224	0.0e+00	449	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	Yes
2757596067	335	77.91	1	335	1	335	0.0e+00	632	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2757596068	392	71.68	1	392	1	392	0.0e+00	641	KO:K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	EC:1.1.1.157	Yes
2757596070	234	51.71	1	234	2	235	4.9e-82	280	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2757596071	603	50.09	14	597	11	575	0.0e+00	633	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2757596072	285	47.64	7	281	4	278	1.7e-88	303	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2757596073	397	46.1	1	397	16	411	2.3e-124	415	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2757596074	547	54.7	15	544	11	541	0.0e+00	670	KO:K02182	crotonobetaine/carnitine-CoA ligase [EC:6.2.1.-]	EC:6.2.1.-	Yes
2757596077	414	91.79	1	414	1	414	0.0e+00	878	KO:K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	EC:2.1.2.1	Yes
2757596081	272	60.17	24	253	15	243	1.7e-89	305	KO:K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	EC:3.6.1.54	Yes
2757596082	168	79.76	1	168	1	168	1.4e-100	325	KO:K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757596083	237	74.55	14	237	7	230	2.6e-121	392	KO:K03767	peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757596085	457	82.86	1	455	1	455	0.0e+00	880	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	Yes
2757596086	213	80.79	11	213	14	216	9.4e-123	393	KO:K01247	DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	EC:3.2.2.21	Yes
2757596087	325	86.46	1	325	1	325	0.0e+00	664	KO:K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2]	EC:6.4.1.2	Yes
2757596088	288	60.54	2	287	44	335	5.4e-118	387	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	Yes
2757596089	422	87.83	1	419	1	419	0.0e+00	811	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
2757596094	162	70.06	3	159	4	160	4.2e-78	261	KO:K01770	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]	EC:4.6.1.12	Yes
2757596095	239	59.11	4	228	6	228	8.1e-83	283	KO:K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	EC:2.7.7.60	Yes
2757596101	127	73.23	1	127	1	127	8.9e-65	220	KO:K03073	preprotein translocase subunit SecE		Yes
2757596102	193	85.11	6	193	16	203	2.1e-118	379	KO:K02601	transcriptional antiterminator NusG		Yes
2757596103	143	97.9	1	143	1	143	2.5e-97	314	KO:K02867	large subunit ribosomal protein L11		Yes
2757596104	231	89.61	1	231	1	231	0.0e+00	469	KO:K02863	large subunit ribosomal protein L1		Yes
2757596105	166	91.57	1	166	1	166	5.7e-101	326	KO:K02864	large subunit ribosomal protein L10		Yes
2757596106	107	95.33	1	107	1	106	5.9e-64	215	KO:K02935	large subunit ribosomal protein L7/L12		Yes
2757596109	255	86.96	1	253	1	253	0.0e+00	517	KO:K02050	NitT/TauT family transport system permease protein		Yes
2757596110	271	83.15	5	271	20	286	0.0e+00	527	KO:K02049	NitT/TauT family transport system ATP-binding protein		Yes
2757596111	344	81.1	1	343	1	344	0.0e+00	637	KO:K02051	NitT/TauT family transport system substrate-binding protein		Yes
2757596112	509	47.46	23	506	25	508	0.0e+00	472	KO:K13481	xanthine dehydrogenase small subunit [EC:1.17.1.4]	EC:1.17.1.4	Yes
2757596119	545	42.96	6	536	9	560	0.0e+00	478	KO:K05712	3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]	EC:1.14.13.127	Yes
2757596122	395	86.84	1	395	1	395	0.0e+00	796	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2757596123	349	81.1	22	349	12	339	0.0e+00	626	KO:K09969	general L-amino acid transport system substrate-binding protein		Yes
2757596124	329	65.44	3	329	20	343	0.0e+00	471	KO:K09970	general L-amino acid transport system permease protein		Yes
2757596125	377	66.57	31	374	22	360	0.0e+00	529	KO:K09971	general L-amino acid transport system permease protein		Yes
2757596126	246	77.05	4	246	9	252	0.0e+00	439	KO:K09972	general L-amino acid transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2757596128	745	51.52	1	742	88	820	0.0e+00	789	KO:K02238	competence protein ComEC		Yes
2757596129	856	72.22	1	852	1	853	0.0e+00	1420	KO:K03802	cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	EC:6.3.2.29	Yes
2757596129	856	72.22	1	852	1	853	0.0e+00	1420	KO:K03802	cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	EC:6.3.2.30	Yes
2757596130	739	58.09	8	724	6	723	0.0e+00	931	KO:K03802	cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	EC:6.3.2.29	Yes
2757596130	739	58.09	8	724	6	723	0.0e+00	931	KO:K03802	cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	EC:6.3.2.30	Yes
2757596131	781	71.54	24	768	1	737	0.0e+00	1210	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2757596133	564	48.84	8	563	31	570	0.0e+00	581	KO:K03760	lipid A ethanolaminephosphotransferase [EC:2.7.8.-]	EC:2.7.8.-	Yes
2757596134	379	85.49	1	379	1	376	0.0e+00	785	KO:K03686	molecular chaperone DnaJ		Yes
2757596135	646	91.42	1	644	1	653	0.0e+00	1310	KO:K04043	molecular chaperone DnaK		Yes
2757596136	197	71.19	21	197	11	186	9.4e-85	284	KO:K03687	molecular chaperone GrpE		Yes
2757596138	289	92.66	1	286	1	286	0.0e+00	642	KO:K07045	uncharacterized protein		Yes
2757596139	272	61.8	5	271	3	268	2.7e-117	384	KO:K18981	uronate dehydrogenase [EC:1.1.1.203]	EC:1.1.1.203	Yes
2757596140	372	86.38	5	371	6	372	0.0e+00	744	KO:K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	EC:2.1.1.14	Yes
2757596142	314	54.67	1	300	1	298	3.2e-103	347	KO:K19338	LysR family transcriptional regulator, nitrogen assimilation regulatory protein		Yes
2757596143	378	81.55	3	372	4	369	0.0e+00	680	KO:K16514	4-oxalomesaconate tautomerase [EC:5.3.2.8]	EC:5.3.2.8	Yes
2757596147	100	93	1	100	1	100	9.8e-62	208	KO:K01430	urease subunit gamma [EC:3.5.1.5]	EC:3.5.1.5	Yes
2757596148	459	90.78	37	459	1	420	0.0e+00	876	KO:K11959	urea transport system substrate-binding protein		Yes
2757596149	529	66.4	23	528	8	513	0.0e+00	758	KO:K11960	urea transport system permease protein		Yes
2757596150	371	84.18	14	367	17	370	0.0e+00	708	KO:K11961	urea transport system permease protein		Yes
2757596151	292	79.86	1	292	1	292	0.0e+00	513	KO:K11962	urea transport system ATP-binding protein		Yes
2757596152	234	76.5	1	234	1	230	5.5e-125	402	KO:K11963	urea transport system ATP-binding protein		Yes
2757596153	276	62.41	1	274	1	274	9.6e-127	411	KO:K03190	urease accessory protein		Yes
2757596155	247	62.34	1	239	1	239	1.0e-106	351	KO:K07395	putative proteasome-type protease		Yes
2757596161	350	41.98	3	343	10	349	1.4e-80	285	KO:K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	EC:1.1.1.169	Yes
2757596167	694	76.05	2	693	22	709	0.0e+00	1210	KO:K03656	ATP-dependent DNA helicase Rep [EC:3.6.4.12]	EC:3.6.4.12	Yes
2757596168	326	69.85	1	325	1	321	0.0e+00	492	KO:K07088	uncharacterized protein		Yes
2757596169	712	63.45	4	712	61	763	0.0e+00	999	KO:K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	EC:3.6.4.-	Yes
2757596172	770	69.74	7	768	13	781	0.0e+00	1200	KO:K03520	carbon-monoxide dehydrogenase large subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2757596177	276	54.18	26	276	18	268	1.6e-93	317	KO:K02410	flagellar motor switch protein FliG		Yes
2757596178	678	35.97	40	568	15	526	6.4e-86	316	KO:K02409	flagellar M-ring protein FliF		Yes
2757596179	113	36.7	5	113	2	110	6.7e-21	93.8	KO:K02408	flagellar hook-basal body complex protein FliE		Yes
2757596182	514	67.59	9	514	18	523	0.0e+00	834	KO:K06876	deoxyribodipyrimidine photolyase-related protein		Yes
2757596189	282	54.84	16	232	2	218	2.0e-72	256	KO:K02279	pilus assembly protein CpaB		Yes
2757596190	520	45.53	56	512	6	496	6.1e-129	438	KO:K02280	pilus assembly protein CpaC		Yes
2757596192	403	33.63	68	403	57	381	1.5e-52	204	KO:K02282	pilus assembly protein CpaE		Yes
2757596197	306	66.12	3	306	2	305	0.0e+00	491	KO:K01053	gluconolactonase [EC:3.1.1.17]	EC:3.1.1.17	Yes
2757596204	301	52.86	5	301	3	298	1.8e-101	341	KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	Yes
2757596208	447	82.92	1	445	1	442	0.0e+00	848	KO:K06168	tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	EC:2.8.4.3	Yes
2757596210	312	63.61	6	309	13	316	0.0e+00	487	KO:K01053	gluconolactonase [EC:3.1.1.17]	EC:3.1.1.17	Yes
2757596211	199	79.19	1	197	1	195	4.3e-110	356	KO:K02897	large subunit ribosomal protein L25		Yes
2757596212	326	91.28	6	326	4	324	0.0e+00	658	KO:K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	EC:2.7.6.1	Yes
2757596214	282	66.91	2	276	3	277	0.0e+00	434	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	Yes
2757596215	777	77.46	1	777	1	778	0.0e+00	1310	KO:K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family		Yes
2757596216	216	53.49	2	216	3	210	3.1e-71	247	KO:K03634	outer membrane lipoprotein carrier protein		Yes
2757596217	458	82.41	22	453	3	433	0.0e+00	812	KO:K07478	putative ATPase		Yes
2757596218	309	78.96	1	309	1	309	0.0e+00	568	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2757596219	362	76.84	7	360	10	363	0.0e+00	622	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2757596220	257	81.2	6	255	9	258	0.0e+00	458	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2757596221	243	72.96	11	242	21	253	1.4e-117	382	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2757596223	344	71.93	3	343	11	352	0.0e+00	594	KO:K00523	CDP-4-dehydro-6-deoxyglucose reductase [EC:1.17.1.1]	EC:1.17.1.1	Yes
2757596228	300	87.67	1	300	4	303	0.0e+00	618	KO:K12339	cysteine synthase B [EC:2.5.1.47]	EC:2.5.1.47	Yes
2757596231	292	75.62	5	287	7	289	0.0e+00	487	KO:K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	EC:2.7.7.9	Yes
2757596232	978	79.12	1	978	1	965	0.0e+00	1820	KO:K01873	valyl-tRNA synthetase [EC:6.1.1.9]	EC:6.1.1.9	Yes
2757596236	326	70.53	1	319	11	329	0.0e+00	551	KO:K05539	tRNA-dihydrouridine synthase A [EC:1.-.-.-]	EC:1.-	Yes
2757596238	717	91.15	5	716	10	721	0.0e+00	1480	KO:K01847	methylmalonyl-CoA mutase [EC:5.4.99.2]	EC:5.4.99.2	Yes
2757596239	316	81.67	1	311	22	332	0.0e+00	579	KO:K07588	LAO/AO transport system kinase [EC:2.7.-.-]	EC:2.7.-	Yes
2757596240	454	94.05	1	454	1	454	0.0e+00	988	KO:K01966	propionyl-CoA carboxylase beta chain [EC:6.4.1.3]	EC:6.4.1.3	Yes
2757596243	119	32.73	3	112	4	112	8.0e-15	76.6	KO:K03746	DNA-binding protein H-NS		Yes
2757596244	275	56.34	7	274	5	269	7.0e-97	325	KO:K15866	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	EC:5.3.3.18	Yes
