gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2737829480	650	5	73	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829480	650	100	601	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829480	650	635	650	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829481	125	1	122	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2737829482	177	13	173	SMART	SM00903	IPR002563	Flavin reductase-like, FMN-binding	GO:0010181|GO:0016491|GO:0042602|GO:0055114
2737829482	177	7	174	SUPERFAMILY	SSF50475	IPR012349	FMN-binding split barrel	GO:0010181|GO:0016491|GO:0055114
2737829483	247	17	76	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2737829483	247	12	75	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2737829484	729	8	84	SUPERFAMILY	SSF53067			
2737829484	729	277	358	SUPERFAMILY	SSF53067			
2737829484	729	415	488	SUPERFAMILY	SSF53067			
2737829486	659	1	643	SUPERFAMILY	SSF56935			
2737829487	127	10	68	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2737829487	127	14	61	SMART	SM00116	IPR000644	CBS domain	GO:0030554
2737829487	127	76	127	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2737829487	127	79	126	SMART	SM00116	IPR000644	CBS domain	GO:0030554
2737829487	127	4	126	SUPERFAMILY	SSF54631			
2737829488	264	2	264	ProSiteProfiles	PS51278	IPR017932	Glutamine amidotransferase type 2 domain	
2737829488	264	2	259	SUPERFAMILY	SSF56235			
2737829490	165	6	162	SUPERFAMILY	SSF89796	IPR023606	CoA-transferase family III domain	
2737829492	309	110	294	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2737829492	309	101	287	SUPERFAMILY	SSF161098			
2737829493	541	5	255	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737829493	541	276	524	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737829493	541	33	232	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829493	541	310	501	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829493	541	155	169	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737829493	541	424	438	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737829493	541	4	253	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829493	541	277	523	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829494	513	392	506	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2737829494	513	393	510	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2737829494	513	204	372	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2737829494	513	260	372	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2737829494	513	150	215	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2737829494	513	157	372	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2737829494	513	134	214	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2737829494	513	394	511	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2737829496	186	1	62	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
2737829496	186	65	126	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737829496	186	129	185	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737829496	186	128	184	SMART	SM00841	IPR015365	Elongation factor P, C-terminal	GO:0005737|GO:0043043
2737829498	395	214	251	ProSitePatterns	PS00600	IPR005814	Aminotransferase class-III	GO:0008483|GO:0030170
2737829498	395	6	385	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2737829499	307	3	301	SUPERFAMILY	SSF53671	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0006520|GO:0016597|GO:0016743
2737829499	307	51	58	ProSitePatterns	PS00097	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0006520|GO:0016597|GO:0016743
2737829500	337	1	312	SUPERFAMILY	SSF51430	IPR023210	NADP-dependent oxidoreductase domain	
2737829501	213	143	207	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2737829501	213	41	119	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2737829503	739	73	264	SUPERFAMILY	SSF49899	IPR008985	Concanavalin A-like lectin/glucanases superfamily	
2737829504	150	8	140	ProSiteProfiles	PS50995	IPR000835	MarR-type HTH domain	GO:0003700|GO:0005622|GO:0006355
2737829504	150	28	125	SMART	SM00347	IPR000835	MarR-type HTH domain	GO:0003700|GO:0005622|GO:0006355
2737829504	150	67	101	ProSitePatterns	PS01117	IPR023187	Transcriptional regulator MarR-type, conserved site	
2737829504	150	6	143	SUPERFAMILY	SSF46785			
2737829505	203	4	184	SUPERFAMILY	SSF82866			
2737829506	362	305	361	SUPERFAMILY	SSF100879	IPR017961	DNA polymerase, Y-family, little finger domain	GO:0003684|GO:0003887|GO:0006281
2737829506	362	36	247	ProSiteProfiles	PS50173	IPR017963	DNA-repair protein, UmuC-like, N-terminal	GO:0003684|GO:0003887|GO:0006281
2737829506	362	28	64	SUPERFAMILY	SSF56672			
2737829506	362	100	296	SUPERFAMILY	SSF56672			
2737829507	401	28	379	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2737829509	269	21	262	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737829509	269	45	239	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829509	269	162	176	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737829509	269	19	261	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829510	165	24	165	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829511	442	217	427	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2737829511	442	216	418	SUPERFAMILY	SSF161098			
2737829512	329	114	318	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2737829512	329	113	310	SUPERFAMILY	SSF161098			
2737829513	749	37	130	SUPERFAMILY	SSF53850			
2737829513	749	165	200	SUPERFAMILY	SSF53850			
2737829513	749	243	688	SUPERFAMILY	SSF53850			
2737829514	600	16	269	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737829514	600	336	585	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737829514	600	45	246	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829514	600	369	562	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829514	600	169	183	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737829514	600	485	499	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737829514	600	15	267	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829514	600	335	584	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829515	305	101	292	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2737829515	305	98	284	SUPERFAMILY	SSF161098			
2737829516	554	23	250	SUPERFAMILY	SSF102588	IPR024078	Putative deacetylase LmbE-like domain	
2737829516	554	272	511	SUPERFAMILY	SSF53448			
2737829517	265	25	257	ProSiteProfiles	PS51012	IPR000412	ABC-2 transporter	GO:0005524|GO:0006810|GO:0016020|GO:0042626
2737829518	433	33	258	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737829518	433	63	244	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829518	433	159	173	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737829518	433	44	250	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829520	282	3	202	SUPERFAMILY	SSF51735			
2737829521	332	1	164	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2737829521	332	290	330	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2737829521	332	16	329	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016491|GO:0016747
2737829521	332	124	282	SUPERFAMILY	SSF51735			
2737829522	168	28	160	SUPERFAMILY	SSF54637			
2737829523	392	1	266	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2737829523	392	271	390	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2737829523	392	338	354	ProSitePatterns	PS00737	IPR020613	Thiolase, conserved site	GO:0008152|GO:0016747
2737829523	392	86	104	ProSitePatterns	PS00098	IPR020615	Thiolase, acyl-enzyme intermediate active site	GO:0008152|GO:0016747
2737829524	537	164	172	ProSitePatterns	PS00039	IPR000629	RNA helicase, ATP-dependent, DEAD-box, conserved site	GO:0003676|GO:0005524|GO:0008026
2737829524	537	246	390	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2737829524	537	270	351	SMART	SM00490	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2737829524	537	29	233	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2737829524	537	41	218	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2737829524	537	10	38	ProSiteProfiles	PS51195	IPR014014	RNA helicase, DEAD-box type, Q motif	
2737829524	537	85	372	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829525	358	44	122	SUPERFAMILY	SSF63829			
2737829525	358	151	354	SUPERFAMILY	SSF63829			
2737829526	262	116	252	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2737829526	262	136	237	SMART	SM00450	IPR001763	Rhodanese-like domain	
2737829526	262	146	240	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2737829527	126	26	125	SUPERFAMILY	SSF53474			
2737829529	215	152	173	ProSitePatterns	PS01316	IPR018198	ATP phosphoribosyltransferase, conserved site	GO:0003879
2737829529	215	7	211	SUPERFAMILY	SSF53850			
2737829530	416	1	415	SUPERFAMILY	SSF55205	IPR013792	RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta	GO:0003824
2737829531	82	1	79	SUPERFAMILY	SSF82657	IPR002634	BolA protein	
2737829532	304	15	243	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737829532	304	39	219	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829532	304	144	158	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737829532	304	10	237	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829533	89	1	89	ProSiteProfiles	PS50801	IPR002645	STAS domain	
2737829533	89	12	79	SUPERFAMILY	SSF52091	IPR002645	STAS domain	
2737829538	267	6	242	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737829538	267	30	219	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829538	267	142	156	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737829538	267	4	233	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829539	233	131	213	ProSiteProfiles	PS51202	IPR006037	Regulator of K+ conductance, C-terminal	GO:0006813|GO:0008324
2737829539	233	2	96	SUPERFAMILY	SSF51735			
2737829539	233	131	211	SUPERFAMILY	SSF116726			
2737829540	827	606	628	ProSitePatterns	PS00089	IPR000788	Ribonucleotide reductase large subunit, C-terminal	GO:0006260|GO:0055114
2737829540	827	2	91	ProSiteProfiles	PS51161	IPR005144	ATP-cone	
2737829540	827	8	218	SUPERFAMILY	SSF48168	IPR008926	Ribonucleotide reductase R1 subunit, N-terminal	GO:0004748|GO:0005971|GO:0006260|GO:0055114
2737829540	827	219	666	SUPERFAMILY	SSF51998			
2737829540	827	697	765	SUPERFAMILY	SSF51998			
2737829541	381	46	352	SUPERFAMILY	SSF47240	IPR009078	Ferritin-like superfamily	
2737829543	345	73	97	ProSitePatterns	PS00583	IPR002173	Carbohydrate/puine kinase, PfkB, conserved site	GO:0016773
2737829543	345	28	325	SUPERFAMILY	SSF53613			
2737829544	317	105	305	SUPERFAMILY	SSF53335			
2737829545	450	154	168	ProSitePatterns	PS00866	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2737829545	450	286	293	ProSitePatterns	PS00867	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2737829545	450	336	441	SMART	SM00878	IPR005482	Biotin carboxylase, C-terminal	GO:0016874
2737829545	450	331	443	SUPERFAMILY	SSF51246	IPR011054	Rudiment single hybrid motif	
2737829545	450	120	317	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2737829545	450	1	445	ProSiteProfiles	PS50979	IPR011764	Biotin carboxylation domain	GO:0004075|GO:0005524|GO:0016874
2737829545	450	1	113	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2737829545	450	83	347	SUPERFAMILY	SSF56059			
2737829546	171	96	170	ProSiteProfiles	PS50968	IPR000089	Biotin/lipoyl attachment	
2737829546	171	96	171	SUPERFAMILY	SSF51230	IPR011053	Single hybrid motif	
2737829547	154	11	153	SUPERFAMILY	SSF52304	IPR001874	Dehydroquinase, class II	GO:0003855
2737829547	154	15	32	ProSitePatterns	PS01029	IPR018509	Dehydroquinase, class II, conserved site	GO:0003855
2737829548	187	13	186	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2737829548	187	44	187	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2737829548	187	74	92	ProSitePatterns	PS00194	IPR017937	Thioredoxin, conserved site	GO:0045454
2737829550	457	318	454	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2737829550	457	100	316	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2737829550	457	2	89	SUPERFAMILY	SSF51984			
2737829551	691	262	602	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737829551	691	270	558	SMART	SM00955			
2737829553	212	106	134	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
2737829553	212	8	211	SUPERFAMILY	SSF51735			
2737829554	79	32	47	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2737829554	79	2	76	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2737829554	79	4	74	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2737829554	79	5	77	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2737829555	411	4	252	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2737829555	411	215	410	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2737829555	411	155	171	ProSitePatterns	PS00606	IPR018201	Beta-ketoacyl synthase, active site	
2737829555	411	6	411	SMART	SM00825	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	
2737829557	502	256	380	SUPERFAMILY	SSF50156	IPR001478	PDZ domain	GO:0005515
2737829557	502	298	380	SMART	SM00228	IPR001478	PDZ domain	GO:0005515
2737829557	502	304	354	ProSiteProfiles	PS50106	IPR001478	PDZ domain	GO:0005515
2737829557	502	399	501	ProSiteProfiles	PS50106	IPR001478	PDZ domain	GO:0005515
2737829557	502	412	501	SUPERFAMILY	SSF50156	IPR001478	PDZ domain	GO:0005515
2737829557	502	413	491	SMART	SM00228	IPR001478	PDZ domain	GO:0005515
2737829557	502	54	289	SUPERFAMILY	SSF50494	IPR009003	Trypsin-like cysteine/serine peptidase domain	GO:0003824
2737829558	597	398	486	SMART	SM00838	IPR000640	Translation elongation factor EFG, V domain	
2737829558	597	42	57	ProSitePatterns	PS00301	IPR000795	Elongation factor, GTP-binding domain	GO:0003924|GO:0005525
2737829558	597	165	288	SUPERFAMILY	SSF50447	IPR009000	Translation protein, beta-barrel domain	
2737829558	597	292	370	SUPERFAMILY	SSF54980	IPR009022	Elongation factor G, III-V domain	
2737829558	597	399	493	SUPERFAMILY	SSF54980	IPR009022	Elongation factor G, III-V domain	
2737829558	597	2	200	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829559	262	56	258	SUPERFAMILY	SSF51306	IPR015927	Peptidase S24/S26A/S26B/S26C	
2737829559	262	67	74	ProSitePatterns	PS00501	IPR019756	Peptidase S26A, signal peptidase I, serine active site	GO:0008236|GO:0016021
2737829559	262	217	230	ProSitePatterns	PS00761	IPR019758	Peptidase S26A, signal peptidase I, conserved site	GO:0008236|GO:0016021
2737829560	89	11	88	SUPERFAMILY	SSF69065	IPR000999	Ribonuclease III domain	GO:0003723|GO:0004525|GO:0006396
2737829560	89	15	89	ProSiteProfiles	PS50142	IPR000999	Ribonuclease III domain	GO:0003723|GO:0004525|GO:0006396
2737829560	89	47	55	ProSitePatterns	PS00517	IPR000999	Ribonuclease III domain	GO:0003723|GO:0004525|GO:0006396
2737829561	215	21	214	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2737829561	215	32	215	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2737829562	710	13	69	SMART	SM00926	IPR006963	Molybdopterin oxidoreductase, 4Fe-4S domain	GO:0016491|GO:0055114
2737829562	710	13	71	ProSiteProfiles	PS51669	IPR006963	Molybdopterin oxidoreductase, 4Fe-4S domain	GO:0016491|GO:0055114
2737829562	710	528	673	SUPERFAMILY	SSF50692	IPR009010	Aspartate decarboxylase-like domain	
2737829562	710	17	550	SUPERFAMILY	SSF53706			
2737829562	710	588	606	SUPERFAMILY	SSF53706			
2737829563	205	10	160	SUPERFAMILY	SSF51905			
2737829564	988	127	206	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2737829564	988	679	764	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2737829564	988	2	77	SUPERFAMILY	SSF82693			
2737829564	988	79	124	SUPERFAMILY	SSF82693			
2737829564	988	210	265	SUPERFAMILY	SSF82693			
2737829564	988	243	431	SUPERFAMILY	SSF82866			
2737829564	988	527	630	SUPERFAMILY	SSF82693			
2737829564	988	762	985	SUPERFAMILY	SSF82866			
2737829565	246	149	215	ProSiteProfiles	PS51063	IPR012318	Helix-turn-helix motif, Crp-type	GO:0003677|GO:0006355
2737829565	246	12	141	SUPERFAMILY	SSF51206	IPR018490	Cyclic nucleotide-binding-like	
2737829565	246	151	225	SUPERFAMILY	SSF46785			
2737829566	121	15	119	SUPERFAMILY	SSF46785			
2737829568	361	153	321	SUPERFAMILY	SSF53850			
2737829569	455	88	242	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829569	455	253	267	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2737829569	455	301	453	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2737829569	455	67	216	ProSiteProfiles	PS50162	IPR020588	DNA recombination/repair protein RecA-like, ATP-binding domain	GO:0003677|GO:0005524|GO:0006259|GO:0008094
2737829569	455	67	291	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829570	509	1	20	ProSiteProfiles	PS51257			
2737829570	509	1	356	SUPERFAMILY	SSF51905			
2737829570	509	460	504	SUPERFAMILY	SSF51905			
2737829571	289	6	282	SUPERFAMILY	SSF48576	IPR008949	Terpenoid synthase	
2737829571	289	156	181	ProSitePatterns	PS01045	IPR019845	Squalene/phytoene synthase, conserved site	GO:0016765
2737829572	303	17	295	SUPERFAMILY	SSF48576	IPR008949	Terpenoid synthase	
2737829574	435	162	247	ProSiteProfiles	PS50059	IPR001179	Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain	GO:0006457
2737829574	435	3	129	SUPERFAMILY	SSF102735	IPR008881	Trigger factor, ribosome-binding, bacterial	GO:0006457|GO:0015031
2737829574	435	249	432	SUPERFAMILY	SSF109998	IPR027304	Trigger factor/SurA domain	
2737829574	435	133	247	SUPERFAMILY	SSF54534			
2737829575	230	120	131	ProSitePatterns	PS00381	IPR018215	ClpP, active site	GO:0004252|GO:0006508
2737829575	230	142	155	ProSitePatterns	PS00382	IPR018215	ClpP, active site	GO:0004252|GO:0006508
2737829575	230	41	223	SUPERFAMILY	SSF52096			
2737829576	218	110	215	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829576	218	11	50	SMART	SM00994	IPR010603	Zinc finger, ClpX C4-type	GO:0008270|GO:0046983
2737829576	218	63	216	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829576	218	12	47	SUPERFAMILY	SSF57716			
2737829578	281	116	279	SUPERFAMILY	SSF50891	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
2737829578	281	127	279	ProSiteProfiles	PS50072	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
2737829578	281	154	171	ProSitePatterns	PS00170	IPR020892	Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site	GO:0003755|GO:0006457
2737829578	281	1	28	ProSiteProfiles	PS51257			
2737829579	351	139	303	SUPERFAMILY	SSF53850			
2737829580	305	5	62	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2737829580	305	5	115	SUPERFAMILY	SSF46785			
2737829580	305	93	301	SUPERFAMILY	SSF53850			
2737829581	234	23	219	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2737829581	234	15	218	SUPERFAMILY	SSF161098			
2737829582	213	17	213	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737829582	213	41	213	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737829582	213	135	149	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737829582	213	16	210	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737829583	370	249	369	SUPERFAMILY	SSF50621	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824
2737829583	370	255	370	SMART	SM01005	IPR011079	Alanine racemase, C-terminal	
2737829583	370	32	42	ProSitePatterns	PS00395	IPR020622	Alanine racemase, pyridoxal-phosphate attachment site	
2737829583	370	9	256	SUPERFAMILY	SSF51419			
2737829584	417	5	399	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2737829585	227	34	221	SUPERFAMILY	SSF52141	IPR005122	Uracil-DNA glycosylase-like	
2737829585	227	59	214	SMART	SM00986	IPR005122	Uracil-DNA glycosylase-like	
2737829585	227	59	214	SMART	SM00987			
2737829588	191	35	188	SMART	SM00935	IPR005632	Chaperone protein Skp	GO:0051082
2737829588	191	48	187	SUPERFAMILY	SSF111384	IPR024930	Skp domain	
2737829589	356	42	321	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	
2737829589	356	114	142	ProSitePatterns	PS00101	IPR018357	Hexapeptide transferase, conserved site	GO:0016740
