gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2737829702	403	60.46	5	395	29	420	0.0e+00	551	KO:K07749	formyl-CoA transferase [EC:2.8.3.16]	EC:2.8.3.16	Yes
2737829705	337	38.87	10	330	21	320	1.4e-52	201	KO:K03646	colicin import membrane protein		Yes
2737829706	147	48.55	6	143	2	135	1.4e-31	127	KO:K03560	biopolymer transport protein TolR		Yes
2737829707	226	70.4	6	226	9	230	3.5e-102	336	KO:K03562	biopolymer transport protein TolQ		Yes
2737829708	364	77.87	1	344	1	348	0.0e+00	604	KO:K03551	holliday junction DNA helicase RuvB [EC:3.6.4.12]	EC:3.6.4.12	Yes
2737829709	195	64.58	1	191	1	192	4.2e-81	273	KO:K03550	holliday junction DNA helicase RuvA [EC:3.6.4.12]	EC:3.6.4.12	Yes
2737829710	172	57.82	1	147	14	160	2.7e-56	201	KO:K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	EC:3.1.22.4	Yes
2737829713	637	71.07	1	591	1	590	0.0e+00	1000	KO:K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.11	Yes
2737829713	637	71.07	1	591	1	590	0.0e+00	1000	KO:K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.3	Yes
2737829714	351	75.78	1	351	1	351	0.0e+00	646	KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.11	Yes
2737829714	351	75.78	1	351	1	351	0.0e+00	646	KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.3	Yes
2737829715	956	74.68	1	948	4	950	0.0e+00	1700	KO:K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	EC:1.2.4.2	Yes
2737829717	348	82.84	1	337	106	443	0.0e+00	656	KO:K01940	argininosuccinate synthase [EC:6.3.4.5]	EC:6.3.4.5	Yes
2737829718	400	45.06	13	400	1	376	2.2e-93	326	KO:K00100			Yes
2737829719	338	47.88	3	330	5	332	3.2e-97	333	KO:K07119	uncharacterized protein		Yes
2737829722	483	59.92	4	483	6	488	0.0e+00	667	KO:K07047	uncharacterized protein		Yes
2737829724	442	47.16	12	433	11	414	0.0e+00	456	KO:K08218	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG		Yes
2737829727	596	58.3	14	567	8	561	0.0e+00	770	KO:K12536	ATP-binding cassette, subfamily C, bacterial exporter for protease/lipase		Yes
2737829728	465	40.14	31	464	22	457	1.8e-112	386	KO:K12537	membrane fusion protein, protease secretion system		Yes
2737829731	205	82.35	2	205	8	211	1.2e-119	384	KO:K03189	urease accessory protein		Yes
2737829732	232	40.34	8	232	17	241	3.4e-34	141	KO:K03188	urease accessory protein		Yes
2737829736	526	80.95	3	526	31	554	0.0e+00	965	KO:K00324	NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]	EC:1.6.1.2	Yes
2737829737	171	63.91	1	169	1	169	1.3e-73	249	KO:K09983	uncharacterized protein		Yes
2737829740	409	66.23	25	405	5	366	0.0e+00	574	KO:K00566	tRNA-specific 2-thiouridylase [EC:2.8.1.-]	EC:2.8.1.-	Yes
2737829741	411	59.13	1	409	1	408	0.0e+00	574	KO:K11473	glycolate oxidase iron-sulfur subunit		Yes
2737829742	351	56.18	3	342	17	347	1.2e-122	406	KO:K11472	glycolate oxidase FAD binding subunit		Yes
2737829743	97	67.09	19	96	8	86	5.7e-33	127	KO:K02961	small subunit ribosomal protein S17		Yes
2737829744	64	74.6	1	63	1	63	3.8e-25	101	KO:K02904	large subunit ribosomal protein L29		Yes
2737829745	138	90.51	1	137	1	137	3.8e-88	287	KO:K02878	large subunit ribosomal protein L16		Yes
2737829746	285	73.65	1	276	1	277	0.0e+00	467	KO:K02982	small subunit ribosomal protein S3		Yes
2737829747	109	80.73	1	109	1	109	2.9e-59	203	KO:K02890	large subunit ribosomal protein L22		Yes
2737829748	91	89.01	1	91	1	91	6.1e-60	202	KO:K02965	small subunit ribosomal protein S19		Yes
2737829749	271	77.57	1	269	1	272	0.0e+00	520	KO:K02886	large subunit ribosomal protein L2		Yes
2737829750	98	74.23	1	97	1	97	3.9e-46	164	KO:K02892	large subunit ribosomal protein L23		Yes
2737829755	244	67.24	9	240	9	240	2.4e-120	389	KO:K00449	protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]	EC:1.13.11.3	Yes
2737829756	200	52.22	6	200	8	207	3.9e-59	211	KO:K00448	protocatechuate 3,4-dioxygenase, alpha subunit [EC:1.13.11.3]	EC:1.13.11.3	Yes
2737829757	397	61.96	1	397	1	397	0.0e+00	597	KO:K00481	p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]	EC:1.14.13.2	Yes
2737829762	432	42.06	25	429	5	416	1.8e-87	310	KO:K12506	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]	EC:2.7.7.60	Yes
2737829762	432	42.06	25	429	5	416	1.8e-87	310	KO:K12506	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]	EC:4.6.1.12	Yes
2737829766	651	64.39	6	646	4	633	0.0e+00	965	KO:K04079	molecular chaperone HtpG		Yes
2737829770	446	68.83	1	444	1	445	0.0e+00	732	KO:K01908	propionyl-CoA synthetase [EC:6.2.1.17]	EC:6.2.1.17	Yes
2737829772	198	54.79	1	188	6	192	1.0e-66	233	KO:K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	EC:3.1.1.29	Yes
2737829773	207	65.38	1	206	15	222	4.3e-91	303	KO:K02897	large subunit ribosomal protein L25		Yes
2737829774	326	75.95	11	326	1	316	0.0e+00	540	KO:K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	EC:2.7.6.1	Yes
2737829776	303	47.06	16	269	10	252	3.3e-67	243	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	Yes
2737829779	285	51.2	1	285	1	277	4.4e-91	310	KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	EC:3.2.2.23	Yes
2737829779	285	51.2	1	285	1	277	4.4e-91	310	KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	EC:4.2.99.18	Yes
2737829782	346	61.36	8	346	8	345	0.0e+00	484	KO:K06016	N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.87]	EC:3.5.1.87	Yes
2737829784	672	51.28	8	672	10	658	0.0e+00	795	KO:K01907	acetoacetyl-CoA synthetase [EC:6.2.1.16]	EC:6.2.1.16	Yes
2737829786	240	51.18	70	237	41	210	1.7e-48	183	KO:K07232	cation transport protein ChaC		Yes
2737829788	860	63.2	13	852	1	832	0.0e+00	1210	KO:K03169	DNA topoisomerase III [EC:5.99.1.2]	EC:5.99.1.2	Yes
2737829789	444	37.95	82	439	23	353	3.1e-57	220	KO:K04096	DNA processing protein		Yes
2737829790	187	68.67	8	173	1	166	3.8e-78	264	KO:K01462	peptide deformylase [EC:3.5.1.88]	EC:3.5.1.88	Yes
2737829791	341	46.46	1	325	3	298	8.1e-79	279	KO:K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	EC:2.1.2.9	Yes
2737829792	431	41.19	62	428	80	420	2.6e-73	268	KO:K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	EC:2.1.1.176	Yes
2737829795	191	50.65	37	190	57	210	2.4e-54	197	KO:K09950	uncharacterized protein		Yes
2737829796	443	43.48	14	443	4	430	7.5e-113	386	KO:K02004	putative ABC transport system permease protein		Yes
2737829797	224	53.18	1	218	1	220	4.6e-72	250	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2737829799	508	43.58	21	503	5	482	3.8e-122	418	KO:K01426	amidase [EC:3.5.1.4]	EC:3.5.1.4	Yes
2737829803	507	47.8	1	499	23	518	0.0e+00	558	KO:K03446	MFS transporter, DHA2 family, multidrug resistance protein		Yes
2737829805	327	67	18	314	4	300	0.0e+00	449	KO:K01640	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	EC:4.1.3.4	Yes
2737829807	182	56.67	4	182	5	184	1.8e-66	231	KO:K03823	phosphinothricin acetyltransferase [EC:2.3.1.183]	EC:2.3.1.183	Yes
2737829809	403	83.54	2	402	4	401	0.0e+00	799	KO:K01647	citrate synthase [EC:2.3.3.1]	EC:2.3.3.1	Yes
2737829810	93	60	12	91	15	94	4.8e-25	104	KO:K09159	antitoxin CptB		Yes
2737829811	236	85.17	1	236	1	236	0.0e+00	493	KO:K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.1	Yes
