gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2737843501	420	70	8	417	9	418	0.0e+00	654	KO:K00050	hydroxypyruvate reductase [EC:1.1.1.81]	EC:1.1.1.81	Yes
2737843504	451	60.41	10	451	24	453	0.0e+00	563	KO:K12340	outer membrane protein		Yes
2737843505	217	56.22	1	217	1	217	7.2e-83	280	KO:K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	EC:2.1.1.77	Yes
2737843506	1066	73.6	1	1066	1	1066	0.0e+00	1760	KO:K03296	hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family		Yes
2737843509	335	60.79	7	335	6	328	0.0e+00	456	KO:K06955	uncharacterized protein		Yes
2737843511	233	71.67	1	233	1	233	4.5e-122	393	KO:K06911	uncharacterized protein		Yes
2737843513	245	64.58	4	242	6	245	1.7e-106	350	KO:K07146	UPF0176 protein		Yes
2737843514	1153	76.6	1	1153	21	1172	0.0e+00	2030	KO:K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	EC:2.7.7.7	Yes
2737843515	188	82.26	1	186	1	186	1.3e-107	348	KO:K00995	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	EC:2.7.8.5	Yes
2737843517	364	88.09	1	361	1	361	0.0e+00	755	KO:K07246	tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]	EC:1.1.1.83	Yes
2737843517	364	88.09	1	361	1	361	0.0e+00	755	KO:K07246	tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]	EC:1.1.1.93	Yes
2737843517	364	88.09	1	361	1	361	0.0e+00	755	KO:K07246	tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]	EC:4.1.1.73	Yes
2737843518	90	77.78	1	90	23	112	3.5e-43	155	KO:K03530	DNA-binding protein HU-beta		Yes
2737843520	557	77.22	1	557	1	561	0.0e+00	975	KO:K08483	phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]	EC:2.7.3.9	Yes
2737843521	89	85.39	1	89	1	89	9.9e-48	168	KO:K11189	phosphocarrier protein		Yes
2737843522	147	61.38	3	147	4	148	9.4e-60	208	KO:K02821	PTS system, ascorbate-specific IIA component [EC:2.7.1.69]	EC:2.7.1.69	Yes
2737843525	97	56.63	15	97	7	89	9.0e-27	109	KO:K09158	uncharacterized protein		Yes
2737843526	301	67.01	5	298	7	296	0.0e+00	451	KO:K00824	D-alanine transaminase [EC:2.6.1.21]	EC:2.6.1.21	Yes
2737843527	162	51.01	5	153	10	156	8.9e-43	161	KO:K02116	ATP synthase protein I		Yes
2737843528	285	84.23	7	285	14	292	0.0e+00	553	KO:K02108	F-type H+-transporting ATPase subunit a		Yes
2737843529	82	97.56	1	82	1	82	9.4e-52	179	KO:K02110	F-type H+-transporting ATPase subunit c		Yes
2737843532	420	84.76	1	420	1	419	0.0e+00	847	KO:K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	EC:1.3.8.7	Yes
2737843536	404	85.61	1	403	42	437	0.0e+00	768	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	Yes
2737843540	222	44.55	18	219	19	219	1.7e-53	197	KO:K07141	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	EC:2.7.7.76	Yes
2737843541	417	80.88	10	417	16	423	0.0e+00	808	KO:K18242	salicylate 5-hydroxylase large subunit [EC:1.14.13.172]	EC:1.14.13.172	Yes
2737843542	158	70.89	2	158	4	161	6.9e-81	269	KO:K18243	salicylate 5-hydroxylase small subunit [EC:1.14.13.172]	EC:1.14.13.172	Yes
2737843543	103	60.4	3	103	4	104	4.1e-46	165	KO:K14578	naphthalene 1,2-dioxygenase system ferredoxin subunit		Yes
2737843545	221	85.58	5	219	4	218	0.0e+00	422	KO:K03189	urease accessory protein		Yes
2737843546	228	67.11	4	228	1	225	3.4e-99	328	KO:K03188	urease accessory protein		Yes
2737843550	365	84.42	1	353	1	353	0.0e+00	721	KO:K01736	chorismate synthase [EC:4.2.3.5]	EC:4.2.3.5	Yes
2737843552	235	39.83	1	232	5	215	1.6e-40	160	KO:K14742	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB		Yes
2737843556	344	79.07	1	344	1	344	0.0e+00	639	KO:K00426	cytochrome d ubiquinol oxidase subunit II [EC:1.10.3.-]	EC:1.10.3.-	Yes
2737843557	449	75.4	1	430	1	435	0.0e+00	762	KO:K00425	cytochrome d ubiquinol oxidase subunit I [EC:1.10.3.-]	EC:1.10.3.-	Yes
2737843561	388	57.48	47	387	13	353	5.6e-130	431	KO:K08305	membrane-bound lytic murein transglycosylase B		Yes
2737843562	354	71.15	1	354	1	357	0.0e+00	592	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	Yes
2737843563	161	81.99	1	161	1	161	6.2e-94	306	KO:K09767	uncharacterized protein		Yes
2737843571	206	77.45	1	204	1	204	1.0e-112	364	KO:K00799	glutathione S-transferase [EC:2.5.1.18]	EC:2.5.1.18	Yes
2737843572	473	73.89	1	471	25	482	0.0e+00	780	KO:K01756	adenylosuccinate lyase [EC:4.3.2.2]	EC:4.3.2.2	Yes
2737843574	152	72.48	1	149	1	149	5.9e-81	268	KO:K06938	uncharacterized protein		Yes
2737843575	117	62.61	1	115	1	115	9.1e-46	165	KO:K08972	putative membrane protein		Yes
2737843578	331	71.6	1	331	1	321	0.0e+00	562	KO:K03100	signal peptidase I [EC:3.4.21.89]	EC:3.4.21.89	Yes
2737843579	233	73.52	11	229	8	226	5.4e-115	373	KO:K03685	ribonuclease III [EC:3.1.26.3]	EC:3.1.26.3	Yes
2737843580	336	78.83	30	336	28	334	0.0e+00	562	KO:K03595	GTPase		Yes
2737843581	241	68.85	1	240	14	256	3.4e-108	355	KO:K03584	DNA repair protein RecO (recombination protein O)		Yes
2737843585	263	63.39	6	259	4	257	1.7e-110	363	KO:K02049	NitT/TauT family transport system ATP-binding protein		Yes
2737843586	330	60.68	6	328	12	333	0.0e+00	436	KO:K02051	NitT/TauT family transport system substrate-binding protein		Yes
2737843587	258	67.87	6	254	6	254	2.6e-115	377	KO:K02050	NitT/TauT family transport system permease protein		Yes
2737843592	419	59.8	12	419	2	406	0.0e+00	542	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2737843594	314	65.18	1	313	1	300	0.0e+00	480	KO:K01561	haloacetate dehalogenase [EC:3.8.1.3]	EC:3.8.1.3	Yes
2737843596	515	56.55	15	512	12	505	0.0e+00	600	KO:K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	EC:6.2.1.-	Yes
2737843597	359	74.37	2	359	30	386	0.0e+00	642	KO:K14586	2-naphthoate monooxygenase		Yes
2737843602	531	57.01	8	518	34	553	0.0e+00	638	KO:K05712	3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]	EC:1.14.13.127	Yes
2737843604	130	67.69	1	130	50	179	3.4e-60	208	KO:K03640	peptidoglycan-associated lipoprotein		Yes
2737843606	367	57.49	1	366	12	378	0.0e+00	483	KO:K07112	uncharacterized protein		Yes
2737843610	645	62.56	1	640	1	640	0.0e+00	901	KO:K06158	ATP-binding cassette, subfamily F, member 3		Yes
2737843611	290	61.54	1	286	1	286	3.2e-114	377	KO:K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	EC:2.1.1.298	Yes
2737843612	389	72.89	1	386	1	391	0.0e+00	663	KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	Yes
2737843613	274	83.58	1	274	1	274	0.0e+00	537	KO:K00674	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase [EC:2.3.1.117]	EC:2.3.1.117	Yes
2737843614	406	71.93	1	399	1	397	0.0e+00	662	KO:K14267	N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]	EC:2.6.1.17	Yes
2737843616	1171	73.4	1	1169	64	1232	0.0e+00	1890	KO:K03529	chromosome segregation protein		Yes
2737843618	707	69.33	6	706	10	703	0.0e+00	1090	KO:K01972	DNA ligase (NAD+) [EC:6.5.1.2]	EC:6.5.1.2	Yes
2737843619	301	53.56	5	299	4	296	6.4e-106	354	KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	Yes
2737843620	179	77.09	1	179	1	179	3.0e-100	326	KO:K01462	peptide deformylase [EC:3.5.1.88]	EC:3.5.1.88	Yes
2737843621	865	67.68	8	863	11	862	0.0e+00	1320	KO:K00990	[protein-PII] uridylyltransferase [EC:2.7.7.59]	EC:2.7.7.59	Yes
2737843622	280	78.11	11	275	1	265	0.0e+00	509	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	Yes
2737843623	1305	68.88	1	1305	1	1340	0.0e+00	2060	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2737843624	261	71.26	1	261	1	261	0.0e+00	425	KO:K03769	peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]	EC:5.2.1.8	Yes
2737843625	91	63.95	1	86	3	88	8.3e-34	129	KO:K05527	BolA protein		Yes
2737843626	187	71.58	1	183	1	182	1.2e-98	322	KO:K06190	intracellular septation protein		Yes
2737843627	139	74.81	3	133	5	134	1.8e-71	240	KO:K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	EC:1.8.4.12	Yes
2737843629	541	75.96	1	540	1	545	0.0e+00	1010	KO:K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	EC:6.2.1.-	Yes
2737843630	340	66.57	1	340	1	340	0.0e+00	502	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2737843631	427	53.19	11	418	10	416	0.0e+00	494	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2737843632	255	66	2	251	21	270	1.4e-115	377	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2737843633	231	67.53	1	231	1	231	1.8e-118	383	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2737843635	325	30.38	15	273	51	310	2.9e-38	157	KO:K02012	iron(III) transport system substrate-binding protein		Yes
2737843637	395	67.34	1	395	1	395	0.0e+00	637	KO:K00480	salicylate hydroxylase [EC:1.14.13.1]	EC:1.14.13.1	Yes
2737843644	317	55.1	1	314	1	313	6.9e-122	401	KO:K11337	3-hydroxyethyl bacteriochlorophyllide a dehydrogenase [EC:1.-.-.-]	EC:1.-	Yes
2737843645	355	62.61	2	354	86	438	0.0e+00	542	KO:K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	EC:5.4.3.8	Yes
2737843647	173	68.03	1	146	3	149	1.9e-74	252	KO:K07302	isoquinoline 1-oxidoreductase, alpha subunit [EC:1.3.99.16]	EC:1.3.99.16	Yes
2737843648	728	58.36	10	725	7	720	0.0e+00	935	KO:K07303	isoquinoline 1-oxidoreductase, beta subunit [EC:1.3.99.16]	EC:1.3.99.16	Yes
2737843649	140	48.18	29	138	45	154	3.0e-30	123	KO:K17226	sulfur-oxidizing protein SoxY		Yes
2737843650	107	41.11	4	93	8	97	2.7e-22	97.3	KO:K17227	sulfur-oxidizing protein SoxZ		Yes
2737843651	355	52.26	1	349	1	354	7.8e-121	401	KO:K07114	Ca-activated chloride channel homolog		Yes
2737843653	345	78.53	17	342	10	335	0.0e+00	585	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2737843655	366	47.21	9	366	13	356	7.5e-93	322	KO:K07114	Ca-activated chloride channel homolog		Yes
2737843656	355	75.87	5	348	20	363	0.0e+00	597	KO:K01008	selenide, water dikinase [EC:2.7.9.3]	EC:2.7.9.3	Yes
2737843662	363	75.5	66	363	1	298	0.0e+00	536	KO:K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	EC:6.3.5.5	Yes
2737843663	265	61.33	6	261	6	257	1.9e-102	340	KO:K03437	RNA methyltransferase, TrmH family		Yes
2737843664	209	74.27	1	206	1	206	7.7e-102	333	KO:K03470	ribonuclease HII [EC:3.1.26.4]	EC:3.1.26.4	Yes
2737843665	382	60.96	11	380	1	374	0.0e+00	525	KO:K00748	lipid-A-disaccharide synthase [EC:2.4.1.182]	EC:2.4.1.182	Yes
2737843666	264	78.33	4	264	8	270	0.0e+00	483	KO:K00677	UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	EC:2.3.1.129	Yes
2737843667	145	86.9	1	145	2	146	4.9e-91	296	KO:K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	EC:4.2.1.59	Yes
2737843668	326	69.25	1	322	1	322	0.0e+00	536	KO:K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	EC:2.3.1.191	Yes
2737843669	168	77.78	13	165	20	172	5.3e-83	276	KO:K06142	outer membrane protein		Yes
2737843670	764	60.92	1	764	1	765	0.0e+00	1140	KO:K07277	outer membrane protein insertion porin family		Yes
2737843671	455	51.64	1	454	2	452	0.0e+00	500	KO:K11749	regulator of sigma E protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2737843672	396	72.8	2	387	3	388	0.0e+00	614	KO:K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	EC:1.1.1.267	Yes
2737843673	277	59.86	1	274	1	279	5.7e-115	378	KO:K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	EC:2.7.7.41	Yes
2737843674	186	81.72	1	186	1	186	1.5e-108	350	KO:K02838	ribosome recycling factor		Yes
2737843675	240	89.58	1	240	1	240	0.0e+00	483	KO:K09903	uridylate kinase [EC:2.7.4.22]	EC:2.7.4.22	Yes
2737843676	297	83.5	1	297	1	297	0.0e+00	547	KO:K02357	elongation factor Ts		Yes
2737843677	250	88.4	1	249	1	250	0.0e+00	510	KO:K02967	small subunit ribosomal protein S2		Yes
2737843678	416	61.11	1	413	1	414	0.0e+00	605	KO:K00285	D-amino-acid dehydrogenase [EC:1.4.99.-]	EC:1.4.99.-	Yes
2737843681	736	75.98	1	733	5	745	0.0e+00	1290	KO:K12573	ribonuclease R [EC:3.1.-.-]	EC:3.1.-	Yes
2737843683	469	82.19	3	466	1	466	0.0e+00	894	KO:K14441	ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	EC:2.8.4.4	Yes
2737843685	75	45.31	1	64	1	64	3.7e-12	65.5	KO:K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	EC:5.3.2.6	Yes
2737843692	137	33.8	1	137	1	142	1.4e-17	85.8	KO:K02655	type IV pilus assembly protein PilE		Yes
2737843693	374	63.74	20	372	27	379	0.0e+00	518	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:1.1.1.193	Yes
2737843693	374	63.74	20	372	27	379	0.0e+00	518	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:3.5.4.26	Yes
2737843694	213	74.27	1	206	18	223	7.7e-106	345	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2737843695	376	81.32	7	370	11	374	0.0e+00	674	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:3.5.4.25	Yes
2737843695	376	81.32	7	370	11	374	0.0e+00	674	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:4.1.99.12	Yes
2737843696	155	76.26	13	151	11	149	4.4e-70	238	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
2737843697	172	72.29	5	170	15	180	7.8e-88	290	KO:K03625	N utilization substance protein B		Yes
2737843699	136	69.63	5	135	3	137	4.7e-59	205	KO:K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	EC:3.1.2.-	Yes
2737843700	230	82.43	1	222	1	222	0.0e+00	419	KO:K03562	biopolymer transport protein TolQ		Yes
2737843701	143	68.18	10	141	9	137	2.6e-52	186	KO:K03560	biopolymer transport protein TolR		Yes
2737843704	317	82.28	1	316	1	316	0.0e+00	610	KO:K00459	nitronate monooxygenase [EC:1.13.12.16]	EC:1.13.12.16	Yes
2737843712	161	92.55	1	161	1	161	1.1e-112	359	KO:K03518	carbon-monoxide dehydrogenase small subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2737843713	803	92.15	1	803	1	803	0.0e+00	1740	KO:K03520	carbon-monoxide dehydrogenase large subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2737843714	181	71.27	1	180	1	181	5.0e-87	288	KO:K09386	uncharacterized protein		Yes
2737843716	245	95.1	1	245	1	245	0.0e+00	540	KO:K00023	acetoacetyl-CoA reductase [EC:1.1.1.36]	EC:1.1.1.36	Yes
2737843717	318	74.27	1	307	23	329	0.0e+00	557	KO:K05539	tRNA-dihydrouridine synthase A [EC:1.-.-.-]	EC:1.-	Yes
2737843719	572	92.05	7	572	11	576	0.0e+00	1190	KO:K01847	methylmalonyl-CoA mutase [EC:5.4.99.2]	EC:5.4.99.2	Yes
2737843725	444	59.18	3	441	1	440	0.0e+00	600	KO:K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	EC:2.1.1.176	Yes
2737843726	184	35.52	5	184	9	186	2.4e-22	103	KO:K03744	LemA protein		Yes
2737843727	1415	91.29	1	1401	1	1401	0.0e+00	2900	KO:K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	EC:2.7.7.6	Yes
2737843728	1370	91.02	1	1370	1	1370	0.0e+00	2840	KO:K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	EC:2.7.7.6	Yes
2737843730	296	68.21	7	286	1	272	4.3e-128	417	KO:K02379	FdhD protein		Yes
2737843731	866	64.92	5	865	15	847	0.0e+00	1240	KO:K02004	putative ABC transport system permease protein		Yes
2737843732	135	72.09	6	134	6	134	2.3e-70	236	KO:K06886	hemoglobin		Yes
2737843734	223	66.82	1	223	7	229	1.2e-97	323	KO:K03630	DNA repair protein RadC		Yes
2737843735	154	72.67	6	154	5	154	3.4e-76	255	KO:K03774	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]	EC:5.2.1.8	Yes
2737843736	284	81.72	6	284	4	282	0.0e+00	529	KO:K03527	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]	EC:1.17.1.2	Yes
2737843738	245	38.01	10	228	9	228	5.3e-35	144	KO:K01628	L-fuculose-phosphate aldolase [EC:4.1.2.17]	EC:4.1.2.17	Yes
2737843739	357	69.69	1	353	1	347	0.0e+00	564	KO:K00254	dihydroorotate dehydrogenase [EC:1.3.5.2]	EC:1.3.5.2	Yes
2737843740	232	76.55	7	232	5	230	2.7e-122	394	KO:K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	EC:5.3.1.6	Yes
2737843741	682	76.41	5	676	2	675	0.0e+00	1210	KO:K01414	oligopeptidase A [EC:3.4.24.70]	EC:3.4.24.70	Yes
2737843742	284	81.43	1	280	1	280	0.0e+00	524	KO:K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	EC:1.5.1.5	Yes
2737843742	284	81.43	1	280	1	280	0.0e+00	524	KO:K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	EC:3.5.4.9	Yes
2737843745	814	88.57	1	814	1	814	0.0e+00	1710	KO:K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	EC:1.2.4.1	Yes
2737843746	320	39.6	21	317	21	318	2.0e-70	253	KO:K07080	uncharacterized protein		Yes
2737843750	335	74.93	1	335	1	335	0.0e+00	593	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2737843752	224	81.53	2	223	12	233	5.3e-127	407	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	Yes
2737843753	319	47.12	7	317	4	313	1.5e-80	283	KO:K01424	L-asparaginase [EC:3.5.1.1]	EC:3.5.1.1	Yes
2737843754	218	82.95	1	217	1	217	7.7e-130	414	KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	Yes
2737843755	223	63.35	1	219	50	270	1.2e-93	311	KO:K00979	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]	EC:2.7.7.38	Yes
2737843756	60	85.96	1	57	1	57	2.7e-30	115	KO:K09791	uncharacterized protein		Yes
2737843757	338	49.24	11	338	8	332	2.0e-100	342	KO:K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	EC:2.7.1.130	Yes
2737843758	142	55.32	1	141	1	141	5.1e-48	174	KO:K03559	biopolymer transport protein ExbD		Yes
2737843759	208	66.02	1	204	1	206	1.7e-89	298	KO:K03561	biopolymer transport protein ExbB		Yes
2737843760	421	54.93	4	415	10	435	0.0e+00	502	KO:K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	EC:3.1.11.6	Yes
2737843761	193	88.02	1	192	1	192	0.0e+00	419	KO:K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2737843762	148	72.18	16	148	54	186	9.6e-70	236	KO:K09005	uncharacterized protein		Yes
2737843763	417	91.37	1	417	1	417	0.0e+00	890	KO:K00031	isocitrate dehydrogenase [EC:1.1.1.42]	EC:1.1.1.42	Yes
2737843764	107	50	1	95	1	96	3.8e-28	114	KO:K03704	cold shock protein (beta-ribbon, CspA family)		Yes
2737843765	115	74.58	1	114	1	118	4.8e-61	209	KO:K06891	ATP-dependent Clp protease adaptor protein ClpS		Yes
2737843766	563	92.54	1	563	1	562	0.0e+00	1170	KO:K03694	ATP-dependent Clp protease ATP-binding subunit ClpA		Yes
2737843768	301	45.97	4	301	7	300	5.2e-90	309	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2737843769	318	43.14	13	318	16	317	6.7e-86	298	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2737843770	256	52	5	254	7	252	9.4e-85	290	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2737843771	234	55.36	1	233	2	234	5.0e-88	296	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2737843773	100	51.69	1	89	1	89	3.3e-26	108	KO:K03464	muconolactone D-isomerase [EC:5.3.3.4]	EC:5.3.3.4	Yes
2737843776	255	78.52	1	255	1	256	0.0e+00	457	KO:K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	EC:1.1.1.30	Yes
2737843779	324	53.29	3	321	4	322	4.0e-124	408	KO:K04102	4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]	EC:4.1.1.55	Yes
2737843781	354	69.53	8	343	41	378	0.0e+00	514	KO:K03110	fused signal recognition particle receptor		Yes
2737843782	468	68.48	9	446	14	454	0.0e+00	691	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2737843783	441	64.45	7	440	16	451	0.0e+00	638	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2737843785	164	65.16	5	159	4	158	3.7e-70	239	KO:K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	EC:2.7.7.3	Yes
2737843786	224	52.25	1	218	4	220	5.5e-73	253	KO:K15634	probable phosphoglycerate mutase [EC:5.4.2.12]	EC:5.4.2.12	Yes
2737843788	558	78.18	1	550	17	556	0.0e+00	1000	KO:K00108	choline dehydrogenase [EC:1.1.99.1]	EC:1.1.99.1	Yes
2737843789	252	69.84	1	252	1	252	8.3e-129	415	KO:K07090	uncharacterized protein		Yes
2737843790	699	70.7	1	665	1	668	0.0e+00	1100	KO:K05515	penicillin-binding protein 2		Yes
2737843791	176	68.18	1	176	1	176	1.8e-85	284	KO:K03571	rod shape-determining protein MreD		Yes
2737843792	305	61.31	1	302	1	305	4.6e-126	412	KO:K03570	rod shape-determining protein MreC		Yes
