gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2737836932	333	75	6	333	20	345	0.0e+00	531	KO:K06041	arabinose-5-phosphate isomerase [EC:5.3.1.13]	EC:5.3.1.13	Yes
2737836935	237	73	1	237	1	233	4.4e-126	405	KO:K06911	uncharacterized protein		Yes
2737836940	280	52.86	1	280	1	280	1.4e-102	342	KO:K00014	shikimate dehydrogenase [EC:1.1.1.25]	EC:1.1.1.25	Yes
2737836941	385	49.48	1	384	1	378	0.0e+00	438	KO:K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	EC:2.1.1.14	Yes
2737836943	181	43.45	1	168	5	171	3.1e-44	167	KO:K07104	catechol 2,3-dioxygenase [EC:1.13.11.2]	EC:1.13.11.2	Yes
2737836948	113	81.31	6	112	1	107	5.1e-58	200	KO:K04764	integration host factor subunit alpha		Yes
2737836952	570	69.27	6	568	2	563	0.0e+00	902	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2737836956	363	68.94	1	363	1	367	0.0e+00	602	KO:K01772	ferrochelatase [EC:4.99.1.1]	EC:4.99.1.1	Yes
2737836957	217	56.44	1	214	1	216	5.8e-76	261	KO:K00799	glutathione S-transferase [EC:2.5.1.18]	EC:2.5.1.18	Yes
2737836960	375	77.41	13	375	26	388	0.0e+00	652	KO:K01735	3-dehydroquinate synthase [EC:4.2.3.4]	EC:4.2.3.4	Yes
2737836961	391	77.21	17	389	3	373	0.0e+00	654	KO:K01129	dGTPase [EC:3.1.5.1]	EC:3.1.5.1	Yes
2737836963	509	35.73	19	509	8	506	1.2e-104	366	KO:K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	EC:6.2.1.3	Yes
2737836967	160	60	4	153	13	162	2.2e-60	211	KO:K00127	formate dehydrogenase subunit gamma		Yes
2737836968	676	52.63	12	675	10	663	0.0e+00	821	KO:K06978	uncharacterized protein		Yes
2737836971	403	56.78	8	397	20	404	0.0e+00	473	KO:K02000	glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]	EC:3.6.3.32	Yes
2737836972	287	74.36	5	277	3	275	0.0e+00	462	KO:K02001	glycine betaine/proline transport system permease protein		Yes
2737836973	287	73.36	5	278	25	298	0.0e+00	472	KO:K02002	glycine betaine/proline transport system substrate-binding protein		Yes
2737836974	258	94.57	1	258	1	258	0.0e+00	570	KO:K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	EC:1.1.1.86	Yes
2737836975	163	95.09	1	163	1	163	1.8e-106	342	KO:K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2737836976	590	87.16	1	590	1	592	0.0e+00	1210	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
