gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2737836565	492	206	488	SUPERFAMILY	SSF48173	IPR005101	DNA photolyase, FAD-binding/Cryptochrome, C-terminal	GO:0003913|GO:0006281
2737836565	492	5	141	ProSiteProfiles	PS51645	IPR006050	DNA photolyase, N-terminal	
2737836565	492	6	175	SUPERFAMILY	SSF52425	IPR006050	DNA photolyase, N-terminal	
2737836565	492	335	347	ProSitePatterns	PS00394	IPR018394	Cryptochrome/DNA photolyase, class 1 conserved site, C-terminal	GO:0003913|GO:0006281
2737836566	131	8	130	SUPERFAMILY	SSF143456			
2737836567	136	2	131	SUPERFAMILY	SSF52242	IPR006158	Cobalamin (vitamin B12)-binding domain	GO:0031419|GO:0046872
2737836567	136	4	136	ProSiteProfiles	PS51332	IPR006158	Cobalamin (vitamin B12)-binding domain	GO:0031419|GO:0046872
2737836568	352	24	335	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836569	510	7	221	ProSiteProfiles	PS50980	IPR011762	Acetyl-coenzyme A carboxyltransferase, N-terminal	GO:0016874
2737836569	510	222	502	ProSiteProfiles	PS50989	IPR011763	Acetyl-coenzyme A carboxyltransferase, C-terminal	GO:0016874
2737836569	510	6	249	SUPERFAMILY	SSF52096			
2737836569	510	223	510	SUPERFAMILY	SSF52096			
2737836570	33	1	33	ProSiteProfiles	PS50979	IPR011764	Biotin carboxylation domain	GO:0004075|GO:0005524|GO:0016874
2737836570	33	1	33	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2737836576	458	292	303	ProSitePatterns	PS00070	IPR016160	Aldehyde dehydrogenase, conserved site	GO:0008152|GO:0016491|GO:0055114
2737836576	458	18	454	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2737836577	262	6	252	SUPERFAMILY	SSF51735			
2737836578	763	392	406	ProSitePatterns	PS00703	IPR000310	Orn/Lys/Arg decarboxylase, major domain	GO:0003824
2737836578	763	617	762	SUPERFAMILY	SSF55904	IPR008286	Orn/Lys/Arg decarboxylase, C-terminal	GO:0003824
2737836578	763	149	615	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2737836580	304	17	175	SMART	SM00244	IPR001107	Band 7 protein	
2737836580	304	48	182	SUPERFAMILY	SSF117892			
2737836584	97	40	92	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2737836586	323	2	295	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2737836587	679	467	551	SUPERFAMILY	SSF141259	IPR003711	CarD-like/TRCF domain	
2737836587	679	474	579	SMART	SM01058	IPR003711	CarD-like/TRCF domain	
2737836587	679	621	679	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2737836587	679	7	338	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836587	679	350	459	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836587	679	526	679	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836590	246	109	116	ProSitePatterns	PS01295	IPR018294	4-diphosphocytidyl-2C-methyl-D-erythritol synthase, conserved site	GO:0003824|GO:0008299
2737836590	246	10	233	SUPERFAMILY	SSF53448			
2737836591	33	4	32	SUPERFAMILY	SSF69765	IPR003526	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	GO:0008685|GO:0016114
2737836592	39	2	36	SUPERFAMILY	SSF50715	IPR011035	Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain	GO:0006412
2737836593	207	30	150	SUPERFAMILY	SSF50475	IPR012349	FMN-binding split barrel	GO:0010181|GO:0016491|GO:0055114
2737836594	543	58	260	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2737836594	543	336	535	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2737836594	543	12	266	SUPERFAMILY	SSF161098			
2737836594	543	292	541	SUPERFAMILY	SSF161098			
2737836595	386	5	237	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737836595	386	29	216	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737836595	386	267	352	SUPERFAMILY	SSF50331	IPR008995	Molybdate/tungstate binding, C-terminal	
2737836595	386	137	151	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737836595	386	3	239	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836596	126	13	74	ProSiteProfiles	PS51077	IPR005471	Transcription regulator IclR, N-terminal	GO:0003677|GO:0006355
2737836596	126	13	102	SMART	SM00346	IPR005471	Transcription regulator IclR, N-terminal	GO:0003677|GO:0006355
2737836596	126	75	126	ProSiteProfiles	PS51078	IPR014757	Transcription regulator IclR, C-terminal	
2737836596	126	13	84	SUPERFAMILY	SSF46785			
2737836596	126	70	125	SUPERFAMILY	SSF55781			
2737836597	245	84	242	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2737836598	260	16	241	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2737836599	272	11	270	SUPERFAMILY	SSF64438	IPR011324	Cytotoxic necrotizing factor-like, catalytic	
2737836602	533	159	323	SMART	SM01002	IPR007698	Alanine dehydrogenase/PNT, NAD(H)-binding domain	
2737836602	533	14	150	SMART	SM01003	IPR007886	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal	
2737836602	533	12	181	SUPERFAMILY	SSF52283			
2737836602	533	151	327	SUPERFAMILY	SSF51735			
2737836603	164	4	137	ProSiteProfiles	PS51462	IPR000086	NUDIX hydrolase domain	GO:0016787
2737836603	164	4	146	SUPERFAMILY	SSF55811	IPR015797	NUDIX hydrolase domain-like	GO:0016787
2737836604	291	94	274	SUPERFAMILY	SSF52266			
2737836605	278	68	269	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2737836605	278	15	273	SUPERFAMILY	SSF161098			
2737836606	380	46	380	SUPERFAMILY	SSF53850			
2737836607	258	18	222	SUPERFAMILY	SSF53639	IPR001303	Class II aldolase/adducin N-terminal	
2737836607	258	22	203	SMART	SM01007	IPR001303	Class II aldolase/adducin N-terminal	
2737836608	300	51	151	SUPERFAMILY	SSF103481			
2737836608	300	193	293	SUPERFAMILY	SSF103481			
2737836610	314	15	314	SUPERFAMILY	SSF53167			
2737836613	360	2	96	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2737836613	360	72	172	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2737836613	360	174	281	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2737836613	360	12	21	ProSitePatterns	PS00710	IPR016066	Alpha-D-phosphohexomutase, conserved site	GO:0000287
2737836613	360	273	359	SUPERFAMILY	SSF55957			
2737836614	197	1	196	SUPERFAMILY	SSF53732	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha	GO:0008152
2737836616	117	16	112	ProSiteProfiles	PS51296	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2737836616	117	16	116	SUPERFAMILY	SSF50022	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2737836617	263	7	240	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737836617	263	37	218	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737836617	263	140	154	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737836617	263	7	234	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836618	330	45	266	SUPERFAMILY	SSF53850			
2737836620	281	7	175	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737836621	279	160	274	SUPERFAMILY	SSF74653			
2737836622	249	63	244	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2737836623	182	1	158	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2737836623	182	115	149	ProSitePatterns	PS01321	IPR020563	Crossover junction endodeoxyribonuclease RuvC, magnesium-binding site	GO:0008821
2737836625	521	258	275	ProSitePatterns	PS00490	IPR006655	Molybdopterin oxidoreductase, prokaryotic, conserved site	GO:0009055|GO:0016491|GO:0055114
2737836625	521	361	516	SUPERFAMILY	SSF50692	IPR009010	Aspartate decarboxylase-like domain	
2737836625	521	4	403	SUPERFAMILY	SSF53706			
2737836626	84	3	83	SUPERFAMILY	SSF47027	IPR000582	Acyl-CoA-binding protein, ACBP	GO:0000062
2737836626	84	4	84	ProSiteProfiles	PS51228	IPR000582	Acyl-CoA-binding protein, ACBP	GO:0000062
2737836627	259	3	119	SUPERFAMILY	SSF53067			
2737836627	259	127	252	SUPERFAMILY	SSF53067			
2737836628	162	34	138	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2737836628	162	41	145	SMART	SM00450	IPR001763	Rhodanese-like domain	
2737836628	162	51	143	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2737836630	117	3	117	SUPERFAMILY	SSF49472	IPR023416	Transthyretin/hydroxyisourate hydrolase, superfamily	
2737836630	117	6	21	ProSitePatterns	PS00768	IPR023418	Transthyretin, thyroxine binding site	
2737836630	117	100	112	ProSitePatterns	PS00769	IPR023419	Transthyretin, conserved site	
2737836631	239	21	88	ProSiteProfiles	PS50949	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2737836631	239	27	85	SMART	SM00345	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2737836631	239	91	223	SUPERFAMILY	SSF48008	IPR008920	Transcription regulator FadR/GntR, C-terminal	
2737836631	239	95	218	SMART	SM00895	IPR011711	GntR, C-terminal	
2737836631	239	16	89	SUPERFAMILY	SSF46785			
2737836632	316	73	299	ProSiteProfiles	PS51677	IPR002509	Polysaccharide deacetylase	GO:0005975|GO:0016810
2737836632	316	10	314	SUPERFAMILY	SSF88713	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel	GO:0003824|GO:0005975
2737836633	591	391	502	SUPERFAMILY	SSF55031	IPR011650	Peptidase M20, dimerisation domain	
2737836633	591	4	172	SUPERFAMILY	SSF158694			
2737836633	591	180	401	SUPERFAMILY	SSF53187			
2737836633	591	513	587	SUPERFAMILY	SSF53187			
2737836634	415	89	98	ProSitePatterns	PS00758	IPR001261	ArgE/DapE/ACY1/CPG2/YscS, conserved site	GO:0006508|GO:0008237
2737836634	415	196	303	SUPERFAMILY	SSF55031	IPR011650	Peptidase M20, dimerisation domain	
2737836634	415	5	195	SUPERFAMILY	SSF53187			
2737836634	415	326	412	SUPERFAMILY	SSF53187			
2737836636	280	27	268	SUPERFAMILY	SSF53850			
2737836637	257	101	244	SUPERFAMILY	SSF50692	IPR009010	Aspartate decarboxylase-like domain	
2737836637	257	1	153	SUPERFAMILY	SSF53706			
2737836640	696	192	221	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737836640	696	304	336	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737836640	696	338	367	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737836640	696	560	589	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737836640	696	591	620	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737836640	696	201	212	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737836640	696	347	358	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737836640	696	569	580	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737836640	696	600	611	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737836640	696	194	368	SUPERFAMILY	SSF54862			
2737836640	696	561	661	SUPERFAMILY	SSF54862			
2737836641	95	15	94	SUPERFAMILY	SSF89155			
2737836642	170	2	89	SUPERFAMILY	SSF53218	IPR001453	Molybdopterin binding domain	GO:0006777
2737836642	170	94	166	SUPERFAMILY	SSF63867	IPR005111	MoeA, C-terminal, domain IV	GO:0032324
2737836643	83	2	83	SUPERFAMILY	SSF54285	IPR016155	Molybdopterin synthase/thiamin biosynthesis sulphur carrier, beta-grasp	
2737836644	162	5	155	SUPERFAMILY	SSF54690	IPR003448	Molybdopterin biosynthesis MoaE	GO:0006777
2737836646	868	196	342	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737836646	868	600	765	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737836646	868	292	304	ProSitePatterns	PS00870	IPR018368	ClpA/B, conserved site 1	GO:0005524
2737836646	868	768	861	SMART	SM01086	IPR019489	Clp ATPase, C-terminal	
2737836646	868	157	547	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836646	868	549	843	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836646	868	634	652	ProSitePatterns	PS00871	IPR028299	ClpA/B, conserved site 2	
2737836646	868	4	154	SUPERFAMILY	SSF81923			
2737836647	566	6	185	SUPERFAMILY	SSF52518			
2737836647	566	161	355	SUPERFAMILY	SSF52467			
2737836647	566	367	547	SUPERFAMILY	SSF52518			
2737836648	105	23	104	SUPERFAMILY	SSF47592	IPR003121	SWIB/MDM2 domain	GO:0005515
2737836648	105	30	105	SMART	SM00151	IPR019835	SWIB domain	
2737836649	532	33	531	SUPERFAMILY	SSF53850			
2737836651	160	33	133	SUPERFAMILY	SSF81301			
2737836652	128	7	123	SUPERFAMILY	SSF53850			
2737836656	160	4	118	SUPERFAMILY	SSF50475	IPR012349	FMN-binding split barrel	GO:0010181|GO:0016491|GO:0055114
2737836657	151	4	151	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2737836657	151	4	145	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2737836658	129	25	119	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2737836659	611	379	509	ProSiteProfiles	PS50208	IPR001309	Peptidase C14, ICE, catalytic subunit p20	GO:0004197|GO:0006508
2737836659	611	373	609	SUPERFAMILY	SSF52129			
2737836660	406	1	323	SUPERFAMILY	SSF51905			
2737836661	299	42	144	SUPERFAMILY	SSF103481			
2737836661	299	216	298	SUPERFAMILY	SSF103481			
2737836662	261	143	164	ProSitePatterns	PS01162	IPR002364	Quinone oxidoreductase/zeta-crystallin, conserved site	GO:0008270|GO:0016491
2737836662	261	3	152	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2737836662	261	11	255	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016491|GO:0016747
2737836662	261	112	259	SUPERFAMILY	SSF51735			
2737836663	249	173	245	SUPERFAMILY	SSF101801	IPR001543	Surface presentation of antigen (SpoA)	
2737836663	249	2	152	SUPERFAMILY	SSF103039			
2737836664	100	19	98	SUPERFAMILY	SSF101801	IPR001543	Surface presentation of antigen (SpoA)	
2737836666	246	220	232	ProSitePatterns	PS01061	IPR005838	Type III secretion system inner membrane P protein	GO:0009306|GO:0016020
2737836672	404	219	233	ProSitePatterns	PS00662	IPR001482	Type II secretion system protein E	GO:0005524|GO:0006810
2737836672	404	13	398	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836673	139	1	139	SUPERFAMILY	SSF51735			
2737836674	91	8	63	SMART	SM00926	IPR006963	Molybdopterin oxidoreductase, 4Fe-4S domain	GO:0016491|GO:0055114
2737836674	91	8	65	ProSiteProfiles	PS51669	IPR006963	Molybdopterin oxidoreductase, 4Fe-4S domain	GO:0016491|GO:0055114
2737836674	91	11	91	SUPERFAMILY	SSF53706			
2737836675	228	9	69	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2737836675	228	6	73	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2737836677	299	13	297	SUPERFAMILY	SSF53633	IPR001048	Aspartate/glutamate/uridylate kinase	
2737836678	213	27	87	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2737836678	213	20	91	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2737836678	213	99	185	SUPERFAMILY	SSF48498	IPR011075	Tetracycline transcriptional regulator, TetR-related, C-terminal	
2737836679	214	23	83	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2737836679	214	21	86	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2737836679	214	95	208	SUPERFAMILY	SSF48498	IPR011075	Tetracycline transcriptional regulator, TetR-related, C-terminal	
2737836680	440	290	440	SUPERFAMILY	SSF47203	IPR009075	Acyl-CoA dehydrogenase/oxidase C-terminal	GO:0016627|GO:0055114
2737836680	440	37	277	SUPERFAMILY	SSF56645	IPR009100	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain	GO:0008152|GO:0016627|GO:0055114
2737836681	146	1	137	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2737836684	266	21	263	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737836684	266	167	181	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737836684	266	20	264	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836685	238	5	237	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737836685	238	29	201	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737836685	238	138	152	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2737836685	238	4	236	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737836686	449	42	415	SUPERFAMILY	SSF56801			
2737836688	94	24	94	SUPERFAMILY	SSF51730			
2737836692	232	10	104	ProSiteProfiles	PS51337	IPR003759	Cobalamin (vitamin B12)-binding module, cap domain	GO:0008705|GO:0009086|GO:0031419|GO:0046872
2737836692	232	14	98	SUPERFAMILY	SSF47644	IPR003759	Cobalamin (vitamin B12)-binding module, cap domain	GO:0008705|GO:0009086|GO:0031419|GO:0046872
2737836692	232	17	100	SMART	SM01018	IPR003759	Cobalamin (vitamin B12)-binding module, cap domain	GO:0008705|GO:0009086|GO:0031419|GO:0046872
2737836692	232	85	226	SUPERFAMILY	SSF52242	IPR006158	Cobalamin (vitamin B12)-binding domain	GO:0031419|GO:0046872
2737836692	232	104	232	ProSiteProfiles	PS51332	IPR006158	Cobalamin (vitamin B12)-binding domain	GO:0031419|GO:0046872
2737836693	229	96	229	SUPERFAMILY	SSF53328	IPR002376	Formyl transferase, N-terminal	GO:0009058|GO:0016742
2737836693	229	10	89	SUPERFAMILY	SSF55021			
2737836694	537	71	178	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2737836694	537	244	490	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2737836694	537	145	178	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2737836694	537	145	178	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2737836694	537	244	277	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2737836694	537	244	277	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2737836694	537	388	421	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2737836694	537	422	456	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2737836694	537	490	523	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2737836694	537	490	523	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2737836694	537	33	178	SUPERFAMILY	SSF48452			
2737836694	537	141	179	SUPERFAMILY	SSF48452			
2737836694	537	233	339	SUPERFAMILY	SSF48452			
2737836694	537	362	520	SUPERFAMILY	SSF48452			
2737836695	271	236	270	ProSiteProfiles	PS51066	IPR000214	Zinc finger, DNA glycosylase/AP lyase-type	GO:0003906|GO:0006281|GO:0008270|GO:0016799
2737836695	271	131	222	SUPERFAMILY	SSF46946	IPR010979	Ribosomal protein S13-like, H2TH	GO:0003676
2737836695	271	2	110	ProSiteProfiles	PS51068	IPR012319	DNA glycosylase/AP lyase, catalytic domain	GO:0003684|GO:0003906|GO:0006284|GO:0008270|GO:0016799
2737836695	271	2	113	SMART	SM00898	IPR012319	DNA glycosylase/AP lyase, catalytic domain	GO:0003684|GO:0003906|GO:0006284|GO:0008270|GO:0016799
2737836695	271	2	139	SUPERFAMILY	SSF81624	IPR012319	DNA glycosylase/AP lyase, catalytic domain	GO:0003684|GO:0003906|GO:0006284|GO:0008270|GO:0016799
2737836695	271	245	269	ProSitePatterns	PS01242	IPR015887	DNA glycosylase/AP lyase, zinc finger domain, DNA-binding site	GO:0003677|GO:0003906|GO:0006281|GO:0008270|GO:0016799
2737836695	271	218	269	SUPERFAMILY	SSF57716			
2737836696	278	41	196	SMART	SM00478	IPR003265	HhH-GPD domain	GO:0006284
2737836696	278	6	230	SUPERFAMILY	SSF48150	IPR011257	DNA glycosylase	GO:0003824|GO:0006281
2737836696	278	226	270	SUPERFAMILY	SSF55811	IPR015797	NUDIX hydrolase domain-like	GO:0016787
2737836697	229	17	194	SUPERFAMILY	SSF53067			
2737836698	410	17	206	SMART	SM00864	IPR003008	Tubulin/FtsZ, GTPase domain	
2737836698	410	17	209	SUPERFAMILY	SSF52490	IPR003008	Tubulin/FtsZ, GTPase domain	
2737836698	410	208	321	SUPERFAMILY	SSF55307	IPR008280	Tubulin/FtsZ, C-terminal	GO:0003924|GO:0005525|GO:0006184|GO:0043234|GO:0051258
2737836698	410	208	327	SMART	SM00865	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain	GO:0003924|GO:0005525|GO:0006184|GO:0043234|GO:0051258
2737836698	410	98	119	ProSitePatterns	PS01135	IPR020805	Cell division protein FtsZ, conserved site	GO:0005525|GO:0005737
2737836699	307	3	123	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2737836699	307	133	281	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2737836700	57	1	17	ProSiteProfiles	PS51257			
2737836701	190	10	165	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2737836701	190	123	157	ProSitePatterns	PS01321	IPR020563	Crossover junction endodeoxyribonuclease RuvC, magnesium-binding site	GO:0008821
2737836702	258	59	107	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2737836702	258	135	254	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2737836703	292	169	283	SUPERFAMILY	SSF74653			
2737836704	682	231	579	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737836704	682	235	529	SMART	SM00955			
2737836705	209	3	200	SUPERFAMILY	SSF53474			
2737836706	384	337	361	ProSitePatterns	PS00428	IPR018365	Cell cycle, FtsW / RodA / SpoVE, conserved site	GO:0007049|GO:0016021
2737836708	129	6	127	SUPERFAMILY	SSF53850			
2737836712	110	5	69	SUPERFAMILY	SSF102829	IPR007838	Cell division protein ZapA-like	
2737836714	63	14	63	SUPERFAMILY	SSF56935			
2737836715	216	144	161	ProSitePatterns	PS00062	IPR018170	Aldo/keto reductase, conserved site	GO:0016491|GO:0055114
2737836715	216	3	216	SUPERFAMILY	SSF51430	IPR023210	NADP-dependent oxidoreductase domain	
2737836716	384	28	359	SUPERFAMILY	SSF51679	IPR011251	Luciferase-like domain	GO:0016705|GO:0055114
