gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2737821882	207	3	207	2.5e-84	268	TIGR01017	ribosomal protein S4, bacterial/organelle type
2737821883	330	20	317	3.4e-111	357.1	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2737821884	131	6	117	2.7e-48	149.2	TIGR00059	ribosomal protein L17
2737821897	296	6	296	0.0e+00	424	TIGR01745	aspartate-semialdehyde dehydrogenase, gamma-proteobacterial
2737821906	294	6	290	6.7e-113	362.2	TIGR00674	4-hydroxy-tetrahydrodipicolinate synthase
2737821915	458	39	397	3.4e-106	341.5	TIGR00901	AmpG-like permease
2737821919	142	1	141	6.8e-29	87.1	TIGR00028	toxin-antitoxin system PIN domain toxin
2737821924	325	236	320	3.0e-26	77.6	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
2737821925	335	227	319	1.6e-22	65.7	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
2737821930	421	25	420	0.0e+00	487.5	TIGR03862	uncharacterized flavoprotein, PP_4765 family
2737821930	421	5	413	1.2e-83	268.1	TIGR00275	flavoprotein, HI0933 family
2737821931	267	6	263	2.0e-69	221	TIGR00195	exodeoxyribonuclease III
2737821931	267	6	264	2.7e-74	236.9	TIGR00633	exodeoxyribonuclease III (xth)
2737821932	224	8	194	5.9e-58	181.5	TIGR00336	orotate phosphoribosyltransferase
2737821935	304	1	304	9.6e-89	284	TIGR00133	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
2737821938	471	6	470	0.0e+00	659.8	TIGR00653	glutamine synthetase, type I
2737821942	414	4	414	0.0e+00	546.6	TIGR01347	2-oxoglutarate dehydrogenase complex dihydrolipoamide succinyltransferase (E2 component)
2737821943	959	20	949	0.0e+00	1179.5	TIGR00239	2-oxoglutarate dehydrogenase, E1 component
2737821945	630	2	630	0.0e+00	1087	TIGR02316	propionate--CoA ligase
2737821947	202	10	67	6.0e-13	35.5	TIGR00645	TIGR00645 family protein
2737821952	400	5	395	0.0e+00	638.2	TIGR02360	4-hydroxybenzoate 3-monooxygenase
2737821956	382	7	372	5.6e-82	262.1	TIGR03363	type VI secretion-associated protein, ImpA family
2737821979	437	21	433	4.5e-90	288.2	TIGR00786	TRAP transporter, DctM subunit
2737821983	56	1	56	3.2e-28	84.1	TIGR01023	ribosomal protein L33, bacterial type
2737821984	77	1	58	1.5e-32	98.2	TIGR00009	ribosomal protein L28
2737821985	315	5	311	5.3e-121	389	TIGR01292	thioredoxin-disulfide reductase
2737821987	215	1	214	1.3e-24	72.9	TIGR00547	periplasmic chaperone LolA
2737821990	437	2	429	2.8e-58	183.5	TIGR00540	heme biosynthesis-associated TPR protein
2737821993	302	6	300	2.5e-105	337.7	TIGR00212	hydroxymethylbilane synthase
2737821996	222	13	222	5.3e-86	275.3	TIGR00838	argininosuccinate lyase
2737822004	363	1	363	0.0e+00	511	TIGR00092	GTP-binding protein YchF
2737822012	72	3	71	2.9e-40	122.4	TIGR00008	translation initiation factor IF-1
2737822013	438	17	423	0.0e+00	424.8	TIGR00967	preprotein translocase, SecY subunit
2737822014	143	2	143	1.3e-47	147.3	TIGR01071	ribosomal protein L15, bacterial/organelle
2737822015	60	7	60	2.8e-28	83.6	TIGR01308	ribosomal protein L30, bacterial/organelle
2737822016	172	14	169	3.7e-67	211.1	TIGR01021	ribosomal protein S5, bacterial/organelle type
2737822017	121	4	121	2.3e-32	98	TIGR00060	ribosomal protein L18, bacterial type
2737822018	177	2	176	8.3e-74	233.2	TIGR03654	ribosomal protein L6, bacterial type
2737822022	106	1	103	1.4e-36	111.3	TIGR01079	ribosomal protein L24, bacterial/organelle
2737822023	122	1	122	9.7e-60	186	TIGR01067	ribosomal protein L14, bacterial/organelle
2737822024	318	53	312	4.7e-79	251.7	TIGR00112	pyrroline-5-carboxylate reductase
2737822026	307	16	304	4.7e-86	274.7	TIGR01474	4-hydroxybenzoate polyprenyl transferase, proteobacterial
2737822028	717	22	689	0.0e+00	683.6	TIGR00643	ATP-dependent DNA helicase RecG
2737822042	426	17	422	0.0e+00	429.7	TIGR00786	TRAP transporter, DctM subunit
2737822044	526	8	526	0.0e+00	863.5	TIGR03248	galactarate dehydratase
2737822046	83	3	55	6.4e-15	40.6	TIGR01552	prevent-host-death family protein
2737822052	261	1	96	7.3e-14	40.2	TIGR01396	flagellar basal-body rod protein FlgB
2737822052	261	3	149	2.4e-49	156.8	TIGR03506	flagellar hook-basal body protein
2737822052	261	4	261	1.6e-114	369.7	TIGR02488	flagellar basal-body rod protein FlgG, Gram-negative bacteria
2737822054	93	1	74	2.0e-28	86.1	TIGR03506	flagellar hook-basal body protein
2737822056	391	272	381	8.0e-46	141.2	TIGR02420	RNA polymerase-binding protein DksA
2737822057	142	1	142	4.9e-37	113.2	TIGR00242	division/cell wall cluster transcriptional repressor MraZ
2737822058	310	4	305	2.7e-98	315.2	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2737822059	105	1	85	1.5e-24	72	TIGR02209	cell division protein FtsL
2737822061	512	17	507	0.0e+00	449.5	TIGR01085	UDP-N-acetylmuramyl-tripeptide synthetase
2737822062	467	33	455	1.1e-125	405.8	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2737822063	392	40	392	6.1e-123	396.3	TIGR00445	phospho-N-acetylmuramoyl-pentapeptide-transferase
2737822064	518	13	505	7.1e-114	367.2	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2737822065	422	50	413	5.1e-123	396.6	TIGR02614	cell division protein FtsW
2737822066	359	3	350	4.5e-104	334.2	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2737822067	470	7	462	0.0e+00	531.3	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2737822068	323	10	314	6.2e-97	310.3	TIGR01205	D-alanine--D-alanine ligase
2737822070	359	8	356	0.0e+00	443.7	TIGR01174	cell division protein FtsA
2737822086	185	10	172	1.6e-45	141	TIGR00176	molybdopterin-guanine dinucleotide biosynthesis protein MobB
2737822087	420	181	331	6.1e-30	90.2	TIGR00177	molybdenum cofactor synthesis domain
2737822088	83	3	83	1.2e-23	70.9	TIGR01682	molybdopterin converting factor, subunit 1, non-archaeal
2737822088	83	3	83	1.7e-18	54.1	TIGR01687	MoaD family protein, archaeal
2737822090	875	6	857	0.0e+00	1363.7	TIGR03346	ATP-dependent chaperone ClpB
2737822096	439	15	262	1.7e-110	355.8	TIGR01346	isocitrate lyase
2737822097	635	72	631	0.0e+00	728.7	TIGR00418	threonyl-tRNA synthetase
2737822098	177	1	159	8.3e-65	203.5	TIGR00168	translation initiation factor IF-3
2737822100	67	2	64	1.8e-27	81.7	TIGR00001	ribosomal protein L35
2737822101	119	1	114	6.0e-53	164.2	TIGR01032	ribosomal protein L20
2737822102	345	37	345	8.4e-94	300.4	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
2737822103	807	1	807	0.0e+00	691.9	TIGR00472	phenylalanyl-tRNA synthetase, beta subunit, non-spirochete bacterial
2737822104	110	12	107	1.1e-40	124.2	TIGR00987	integration host factor, alpha subunit
2737822107	281	16	162	2.1e-16	46.8	TIGR01444	methyltransferase, FkbM family
2737822111	255	1	255	4.6e-92	294.4	TIGR00872	6-phosphogluconate dehydrogenase (decarboxylating)
2737822115	250	16	235	3.4e-35	108.2	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2737822115	250	20	236	1.9e-72	230.6	TIGR02479	RNA polymerase sigma factor, FliA/WhiG family
2737822118	391	127	288	4.3e-52	162.2	TIGR00093	pseudouridine synthase
2737822120	375	1	361	1.6e-125	404.7	TIGR00048	23S rRNA (adenine(2503)-C(2))-methyltransferase
2737822123	416	16	406	1.8e-117	378.5	TIGR00612	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase
2737822124	321	6	321	0.0e+00	426.5	TIGR00442	histidyl-tRNA synthetase
2737822125	198	7	198	7.7e-47	145.7	TIGR01853	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD
2737822127	764	32	764	0.0e+00	786.4	TIGR03303	outer membrane protein assembly complex, YaeT protein
2737822128	349	1	349	2.2e-53	167.6	TIGR00054	RIP metalloprotease RseP
2737822151	260	1	260	2.1e-115	370.8	TIGR02312	2-oxo-hepta-3-ene-1,7-dioic acid hydratase
2737822154	271	29	245	2.0e-30	92.2	TIGR03349	type IV / VI secretion system protein, DotU family
2737822155	428	1	409	5.6e-62	195.8	TIGR03353	type VI secretion protein, VC_A0114 family
2737822156	352	24	335	2.5e-102	328	TIGR00750	LAO/AO transport system ATPase
2737822158	683	1	458	0.0e+00	617.4	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2737822160	239	1	159	8.2e-58	181.1	TIGR01944	electron transport complex, RnfABCDGE type, B subunit
2737822161	446	2	419	0.0e+00	579	TIGR01849	polyhydroxyalkanoate depolymerase, intracellular
2737822165	567	44	563	0.0e+00	686.2	TIGR01838	poly(R)-hydroxyalkanoic acid synthase, class I
2737822166	392	6	391	0.0e+00	479	TIGR01930	acetyl-CoA acetyltransferases
2737822169	951	366	951	0.0e+00	870.8	TIGR00487	translation initiation factor IF-2
2737822169	951	452	612	6.8e-35	107.3	TIGR00231	small GTP-binding protein domain
2737822170	109	1	104	1.5e-28	85.8	TIGR00082	ribosome-binding factor A
2737822172	114	4	114	8.1e-57	178.6	TIGR03284	thymidylate synthase
2737822179	262	1	257	4.0e-80	256.1	TIGR00195	exodeoxyribonuclease III
2737822179	262	1	258	2.5e-81	259.9	TIGR00633	exodeoxyribonuclease III (xth)
2737822180	532	4	413	0.0e+00	625.7	TIGR01818	nitrogen regulation protein NR(I)
2737822184	282	5	281	4.3e-105	337.3	TIGR00655	formyltetrahydrofolate deformylase
2737822191	122	1	115	2.3e-21	62.5	TIGR02420	RNA polymerase-binding protein DksA
2737822219	433	12	431	4.9e-87	278.8	TIGR00563	16S rRNA (cytosine(967)-C(5))-methyltransferase
2737822221	1415	19	1366	0.0e+00	1758.6	TIGR02386	DNA-directed RNA polymerase, beta' subunit, predominant form
2737822222	1280	1	1277	0.0e+00	1728.2	TIGR02013	DNA-directed RNA polymerase, beta subunit
2737822225	203	13	157	1.8e-42	130.9	TIGR00177	molybdenum cofactor synthesis domain
2737822233	303	47	276	9.2e-117	374.7	TIGR03707	polyphosphate kinase 2, PA0141 family
2737822236	591	182	584	1.7e-86	276.4	TIGR00786	TRAP transporter, DctM subunit
2737822237	185	2	184	4.7e-67	211	TIGR03276	phosphonate degradation operons associated HDIG domain protein
2737822238	291	32	286	1.4e-84	269.5	TIGR01097	phosphonate ABC transporter, permease protein PhnE
2737822239	279	10	273	1.8e-86	275.7	TIGR01097	phosphonate ABC transporter, permease protein PhnE
2737822240	300	3	257	3.0e-72	230.1	TIGR01098	phosphate/phosphite/phosphonate ABC transporter, periplasmic binding protein
2737822240	300	3	296	6.8e-99	317.8	TIGR03431	phosphonate ABC transporter, periplasmic phosphonate binding protein
2737822241	273	3	244	2.0e-104	334.3	TIGR02315	phosphonate ABC transporter, ATP-binding protein
2737822242	166	1	166	6.6e-68	215.3	TIGR02318	phosphonate metabolism protein PhnM
2737822245	252	14	251	4.0e-94	300.8	TIGR01830	3-oxoacyl-(acyl-carrier-protein) reductase
2737822246	787	56	706	0.0e+00	829.8	TIGR03904	uncharacterized radical SAM protein YgiQ
2737822247	157	10	153	4.1e-58	181.7	TIGR00086	SsrA-binding protein
2737822252	218	2	216	3.6e-75	238.3	TIGR01351	adenylate kinase
2737822253	241	1	231	5.5e-87	277.1	TIGR00466	3-deoxy-D-manno-octulosonate cytidylyltransferase
2737822255	338	20	333	3.1e-61	193.2	TIGR00682	tetraacyldisaccharide 4'-kinase
2737822258	425	13	420	4.8e-130	420.1	TIGR00237	exodeoxyribonuclease VII, large subunit
2737822261	305	1	305	0.0e+00	518.4	TIGR00183	isocitrate dehydrogenase, NADP-dependent, prokaryotic type
2737822263	150	12	131	2.9e-22	65.2	TIGR02481	hemerythrin-like metal-binding domain
2737822266	254	39	234	2.1e-53	166.7	TIGR00667	leucyl/phenylalanyl-tRNA--protein transferase
2737822284	382	3	261	1.5e-60	191.2	TIGR00765	YihY family inner membrane protein
2737822286	445	8	429	0.0e+00	575	TIGR01326	OAH/OAS sulfhydrylase
2737822295	197	3	184	3.0e-32	98.9	TIGR01926	uncharacterized peroxidase-related enzyme
2737822300	147	17	131	1.2e-21	63.2	TIGR00369	uncharacterized domain 1
2737822304	140	1	97	4.1e-38	117	TIGR03717	integral membrane protein, YjbE family
2737822305	173	7	30	9.6e-15	40.2	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2737822313	181	26	174	9.9e-66	206.2	TIGR00581	molybdenum cofactor biosynthesis protein MoaC
2737822318	473	12	472	4.9e-122	393.7	TIGR00928	adenylosuccinate lyase
2737822337	177	2	177	4.4e-53	166.9	TIGR02550	flagellar hook-associated protein 3
2737822338	1054	1	337	1.4e-48	152.3	TIGR02492	flagellar hook-associated protein FlgK
2737822351	122	1	122	7.2e-47	144.8	TIGR00527	glycine cleavage system H protein
2737822352	376	6	369	3.6e-102	327.9	TIGR00528	glycine cleavage system T protein
2737822357	808	146	780	1.8e-102	330.5	TIGR00361	DNA internalization-related competence protein ComEC/Rec2
2737822357	808	266	456	6.0e-25	75.5	TIGR00360	ComEC/Rec2-related protein
2737822358	863	2	855	0.0e+00	1216.4	TIGR02068	cyanophycin synthetase
2737822359	734	7	732	0.0e+00	847.3	TIGR02068	cyanophycin synthetase
2737822363	312	1	289	6.8e-101	324.1	TIGR02349	chaperone protein DnaJ
2737822365	427	18	416	0.0e+00	461.3	TIGR00407	gamma-glutamyl phosphate reductase
2737822372	149	11	149	2.6e-47	146.9	TIGR03164	OHCU decarboxylase
2737822373	321	9	317	0.0e+00	491.3	TIGR03212	putative urate catabolism protein
2737822375	117	1	117	1.3e-37	114.8	TIGR02962	hydroxyisourate hydrolase
2737822376	491	8	486	0.0e+00	540.7	TIGR02963	xanthine dehydrogenase, small subunit
2737822377	792	16	783	0.0e+00	1053.6	TIGR02965	xanthine dehydrogenase, molybdopterin binding subunit
2737822379	268	17	266	2.8e-87	278.3	TIGR02964	xanthine dehydrogenase accessory protein XdhC
2737822381	434	21	429	1.4e-92	296.4	TIGR00786	TRAP transporter, DctM subunit
2737822384	454	1	449	0.0e+00	604.4	TIGR03705	polyphosphate kinase 1
2737822385	153	1	150	1.3e-24	72.9	TIGR00249	phosphohistidine phosphatase SixA
2737822393	191	3	159	1.8e-31	96.8	TIGR00213	D,D-heptose 1,7-bisphosphate phosphatase
2737822393	191	4	149	5.6e-37	114.6	TIGR01662	HAD-superfamily hydrolase, subfamily IIIA
2737822393	191	4	150	7.9e-50	156.3	TIGR01656	histidinol-phosphate phosphatase family domain
2737822394	245	57	189	5.9e-29	86.6	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2737822398	144	19	138	1.7e-23	69.1	TIGR00369	uncharacterized domain 1
2737822404	129	10	123	1.8e-19	57.5	TIGR00525	dihydroneopterin aldolase
2737822404	129	9	127	5.1e-18	52.6	TIGR00526	FolB domain
2737822405	122	6	121	4.4e-15	43.1	TIGR00526	FolB domain
2737822405	122	7	117	9.3e-18	52	TIGR00525	dihydroneopterin aldolase
2737822409	314	2	314	1.5e-125	404.7	TIGR00874	transaldolase
2737822417	291	59	287	4.4e-51	159.3	TIGR00163	phosphatidylserine decarboxylase precursor
2737822418	481	1	444	1.2e-128	415.3	TIGR03026	nucleotide sugar dehydrogenase
2737822422	583	33	569	0.0e+00	427.3	TIGR00110	dihydroxy-acid dehydratase
2737822432	171	21	171	1.1e-50	158.5	TIGR00786	TRAP transporter, DctM subunit
2737822434	565	8	560	2.4e-122	395.2	TIGR00815	high affinity sulphate transporter 1
2737822435	114	5	114	3.4e-33	100.7	TIGR01244	TIGR01244 family protein
2737822439	260	9	258	1.2e-83	266.3	TIGR02427	3-oxoadipate enol-lactonase
2737822451	396	189	396	2.9e-55	172.9	TIGR04484	sulfur oxidation c-type cytochrome SoxA
2737822467	319	167	314	6.4e-36	109.8	TIGR00138	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
2737822470	321	96	232	8.4e-44	135.6	TIGR00180	ParB/RepB/Spo0J family partition protein
2737822478	269	148	265	5.8e-33	100.2	TIGR02795	tol-pal system protein YbgF
2737822479	178	74	177	1.9e-44	136.2	TIGR02802	peptidoglycan-associated lipoprotein
2737822480	447	38	442	0.0e+00	483.3	TIGR02800	tol-pal system beta propeller repeat protein TolB
2737822481	582	6	579	0.0e+00	681.7	TIGR02203	lipid A export permease/ATP-binding protein MsbA
2737822486	498	15	435	0.0e+00	483.8	TIGR00757	ribonuclease, Rne/Rng family
2737822487	200	1	194	8.0e-44	135.4	TIGR00172	MAF protein
2737822488	155	1	155	3.7e-37	113.8	TIGR00246	rRNA large subunit m3Psi methyltransferase RlmH
2737822489	193	14	112	2.1e-34	103.9	TIGR00090	ribosome silencing factor RsfS/YbeB/iojap
2737822490	214	20	210	1.6e-56	177.4	TIGR00482	nicotinate (nicotinamide) nucleotide adenylyltransferase
2737822492	429	1	428	0.0e+00	521	TIGR00877	phosphoribosylamine--glycine ligase
2737822493	239	1	238	3.4e-91	291.2	TIGR01033	DNA-binding regulatory protein, YebC/PmpR family
2737822494	775	2	741	0.0e+00	1105	TIGR02639	ATP-dependent Clp protease ATP-binding subunit clpA
2737822497	168	1	168	2.4e-88	282.7	TIGR00183	isocitrate dehydrogenase, NADP-dependent, prokaryotic type
2737822500	304	35	304	4.6e-82	261.5	TIGR00544	prolipoprotein diacylglyceryl transferase
2737822501	992	9	992	0.0e+00	763.1	TIGR01450	exodeoxyribonuclease V, gamma subunit
2737822507	354	1	353	0.0e+00	550.5	TIGR02089	tartrate dehydrogenase
2737822511	197	1	197	2.6e-109	351.8	TIGR03224	benzoyl-CoA oxygenase/reductase, BoxA protein
2737822514	944	237	931	0.0e+00	712.6	TIGR01591	formate dehydrogenase, alpha subunit, archaeal-type
2737822516	416	8	416	8.3e-120	386.8	TIGR01217	acetoacetyl-CoA synthase
2737822517	140	20	136	7.1e-38	115.5	TIGR00369	uncharacterized domain 1
2737822518	186	9	178	5.6e-61	191.3	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2737822519	475	61	471	7.1e-110	353.6	TIGR00387	glycolate oxidase, subunit GlcD
2737822524	653	53	634	0.0e+00	751.9	TIGR00353	c-type cytochrome biogenesis protein CcmF
2737822526	64	10	56	4.2e-15	41.9	TIGR03141	heme exporter protein CcmD
2737822527	251	46	229	4.0e-71	224.8	TIGR01191	heme exporter protein CcmC
2737822528	221	7	217	1.2e-76	243	TIGR01190	heme exporter protein CcmB
2737822529	211	7	208	8.5e-68	214	TIGR01189	heme ABC exporter, ATP-binding protein CcmA
2737822546	103	2	102	2.5e-40	123.2	TIGR00061	ribosomal protein L21
2737822547	85	1	83	1.1e-40	123.8	TIGR00062	ribosomal protein L27
2737822548	362	159	331	1.1e-16	48.2	TIGR00231	small GTP-binding protein domain
2737822548	362	3	334	0.0e+00	460.4	TIGR02729	Obg family GTPase CgtA
2737822549	380	13	375	1.2e-127	412	TIGR01027	glutamate 5-kinase
2737822550	202	8	88	8.8e-16	44.3	TIGR00586	mutator mutT protein
2737822551	238	1	238	3.3e-121	391.8	TIGR00409	prolyl-tRNA synthetase, family II
2737822552	474	1	473	8.0e-130	420.4	TIGR01693	[Protein-PII] uridylyltransferase
2737822553	179	3	167	5.8e-34	103.1	TIGR00079	peptide deformylase
2737822555	707	23	699	0.0e+00	785.9	TIGR00575	DNA ligase, NAD-dependent
2737822559	196	27	150	3.7e-18	51.7	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2737822563	241	57	239	2.2e-47	147	TIGR00063	GTP cyclohydrolase I
2737822568	481	52	401	3.7e-98	314.6	TIGR00225	C-terminal peptidase (prc)
2737822569	247	2	246	6.6e-120	385	TIGR01258	phosphoglycerate mutase, BPG-dependent, family 1
2737822587	92	1	92	1.8e-48	149.1	TIGR01050	ribosomal protein S19, bacterial/organelle
2737822588	274	3	274	2.2e-130	419.9	TIGR01171	ribosomal protein L2, bacterial/organellar
2737822590	206	16	203	2.3e-71	225.1	TIGR03953	50S ribosomal protein L4, bacterial/organelle
2737822591	223	8	212	4.1e-86	274	TIGR03625	50S ribosomal protein uL3, bacterial form
2737822592	104	5	103	9.3e-49	150	TIGR01049	ribosomal protein S10, bacterial/organelle
2737822594	223	2	223	8.1e-57	178.7	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
2737822597	354	1	329	2.5e-101	325.8	TIGR00167	ketose-bisphosphate aldolase
2737822597	354	3	349	0.0e+00	578.3	TIGR01521	fructose-bisphosphate aldolase, class II, Calvin cycle subtype
2737822598	477	4	476	0.0e+00	524.3	TIGR01064	pyruvate kinase
2737822607	293	5	269	1.2e-109	351.9	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2737822610	300	5	298	0.0e+00	444.5	TIGR01138	cysteine synthase B
2737822610	300	6	298	5.3e-120	387.2	TIGR01136	cysteine synthase
2737822620	219	39	199	1.0e-73	232.7	TIGR03037	3-hydroxyanthranilate 3,4-dioxygenase
2737822628	463	51	459	1.5e-98	316.2	TIGR00786	TRAP transporter, DctM subunit
2737822634	431	19	426	1.4e-108	349.2	TIGR00786	TRAP transporter, DctM subunit
2737822641	281	3	264	2.8e-75	238.8	TIGR02127	orotidine 5'-phosphate decarboxylase, subfamily 2
2737822645	662	1	645	0.0e+00	924	TIGR00630	excinuclease ABC, A subunit
2737822652	338	11	338	0.0e+00	546.7	TIGR00759	pyruvate dehydrogenase E1 component, homodimeric type
2737822654	813	293	419	1.2e-27	82.7	TIGR00229	PAS domain S-box
2737822658	232	15	228	2.9e-66	209	TIGR00021	ribose 5-phosphate isomerase
2737822659	222	6	222	1.8e-72	230	TIGR01036	dihydroorotate dehydrogenase, subfamily 2
2737822674	212	3	212	3.8e-96	306.4	TIGR02428	3-oxoacid CoA-transferase, B subunit
2737822685	263	3	243	5.8e-51	159.5	TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ
2737822686	160	24	156	5.6e-36	109.8	TIGR01575	ribosomal-protein-alanine acetyltransferase
2737822687	341	164	337	2.4e-36	111.1	TIGR00758	uracil-DNA glycosylase, family 4
2737822691	724	19	724	0.0e+00	863	TIGR02025	magnesium chelatase, H subunit
2737822692	528	1	527	0.0e+00	622.5	TIGR01278	light-independent protochlorophyllide reductase, B subunit
2737822693	427	22	427	0.0e+00	508.8	TIGR01279	light-independent protochlorophyllide reductase, N subunit
2737822694	178	15	157	8.4e-58	180.7	TIGR02020	2-vinyl bacteriochlorophyllide hydratase
2737822696	451	4	444	0.0e+00	424.9	TIGR02040	transcriptional regulator PpsR
2737822697	295	7	288	3.4e-98	314.6	TIGR01476	bacteriochlorophyll/chlorophyll synthetase
2737822699	398	6	303	1.6e-80	257.9	TIGR02032	geranylgeranyl reductase family
2737822699	398	6	393	0.0e+00	518.1	TIGR02023	geranylgeranyl reductase
2737822702	304	17	296	1.2e-73	233.5	TIGR03056	putative magnesium chelatase accessory protein
2737822704	341	5	340	0.0e+00	498.8	TIGR02030	magnesium chelatase ATPase subunit I
2737822709	328	3	324	0.0e+00	468	TIGR01759	malate dehydrogenase
2737822712	509	1	495	1.3e-125	405.9	TIGR00110	dihydroxy-acid dehydratase
2737822715	209	8	206	1.0e-41	128.5	TIGR01182	Entner-Doudoroff aldolase
2737822717	249	1	235	8.2e-77	244.3	TIGR01496	dihydropteroate synthase
2737822718	444	6	443	0.0e+00	570	TIGR01455	phosphoglucosamine mutase
2737822721	394	86	302	1.6e-74	235.9	TIGR00732	DNA protecting protein DprA
2737822722	169	3	162	3.7e-56	175.2	TIGR00079	peptide deformylase
2737822723	347	1	272	2.7e-73	232.8	TIGR00460	methionyl-tRNA formyltransferase
2737822731	245	22	239	7.1e-69	218	TIGR01256	molybdenum ABC transporter, periplasmic molybdate-binding protein
2737822732	231	16	225	4.5e-74	234.6	TIGR02141	molybdate ABC transporter, permease protein
2737822733	359	5	358	1.7e-116	375.3	TIGR02142	molybdenum ABC transporter, ATP-binding protein
2737822738	620	25	251	2.0e-48	151.1	TIGR00786	TRAP transporter, DctM subunit
2737822740	629	5	615	0.0e+00	859	TIGR00204	1-deoxy-D-xylulose-5-phosphate synthase
2737822742	83	18	74	2.8e-25	74.4	TIGR01280	exodeoxyribonuclease VII, small subunit
2737822745	238	16	236	1.2e-66	211.4	TIGR00338	phosphoserine phosphatase SerB
2737822745	238	27	204	1.4e-32	100.1	TIGR01488	Haloacid Dehalogenase superfamily, subfamily IB, phosphoserine phosphatase-like
2737822747	1159	144	1085	0.0e+00	1027.7	TIGR00580	transcription-repair coupling factor (mfd)
2737822751	431	19	424	2.2e-107	345.3	TIGR00786	TRAP transporter, DctM subunit
2737822753	327	29	287	1.1e-55	174.8	TIGR00787	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
2737822757	465	1	463	0.0e+00	639.8	TIGR00170	3-isopropylmalate dehydratase, large subunit
2737822758	204	1	187	9.3e-67	210.6	TIGR00171	3-isopropylmalate dehydratase, small subunit
2737822767	100	5	85	2.2e-34	103.4	TIGR02607	addiction module antidote protein, HigA family
2737822776	163	17	161	6.4e-59	185	TIGR02199	rfaE bifunctional protein, domain II
2737822776	163	29	97	2.2e-13	37.4	TIGR00125	cytidyltransferase-like domain
