gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2737821945	630	37.83	45	615	1	528	0.0e+00	546	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	528
2737821946	202	16.83	3	183	1	202	5.0e-06	44.4	COG1335	Nicotinamidase-related amidase	205
2737821947	202	39.56	13	194	8	166	5.0e-34	137	COG2862	Uncharacterized membrane protein YqhA	169
2737821949	113	27.27	3	111	13	122	1.0e-07	48.8	COG1664	Cytoskeletal protein CcmA, bactofilin family	146
2737821951	247	62.5	5	244	1	239	2.0e-110	391	COG1126	ABC-type polar amino acid transport system, ATPase component	240
2737821952	400	26.33	6	392	2	387	2.0e-57	216	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2737821953	315	29.56	22	309	8	314	2.0e-34	140	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2737821956	382	24.08	11	360	6	331	1.0e-19	90.9	COG3515	Predicted component of the type VI protein secretion system	346
2737821957	251	30.81	14	221	4	212	3.0e-21	95.8	COG4126	Asp/Glu/hydantoin racemase	230
2737821959	264	41.29	2	259	1	250	8.0e-41	160	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2737821960	317	32.08	13	314	15	331	3.0e-63	235	COG2070	NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family	336
2737821961	105	38.04	13	104	2	93	5.0e-29	119	COG3123	Uncharacterized conserved protein YaiE, UPF0345 family	94
2737821964	333	21.52	34	250	30	231	1.0e-10	61	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2737821965	302	45	13	292	9	287	2.0e-74	272	COG2513	2-Methylisocitrate lyase and related enzymes, PEP mutase family	289
2737821966	224	37.5	3	222	6	251	3.0e-33	135	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2737821967	362	23.45	1	356	22	361	6.0e-34	138	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2737821968	250	37.85	1	241	2	251	2.0e-42	166	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2737821971	322	22.92	47	322	53	334	3.0e-27	115	COG0183	Acetyl-CoA acetyltransferase	392
2737821972	552	28.88	7	538	5	531	5.0e-79	288	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2737821973	160	32.68	1	148	2	152	1.0e-17	82.7	COG5517	3-phenylpropionate/cinnamic acid dioxygenase, small subunit	164
2737821974	440	22.47	21	310	7	307	2.0e-29	123	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2737821975	507	19.82	14	225	4	202	4.0e-17	83.1	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	203
2737821976	731	35.47	9	706	2	638	0.0e+00	604	COG4231	TPP-dependent indolepyruvate ferredoxin oxidoreductase, alpha subunit	640
2737821977	159	24.69	1	155	2	160	1.0e-13	69.6	COG5517	3-phenylpropionate/cinnamic acid dioxygenase, small subunit	164
2737821978	441	22.82	21	405	7	345	1.0e-28	121	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2737821979	437	30.63	1	436	2	445	6.0e-59	222	COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	447
2737821982	403	33.33	1	267	20	286	2.0e-69	256	COG1398	Fatty-acid desaturase	289
2737821983	56	48	5	54	1	50	6.0e-09	52.5	COG0267	Ribosomal protein L33	50
2737821984	77	70.13	1	76	1	77	1.0e-22	97.7	COG0227	Ribosomal protein L28	77
2737821985	315	49.84	3	315	2	304	8.0e-95	340	COG0492	Thioredoxin reductase	305
2737821987	215	30.81	4	214	12	209	4.0e-24	105	COG2834	Outer membrane lipoprotein-sorting protein	211
2737821990	437	21.96	1	425	1	383	1.0e-20	95	COG3071	Uncharacterized conserved protein HemY, contains two TPR repeats	400
2737821991	340	28.16	27	334	41	352	2.0e-29	123	COG2959	Uncharacterized conserved protein HemX (no evidence of involvement in heme biosynthesis)	391
2737821992	265	23.97	2	261	3	244	7.0e-17	81.2	COG1587	Uroporphyrinogen-III synthase	248
2737821993	302	52.67	6	302	4	299	9.0e-97	346	COG0181	Porphobilinogen deaminase	307
2737821995	292	32.29	10	290	4	291	1.0e-33	137	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2737821998	284	20.49	5	279	4	281	3.0e-12	66.3	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2737821999	276	25.5	20	219	17	202	8.0e-15	74.6	COG4126	Asp/Glu/hydantoin racemase	230
2737822000	345	42.61	3	345	1	326	1.0e-69	256	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2737822001	483	37.16	15	482	3	475	1.0e-97	350	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	475
2737822003	211	25.79	7	196	1	176	3.0e-27	115	COG1853	NADH-FMN oxidoreductase RutF, flavin reductase (DIM6/NTAB) family	176
2737822004	363	59.14	1	363	1	372	0.0e+00	501	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	372
2737822005	295	33.68	6	288	2	267	7.0e-42	164	COG3217	Uncharacterized conserved protein YcbX, contains MOSC and Fe-S domains	270
2737822008	458	25.81	7	428	10	425	9.0e-48	184	COG2079	2-methylcitrate dehydratase PrpD	453
2737822009	330	32.6	4	321	3	305	9.0e-49	187	COG3491	Isopenicillin N synthase and related dioxygenases	322
2737822010	287	20.28	1	283	41	324	3.0e-15	76.4	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2737822012	72	65.28	1	72	1	72	5.0e-25	106	COG0361	Translation initiation factor IF-1	75
2737822013	438	52.02	15	428	18	432	1.0e-123	436	COG0201	Preprotein translocase subunit SecY	436
2737822014	143	52.03	1	142	1	148	3.0e-28	117	COG0200	Ribosomal protein L15	152
2737822015	60	56.6	7	59	1	53	4.0e-13	66.7	COG1841	Ribosomal protein L30/L7E	55
2737822016	172	59.12	13	170	20	178	9.0e-53	199	COG0098	Ribosomal protein S5	181
2737822017	121	44.26	1	121	5	125	7.0e-21	92.6	COG0256	Ribosomal protein L18	125
2737822018	177	50.28	1	176	1	176	2.0e-51	194	COG0097	Ribosomal protein L6P/L9E	178
2737822019	131	59.54	1	130	1	131	8.0e-46	175	COG0096	Ribosomal protein S8	132
2737822020	101	57.38	41	101	1	61	4.0e-16	76.4	COG0199	Ribosomal protein S14	61
2737822021	179	62.57	1	179	1	179	2.0e-72	265	COG0094	Ribosomal protein L5	180
2737822022	106	50.96	1	103	2	103	2.0e-17	80.3	COG0198	Ribosomal protein L24	104
2737822023	122	70.49	1	122	1	122	2.0e-47	180	COG0093	Ribosomal protein L14	122
2737822024	318	42.75	53	313	4	264	1.0e-69	256	COG0345	Pyrroline-5-carboxylate reductase	266
2737822026	307	31.76	8	302	2	287	9.0e-43	167	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2737822027	320	29.68	1	308	1	287	5.0e-35	141	COG0583	DNA-binding transcriptional regulator, LysR family	297
2737822028	717	48.64	17	709	24	676	0.0e+00	747	COG1200	RecG-like helicase	677
2737822029	185	32.18	97	180	4	90	3.0e-04	38.2	COG0762	Uncharacterized conserved protein YggT, Ycf19 family	96
2737822032	168	30.36	40	151	15	126	2.0e-10	59.2	COG1846	DNA-binding transcriptional regulator, MarR family	126
2737822033	394	30	3	256	3	262	4.0e-34	139	COG0673	Predicted dehydrogenase	342
2737822034	340	28.63	30	280	8	266	6.0e-40	158	COG1018	Ferredoxin-NADP reductase	266
2737822036	321	38.68	1	317	1	316	2.0e-66	245	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2737822038	328	37.58	14	327	7	319	1.0e-55	210	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2737822039	239	20.56	1	239	6	253	2.0e-06	46.5	COG0730	Uncharacterized membrane protein YfcA	258
2737822042	426	51.72	48	426	3	379	5.0e-99	355	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2737822043	334	38.41	1	310	3	308	2.0e-59	223	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	324
2737822044	526	42.93	117	526	5	381	9.0e-119	420	COG2721	Altronate dehydratase	381
2737822047	136	31.62	3	135	4	130	7.0e-18	82.9	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	133
2737822050	380	47.58	10	380	6	365	2.0e-101	362	COG1706	Flagellar basal body P-ring protein FlgI	365
2737822051	227	30	1	221	3	227	2.0e-35	142	COG2063	Flagellar basal body L-ring protein FlgH	230
2737822052	261	54.92	1	260	1	263	1.0e-77	282	COG4786	Flagellar basal body rod protein FlgG	265
2737822053	254	31.25	1	254	1	251	3.0e-29	122	COG4787	Flagellar basal body rod protein FlgF	251
2737822055	350	40.86	3	349	1	321	6.0e-85	307	COG0523	GTPase, G3E family	323
2737822056	391	53.33	272	391	1	120	2.0e-34	140	COG1734	RNA polymerase-binding transcription factor DksA	120
2737822057	142	42.18	1	142	1	146	3.0e-39	153	COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity	146
2737822058	310	49.35	10	306	7	313	1.0e-98	352	COG0275	16S rRNA C1402 N4-methylase RsmH	314
2737822059	105	36.71	1	79	20	98	2.0e-10	58	COG3116	Cell division protein FtsL, interacts with FtsB, FtsL and FtsQ	105
2737822060	578	35.88	21	562	15	597	5.0e-120	425	COG0768	Cell division protein FtsI/penicillin-binding protein 2	599
2737822061	512	39.47	20	506	11	472	1.0e-112	400	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2737822062	467	43.14	4	457	1	450	8.0e-109	387	COG0770	UDP-N-acetylmuramyl pentapeptide synthase	451
2737822063	392	39.63	23	392	1	316	9.0e-54	204	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2737822064	518	38.77	7	508	3	448	9.0e-106	377	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase	448
2737822065	422	38.16	47	422	12	381	8.0e-81	294	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2737822066	359	41.97	7	353	4	354	5.0e-92	331	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	357
2737822067	470	50.11	1	462	3	454	0.0e+00	522	COG0773	UDP-N-acetylmuramate-alanine ligase	459
2737822068	323	42.36	10	314	4	317	2.0e-80	292	COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	317
2737822069	272	25.93	4	268	5	265	6.0e-33	134	COG1589	Cell division septal protein FtsQ	269
2737822070	359	51.15	8	353	7	354	3.0e-111	395	COG0849	Cell division ATPase FtsA	418
2737822071	317	36.25	1	315	1	318	1.0e-58	220	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2737822072	342	23.7	73	342	56	291	4.0e-12	65.8	COG2159	Predicted metal-dependent hydrolase, TIM-barrel fold	293
2737822074	298	38.87	57	298	1	236	3.0e-53	202	COG0412	Dienelactone hydrolase	236
2737822076	256	23.9	9	255	2	268	5.0e-15	75	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2737822077	346	33.48	102	322	7	212	3.0e-42	165	COG0543	NAD(P)H-flavin reductase	252
2737822078	333	41.07	15	329	3	316	8.0e-57	214	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2737822080	248	58.05	13	247	1	236	1.0e-86	313	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2737822081	256	52.96	2	253	1	250	1.0e-87	316	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2737822082	363	42.31	15	352	11	309	1.0e-49	190	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2737822083	309	44.81	1	308	3	297	8.0e-56	210	COG0559	Branched-chain amino acid ABC-type transport system, permease component	297
2737822084	343	50.87	3	340	96	436	5.0e-123	434	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	436
2737822086	185	45.68	7	167	1	157	6.0e-36	143	COG1763	Molybdopterin-guanine dinucleotide biosynthesis protein	161
2737822087	420	45.22	6	418	4	404	4.0e-104	372	COG0303	Molybdopterin biosynthesis enzyme	404
2737822088	83	42.86	2	83	1	84	2.0e-16	77.3	COG1977	Molybdopterin converting factor, small subunit	84
2737822089	160	42.67	1	150	1	149	4.0e-43	167	COG0314	Molybdopterin synthase catalytic subunit	149
2737822090	875	54.31	5	856	1	779	0.0e+00	936	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	786
2737822091	326	35.81	13	322	9	316	2.0e-57	216	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2737822092	412	19.46	40	409	35	390	4.0e-16	79.5	COG2814	Predicted arabinose efflux permease, MFS family	394
2737822093	569	35.54	10	548	4	533	3.0e-129	455	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2737822094	152	32.12	15	151	59	195	2.0e-18	85.4	COG5531	Chromatin remodeling complex protein RSC6, contains SWIB domain	237
2737822095	130	32.52	9	125	4	114	4.0e-09	53.7	COG2105	Uncharacterized conserved protein YtfP, gamma-glutamylcyclotransferase (GGCT)/AIG2-like family	120
2737822096	439	72.85	11	438	4	433	0.0e+00	657	COG2224	Isocitrate lyase	433
2737822097	635	56.88	34	635	1	584	0.0e+00	777	COG0441	Threonyl-tRNA synthetase	589
2737822098	177	61.01	2	160	18	176	5.0e-60	223	COG0290	Translation initiation factor IF-3	176
2737822100	67	50.77	1	65	1	65	1.0e-10	58.3	COG0291	Ribosomal protein L35	65
2737822101	119	70.34	1	118	1	118	2.0e-38	150	COG0292	Ribosomal protein L20	118
2737822102	345	47.28	1	343	3	335	4.0e-113	401	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	335
2737822103	807	37.52	148	807	1	650	0.0e+00	565	COG0072	Phenylalanyl-tRNA synthetase beta subunit	650
2737822104	110	40	12	101	1	90	3.0e-27	113	COG0776	Bacterial nucleoid DNA-binding protein	94
2737822109	742	23.19	51	741	37	729	4.0e-60	226	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	731
2737822110	151	48.03	1	150	2	153	5.0e-53	200	COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit, CoxS/CutS family	156
2737822111	255	54.9	1	255	1	229	1.0e-85	309	COG1023	6-phosphogluconate dehydrogenase (decarboxylating)	300
2737822113	448	21.96	1	414	1	407	6.0e-25	108	COG1419	Flagellar biosynthesis GTPase FlhF	407
2737822114	274	34.46	5	267	1	259	3.0e-41	162	COG0455	MinD-like ATPase involved in chromosome partitioning or flagellar assembly	262
2737822115	250	39.22	10	238	18	247	1.0e-42	167	COG1191	DNA-directed RNA polymerase specialized sigma subunit	247
2737822118	391	41.7	58	299	1	246	8.0e-60	224	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2737822119	141	59.4	3	135	2	134	2.0e-53	201	COG0105	Nucleoside diphosphate kinase	135
2737822120	375	52.94	4	358	3	348	1.0e-117	416	COG0820	Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37	349
2737822122	232	19.37	9	229	1	215	1.0e-12	67	COG1426	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains	284
2737822123	416	44.59	27	414	14	356	4.0e-122	431	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	361
2737822124	321	49.85	2	319	1	326	4.0e-111	394	COG0124	Histidyl-tRNA synthetase	429
2737822126	168	34.13	3	165	2	168	2.0e-19	88.5	COG2825	Periplasmic chaperone for outer membrane proteins, Skp family	170
2737822127	764	36.19	11	764	2	766	0.0e+00	573	COG4775	Outer membrane protein assembly factor BamA	766
2737822130	456	25.69	21	447	20	450	5.0e-24	105	COG0531	Amino acid transporter	466
2737822131	542	37.19	21	542	4	520	0.0e+00	478	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	528
2737822132	159	26.02	30	150	23	122	2.0e-07	49.1	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	130
