gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2757593036	89	9	80	1.2e-36	110.9	TIGR03635	ribosomal protein uS17, bacterial form
2757593046	96	17	88	6.1e-33	99.1	TIGR03643	TIGR03643 family protein
2757593049	293	1	289	1.9e-57	180.8	TIGR00786	TRAP transporter, DctM subunit
2757593057	335	37	331	2.0e-81	259.5	TIGR00005	pseudouridine synthase, RluA family
2757593058	260	1	238	2.2e-76	242.5	TIGR03302	outer membrane assembly lipoprotein YfiO
2757593063	240	1	231	5.4e-108	345.5	TIGR02429	3-oxoacid CoA-transferase, A subunit
2757593064	213	6	212	6.2e-87	276.3	TIGR02428	3-oxoacid CoA-transferase, B subunit
2757593075	369	3	367	1.9e-103	332.2	TIGR00492	alanine racemase
2757593080	333	126	322	4.5e-33	100.8	TIGR00745	2-dehydropantoate 2-reductase
2757593082	272	6	257	5.2e-113	362.6	TIGR02311	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
2757593086	798	10	798	0.0e+00	1149.2	TIGR01418	phosphoenolpyruvate synthase
2757593087	669	39	663	0.0e+00	505.7	TIGR03648	probable sodium:solute symporter, VC_2705 subfamily
2757593088	121	1	94	1.0e-35	108.1	TIGR00166	ribosomal protein S6
2757593089	96	2	95	5.7e-32	96	TIGR04418	primosomal replication protein PriB
2757593090	93	21	90	2.2e-35	107	TIGR00165	ribosomal protein S18
2757593091	150	1	148	2.9e-46	143.7	TIGR00158	ribosomal protein L9
2757593092	467	23	461	0.0e+00	583.7	TIGR00665	replicative DNA helicase
2757593095	776	21	774	0.0e+00	940.3	TIGR01075	DNA helicase II
2757593097	318	1	308	1.5e-99	319.2	TIGR00938	homoserine kinase, Neisseria type
2757593104	250	16	235	3.4e-35	108.2	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2757593104	250	20	236	1.9e-72	230.6	TIGR02479	RNA polymerase sigma factor, FliA/WhiG family
2757593107	82	2	45	9.2e-16	43.6	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
2757593110	450	26	444	1.8e-75	240.8	TIGR00937	chromate transporter, chromate ion transporter (CHR) family
2757593116	139	20	139	1.7e-32	98.6	TIGR00726	YfiH family protein
2757593118	567	44	563	0.0e+00	686.2	TIGR01838	poly(R)-hydroxyalkanoic acid synthase, class I
2757593119	392	6	391	0.0e+00	479	TIGR01930	acetyl-CoA acetyltransferases
2757593122	190	2	188	3.5e-76	241.3	TIGR00566	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase
2757593124	343	9	337	8.8e-129	415.5	TIGR01245	anthranilate phosphoribosyltransferase
2757593126	268	37	254	1.0e-66	210.9	TIGR00628	uracil-DNA glycosylase
2757593138	463	51	459	1.5e-98	316.2	TIGR00786	TRAP transporter, DctM subunit
2757593144	431	19	426	1.4e-108	349.2	TIGR00786	TRAP transporter, DctM subunit
2757593150	281	3	264	2.8e-75	238.8	TIGR02127	orotidine 5'-phosphate decarboxylase, subfamily 2
2757593154	662	1	645	0.0e+00	924	TIGR00630	excinuclease ABC, A subunit
2757593157	330	36	293	7.7e-70	221.2	TIGR00787	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
2757593165	76	1	75	7.3e-37	111.9	TIGR01049	ribosomal protein S10, bacterial/organelle
2757593166	226	8	212	5.6e-86	273.6	TIGR03625	50S ribosomal protein uL3, bacterial form
2757593167	206	16	203	1.6e-72	228.9	TIGR03953	50S ribosomal protein L4, bacterial/organelle
2757593169	274	3	274	9.3e-128	411.3	TIGR01171	ribosomal protein L2, bacterial/organellar
2757593170	92	1	92	5.8e-49	150.6	TIGR01050	ribosomal protein S19, bacterial/organelle
2757593171	109	5	107	1.0e-47	146.9	TIGR01044	ribosomal protein L22, bacterial type
2757593172	218	1	211	1.5e-96	308.2	TIGR01009	ribosomal protein S3, bacterial type
2757593181	400	2	400	0.0e+00	702.7	TIGR02430	3-oxoadipyl-CoA thiolase
2757593181	400	6	398	0.0e+00	430.4	TIGR01930	acetyl-CoA acetyltransferases
2757593186	186	26	182	3.4e-64	201.4	TIGR01461	transcription elongation factor GreB
2757593187	639	1	628	0.0e+00	591.9	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2757593189	77	8	72	6.4e-23	66.8	TIGR02574	putative addiction module component, TIGR02574 family
2757593192	122	7	97	2.0e-31	94.3	TIGR03188	phosphoribosyl-ATP pyrophosphohydrolase
2757593194	84	3	48	1.3e-25	75	TIGR01411	twin arginine-targeting protein translocase, TatA/E family
2757593195	153	2	80	1.8e-20	59.5	TIGR01410	twin arginine-targeting protein translocase TatB
2757593196	263	19	238	1.3e-65	207.3	TIGR00945	Twin arginine targeting (Tat) protein translocase TatC
2757593197	380	43	373	2.9e-93	299.7	TIGR02038	periplasmic serine pepetdase DegS
2757593197	380	56	379	1.7e-125	406.3	TIGR02037	periplasmic serine protease, Do/DeqQ family
2757593198	255	3	255	6.9e-60	188.8	TIGR00486	dinuclear metal center protein, YbgI/SA1388 family
2757593208	223	10	220	1.3e-54	173	TIGR01449	2-phosphoglycolate phosphatase, prokaryotic
2757593208	223	70	184	1.6e-10	29.7	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2757593208	223	80	190	4.0e-12	34.6	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2757593209	238	10	228	1.9e-88	281.6	TIGR01983	ubiquinone biosynthesis O-methyltransferase
2757593215	224	4	222	5.5e-71	224.4	TIGR00498	SOS regulatory protein LexA
2757593219	932	13	931	0.0e+00	1012	TIGR00422	valyl-tRNA synthetase
2757593225	219	39	199	1.0e-73	232.7	TIGR03037	3-hydroxyanthranilate 3,4-dioxygenase
2757593226	296	6	296	0.0e+00	424	TIGR01745	aspartate-semialdehyde dehydrogenase, gamma-proteobacterial
2757593232	199	8	194	5.1e-69	217.9	TIGR01416	ubiquinol-cytochrome c reductase, iron-sulfur subunit
2757593233	349	10	345	4.5e-116	373.7	TIGR00557	4-hydroxythreonine-4-phosphate dehydrogenase
2757593237	324	7	107	5.9e-10	25.4	TIGR00637	ModE molybdate transport repressor domain
2757593239	304	4	286	9.3e-117	375.2	TIGR03838	glutamyl-queuosine tRNA(Asp) synthetase
2757593240	264	71	264	8.5e-51	158.1	TIGR00091	tRNA (guanine-N(7)-)-methyltransferase
2757593241	452	26	444	1.3e-70	224.8	TIGR00937	chromate transporter, chromate ion transporter (CHR) family
2757593245	353	3	325	0.0e+00	430	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2757593245	353	4	317	7.3e-115	370.3	TIGR00329	metallohydrolase, glycoprotease/Kae1 family
2757593247	264	8	247	1.7e-84	269.3	TIGR01469	uroporphyrin-III C-methyltransferase
2757593248	359	7	359	0.0e+00	479.6	TIGR00020	peptide chain release factor 2
2757593249	893	13	888	0.0e+00	1151.1	TIGR02414	aminopeptidase N, Escherichia coli type
2757593261	382	3	261	1.5e-60	191.2	TIGR00765	YihY family inner membrane protein
2757593263	445	8	429	0.0e+00	575	TIGR01326	OAH/OAS sulfhydrylase
2757593272	162	6	160	1.3e-64	203.1	TIGR00151	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
2757593273	246	11	233	8.5e-69	217.4	TIGR00453	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
2757593277	392	1	392	1.3e-130	422.1	TIGR01350	dihydrolipoamide dehydrogenase
2757593288	487	6	460	0.0e+00	524.3	TIGR02033	D-hydantoinase
2757593292	232	26	124	3.2e-22	65.2	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2757593293	70	17	70	3.8e-14	39.3	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2757593294	474	1	473	8.0e-130	420.4	TIGR01693	[Protein-PII] uridylyltransferase
2757593295	179	3	167	5.8e-34	103.1	TIGR00079	peptide deformylase
2757593297	707	23	699	0.0e+00	785.9	TIGR00575	DNA ligase, NAD-dependent
2757593301	196	27	150	3.7e-18	51.7	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2757593305	241	57	239	2.2e-47	147	TIGR00063	GTP cyclohydrolase I
2757593310	481	52	401	3.7e-98	314.6	TIGR00225	C-terminal peptidase (prc)
2757593311	247	2	246	6.6e-120	385	TIGR01258	phosphoglycerate mutase, BPG-dependent, family 1
2757593320	352	24	335	2.5e-102	328	TIGR00750	LAO/AO transport system ATPase
2757593322	683	1	458	0.0e+00	617.4	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2757593324	239	1	159	8.2e-58	181.1	TIGR01944	electron transport complex, RnfABCDGE type, B subunit
2757593325	446	2	419	0.0e+00	579	TIGR01849	polyhydroxyalkanoate depolymerase, intracellular
2757593328	606	1	606	0.0e+00	518.4	TIGR00211	glycyl-tRNA synthetase, tetrameric type, beta subunit
2757593329	301	2	290	0.0e+00	516.1	TIGR00388	glycyl-tRNA synthetase, tetrameric type, alpha subunit
2757593330	539	72	478	4.3e-81	259	TIGR00546	apolipoprotein N-acyltransferase
2757593337	541	51	528	0.0e+00	776.1	TIGR02014	chlorophyllide reductase subunit Z
2757593338	516	52	477	0.0e+00	695.3	TIGR02015	chlorophyllide reductase subunit Y
2757593339	337	40	327	1.3e-130	421	TIGR02016	chlorophyllide reductase iron protein subunit X
2757593340	317	2	312	4.4e-128	412.7	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
2757593344	393	5	364	1.1e-130	421.5	TIGR00420	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
2757593349	125	2	124	4.4e-51	158.3	TIGR02425	4-carboxymuconolactone decarboxylase
2757593354	712	18	150	1.3e-20	59.9	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
2757593359	91	7	60	4.4e-12	31.5	TIGR01552	prevent-host-death family protein
2757593360	99	5	95	7.9e-40	121.3	TIGR02684	probable addiction module antidote protein
2757593366	261	1	96	7.3e-14	40.2	TIGR01396	flagellar basal-body rod protein FlgB
2757593366	261	3	149	2.4e-49	156.8	TIGR03506	flagellar hook-basal body protein
2757593366	261	4	261	1.6e-114	369.7	TIGR02488	flagellar basal-body rod protein FlgG, Gram-negative bacteria
2757593368	93	1	74	2.0e-28	86.1	TIGR03506	flagellar hook-basal body protein
2757593370	417	109	411	1.0e-91	293.1	TIGR02282	lytic murein transglycosylase B
2757593390	69	1	67	1.9e-12	33.6	TIGR02811	formate dehydrogenase region TAT target
2757593394	369	147	351	1.1e-54	171.6	TIGR01583	formate dehydrogenase, gamma subunit
2757593404	698	237	322	3.1e-25	77.1	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
2757593406	350	10	349	0.0e+00	448.1	TIGR00856	dihydroorotase, homodimeric type
2757593409	287	1	286	3.0e-98	314.4	TIGR03818	flagellar motor stator protein MotA
2757593410	107	1	93	2.6e-22	65.5	TIGR00208	flagellar biosynthetic protein FliS
2757593411	509	1	495	1.3e-125	405.9	TIGR00110	dihydroxy-acid dehydratase
2757593414	209	8	206	1.0e-41	128.5	TIGR01182	Entner-Doudoroff aldolase
2757593417	475	4	474	0.0e+00	897.9	TIGR03225	benzoyl-CoA oxygenase, B subunit
2757593418	551	6	551	0.0e+00	939	TIGR03222	benzoyl-CoA-dihydrodiol lyase
2757593429	210	27	203	1.4e-23	69.4	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2757593435	411	42	404	1.3e-35	109.1	TIGR02195	lipopolysaccharide heptosyltransferase II
2757593453	317	2	286	2.2e-107	346.6	TIGR01129	protein-export membrane protein SecD
2757593453	317	46	279	8.6e-75	238.3	TIGR00916	protein-export membrane protein, SecD/SecF family
2757593454	320	38	283	1.1e-80	257.9	TIGR00966	protein-export membrane protein SecF
2757593454	320	61	280	5.0e-54	170.4	TIGR00916	protein-export membrane protein, SecD/SecF family
2757593455	187	12	35	3.6e-10	25.7	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2757593462	501	3	501	1.4e-110	356.7	TIGR00348	type I site-specific deoxyribonuclease, HsdR family
2757593470	72	3	71	2.9e-40	122.4	TIGR00008	translation initiation factor IF-1
2757593471	438	17	423	0.0e+00	424.8	TIGR00967	preprotein translocase, SecY subunit
2757593472	143	2	143	1.3e-47	147.3	TIGR01071	ribosomal protein L15, bacterial/organelle
2757593473	60	7	60	2.8e-28	83.6	TIGR01308	ribosomal protein L30, bacterial/organelle
2757593474	172	14	169	3.7e-67	211.1	TIGR01021	ribosomal protein S5, bacterial/organelle type
2757593475	121	4	121	2.3e-32	98	TIGR00060	ribosomal protein L18, bacterial type
2757593476	177	2	176	8.3e-74	233.2	TIGR03654	ribosomal protein L6, bacterial type
2757593480	106	1	103	1.4e-36	111.3	TIGR01079	ribosomal protein L24, bacterial/organelle
2757593481	122	1	122	9.7e-60	186	TIGR01067	ribosomal protein L14, bacterial/organelle
2757593482	318	53	312	4.7e-79	251.7	TIGR00112	pyrroline-5-carboxylate reductase
2757593484	307	16	304	4.7e-86	274.7	TIGR01474	4-hydroxybenzoate polyprenyl transferase, proteobacterial
2757593486	717	22	689	0.0e+00	683.6	TIGR00643	ATP-dependent DNA helicase RecG
2757593496	411	50	396	1.8e-90	291.2	TIGR01353	deoxyguanosinetriphosphate triphosphohydrolase, putative
2757593497	365	18	359	2.4e-118	381.2	TIGR01357	3-dehydroquinate synthase
2757593499	491	41	485	0.0e+00	468.2	TIGR02515	type IV pilus secretin (or competence protein) PilQ
2757593503	786	88	727	0.0e+00	607.7	TIGR02074	penicillin-binding protein, 1A family
2757593504	109	2	107	7.8e-38	114.9	TIGR03421	iron donor protein CyaY
2757593509	221	35	199	4.3e-51	159.3	TIGR00723	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, beta region
2757593516	269	148	265	5.8e-33	100.2	TIGR02795	tol-pal system protein YbgF
2757593517	178	74	177	1.9e-44	136.2	TIGR02802	peptidoglycan-associated lipoprotein
2757593518	447	38	442	0.0e+00	483.3	TIGR02800	tol-pal system beta propeller repeat protein TolB
2757593519	582	6	579	0.0e+00	681.7	TIGR02203	lipid A export permease/ATP-binding protein MsbA
2757593524	498	15	435	0.0e+00	483.8	TIGR00757	ribonuclease, Rne/Rng family
2757593525	200	1	194	8.0e-44	135.4	TIGR00172	MAF protein
2757593526	155	1	155	3.7e-37	113.8	TIGR00246	rRNA large subunit m3Psi methyltransferase RlmH
2757593527	193	14	112	2.1e-34	103.9	TIGR00090	ribosome silencing factor RsfS/YbeB/iojap
2757593528	214	20	210	1.6e-56	177.4	TIGR00482	nicotinate (nicotinamide) nucleotide adenylyltransferase
2757593530	429	1	428	0.0e+00	521	TIGR00877	phosphoribosylamine--glycine ligase
2757593531	239	1	238	3.4e-91	291.2	TIGR01033	DNA-binding regulatory protein, YebC/PmpR family
2757593532	775	2	741	0.0e+00	1105	TIGR02639	ATP-dependent Clp protease ATP-binding subunit clpA
2757593535	168	1	168	2.4e-88	282.7	TIGR00183	isocitrate dehydrogenase, NADP-dependent, prokaryotic type
2757593541	459	196	292	1.9e-12	33.2	TIGR00277	HDIG domain
2757593544	97	3	83	6.7e-33	98.7	TIGR02607	addiction module antidote protein, HigA family
2757593575	728	4	686	0.0e+00	861.7	TIGR01104	vacuolar-type H(+)-translocating pyrophosphatase
2757593576	386	31	386	5.3e-107	343.6	TIGR02666	molybdenum cofactor biosynthesis protein A, bacterial
2757593577	209	10	205	1.3e-66	210.3	TIGR02665	molybdenum cofactor guanylyltransferase, proteobacterial
2757593578	424	194	331	6.2e-38	116.2	TIGR00177	molybdenum cofactor synthesis domain
2757593579	1035	3	1025	0.0e+00	771.1	TIGR00915	The (Largely Gram-negative Bacterial) Hydrophobe/Amphiphile Efflux-1 (HAE1) Family
2757593580	531	70	299	4.2e-55	172.9	TIGR01730	RND family efflux transporter, MFP subunit
2757593583	255	3	255	3.5e-104	333.6	TIGR03413	hydroxyacylglutathione hydrolase
2757593586	198	1	196	2.5e-67	212.2	TIGR00615	recombination protein RecR
2757593587	107	1	103	2.8e-35	106.8	TIGR00103	DNA-binding protein, YbaB/EbfC family
2757593588	622	3	363	1.5e-126	408.4	TIGR02397	DNA polymerase III, subunit gamma and tau
2757593590	110	9	109	3.7e-43	132.1	TIGR01068	thioredoxin
2757593591	420	1	418	0.0e+00	674.9	TIGR00767	transcription termination factor Rho
2757593592	84	1	82	6.1e-23	67	TIGR00105	ribosomal protein L31
2757593594	447	13	404	5.7e-65	205.7	TIGR00797	putative efflux protein, MATE family
2757593595	447	90	432	6.6e-109	349.9	TIGR02966	phosphate regulon sensor kinase PhoR
2757593596	240	2	225	1.4e-102	327.8	TIGR02154	phosphate regulon transcriptional regulatory protein PhoB
2757593597	232	7	219	1.0e-65	207.3	TIGR02135	phosphate transport system regulatory protein PhoU
2757593598	259	12	259	2.0e-122	393.2	TIGR00972	phosphate ABC transporter, ATP-binding protein
2757593599	282	13	281	9.1e-88	279.9	TIGR00974	phosphate ABC transporter, permease protein PstA
2757593600	336	34	329	2.4e-93	298.4	TIGR02138	phosphate ABC transporter, permease protein PstC
2757593601	339	25	337	1.2e-112	362	TIGR00975	phosphate ABC transporter, phosphate-binding protein
2757593602	501	6	302	1.2e-95	306.2	TIGR03706	exopolyphosphatase
2757593604	583	28	568	0.0e+00	455.8	TIGR00110	dihydroxy-acid dehydratase
2757593617	102	1	89	4.5e-40	122.9	TIGR04430	outer membrane lipid asymmetry maintenance protein MlaD
2757593620	90	8	90	1.1e-11	30.9	TIGR00377	anti-anti-sigma factor
2757593624	425	1	423	0.0e+00	566.5	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2757593625	217	3	188	7.2e-66	207.6	TIGR00070	ATP phosphoribosyltransferase
2757593626	448	37	444	0.0e+00	510	TIGR00069	histidinol dehydrogenase
2757593627	338	11	338	0.0e+00	546.7	TIGR00759	pyruvate dehydrogenase E1 component, homodimeric type
2757593629	813	293	419	1.2e-27	82.7	TIGR00229	PAS domain S-box
2757593633	232	15	228	2.9e-66	209	TIGR00021	ribose 5-phosphate isomerase
2757593634	222	6	222	1.8e-72	230	TIGR01036	dihydroorotate dehydrogenase, subfamily 2
2757593635	389	1	386	0.0e+00	518.2	TIGR01325	O-succinylhomoserine sulfhydrylase
2757593636	471	4	469	0.0e+00	515.2	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2757593638	613	13	423	0.0e+00	519.7	TIGR00757	ribonuclease, Rne/Rng family
2757593640	369	58	363	1.5e-82	263.2	TIGR00005	pseudouridine synthase, RluA family
2757593641	222	69	189	1.1e-12	36	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2757593641	222	82	183	1.9e-11	32.3	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2757593643	301	51	263	4.6e-45	139.9	TIGR00706	signal peptide peptidase SppA, 36K type
2757593645	204	11	196	2.1e-48	150.4	TIGR00172	MAF protein
2757593647	60	2	55	2.5e-24	71.6	TIGR01031	ribosomal protein L32
2757593648	345	2	334	6.0e-107	343.6	TIGR00182	fatty acid/phospholipid synthesis protein PlsX
2757593649	333	3	333	7.6e-121	389	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2757593650	316	2	297	3.7e-101	324.4	TIGR00128	malonyl CoA-acyl carrier protein transacylase
2757593651	249	11	247	1.1e-102	328.8	TIGR01830	3-oxoacyl-(acyl-carrier-protein) reductase
2757593652	79	1	77	2.5e-38	116.1	TIGR00517	acyl carrier protein
2757593653	414	4	412	0.0e+00	639.9	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2757593655	489	38	485	0.0e+00	509.5	TIGR02037	periplasmic serine protease, Do/DeqQ family
2757593656	603	2	178	5.0e-25	75.2	TIGR00231	small GTP-binding protein domain
2757593656	603	2	602	0.0e+00	971.1	TIGR01393	elongation factor 4
2757593662	689	1	659	0.0e+00	771.7	TIGR02082	5-methyltetrahydrofolate--homocysteine methyltransferase
2757593666	503	6	500	0.0e+00	543.5	TIGR00368	Mg chelatase-related protein
2757593667	263	1	263	3.6e-52	163.3	TIGR02001	conserved hypothetical protein, proteobacterial
2757593668	265	1	265	1.9e-52	164.2	TIGR02001	conserved hypothetical protein, proteobacterial
2757593671	992	9	992	0.0e+00	763.1	TIGR01450	exodeoxyribonuclease V, gamma subunit
2757593677	794	500	566	6.6e-14	38	TIGR00426	competence protein ComEA helix-hairpin-helix repeat region
2757593681	699	16	614	0.0e+00	762.1	TIGR03423	penicillin-binding protein 2
2757593682	176	13	162	1.6e-28	85.7	TIGR03426	rod shape-determining protein MreD
2757593683	305	11	290	1.3e-44	138.4	TIGR00219	rod shape-determining protein MreC
2757593684	347	9	342	0.0e+00	516.2	TIGR00904	cell shape determining protein, MreB/Mrl family
