gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2757592931	263	62.07	1	261	54	310	4.9e-112	368	KO:K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	EC:5.4.99.25	Yes
2757592933	255	82.94	4	255	20	271	0.0e+00	490	KO:K09694	lipooligosaccharide transport system permease protein		Yes
2757592934	314	76.47	8	312	19	324	0.0e+00	532	KO:K09695	lipooligosaccharide transport system ATP-binding protein		Yes
2757592939	436	81.53	1	436	1	444	0.0e+00	774	KO:K00003	homoserine dehydrogenase [EC:1.1.1.3]	EC:1.1.1.3	Yes
2757592940	408	86.03	1	408	19	426	0.0e+00	817	KO:K14260	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	EC:2.6.1.2	Yes
2757592940	408	86.03	1	408	19	426	0.0e+00	817	KO:K14260	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	EC:2.6.1.66	Yes
2757592942	161	91.08	1	157	1	157	4.9e-107	343	KO:K03564	peroxiredoxin Q/BCP [EC:1.11.1.15]	EC:1.11.1.15	Yes
2757592943	184	69.61	4	184	2	177	1.5e-85	284	KO:K18335	2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]	EC:1.1.1.-	Yes
2757592944	422	80.09	1	422	1	422	0.0e+00	803	KO:K01685	altronate hydrolase [EC:4.2.1.7]	EC:4.2.1.7	Yes
2757592946	427	80.85	4	426	24	446	0.0e+00	761	KO:K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	EC:1.2.1.41	Yes
2757592948	439	54.77	1	439	96	533	0.0e+00	524	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2757592954	173	45.81	9	173	32	198	1.6e-31	129	KO:K02650	type IV pilus assembly protein PilA		Yes
2757592962	178	77.42	21	175	5	159	1.9e-80	269	KO:K03637	cyclic pyranopterin phosphate synthase [EC:4.1.99.18]	EC:4.1.99.18	Yes
2757592964	117	64.35	1	115	1	115	3.7e-47	169	KO:K08972	putative membrane protein		Yes
2757592965	152	79.26	1	135	1	135	8.0e-83	273	KO:K06938	uncharacterized protein		Yes
2757592967	473	74.52	1	471	1	458	0.0e+00	785	KO:K01756	adenylosuccinate lyase [EC:4.3.2.2]	EC:4.3.2.2	Yes
2757592968	206	76.47	1	204	1	204	2.8e-111	360	KO:K00799	glutathione S-transferase [EC:2.5.1.18]	EC:2.5.1.18	Yes
2757592975	407	67.81	1	406	1	405	0.0e+00	639	KO:K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	EC:2.1.1.79	Yes
2757592976	264	68.87	8	264	6	261	0.0e+00	423	KO:K09701	uncharacterized protein		Yes
2757592980	313	66.67	11	307	3	299	0.0e+00	464	KO:K07146	UPF0176 protein		Yes
2757592982	385	52.08	1	383	1	384	0.0e+00	461	KO:K01684	galactonate dehydratase [EC:4.2.1.6]	EC:4.2.1.6	Yes
2757592983	239	65.24	2	230	9	239	5.5e-101	334	KO:K01560	2-haloacid dehalogenase [EC:3.8.1.2]	EC:3.8.1.2	Yes
2757592985	565	59.27	13	562	5	551	0.0e+00	723	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2757592986	265	55.73	7	265	11	272	4.8e-93	314	KO:K06989	aspartate dehydrogenase [EC:1.4.1.21]	EC:1.4.1.21	Yes
2757592990	238	70.39	6	238	4	236	1.7e-124	401	KO:K09125	uncharacterized protein		Yes
2757592991	139	32.5	16	135	4	118	5.2e-10	63.3	KO:K07117	uncharacterized protein		Yes
2757592994	430	67.63	12	425	43	455	0.0e+00	684	KO:K16319	anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]	EC:1.14.12.1	Yes
2757592995	157	46.71	6	157	7	158	4.4e-43	161	KO:K16320	anthranilate 1,2-dioxygenase small subunit [EC:1.14.12.1]	EC:1.14.12.1	Yes
2757592998	418	61.58	7	416	11	429	0.0e+00	588	KO:K06013	STE24 endopeptidase [EC:3.4.24.84]	EC:3.4.24.84	Yes
2757592999	294	64.51	5	291	11	303	0.0e+00	431	KO:K06949	ribosome biogenesis GTPase [EC:3.6.1.-]	EC:3.6.1.-	Yes
2757593000	326	59.52	1	326	1	328	0.0e+00	439	KO:K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	EC:6.3.1.10	Yes
2757593002	125	90.62	1	125	1	128	3.9e-75	249	KO:K02884	large subunit ribosomal protein L19		Yes
2757593003	201	66.67	1	188	62	250	6.8e-88	293	KO:K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	EC:2.1.1.228	Yes
2757593006	67	89.55	1	67	1	67	4.4e-39	141	KO:K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	EC:2.7.7.6	Yes
2757593007	206	78.54	1	205	1	205	4.1e-116	374	KO:K00942	guanylate kinase [EC:2.7.4.8]	EC:2.7.4.8	Yes
2757593009	241	83.98	10	240	12	242	0.0e+00	449	KO:K00989	ribonuclease PH [EC:2.7.7.56]	EC:2.7.7.56	Yes
2757593010	204	75.13	7	203	2	198	1.6e-104	340	KO:K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	EC:3.6.1.66	Yes
2757593011	430	68.5	11	407	15	414	0.0e+00	645	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]	EC:1.3.99.22	Yes
2757593012	173	61.45	3	168	5	170	1.8e-76	258	KO:K03101	signal peptidase II [EC:3.4.23.36]	EC:3.4.23.36	Yes
2757593014	421	69.44	1	421	26	457	0.0e+00	656	KO:K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	EC:2.7.7.4	Yes
2757593015	108	80.56	1	108	1	108	9.3e-67	223	KO:K05524	ferredoxin		Yes
2757593017	386	74.23	2	386	11	394	0.0e+00	664	KO:K14287	methionine aminotransferase [EC:2.6.1.-]	EC:2.6.1.-	Yes
2757593021	208	68.6	1	207	1	207	1.0e-108	353	KO:K11209	GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]	EC:1.8.4.-	Yes
2757593022	290	91.03	1	290	1	290	0.0e+00	611	KO:K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2]	EC:6.4.1.2	Yes
2757593023	270	71.64	1	268	6	273	0.0e+00	429	KO:K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2757593024	442	87.32	16	428	1	418	0.0e+00	857	KO:K01696	tryptophan synthase beta chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2757593028	192	36.65	8	192	2	192	1.8e-29	124	KO:K02415	flagellar FliL protein		Yes
2757593029	332	35.19	6	329	4	321	5.8e-69	250	KO:K02416	flagellar motor switch protein FliM		Yes
2757593030	122	52.83	17	122	5	109	4.5e-31	124	KO:K02417	flagellar motor switch protein FliN/FliY		Yes
2757593033	448	80.31	1	447	1	441	0.0e+00	822	KO:K06168	tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	EC:2.8.4.3	Yes
2757593035	64	79.69	1	64	1	64	1.1e-29	114	KO:K02904	large subunit ribosomal protein L29		Yes
2757593036	89	91.01	1	89	1	89	2.1e-52	181	KO:K02961	small subunit ribosomal protein S17		Yes
2757593048	403	61.04	17	401	44	426	0.0e+00	574	KO:K01669	deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]	EC:4.1.99.3	Yes
2757593053	398	66.75	1	394	1	392	0.0e+00	623	KO:K15358	enamidase [EC:3.5.2.18]	EC:3.5.2.18	Yes
2757593057	335	59.01	15	335	31	351	0.0e+00	429	KO:K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	EC:5.4.99.23	Yes
2757593058	260	55	3	260	22	274	4.8e-95	319	KO:K05807	outer membrane protein assembly factor BamD		Yes
2757593062	289	66.43	5	287	9	291	0.0e+00	429	KO:K10221	2-pyrone-4,6-dicarboxylate lactonase [EC:3.1.1.57]	EC:3.1.1.57	Yes
2757593063	240	75.63	1	238	1	229	1.1e-126	407	KO:K01031	3-oxoadipate CoA-transferase, alpha subunit [EC:2.8.3.6]	EC:2.8.3.6	Yes
2757593064	213	81.69	1	213	1	213	7.0e-128	408	KO:K01032	3-oxoadipate CoA-transferase, beta subunit [EC:2.8.3.6]	EC:2.8.3.6	Yes
2757593067	415	78.55	1	415	1	415	0.0e+00	756	KO:K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	EC:6.2.1.30	Yes
2757593075	369	72.01	1	368	1	368	0.0e+00	622	KO:K01775	alanine racemase [EC:5.1.1.1]	EC:5.1.1.1	Yes
2757593080	333	62.39	1	327	1	324	0.0e+00	465	KO:K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	EC:1.1.1.169	Yes
2757593082	272	70.22	1	272	1	271	0.0e+00	435	KO:K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	EC:4.1.2.52	Yes
2757593085	273	82.42	1	273	1	273	0.0e+00	524	KO:K09773	uncharacterized protein		Yes
2757593086	798	84.91	1	795	1	795	0.0e+00	1530	KO:K01007	pyruvate, water dikinase [EC:2.7.9.2]	EC:2.7.9.2	Yes
2757593087	669	43.45	17	656	25	665	0.0e+00	591	KO:K14393	cation/acetate symporter		Yes
2757593088	121	89.26	1	121	1	121	2.1e-78	258	KO:K02990	small subunit ribosomal protein S6		Yes
2757593089	96	62.37	1	93	10	102	4.0e-38	141	KO:K02686	primosomal replication protein N		Yes
2757593090	93	98.92	1	93	1	93	6.9e-64	213	KO:K02963	small subunit ribosomal protein S18		Yes
2757593091	150	83.33	1	150	1	150	5.4e-84	276	KO:K02939	large subunit ribosomal protein L9		Yes
2757593092	467	83.66	1	464	1	465	0.0e+00	874	KO:K02314	replicative DNA helicase [EC:3.6.4.12]	EC:3.6.4.12	Yes
2757593093	554	74.73	1	554	1	561	0.0e+00	942	KO:K07175	PhoH-like ATPase		Yes
2757593095	776	74.08	1	776	1	809	0.0e+00	1310	KO:K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	EC:3.6.4.12	Yes
2757593097	318	70.7	1	314	1	314	0.0e+00	521	KO:K02204	homoserine kinase type II [EC:2.7.1.39]	EC:2.7.1.39	Yes
2757593099	775	68.59	1	774	263	1029	0.0e+00	1110	KO:K07788	multidrug efflux pump		Yes
2757593100	910	66.96	16	910	4	892	0.0e+00	1340	KO:K07789	multidrug efflux pump		Yes
2757593103	274	41.38	7	267	8	268	1.8e-67	241	KO:K04562	flagellar biosynthesis protein FlhG		Yes
2757593104	250	44.74	17	236	18	245	1.3e-57	211	KO:K02405	RNA polymerase sigma factor for flagellar operon FliA		Yes
2757593108	134	77.86	1	131	2	132	1.5e-72	243	KO:K07062	uncharacterized protein		Yes
2757593110	450	84.1	15	448	17	450	0.0e+00	866	KO:K07240	chromate transporter		Yes
2757593115	231	73.91	1	230	1	230	1.7e-127	408	KO:K16165	fumarylpyruvate hydrolase [EC:3.7.1.20]	EC:3.7.1.20	Yes
2757593118	567	70.97	10	565	10	574	0.0e+00	930	KO:K03821	polyhydroxyalkanoate synthase [EC:2.3.1.-]	EC:2.3.1.-	Yes
2757593119	392	82.4	1	392	1	392	0.0e+00	739	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	Yes
2757593121	508	82.48	1	508	1	499	0.0e+00	946	KO:K01657	anthranilate synthase component I [EC:4.1.3.27]	EC:4.1.3.27	Yes
2757593122	190	77.96	1	186	1	186	2.5e-107	347	KO:K01658	anthranilate synthase component II [EC:4.1.3.27]	EC:4.1.3.27	Yes
2757593123	353	67.16	4	341	10	350	0.0e+00	513	KO:K01620	threonine aldolase [EC:4.1.2.5]	EC:4.1.2.5	Yes
2757593124	343	82.99	1	341	1	341	0.0e+00	633	KO:K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	EC:2.4.2.18	Yes
2757593125	267	76.98	1	265	1	265	0.0e+00	453	KO:K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	EC:4.1.1.48	Yes
2757593126	268	56.9	30	253	13	244	6.1e-84	288	KO:K03648	uracil-DNA glycosylase [EC:3.2.2.27]	EC:3.2.2.27	Yes
2757593143	309	33.55	3	305	8	317	2.5e-41	166	KO:K03453	bile acid:Na+ symporter, BASS family		Yes
2757593149	462	61.66	5	462	11	469	0.0e+00	685	KO:K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	EC:6.2.1.30	Yes
2757593150	281	80.58	1	278	1	278	0.0e+00	511	KO:K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	EC:4.1.1.23	Yes
2757593156	268	79.69	7	267	6	266	0.0e+00	494	KO:K18981	uronate dehydrogenase [EC:1.1.1.203]	EC:1.1.1.203	Yes
2757593163	420	84.29	1	420	1	419	0.0e+00	847	KO:K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	EC:1.3.8.7	Yes
2757593165	76	100	1	76	28	103	4.0e-50	173	KO:K02946	small subunit ribosomal protein S10		Yes
2757593166	226	90.71	1	226	1	226	0.0e+00	466	KO:K02906	large subunit ribosomal protein L3		Yes
2757593167	206	96.12	1	206	1	206	0.0e+00	446	KO:K02926	large subunit ribosomal protein L4		Yes
2757593168	104	88.46	1	104	1	104	1.2e-60	205	KO:K02892	large subunit ribosomal protein L23		Yes
2757593169	274	93.8	1	274	1	274	0.0e+00	611	KO:K02886	large subunit ribosomal protein L2		Yes
2757593170	92	97.83	1	92	1	92	8.6e-64	213	KO:K02965	small subunit ribosomal protein S19		Yes
2757593171	109	95.41	1	109	1	109	6.1e-70	232	KO:K02890	large subunit ribosomal protein L22		Yes
2757593172	218	94.95	1	218	1	218	0.0e+00	475	KO:K02982	small subunit ribosomal protein S3		Yes
2757593174	394	87.85	1	394	1	395	0.0e+00	830	KO:K09989	uncharacterized protein		Yes
2757593178	189	49.45	4	185	7	186	6.2e-56	201	KO:K19784	chromate reductase		Yes
2757593181	400	82	1	400	1	400	0.0e+00	762	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	Yes
2757593182	257	77.04	1	257	1	257	0.0e+00	485	KO:K00528	ferredoxin--NADP+ reductase [EC:1.18.1.2]	EC:1.18.1.2	Yes
2757593183	285	68.55	34	281	1	248	7.7e-126	409	KO:K07090	uncharacterized protein		Yes
2757593184	149	78.05	24	146	22	144	6.0e-67	229	KO:K03772	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757593186	186	70.49	1	183	1	183	4.9e-98	320	KO:K04760	transcription elongation factor GreB		Yes
2757593187	639	73.45	1	629	119	746	0.0e+00	1090	KO:K00951	GTP pyrophosphokinase [EC:2.7.6.5]	EC:2.7.6.5	Yes
2757593191	136	78.95	1	133	1	129	1.2e-77	257	KO:K01496	phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]	EC:3.5.4.19	Yes
2757593192	122	74.79	1	119	1	119	2.4e-62	213	KO:K01523	phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	EC:3.6.1.31	Yes
2757593193	119	79.31	4	119	3	118	2.1e-74	246	KO:K02503	histidine triad (HIT) family protein		Yes
2757593194	84	65.91	1	84	1	88	2.8e-33	126	KO:K03116	sec-independent protein translocase protein TatA		Yes
2757593195	153	72.08	1	150	1	153	8.1e-73	245	KO:K03117	sec-independent protein translocase protein TatB		Yes
2757593196	263	83.2	1	256	1	254	0.0e+00	478	KO:K03118	sec-independent protein translocase protein TatC		Yes
2757593208	223	64.65	7	221	5	219	3.2e-101	333	KO:K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	EC:3.1.3.18	Yes
2757593209	238	81.2	3	236	4	237	0.0e+00	453	KO:K00568	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	EC:2.1.1.222	Yes
2757593209	238	81.2	3	236	4	237	0.0e+00	453	KO:K00568	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	EC:2.1.1.64	Yes
2757593210	226	78.32	1	224	1	212	3.1e-116	376	KO:K03286	OmpA-OmpF porin, OOP family		Yes
2757593212	418	71.94	2	418	16	432	0.0e+00	671	KO:K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	EC:1.1.1.157	Yes
2757593213	335	75.22	1	335	1	335	0.0e+00	594	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2757593215	224	81.53	2	223	12	233	2.8e-127	407	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	Yes
2757593219	932	79.55	1	930	1	915	0.0e+00	1750	KO:K01873	valyl-tRNA synthetase [EC:6.1.1.9]	EC:6.1.1.9	Yes
2757593225	219	63.33	35	214	6	185	4.0e-89	298	KO:K00452	3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]	EC:1.13.11.6	Yes
2757593226	296	78.38	1	296	1	287	0.0e+00	544	KO:K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	EC:1.2.1.11	Yes
2757593231	430	83.72	1	430	1	430	0.0e+00	870	KO:K00412	ubiquinol-cytochrome c reductase cytochrome b subunit		Yes
2757593232	199	85.43	1	199	1	199	0.0e+00	420	KO:K00411	ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]	EC:1.10.2.2	Yes
2757593233	349	62.68	8	345	2	344	0.0e+00	460	KO:K00097	4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	EC:1.1.1.262	Yes
2757593236	233	73.16	1	231	1	231	2.0e-123	397	KO:K06911	uncharacterized protein		Yes
2757593238	354	61.22	7	349	6	342	0.0e+00	476	KO:K06955	uncharacterized protein		Yes
2757593239	304	59.87	1	293	1	314	7.4e-123	403	KO:K01894	glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]	EC:6.1.1.-	Yes
2757593240	264	63.67	8	263	6	255	2.3e-116	380	KO:K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	EC:2.1.1.33	Yes
2757593241	452	79.02	4	451	7	454	0.0e+00	841	KO:K07240	chromate transporter		Yes
2757593242	122	69.3	7	120	5	118	1.9e-56	196	KO:K07171	mRNA interferase MazF [EC:3.1.-.-]	EC:3.1.-	Yes
2757593243	87	53.95	10	85	8	82	2.0e-18	84.5	KO:K07172	antitoxin MazE		Yes
2757593245	353	76.22	2	350	6	348	0.0e+00	580	KO:K01409	N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	EC:2.3.1.234	Yes
2757593247	264	62.4	2	259	5	262	9.4e-114	373	KO:K02303	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	EC:2.1.1.107	Yes
2757593248	359	86.47	20	359	28	367	0.0e+00	683	KO:K02836	peptide chain release factor 2		Yes
