gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2757592862	229	51.53	2	229	1	226	9.0e-77	279	COG0325	Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family	228
2757592863	102	36.05	7	91	3	88	7.0e-13	65.7	COG2026	mRNA-degrading endonuclease RelE, toxin component of the RelBE toxin-antitoxin system	90
2757592864	82	30.88	4	71	1	68	3.0e-06	43.5	COG2161	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family	86
2757592869	354	46.2	1	354	1	346	1.0e-121	429	COG0473	Isocitrate/isopropylmalate dehydrogenase	348
2757592870	319	32.39	4	318	3	319	2.0e-46	179	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757592871	259	43.63	1	256	2	257	4.0e-56	211	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757592874	271	48.36	1	270	1	273	7.0e-81	294	COG0266	Formamidopyrimidine-DNA glycosylase	273
2757592875	345	42.23	4	344	7	338	2.0e-88	319	COG1194	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs	342
2757592876	295	46.05	7	290	2	282	4.0e-88	318	COG1660	RNase adaptor protein for sRNA GlmZ degradation, contains a P-loop ATPase domain	286
2757592877	554	40.11	3	550	2	557	0.0e+00	485	COG0497	DNA repair ATPase RecN	557
2757592878	298	37.54	6	295	1	281	5.0e-65	241	COG0061	NAD kinase	281
2757592879	337	38.73	1	337	1	345	3.0e-80	292	COG1420	Transcriptional regulator of heat shock response	346
2757592883	368	37.98	4	368	3	364	9.0e-78	284	COG0592	DNA polymerase III sliding clamp (beta) subunit, PCNA homolog	364
2757592884	464	45.6	18	460	1	408	1.0e-122	433	COG0593	Chromosomal replication initiation ATPase DnaA	408
2757592886	135	22.77	1	101	1	86	4.0e-04	37.2	COG0594	RNase P protein component	117
2757592887	91	53.52	1	71	6	76	6.0e-23	98.9	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2757592888	559	40.48	271	554	6	297	2.0e-63	237	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ, required for the localization of integral membrane proteins	314
2757592889	478	42.59	6	478	4	454	0.0e+00	469	COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	454
2757592890	350	52.97	33	233	1	202	1.0e-59	223	COG0794	D-arabinose 5-phosphate isomerase GutQ	202
2757592891	182	42.35	11	180	1	170	2.0e-48	185	COG1778	 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC and related HAD superfamily phosphatases	170
2757592892	231	22.28	24	216	6	186	2.0e-17	83.1	COG3117	Lipopolysaccharide export system protein LptC	188
2757592893	165	46.84	3	81	116	194	3.0e-20	91.3	COG0724	 RNA recognition motif (RRM) domain	306
2757592894	400	35.01	7	398	3	407	8.0e-77	281	COG0004	Ammonia channel protein AmtB	409
2757592895	384	20	15	366	23	346	8.0e-14	71.5	COG1566	Multidrug resistance efflux pump	352
2757592896	706	30.53	56	693	61	697	2.0e-117	416	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2757592897	432	22.98	27	424	37	445	5.0e-26	112	COG1538	Outer membrane protein TolC	457
2757592898	379	53.59	10	371	19	367	6.0e-124	437	COG2021	Homoserine acetyltransferase	368
2757592900	392	19.1	29	383	43	388	2.0e-08	54.1	COG2814	Predicted arabinose efflux permease, MFS family	394
2757592901	237	40.08	2	230	4	239	2.0e-55	209	COG1385	16S rRNA U1498 N3-methylase RsmE	246
2757592902	369	40.82	22	357	11	343	2.0e-79	289	COG3178	Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family	351
2757592903	776	26.86	28	761	41	782	4.0e-90	326	COG1452	LPS assembly outer membrane protein LptD (organic solvent tolerance protein OstA)	784
2757592904	445	20.38	37	292	24	266	2.0e-15	77.4	COG0760	Parvulin-like peptidyl-prolyl isomerase	320
2757592905	264	45.59	7	259	4	259	2.0e-73	269	COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	259
2757592907	108	32.73	1	106	3	112	6.0e-20	89.3	COG2337	mRNA-degrading endonuclease, toxin component of the MazEF toxin-antitoxin module	112
2757592910	218	23.98	1	196	5	200	3.0e-09	55.4	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2757592913	397	46	1	396	2	392	2.0e-123	435	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2757592915	263	26.05	3	252	2	248	4.0e-31	128	COG1521	Pantothenate kinase type III	251
2757592922	503	56.06	1	503	1	501	0.0e+00	574	COG3333	TctA family transporter	504
2757592925	190	48.39	40	190	40	193	1.0e-34	139	COG0576	Molecular chaperone GrpE (heat shock protein)	193
2757592927	396	55.56	7	392	2	376	2.0e-127	449	COG3970	Fumarylacetoacetate (FAA) hydrolase family protein	379
2757592929	296	20.35	9	290	7	288	2.0e-06	47.1	COG2962	Uncharacterized membrane protein RarD, contains two EamA domains	293
2757592930	609	62.77	1	607	1	602	0.0e+00	950	COG1217	Predicted membrane GTPase involved in stress response	603
2757592931	263	33.6	1	252	55	271	1.0e-40	160	COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	271
2757592932	266	35.8	8	263	6	257	1.0e-40	160	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757592933	255	22.11	54	252	64	256	2.0e-10	60.2	COG1682	ABC-type polysaccharide/polyol phosphate export permease	263
2757592934	314	40.33	13	308	5	293	7.0e-75	274	COG1131	ABC-type multidrug transport system, ATPase component	293
2757592939	436	48.05	1	324	1	333	4.0e-99	355	COG0460	Homoserine dehydrogenase	333
2757592940	408	38.12	9	403	2	393	4.0e-96	345	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2757592941	125	35.29	4	120	9	126	1.0e-23	101	COG3737	Uncharacterized conserved protein, contains Mth938-like domain	127
2757592942	161	48.39	1	155	2	156	2.0e-45	175	COG1225	Peroxiredoxin	157
2757592943	184	36.84	2	184	1	184	3.0e-28	117	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	246
2757592944	422	50	101	422	1	300	2.0e-106	379	COG2721	Altronate dehydratase	381
2757592945	627	24.1	279	577	61	336	9.0e-19	89	COG1075	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold	336
2757592946	427	52.88	11	426	5	416	0.0e+00	542	COG0014	Gamma-glutamyl phosphate reductase	417
2757592947	323	31.63	11	322	8	319	3.0e-60	225	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757592948	439	24.36	1	439	75	530	2.0e-47	183	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2757592950	301	19.17	7	260	4	262	2.0e-14	73.7	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2757592951	331	38.39	9	330	1	319	1.0e-61	230	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757592954	173	33.07	7	132	4	124	1.0e-14	73.1	COG4969	Tfp pilus assembly protein, major pilin PilA	125
2757592958	230	21.14	30	190	4	168	3.0e-17	82.2	COG1335	Nicotinamidase-related amidase	205
2757592960	313	22	8	305	5	292	3.0e-19	89.2	COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	299
2757592962	178	62.82	20	175	1	155	9.0e-56	209	COG0315	Molybdenum cofactor biosynthesis enzyme	157
2757592963	524	30.11	15	486	2	455	8.0e-62	231	COG4783	Putative Zn-dependent protease, contains TPR repeats	484
2757592964	117	44.14	1	110	2	112	2.0e-14	71.3	COG1950	Uncharacterized membrane protein YvlD, DUF360 family	120
2757592965	152	33.82	71	137	6	72	1.0e-08	52.3	COG3313	Predicted Fe-S protein YdhL, DUF1289 family	74
2757592966	186	37.63	1	185	1	177	1.0e-41	162	COG4681	Uncharacterized conserved protein YaeQ, suppresses RfaH defect	181
2757592967	473	31.91	12	471	1	434	2.0e-94	339	COG0015	Adenylosuccinate lyase	438
2757592968	206	33.49	1	204	1	204	4.0e-32	131	COG0625	Glutathione S-transferase	211
2757592970	258	36.36	19	200	13	197	2.0e-29	122	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	246
2757592973	434	18.39	3	421	22	437	3.0e-22	100	COG2211	Na+/melibiose symporter or related transporter	467
2757592975	407	48.62	117	406	2	283	1.0e-83	304	COG2230	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases	283
2757592976	264	37.65	13	260	7	251	7.0e-45	173	COG3496	Uncharacterized conserved protein, DUF1365 family	261
2757592977	435	44.92	1	420	9	419	2.0e-114	405	COG2907	Predicted NAD/FAD-binding protein	447
2757592980	313	46.46	11	305	4	295	3.0e-102	364	COG1054	Predicted sulfurtransferase	308
2757592982	385	25.07	13	372	24	368	8.0e-35	141	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2757592983	239	22.22	7	209	6	212	8.0e-19	87.7	COG1011	FMN phosphatase YigB, HAD superfamily	229
2757592984	238	32.86	1	210	35	244	5.0e-45	174	COG1414	DNA-binding transcriptional regulator, IclR family	246
2757592985	565	30.94	14	544	1	528	8.0e-89	321	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2757592986	265	40.61	9	265	5	254	6.0e-58	217	COG1712	Predicted dinucleotide-utilizing enzyme	255
2757592989	351	25.15	23	338	28	362	1.0e-33	137	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757592990	238	28.9	50	220	57	226	1.0e-24	106	COG1738	Uncharacterized PurR-regulated membrane protein YhhQ, DUF165 family	233
2757592994	430	26.7	18	396	3	347	2.0e-37	150	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757592995	157	25	1	157	3	163	6.0e-16	76.9	COG5517	3-phenylpropionate/cinnamic acid dioxygenase, small subunit	164
2757592999	294	39.18	3	291	13	293	4.0e-76	278	COG1162	Putative ribosome biogenesis GTPase RsgA	301
2757593000	326	27.11	3	326	10	319	3.0e-32	132	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2757593001	228	25.38	62	189	5	131	1.0e-06	47.3	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family	145
2757593002	125	67.24	1	116	3	115	3.0e-38	150	COG0335	Ribosomal protein L19	115
2757593003	201	41.57	1	178	62	231	4.0e-56	211	COG0336	tRNA G37 N-methylase TrmD	240
2757593006	67	48.57	1	67	1	70	1.0e-11	61.5	COG1758	DNA-directed RNA polymerase, subunit K/omega	74
2757593007	206	55.14	5	189	4	187	2.0e-65	241	COG0194	Guanylate kinase	191
2757593008	300	37.58	1	300	5	290	2.0e-54	205	COG1561	Uncharacterized conserved protein YicC, UPF0701 family	290
2757593009	241	58.37	10	241	13	230	7.0e-75	273	COG0689	Ribonuclease PH	230
2757593010	204	43.52	5	196	1	187	2.0e-52	198	COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	194
2757593011	430	41.15	32	407	34	410	8.0e-104	370	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2757593012	173	38.15	3	171	4	165	5.0e-30	123	COG0597	Lipoprotein signal peptidase	167
2757593014	421	44.26	3	421	7	414	8.0e-119	420	COG2895	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family	431
2757593015	108	36.36	4	65	5	68	4.0e-08	49.8	COG1146	NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit	68
2757593017	386	35.47	20	386	21	388	8.0e-84	304	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2757593021	208	32.68	3	201	2	200	6.0e-35	140	COG0625	Glutathione S-transferase	211
2757593022	290	56.55	1	290	1	290	1.0e-116	412	COG0777	Acetyl-CoA carboxylase beta subunit	294
2757593023	270	42.54	1	268	1	264	3.0e-80	291	COG0159	Tryptophan synthase alpha chain	265
2757593024	442	66.33	20	414	1	393	0.0e+00	670	COG0133	Tryptophan synthase beta chain	396
2757593028	192	22.99	7	192	4	159	9.0e-10	57.2	COG1580	Flagellar basal body-associated protein FliL	159
2757593029	332	31.5	7	331	4	323	1.0e-53	203	COG1868	Flagellar motor switch protein FliM	332
2757593031	400	46.19	182	397	25	246	4.0e-67	248	COG3338	Carbonic anhydrase	250
2757593033	448	47.98	1	445	1	436	0.0e+00	535	COG0621	tRNA A37 methylthiotransferase MiaB	437
2757593035	64	44.44	2	64	4	66	3.0e-05	39.9	COG0255	Ribosomal protein L29	69
2757593036	89	57.69	9	86	8	85	3.0e-18	83.3	COG0186	Ribosomal protein S17	87
2757593037	168	47.59	1	165	2	164	4.0e-53	200	COG0678	Peroxiredoxin	165
2757593039	235	32.79	13	193	5	183	4.0e-24	105	COG3658	Cytochrome b	192
2757593040	149	41.38	3	147	2	144	3.0e-19	88.2	COG3909	Cytochrome c556	147
2757593041	415	46.36	4	415	8	396	5.0e-121	428	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2757593043	414	22.25	34	393	35	379	1.0e-10	61	COG2814	Predicted arabinose efflux permease, MFS family	394
2757593049	293	30.72	1	292	96	378	5.0e-39	154	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2757593051	324	36.13	12	321	9	317	2.0e-64	239	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757593053	398	20.44	19	368	24	401	1.0e-10	61.2	COG1228	Imidazolonepropionase or related amidohydrolase	406
2757593057	335	43.54	32	321	3	289	2.0e-71	262	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2757593058	260	39.17	1	236	9	238	2.0e-52	198	COG4105	Outer membrane protein assembly factor BamD, BamD/ComL family	254
2757593060	315	31.82	10	315	9	314	9.0e-57	213	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757593061	269	38.72	3	265	2	251	5.0e-35	141	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757593062	289	27.3	15	287	1	279	8.0e-27	114	COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold	279
2757593063	240	48.48	2	232	1	220	2.0e-61	229	COG1788	Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit	220
2757593064	213	48.58	1	211	1	211	5.0e-63	233	COG2057	Acyl CoA:acetate/3-ketoacid CoA transferase, beta subunit	225
2757593066	329	35.26	1	328	1	319	5.0e-60	224	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757593067	415	31.7	1	406	8	427	2.0e-57	216	COG1541	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family	438
2757593075	369	43.24	1	364	1	355	8.0e-97	347	COG0787	Alanine racemase	360
2757593076	688	23.24	434	612	27	197	6.0e-10	60	COG0421	Spermidine synthase	282
2757593077	96	29.17	2	91	8	103	2.0e-11	60.7	COG2944	DNA-binding transcriptional regulator YiaG, XRE-type HTH domain	104
2757593079	301	24.48	15	298	11	282	2.0e-10	59.9	COG5006	Threonine/homoserine efflux transporter RhtA	292
2757593080	333	31.52	1	328	1	307	2.0e-54	206	COG1893	Ketopantoate reductase	307
2757593081	268	30.05	22	232	1	206	6.0e-36	144	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	219
2757593082	272	59.85	1	257	1	254	1.0e-90	326	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase RhmA	255
2757593084	125	44.53	1	125	11	138	7.0e-28	116	COG3193	Uncharacterized conserved protein GlcG, DUF336 family	141
2757593085	273	46.74	5	273	5	273	1.0e-78	286	COG1806	Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)	273
2757593086	798	47.84	10	795	4	735	0.0e+00	730	COG0574	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	740
2757593088	121	46.43	2	112	1	112	2.0e-32	131	COG0360	Ribosomal protein S6	112
2757593089	96	34.04	2	93	5	98	2.0e-12	63.8	COG2965	Primosomal replication protein N	103
2757593090	93	56.94	14	85	4	75	3.0e-18	83.7	COG0238	Ribosomal protein S18	75
2757593091	150	54.36	1	149	1	148	3.0e-37	147	COG0359	Ribosomal protein L9	148
2757593092	467	49.32	22	461	1	435	0.0e+00	525	COG0305	Replicative DNA helicase	435
2757593093	554	48.49	94	554	1	436	0.0e+00	513	COG1875	Predicted ribonuclease YlaK, contains NYN-type RNase and PhoH-family ATPase domains	436
2757593095	776	39.53	23	688	1	655	0.0e+00	563	COG0210	Superfamily I DNA or RNA helicase	655
2757593097	318	32.81	1	309	5	317	4.0e-53	202	COG2334	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	331
2757593098	258	42.86	1	254	7	262	6.0e-68	251	COG0258	5'-3' exonuclease	310
2757593099	775	36.98	5	769	264	1009	0.0e+00	647	COG0841	Multidrug efflux pump subunit AcrB	1009
2757593100	910	35.52	15	910	2	887	0.0e+00	770	COG0841	Multidrug efflux pump subunit AcrB	1009
2757593102	448	21.96	1	414	1	407	6.0e-25	108	COG1419	Flagellar biosynthesis GTPase FlhF	407
2757593103	274	34.46	5	267	1	259	3.0e-41	162	COG0455	MinD-like ATPase involved in chromosome partitioning or flagellar assembly	262
2757593104	250	39.22	10	238	18	247	1.0e-42	167	COG1191	DNA-directed RNA polymerase specialized sigma subunit	247
2757593107	82	30.99	1	69	6	76	1.0e-06	44.6	COG2002	Bifunctional DNA-binding transcriptional regulator of stationary/sporulation/toxin gene expression and antitoxin component of the YhaV-PrlF toxin-antitoxin module	89
2757593108	134	18.18	2	133	5	132	4.0e-09	54	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	133
2757593109	107	21.15	1	104	3	106	5.0e-07	46.1	COG0607	Rhodanese-related sulfurtransferase	110
2757593110	450	40.8	18	189	6	179	2.0e-33	137	COG2059	Chromate transport protein ChrA	195
2757593111	312	36.64	178	303	3	132	4.0e-29	122	COG4275	Uncharacterized protein	143
2757593114	166	31.03	19	157	1	145	6.0e-20	90.5	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family	145
2757593115	231	39.09	14	230	49	262	1.0e-61	229	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2757593118	567	47.54	115	562	6	444	0.0e+00	499	COG3243	Poly(3-hydroxyalkanoate) synthetase	445
2757593119	392	47.77	2	392	2	391	5.0e-91	328	COG0183	Acetyl-CoA acetyltransferase	392
2757593121	508	47.45	19	506	1	460	0.0e+00	477	COG0147	Anthranilate/para-aminobenzoate synthases component I	462
2757593122	190	60.11	1	187	2	189	1.0e-75	275	COG0512	Anthranilate/para-aminobenzoate synthase component II	191
2757593123	353	42.98	3	342	1	341	6.0e-85	307	COG2008	Threonine aldolase	342
2757593124	343	52.69	7	340	6	338	2.0e-110	392	COG0547	Anthranilate phosphoribosyltransferase	338
2757593125	267	54.2	5	266	1	254	8.0e-81	293	COG0134	Indole-3-glycerol phosphate synthase	254
2757593126	268	48.47	35	257	2	221	4.0e-66	244	COG0692	Uracil DNA glycosylase	223
2757593132	297	20.22	5	276	18	255	2.0e-15	76.6	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	267
2757593134	277	32.57	18	276	1	257	3.0e-39	155	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757593135	262	56.68	11	256	17	263	9.0e-87	313	COG4336	Uncharacterized protein YcsI, UPF0317 family	265
2757593136	353	27.66	1	278	2	279	2.0e-33	136	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2757593137	186	21.83	1	142	17	155	4.0e-10	58	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2757593138	463	33.78	88	459	7	375	2.0e-63	236	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2757593140	417	27.93	19	413	38	466	3.0e-47	182	COG0427	Acyl-CoA hydrolase	501
2757593142	465	28.07	24	450	18	440	8.0e-56	211	COG2079	2-methylcitrate dehydratase PrpD	453
2757593143	309	19.72	1	287	4	288	2.0e-09	56.7	COG0385	Predicted Na+-dependent transporter	319
2757593144	431	31.2	59	430	10	379	6.0e-63	235	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2757593145	179	25.45	11	175	9	170	8.0e-09	53.8	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2757593146	328	24.47	1	324	2	329	1.0e-46	180	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2757593147	377	37.7	3	369	8	379	2.0e-85	309	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2757593148	446	31.75	1	432	3	438	1.0e-64	240	COG2079	2-methylcitrate dehydratase PrpD	453
2757593149	462	30.63	21	462	7	435	7.0e-69	254	COG1541	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family	438
2757593150	281	28.83	3	272	2	235	1.0e-27	117	COG0284	Orotidine-5'-phosphate decarboxylase	240
2757593152	100	23.29	11	83	3	71	4.0e-03	33	COG3905	Predicted transcriptional regulator	83
2757593153	109	23.4	1	93	1	89	4.0e-05	40	COG3668	Plasmid stabilization system protein ParE	98
2757593157	330	38.23	10	330	7	330	4.0e-80	291	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2757593160	259	38.37	8	251	10	251	1.0e-44	173	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757593161	239	27.36	18	229	6	214	6.0e-24	104	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2757593162	361	33.92	13	348	2	317	7.0e-62	231	COG3173	Predicted  kinase, aminoglycoside phosphotransferase (APT) family	321
2757593163	420	31.7	1	404	1	390	7.0e-68	251	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2757593165	76	75	1	76	28	103	1.0e-26	111	COG0051	Ribosomal protein S10	104
2757593166	226	52.8	6	218	1	213	2.0e-68	252	COG0087	Ribosomal protein L3	218
2757593167	206	37.62	1	206	2	211	3.0e-53	201	COG0088	Ribosomal protein L4	214
2757593168	104	55.32	11	103	1	94	1.0e-20	91.4	COG0089	Ribosomal protein L23	94
2757593169	274	57.82	1	274	1	275	4.0e-103	367	COG0090	Ribosomal protein L2	275
2757593170	92	70.65	1	92	1	92	5.0e-36	142	COG0185	Ribosomal protein S19	93
2757593171	109	58.33	1	108	9	116	2.0e-31	127	COG0091	Ribosomal protein L22	120
2757593172	218	63.18	12	211	1	201	8.0e-75	273	COG0092	Ribosomal protein S3	233
2757593174	394	63.98	1	394	1	392	0.0e+00	538	COG3825	Uncharacterized conserved protein,  contains von Willebrand factor type A (vWA) domain	393
2757593175	198	29.35	7	185	4	186	5.0e-19	87.7	COG1670	Protein N-acetyltransferase, RimJ/RimL family	187
2757593177	280	21.45	1	265	18	278	5.0e-32	131	COG0714	MoxR-like ATPase	329
2757593178	189	35.14	4	187	1	177	1.0e-28	119	COG0431	NAD(P)H-dependent FMN reductase	184
2757593179	218	28.81	9	125	4	117	8.0e-15	73.9	COG2863	Cytochrome c553	121
2757593181	400	42.72	1	400	1	392	2.0e-83	302	COG0183	Acetyl-CoA acetyltransferase	392
2757593182	257	34.33	1	254	2	266	1.0e-48	186	COG1018	Ferredoxin-NADP reductase	266
2757593183	285	21.88	41	285	3	257	4.0e-09	55.4	COG0730	Uncharacterized membrane protein YfcA	258
2757593186	186	41.83	30	181	1	151	7.0e-33	133	COG0782	Transcription elongation factor, GreA/GreB family	151
2757593187	639	40.95	1	629	99	701	0.0e+00	666	COG0317	(p)ppGpp synthase/hydrolase, HD superfamily	701
2757593191	136	55.14	3	109	7	110	6.0e-42	163	COG0139	Phosphoribosyl-AMP cyclohydrolase	111
2757593192	122	52.04	7	104	1	91	1.0e-21	95.6	COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	92
2757593193	119	43.93	6	112	2	104	8.0e-26	108	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	138
2757593194	84	29.07	1	80	1	86	1.0e-11	61.9	COG1826	Sec-independent protein translocase protein TatA	94
