gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2757581572	241	34.32	1	233	12	238	3.0e-31	128	COG1381	Recombinational DNA repair protein (RecF pathway)	251
2757581575	294	25.41	1	293	3	282	9.0e-18	84.4	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757581576	281	38.93	139	281	1	149	5.0e-40	158	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, C-terminal domain, T-fold superfamily	149
2757581577	278	32.16	9	263	9	254	1.0e-43	170	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757581578	427	45.33	49	423	6	379	4.0e-85	308	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2757581579	159	25.15	1	159	9	171	1.0e-15	75.7	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2757581580	335	31.79	16	316	11	310	8.0e-56	211	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2757581582	210	32.65	2	191	8	203	1.0e-21	96.9	COG3917	2-hydroxychromene-2-carboxylate isomerase	203
2757581585	323	37.93	4	320	4	317	2.0e-63	235	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581588	97	36.59	16	97	9	90	8.0e-19	85.3	COG2921	Putative lipoic acid-binding regulatory protein	90
2757581589	301	29.86	14	293	6	276	8.0e-40	157	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	284
2757581590	162	23.42	41	150	14	121	2.0e-03	36	COG3312	FoF1-type ATP synthase assembly protein I	128
2757581591	285	34.39	1	285	1	246	5.0e-46	178	COG0356	FoF1-type ATP synthase, membrane subunit a	246
2757581592	82	45.21	6	78	7	79	5.0e-07	46	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	79
2757581593	184	28.86	35	183	1	128	1.0e-14	73	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	130
2757581595	537	24.94	38	473	31	441	5.0e-24	106	COG0658	Predicted membrane metal-binding protein	453
2757581597	262	41.86	9	257	1	251	6.0e-43	167	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757581598	147	30.4	15	136	17	141	3.0e-17	81.2	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	141
2757581599	338	52.8	2	337	7	338	1.0e-114	406	COG2130	NADPH-dependent curcumin reductase CurA	340
2757581600	312	20.64	4	217	1	195	1.0e-14	74.1	COG0625	Glutathione S-transferase	211
2757581601	300	27.52	7	264	6	232	2.0e-30	126	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	246
2757581602	747	54.58	1	746	7	747	0.0e+00	879	COG2183	Transcriptional accessory protein Tex/SPT6	780
2757581603	390	23.5	14	377	2	355	8.0e-37	148	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	366
2757581604	233	48.94	1	232	2	236	5.0e-75	274	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2757581605	252	47.2	1	242	1	250	3.0e-76	278	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2757581606	300	32.63	4	273	27	305	1.0e-28	120	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2757581607	293	33.1	1	286	15	293	3.0e-36	145	COG0559	Branched-chain amino acid ABC-type transport system, permease component	297
2757581608	326	33.01	16	324	11	318	3.0e-51	195	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581609	260	25.44	3	260	5	282	9.0e-25	107	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757581610	146	25	11	130	5	124	1.0e-11	62.6	COG1846	DNA-binding transcriptional regulator, MarR family	126
2757581611	492	25.29	1	416	90	488	2.0e-43	170	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2757581612	337	33.12	14	333	5	317	6.0e-52	198	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581614	562	33.75	1	557	209	731	3.0e-94	339	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	731
2757581615	411	21.1	1	407	1	366	1.0e-29	124	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2757581616	137	23.02	5	126	2	138	5.0e-06	43.7	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	138
2757581617	278	35.87	5	275	3	276	2.0e-49	189	COG1319	CO or xanthine dehydrogenase, FAD-binding subunit	284
2757581618	162	51.95	6	158	3	156	9.0e-45	172	COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit, CoxS/CutS family	156
2757581619	152	28.93	28	148	6	126	5.0e-11	60.3	COG1846	DNA-binding transcriptional regulator, MarR family	126
2757581620	239	20.48	1	239	6	253	9.0e-06	44.2	COG0730	Uncharacterized membrane protein YfcA	258
2757581621	330	37.82	18	329	9	319	4.0e-55	208	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581623	321	39.31	1	317	1	316	1.0e-67	250	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581626	372	25.17	88	230	16	149	2.0e-09	57.7	COG2010	Cytochrome c, mono- and diheme variants	150
2757581628	817	30.9	2	806	1	761	2.0e-122	433	COG2366	Acyl-homoserine lactone (AHL) acylase PvdQ	768
2757581633	172	26.67	10	170	4	161	5.0e-13	67.2	COG2980	Outer membrane lipoprotein LptE/RlpB (LPS assembly)	178
2757581634	350	33.53	4	348	2	334	1.0e-53	204	COG1466	DNA polymerase III, delta subunit	334
2757581638	351	25	6	310	11	330	2.0e-32	133	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757581639	238	29.48	50	220	57	226	1.0e-24	106	COG1738	Uncharacterized PurR-regulated membrane protein YhhQ, DUF165 family	233
2757581644	430	26.18	18	396	3	347	1.0e-37	151	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757581645	157	23.78	1	157	3	163	3.0e-15	75	COG5517	3-phenylpropionate/cinnamic acid dioxygenase, small subunit	164
2757581647	667	19.94	354	666	29	336	8.0e-22	99.1	COG0642	Signal transduction histidine kinase	336
2757581648	238	35.19	9	231	3	226	5.0e-32	131	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2757581650	329	38.03	23	325	13	316	1.0e-68	253	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581651	263	28.64	17	235	1	205	6.0e-16	78	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2757581653	132	33.85	1	129	1	125	8.0e-28	115	COG0736	Phosphopantetheinyl transferase (holo-ACP synthase)	127
2757581657	230	32.41	14	229	11	222	7.0e-29	120	COG1843	Flagellar hook assembly protein FlgD	222
2757581658	142	46.76	3	141	2	137	7.0e-36	143	COG1558	Flagellar basal body rod protein FlgC	137
2757581659	127	38.97	1	127	1	133	6.0e-22	96.5	COG1815	Flagellar basal body rod protein FlgB	133
2757581661	469	24.14	15	469	7	417	1.0e-30	128	COG1053	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	562
2757581662	301	19.93	15	297	41	324	3.0e-14	72.9	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2757581664	271	54	15	263	4	252	4.0e-85	308	COG0324	tRNA A37 N6-isopentenylltransferase MiaA	308
2757581665	397	20.77	1	386	9	388	3.0e-18	86.4	COG2814	Predicted arabinose efflux permease, MFS family	394
2757581667	101	50	4	101	5	104	5.0e-30	122	COG1832	Predicted CoA-binding protein	140
2757581668	308	22.73	26	305	7	292	8.0e-08	51.4	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2757581669	783	56.63	3	782	102	857	0.0e+00	977	COG2609	Pyruvate dehydrogenase complex, dehydrogenase (E1) component	887
2757581670	450	42.41	130	450	4	305	3.0e-80	292	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2757581671	333	47.18	1	333	85	403	6.0e-85	307	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	404
2757581673	333	22.92	1	330	6	331	3.0e-38	152	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2757581676	392	42.71	3	392	8	396	1.0e-109	390	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2757581677	326	33.64	1	323	1	317	7.0e-60	224	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581680	254	31.87	2	251	10	257	5.0e-34	138	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757581683	392	29.66	1	392	1	388	4.0e-60	225	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2757581684	199	51.3	3	195	2	186	2.0e-63	235	COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	200
2757581686	372	42.99	34	353	1	303	2.0e-85	309	COG0196	FAD synthase	304
2757581687	962	42.81	6	956	1	933	0.0e+00	1096	COG0060	Isoleucyl-tRNA synthetase	933
2757581688	173	37.71	1	171	2	165	3.0e-30	124	COG0597	Lipoprotein signal peptidase	167
2757581689	434	41.03	36	417	34	416	2.0e-104	373	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2757581690	202	42.86	1	195	1	190	3.0e-54	204	COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	194
2757581693	112	74.11	1	112	1	112	9.0e-39	151	COG0347	Nitrogen regulatory protein PII	112
2757581697	465	48.41	1	464	1	423	0.0e+00	526	COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	423
2757581698	204	44.55	1	202	1	190	2.0e-59	221	COG0066	3-isopropylmalate dehydratase small subunit	191
2757581699	222	21.43	28	201	4	184	1.0e-14	73.7	COG1335	Nicotinamidase-related amidase	205
2757581700	507	41.95	86	505	5	430	1.0e-115	410	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	500
2757581702	282	35.11	3	282	2	281	4.0e-66	244	COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	383
2757581703	238	38.43	14	228	7	221	2.0e-32	132	COG1802	DNA-binding transcriptional regulator, GntR family	230
2757581704	405	19.95	4	389	28	426	1.0e-27	118	COG1524	Predicted pyrophosphatase or phosphodiesterase, AlkP superfamily	450
2757581705	485	41.87	31	484	16	469	3.0e-114	405	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2757581706	183	52.49	1	180	5	185	9.0e-47	179	COG4341	Predicted HD phosphohydrolase	186
2757581707	280	34.21	61	136	31	105	1.0e-04	40.4	COG2076	Multidrug transporter EmrE and related cation transporters	106
2757581708	805	36.46	418	796	1	362	2.0e-68	254	COG0404	Glycine cleavage system T protein (aminomethyltransferase)	379
2757581709	289	52.57	26	278	4	252	2.0e-85	309	COG3638	ABC-type phosphate/phosphonate transport system, ATPase component	258
2757581710	323	37.84	2	285	1	291	4.0e-60	225	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component	299
2757581711	265	45.63	9	265	20	282	6.0e-63	234	COG3639	ABC-type phosphate/phosphonate transport system, permease component	283
2757581712	363	30.94	3	354	1	355	2.0e-62	232	COG1454	Alcohol dehydrogenase, class IV	377
2757581713	148	54.73	1	147	1	148	2.0e-35	141	COG1610	Uncharacterized conserved protein YqeY	148
2757581715	194	38.89	1	192	57	251	3.0e-36	144	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757581716	288	41.43	10	286	1	266	3.0e-70	258	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2757581717	322	32.81	41	290	1	246	9.0e-52	197	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	298
2757581718	314	20.49	37	312	10	292	2.0e-05	44.1	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2757581723	325	27.01	18	325	7	297	2.0e-35	143	COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	299
2757581724	514	35.65	1	507	195	731	2.0e-99	356	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	731
2757581726	464	46.05	18	460	1	408	3.0e-122	432	COG0593	Chromosomal replication initiation ATPase DnaA	408
2757581728	135	20.16	1	129	1	109	2.0e-03	35.3	COG0594	RNase P protein component	117
2757581729	559	41.16	271	554	6	297	3.0e-62	233	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ, required for the localization of integral membrane proteins	314
2757581730	478	43.63	6	478	4	454	0.0e+00	462	COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	454
2757581731	350	51.74	33	232	1	201	2.0e-57	216	COG0794	D-arabinose 5-phosphate isomerase GutQ	202
2757581732	182	40.59	11	180	1	170	7.0e-48	183	COG1778	 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC and related HAD superfamily phosphatases	170
2757581733	217	23.94	29	216	8	186	2.0e-18	85.8	COG3117	Lipopolysaccharide export system protein LptC	188
2757581736	405	31.48	5	354	12	365	2.0e-21	97.1	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2757581739	208	44.19	1	164	8	157	9.0e-37	146	COG0437	Fe-S-cluster-containing dehydrogenase component	203
2757581741	369	33.78	144	366	3	218	2.0e-50	193	COG2864	Cytochrome b subunit of formate dehydrogenase	218
2757581745	143	36.15	5	132	2	130	6.0e-24	103	COG1569	Predicted nucleic acid-binding protein, contains PIN domain	142
2757581747	377	24.26	12	375	48	454	1.0e-38	154	COG0277	FAD/FMN-containing dehydrogenase	459
2757581751	271	29	17	271	15	280	2.0e-20	92.8	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757581752	380	29.5	6	256	25	284	7.0e-30	125	COG1295	Uncharacterized membrane protein, BrkB/YihY/UPF0761 family (not an RNase)	303
2757581753	143	44.54	17	133	11	128	2.0e-19	88.1	COG3308	Uncharacterized membrane protein	131
2757581754	472	36.38	7	471	1	459	2.0e-92	333	COG0277	FAD/FMN-containing dehydrogenase	459
2757581756	171	36.84	6	168	11	179	2.0e-26	112	COG2032	Cu/Zn superoxide dismutase	179
2757581758	135	29.92	5	127	4	130	8.0e-15	73	COG1569	Predicted nucleic acid-binding protein, contains PIN domain	142
2757581761	354	46.2	1	354	1	346	5.0e-122	431	COG0473	Isocitrate/isopropylmalate dehydrogenase	348
2757581763	303	33.22	1	302	1	297	2.0e-30	126	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757581764	238	24.54	22	236	44	255	5.0e-20	91.5	COG0725	ABC-type molybdate transport system, periplasmic component	258
2757581765	261	23.61	1	233	1	207	8.0e-14	71.2	COG2159	Predicted metal-dependent hydrolase, TIM-barrel fold	293
2757581768	261	34.62	2	232	1	230	3.0e-28	118	COG4126	Asp/Glu/hydantoin racemase	230
2757581773	360	29.05	3	322	108	429	4.0e-38	152	COG2079	2-methylcitrate dehydratase PrpD	453
2757581775	413	24.06	50	410	3	357	3.0e-44	172	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757581776	306	16.33	1	290	12	292	3.0e-05	42.9	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2757581777	283	38.38	14	283	22	283	1.0e-59	223	COG2897	3-mercaptopyruvate sulfurtransferase SseA, contains two rhodanese domains	285
2757581779	673	38.34	1	669	1	670	0.0e+00	527	COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	674
2757581780	240	33.94	10	222	9	223	3.0e-31	128	COG2186	DNA-binding transcriptional regulator, FadR family	241
2757581781	608	32.51	5	600	9	532	4.0e-111	395	COG0405	Gamma-glutamyltranspeptidase	539
2757581783	330	25.08	5	328	3	327	2.0e-40	159	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2757581784	170	21.85	1	150	5	152	5.0e-11	60.7	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2757581788	393	26.25	17	380	36	391	3.0e-42	166	COG1373	Predicted ATPase, AAA+ superfamily	398
2757581789	427	52.28	11	427	5	417	0.0e+00	537	COG0014	Gamma-glutamyl phosphate reductase	417
2757581792	249	26.26	42	237	64	249	4.0e-27	115	COG1521	Pantothenate kinase type III	251
2757581793	189	28.37	5	145	1	135	8.0e-16	77	COG0431	NAD(P)H-dependent FMN reductase	184
2757581795	254	29.41	2	251	2	255	2.0e-42	166	COG0169	Shikimate 5-dehydrogenase	283
2757581796	355	33.05	1	347	1	340	6.0e-42	165	COG0673	Predicted dehydrogenase	342
2757581798	500	28.21	28	485	4	431	1.0e-64	241	COG0174	Glutamine synthetase	443
2757581799	499	34.29	11	458	4	443	2.0e-86	313	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	443
2757581800	304	42.04	59	295	70	312	3.0e-35	142	COG0657	Acetyl esterase/lipase	312
2757581801	293	35.27	4	277	3	265	7.0e-50	191	COG0300	Short-chain dehydrogenase	265
2757581804	325	37.5	4	323	1	318	4.0e-63	235	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581808	419	30.59	1	417	1	391	2.0e-57	217	COG0183	Acetyl-CoA acetyltransferase	392
2757581810	470	50.75	1	462	3	454	0.0e+00	525	COG0773	UDP-N-acetylmuramate-alanine ligase	459
2757581811	359	42.82	7	353	4	354	1.0e-92	333	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	357
2757581812	422	37.63	47	422	12	381	9.0e-80	290	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2757581813	518	38.77	7	508	3	448	5.0e-109	388	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase	448
2757581814	392	39.63	23	392	1	316	1.0e-52	200	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2757581815	469	42.58	6	459	1	450	2.0e-110	392	COG0770	UDP-N-acetylmuramyl pentapeptide synthase	451
2757581816	512	39.47	20	506	11	472	7.0e-114	404	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2757581817	578	35.2	21	562	15	597	5.0e-119	421	COG0768	Cell division protein FtsI/penicillin-binding protein 2	599
2757581818	105	36.71	1	79	20	98	9.0e-11	58.4	COG3116	Cell division protein FtsL, interacts with FtsB, FtsL and FtsQ	105
2757581819	310	48.05	10	306	7	313	5.0e-97	347	COG0275	16S rRNA C1402 N4-methylase RsmH	314
2757581820	142	42.18	1	142	1	146	3.0e-39	153	COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity	146
2757581821	366	54.17	247	366	1	120	7.0e-35	141	COG1734	RNA polymerase-binding transcription factor DksA	120
2757581822	243	26.38	11	242	10	238	1.0e-25	110	COG1296	Predicted branched-chain amino acid permease (azaleucine resistance)	238
2757581823	120	36.36	16	114	9	103	7.0e-12	62.5	COG4392	Branched-chain amino acid transport protein	107
2757581824	404	50.48	1	403	2	395	1.0e-127	450	COG0126	3-phosphoglycerate kinase	395
2757581828	303	26.58	4	289	3	294	5.0e-35	141	COG0524	Sugar or nucleoside kinase, ribokinase family	311
2757581830	294	39.13	3	292	6	298	2.0e-65	242	COG2264	Ribosomal protein L11 methylase PrmA	300
2757581831	449	63.11	1	448	1	449	0.0e+00	616	COG0439	Biotin carboxylase	449
2757581833	233	37.96	16	230	25	217	2.0e-42	165	COG1878	Kynurenine formamidase	218
2757581834	249	33.87	10	241	5	249	3.0e-30	125	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757581835	395	27.4	19	373	1	363	4.0e-42	166	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	366
2757581836	327	36.36	27	323	21	316	1.0e-59	223	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581837	267	43.73	1	265	5	275	9.0e-64	237	COG0682	Prolipoprotein diacylglyceryltransferase	287
2757581840	297	45.76	28	297	16	286	7.0e-63	234	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2757581842	207	25.31	1	197	2	245	6.0e-16	77.5	COG1192	Cellulose biosynthesis protein BcsQ	259
2757581844	300	27.4	15	299	6	279	5.0e-29	121	COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold	279
2757581845	268	30.65	8	254	5	248	1.0e-35	143	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase RhmA	255
2757581846	269	29.46	26	259	3	215	2.0e-20	93	COG1878	Kynurenine formamidase	218
2757581847	327	36.73	4	326	1	319	1.0e-71	263	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581849	130	22.7	5	128	3	138	4.0e-07	47.1	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	138
2757581850	158	41.06	6	155	6	156	2.0e-42	165	COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit, CoxS/CutS family	156
2757581851	761	21.4	43	761	31	730	5.0e-50	193	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	731
2757581852	232	35.92	1	201	1	201	4.0e-33	134	COG0625	Glutathione S-transferase	211
2757581854	183	50.82	1	183	1	183	5.0e-66	243	COG0193	Peptidyl-tRNA hydrolase	190
2757581855	203	47.31	1	93	2	93	4.0e-22	98	COG1825	Ribosomal protein L25 (general stress protein Ctc)	93
2757581856	324	61.15	6	317	3	313	7.0e-120	423	COG0462	Phosphoribosylpyrophosphate synthetase	314
2757581858	208	43.46	1	202	75	288	2.0e-46	178	COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	289
2757581861	100	26.26	2	100	5	99	8.0e-06	42.2	COG3027	Cell division protein ZapA, inhibits GTPase activity of FtsZ	105
2757581863	271	28.1	2	269	1	255	2.0e-11	63.1	COG0730	Uncharacterized membrane protein YfcA	258
2757581866	416	29.52	37	403	2	365	6.0e-40	158	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	366
2757581868	530	39.25	5	529	11	538	0.0e+00	529	COG0405	Gamma-glutamyltranspeptidase	539
2757581869	276	39.31	15	274	7	266	7.0e-51	194	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581871	291	20.13	2	287	14	304	2.0e-36	146	COG2017	Galactose mutarotase or related enzyme	308
2757581874	301	35.86	9	292	8	290	8.0e-37	147	COG0559	Branched-chain amino acid ABC-type transport system, permease component	297
2757581875	318	35.28	5	311	2	310	4.0e-44	171	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2757581876	256	45.02	1	251	1	250	1.0e-76	279	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2757581877	234	53.85	1	233	3	236	6.0e-84	303	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2757581878	257	35.5	11	239	4	227	2.0e-30	126	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757581879	100	41.84	1	98	1	98	7.0e-21	92	COG4829	Muconolactone delta-isomerase	98
2757581880	407	18.47	33	407	13	361	4.0e-30	126	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757581882	255	36.64	1	253	2	251	2.0e-43	169	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757581883	282	40.68	48	278	34	262	3.0e-60	225	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2757581884	333	33.55	19	330	8	317	1.0e-54	207	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757581886	217	41.31	6	217	4	214	2.0e-51	195	COG1319	CO or xanthine dehydrogenase, FAD-binding subunit	284
2757581891	305	20.78	58	282	3	221	2.0e-07	50.7	COG5012	Methanogenic corrinoid protein MtbC1	227
2757581893	295	24.28	11	284	18	278	8.0e-20	91.1	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2757581897	301	24.48	15	298	11	282	1.0e-09	57.6	COG5006	Threonine/homoserine efflux transporter RhtA	292
2757581902	175	33.92	1	171	4	174	3.0e-24	105	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2757581903	226	24.5	18	216	1	200	1.0e-11	63.5	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2757581906	327	43.77	3	326	2	325	3.0e-74	272	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2757581907	310	24.75	6	307	2	291	8.0e-12	64.9	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2757581908	147	44.44	1	144	51	193	7.0e-38	149	COG3812	Uncharacterized protein	193
2757581909	568	40.39	5	566	16	566	1.0e-123	437	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2757581912	418	20.38	40	406	30	386	2.0e-12	67.2	COG2814	Predicted arabinose efflux permease, MFS family	394
2757581914	286	36.25	55	286	37	266	1.0e-48	186	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2757581915	138	23.33	13	131	24	138	2.0e-12	64.8	COG3223	Phosphate starvation-inducible membrane PsiE (function unknown)	138
2757581916	303	46.64	1	298	1	260	5.0e-84	304	COG3622	Hydroxypyruvate isomerase	260
