gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2757598648	253	35.74	4	252	1	251	1.0e-34	140	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757598650	344	33.33	5	344	2	310	1.0e-65	244	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	340
2757598652	126	21.37	1	109	2	117	3.0e-05	40.5	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	133
2757598654	389	20.89	6	384	14	388	2.0e-06	47.1	COG2814	Predicted arabinose efflux permease, MFS family	394
2757598655	543	56.55	2	534	4	528	0.0e+00	722	COG4108	Peptide chain release factor RF-3	528
2757598656	421	38.33	8	126	5	124	1.0e-20	94.6	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	130
2757598657	386	25.51	63	383	69	403	9.0e-37	148	COG0520	Selenocysteine lyase/Cysteine desulfurase	405
2757598659	140	25.19	13	140	6	133	1.0e-20	92.6	COG0824	Acyl-CoA thioesterase FadM	137
2757598660	483	52.78	11	475	3	420	0.0e+00	607	COG0499	S-adenosylhomocysteine hydrolase	420
2757598661	282	42.75	1	276	3	244	2.0e-64	239	COG1189	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains	245
2757598662	285	38.57	6	280	14	291	4.0e-66	244	COG0685	5,10-methylenetetrahydrofolate reductase	291
2757598663	822	48.14	17	819	1	750	0.0e+00	876	COG0058	Glucan phosphorylase	750
2757598664	488	47.05	1	488	1	482	0.0e+00	488	COG0297	Glycogen synthase	487
2757598665	429	52.7	16	423	1	386	0.0e+00	528	COG0448	ADP-glucose pyrophosphorylase	393
2757598666	704	44.05	14	669	20	669	0.0e+00	621	COG1523	Pullulanase/glycogen debranching enzyme	697
2757598667	729	56.45	103	728	1	628	0.0e+00	749	COG0296	1,4-alpha-glucan branching enzyme	628
2757598668	550	40.04	18	519	1	500	2.0e-102	366	COG0366	Glycosidase	505
2757598669	392	29.52	13	385	2	335	1.0e-47	184	COG0673	Predicted dehydrogenase	342
2757598670	277	39.93	2	274	20	274	3.0e-64	238	COG2961	23S rRNA A2030 N6-methylase RlmJ	279
2757598671	620	33.21	60	606	46	540	5.0e-65	242	COG4135	ABC-type uncharacterized transport system YnjBCD, permease component	551
2757598672	217	49.01	11	211	3	204	2.0e-46	179	COG4136	ABC-type uncharacterized transport system YnjBCD, ATPase component	213
2757598673	228	23.44	17	205	4	192	7.0e-11	61.2	COG0558	Phosphatidylglycerophosphate synthase	192
2757598674	753	34.29	246	728	3	454	2.0e-103	370	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2757598675	803	23.88	12	419	6	399	9.0e-54	205	COG1252	NADH dehydrogenase, FAD-containing subunit	405
2757598676	375	18.02	33	375	2	378	2.0e-12	66.8	COG1252	NADH dehydrogenase, FAD-containing subunit	405
2757598677	158	35.57	23	157	8	155	5.0e-14	70.7	COG4539	Uncharacterized membrane protein YGL010W	180
2757598678	409	26.93	1	409	4	381	6.0e-32	131	COG0665	Glycine/D-amino acid oxidase (deaminating)	387
2757598680	147	25.58	46	131	14	99	7.0e-05	39.9	COG2944	DNA-binding transcriptional regulator YiaG, XRE-type HTH domain	104
2757598681	229	32.74	1	223	1	216	1.0e-39	156	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2757598682	291	59.66	1	290	1	289	4.0e-124	437	COG3954	Phosphoribulokinase	289
2757598683	363	50.75	11	345	3	325	2.0e-119	422	COG0158	Fructose-1,6-bisphosphatase	326
2757598684	239	25.32	1	237	1	220	2.0e-28	119	COG0637	Beta-phosphoglucomutase or related phosphatase, HAD superfamily	221
2757598685	321	18.7	16	251	200	432	1.0e-11	64.4	COG0464	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	494
2757598686	146	41.23	1	114	1	111	4.0e-31	127	COG4451	Ribulose bisphosphate carboxylase small subunit	127
2757598687	486	47.6	16	470	1	429	0.0e+00	544	COG1850	Ribulose 1,5-bisphosphate carboxylase, large subunit, or a RuBisCO-like protein	429
2757598688	417	39.36	7	381	8	377	5.0e-107	381	COG0075	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	383
2757598689	322	37.33	5	301	2	297	3.0e-39	155	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757598691	402	29.75	4	389	1	383	2.0e-45	176	COG0644	Dehydrogenase (flavoprotein)	396
2757598692	295	22.92	6	291	13	285	3.0e-20	92.6	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2757598694	308	20.18	82	298	8	222	3.0e-10	59.5	COG5012	Methanogenic corrinoid protein MtbC1	227
2757598696	217	29.8	15	211	2	199	4.0e-32	131	COG0586	Uncharacterized membrane protein DedA, SNARE-associated domain	208
2757598697	415	36.01	23	405	3	387	7.0e-51	195	COG2814	Predicted arabinose efflux permease, MFS family	394
2757598698	119	40.52	1	114	1	114	7.0e-23	99.2	COG3450	Predicted enzyme of the cupin superfamily	116
2757598699	461	23.38	28	418	1	385	4.0e-37	149	COG0665	Glycine/D-amino acid oxidase (deaminating)	387
2757598700	380	37.11	6	349	2	342	3.0e-73	269	COG1744	Basic membrane lipoprotein Med, periplasmic binding protein (PBP1-ABC) superfamily	345
2757598701	306	43.93	1	305	4	303	2.0e-68	252	COG1079	ABC-type uncharacterized transport system, permease component	304
2757598702	359	44.38	2	356	1	356	2.0e-76	279	COG4603	ABC-type uncharacterized transport system, permease component	356
2757598703	505	48.02	3	499	2	501	0.0e+00	572	COG3845	ABC-type uncharacterized transport system, ATPase component	501
2757598704	499	49.47	11	484	9	480	0.0e+00	507	COG4630	Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A	493
2757598705	783	53	1	782	2	771	0.0e+00	949	COG4631	Xanthine dehydrogenase, molybdopterin-binding subunit B	781
2757598706	439	54.5	7	438	2	421	0.0e+00	464	COG2379	Glycerate-2-kinase	422
2757598707	470	33.41	1	449	1	414	2.0e-69	256	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	421
2757598708	207	42.51	3	207	2	207	1.0e-24	106	COG1280	Threonine/homoserine/homoserine lactone efflux protein	208
2757598709	238	48.07	11	238	7	237	1.0e-71	263	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2757598711	428	40.05	1	428	1	407	8.0e-104	370	COG3748	Uncharacterized membrane protein	407
2757598712	271	28.24	20	270	20	261	8.0e-32	130	COG1975	Xanthine and CO dehydrogenase maturation factor, XdhC/CoxF family	278
2757598714	117	56.52	3	117	11	124	4.0e-39	153	COG2351	5-hydroxyisourate hydrolase (purine catabolism), transthyretin-related family	124
2757598715	320	24.44	8	312	1	267	3.0e-28	119	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/CDA1 family	267
2757598716	593	43.2	1	169	6	169	8.0e-37	148	COG3195	2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase	176
2757598717	409	33.9	16	409	11	408	6.0e-50	191	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2757598722	501	51.84	1	487	1	487	0.0e+00	532	COG3333	TctA family transporter	504
2757598724	334	31.4	8	333	4	319	4.0e-62	232	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757598725	309	36.66	1	306	2	307	8.0e-66	243	COG0223	Methionyl-tRNA formyltransferase	307
2757598726	415	34.93	1	415	4	396	6.0e-95	341	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2757598727	578	33.03	18	557	1	531	8.0e-106	378	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2757598728	103	55.21	3	98	1	96	6.0e-25	105	COG3636	DNA-binding prophage protein	100
2757598729	128	43.86	15	126	14	127	1.0e-23	101	COG3654	Prophage maintenance system killer protein	132
2757598730	188	45.39	20	160	19	155	6.0e-25	107	COG2371	Urease accessory protein UreE	155
2757598732	202	30.05	1	202	2	173	8.0e-29	120	COG0723	Rieske Fe-S protein	177
2757598733	377	52.08	21	332	10	307	9.0e-80	291	COG1290	Cytochrome b subunit of the bc complex	381
2757598734	272	39.23	14	271	1	257	6.0e-43	167	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	366
2757598739	596	29.49	30	546	2	469	7.0e-67	248	COG3119	Arylsulfatase A or related enzyme	475
2757598743	191	41.05	1	189	10	191	1.0e-21	96.6	COG0558	Phosphatidylglycerophosphate synthase	192
2757598744	660	41.76	13	659	5	581	0.0e+00	578	COG0322	Excinuclease UvrABC, nuclease subunit	581
2757598745	443	34.87	35	430	4	362	4.0e-58	219	COG4394	Uncharacterized protein	370
2757598746	184	40.31	1	128	3	131	2.0e-31	128	COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	131
2757598747	389	18.89	28	385	37	383	2.0e-09	57.1	COG2814	Predicted arabinose efflux permease, MFS family	394
2757598748	473	29.84	36	461	8	422	6.0e-63	235	COG1322	DNA anti-recombination protein (rearrangement mutator) RmuC	448
2757598749	317	24.69	1	307	2	325	1.0e-37	150	COG0673	Predicted dehydrogenase	342
2757598752	310	24.39	25	305	1	276	2.0e-34	140	COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold	279
2757598753	330	20.49	13	283	2	263	6.0e-17	81.8	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2757598754	228	39.8	20	220	11	210	3.0e-43	168	COG0684	Regulator of RNase E activity RraA	210
2757598755	342	21.65	1	336	3	293	5.0e-16	78.9	COG2159	Predicted metal-dependent hydrolase, TIM-barrel fold	293
2757598756	403	26.52	7	393	1	387	4.0e-54	205	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2757598757	443	33.85	59	441	5	378	4.0e-67	249	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2757598758	185	24.32	20	165	7	154	1.0e-06	46.8	COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	182
2757598759	341	25.95	1	337	1	332	3.0e-42	166	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2757598760	374	45.43	2	366	1	374	3.0e-97	348	COG2828	2-Methylaconitate cis-trans-isomerase PrpF (2-methyl citrate pathway)	378
2757598761	306	32.46	1	266	1	258	3.0e-25	108	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757598762	330	44.79	5	325	2	324	7.0e-90	324	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	324
2757598763	235	22.75	6	234	1	205	2.0e-17	82.7	COG0778	Nitroreductase	207
2757598764	147	29.93	9	143	1	135	2.0e-20	91.9	COG0824	Acyl-CoA thioesterase FadM	137
2757598766	355	36.33	97	355	9	297	4.0e-46	179	COG1752	Predicted acylesterase/phospholipase RssA, containd patatin domain	306
2757598770	156	37.88	1	131	1	127	4.0e-32	130	COG0736	Phosphopantetheinyl transferase (holo-ACP synthase)	127
2757598771	252	36.44	8	251	3	239	1.0e-57	216	COG0854	Pyridoxine 5'-phosphate synthase PdxJ	243
2757598772	249	29.22	4	242	3	239	1.0e-27	116	COG1381	Recombinational DNA repair protein (RecF pathway)	251
2757598773	343	46.69	44	343	1	296	1.0e-97	349	COG1159	GTPase Era, involved in 16S rRNA processing	298
2757598774	230	47.51	5	220	8	227	9.0e-61	226	COG0571	dsRNA-specific ribonuclease	235
2757598775	321	28.3	98	207	8	166	1.0e-13	70.4	COG0681	Signal peptidase I	166
2757598776	603	68.05	1	603	6	602	0.0e+00	1021	COG0481	Translation elongation factor EF-4, membrane-bound GTPase	603
2757598777	490	40.48	9	378	1	340	2.0e-69	256	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2757598778	414	57.45	2	413	1	410	0.0e+00	483	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	412
2757598779	79	64.1	1	78	3	80	7.0e-13	65.3	COG0236	Acyl carrier protein	80
2757598780	248	48.61	6	246	3	250	8.0e-47	180	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757598781	301	48	1	298	16	309	2.0e-76	279	COG0331	Malonyl CoA-acyl carrier protein transacylase	310
2757598782	325	56.35	4	323	3	320	2.0e-107	382	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III	323
2757598783	344	50.6	1	329	1	333	6.0e-110	391	COG0416	Fatty acid/phospholipid biosynthesis enzyme	338
2757598784	60	43.86	1	56	1	57	2.0e-11	60.3	COG0333	Ribosomal protein L32	57
2757598786	200	37.1	9	193	5	188	2.0e-41	162	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	193
2757598787	262	30.56	16	262	5	225	3.0e-36	145	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	275
2757598788	340	36.4	90	334	59	306	1.0e-56	213	COG0616	Periplasmic serine protease, ClpP class	317
2757598789	121	28.32	3	115	1	105	1.0e-13	68.5	COG2146	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	106
2757598790	222	32.11	7	220	2	219	5.0e-37	147	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2757598791	371	37.85	27	341	4	289	2.0e-67	249	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2757598792	997	52.24	1	490	1	487	0.0e+00	527	COG1530	Ribonuclease G or E	487
2757598793	411	22.62	3	388	2	356	1.0e-22	101	COG3071	Uncharacterized conserved protein HemY, contains two TPR repeats	400
2757598794	349	26.88	31	342	35	351	6.0e-28	118	COG2959	Uncharacterized conserved protein HemX (no evidence of involvement in heme biosynthesis)	391
2757598795	275	28.69	7	254	3	223	2.0e-20	93.2	COG1587	Uroporphyrinogen-III synthase	248
2757598796	290	52.6	1	286	15	299	1.0e-91	329	COG0181	Porphobilinogen deaminase	307
2757598798	643	23.69	3	636	74	721	5.0e-61	229	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	731
2757598799	296	44.35	78	296	8	236	3.0e-42	165	COG0412	Dienelactone hydrolase	236
2757598800	230	39.67	1	230	1	235	6.0e-44	170	COG0412	Dienelactone hydrolase	236
2757598801	243	20.78	5	239	25	276	5.0e-06	45.1	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757598802	289	40.28	10	289	1	263	1.0e-67	250	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2757598803	327	39.05	13	327	8	319	6.0e-69	254	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757598804	322	36.36	2	319	1	317	2.0e-65	242	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757598805	233	21.37	1	233	29	257	4.0e-16	78.4	COG0725	ABC-type molybdate transport system, periplasmic component	258
2757598806	283	34.08	9	273	5	252	9.0e-38	150	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757598809	554	30.98	63	531	2	472	5.0e-65	242	COG3119	Arylsulfatase A or related enzyme	475
2757598811	252	33.33	1	248	1	251	2.0e-27	116	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757598812	260	38.93	5	258	1	250	2.0e-44	172	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757598813	565	30.11	15	478	1	396	1.0e-66	247	COG0644	Dehydrogenase (flavoprotein)	396
2757598815	322	36.1	72	312	30	231	2.0e-47	183	COG0860	N-acetylmuramoyl-L-alanine amidase	231
2757598816	524	35.45	5	516	19	526	4.0e-95	342	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2757598817	467	27.16	38	439	35	407	2.0e-48	187	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	421
2757598818	279	45.32	9	273	7	272	9.0e-71	260	COG3741	N-formylglutamate amidohydrolase	272
2757598819	404	38.71	5	403	6	399	3.0e-87	315	COG1228	Imidazolonepropionase or related amidohydrolase	406
2757598821	236	33.05	1	234	1	236	6.0e-48	183	COG2188	DNA-binding transcriptional regulator, GntR family	236
2757598822	572	71.17	17	571	8	556	0.0e+00	923	COG2987	Urocanate hydratase	561
2757598823	516	58.84	2	499	1	496	0.0e+00	582	COG2986	Histidine ammonia-lyase	498
2757598824	274	29.96	3	271	1	275	5.0e-31	128	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	275
2757598825	213	44.23	3	209	12	219	2.0e-47	181	COG0765	ABC-type amino acid transport system, permease component	222
2757598826	222	37.02	10	216	13	220	2.0e-44	172	COG0765	ABC-type amino acid transport system, permease component	222
2757598827	269	52.78	10	261	1	240	1.0e-99	355	COG1126	ABC-type polar amino acid transport system, ATPase component	240
2757598828	467	33.55	13	466	1	457	1.0e-75	277	COG0277	FAD/FMN-containing dehydrogenase	459
2757598829	371	41.99	10	367	2	351	2.0e-75	276	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	356
2757598830	358	27.14	1	338	22	360	4.0e-35	142	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757598836	295	28.76	7	295	1	292	3.0e-28	118	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757598839	233	40.54	4	225	7	227	3.0e-36	145	COG0704	Phosphate uptake regulator	240
2757598840	243	46.32	5	229	1	229	3.0e-61	228	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2757598841	397	27.1	24	379	93	447	2.0e-41	163	COG5002	Signal transduction histidine kinase	459
2757598842	365	45.4	1	358	9	367	2.0e-114	405	COG1485	Predicted ATPase	367
2757598844	688	33.43	21	659	1	636	6.0e-108	385	COG1199	Rad3-related DNA helicase	654
2757598845	288	38.82	15	265	8	252	2.0e-55	209	COG4105	Outer membrane protein assembly factor BamD, BamD/ComL family	254
2757598846	344	45.24	37	326	3	289	3.0e-73	269	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2757598847	232	40.66	1	181	3	182	2.0e-39	155	COG1386	Chromosome segregation and condensation protein ScpB	184
2757598848	485	42.34	138	378	4	248	1.0e-63	237	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2757598849	141	61.19	2	135	1	134	2.0e-53	201	COG0105	Nucleoside diphosphate kinase	135
2757598850	388	53.78	2	356	1	347	6.0e-120	424	COG0820	Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37	349
2757598851	273	37.3	27	270	7	250	9.0e-44	170	COG3063	Tfp pilus assembly protein PilF	250
2757598853	421	44.78	29	421	14	361	5.0e-120	424	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	361
2757598854	437	46.08	15	425	6	419	1.0e-123	436	COG0124	Histidyl-tRNA synthetase	429
2757598855	226	30.62	5	210	3	206	5.0e-28	117	COG2976	Putative negative regulator of RcsB-dependent stress response	207
2757598856	378	18.99	13	357	10	352	1.0e-17	84.5	COG1520	Outer membrane protein assembly factor BamB, contains PQQ-like beta-propeller repeat	370
2757598857	445	48.09	1	443	2	444	0.0e+00	532	COG1160	Predicted GTPases	444
2757598858	97	69.01	17	86	1	71	2.0e-23	100	COG1923	sRNA-binding regulator protein Hfq	77
2757598859	376	52.22	1	360	9	360	2.0e-111	395	COG2262	50S ribosomal subunit-associated GTPase HflX	411
2757598860	469	27.53	123	405	1	274	3.0e-45	176	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2757598861	300	28.77	3	282	2	278	4.0e-40	158	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2757598862	382	34.46	4	377	3	383	4.0e-63	235	COG3705	ATP phosphoribosyltransferase regulatory subunit HisZ	390
2757598863	458	54.87	6	456	1	430	0.0e+00	611	COG0104	Adenylosuccinate synthase	430
2757598864	174	27.59	7	160	3	174	2.0e-24	105	COG2236	Hypoxanthine phosphoribosyltransferase	192
2757598865	400	31.7	2	399	6	395	5.0e-85	308	COG0626	Cystathionine beta-lyase/cystathionine gamma-synthase	396
2757598867	515	55.64	13	515	9	502	0.0e+00	669	COG1190	Lysyl-tRNA synthetase (class II)	502
2757598868	189	37.08	102	187	8	96	2.0e-04	39	COG0762	Uncharacterized conserved protein YggT, Ycf19 family	96
2757598869	290	56.14	1	285	1	285	6.0e-112	397	COG0777	Acetyl-CoA carboxylase beta subunit	294
2757598870	273	43.22	1	273	1	265	4.0e-77	281	COG0159	Tryptophan synthase alpha chain	265
2757598871	433	64.25	5	404	1	393	0.0e+00	669	COG0133	Tryptophan synthase beta chain	396
2757598872	238	36.89	10	230	1	208	3.0e-41	161	COG0135	Phosphoribosylanthranilate isomerase	208
2757598873	260	42.86	1	252	2	253	7.0e-75	273	COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	266
2757598874	756	24.49	5	755	1	754	3.0e-45	177	COG3170	Tfp pilus assembly protein FimV	755
2757598875	372	31.25	5	370	4	334	2.0e-86	312	COG0136	Aspartate-semialdehyde dehydrogenase	334
2757598877	361	51.64	1	360	4	345	9.0e-124	436	COG0473	Isocitrate/isopropylmalate dehydrogenase	348
2757598878	214	55.19	1	212	1	191	3.0e-75	274	COG0066	3-isopropylmalate dehydratase small subunit	191
2757598879	483	54.73	1	483	1	423	0.0e+00	612	COG0065	Homoaconitase/3-isopropylmalate dehydratase large subunit	423
2757598880	436	52.09	30	436	1	390	0.0e+00	474	COG0372	Citrate synthase	390
2757598882	234	57.76	5	234	4	232	4.0e-82	297	COG0479	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	234
2757598883	596	48.21	6	582	3	562	0.0e+00	589	COG1053	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	562
2757598884	121	37.07	6	121	2	116	9.0e-16	75.6	COG2142	Succinate dehydrogenase, hydrophobic anchor subunit	117
2757598885	147	31.25	23	147	8	130	4.0e-08	50.7	COG2009	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit	132
2757598886	272	39	32	271	2	236	4.0e-46	178	COG2188	DNA-binding transcriptional regulator, GntR family	236
2757598887	328	29.45	6	328	1	311	7.0e-64	237	COG0039	Malate/lactate dehydrogenase	313
2757598888	339	26.39	49	331	21	283	3.0e-31	129	COG2301	Citrate lyase beta subunit	283
2757598889	863	76.27	1	861	1	850	0.0e+00	1450	COG1049	Aconitase B	852
2757598896	262	29.82	1	258	1	282	3.0e-19	89	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757598897	265	26.95	4	254	12	252	1.0e-24	107	COG3971	2-keto-4-pentenoate hydratase	264
2757598898	349	38.06	44	345	2	305	4.0e-62	232	COG0010	Arginase family enzyme	305
2757598900	584	35.17	1	563	19	567	5.0e-113	402	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2757598902	173	44.91	3	168	3	168	1.0e-39	156	COG1247	L-amino acid N-acyltransferase YncA	169
2757598903	86	55.29	1	85	1	84	4.0e-23	99.5	COG0228	Ribosomal protein S16	87
2757598904	187	36.42	11	183	4	168	3.0e-37	148	COG0806	Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing	174
2757598905	248	47.79	2	227	2	223	2.0e-85	308	COG0336	tRNA G37 N-methylase TrmD	240
2757598906	123	63.79	1	116	3	115	4.0e-38	149	COG0335	Ribosomal protein L19	115
2757598907	225	19.53	52	170	2	125	5.0e-06	45	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	161
2757598908	306	25.17	34	306	38	319	2.0e-24	106	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2757598909	312	37.05	8	311	13	296	9.0e-66	244	COG1162	Putative ribosome biogenesis GTPase RsgA	301
2757598910	118	36.08	11	107	1	95	7.0e-23	99.2	COG2154	Pterin-4a-carbinolamine dehydratase	101
2757598911	439	23.84	167	437	34	296	2.0e-18	87.3	COG0501	Zn-dependent protease with chaperone function	302
2757598912	167	63.25	1	166	15	180	8.0e-69	252	COG1949	Oligoribonuclease (3'-5' exoribonuclease)	184
2757598913	650	32.45	53	577	28	507	1.0e-98	354	COG0513	Superfamily II DNA and RNA helicase	513
2757598914	289	48.25	1	283	1	286	2.0e-68	252	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2757598915	365	23.56	165	348	1	152	1.0e-17	84.5	COG0516	IMP dehydrogenase/GMP reductase	170
2757598916	799	40.08	13	706	1	651	0.0e+00	563	COG0210	Superfamily I DNA or RNA helicase	655
2757598917	362	39.12	1	356	1	350	2.0e-90	326	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase components	352
2757598918	533	34.22	10	533	19	534	9.0e-72	264	COG1178	ABC-type Fe3+ transport system, permease component	540
2757598919	338	28.71	32	337	1	298	6.0e-39	154	COG1840	ABC-type Fe3+ transport system, periplasmic component	299
2757598921	117	31.82	5	114	11	115	8.0e-11	59.3	COG1734	RNA polymerase-binding transcription factor DksA	120
