gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2737832246	635	227	533	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2737832246	635	2	61	SUPERFAMILY	SSF81271	IPR012676	TGS-like	
2737832246	635	169	218	SMART	SM00863	IPR012947	Threonyl/alanyl tRNA synthetase, SAD	GO:0005524|GO:0016876|GO:0043039
2737832246	635	64	240	SUPERFAMILY	SSF55186	IPR018163	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain	GO:0000166
2737832246	635	242	525	SUPERFAMILY	SSF55681			
2737832247	180	47	60	ProSitePatterns	PS00938	IPR019813	Translation initiation factor 3, conserved site	GO:0003743|GO:0006413
2737832247	180	2	66	SUPERFAMILY	SSF54364	IPR019814	Translation initiation factor 3, N-terminal	GO:0003743|GO:0006413
2737832247	180	72	157	SUPERFAMILY	SSF55200	IPR019815	Translation initiation factor 3, C-terminal	GO:0006413
2737832249	125	15	75	SUPERFAMILY	SSF52096			
2737832250	294	5	283	SUPERFAMILY	SSF53448			
2737832251	263	8	244	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
2737832252	198	8	191	SUPERFAMILY	SSF52972			
2737832254	60	2	55	SUPERFAMILY	SSF57829	IPR011332	Zinc-binding ribosomal protein	GO:0006412
2737832256	321	82	287	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0003824|GO:0051536
2737832256	321	51	317	SUPERFAMILY	SSF102114			
2737832257	213	49	64	ProSitePatterns	PS01313	IPR020605	Octanoyltransferase, conserved site	GO:0005737|GO:0009107|GO:0016415
2737832257	213	2	109	SUPERFAMILY	SSF55681			
2737832257	213	137	207	SUPERFAMILY	SSF55681			
2737832258	95	10	95	SUPERFAMILY	SSF117991	IPR027471	YbeD-like domain	
2737832260	289	93	282	SUPERFAMILY	SSF81336	IPR000568	ATPase, F0 complex, subunit A	GO:0015078|GO:0015986|GO:0045263
2737832260	289	213	222	ProSitePatterns	PS00449	IPR023011	ATPase, F0 complex, subunit A, active site	
2737832261	81	3	78	SUPERFAMILY	SSF81333	IPR002379	V-ATPase proteolipid subunit C-like domain	GO:0015078|GO:0015991|GO:0033177
2737832261	81	39	60	ProSitePatterns	PS00605	IPR020537	ATPase, F0 complex, subunit C, DCCD-binding site	
2737832262	156	62	121	SUPERFAMILY	SSF81573			
2737832263	176	3	104	SUPERFAMILY	SSF47928	IPR026015	F1F0 ATP synthase OSCP/delta subunit, N-terminal domain	
2737832264	518	388	515	SUPERFAMILY	SSF47917	IPR000793	ATPase, F1/V1/A1 complex, alpha/beta subunit, C-terminal	GO:0015991|GO:0016820|GO:0033178
2737832264	518	10	99	SUPERFAMILY	SSF50615	IPR004100	ATPase, F1 complex alpha/beta subunit, N-terminal domain	GO:0015992|GO:0046034
2737832264	518	371	380	ProSitePatterns	PS00152	IPR020003	ATPase, alpha/beta subunit, nucleotide-binding domain, active site	GO:0005524
2737832264	518	101	386	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832265	179	19	179	SUPERFAMILY	SSF52943	IPR023633	ATPase, F1 complex, gamma subunit domain	
2737832267	801	236	258	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2737832267	801	286	337	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2737832267	801	441	752	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2737832267	801	68	279	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2737832268	59	1	57	ProSiteProfiles	PS50810	IPR002908	Frataxin/CyaY	GO:0008199|GO:0016226
2737832268	59	1	59	SUPERFAMILY	SSF55387	IPR002908	Frataxin/CyaY	GO:0008199|GO:0016226
2737832268	59	4	18	ProSitePatterns	PS01344	IPR020895	Frataxin conserved site	
2737832269	874	11	479	ProSiteProfiles	PS51198	IPR014016	UvrD-like Helicase, ATP-binding domain	GO:0005524
2737832269	874	512	782	ProSiteProfiles	PS51217	IPR014017	DNA helicase, UvrD-like, C-terminal	GO:0005524|GO:0016787
2737832269	874	22	80	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832269	874	120	189	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832269	874	342	499	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832269	874	556	795	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832269	874	844	869	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832271	72	8	63	SMART	SM00926	IPR006963	Molybdopterin oxidoreductase, 4Fe-4S domain	GO:0016491|GO:0055114
2737832271	72	8	65	ProSiteProfiles	PS51669	IPR006963	Molybdopterin oxidoreductase, 4Fe-4S domain	GO:0016491|GO:0055114
2737832271	72	10	72	SUPERFAMILY	SSF53706			
2737832272	228	9	69	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2737832272	228	6	73	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2737832274	299	13	297	SUPERFAMILY	SSF53633	IPR001048	Aspartate/glutamate/uridylate kinase	
2737832275	213	27	87	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2737832275	213	20	91	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2737832275	213	99	189	SUPERFAMILY	SSF48498	IPR011075	Tetracycline transcriptional regulator, TetR-related, C-terminal	
2737832276	76	23	76	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2737832276	76	21	75	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2737832278	335	274	286	ProSitePatterns	PS00124	IPR020548	Fructose-1,6-bisphosphatase, active site	GO:0005975|GO:0042578
2737832278	335	3	332	SUPERFAMILY	SSF56655			
2737832281	158	1	137	SUPERFAMILY	SSF56300			
2737832282	471	312	460	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2737832282	471	91	311	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2737832282	471	6	92	SUPERFAMILY	SSF51984			
2737832283	358	6	353	SUPERFAMILY	SSF53756			
2737832284	417	366	390	ProSitePatterns	PS00428	IPR018365	Cell cycle, FtsW / RodA / SpoVE, conserved site	GO:0007049|GO:0016021
2737832285	582	425	570	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2737832285	582	123	161	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2737832285	582	228	425	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2737832285	582	126	149	ProSitePatterns	PS01011	IPR018109	Folylpolyglutamate synthetase, conserved site	GO:0004326|GO:0005524|GO:0009396
2737832285	582	3	85	SUPERFAMILY	SSF51984			
2737832286	206	29	40	ProSitePatterns	PS01348	IPR018480	Phospho-N-acetylmuramoyl-pentapeptide transferase, conserved site	
2737832287	266	1	265	SUPERFAMILY	SSF53732	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha	GO:0008152
2737832288	432	10	429	SUPERFAMILY	SSF48256	IPR016141	Citrate synthase-like, core	GO:0044262|GO:0046912
2737832288	432	310	322	ProSitePatterns	PS00480	IPR019810	Citrate synthase active site	GO:0006099|GO:0046912
2737832289	96	9	81	SUPERFAMILY	SSF109910	IPR005631	Flavinator of succinate dehydrogenase	
2737832290	234	4	94	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2737832290	234	4	103	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2737832290	234	104	232	SUPERFAMILY	SSF46548	IPR009051	Alpha-helical ferredoxin	GO:0051536
2737832290	234	135	165	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737832290	234	145	156	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737832291	261	115	261	SUPERFAMILY	SSF46977	IPR015939	Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal	GO:0016491|GO:0055114
2737832291	261	17	90	SUPERFAMILY	SSF51905			
2737832292	38	2	26	SUPERFAMILY	SSF118352	IPR016154	Heat shock protein Hsp33, C-terminal	GO:0005737|GO:0006457|GO:0051082
2737832293	215	4	181	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832295	427	334	347	ProSitePatterns	PS00164	IPR020809	Enolase, conserved site	GO:0000015|GO:0000287|GO:0004634|GO:0006096
2737832295	427	4	137	SUPERFAMILY	SSF54826			
2737832295	427	139	426	SUPERFAMILY	SSF51604			
2737832296	95	1	95	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2737832297	244	3	238	SUPERFAMILY	SSF51569			
2737832298	385	50	91	ProSitePatterns	PS00903	IPR016192	APOBEC/CMP deaminase, zinc-binding	GO:0008270|GO:0016787
2737832298	385	2	151	SUPERFAMILY	SSF53927	IPR016193	Cytidine deaminase-like	GO:0003824
2737832298	385	152	372	SUPERFAMILY	SSF53597	IPR024072	Dihydrofolate reductase-like domain	
2737832299	212	1	97	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2737832299	212	97	203	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2737832299	212	1	101	ProSiteProfiles	PS51177	IPR026017	Lumazine-binding domain	
2737832299	212	102	202	ProSiteProfiles	PS51177	IPR026017	Lumazine-binding domain	
2737832300	374	8	209	SUPERFAMILY	SSF55821	IPR017945	DHBP synthase RibB-like alpha/beta domain	
2737832300	374	211	371	SUPERFAMILY	SSF142695			
2737832301	154	10	153	SUPERFAMILY	SSF52121	IPR002180	6,7-dimethyl-8-ribityllumazine synthase	GO:0009231|GO:0009349
2737832302	96	17	95	SUPERFAMILY	SSF48013	IPR006027	NusB/RsmB/TIM44	GO:0003723|GO:0006355
2737832303	177	1	171	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2737832304	555	83	106	ProSitePatterns	PS00623	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	GO:0016614|GO:0050660|GO:0055114
2737832304	555	259	273	ProSitePatterns	PS00624	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	GO:0016614|GO:0050660|GO:0055114
2737832304	555	2	293	SUPERFAMILY	SSF51905			
2737832304	555	295	477	SUPERFAMILY	SSF54373			
2737832304	555	476	535	SUPERFAMILY	SSF51905			
2737832305	258	111	257	SUPERFAMILY	SSF51197			
2737832308	184	1	63	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
2737832308	184	65	126	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737832308	184	127	184	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737832308	184	128	183	SMART	SM00841	IPR015365	Elongation factor P, C-terminal	GO:0005737|GO:0043043
2737832309	289	41	86	SUPERFAMILY	SSF102405			
2737832309	289	115	282	SUPERFAMILY	SSF102405			
2737832311	168	8	163	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2737832311	168	1	168	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2737832312	279	7	276	SUPERFAMILY	SSF51730			
2737832313	295	9	291	SUPERFAMILY	SSF53335			
2737832314	143	3	141	SUPERFAMILY	SSF52161	IPR023564	Ribosomal protein L13 domain	GO:0003735|GO:0005840|GO:0006412
2737832315	130	6	130	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2737832315	130	69	87	ProSitePatterns	PS00360	IPR020574	Ribosomal protein S9, conserved site	GO:0003735|GO:0005840|GO:0006412
2737832318	121	10	107	SUPERFAMILY	SSF89360	IPR000361	FeS cluster biogenesis	
2737832318	121	102	119	ProSitePatterns	PS01152	IPR017870	FeS cluster insertion, C-terminal, conserved site	
2737832319	421	141	378	SUPERFAMILY	SSF51261	IPR011055	Duplicated hybrid motif	
2737832320	421	67	77	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2737832320	421	359	419	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2737832320	421	359	420	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
2737832320	421	31	337	SUPERFAMILY	SSF52374			
2737832320	421	341	416	SUPERFAMILY	SSF55174			
2737832321	130	10	129	SUPERFAMILY	SSF161111			
2737832322	642	294	319	ProSitePatterns	PS00544	IPR006099	Methylmalonyl-CoA mutase, alpha/beta chain, catalytic	GO:0008152|GO:0016866|GO:0031419
2737832322	642	491	639	SUPERFAMILY	SSF52242	IPR006158	Cobalamin (vitamin B12)-binding domain	GO:0031419|GO:0046872
2737832322	642	512	642	ProSiteProfiles	PS51332	IPR006158	Cobalamin (vitamin B12)-binding domain	GO:0031419|GO:0046872
2737832322	642	1	467	SUPERFAMILY	SSF51703	IPR016176	Cobalamin (vitamin B12)-dependent enzyme, catalytic	GO:0003824|GO:0008152|GO:0031419
2737832324	135	5	126	SUPERFAMILY	SSF88723			
2737832325	140	13	140	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832326	557	12	234	SUPERFAMILY	SSF64484			
2737832326	557	351	557	SUPERFAMILY	SSF64484			
2737832327	125	4	61	SUPERFAMILY	SSF48300	IPR008932	Ribosomal protein L7/L12, oligomerisation	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2737832327	125	54	125	SUPERFAMILY	SSF54736	IPR014719	Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like	
2737832328	166	8	42	ProSitePatterns	PS01109	IPR002363	Ribosomal protein L10, eubacterial, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2737832328	166	4	159	SUPERFAMILY	SSF160369			
2737832329	231	121	139	ProSitePatterns	PS01199	IPR023673	Ribosomal protein L1, conserved site	
2737832329	231	6	226	SUPERFAMILY	SSF56808	IPR023674	Ribosomal protein L1-like	
2737832330	143	9	141	SMART	SM00649	IPR000911	Ribosomal protein L11/L12	GO:0003735|GO:0005840|GO:0006412
2737832330	143	68	141	SUPERFAMILY	SSF46906	IPR020783	Ribosomal protein L11, C-terminal	GO:0003735|GO:0005840|GO:0006412
2737832330	143	3	73	SUPERFAMILY	SSF54747	IPR020784	Ribosomal protein L11, N-terminal	
2737832330	143	127	142	ProSitePatterns	PS00359	IPR020785	Ribosomal protein L11, conserved site	GO:0003735|GO:0005840|GO:0006412
2737832331	191	137	164	SMART	SM00739	IPR005824	KOW	
2737832331	191	16	125	SMART	SM00738	IPR006645	Transcription antitermination protein NusG, N-terminal domain	GO:0006355
2737832331	191	17	128	SUPERFAMILY	SSF82679	IPR006645	Transcription antitermination protein NusG, N-terminal domain	GO:0006355
2737832331	191	135	190	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
2737832331	191	174	183	ProSitePatterns	PS01014	IPR015869	Transcription antitermination protein, NusG, bacteria, conserved site	
2737832334	32	1	32	SUPERFAMILY	SSF50465	IPR009001	Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal	
2737832335	114	6	108	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2737832335	114	14	114	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2737832336	664	45	658	SMART	SM00433	IPR001241	DNA topoisomerase, type IIA	GO:0003677|GO:0003918|GO:0005524|GO:0006265
2737832336	664	17	231	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2737832336	664	39	189	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2737832336	664	433	550	ProSiteProfiles	PS50880	IPR006171	Toprim domain	
2737832336	664	411	655	SUPERFAMILY	SSF56719	IPR013760	DNA topoisomerase, type IIA-like domain	GO:0003918|GO:0005524
2737832336	664	437	445	ProSitePatterns	PS00177	IPR018522	DNA topoisomerase, type IIA, conserved site	GO:0003677|GO:0003918|GO:0005524|GO:0006265
2737832336	664	234	408	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2737832337	358	18	358	SMART	SM00434	IPR002205	DNA topoisomerase, type IIA, subunit A/C-terminal	GO:0003677|GO:0003918|GO:0005524|GO:0006265
2737832337	358	38	346	SUPERFAMILY	SSF56719	IPR013760	DNA topoisomerase, type IIA-like domain	GO:0003918|GO:0005524
2737832338	262	2	125	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2737832338	262	127	242	SUPERFAMILY	SSF55060			
2737832340	324	133	148	ProSitePatterns	PS00114	IPR000842	Phosphoribosyl pyrophosphate synthetase, conserved site	GO:0000287|GO:0004749|GO:0009156|GO:0044249
2737832340	324	73	308	SUPERFAMILY	SSF53271			
2737832341	209	2	188	SUPERFAMILY	SSF50715	IPR011035	Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain	GO:0006412
2737832342	209	1	188	SUPERFAMILY	SSF53178	IPR001328	Peptidyl-tRNA hydrolase	GO:0004045
2737832342	209	109	119	ProSitePatterns	PS01196	IPR018171	Peptidyl-tRNA hydrolase, conserved site	GO:0004045
2737832343	83	1	29	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737832343	83	30	64	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737832343	83	9	20	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737832343	83	4	75	SUPERFAMILY	SSF54862			
2737832344	166	10	163	SUPERFAMILY	SSF52374			
2737832345	198	16	191	SUPERFAMILY	SSF53335			
2737832346	283	3	87	SUPERFAMILY	SSF63411	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like	GO:0003824|GO:0046872
2737832346	283	102	281	SUPERFAMILY	SSF63411	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like	GO:0003824|GO:0046872
2737832349	97	13	94	SUPERFAMILY	SSF46992	IPR002583	Ribosomal protein S20	GO:0003723|GO:0003735|GO:0005622|GO:0005840|GO:0006412
2737832351	327	216	253	ProSitePatterns	PS00600	IPR005814	Aminotransferase class-III	GO:0008483|GO:0030170
2737832351	327	8	321	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2737832352	548	225	406	SMART	SM00861	IPR005475	Transketolase-like, pyrimidine-binding domain	
2737832352	548	411	546	SUPERFAMILY	SSF52922	IPR009014	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II	GO:0003824|GO:0008152
2737832352	548	2	199	SUPERFAMILY	SSF52518			
2737832352	548	216	407	SUPERFAMILY	SSF52518			
2737832353	335	3	152	SMART	SM00846	IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain	GO:0016620|GO:0055114
2737832353	335	150	157	ProSitePatterns	PS00071	IPR020830	Glyceraldehyde 3-phosphate dehydrogenase, active site	GO:0016620|GO:0055114
2737832353	335	3	170	SUPERFAMILY	SSF51735			
2737832353	335	151	314	SUPERFAMILY	SSF55347			
2737832356	84	3	83	SUPERFAMILY	SSF47027	IPR000582	Acyl-CoA-binding protein, ACBP	GO:0000062
2737832356	84	4	84	ProSiteProfiles	PS51228	IPR000582	Acyl-CoA-binding protein, ACBP	GO:0000062
2737832357	259	3	119	SUPERFAMILY	SSF53067			
2737832357	259	127	252	SUPERFAMILY	SSF53067			
2737832358	376	15	178	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
2737832358	376	248	352	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2737832358	376	255	359	SMART	SM00450	IPR001763	Rhodanese-like domain	
2737832358	376	265	357	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2737832358	376	10	209	SUPERFAMILY	SSF56281			
2737832362	480	160	168	ProSitePatterns	PS00039	IPR000629	RNA helicase, ATP-dependent, DEAD-box, conserved site	GO:0003676|GO:0005524|GO:0008026
2737832362	480	224	396	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2737832362	480	264	345	SMART	SM00490	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2737832362	480	31	228	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2737832362	480	43	214	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2737832362	480	12	40	ProSiteProfiles	PS51195	IPR014014	RNA helicase, DEAD-box type, Q motif	
2737832362	480	10	216	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832362	480	154	348	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832363	157	4	100	ProSiteProfiles	PS51295	IPR001890	RNA-binding, CRM domain	GO:0003723
2737832363	157	5	94	SUPERFAMILY	SSF75471	IPR001890	RNA-binding, CRM domain	GO:0003723
2737832363	157	6	89	SMART	SM01103	IPR001890	RNA-binding, CRM domain	GO:0003723
2737832364	158	17	48	ProSitePatterns	PS00829	IPR018151	Transcription elongation factor, GreA/GreB, conserved site	GO:0003677|GO:0032784
2737832364	158	3	77	SUPERFAMILY	SSF46557	IPR022691	Transcription elongation factor, GreA/GreB, N-terminal	GO:0003677|GO:0032784
2737832364	158	83	157	SUPERFAMILY	SSF54534			
2737832365	1000	211	218	ProSitePatterns	PS00867	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2737832365	1000	622	636	ProSitePatterns	PS00866	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2737832365	1000	756	763	ProSitePatterns	PS00867	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2737832365	1000	310	460	SUPERFAMILY	SSF48108	IPR005480	Carbamoyl-phosphate synthetase, large subunit oligomerisation domain	
2737832365	1000	333	456	SMART	SM01096	IPR005480	Carbamoyl-phosphate synthetase, large subunit oligomerisation domain	
2737832365	1000	867	997	SUPERFAMILY	SSF52335	IPR011607	Methylglyoxal synthase-like domain	
2737832365	1000	881	968	SMART	SM00851	IPR011607	Methylglyoxal synthase-like domain	
2737832365	1000	47	242	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2737832365	1000	591	787	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2737832365	1000	1	41	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2737832365	1000	469	588	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2737832365	1000	42	315	SUPERFAMILY	SSF56059			
2737832365	1000	586	851	SUPERFAMILY	SSF56059			
2737832366	239	9	211	SMART	SM00044	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2737832366	239	48	229	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2737832366	239	52	184	ProSiteProfiles	PS50125	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2737832367	156	7	27	ProSitePatterns	PS00409	IPR012902	Prokaryotic N-terminal methylation site	
2737832367	156	9	148	SUPERFAMILY	SSF54523			
2737832368	494	264	399	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737832368	494	233	464	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737832369	172	14	158	SUPERFAMILY	SSF55040	IPR002820	Molybdopterin cofactor biosynthesis C (MoaC) domain	GO:0006777
2737832371	40	4	34	SUPERFAMILY	SSF141734			
2737832372	130	13	109	SUPERFAMILY	SSF101386			
2737832373	118	3	113	SUPERFAMILY	SSF54197	IPR011146	HIT-like domain	GO:0003824
2737832373	118	7	118	ProSiteProfiles	PS51084	IPR011146	HIT-like domain	GO:0003824
2737832373	118	92	110	ProSitePatterns	PS00892	IPR019808	Histidine triad, conserved site	
2737832377	382	237	361	SUPERFAMILY	SSF50156	IPR001478	PDZ domain	GO:0005515
2737832377	382	279	361	SMART	SM00228	IPR001478	PDZ domain	GO:0005515
2737832377	382	295	347	ProSiteProfiles	PS50106	IPR001478	PDZ domain	GO:0005515
