gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2737832387	547	8	547	0.0e+00	610.1	TIGR00593	DNA polymerase I
2737832388	120	6	120	1.3e-64	203.7	TIGR01966	ribonuclease PH
2737832389	289	2	289	8.1e-67	211.9	TIGR00255	TIGR00255 family protein
2737832390	206	5	184	2.4e-72	228.4	TIGR03263	guanylate kinase
2737832391	67	1	58	3.1e-21	61.5	TIGR00690	DNA-directed RNA polymerase, omega subunit
2737832392	754	52	748	0.0e+00	690.6	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2737832393	185	27	183	1.1e-65	206.2	TIGR01461	transcription elongation factor GreB
2737832401	475	32	471	0.0e+00	573.1	TIGR00665	replicative DNA helicase
2737832402	150	1	148	1.7e-47	147.7	TIGR00158	ribosomal protein L9
2737832403	93	21	90	7.1e-35	105.4	TIGR00165	ribosomal protein S18
2737832404	95	2	95	5.6e-31	92.8	TIGR04418	primosomal replication protein PriB
2737832405	123	1	94	3.8e-35	106.3	TIGR00166	ribosomal protein S6
2737832406	717	62	706	0.0e+00	775.2	TIGR03648	probable sodium:solute symporter, VC_2705 subfamily
2737832407	95	18	92	1.1e-30	91.9	TIGR03647	putative solute:sodium symporter small subunit
2737832412	315	176	242	8.2e-26	76.1	TIGR03317	folate-binding protein YgfZ
2737832413	339	4	339	4.8e-84	268.3	TIGR00247	conserved hypothetical protein, YceG family
2737832414	140	1	140	8.5e-42	129.1	TIGR00041	dTMP kinase
2737832415	78	7	76	1.1e-19	56.9	TIGR00129	formate dehydrogenase family accessory protein FdhD
2737832416	960	247	923	0.0e+00	901.6	TIGR01591	formate dehydrogenase, alpha subunit, archaeal-type
2737832418	323	1	323	0.0e+00	471.3	TIGR00355	phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
2737832420	354	3	331	9.8e-111	355.9	TIGR00737	putative TIM-barrel protein, nifR3 family
2737832428	258	66	198	1.4e-30	91.8	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2737832430	317	38	283	3.1e-77	246.7	TIGR00966	protein-export membrane protein SecF
2737832430	317	91	280	4.8e-53	167.1	TIGR00916	protein-export membrane protein, SecD/SecF family
2737832431	626	128	595	0.0e+00	475.5	TIGR01129	protein-export membrane protein SecD
2737832431	626	354	588	3.1e-76	243	TIGR00916	protein-export membrane protein, SecD/SecF family
2737832432	123	33	116	3.0e-31	93.6	TIGR00739	preprotein translocase, YajC subunit
2737832436	169	1	169	2.6e-73	232.7	TIGR01122	branched-chain amino acid aminotransferase, group I
2737832446	366	10	350	0.0e+00	427.9	TIGR00033	chorismate synthase
2737832448	190	1	69	3.1e-22	65.6	TIGR00765	YihY family inner membrane protein
2737832450	77	1	58	5.8e-32	96.2	TIGR00009	ribosomal protein L28
2737832451	56	1	56	1.4e-28	85.3	TIGR01023	ribosomal protein L33, bacterial type
2737832453	422	100	422	9.7e-75	238.2	TIGR00563	16S rRNA (cytosine(967)-C(5))-methyltransferase
2737832454	272	1	272	1.6e-121	393.2	TIGR00503	peptide chain release factor 3
2737832454	272	9	167	3.9e-27	82.1	TIGR00231	small GTP-binding protein domain
2737832457	258	1	258	3.6e-84	268.4	TIGR00056	ABC transport permease subunit
2737832458	153	2	147	8.2e-62	193.5	TIGR04430	outer membrane lipid asymmetry maintenance protein MlaD
2737832464	239	8	239	7.4e-48	149	TIGR00046	RNA methyltransferase, RsmE family
2737832468	193	4	192	2.0e-75	238.7	TIGR02081	methionine biosynthesis protein MetW
2737832469	393	15	385	0.0e+00	451.1	TIGR01392	homoserine O-acetyltransferase
2737832472	1410	19	1366	0.0e+00	1771.7	TIGR02386	DNA-directed RNA polymerase, beta' subunit, predominant form
2737832473	739	1	736	0.0e+00	1034.4	TIGR02013	DNA-directed RNA polymerase, beta subunit
2737832477	152	1	152	1.6e-57	180.5	TIGR00531	acetyl-CoA carboxylase, biotin carboxyl carrier protein
2737832478	449	1	448	0.0e+00	733.3	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2737832483	304	17	298	1.6e-96	309.3	TIGR01473	protoheme IX farnesyltransferase
2737832487	212	4	210	2.1e-24	72.2	TIGR00547	periplasmic chaperone LolA
2737832490	630	13	423	0.0e+00	519.9	TIGR00757	ribonuclease, Rne/Rng family
2737832491	332	17	327	3.2e-77	245.7	TIGR00005	pseudouridine synthase, RluA family
2737832493	219	68	186	4.8e-14	40.5	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2737832493	219	88	180	1.1e-12	36.2	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2737832498	363	12	336	1.0e-98	316.7	TIGR00109	ferrochelatase
2737832511	143	2	143	3.2e-50	155.8	TIGR01071	ribosomal protein L15, bacterial/organelle
2737832512	60	7	60	1.5e-28	84.5	TIGR01308	ribosomal protein L30, bacterial/organelle
2737832513	172	14	169	2.5e-67	211.7	TIGR01021	ribosomal protein S5, bacterial/organelle type
2737832514	121	4	121	6.6e-36	109.4	TIGR00060	ribosomal protein L18, bacterial type
2737832515	177	2	176	6.0e-75	236.9	TIGR03654	ribosomal protein L6, bacterial type
2737832519	106	1	103	2.0e-36	110.8	TIGR01079	ribosomal protein L24, bacterial/organelle
2737832520	122	1	122	2.2e-60	188.1	TIGR01067	ribosomal protein L14, bacterial/organelle
2737832521	274	8	267	2.4e-79	252.7	TIGR00112	pyrroline-5-carboxylate reductase
2737832522	289	10	288	1.4e-91	292.8	TIGR01474	4-hydroxybenzoate polyprenyl transferase, proteobacterial
2737832528	225	10	210	1.5e-69	219.7	TIGR01189	heme ABC exporter, ATP-binding protein CcmA
2737832529	222	8	218	1.4e-73	233.1	TIGR01190	heme exporter protein CcmB
2737832530	244	43	226	7.9e-68	214.1	TIGR01191	heme exporter protein CcmC
2737832531	62	10	56	1.4e-15	43.4	TIGR03141	heme exporter protein CcmD
2737832533	656	53	637	0.0e+00	732	TIGR00353	c-type cytochrome biogenesis protein CcmF
2737832534	161	5	161	5.6e-45	139.1	TIGR00385	periplasmic protein thiol:disulfide oxidoreductases, DsbE subfamily
2737832537	573	296	424	4.0e-22	64.9	TIGR00229	PAS domain S-box
2737832538	177	1	167	5.6e-58	181.5	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2737832539	428	25	423	7.7e-112	360.2	TIGR00801	uracil-xanthine permease
2737832542	210	4	210	4.5e-87	277.1	TIGR01091	uracil phosphoribosyltransferase
2737832545	694	559	694	8.7e-43	132.6	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
2737832545	694	7	555	0.0e+00	511.5	TIGR00398	methionine--tRNA ligase
2737832547	118	1	111	2.9e-33	101	TIGR01375	sarcosine oxidase, gamma subunit family, heterotetrameric form
2737832551	257	52	244	2.9e-54	169.8	TIGR00088	tRNA (guanine-N1)-methyltransferase
2737832552	118	1	116	5.1e-54	167.5	TIGR01024	ribosomal protein L19, bacterial type
2737832555	306	38	299	9.8e-61	191.4	TIGR00157	ribosome small subunit-dependent GTPase A
2737832561	475	63	442	1.2e-73	234.1	TIGR00260	threonine synthase
2737832562	415	177	324	5.3e-28	84	TIGR00177	molybdenum cofactor synthesis domain
2737832563	83	3	83	8.3e-25	73.7	TIGR01682	molybdopterin converting factor, subunit 1, non-archaeal
2737832567	790	293	790	0.0e+00	577	TIGR02506	ribonucleoside-diphosphate reductase, alpha subunit
2737832571	305	1	305	4.8e-126	406.2	TIGR01851	N-acetyl-gamma-glutamyl-phosphate reductase, uncommon form
2737832572	386	1	386	0.0e+00	522.8	TIGR01016	succinyl-CoA synthetase, beta subunit
2737832575	317	28	316	0.0e+00	472.5	TIGR03414	choline ABC transporter, periplasmic binding protein
2737832581	780	2	744	0.0e+00	1100.1	TIGR02639	ATP-dependent Clp protease ATP-binding subunit clpA
2737832583	652	1	586	0.0e+00	596.1	TIGR00358	VacB and RNase II family 3'-5' exoribonucleases
2737832583	652	1	587	0.0e+00	705.4	TIGR02063	ribonuclease R
2737832586	244	1	221	9.9e-98	311.9	TIGR01011	ribosomal protein S2, bacterial type
2737832587	100	1	100	3.9e-36	110.7	TIGR00116	translation elongation factor Ts
2737832589	502	1	308	3.2e-93	298.8	TIGR01391	DNA primase, catalytic core
2737832590	201	2	201	3.9e-53	166.7	TIGR00005	pseudouridine synthase, RluA family
2737832594	358	2	352	5.7e-126	407	TIGR01434	glutamate--cysteine ligase
2737832601	322	10	318	8.3e-93	297	TIGR00749	glucokinase, proteobacterial type
2737832602	147	45	145	4.4e-34	102.9	TIGR01068	thioredoxin
2737832605	316	10	314	0.0e+00	504.3	TIGR03212	putative urate catabolism protein
2737832606	591	13	172	3.9e-52	163.6	TIGR03164	OHCU decarboxylase
2737832606	591	181	586	7.9e-99	318.2	TIGR01879	amidase, hydantoinase/carbamoylase family
2737832609	431	17	424	0.0e+00	513.3	TIGR02049	glutamate--cysteine ligase, T. ferrooxidans family
2737832610	426	17	415	0.0e+00	471	TIGR00407	gamma-glutamyl phosphate reductase
2737832611	274	1	268	5.0e-61	192.7	TIGR01128	DNA polymerase III, delta subunit
2737832614	332	4	325	0.0e+00	440.3	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
2737832616	269	29	267	7.7e-45	139.3	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
2737832618	409	7	408	4.0e-111	358.5	TIGR01056	DNA topoisomerase III, bacteria and conjugative plasmid
2737832619	229	1	229	3.8e-59	185.9	TIGR00018	pantoate--beta-alanine ligase
2737832621	148	3	143	5.6e-49	151.9	TIGR00809	protein-export chaperone SecB
2737832622	85	4	83	1.9e-35	107.2	TIGR02181	Glutaredoxin, GrxC family
2737832624	247	2	246	5.3e-121	388.6	TIGR01258	phosphoglycerate mutase, BPG-dependent, family 1
2737832626	252	1	212	1.5e-92	296.6	TIGR02015	chlorophyllide reductase subunit Y
2737832627	508	18	495	0.0e+00	764	TIGR02014	chlorophyllide reductase subunit Z
2737832631	278	35	273	0.0e+00	429.9	TIGR01157	photosynthetic reaction center L subunit
2737832632	325	1	305	0.0e+00	545.9	TIGR01115	photosynthetic reaction center M subunit
2737832637	424	9	421	0.0e+00	514.7	TIGR01048	diaminopimelate decarboxylase
2737832641	317	2	312	0.0e+00	433.9	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
2737832642	335	38	327	4.9e-127	409.2	TIGR02016	chlorophyllide reductase iron protein subunit X
2737832643	278	52	278	6.0e-123	396.7	TIGR02015	chlorophyllide reductase subunit Y
2737832644	293	2	293	3.8e-110	353.7	TIGR02225	tyrosine recombinase XerD
2737832649	328	13	312	6.4e-101	323.6	TIGR02224	tyrosine recombinase XerC
2737832651	370	251	360	1.2e-46	143.9	TIGR02420	RNA polymerase-binding protein DksA
2737832652	141	1	141	2.0e-38	117.7	TIGR00242	division/cell wall cluster transcriptional repressor MraZ
2737832653	307	1	303	1.6e-103	332.4	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2737832654	98	1	85	2.4e-20	58.5	TIGR02209	cell division protein FtsL
2737832656	523	1	523	0.0e+00	501.9	TIGR00211	glycyl-tRNA synthetase, tetrameric type, beta subunit
2737832657	301	2	290	0.0e+00	522.2	TIGR00388	glycyl-tRNA synthetase, tetrameric type, alpha subunit
2737832658	364	2	304	2.3e-65	207.2	TIGR00546	apolipoprotein N-acyltransferase
2737832659	354	1	204	1.2e-59	188.3	TIGR00614	ATP-dependent DNA helicase, RecQ family
2737832664	156	3	156	6.5e-68	213.6	TIGR01029	ribosomal protein S7, bacterial/organelle
2737832665	700	1	700	0.0e+00	1202.1	TIGR00484	translation elongation factor EF-G
2737832665	700	8	188	4.8e-36	111.1	TIGR00231	small GTP-binding protein domain
2737832673	306	17	306	1.1e-81	260.7	TIGR01356	3-phosphoshikimate 1-carboxyvinyltransferase
2737832675	360	5	78	1.8e-29	88.2	TIGR01807	chorismate mutase domain of proteobacterial P-protein, clade 2
2737832678	391	6	389	4.9e-128	413.3	TIGR01930	acetyl-CoA acetyltransferases
2737832681	657	16	615	0.0e+00	717.3	TIGR03423	penicillin-binding protein 2
2737832685	304	1	294	2.1e-70	223.4	TIGR00841	bile acid transporter
2737832690	591	24	246	8.0e-49	152.4	TIGR00786	TRAP transporter, DctM subunit
2737832691	149	5	148	3.6e-48	149	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
2737832695	291	132	290	7.5e-45	139.4	TIGR01933	HflK protein
2737832696	392	12	370	0.0e+00	463.4	TIGR03156	GTP-binding protein HflX
2737832697	81	6	65	1.2e-32	97.8	TIGR02383	RNA chaperone Hfq
2737832698	445	2	159	6.3e-23	69	TIGR00231	small GTP-binding protein domain
2737832698	445	3	436	0.0e+00	556	TIGR03594	ribosome-associated GTPase EngA
2737832699	378	9	376	4.9e-92	294.4	TIGR03300	outer membrane assembly lipoprotein YfgL
2737832701	432	6	413	0.0e+00	476.7	TIGR00442	histidyl-tRNA synthetase
2737832702	349	1	338	1.6e-99	319.4	TIGR00612	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase
2737832706	455	19	368	5.8e-102	327.1	TIGR00225	C-terminal peptidase (prc)
2737832709	166	15	134	9.6e-22	63.6	TIGR02481	hemerythrin-like metal-binding domain
2737832713	403	7	398	0.0e+00	545.2	TIGR03415	choline ABC transporter, ATP-binding protein
2737832720	433	6	433	0.0e+00	580.3	TIGR00713	glutamate-1-semialdehyde-2,1-aminomutase
2737832723	117	4	110	7.4e-21	60.5	TIGR02058	conserved hypothetical protein
2737832724	125	4	108	1.9e-21	62.4	TIGR02058	conserved hypothetical protein
2737832725	450	1	420	0.0e+00	549.1	TIGR00959	signal recognition particle protein
2737832727	913	27	828	0.0e+00	1095.8	TIGR00963	preprotein translocase, SecA subunit
2737832734	631	1	599	0.0e+00	870.4	TIGR00763	endopeptidase La
2737832735	179	4	179	5.5e-44	136.3	TIGR01449	2-phosphoglycolate phosphatase, prokaryotic
2737832736	226	5	221	6.8e-95	302.4	TIGR01163	ribulose-phosphate 3-epimerase
2737832738	324	2	322	6.7e-95	303.7	TIGR01379	thiamine-phosphate kinase
2737832740	158	11	158	1.9e-49	153.7	TIGR00199	amidohydrolase, PncC family
2737832743	139	3	119	2.4e-12	33.4	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
2737832746	190	27	133	1.8e-46	143.2	TIGR01848	polyhydroxyalkanoate synthesis repressor PhaR
2737832747	450	12	448	5.5e-95	305.6	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2737832747	450	12	450	0.0e+00	519.3	TIGR01125	ribosomal protein S12 methylthiotransferase RimO
2737832752	411	1	407	3.5e-106	341.3	TIGR03026	nucleotide sugar dehydrogenase
2737832755	107	1	82	2.6e-14	39.7	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
2737832757	554	2	553	0.0e+00	946.2	TIGR03719	ATP-binding cassette protein, ChvD family
2737832762	549	1	535	0.0e+00	795.6	TIGR00337	CTP synthase
2737832763	417	12	411	3.1e-124	400.9	TIGR00521	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase
2737832764	125	5	120	4.9e-34	103.4	TIGR00494	protein CrcB
2737832768	113	1	94	9.4e-39	118	TIGR00988	integration host factor, beta subunit
2737832769	249	1	212	4.0e-84	268.9	TIGR00717	ribosomal protein S1
2737832777	324	29	287	6.1e-63	198.6	TIGR00787	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
2737832783	108	1	98	1.4e-18	53.4	TIGR01375	sarcosine oxidase, gamma subunit family, heterotetrameric form
2737832784	488	1	149	1.4e-27	83.5	TIGR00231	small GTP-binding protein domain
2737832784	488	1	488	0.0e+00	733.8	TIGR00487	translation initiation factor IF-2
2737832785	123	6	118	1.7e-28	85.7	TIGR00082	ribosome-binding factor A
2737832786	321	13	225	4.8e-80	254.2	TIGR00431	tRNA pseudouridine(55) synthase
2737832787	308	3	174	4.1e-30	91.8	TIGR00231	small GTP-binding protein domain
2737832787	308	5	308	0.0e+00	440.8	TIGR01394	GTP-binding protein TypA/BipA
2737832789	394	6	391	0.0e+00	590.9	TIGR01034	S-adenosylmethionine synthetase
2737832791	238	32	220	2.0e-62	196.3	TIGR03598	ribosome biogenesis GTP-binding protein YsxC/EngB
2737832795	382	31	377	6.9e-90	288.3	TIGR01353	deoxyguanosinetriphosphate triphosphohydrolase, putative
2737832796	292	1	287	9.1e-112	359.6	TIGR01357	3-dehydroquinate synthase
2737832799	380	1	359	0.0e+00	424	TIGR00048	23S rRNA (adenine(2503)-C(2))-methyltransferase
2737832800	251	7	235	2.6e-43	134.2	TIGR02521	type IV pilus biogenesis/stability protein PilW
2737832804	467	20	467	7.0e-121	389.9	TIGR00928	adenylosuccinate lyase
2737832808	292	204	282	4.0e-12	32.6	TIGR01352	TonB family C-terminal domain
2737832810	190	11	169	2.8e-53	166.1	TIGR00228	crossover junction endodeoxyribonuclease RuvC
2737832812	307	2	304	3.0e-113	364	TIGR00325	UDP-3-0-acyl N-acetylglucosamine deacetylase
2737832814	556	44	171	3.4e-31	94.1	TIGR00229	PAS domain S-box
2737832818	158	5	156	8.0e-57	177.7	TIGR01462	transcription elongation factor GreA
2737832819	886	1	866	0.0e+00	1215.2	TIGR01369	carbamoyl-phosphate synthase, large subunit
2737832820	138	1	136	4.2e-45	140	TIGR03420	DnaA regulatory inactivator Hda
2737832821	222	3	194	8.4e-28	84.6	TIGR01488	Haloacid Dehalogenase superfamily, subfamily IB, phosphoserine phosphatase-like
2737832821	222	3	206	6.4e-42	131.1	TIGR01490	HAD-superfamily subfamily IB hydrolase, TIGR01490
2737832822	520	33	482	0.0e+00	439.1	TIGR01942	poly(A) polymerase
2737832823	170	17	145	3.9e-40	123.1	TIGR01498	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
2737832824	80	3	55	1.9e-12	32.6	TIGR01552	prevent-host-death family protein
2737832825	88	8	87	4.2e-28	83.7	TIGR02116	toxin-antitoxin system, toxin component, Txe/YoeB family
2737832826	210	1	210	9.0e-89	282.7	TIGR00558	pyridoxamine-phosphate oxidase
2737832827	129	1	129	8.4e-65	202.9	TIGR00068	lactoylglutathione lyase
2737832837	258	3	256	6.4e-79	250.9	TIGR00755	ribosomal RNA small subunit methyltransferase A
2737832841	336	10	224	1.7e-55	173.6	TIGR00678	DNA polymerase III, delta' subunit
2737832842	268	2	264	8.5e-85	270.2	TIGR00010	hydrolase, TatD family
2737832843	269	9	262	3.4e-82	261.7	TIGR01096	lysine-arginine-ornithine-binding periplasmic protein
2737832844	228	4	114	3.9e-21	61.7	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2737832845	237	11	122	1.9e-22	65.9	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2737832856	207	46	198	5.6e-37	112.9	TIGR03002	lipopolysaccharide transport periplasmic protein LptA
2737832859	568	4	568	9.9e-122	393	TIGR00456	arginyl-tRNA synthetase
2737832860	453	13	452	0.0e+00	698.3	TIGR02414	aminopeptidase N, Escherichia coli type
2737832861	374	16	374	0.0e+00	481.1	TIGR00020	peptide chain release factor 2
2737832864	487	86	470	8.6e-90	287.6	TIGR00933	potassium uptake protein, TrkH family
2737832866	221	5	187	1.4e-17	51.3	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2737832868	168	1	163	8.9e-46	142.2	TIGR00129	formate dehydrogenase family accessory protein FdhD
