gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2737832309	289	33.03	69	285	13	196	3.0e-40	158	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
2737832312	279	35.94	1	277	10	288	3.0e-65	241	COG0685	5,10-methylenetetrahydrofolate reductase	291
2737832313	295	44.64	3	291	2	273	4.0e-82	298	COG2961	23S rRNA A2030 N6-methylase RlmJ	279
2737832314	143	60.14	2	143	1	143	7.0e-52	196	COG0102	Ribosomal protein L13	148
2737832315	130	59.23	1	130	1	130	2.0e-44	171	COG0103	Ribosomal protein S9	130
2737832317	132	34.23	10	120	22	128	3.0e-19	87.3	COG1664	Cytoskeletal protein CcmA, bactofilin family	146
2737832318	121	54.55	12	121	1	110	2.0e-40	157	COG0316	Fe-S cluster assembly iron-binding protein IscA	110
2737832320	421	41.19	27	420	5	401	2.0e-112	399	COG0162	Tyrosyl-tRNA synthetase	401
2737832322	642	64.54	1	469	77	546	0.0e+00	672	COG1884	Methylmalonyl-CoA mutase, N-terminal domain/subunit	548
2737832324	135	22.31	4	125	2	129	2.0e-07	48.4	COG2402	Predicted nucleic acid-binding protein, contains PIN domain	135
2737832327	125	65.6	1	125	1	124	6.0e-26	109	COG0222	Ribosomal protein L7/L12	124
2737832328	166	41.67	1	166	1	168	7.0e-30	123	COG0244	Ribosomal protein L10	175
2737832329	231	58.33	1	227	1	228	9.0e-77	279	COG0081	Ribosomal protein L1	228
2737832330	143	70.42	2	143	1	141	2.0e-51	194	COG0080	Ribosomal protein L11	141
2737832331	191	50.57	15	190	1	176	1.0e-51	196	COG0250	Transcription antitermination factor NusG	178
2737832332	126	30.99	48	118	1	71	2.0e-07	48.5	COG0690	Preprotein translocase subunit SecE	73
2737832336	664	42.02	12	664	1	635	0.0e+00	723	COG0187	DNA gyrase/topoisomerase IV, subunit B	635
2737832338	262	41.74	2	228	35	254	4.0e-52	198	COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	289
2737832340	324	59.87	6	317	3	313	8.0e-120	423	COG0462	Phosphoribosylpyrophosphate synthetase	314
2737832341	209	46.24	1	93	2	93	3.0e-21	95.3	COG1825	Ribosomal protein L25 (general stress protein Ctc)	93
2737832342	209	50	1	190	1	190	2.0e-68	252	COG0193	Peptidyl-tRNA hydrolase	190
2737832344	166	51.28	9	163	2	154	5.0e-48	183	COG0669	Phosphopantetheine adenylyltransferase	159
2737832345	198	39.89	16	191	2	183	3.0e-42	165	COG0742	16S rRNA G966 N2-methylase RsmD	187
2737832348	521	45.98	2	521	8	517	1.0e-107	384	COG0728	Peptidoglycan biosynthesis protein MviN/MurJ, putative lipid II flippase	518
2737832349	97	45.98	10	96	2	88	1.0e-10	58.4	COG0268	Ribosomal protein S20	88
2737832351	327	52.09	8	317	16	322	4.0e-114	404	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	404
2737832352	548	53.44	1	546	132	663	0.0e+00	721	COG0021	Transketolase	663
2737832353	335	59.1	2	334	1	333	3.0e-127	448	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
2737832356	84	47.56	3	84	1	82	2.0e-18	83.9	COG4281	Acyl-CoA-binding protein	87
2737832357	259	25.49	3	252	2	248	6.0e-35	141	COG1521	Pantothenate kinase type III	251
2737832358	376	31.91	18	179	26	211	1.0e-21	97.6	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2737832362	480	44.33	11	382	28	399	4.0e-105	375	COG0513	Superfamily II DNA and RNA helicase	513
2737832363	157	42.86	6	96	2	92	2.0e-20	92.2	COG1534	RNA-binding protein YhbY	97
2737832364	158	51.32	6	157	1	150	4.0e-39	153	COG0782	Transcription elongation factor, GreA/GreB family	151
2737832365	1000	70.19	1	322	75	393	1.0e-126	448	COG0458	Carbamoylphosphate synthase large subunit	400
2737832366	239	28.82	13	239	9	223	3.0e-27	115	COG2114	Adenylate cyclase, class 3	227
2737832367	156	31.25	6	130	4	125	3.0e-11	61.5	COG4969	Tfp pilus assembly protein, major pilin PilA	125
2737832369	172	63.23	7	161	4	157	7.0e-56	210	COG0315	Molybdenum cofactor biosynthesis enzyme	157
2737832372	130	46.94	15	112	1	91	1.0e-22	98.7	COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	92
2737832373	118	45.28	6	111	3	104	2.0e-25	108	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	138
2737832374	75	24.32	1	74	1	71	9.0e-11	58.4	COG1826	Sec-independent protein translocase protein TatA	94
2737832375	162	28.74	1	87	1	87	4.0e-12	64.6	COG1826	Sec-independent protein translocase protein TatA	94
2737832376	263	37.85	15	262	7	255	2.0e-47	183	COG0805	Sec-independent protein secretion pathway component TatC	255
2737832377	382	47.29	28	376	5	344	5.0e-68	252	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2737832378	228	37.17	7	228	1	221	2.0e-51	195	COG0327	Putative GTP cyclohydrolase 1 type 2, NIF3 family	250
2737832379	290	44.67	5	290	2	289	9.0e-81	293	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	324
2737832380	283	51.24	2	283	1	283	2.0e-91	329	COG1250	3-hydroxyacyl-CoA dehydrogenase	307
2737832381	467	38.71	3	462	2	454	5.0e-114	404	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2737832382	285	31.62	10	277	1	237	3.0e-51	195	COG0688	Phosphatidylserine decarboxylase	239
2737832385	107	59.57	7	100	4	97	5.0e-27	112	COG3657	Putative component of the toxin-antitoxin plasmid stabilization module	100
2737832386	108	48.42	1	95	5	99	3.0e-22	96.9	COG3636	DNA-binding prophage protein	100
2737832387	547	55.45	1	547	52	593	0.0e+00	687	COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	593
2737832389	289	39.86	3	289	2	290	2.0e-58	219	COG1561	Uncharacterized conserved protein YicC, UPF0701 family	290
2737832390	206	52.97	5	189	4	187	1.0e-65	242	COG0194	Guanylate kinase	191
2737832391	67	46.38	1	66	1	69	2.0e-10	57.2	COG1758	DNA-directed RNA polymerase, subunit K/omega	74
2737832392	754	40.78	34	748	12	700	0.0e+00	743	COG0317	(p)ppGpp synthase/hydrolase, HD superfamily	701
2737832393	185	41.83	31	182	1	151	2.0e-33	135	COG0782	Transcription elongation factor, GreA/GreB family	151
2737832395	275	19.77	27	271	43	298	2.0e-06	46.6	COG0760	Parvulin-like peptidyl-prolyl isomerase	320
2737832397	411	35.89	9	403	2	393	3.0e-91	329	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2737832398	130	35.48	1	122	5	126	9.0e-19	85.7	COG3737	Uncharacterized conserved protein, contains Mth938-like domain	127
2737832399	158	47.74	1	155	2	156	3.0e-46	177	COG1225	Peroxiredoxin	157
2737832400	552	49.35	91	552	1	436	0.0e+00	525	COG1875	Predicted ribonuclease YlaK, contains NYN-type RNase and PhoH-family ATPase domains	436
2737832401	475	51.02	31	471	1	435	0.0e+00	518	COG0305	Replicative DNA helicase	435
2737832402	150	52.35	1	149	1	148	1.0e-39	155	COG0359	Ribosomal protein L9	148
2737832403	93	52.78	14	85	4	75	3.0e-17	80.3	COG0238	Ribosomal protein S18	75
2737832404	95	35.48	2	90	5	95	2.0e-13	66.9	COG2965	Primosomal replication protein N	103
2737832405	123	47.32	2	112	1	112	3.0e-30	123	COG0360	Ribosomal protein S6	112
2737832407	95	42.17	13	94	7	89	1.0e-19	87.7	COG4327	Uncharacterized membrane protein	101
2737832411	283	35.8	1	244	1	237	5.0e-31	128	COG3332	Uncharacterized conserved protein, contains NRDE domain	270
2737832412	315	32.36	11	311	8	303	7.0e-48	184	COG0354	Folate-binding Fe-S cluster repair protein YgfZ, possible role in tRNA modification	305
2737832413	339	36.72	5	338	5	339	2.0e-91	329	COG1559	Cell division protein YceG, involved in septum cleavage	342
2737832416	960	43.5	18	941	2	959	0.0e+00	1162	COG3383	Predicted molibdopterin-dependent oxidoreductase YjgC	978
2737832419	78	45.33	2	76	23	97	2.0e-16	77.7	COG2901	DNA-binding protein Fis (factor for inversion stimulation)	98
2737832420	354	41.39	1	329	2	319	7.0e-87	314	COG0042	tRNA-dihydrouridine synthase	323
2737832421	160	33.33	1	158	1	161	3.0e-22	98	COG1238	Uncharacterized membrane protein YqaA, SNARE-associated domain	161
2737832422	256	30.04	8	256	1	239	3.0e-25	108	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2737832424	460	32.23	19	459	13	443	3.0e-96	345	COG0174	Glutamine synthetase	443
2737832425	218	39.69	3	192	2	195	1.0e-52	199	COG0288	Carbonic anhydrase	207
2737832426	361	21.16	57	297	31	234	5.0e-14	72.2	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2737832427	291	27.31	59	283	9	213	4.0e-33	135	COG1451	Predicted metal-dependent hydrolase	223
2737832428	258	27.87	18	258	1	236	9.0e-29	120	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	255
2737832430	317	46.73	1	306	1	305	1.0e-81	296	COG0341	Preprotein translocase subunit SecF	305
2737832431	626	48.72	105	610	16	506	1.0e-130	460	COG0342	Preprotein translocase subunit SecD	506
2737832432	123	46.74	32	123	6	97	1.0e-23	102	COG1862	Preprotein translocase subunit YajC	97
2737832435	234	46.39	33	226	7	193	6.0e-49	187	COG4566	Two-component response regulator, FixJ family, consists of REC and HTH domains	202
2737832438	503	56.57	1	502	1	500	0.0e+00	579	COG3333	TctA family transporter	504
2737832442	277	21.3	14	267	30	301	1.0e-21	97.3	COG0501	Zn-dependent protease with chaperone function	302
2737832446	366	51.89	2	363	1	369	0.0e+00	483	COG0082	Chorismate synthase	369
2737832447	149	34.55	14	120	9	116	7.0e-11	60.2	COG0517	CBS domain	117
2737832450	77	67.53	1	76	1	77	8.0e-22	95	COG0227	Ribosomal protein L28	77
2737832451	56	52	5	54	1	50	3.0e-08	50.2	COG0267	Ribosomal protein L33	50
2737832452	408	37.25	28	274	43	289	3.0e-72	265	COG1398	Fatty-acid desaturase	289
2737832453	422	42.21	112	417	48	350	3.0e-75	276	COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	355
2737832456	270	53.26	1	260	1	261	1.0e-96	346	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	263
2737832457	258	43.41	1	258	9	265	7.0e-59	220	COG0767	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, permease component MlaE	267
2737832459	246	46.15	14	229	11	230	2.0e-61	229	COG2853	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, lipoprotein component MlaA	250
2737832460	206	32.34	1	198	2	202	1.0e-38	153	COG2854	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic MlaC component	202
2737832461	89	25	5	88	14	97	2.0e-04	37.5	COG3113	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, MlaB component, contains STAS domain	99
2737832463	380	42.11	20	373	1	348	2.0e-81	296	COG3178	Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family	351
2737832464	239	35.95	1	238	3	242	1.0e-49	190	COG1385	16S rRNA U1498 N3-methylase RsmE	246
2737832465	388	23.2	1	387	11	392	1.0e-09	57.9	COG2814	Predicted arabinose efflux permease, MFS family	394
2737832466	282	40.71	12	279	14	291	5.0e-46	178	COG2267	Lysophospholipase, alpha-beta hydrolase superfamily	298
2737832467	498	21.01	25	497	13	406	5.0e-22	99.5	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2737832468	193	20.99	13	173	48	228	9.0e-10	56.8	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2737832469	393	48.95	7	386	13	367	7.0e-121	427	COG2021	Homoserine acetyltransferase	368
2737832472	1410	48.73	14	852	2	808	0.0e+00	866	COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	808
2737832476	177	25.22	49	160	18	127	4.0e-10	58	COG0526	Thiol-disulfide isomerase or thioredoxin	127
2737832477	152	46.94	6	152	1	139	4.0e-24	103	COG0511	Biotin carboxyl carrier protein	140
2737832478	449	64.44	1	448	1	449	0.0e+00	623	COG0439	Biotin carboxylase	449
2737832480	228	22.08	13	222	2	226	5.0e-13	68.1	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2737832481	343	34.21	101	328	6	219	4.0e-45	175	COG0543	NAD(P)H-flavin reductase	252
2737832482	199	38.05	1	199	2	206	4.0e-42	164	COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	207
2737832483	304	45.17	14	303	16	302	4.0e-80	291	COG0109	Polyprenyltransferase (heme O synthase)	304
2737832485	250	44.4	1	250	3	246	4.0e-48	184	COG0559	Branched-chain amino acid ABC-type transport system, permease component	297
2737832486	432	53.97	9	430	13	435	0.0e+00	554	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	436
2737832487	212	32.86	1	211	6	209	8.0e-32	130	COG2834	Outer membrane lipoprotein-sorting protein	211
2737832489	225	32.04	9	211	1	206	2.0e-31	129	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2737832490	630	51.22	1	490	1	487	0.0e+00	510	COG1530	Ribonuclease G or E	487
2737832491	332	36.57	12	318	3	289	1.0e-71	263	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2737832492	103	25	1	103	13	127	2.0e-06	44.2	COG2916	DNA-binding protein H-NS	128
2737832493	219	33.64	3	218	1	220	1.0e-39	156	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2737832494	130	28.7	13	120	5	104	8.0e-13	66.1	COG2146	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	106
2737832497	217	25.24	5	214	4	203	4.0e-22	98.4	COG0625	Glutathione S-transferase	211
2737832498	363	44.75	15	337	4	320	9.0e-101	360	COG0276	Protoheme ferro-lyase (ferrochelatase)	320
2737832500	270	27.37	1	268	1	255	4.0e-11	62	COG0730	Uncharacterized membrane protein YfcA	258
2737832503	268	36.23	7	268	2	262	2.0e-33	135	COG0583	DNA-binding transcriptional regulator, LysR family	297
2737832504	473	50.66	8	461	2	429	0.0e+00	564	COG1850	Ribulose 1,5-bisphosphate carboxylase, large subunit, or a RuBisCO-like protein	429
2737832505	115	35.64	11	111	5	105	1.0e-22	98.5	COG4451	Ribulose bisphosphate carboxylase small subunit	127
2737832506	267	20.79	1	259	11	285	3.0e-23	102	COG0714	MoxR-like ATPase	329
2737832511	143	51.01	1	143	1	149	2.0e-30	124	COG0200	Ribosomal protein L15	152
2737832512	60	56.6	7	59	1	53	4.0e-14	69.8	COG1841	Ribosomal protein L30/L7E	55
2737832513	172	58.68	7	172	14	180	9.0e-55	206	COG0098	Ribosomal protein S5	181
2737832514	121	50	1	121	5	125	7.0e-24	102	COG0256	Ribosomal protein L18	125
2737832515	177	50.85	1	176	1	176	2.0e-51	195	COG0097	Ribosomal protein L6P/L9E	178
2737832516	131	59.54	1	130	1	131	1.0e-47	181	COG0096	Ribosomal protein S8	132
2737832517	101	57.38	41	101	1	61	4.0e-14	69.5	COG0199	Ribosomal protein S14	61
2737832518	179	60.34	1	179	1	179	7.0e-71	259	COG0094	Ribosomal protein L5	180
2737832519	106	52.88	1	103	2	103	1.0e-16	78	COG0198	Ribosomal protein L24	104
2737832520	122	71.31	1	122	1	122	4.0e-48	183	COG0093	Ribosomal protein L14	122
2737832521	274	44.11	7	268	3	264	1.0e-66	246	COG0345	Pyrroline-5-carboxylate reductase	266
2737832522	289	40.62	1	287	1	288	2.0e-44	173	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2737832523	211	41.38	38	209	9	179	5.0e-32	130	COG2840	DNA-nicking endonuclease, Smr domain	184
2737832524	796	36.25	1	793	44	829	0.0e+00	521	COG3127	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component	829
2737832528	225	49.5	8	209	1	201	3.0e-56	211	COG4133	ABC-type transport system involved in cytochrome c biogenesis, ATPase component	209
2737832529	222	51.83	5	222	4	221	1.0e-41	163	COG2386	ABC-type transport system involved in cytochrome c biogenesis, permease component	221
2737832530	244	37.07	6	236	41	272	1.0e-29	123	COG0755	ABC-type transport system involved in cytochrome c biogenesis, permease component	281
2737832531	62	36.92	1	58	1	65	1.0e-05	41.4	COG3114	Heme exporter protein D	67
2737832532	149	48.53	2	137	3	138	2.0e-39	155	COG2332	Cytochrome c-type biogenesis protein CcmE	153
2737832533	656	53.33	1	639	1	643	0.0e+00	612	COG1138	Cytochrome c biogenesis factor	648
2737832534	161	23.44	27	152	2	127	3.0e-07	48	COG0526	Thiol-disulfide isomerase or thioredoxin	127
2737832536	268	39.78	1	267	3	263	4.0e-55	208	COG0388	Predicted amidohydrolase	274
2737832537	573	19.86	12	571	2	513	9.0e-18	85.7	COG4191	Signal transduction histidine kinase regulating C4-dicarboxylate transport system	603
2737832538	177	45.98	1	172	11	184	8.0e-49	186	COG2096	Cob(I)alamin adenosyltransferase	184
2737832539	428	38.72	14	427	1	436	2.0e-74	273	COG2233	Xanthine/uracil permease	451
2737832540	301	26.3	14	300	7	288	1.0e-07	50.6	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2737832542	210	58.94	4	209	3	209	1.0e-81	295	COG0035	Uracil phosphoribosyltransferase	210
2737832543	144	32.37	11	132	8	144	3.0e-11	61.1	COG4539	Uncharacterized membrane protein YGL010W	180
2737832544	363	41.67	42	313	3	265	4.0e-57	215	COG0489	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster	265
2737832545	694	37.52	1	564	1	554	0.0e+00	582	COG0143	Methionyl-tRNA synthetase	558
2737832548	312	30.13	9	303	2	296	1.0e-36	147	COG0583	DNA-binding transcriptional regulator, LysR family	297
2737832549	510	50.78	2	510	12	526	0.0e+00	620	COG5598	Trimethylamine:corrinoid methyltransferase	526
2737832550	266	36.6	6	266	4	267	1.0e-63	236	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	363
2737832551	257	36.72	1	256	43	239	6.0e-61	227	COG0336	tRNA G37 N-methylase TrmD	240
2737832552	118	66.38	1	116	3	115	2.0e-38	150	COG0335	Ribosomal protein L19	115
2737832554	308	24.23	3	308	10	317	2.0e-22	99	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2737832555	306	38.08	5	305	13	296	7.0e-68	250	COG1162	Putative ribosome biogenesis GTPase RsgA	301
2737832556	424	24.55	155	422	42	298	2.0e-17	84.2	COG0501	Zn-dependent protease with chaperone function	302
2737832557	192	58.56	12	192	1	181	1.0e-75	275	COG1949	Oligoribonuclease (3'-5' exoribonuclease)	184
2737832558	641	31.84	41	572	28	509	3.0e-99	356	COG0513	Superfamily II DNA and RNA helicase	513
2737832561	475	31.38	1	473	1	411	6.0e-95	341	COG0498	Threonine synthase	411
2737832562	415	48.18	8	413	6	404	5.0e-104	371	COG0303	Molybdopterin biosynthesis enzyme	404
2737832563	83	37.35	3	83	2	84	2.0e-15	74.2	COG1977	Molybdopterin converting factor, small subunit	84
2737832564	159	36.67	2	151	1	149	2.0e-41	161	COG0314	Molybdopterin synthase catalytic subunit	149
2737832566	179	46.91	11	162	23	184	8.0e-46	176	COG3023	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	257
2737832567	790	37.58	192	790	8	549	0.0e+00	478	COG0209	Ribonucleotide reductase alpha subunit	696
2737832569	159	41.26	21	159	20	162	3.0e-21	94.6	COG2137	SOS response regulatory protein OraA/RecX, interacts with RecA	174
2737832571	305	29.6	1	304	2	335	5.0e-67	248	COG0002	N-acetyl-gamma-glutamylphosphate reductase	349
2737832572	386	56.7	1	386	1	385	0.0e+00	520	COG0045	Succinyl-CoA synthetase, beta subunit	387
2737832575	317	47.68	6	307	1	302	9.0e-90	323	COG2113	ABC-type proline/glycine betaine transport system, periplasmic component	302
2737832576	295	54.18	1	294	1	298	2.0e-95	342	COG3246	Uncharacterized conserved protein, DUF849 family	298
2737832577	321	36.36	5	286	1	279	5.0e-56	211	COG1250	3-hydroxyacyl-CoA dehydrogenase	307
2737832578	160	20.14	1	139	1	137	1.0e-16	79.1	COG0824	Acyl-CoA thioesterase FadM	137
2737832580	433	25.96	1	357	2	344	3.0e-44	172	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	354
2737832581	780	45.92	1	750	1	780	0.0e+00	851	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	786
2737832582	118	48.96	22	117	12	107	2.0e-27	114	COG2127	ATP-dependent Clp protease adapter protein ClpS	107
2737832583	652	46.35	1	588	155	706	0.0e+00	586	COG0557	Exoribonuclease R	706
2737832584	183	35.71	111	177	12	81	7.0e-03	34	COG0762	Uncharacterized conserved protein YggT, Ycf19 family	96
2737832585	422	26.28	1	419	5	382	2.0e-28	120	COG0665	Glycine/D-amino acid oxidase (deaminating)	387
2737832586	244	57.87	1	235	6	240	5.0e-92	330	COG0052	Ribosomal protein S2	252
2737832592	274	36.06	11	270	31	299	6.0e-39	154	COG0668	Small-conductance mechanosensitive channel	316
2737832593	324	32.46	1	299	18	312	4.0e-55	208	COG0042	tRNA-dihydrouridine synthase	323
2737832594	358	49.32	1	346	8	370	6.0e-108	384	COG2918	Gamma-glutamylcysteine synthetase	518
2737832597	353	52.44	1	349	1	338	2.0e-122	432	COG3839	ABC-type sugar transport system, ATPase component	338
2737832598	296	32.75	10	295	1	281	1.0e-53	203	COG0395	ABC-type glycerol-3-phosphate transport system, permease component	281
2737832599	290	41.2	9	290	11	293	1.0e-56	213	COG1175	ABC-type sugar transport system, permease component	295
2737832600	432	23.58	1	431	2	428	2.0e-22	100	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component	433
2737832601	322	52.87	9	322	8	318	5.0e-90	324	COG0837	Glucokinase	320
