gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2757584220	484	336	483	SMART	SM00845	IPR018027	Asn/Gln amidotransferase	GO:0016884
2757584220	484	10	303	SUPERFAMILY	SSF55931			
2757584222	172	3	87	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2757584222	172	97	169	SUPERFAMILY	SSF142019			
2757584223	160	7	154	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2757584224	676	296	346	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2757584224	676	378	533	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2757584224	676	296	546	SMART	SM00939	IPR013736	Peptidase S15/CocE/NonD, C-terminal	GO:0008239
2757584224	676	6	343	SUPERFAMILY	SSF53474			
2757584225	294	41	144	SUPERFAMILY	SSF103481			
2757584225	294	187	281	SUPERFAMILY	SSF103481			
2757584226	418	29	398	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2757584227	403	24	274	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2757584227	403	55	259	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2757584227	403	174	188	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2757584227	403	47	279	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584228	287	96	275	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2757584228	287	91	275	SUPERFAMILY	SSF161098			
2757584229	287	2	276	SUPERFAMILY	SSF53850			
2757584230	56	5	55	SUPERFAMILY	SSF53271			
2757584232	363	203	219	ProSitePatterns	PS01215	IPR000808	Mrp, conserved site	GO:0005524
2757584232	363	90	324	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584232	363	1	79	SUPERFAMILY	SSF117916			
2757584233	728	48	59	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2757584233	728	622	728	ProSiteProfiles	PS50886	IPR002547	tRNA-binding domain	GO:0000049
2757584233	728	437	636	SUPERFAMILY	SSF47323	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2757584233	728	617	727	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2757584233	728	39	180	SUPERFAMILY	SSF52374			
2757584233	728	181	214	SUPERFAMILY	SSF57770			
2757584233	728	215	437	SUPERFAMILY	SSF52374			
2757584234	546	455	543	SUPERFAMILY	SSF52091	IPR002645	STAS domain	
2757584234	546	461	546	ProSiteProfiles	PS50801	IPR002645	STAS domain	
2757584237	522	421	520	SUPERFAMILY	SSF46977	IPR015939	Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal	GO:0016491|GO:0055114
2757584237	522	233	351	SUPERFAMILY	SSF56425	IPR027477	Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain	
2757584237	522	3	250	SUPERFAMILY	SSF51905			
2757584237	522	354	444	SUPERFAMILY	SSF51905			
2757584238	345	232	243	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2757584238	345	30	339	SUPERFAMILY	SSF56801			
2757584239	554	5	304	SUPERFAMILY	SSF51905			
2757584239	554	311	494	SUPERFAMILY	SSF54373			
2757584239	554	490	552	SUPERFAMILY	SSF51905			
2757584241	657	54	252	SUPERFAMILY	SSF56519	IPR005311	Penicillin-binding protein, dimerisation domain	GO:0008658
2757584241	657	253	614	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2757584244	347	9	153	SUPERFAMILY	SSF53067			
2757584244	347	155	340	SUPERFAMILY	SSF53067			
2757584245	99	3	97	SUPERFAMILY	SSF141000			
2757584246	169	4	169	SUPERFAMILY	SSF75304	IPR023631	Amidase signature domain	
2757584248	424	263	420	SUPERFAMILY	SSF50621	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824
2757584248	424	62	80	ProSitePatterns	PS00878	IPR022653	Orn/DAP/Arg decarboxylase 2, pyridoxal-phosphate binding site	
2757584248	424	31	290	SUPERFAMILY	SSF51419			
2757584250	326	71	322	SUPERFAMILY	SSF56524	IPR000572	Oxidoreductase, molybdopterin-binding domain	GO:0009055|GO:0055114
2757584251	204	4	107	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757584251	204	27	106	ProSiteProfiles	PS51007	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757584251	204	114	202	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757584251	204	116	204	ProSiteProfiles	PS51007	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757584252	238	40	223	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584254	394	119	129	ProSitePatterns	PS00376	IPR022631	S-adenosylmethionine synthetase, conserved site	GO:0004478|GO:0006556
2757584254	394	267	275	ProSitePatterns	PS00377	IPR022631	S-adenosylmethionine synthetase, conserved site	GO:0004478|GO:0006556
2757584254	394	4	110	SUPERFAMILY	SSF55973	IPR022636	S-adenosylmethionine synthetase superfamily	GO:0004478|GO:0006556
2757584254	394	113	240	SUPERFAMILY	SSF55973	IPR022636	S-adenosylmethionine synthetase superfamily	GO:0004478|GO:0006556
2757584254	394	241	392	SUPERFAMILY	SSF55973	IPR022636	S-adenosylmethionine synthetase superfamily	GO:0004478|GO:0006556
2757584255	107	30	107	ProSiteProfiles	PS51373	IPR000170	High potential iron-sulphur protein	GO:0009055|GO:0019646
2757584255	107	31	107	SUPERFAMILY	SSF57652	IPR000170	High potential iron-sulphur protein	GO:0009055|GO:0019646
2757584255	107	1	34	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2757584258	177	28	176	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2757584258	177	5	176	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584259	154	25	147	SUPERFAMILY	SSF56300			
2757584260	280	38	253	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2757584261	405	21	395	SUPERFAMILY	SSF53756			
2757584262	265	198	265	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2757584262	265	1	201	SUPERFAMILY	SSF51735			
2757584263	41	3	40	SUPERFAMILY	SSF54534			
2757584265	437	176	421	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2757584265	437	1	117	SUPERFAMILY	SSF46589	IPR010978	tRNA-binding arm	GO:0000166
2757584265	437	121	433	SUPERFAMILY	SSF55681			
2757584268	81	8	70	SUPERFAMILY	SSF50182	IPR010920	Like-Sm (LSM) domain	
2757584269	445	4	163	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584269	445	138	443	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584270	378	48	373	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2757584270	378	63	94	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2757584270	378	140	172	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2757584270	378	179	216	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2757584270	378	235	267	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2757584270	378	315	346	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2757584270	378	1	26	ProSiteProfiles	PS51257			
2757584272	432	329	412	SUPERFAMILY	SSF52954	IPR004154	Anticodon-binding	
2757584272	432	1	335	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2757584272	432	6	320	SUPERFAMILY	SSF55681			
2757584273	419	304	390	SUPERFAMILY	SSF56014			
2757584275	251	32	169	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2757584275	251	32	65	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2757584275	251	32	65	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2757584275	251	66	99	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2757584275	251	66	99	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2757584275	251	100	133	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2757584275	251	136	169	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
2757584275	251	136	169	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2757584275	251	32	193	SUPERFAMILY	SSF48452			
2757584276	249	25	159	SUPERFAMILY	SSF102114			
2757584278	236	91	152	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2757584278	236	159	233	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2757584278	236	14	88	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2757584279	271	7	252	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584280	425	210	397	SMART	SM00962	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain	GO:0005525|GO:0006614
2757584280	425	210	393	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584284	295	81	97	ProSitePatterns	PS00723	IPR000092	Polyprenyl synthetase	GO:0008299
2757584284	295	213	225	ProSitePatterns	PS00444	IPR000092	Polyprenyl synthetase	GO:0008299
2757584284	295	5	280	SUPERFAMILY	SSF48576	IPR008949	Terpenoid synthase	
2757584285	81	12	78	SUPERFAMILY	SSF116842			
2757584286	383	7	154	SUPERFAMILY	SSF50022	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2757584286	383	38	154	ProSiteProfiles	PS51296	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2757584286	383	161	378	SUPERFAMILY	SSF55961			
2757584289	1002	162	433	SUPERFAMILY	SSF51905			
2757584289	1002	462	479	SUPERFAMILY	SSF51905			
2757584289	1002	612	898	SUPERFAMILY	SSF103025			
2757584289	1002	903	1000	SUPERFAMILY	SSF101790			
2757584290	195	68	186	SUPERFAMILY	SSF103025			
2757584291	312	8	65	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2757584291	312	8	90	SUPERFAMILY	SSF46785			
2757584291	312	95	300	SUPERFAMILY	SSF53850			
2757584293	401	4	373	SUPERFAMILY	SSF51395			
2757584294	179	101	176	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
2757584294	179	101	173	SUPERFAMILY	SSF55021			
2757584295	185	42	73	ProSitePatterns	PS00829	IPR018151	Transcription elongation factor, GreA/GreB, conserved site	GO:0003677|GO:0032784
2757584295	185	145	161	ProSitePatterns	PS00830	IPR018151	Transcription elongation factor, GreA/GreB, conserved site	GO:0003677|GO:0032784
2757584295	185	28	102	SUPERFAMILY	SSF46557	IPR022691	Transcription elongation factor, GreA/GreB, N-terminal	GO:0003677|GO:0032784
2757584295	185	107	181	SUPERFAMILY	SSF54534			
2757584297	275	144	234	ProSiteProfiles	PS50198	IPR000297	Peptidyl-prolyl cis-trans isomerase, PpiC-type	GO:0016853
2757584297	275	34	171	SUPERFAMILY	SSF109998	IPR027304	Trigger factor/SurA domain	
2757584297	275	1	21	ProSiteProfiles	PS51257			
2757584297	275	146	237	SUPERFAMILY	SSF54534			
2757584298	100	13	94	SUPERFAMILY	SSF74653			
2757584301	140	8	140	SUPERFAMILY	SSF53271			
2757584303	304	14	167	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2757584303	304	169	284	SUPERFAMILY	SSF55060			
2757584304	163	1	25	ProSiteProfiles	PS51257			
2757584304	163	31	147	SUPERFAMILY	SSF89392			
2757584305	187	4	140	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2757584305	187	6	174	SUPERFAMILY	SSF48452			
2757584306	129	6	128	SUPERFAMILY	SSF161084			
2757584308	141	1	134	SUPERFAMILY	SSF54975	IPR001792	Acylphosphatase-like domain	
2757584308	141	2	93	ProSiteProfiles	PS50925	IPR007024	BLUF domain	GO:0009882|GO:0071949
2757584308	141	2	94	SMART	SM01034	IPR007024	BLUF domain	GO:0009882|GO:0071949
2757584309	236	16	233	SUPERFAMILY	SSF55620			
2757584310	408	110	137	ProSiteProfiles	PS50035	IPR001736	Phospholipase D/Transphosphatidylase	GO:0003824|GO:0008152
2757584310	408	110	137	SMART	SM00155	IPR001736	Phospholipase D/Transphosphatidylase	GO:0003824|GO:0008152
2757584310	408	308	339	ProSiteProfiles	PS50035	IPR001736	Phospholipase D/Transphosphatidylase	GO:0003824|GO:0008152
2757584310	408	308	339	SMART	SM00155	IPR001736	Phospholipase D/Transphosphatidylase	GO:0003824|GO:0008152
2757584310	408	7	175	SUPERFAMILY	SSF56024			
2757584310	408	212	367	SUPERFAMILY	SSF56024			
2757584311	250	11	246	SUPERFAMILY	SSF56219	IPR005135	Endonuclease/exonuclease/phosphatase	
2757584312	83	1	83	SUPERFAMILY	SSF48113	IPR010255	Haem peroxidase	GO:0004601|GO:0006979|GO:0020037|GO:0055114
2757584313	315	10	67	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2757584313	315	5	110	SUPERFAMILY	SSF46785			
2757584313	315	97	299	SUPERFAMILY	SSF53850			
2757584314	365	19	237	SUPERFAMILY	SSF51905			
2757584314	365	337	364	SUPERFAMILY	SSF51905			
2757584315	307	197	203	ProSitePatterns	PS00557	IPR008259	FMN-dependent alpha-hydroxy acid dehydrogenase, active site	GO:0016491|GO:0055114
2757584315	307	1	304	ProSiteProfiles	PS51349	IPR012133	Alpha-hydroxy acid dehydrogenase, FMN-dependent	GO:0010181|GO:0016491|GO:0055114
2757584315	307	1	299	SUPERFAMILY	SSF51395			
2757584316	376	290	375	SUPERFAMILY	SSF100879	IPR017961	DNA polymerase, Y-family, little finger domain	GO:0003684|GO:0003887|GO:0006281
2757584316	376	8	232	ProSiteProfiles	PS50173	IPR017963	DNA-repair protein, UmuC-like, N-terminal	GO:0003684|GO:0003887|GO:0006281
2757584316	376	4	36	SUPERFAMILY	SSF56672			
2757584316	376	83	282	SUPERFAMILY	SSF56672			
2757584318	660	6	73	SMART	SM00481	IPR003141	Polymerase/histidinol phosphatase, N-terminal	GO:0003677|GO:0003887|GO:0006260
2757584318	660	4	77	SUPERFAMILY	SSF89550	IPR016195	Polymerase/histidinol phosphatase-like	GO:0003824
2757584318	660	110	273	SUPERFAMILY	SSF89550	IPR016195	Polymerase/histidinol phosphatase-like	GO:0003824
2757584319	377	5	98	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2757584319	377	169	370	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2757584324	315	7	312	SUPERFAMILY	SSF56752	IPR001544	Aminotransferase, class IV	GO:0003824|GO:0008152
2757584324	315	198	227	ProSitePatterns	PS00770	IPR018300	Aminotransferase, class IV, conserved site	GO:0003824|GO:0008152
2757584325	121	1	118	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2757584327	301	48	149	SUPERFAMILY	SSF103481			
2757584327	301	209	300	SUPERFAMILY	SSF103481			
2757584328	427	1	54	SUPERFAMILY	SSF51905			
2757584328	427	107	276	SUPERFAMILY	SSF51905			
2757584328	427	276	376	SUPERFAMILY	SSF54373			
2757584328	427	376	422	SUPERFAMILY	SSF51905			
2757584329	30	4	30	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2757584330	370	290	370	ProSiteProfiles	PS51128	IPR000962	Zinc finger, DksA/TraR C4-type	GO:0008270
2757584330	370	333	357	ProSitePatterns	PS01102	IPR020458	Zinc finger, DksA/TraR C4-type conserved site	
2757584330	370	234	329	SUPERFAMILY	SSF109635			
2757584330	370	330	368	SUPERFAMILY	SSF57716			
2757584331	141	1	129	SUPERFAMILY	SSF89447			
2757584332	307	111	211	SUPERFAMILY	SSF81799	IPR023397	S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain	GO:0008168
2757584332	307	7	110	SUPERFAMILY	SSF53335			
2757584332	307	211	302	SUPERFAMILY	SSF53335			
2757584334	462	62	228	SUPERFAMILY	SSF56519	IPR005311	Penicillin-binding protein, dimerisation domain	GO:0008658
2757584334	462	181	460	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2757584335	284	1	194	SUPERFAMILY	SSF103025			
2757584335	284	197	283	SUPERFAMILY	SSF101790			
2757584336	419	33	255	SUPERFAMILY	SSF51905			
2757584336	419	345	404	SUPERFAMILY	SSF51905			
2757584338	73	1	72	SUPERFAMILY	SSF53850			
2757584339	561	14	219	SUPERFAMILY	SSF51905			
2757584339	561	220	315	SUPERFAMILY	SSF54373			
2757584339	561	316	459	SUPERFAMILY	SSF51905			
2757584339	561	461	559	SUPERFAMILY	SSF54862			
2757584342	157	7	134	SUPERFAMILY	SSF54523			
2757584343	385	50	91	ProSitePatterns	PS00903	IPR016192	APOBEC/CMP deaminase, zinc-binding	GO:0008270|GO:0016787
2757584343	385	2	151	SUPERFAMILY	SSF53927	IPR016193	Cytidine deaminase-like	GO:0003824
2757584343	385	152	372	SUPERFAMILY	SSF53597	IPR024072	Dihydrofolate reductase-like domain	
2757584344	212	1	97	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2757584344	212	97	203	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2757584344	212	1	101	ProSiteProfiles	PS51177	IPR026017	Lumazine-binding domain	
2757584344	212	102	202	ProSiteProfiles	PS51177	IPR026017	Lumazine-binding domain	
2757584345	259	8	209	SUPERFAMILY	SSF55821	IPR017945	DHBP synthase RibB-like alpha/beta domain	
2757584345	259	211	259	SUPERFAMILY	SSF142695			
2757584346	841	714	840	SUPERFAMILY	SSF52922	IPR009014	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II	GO:0003824|GO:0008152
2757584346	841	63	475	SUPERFAMILY	SSF52518			
2757584346	841	483	710	SUPERFAMILY	SSF52518			
2757584348	293	183	290	SUPERFAMILY	SSF52954	IPR004154	Anticodon-binding	
2757584348	293	6	117	SUPERFAMILY	SSF55826	IPR007214	YbaK/aminoacyl-tRNA synthetase-associated domain	GO:0002161
2757584348	293	126	197	SUPERFAMILY	SSF55681			
2757584349	107	5	107	ProSiteProfiles	PS51354	IPR002109	Glutaredoxin	GO:0009055|GO:0015035|GO:0045454
2757584349	107	1	104	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2757584350	278	181	187	ProSitePatterns	PS00092	IPR002052	DNA methylase, N-6 adenine-specific, conserved site	GO:0003676|GO:0008168|GO:0032259
2757584350	278	19	257	SUPERFAMILY	SSF53335			
2757584351	216	82	98	ProSitePatterns	PS00745	IPR000352	Peptide chain release factor class I/class II	GO:0003747|GO:0006415
2757584351	216	2	207	SUPERFAMILY	SSF75620			
2757584352	150	4	148	SUPERFAMILY	SSF53474			
2757584354	315	18	232	SUPERFAMILY	SSF103025			
2757584356	212	1	194	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584357	204	10	201	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584359	259	17	255	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2757584359	259	41	256	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2757584359	259	156	170	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2757584359	259	16	255	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584361	147	31	99	ProSiteProfiles	PS50949	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2757584361	147	37	96	SMART	SM00345	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2757584361	147	31	108	SUPERFAMILY	SSF46785			
2757584362	328	160	328	SUPERFAMILY	SSF56327	IPR015955	Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal	GO:0003824|GO:0005975|GO:0016616|GO:0055114
2757584362	328	4	158	SUPERFAMILY	SSF51735			
2757584363	327	53	265	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2757584364	351	165	351	SUPERFAMILY	SSF52016	IPR015928	Aconitase/3-isopropylmalate dehydratase, swivel	GO:0008152
2757584364	351	4	163	SUPERFAMILY	SSF74778	IPR015933	Aconitase B, HEAT-like, bacterial	GO:0003994|GO:0006099
2757584365	440	235	439	SUPERFAMILY	SSF55103	IPR016164	FAD-linked oxidase-like, C-terminal	GO:0003824|GO:0050660
2757584365	440	15	232	SUPERFAMILY	SSF56176	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2757584365	440	54	231	ProSiteProfiles	PS51387	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2757584366	166	7	165	SUPERFAMILY	SSF89028	IPR016030	Adenosylcobalamin biosynthesis, ATP:cob(I)alamin adenosyltransferase-like	
2757584367	513	14	84	SMART	SM00858	IPR013974	SAF domain	
2757584368	255	3	253	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2757584369	444	184	284	SMART	SM00922	IPR013342	Mandelate racemase/muconate lactonizing enzyme, C-terminal	
2757584369	444	7	136	SUPERFAMILY	SSF54826			
2757584369	444	138	413	SUPERFAMILY	SSF51604			
2757584370	312	60	154	SMART	SM00922	IPR013342	Mandelate racemase/muconate lactonizing enzyme, C-terminal	
2757584370	312	24	285	SUPERFAMILY	SSF51604			
2757584371	111	2	100	SUPERFAMILY	SSF53850			
2757584372	265	1	127	SUPERFAMILY	SSF56300			
2757584372	265	163	248	SUPERFAMILY	SSF56300			
2757584373	306	6	62	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2757584373	306	6	120	SUPERFAMILY	SSF46785			
2757584373	306	97	300	SUPERFAMILY	SSF53850			
2757584374	184	1	63	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
2757584374	184	65	126	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2757584374	184	127	184	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2757584374	184	128	183	SMART	SM00841	IPR015365	Elongation factor P, C-terminal	GO:0005737|GO:0043043
2757584375	289	41	86	SUPERFAMILY	SSF102405			
2757584375	289	115	282	SUPERFAMILY	SSF102405			
2757584377	280	15	276	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2757584377	280	31	280	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2757584378	254	5	253	SUPERFAMILY	SSF111337	IPR003699	S-adenosylmethionine:tRNA ribosyltransferase-isomerase,  QueA	GO:0008616|GO:0016740|GO:0016853
2757584379	426	21	167	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2757584379	426	269	426	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2757584379	426	287	418	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2757584379	426	220	423	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757584380	179	1	167	SUPERFAMILY	SSF51905			
2757584381	854	8	224	SUPERFAMILY	SSF51905			
2757584381	854	224	345	SUPERFAMILY	SSF54373			
2757584381	854	346	407	SUPERFAMILY	SSF51905			
2757584381	854	437	743	SUPERFAMILY	SSF103025			
