gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2757584254	394	117	239	2	118	2.8e-45	153.3	pfam02772	S-AdoMet_synt_M	118
2757584254	394	241	380	1	138	8.0e-69	229.8	pfam02773	S-AdoMet_synt_C	138
2757584255	107	39	104	1	66	1.5e-24	86	pfam01355	HIPIP	66
2757584256	196	3	191	2	211	1.3e-48	165.2	pfam07298	NnrU	211
2757584257	424	79	155	2	77	2.6e-19	69	pfam04422	FrhB_FdhB_N	78
2757584257	424	162	317	2	148	4.9e-30	104.3	pfam04432	FrhB_FdhB_C	155
2757584258	177	11	170	20	157	6.2e-08	33.1	pfam13191	AAA_16	170
2757584259	154	26	152	3	123	1.4e-09	38.6	pfam00149	Metallophos	204
2757584260	280	55	156	1	100	3.9e-33	114	pfam13444	Acetyltransf_5	101
2757584261	405	33	203	1	169	2.5e-24	86.1	pfam13439	Glyco_transf_4	170
2757584261	405	223	358	3	130	1.4e-25	90.1	pfam13692	Glyco_trans_1_4	134
2757584262	265	1	181	1	181	1.7e-36	125.4	pfam03721	UDPG_MGDP_dh_N	187
2757584262	265	198	265	2	68	1.0e-21	76.8	pfam00984	UDPG_MGDP_dh	94
2757584264	324	8	285	1	265	4.0e-92	308.1	pfam02401	LYTB	265
2757584265	437	1	112	1	108	5.1e-27	94.1	pfam02403	Seryl_tRNA_N	108
2757584265	437	229	411	7	179	3.9e-36	124.5	pfam00587	tRNA-synt_2b	179
2757584268	81	8	70	1	63	8.7e-32	108.4	pfam17209	Hfq	64
2757584269	445	4	120	2	114	6.5e-28	97	pfam01926	MMR_HSR1	114
2757584269	445	182	300	2	114	7.2e-23	80.7	pfam01926	MMR_HSR1	114
2757584269	445	356	436	1	80	4.7e-24	84.3	pfam14714	KH_dom-like	80
2757584270	378	69	103	2	31	2.0e-05	24.1	pfam01011	PQQ	38
2757584270	378	96	304	25	236	1.6e-43	148.8	pfam13360	PQQ_2	237
2757584271	219	17	211	1	192	3.1e-52	177	pfam09976	TPR_21	193
2757584272	432	10	312	1	310	1.0e-48	166.1	pfam13393	tRNA-synt_His	310
2757584273	419	20	409	8	350	3.6e-110	368.2	pfam04551	GcpE	351
2757584274	287	25	86	2	60	4.8e-15	55	pfam13413	HTH_25	62
2757584274	287	213	286	1	73	1.3e-17	63.6	pfam13464	DUF4115	74
2757584275	251	146	216	4	54	1.8e-06	28.3	pfam14559	TPR_19	68
2757584276	249	13	152	47	161	2.5e-08	34.4	pfam04055	Radical_SAM	167
2757584278	236	18	90	2	69	7.1e-13	48	pfam04542	Sigma70_r2	71
2757584278	236	182	231	1	50	2.1e-15	55.8	pfam04545	Sigma70_r4	50
2757584279	271	10	227	2	127	9.9e-20	70.8	pfam01656	CbiA	128
2757584280	425	210	397	3	193	2.2e-17	63.2	pfam00448	SRP54	196
2757584281	698	30	684	1	656	0.0e+00	844.3	pfam00771	FHIPEP	658
2757584283	40	5	40	1	36	3.3e-06	26.4	pfam13292	DXP_synthase_N	273
2757584284	295	30	286	4	240	4.5e-57	192.9	pfam00348	polyprenyl_synt	257
2757584285	81	17	68	1	51	1.2e-19	69.9	pfam02609	Exonuc_VII_S	52
2757584286	383	38	144	4	81	2.0e-07	30.7	pfam00355	Rieske	89
2757584286	383	164	379	10	213	4.1e-34	118.3	pfam00848	Ring_hydroxyl_A	214
2757584287	253	1	139	4	136	4.5e-08	33.2	pfam00892	EamA	137
2757584288	44	1	23	60	81	3.2e-05	23.8	pfam04267	SoxD	82
2757584289	1002	17	102	2	78	4.4e-20	71.4	pfam13510	Fer2_4	82
2757584289	1002	170	447	2	247	8.9e-14	51.3	pfam07992	Pyr_redox_2	292
2757584289	1002	618	884	1	255	9.9e-72	241.3	pfam01571	GCV_T	257
2757584289	1002	888	990	1	93	6.4e-16	58.2	pfam08669	GCV_T_C	95
2757584290	195	37	189	1	145	4.3e-35	120.9	pfam04268	SoxG	147
2757584291	312	10	69	1	60	2.0e-21	75.5	pfam00126	HTH_1	60
2757584291	312	92	299	4	208	2.1e-36	125.1	pfam03466	LysR_substrate	209
2757584292	510	7	506	5	503	0.0e+00	735.7	pfam06253	MTTB	503
2757584293	401	7	343	2	340	9.7e-48	163	pfam00724	Oxidored_FMN	341
2757584294	179	94	173	3	80	1.3e-15	57.6	pfam13291	ACT_4	80
2757584295	185	29	99	1	71	1.2e-23	82.9	pfam03449	GreA_GreB_N	71
2757584295	185	105	181	4	77	2.1e-23	81.8	pfam01272	GreA_GreB	77
2757584297	275	153	234	18	96	2.2e-12	47.6	pfam00639	Rotamase	96
2757584298	100	18	96	1	79	3.7e-23	81.6	pfam03544	TonB_C	79
2757584299	218	62	198	8	122	1.2e-36	125.1	pfam01618	MotA_ExbB	124
2757584300	46	10	46	4	36	4.0e-10	39.8	pfam02472	ExbD	130
2757584301	140	8	125	2	116	7.8e-49	164.3	pfam13793	Pribosyltran_N	116
2757584303	304	95	153	1	64	1.1e-08	35.1	pfam00288	GHMP_kinases_N	66
2757584304	163	33	160	5	113	6.0e-16	58.7	pfam03550	LolB	153
2757584305	187	42	107	1	67	4.6e-04	20.7	pfam13432	TPR_16	68
2757584306	129	3	129	4	126	4.4e-23	81.5	pfam01124	MAPEG	130
2757584307	272	6	258	12	201	4.9e-08	32.9	pfam04250	DUF429	210
2757584308	141	2	93	1	92	1.9e-30	104.7	pfam04940	BLUF	92
2757584309	236	52	233	3	178	3.1e-53	179.7	pfam01227	GTP_cyclohydroI	179
2757584310	408	26	172	1	109	1.5e-13	50.7	pfam13091	PLDc_2	133
2757584310	408	235	367	2	128	2.8e-24	85.4	pfam13091	PLDc_2	133
2757584311	250	14	239	1	113	1.3e-11	44.6	pfam03372	Exo_endo_phos	113
2757584312	83	1	60	193	229	2.3e-05	24.1	pfam00141	peroxidase	229
2757584313	315	12	71	3	59	1.1e-15	57.1	pfam00126	HTH_1	60
2757584313	315	95	301	3	204	9.6e-21	74	pfam03466	LysR_substrate	209
2757584314	365	22	87	1	59	2.0e-16	59.8	pfam13450	NAD_binding_8	68
2757584314	365	109	364	200	447	2.1e-10	40.4	pfam01593	Amino_oxidase	451
2757584315	307	1	301	65	346	2.4e-110	368.7	pfam01070	FMN_dh	348
2757584316	376	11	201	1	150	1.1e-47	161.6	pfam00817	IMS	150
2757584316	376	213	244	2	32	8.7e-07	28.8	pfam11798	IMS_HHH	32
2757584316	376	281	376	3	89	2.9e-09	37.5	pfam11799	IMS_C	118
2757584317	99	1	93	125	209	3.8e-25	88.4	pfam04654	DUF599	210
2757584318	660	7	183	1	167	3.1e-38	131.6	pfam02811	PHP	167
2757584318	660	305	660	2	328	9.5e-129	429.7	pfam07733	DNA_pol3_alpha	426
2757584321	162	9	154	3	135	2.2e-18	66.7	pfam07331	TctB	135
2757584322	503	20	441	1	409	0.0e+00	495.5	pfam01970	TctA	409
2757584323	69	17	57	4	37	4.4e-07	29.7	pfam10276	zf-CHCC	37
2757584324	315	40	272	1	222	2.2e-54	184.5	pfam01063	Aminotran_4	223
2757584325	121	3	91	56	121	5.8e-07	29.2	pfam13541	ChlI	121
2757584326	197	29	196	2	176	3.2e-32	111.6	pfam00860	Xan_ur_permease	389
2757584327	301	13	148	4	135	5.6e-12	45.9	pfam00892	EamA	137
2757584327	301	161	299	2	136	3.1e-18	66.1	pfam00892	EamA	137
2757584328	427	2	414	1	336	7.5e-60	203.2	pfam01266	DAO	336
2757584330	370	328	363	1	35	4.3e-10	39.2	pfam01258	zf-dskA_traR	36
2757584331	141	1	70	1	63	1.4e-14	53.7	pfam02381	MraZ	72
2757584331	141	72	135	1	56	4.2e-14	52.2	pfam02381	MraZ	72
2757584332	307	4	303	3	308	2.6e-93	312.8	pfam01795	Methyltransf_5	309
2757584333	98	1	85	14	90	4.0e-15	55.4	pfam04999	FtsL	97
2757584334	462	65	215	2	178	1.5e-19	71	pfam03717	PBP_dimer	180
2757584334	462	254	461	1	192	9.8e-51	172.6	pfam00905	Transpeptidase	306
2757584335	284	1	173	85	256	2.8e-39	134.9	pfam01571	GCV_T	257
2757584335	284	179	271	2	92	1.0e-21	76.8	pfam08669	GCV_T_C	95
2757584336	419	35	383	1	335	8.1e-51	173.5	pfam01266	DAO	336
2757584337	40	3	40	1	37	2.2e-07	30.8	pfam04267	SoxD	82
2757584339	561	22	80	1	40	8.6e-07	29	pfam13450	NAD_binding_8	68
2757584339	561	457	559	1	103	2.7e-50	168.7	pfam05187	ETF_QO	104
2757584342	157	1	27	1	26	4.2e-08	32.3	pfam07963	N_methyl	27
2757584342	157	28	131	1	86	2.4e-11	44.2	pfam16732	ComP_DUS	87
2757584343	385	2	103	8	100	5.4e-16	58.2	pfam00383	dCMP_cyt_deam_1	101
2757584343	385	154	371	1	197	1.2e-38	132.8	pfam01872	RibD_C	200
2757584344	212	3	91	1	86	4.9e-13	48.7	pfam00677	Lum_binding	87
2757584344	212	104	192	1	87	2.1e-23	82	pfam00677	Lum_binding	87
2757584345	259	14	205	1	192	2.5e-78	261.9	pfam00926	DHBP_synthase	192
2757584346	841	84	309	23	212	1.3e-09	37.4	pfam00456	Transketolase_N	334
2757584346	841	363	448	214	276	3.3e-05	22.9	pfam00456	Transketolase_N	334
2757584348	293	3	97	31	123	4.0e-20	72	pfam04073	tRNA_edit	123
2757584348	293	18	178	125	179	2.2e-11	43.9	pfam00587	tRNA-synt_2b	179
2757584348	293	194	288	2	92	2.0e-20	72.6	pfam03129	HGTP_anticodon	94
2757584349	107	17	84	1	60	6.8e-19	67.7	pfam00462	Glutaredoxin	60
2757584350	278	96	201	32	112	6.2e-13	48.5	pfam05175	MTS	169
2757584351	216	1	57	141	192	2.7e-19	69.7	pfam03462	PCRF	192
2757584351	216	64	175	4	116	5.3e-37	126.2	pfam00472	RF-1	116
2757584352	150	1	125	92	210	7.5e-23	81.3	pfam07859	Abhydrolase_3	211
2757584353	283	1	257	1	240	5.0e-47	161	pfam05742	TANGO2	253
2757584354	315	13	147	47	147	1.9e-09	37.1	pfam01571	GCV_T	257
2757584355	339	48	334	1	250	5.9e-76	255.2	pfam02618	YceG	251
2757584356	212	8	198	1	183	8.6e-47	159.1	pfam02223	Thymidylate_kin	185
2757584357	204	3	189	16	160	5.2e-37	127	pfam13177	DNA_pol3_delta2	163
2757584358	88	4	57	2	45	8.4e-20	70.2	pfam00309	Sigma54_AID	46
2757584359	259	32	184	2	137	8.3e-34	116.9	pfam00005	ABC_tran	137
2757584359	259	232	254	1	23	8.0e-08	31.9	pfam12399	BCA_ABC_TP_C	23
2757584360	195	37	156	1	111	7.3e-21	74.3	pfam03968	OstA	113
2757584361	147	33	96	1	64	1.3e-19	69.4	pfam00392	GntR	64
2757584362	328	6	156	1	139	6.5e-35	120.1	pfam00056	Ldh_1_N	141
2757584362	328	159	327	2	163	1.1e-31	109.8	pfam02866	Ldh_1_C	167
2757584363	327	40	254	26	221	5.3e-17	61.6	pfam03328	HpcH_HpaI	221
2757584364	351	7	159	1	153	9.0e-65	217.3	pfam11791	Aconitase_B_N	153
2757584364	351	171	351	1	170	6.8e-79	264.1	pfam06434	Aconitase_2_N	204
2757584365	440	58	195	1	139	2.1e-41	140.8	pfam01565	FAD_binding_4	139
2757584365	440	231	440	2	217	1.2e-49	169	pfam02913	FAD-oxidase_C	250
2757584366	166	8	166	1	163	1.0e-54	185	pfam01923	Cob_adeno_trans	164
2757584367	513	14	84	1	62	1.2e-06	28.9	pfam08666	SAF	63
2757584367	513	109	512	2	390	0.0e+00	475.3	pfam04295	GD_AH_C	392
2757584368	255	18	244	1	219	5.5e-57	192.3	pfam03328	HpcH_HpaI	221
2757584369	444	34	136	37	117	2.5e-04	21.1	pfam02746	MR_MLE_N	117
2757584369	444	186	405	5	216	6.0e-35	120.8	pfam13378	MR_MLE_C	219
2757584370	312	62	277	2	218	4.7e-45	153.8	pfam13378	MR_MLE_C	219
2757584371	111	1	105	108	205	2.6e-10	39.9	pfam03466	LysR_substrate	209
2757584372	265	1	228	1	204	2.2e-10	41.3	pfam00149	Metallophos	204
2757584373	306	8	66	2	60	5.3e-18	64.6	pfam00126	HTH_1	60
2757584373	306	96	304	3	192	3.6e-16	59	pfam03466	LysR_substrate	209
2757584374	184	3	60	1	58	1.6e-16	59.9	pfam08207	EFP_N	58
2757584374	184	68	120	1	54	1.3e-17	63.4	pfam01132	EFP	54
2757584374	184	128	183	1	56	3.6e-23	80.9	pfam09285	Elong-fact-P_C	56
2757584375	289	151	281	1	131	7.1e-32	110.1	pfam03641	Lysine_decarbox	132
2757584376	419	5	417	2	417	0.0e+00	588.2	pfam07399	Na_H_antiport_3	419
2757584377	280	105	280	2	175	1.2e-16	60.4	pfam07690	MFS_1	353
2757584378	254	6	254	1	224	1.2e-74	251.3	pfam02547	Queuosine_synth	325
2757584379	426	15	168	13	159	7.5e-11	41.8	pfam17191	RecG_wedge	164
2757584379	426	274	422	3	135	1.5e-13	50.7	pfam00270	DEAD	176
2757584380	179	20	178	1	155	1.1e-34	120.4	pfam12831	FAD_oxidored	433
2757584381	854	9	382	1	336	4.1e-34	118.6	pfam01266	DAO	336
2757584381	854	385	441	1	53	7.1e-08	32.5	pfam16350	FAO_M	56
2757584381	854	443	724	2	255	1.6e-61	207.8	pfam01571	GCV_T	257
2757584381	854	730	839	2	92	1.6e-07	31.3	pfam08669	GCV_T_C	95
2757584384	164	35	164	1	141	1.4e-29	103.2	pfam03209	PUCC	401
2757584385	318	36	294	4	233	3.3e-35	121.5	pfam01040	UbiA	252
2757584386	462	150	250	1	89	1.2e-06	28.6	pfam08448	PAS_4	110
2757584386	462	275	374	1	85	4.3e-04	20.4	pfam13426	PAS_9	102
2757584386	462	410	451	2	42	4.2e-13	48.7	pfam02954	HTH_8	42
2757584388	167	10	148	1	138	2.7e-56	189.3	pfam07284	BCHF	139
2757584389	426	30	418	1	391	1.3e-31	109.6	pfam00148	Oxidored_nitro	399
2757584390	528	11	414	3	398	1.2e-84	284.2	pfam00148	Oxidored_nitro	399
2757584390	528	479	523	1	45	4.2e-18	65.2	pfam08369	PCP_red	45
2757584391	409	19	187	2	161	1.9e-47	161.2	pfam11965	DUF3479	161
2757584391	409	190	408	2	211	1.2e-42	145.7	pfam02514	CobN-Mg_chel	1073
2757584392	912	38	686	1	602	0.0e+00	595.7	pfam00133	tRNA-synt_1	602
2757584392	912	730	881	1	137	2.3e-23	82.7	pfam08264	Anticodon_1	152
2757584393	348	9	171	3	157	2.4e-51	173.6	pfam06574	FAD_syn	158
2757584393	348	188	335	2	111	2.8e-25	88.6	pfam01687	Flavokinase	111
2757584394	196	2	190	2	181	1.1e-53	181.6	pfam00551	Formyl_trans_N	181
2757584395	81	15	76	2	61	6.4e-26	90.3	pfam07866	DUF1653	62
2757584396	185	91	146	1	55	1.3e-14	53.7	pfam14279	HNH_5	56
2757584397	239	10	77	2	74	9.1e-08	32.3	pfam03144	GTP_EFTU_D2	74
2757584397	239	84	216	1	130	1.1e-41	141.6	pfam16658	RF3_C	131
2757584398	137	10	69	2	60	5.4e-18	64.6	pfam00126	HTH_1	60
2757584398	137	93	137	2	43	8.5e-08	31.7	pfam03466	LysR_substrate	209
2757584399	501	15	483	7	462	0.0e+00	473.3	pfam00171	Aldedh	462
2757584400	380	1	69	69	131	5.8e-15	55.6	pfam13638	PIN_4	131
2757584400	380	165	379	2	193	6.1e-54	182.5	pfam02562	PhoH	205
2757584401	475	32	134	2	103	1.9e-33	114.5	pfam00772	DnaB	103
2757584401	475	211	468	1	255	1.5e-112	375	pfam03796	DnaB_C	256
2757584402	150	1	47	1	47	1.2e-19	69.4	pfam01281	Ribosomal_L9_N	47
2757584402	150	63	147	1	85	1.1e-24	86.6	pfam03948	Ribosomal_L9_C	86
2757584403	93	34	85	2	52	5.6e-22	77.6	pfam01084	Ribosomal_S18	52
2757584405	123	3	91	1	89	7.8e-26	90	pfam01250	Ribosomal_S6	90
2757584406	717	88	275	1	160	1.4e-32	113	pfam00474	SSF	406
2757584406	717	505	634	289	406	8.2e-18	64.3	pfam00474	SSF	406
2757584407	95	16	91	3	78	8.6e-26	90	pfam13937	DUF4212	79
2757584408	204	99	158	10	59	2.5e-08	34.3	pfam13432	TPR_16	68
2757584410	137	8	137	3	129	1.7e-69	234.2	pfam00456	Transketolase_N	334
2757584411	258	11	257	2	244	1.2e-14	54.4	pfam00483	NTP_transferase	248
2757584412	445	5	121	1	120	1.1e-31	109	pfam05195	AMP_N	123
2757584412	445	175	422	2	209	2.0e-57	194.1	pfam00557	Peptidase_M24	209
2757584413	766	1	24	14	32	1.6e-09	37.5	pfam12434	Malate_DH	32
2757584413	766	26	159	3	182	3.4e-26	92	pfam00390	malic	182
2757584413	766	171	372	3	230	2.5e-21	76	pfam03949	Malic_M	257
2757584413	766	436	759	3	319	3.3e-90	302.5	pfam01515	PTA_PTB	319
2757584414	180	37	122	2	79	1.6e-23	82.4	pfam01337	Barstar	79
2757584415	150	39	150	1	105	2.8e-46	158.1	pfam00521	DNA_topoisoIV	427
2757584416	667	43	192	7	109	5.9e-15	55.7	pfam02518	HATPase_c	111
2757584416	667	237	412	1	172	1.4e-33	115.7	pfam00204	DNA_gyraseB	175
2757584416	667	437	552	1	102	2.4e-12	46.8	pfam01751	Toprim	103
2757584416	667	592	657	2	63	3.8e-21	74.9	pfam00986	DNA_gyraseB_C	63
2757584417	408	18	324	2	310	1.7e-26	92.8	pfam07690	MFS_1	353
2757584419	188	27	109	1	89	5.7e-12	46.1	pfam13649	Methyltransf_25	97
2757584420	127	17	127	2	110	2.4e-37	128.1	pfam00701	DHDPS	289
2757584421	156	11	121	1	109	5.6e-22	78	pfam13669	Glyoxalase_4	109
2757584422	564	1	205	6	209	1.2e-78	263.3	pfam02786	CPSase_L_D2	211
2757584422	564	218	335	1	107	3.1e-38	130.1	pfam02785	Biotin_carb_C	108
2757584422	564	497	563	4	72	5.1e-16	58.1	pfam00364	Biotin_lipoyl	73
2757584423	174	18	72	1	55	3.7e-15	55.6	pfam01381	HTH_3	55
2757584424	400	44	389	2	361	3.7e-61	207.2	pfam00155	Aminotran_1_2	363
2757584426	342	8	135	1	113	2.6e-33	114.6	pfam10396	TrmE_N	113
2757584426	342	138	339	1	97	4.1e-29	102.1	pfam12631	MnmE_helical	206
2757584426	342	233	341	2	97	1.9e-22	79.4	pfam01926	MMR_HSR1	114
2757584427	570	85	366	2	283	5.2e-71	239.7	pfam14849	YidC_periplas	283
2757584427	570	377	555	1	166	3.2e-57	192.9	pfam02096	60KD_IMP	166
2757584428	91	6	72	2	65	8.0e-27	92.8	pfam01809	Haemolytic	65
2757584430	113	8	113	1	102	6.6e-15	55.4	pfam13386	DsbD_2	199
2757584431	459	57	231	2	165	9.8e-19	68.2	pfam04055	Radical_SAM	167
2757584431	459	365	433	1	65	2.8e-06	27.2	pfam06969	HemN_C	66
2757584432	239	39	126	2	85	3.2e-15	55.8	pfam00027	cNMP_binding	88
2757584432	239	158	232	1	68	1.3e-19	69.8	pfam13545	HTH_Crp_2	68
2757584435	331	18	154	1	121	6.5e-17	61.8	pfam01966	HD	122
2757584435	331	239	323	1	92	1.0e-25	89.9	pfam13286	HD_assoc	92
2757584436	231	9	124	4	117	2.0e-17	63.3	pfam01797	Y1_Tnp	121
2757584437	1571	25	448	1	420	0.0e+00	611.2	pfam00310	GATase_2	420
2757584437	1571	476	763	2	279	4.3e-111	370.7	pfam04898	Glu_syn_central	279
2757584437	1571	823	1221	2	367	0.0e+00	516.2	pfam01645	Glu_synthase	368
2757584437	1571	1300	1488	4	189	1.8e-74	249.4	pfam01493	GXGXG	190
2757584438	493	23	132	2	112	1.3e-26	92.4	pfam14691	Fer4_20	113
2757584438	493	144	474	1	292	1.6e-25	89.9	pfam07992	Pyr_redox_2	292
2757584439	270	24	173	2	137	2.2e-27	96.1	pfam00005	ABC_tran	137
2757584440	258	42	254	3	211	1.0e-71	240.8	pfam02405	MlaE	212
2757584441	153	38	116	2	81	1.1e-21	76.8	pfam02470	MlaD	81
2757584442	246	31	225	2	194	3.5e-75	251.9	pfam04333	MlaA	195
2757584443	206	33	196	2	165	1.5e-56	190.6	pfam05494	MlaC	166
2757584444	89	5	84	1	79	7.4e-16	58.1	pfam13466	STAS_2	80
2757584445	302	23	165	1	137	4.2e-33	114.6	pfam00005	ABC_tran	137
2757584446	251	2	214	3	210	3.6e-37	127.7	pfam01061	ABC2_membrane	210
2757584447	80	2	74	21	76	2.3e-16	59.7	pfam01722	BolA	76
2757584448	84	6	82	2	66	2.2e-11	43	pfam00275	EPSP_synthase	417
2757584449	122	32	122	1	91	5.7e-25	88.1	pfam02578	Cu-oxidase_4	219
2757584450	194	18	51	2	33	2.6e-11	43.1	pfam14803	Nudix_N_2	34
2757584450	194	56	176	11	115	5.1e-11	42.6	pfam00293	NUDIX	131
2757584452	145	14	84	1	68	2.1e-22	78.8	pfam13411	MerR_1	69
2757584453	113	18	107	1	89	2.9e-29	101	pfam00216	Bac_DNA_binding	90
2757584454	545	1	134	41	174	3.3e-45	153.7	pfam03483	B3_4	174
2757584454	545	153	218	1	67	1.1e-18	67.2	pfam03484	B5	67
2757584454	545	450	544	1	94	1.3e-24	86.3	pfam03147	FDX-ACB	94
2757584455	173	1	105	66	160	1.0e-12	48.3	pfam00849	PseudoU_synth_2	161
2757584456	103	6	97	2	91	5.1e-18	65.6	pfam00816	Histone_HNS	92
2757584457	219	9	186	1	178	2.1e-31	109.2	pfam13419	HAD_2	178
2757584458	130	12	113	2	85	1.5e-10	40.8	pfam00355	Rieske	89
2757584459	327	139	290	6	145	9.2e-36	123	pfam01343	Peptidase_S49	154
2757584460	190	6	189	6	154	2.9e-17	62.9	pfam00483	NTP_transferase	248
2757584461	400	31	258	3	230	1.2e-43	149.2	pfam00768	Peptidase_S11	241
2757584461	400	293	384	1	90	5.9e-12	45.5	pfam07943	PBP5_C	91
2757584462	125	2	123	2	135	5.9e-44	148.8	pfam00164	Ribosom_S12_S23	135
2757584463	156	1	149	1	149	5.5e-65	217.4	pfam00177	Ribosomal_S7	149
2757584464	171	8	169	2	151	1.1e-58	197.9	pfam00009	GTP_EFTU	194
2757584465	44	7	44	1	35	2.4e-08	34.3	pfam12804	NTP_transf_3	160
2757584467	213	22	205	2	186	8.2e-25	87.6	pfam01812	5-FTHF_cyc-lig	187
2757584468	646	474	584	5	106	8.7e-25	86.5	pfam01464	SLT	117
2757584469	177	8	162	1	146	1.7e-20	73.5	pfam13460	NAD_binding_10	184
