gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2757584275	251	29.91	14	245	15	248	2.0e-28	119	COG3063	Tfp pilus assembly protein PilF	250
2757584278	236	36.29	1	234	11	245	3.0e-40	158	COG1191	DNA-directed RNA polymerase specialized sigma subunit	247
2757584279	271	34.59	7	268	2	259	5.0e-41	161	COG0455	MinD-like ATPase involved in chromosome partitioning or flagellar assembly	262
2757584280	425	22.25	1	396	1	394	4.0e-23	103	COG1419	Flagellar biosynthesis GTPase FlhF	407
2757584281	698	52.22	21	691	21	693	0.0e+00	772	COG1298	Flagellar biosynthesis pathway, component FlhA	696
2757584284	295	39.19	4	295	2	288	3.0e-64	238	COG0142	Geranylgeranyl pyrophosphate synthase	322
2757584285	81	39.39	7	72	2	67	1.0e-08	51.1	COG1722	Exonuclease VII small subunit	81
2757584286	383	23.44	13	383	3	362	1.0e-39	157	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757584289	1002	37.88	610	1002	2	379	2.0e-106	381	COG0404	Glycine cleavage system T protein (aminomethyltransferase)	379
2757584290	195	32.69	32	187	36	184	2.0e-30	125	COG4583	Sarcosine oxidase gamma subunit	189
2757584291	312	30.13	9	303	2	296	1.0e-36	147	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757584292	510	50.78	2	510	12	526	0.0e+00	620	COG5598	Trimethylamine:corrinoid methyltransferase	526
2757584293	401	35.15	6	367	4	363	3.0e-86	312	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	363
2757584295	185	41.83	31	182	1	151	3.0e-34	138	COG0782	Transcription elongation factor, GreA/GreB family	151
2757584297	275	19.77	27	271	43	298	2.0e-06	46.6	COG0760	Parvulin-like peptidyl-prolyl isomerase	320
2757584299	218	34.91	1	211	2	213	7.0e-36	143	COG0811	Biopolymer transport protein ExbB/TolQ	216
2757584303	304	44.7	10	270	1	254	3.0e-69	255	COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	289
2757584306	129	43.41	1	129	1	122	2.0e-22	97.6	COG3686	Uncharacterized conserved protein, MAPEG superfamily	125
2757584309	236	37.36	56	235	19	195	2.0e-41	162	COG0302	GTP cyclohydrolase I	195
2757584310	408	32.9	10	393	59	431	2.0e-51	196	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase or related enzyme	438
2757584311	250	30.04	11	248	10	257	5.0e-31	128	COG3568	Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family	259
2757584313	315	26.3	10	296	1	287	2.0e-25	109	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757584314	365	38.68	20	361	4	324	9.0e-61	227	COG3380	Predicted NAD/FAD-dependent oxidoreductase	331
2757584315	307	43.42	1	304	71	353	8.0e-88	317	COG1304	FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase	360
2757584316	376	34.5	6	374	1	325	1.0e-65	243	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	354
2757584322	503	56.77	1	502	1	500	0.0e+00	579	COG3333	TctA family transporter	504
2757584324	315	41.75	11	305	1	284	4.0e-73	268	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	284
2757584327	301	26.3	14	300	7	288	3.0e-07	49.5	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2757584328	427	25.06	1	420	5	369	2.0e-35	143	COG0665	Glycine/D-amino acid oxidase (deaminating)	387
2757584330	370	55	251	370	1	120	4.0e-33	135	COG1734	RNA polymerase-binding transcription factor DksA	120
2757584331	141	43.15	1	141	1	146	7.0e-41	159	COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity	146
2757584332	307	50.48	2	304	2	313	9.0e-101	360	COG0275	16S rRNA C1402 N4-methylase RsmH	314
2757584333	98	23.08	1	78	20	97	4.0e-08	49.9	COG3116	Cell division protein FtsL, interacts with FtsB, FtsL and FtsQ	105
2757584334	462	35.16	10	452	4	475	7.0e-98	351	COG0768	Cell division protein FtsI/penicillin-binding protein 2	599
2757584335	284	37.15	1	284	93	379	2.0e-70	259	COG0404	Glycine cleavage system T protein (aminomethyltransferase)	379
2757584336	419	28.1	30	407	1	387	2.0e-52	200	COG0665	Glycine/D-amino acid oxidase (deaminating)	387
2757584339	561	32.03	15	474	1	396	4.0e-73	269	COG0644	Dehydrogenase (flavoprotein)	396
2757584342	157	26.88	1	155	2	139	5.0e-17	80.4	COG4968	Tfp pilus assembly protein PilE	139
2757584343	385	36.4	151	375	1	216	4.0e-43	168	COG1985	Pyrimidine reductase, riboflavin biosynthesis	218
2757584344	212	45.24	1	207	1	197	5.0e-58	217	COG0307	Riboflavin synthase alpha chain	204
2757584345	259	57.43	10	211	3	203	4.0e-75	274	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	203
2757584346	841	65.98	14	841	8	826	0.0e+00	1251	COG2609	Pyruvate dehydrogenase complex, dehydrogenase (E1) component	887
2757584349	107	52.34	1	107	1	105	2.0e-40	156	COG0278	Glutaredoxin-related protein	105
2757584350	278	44.74	13	274	16	276	4.0e-62	231	COG2890	Methylase of polypeptide chain release factors	280
2757584353	283	35.8	1	244	1	237	2.0e-30	126	COG3332	Uncharacterized conserved protein, contains NRDE domain	270
2757584354	315	32.69	11	311	8	303	9.0e-48	184	COG0354	Folate-binding Fe-S cluster repair protein YgfZ, possible role in tRNA modification	305
2757584355	339	37.01	5	338	5	339	6.0e-92	331	COG1559	Cell division protein YceG, involved in septum cleavage	342
2757584356	212	43.75	1	205	1	204	5.0e-58	217	COG0125	Thymidylate kinase	208
2757584359	259	67.61	13	259	1	243	3.0e-103	368	COG1137	ABC-type lipopolysaccharide export system, ATPase component	243
2757584360	195	28	14	188	11	163	2.0e-16	79.2	COG1934	Lipopolysaccharide export system protein LptA	173
2757584362	328	30.67	6	328	1	311	1.0e-65	243	COG0039	Malate/lactate dehydrogenase	313
2757584363	327	26.94	29	319	5	283	5.0e-29	121	COG2301	Citrate lyase beta subunit	283
2757584365	440	40.43	36	440	12	424	3.0e-82	299	COG0277	FAD/FMN-containing dehydrogenase	459
2757584366	166	50.9	2	166	1	167	6.0e-50	190	COG2096	Cob(I)alamin adenosyltransferase	184
2757584367	513	44.2	109	513	5	381	2.0e-118	420	COG2721	Altronate dehydratase	381
2757584368	255	57.87	1	253	1	254	8.0e-87	313	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase RhmA	255
2757584369	444	28.16	7	413	1	371	1.0e-54	207	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2757584370	312	29.79	1	285	101	371	8.0e-42	164	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2757584372	265	20.6	1	226	4	185	2.0e-05	43	COG2129	Predicted phosphoesterase, related to the Icc protein	226
2757584373	306	23.78	6	305	1	297	1.0e-20	93.9	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757584374	184	41.09	1	128	3	131	3.0e-32	131	COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	131
2757584375	289	33.03	69	285	13	196	1.0e-39	156	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
2757584381	854	30.82	436	854	3	379	2.0e-79	290	COG0404	Glycine cleavage system T protein (aminomethyltransferase)	379
2757584385	318	25.18	23	302	12	278	1.0e-20	93.8	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2757584389	426	22.85	42	426	47	447	1.0e-15	77.8	COG2710	Nitrogenase molybdenum-iron protein, alpha and beta chains	456
2757584390	528	22.86	12	407	36	430	2.0e-27	117	COG2710	Nitrogenase molybdenum-iron protein, alpha and beta chains	456
2757584392	912	45.35	15	912	3	872	0.0e+00	1087	COG0060	Isoleucyl-tRNA synthetase	933
2757584393	348	41.84	1	336	1	304	8.0e-82	297	COG0196	FAD synthase	304
2757584394	196	54.64	2	195	1	186	3.0e-66	244	COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	200
2757584399	501	38.48	6	489	1	471	7.0e-123	434	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2757584400	380	50	15	380	92	436	1.0e-120	426	COG1875	Predicted ribonuclease YlaK, contains NYN-type RNase and PhoH-family ATPase domains	436
2757584401	475	51.02	31	471	1	435	0.0e+00	517	COG0305	Replicative DNA helicase	435
2757584402	150	52.35	1	149	1	148	2.0e-39	154	COG0359	Ribosomal protein L9	148
2757584403	93	52.78	14	85	4	75	3.0e-17	80.3	COG0238	Ribosomal protein S18	75
2757584404	95	36.26	2	90	5	95	1.0e-13	67.7	COG2965	Primosomal replication protein N	103
2757584405	123	47.32	2	112	1	112	3.0e-30	123	COG0360	Ribosomal protein S6	112
2757584407	95	42.17	13	94	7	89	1.0e-19	87.7	COG4327	Uncharacterized membrane protein	101
2757584412	445	30.12	32	440	23	384	6.0e-62	231	COG0006	Xaa-Pro aminopeptidase	384
2757584413	766	54.23	7	440	11	432	0.0e+00	556	COG0281	Malic enzyme	432
2757584416	667	41.87	15	667	1	635	0.0e+00	721	COG0187	DNA gyrase/topoisomerase IV, subunit B	635
2757584417	408	19.1	39	392	36	381	1.0e-13	71.4	COG2814	Predicted arabinose efflux permease, MFS family	394
2757584422	564	48.85	1	564	119	644	0.0e+00	609	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit	645
2757584424	400	46.02	6	393	2	388	3.0e-116	411	COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	388
2757584427	570	43.14	269	557	3	297	4.0e-67	249	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ, required for the localization of integral membrane proteins	314
2757584428	91	41.18	6	90	7	89	7.0e-21	92.3	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2757584431	459	38.8	18	447	7	414	1.0e-113	403	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2757584432	239	31.13	15	225	2	212	2.0e-35	142	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2757584435	331	41.29	2	324	53	408	1.0e-82	299	COG0232	dGTP triphosphohydrolase	412
2757584436	231	23.57	1	140	1	136	1.0e-17	83.8	COG1943	REP element-mobilizing transposase RayT	136
2757584437	1571	56.98	719	1238	1	485	0.0e+00	668	COG0069	Glutamate synthase domain 2	485
2757584438	493	43.19	22	486	1	451	0.0e+00	481	COG0493	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	457
2757584439	270	53.26	1	260	1	261	1.0e-96	346	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	263
2757584440	258	43.41	1	258	9	265	7.0e-59	220	COG0767	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, permease component MlaE	267
2757584442	246	46.15	14	229	11	230	2.0e-61	229	COG2853	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, lipoprotein component MlaA	250
2757584443	206	32.34	1	198	2	202	6.0e-39	154	COG2854	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic MlaC component	202
2757584444	89	25	5	88	14	97	2.0e-04	37.5	COG3113	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, MlaB component, contains STAS domain	99
2757584445	302	39.53	1	299	2	292	3.0e-73	268	COG1131	ABC-type multidrug transport system, ATPase component	293
2757584446	251	27.43	20	243	53	278	2.0e-09	56.5	COG0842	ABC-type multidrug transport system, permease component	286
2757584447	80	44.3	1	79	1	79	1.0e-20	91.1	COG5007	Acid stress-induced BolA-like protein IbaG/YrbA, predicted regulator of iron metabolism	80
2757584450	194	26.35	45	186	1	145	2.0e-17	82	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family	145
2757584453	113	41.11	17	106	1	90	9.0e-28	115	COG0776	Bacterial nucleoid DNA-binding protein	94
2757584454	545	38.91	1	544	113	650	0.0e+00	514	COG0072	Phenylalanyl-tRNA synthetase beta subunit	650
2757584456	103	25	1	103	13	127	2.0e-06	44.2	COG2916	DNA-binding protein H-NS	128
2757584457	219	33.64	3	218	1	220	8.0e-40	156	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2757584458	130	28.7	13	120	5	104	8.0e-13	66.1	COG2146	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	106
2757584459	327	33.02	22	324	2	314	2.0e-56	213	COG0616	Periplasmic serine protease, ClpP class	317
2757584461	400	38.18	18	400	14	386	2.0e-74	273	COG1686	D-alanyl-D-alanine carboxypeptidase	389
2757584462	125	76.42	1	123	7	129	1.0e-49	188	COG0048	Ribosomal protein S12	129
2757584463	156	62.16	2	149	1	148	2.0e-51	195	COG0049	Ribosomal protein S7	148
2757584467	213	32.99	22	208	5	187	5.0e-31	127	COG0212	5-formyltetrahydrofolate cyclo-ligase	191
2757584468	646	29.61	327	627	1	296	9.0e-25	109	COG0741	Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)	296
2757584470	522	42.53	1	522	1	500	0.0e+00	482	COG1034	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G)	693
2757584471	443	58.85	3	436	5	424	0.0e+00	629	COG1894	NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)	424
2757584473	140	29.08	1	138	1	137	3.0e-22	97.6	COG0848	Biopolymer transport protein ExbD	137
2757584474	190	30.27	1	185	32	209	3.0e-25	108	COG0811	Biopolymer transport protein ExbB/TolQ	216
2757584476	336	55.37	30	336	1	292	5.0e-115	407	COG3839	ABC-type sugar transport system, ATPase component	338
2757584477	258	38.33	22	258	4	239	1.0e-40	160	COG2186	DNA-binding transcriptional regulator, FadR family	241
2757584479	298	37.34	1	295	14	306	3.0e-57	215	COG3386	Sugar lactone lactonase YvrE	307
2757584480	324	35.76	2	324	4	330	5.0e-76	278	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2757584481	182	31.18	12	181	6	174	2.0e-26	111	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2757584482	296	52.4	46	295	1	248	3.0e-61	228	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2757584484	274	36.06	11	270	31	299	6.0e-39	154	COG0668	Small-conductance mechanosensitive channel	316
2757584485	324	32.46	1	299	18	312	4.0e-55	208	COG0042	tRNA-dihydrouridine synthase	323
2757584488	592	52.49	25	585	4	549	0.0e+00	663	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2757584489	163	52.17	1	161	3	163	8.0e-48	183	COG0440	Acetolactate synthase, small subunit	163
2757584490	338	62.2	1	336	3	338	0.0e+00	530	COG0059	Ketol-acid reductoisomerase	338
2757584492	791	55.78	15	791	8	751	0.0e+00	1066	COG0567	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes	906
2757584494	280	33.33	1	135	4	137	8.0e-23	101	COG0824	Acyl-CoA thioesterase FadM	137
2757584495	140	34.06	4	140	3	133	5.0e-18	83.4	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	174
2757584496	229	49.1	8	229	3	224	5.0e-67	247	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif	224
2757584497	211	41.38	38	209	9	179	5.0e-32	130	COG2840	DNA-nicking endonuclease, Smr domain	184
2757584498	844	36.58	8	841	2	829	0.0e+00	549	COG3127	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component	829
2757584500	216	51.61	1	216	1	214	7.0e-71	260	COG4989	Predicted oxidoreductase	298
2757584501	384	27.97	27	365	1	336	3.0e-42	166	COG2141	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)	336
2757584502	239	31.06	6	237	2	236	9.0e-40	157	COG2188	DNA-binding transcriptional regulator, GntR family	236
2757584503	205	22	16	201	2	201	4.0e-18	84.6	COG0778	Nitroreductase	207
2757584506	135	57.04	1	135	2	136	6.0e-50	189	COG3565	Predicted dioxygenase of extradiol dioxygenase family	138
2757584507	319	22.14	7	257	4	246	1.0e-15	77.3	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2757584508	775	34.97	1	775	4	745	0.0e+00	500	COG0308	Aminopeptidase N	859
2757584510	414	18.57	16	388	1	403	1.0e-03	38.3	COG0738	Fucose permease	422
2757584511	524	25.59	16	522	8	555	1.0e-66	247	COG0747	ABC-type transport system, periplasmic component	556
2757584512	315	42.27	1	315	1	317	2.0e-73	269	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	317
2757584513	239	35.68	1	239	13	253	4.0e-47	181	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2757584516	333	34.89	11	330	10	318	2.0e-60	226	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	324
2757584519	313	35.44	8	291	2	286	3.0e-64	238	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2757584520	208	35.29	1	200	64	252	5.0e-24	104	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757584522	150	41.67	6	147	5	133	7.0e-24	103	COG0848	Biopolymer transport protein ExbD	137
2757584523	234	41.71	10	220	1	211	1.0e-47	183	COG0811	Biopolymer transport protein ExbB/TolQ	216
2757584524	141	40.88	1	137	1	131	2.0e-29	121	COG0824	Acyl-CoA thioesterase FadM	137
2757584525	409	37.65	5	408	1	388	8.0e-95	340	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2757584526	158	40.67	10	152	1	150	4.0e-32	130	COG0781	Transcription termination factor NusB	151
2757584527	154	42.95	6	150	2	150	4.0e-39	154	COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	152
2757584529	340	26.32	34	292	16	273	4.0e-23	102	COG4233	Thiol-disulfide interchange protein, contains DsbC and DsbD domains	273
2757584530	212	23.26	1	208	1	207	6.0e-12	64.1	COG1280	Threonine/homoserine/homoserine lactone efflux protein	208
2757584531	633	43.78	1	527	1	529	0.0e+00	514	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2757584535	494	42.24	33	493	1	454	1.0e-118	420	COG0312	Predicted Zn-dependent protease or its inactivated homolog	454
2757584536	266	33.46	5	258	37	286	2.0e-44	172	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2757584538	543	37.11	1	380	50	397	7.0e-78	285	COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	398
2757584539	134	65.52	15	130	8	123	2.0e-44	171	COG3651	Uncharacterized conserved protein, DUF2237 family	125
2757584540	528	27.23	1	363	10	392	4.0e-59	222	COG4651	Predicted Kef-type K+ transport protein, K+/H+ antiporter domain	408
2757584541	387	34.93	21	387	21	388	3.0e-85	309	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2757584542	314	27.24	1	300	1	295	3.0e-32	132	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757584545	222	51.83	5	222	4	221	1.0e-41	163	COG2386	ABC-type transport system involved in cytochrome c biogenesis, permease component	221
2757584546	244	37.07	6	236	41	272	1.0e-29	123	COG0755	ABC-type transport system involved in cytochrome c biogenesis, permease component	281
2757584547	62	36.92	1	58	1	65	1.0e-05	41.4	COG3114	Heme exporter protein D	67
2757584548	149	48.53	2	137	3	138	2.0e-39	155	COG2332	Cytochrome c-type biogenesis protein CcmE	153
2757584549	656	53.33	1	639	1	643	0.0e+00	610	COG1138	Cytochrome c biogenesis factor	648
2757584550	174	23.44	27	152	2	127	7.0e-07	47.2	COG0526	Thiol-disulfide isomerase or thioredoxin	127
2757584551	167	35.4	6	166	3	153	2.0e-33	135	COG3088	Cytochrome c-type biogenesis protein CcmH/NrfF	153
2757584552	299	27.99	9	297	2	287	9.0e-25	107	COG4235	Cytochrome c-type biogenesis protein CcmH/NrfG	287
2757584553	179	24.49	61	157	14	111	3.0e-05	41.8	COG1846	DNA-binding transcriptional regulator, MarR family	126
2757584554	224	45.18	1	220	1	226	5.0e-54	204	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2757584557	224	33.33	6	224	4	215	1.0e-39	156	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2757584558	335	62.28	2	333	1	331	0.0e+00	463	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
2757584560	193	28.75	4	163	2	159	6.0e-21	94.2	COG1238	Uncharacterized membrane protein YqaA, SNARE-associated domain	161
2757584561	446	35.77	178	437	15	231	4.0e-52	199	COG0860	N-acetylmuramoyl-L-alanine amidase	231
2757584562	169	40	20	164	6	149	2.0e-37	148	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	149
2757584563	351	47.45	4	334	23	337	7.0e-86	311	COG1600	Epoxyqueuosine reductase  QueG (queuosine biosynthesis)	337
2757584564	303	30.1	3	294	5	301	2.0e-28	119	COG0679	Predicted permease	311
2757584566	672	44.61	2	669	18	639	0.0e+00	515	COG4666	TRAP-type uncharacterized transport system, fused permease components	642
2757584567	318	39.29	12	316	11	318	2.0e-76	279	COG2358	TRAP-type uncharacterized transport system, periplasmic component	321
2757584570	267	51.14	1	264	3	262	7.0e-79	287	COG2833	Uncharacterized conserved protein, contains ferritin-like DUF455 domain	268
2757584571	174	52.3	1	174	2	175	6.0e-58	216	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	176
2757584572	309	39.33	2	292	21	284	5.0e-56	211	COG1281	Redox-regulated molecular chaperone, HSP33 family	286
2757584573	215	27.57	4	179	10	183	1.0e-11	63.1	COG3172	Nicotinamide riboside kinase	187
2757584574	94	40	4	88	25	109	7.0e-12	62.3	COG2919	Cell division protein FtsB	117
