gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2757584697	125	4	108	1.5e-21	62.7	TIGR02058	conserved hypothetical protein
2757584698	117	4	110	7.4e-21	60.5	TIGR02058	conserved hypothetical protein
2757584703	443	15	265	4.6e-111	357.7	TIGR01346	isocitrate lyase
2757584704	743	1	743	0.0e+00	1319.4	TIGR00178	isocitrate dehydrogenase, NADP-dependent, monomeric type
2757584705	635	72	631	0.0e+00	725.5	TIGR00418	threonyl-tRNA synthetase
2757584706	180	1	160	1.2e-64	203.1	TIGR00168	translation initiation factor IF-3
2757584708	67	2	64	1.2e-27	82.2	TIGR00001	ribosomal protein L35
2757584715	296	104	236	2.0e-30	91.4	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2757584721	487	86	470	1.6e-90	289.9	TIGR00933	potassium uptake protein, TrkH family
2757584723	221	5	187	1.4e-17	51.3	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2757584725	255	7	250	4.5e-66	208.6	TIGR00129	formate dehydrogenase family accessory protein FdhD
2757584726	635	1	598	0.0e+00	777.5	TIGR01591	formate dehydrogenase, alpha subunit, archaeal-type
2757584727	349	52	349	0.0e+00	480.6	TIGR02015	chlorophyllide reductase subunit Y
2757584728	335	38	327	4.9e-127	409.2	TIGR02016	chlorophyllide reductase iron protein subunit X
2757584729	317	2	312	0.0e+00	433.9	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
2757584733	584	3	580	0.0e+00	725.2	TIGR02204	ABC transporter, permease/ATP-binding protein
2757584737	443	90	428	1.0e-121	392	TIGR02966	phosphate regulon sensor kinase PhoR
2757584739	132	1	132	9.1e-33	99.8	TIGR01291	ABC-2 type transporter, NodJ family
2757584745	128	13	123	5.2e-15	42.1	TIGR00525	dihydroneopterin aldolase
2757584758	538	25	529	0.0e+00	703.8	TIGR02891	cytochrome c oxidase, subunit I
2757584759	395	55	281	3.5e-59	185.8	TIGR02866	cytochrome c oxidase, subunit II
2757584762	239	8	239	7.4e-48	149	TIGR00046	RNA methyltransferase, RsmE family
2757584766	193	4	192	2.0e-75	238.7	TIGR02081	methionine biosynthesis protein MetW
2757584767	393	15	385	0.0e+00	451.1	TIGR01392	homoserine O-acetyltransferase
2757584769	211	17	201	4.3e-35	106.9	TIGR04409	LPS export ABC transporter periplasmic protein LptC
2757584770	188	25	178	3.3e-48	149.6	TIGR01670	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family
2757584771	333	52	323	9.5e-112	358.9	TIGR00393	KpsF/GutQ family protein
2757584774	288	1	288	2.5e-106	341.6	TIGR01146	ATP synthase, F1 gamma subunit
2757584775	518	2	518	0.0e+00	812.8	TIGR00962	proton translocating ATP synthase, F1 alpha subunit
2757584776	176	7	174	3.3e-41	127.5	TIGR01145	ATP synthase, F1 delta subunit
2757584777	156	10	156	1.0e-41	128.4	TIGR01144	ATP synthase, F0 subunit b
2757584778	81	19	76	8.0e-27	79.4	TIGR01260	ATP synthase, F0 subunit c
2757584779	289	19	286	4.0e-41	127.4	TIGR01131	ATP synthase subunit 6 (eukaryotes),also subunit A (prokaryotes)
2757584785	246	1	245	8.7e-80	254.2	TIGR01474	4-hydroxybenzoate polyprenyl transferase, proteobacterial
2757584786	274	8	267	8.4e-79	250.9	TIGR00112	pyrroline-5-carboxylate reductase
2757584787	122	1	122	2.2e-60	188.1	TIGR01067	ribosomal protein L14, bacterial/organelle
2757584788	106	1	103	2.0e-36	110.8	TIGR01079	ribosomal protein L24, bacterial/organelle
2757584792	177	2	176	6.0e-75	236.9	TIGR03654	ribosomal protein L6, bacterial type
2757584793	121	4	121	4.1e-36	110	TIGR00060	ribosomal protein L18, bacterial type
2757584794	172	14	169	2.5e-67	211.7	TIGR01021	ribosomal protein S5, bacterial/organelle type
2757584795	60	7	60	1.5e-28	84.5	TIGR01308	ribosomal protein L30, bacterial/organelle
2757584796	143	2	143	3.2e-50	155.8	TIGR01071	ribosomal protein L15, bacterial/organelle
2757584801	294	4	294	2.2e-103	332.2	TIGR01064	pyruvate kinase
2757584802	204	14	190	7.7e-62	194.2	TIGR00948	L-lysine exporter
2757584804	366	1	366	4.2e-123	398.1	TIGR00472	phenylalanyl-tRNA synthetase, beta subunit, non-spirochete bacterial
2757584805	347	37	347	1.8e-95	305.8	TIGR00468	phenylalanyl-tRNA synthetase, alpha subunit
2757584811	306	38	299	9.8e-61	191.4	TIGR00157	ribosome small subunit-dependent GTPase A
2757584819	142	1	142	3.2e-35	107.4	TIGR00701	TIGR00701 family protein
2757584822	206	1	197	2.9e-53	166.6	TIGR00427	membrane protein, MarC family
2757584823	431	13	419	0.0e+00	433.9	TIGR00967	preprotein translocase, SecY subunit
2757584824	37	1	37	8.7e-25	72.8	TIGR01022	ribosomal protein L36, bacterial type
2757584826	121	3	114	5.2e-56	174.2	TIGR03631	ribosomal protein uS13, bacterial form
2757584827	134	15	131	5.6e-58	180.7	TIGR03632	ribosomal protein uS11, bacterial form
2757584828	207	3	207	6.0e-82	260.3	TIGR01017	ribosomal protein S4, bacterial/organelle type
2757584829	326	20	314	1.8e-113	364.6	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2757584830	129	6	117	2.6e-49	152.5	TIGR00059	ribosomal protein L17
2757584838	121	1	121	3.5e-43	132.9	TIGR00527	glycine cleavage system H protein
2757584840	344	5	77	3.5e-27	80.3	TIGR03505	FimV N-terminal domain
2757584841	261	1	239	1.7e-66	210.2	TIGR00071	tRNA pseudouridine(38-40) synthase
2757584843	427	11	401	0.0e+00	622.5	TIGR00263	tryptophan synthase, beta subunit
2757584844	269	8	264	1.6e-71	226.2	TIGR00262	tryptophan synthase, alpha subunit
2757584847	682	1	458	0.0e+00	626	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2757584850	499	367	416	2.3e-23	69.3	TIGR01954	transcription termination factor NusA, C-terminal duplication
2757584850	499	4	345	1.4e-118	382.8	TIGR01953	transcription termination factor NusA
2757584855	206	51	196	1.3e-23	69.7	TIGR01375	sarcosine oxidase, gamma subunit family, heterotetrameric form
2757584859	172	8	171	1.2e-47	148.4	TIGR00645	TIGR00645 family protein
2757584860	70	10	67	1.2e-19	56.5	TIGR03643	TIGR03643 family protein
2757584862	163	1	122	4.1e-22	64.6	TIGR00738	Rrf2 family protein
2757584866	283	5	276	3.4e-40	124.1	TIGR00010	hydrolase, TatD family
2757584867	234	9	229	2.7e-101	323.7	TIGR02211	lipoprotein releasing system, ATP-binding protein
2757584868	418	4	418	0.0e+00	453.9	TIGR02212	lipoprotein releasing system, transmembrane protein, LolC/E family
2757584870	144	21	144	2.0e-30	92.5	TIGR00765	YihY family inner membrane protein
2757584874	578	1	576	0.0e+00	744.3	TIGR00232	transketolase, bacterial and yeast
2757584875	335	4	326	0.0e+00	439.9	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
2757584878	332	4	325	0.0e+00	440.3	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
2757584884	395	8	390	0.0e+00	464.6	TIGR00707	transaminase, acetylornithine/succinylornithine family
2757584886	97	10	95	3.4e-27	81.1	TIGR00029	ribosomal protein S20
2757584887	521	2	520	0.0e+00	448.7	TIGR01695	murein biosynthesis integral membrane protein MurJ
2757584894	268	1	263	1.8e-99	318.3	TIGR01292	thioredoxin-disulfide reductase
2757584895	77	1	58	5.8e-32	96.2	TIGR00009	ribosomal protein L28
2757584896	56	1	56	1.4e-28	85.3	TIGR01023	ribosomal protein L33, bacterial type
2757584898	422	100	422	1.5e-74	237.6	TIGR00563	16S rRNA (cytosine(967)-C(5))-methyltransferase
2757584899	298	1	298	3.1e-129	418.7	TIGR00503	peptide chain release factor 3
2757584899	298	9	166	5.1e-27	81.7	TIGR00231	small GTP-binding protein domain
2757584903	335	1	329	0.0e+00	440.6	TIGR01325	O-succinylhomoserine sulfhydrylase
2757584904	470	4	470	0.0e+00	514.9	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2757584911	503	6	487	0.0e+00	682.7	TIGR01722	methylmalonic acid semialdehyde dehydrogenase
2757584923	300	5	298	0.0e+00	450.8	TIGR01138	cysteine synthase B
2757584923	300	6	298	6.0e-119	383.8	TIGR01136	cysteine synthase
2757584925	965	9	948	0.0e+00	1042.1	TIGR00422	valyl-tRNA synthetase
2757584930	277	1	275	0.0e+00	508.1	TIGR01798	citrate synthase I (hexameric type)
2757584931	473	1	472	0.0e+00	775.9	TIGR00170	3-isopropylmalate dehydratase, large subunit
2757584932	92	1	92	1.5e-38	118.6	TIGR00171	3-isopropylmalate dehydratase, small subunit
2757584938	89	1	82	4.3e-35	105.8	TIGR01003	Phosphotransferase System HPr (HPr) Family
2757584939	585	5	584	0.0e+00	519.9	TIGR01417	phosphoenolpyruvate-protein phosphotransferase
2757584943	298	3	298	2.1e-86	276	TIGR00492	alanine racemase
2757584948	237	7	237	5.4e-98	314.9	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2757584949	358	1	349	2.6e-98	315.2	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
