gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2757584253	290	61.31	8	280	4	273	3.2e-121	397	KO:K02517	KDO2-lipid IV(A) lauroyltransferase [EC:2.3.1.241]	EC:2.3.1.241	Yes
2757584254	394	95.67	1	393	1	393	0.0e+00	877	KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	Yes
2757584257	424	67.46	2	414	5	412	0.0e+00	662	KO:K00441	coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]	EC:1.12.98.1	Yes
2757584264	324	83.93	7	311	10	314	0.0e+00	597	KO:K03527	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]	EC:1.17.1.2	Yes
2757584265	437	79.13	1	434	1	436	0.0e+00	792	KO:K01875	seryl-tRNA synthetase [EC:6.1.1.11]	EC:6.1.1.11	Yes
2757584268	81	91.14	2	80	3	81	3.3e-48	168	KO:K03666	host factor-I protein		Yes
2757584269	445	84.46	1	444	1	443	0.0e+00	849	KO:K03977	GTPase		Yes
2757584272	432	75.87	1	431	1	431	0.0e+00	749	KO:K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	EC:6.1.1.21	Yes
2757584273	419	79.95	6	419	10	423	0.0e+00	776	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.1	Yes
2757584273	419	79.95	6	419	10	423	0.0e+00	776	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.3	Yes
2757584274	287	43.96	5	287	6	298	4.6e-63	229	KO:K15539	cytoskeleton protein RodZ		Yes
2757584275	251	41.41	19	245	47	273	3.3e-47	180	KO:K02656	type IV pilus assembly protein PilF		Yes
2757584278	236	41.6	1	233	1	237	3.7e-51	191	KO:K02405	RNA polymerase sigma factor for flagellar operon FliA		Yes
2757584279	271	46.39	8	270	23	285	1.4e-77	270	KO:K04562	flagellar biosynthesis protein FlhG		Yes
2757584281	698	56.13	9	691	5	696	0.0e+00	866	KO:K02400	flagellar biosynthesis protein FlhA		Yes
2757584284	295	70.55	4	295	7	297	0.0e+00	437	KO:K00795	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	EC:2.5.1.1	Yes
2757584284	295	70.55	4	295	7	297	0.0e+00	437	KO:K00795	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	EC:2.5.1.10	Yes
2757584285	81	64.1	1	78	1	78	1.4e-30	118	KO:K03602	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	EC:3.1.11.6	Yes
2757584286	383	75.33	1	380	1	375	0.0e+00	698	KO:K00499	choline monooxygenase [EC:1.14.15.7]	EC:1.14.15.7	Yes
2757584289	1002	64.12	7	1001	6	996	0.0e+00	1470	KO:K00302	sarcosine oxidase, subunit alpha [EC:1.5.3.1]	EC:1.5.3.1	Yes
2757584290	195	42.6	25	193	41	207	2.6e-39	153	KO:K00305	sarcosine oxidase, subunit gamma [EC:1.5.3.1]	EC:1.5.3.1	Yes
2757584291	312	40.69	11	299	12	301	6.6e-65	236	KO:K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator		Yes
2757584292	510	72.92	5	510	9	514	0.0e+00	898	KO:K14083	trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	EC:2.1.1.250	Yes
2757584295	185	70.59	1	185	1	187	5.8e-93	306	KO:K04760	transcription elongation factor GreB		Yes
2757584297	275	39.57	38	272	24	256	2.2e-55	206	KO:K03769	peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757584299	218	52.26	8	206	12	210	1.7e-63	225	KO:K03561	biopolymer transport protein ExbB		Yes
2757584303	304	60.54	12	301	4	280	5.7e-118	389	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	Yes
2757584304	163	47.53	1	159	1	161	9.2e-41	155	KO:K02494	outer membrane lipoprotein LolB		Yes
2757584309	236	84.85	6	236	11	241	0.0e+00	473	KO:K01495	GTP cyclohydrolase I [EC:3.5.4.16]	EC:3.5.4.16	Yes
2757584310	408	60.8	11	408	14	409	0.0e+00	534	KO:K06131	cardiolipin synthase A/B [EC:2.7.8.-]	EC:2.7.8.-	Yes
2757584314	365	63.98	19	364	44	382	0.0e+00	521	KO:K06955	uncharacterized protein		Yes
2757584315	307	81.76	1	307	78	384	0.0e+00	589	KO:K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	EC:1.1.2.3	Yes
2757584316	376	74.53	4	376	10	370	0.0e+00	634	KO:K02346	DNA polymerase IV [EC:2.7.7.7]	EC:2.7.7.7	Yes
2757584319	377	62.33	1	375	144	519	0.0e+00	495	KO:K08218	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG		Yes
2757584322	503	82.11	1	503	1	503	0.0e+00	969	KO:K07793	putative tricarboxylic transport membrane protein		Yes
2757584324	315	90.38	4	315	5	312	0.0e+00	656	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	EC:2.6.1.42	Yes
2757584328	427	70.26	1	426	1	427	0.0e+00	705	KO:K00285	D-amino-acid dehydrogenase [EC:1.4.99.-]	EC:1.4.99.-	Yes
2757584330	370	57.31	33	370	1	343	9.9e-117	391	KO:K06204	DnaK suppressor protein		Yes
2757584331	141	80.14	1	141	1	141	1.2e-83	275	KO:K03925	MraZ protein		Yes
2757584332	307	73.93	5	307	5	305	0.0e+00	502	KO:K03438	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	EC:2.1.1.199	Yes
2757584333	98	65.88	1	85	1	85	1.0e-33	129	KO:K03586	cell division protein FtsL		Yes
2757584334	462	70.87	1	460	1	459	0.0e+00	759	KO:K03587	cell division protein FtsI (penicillin-binding protein 3)		Yes
2757584336	419	62.17	5	419	4	418	0.0e+00	636	KO:K00303	sarcosine oxidase, subunit beta [EC:1.5.3.1]	EC:1.5.3.1	Yes
2757584339	561	78.23	1	561	5	569	0.0e+00	1080	KO:K00311	electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	EC:1.5.5.1	Yes
2757584342	157	30.38	1	155	1	141	8.2e-07	54	KO:K02655	type IV pilus assembly protein PilE		Yes
2757584343	385	61.58	9	375	28	379	0.0e+00	484	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:1.1.1.193	Yes
2757584343	385	61.58	9	375	28	379	0.0e+00	484	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:3.5.4.26	Yes
2757584344	212	76.47	1	204	18	221	2.4e-109	355	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2757584346	841	89.49	14	841	15	842	0.0e+00	1770	KO:K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	EC:1.2.4.1	Yes
2757584349	107	84.76	1	105	1	105	1.4e-64	217	KO:K07390	monothiol glutaredoxin		Yes
2757584350	278	60.59	5	273	3	270	2.1e-107	356	KO:K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	EC:2.1.1.297	Yes
2757584354	315	59.74	16	315	6	308	4.7e-120	396	KO:K06980	tRNA-modifying protein YgfZ		Yes
2757584355	339	58.33	12	335	5	328	0.0e+00	435	KO:K07082	UPF0755 protein		Yes
2757584356	212	71.43	3	208	5	214	2.5e-98	324	KO:K00943	dTMP kinase [EC:2.7.4.9]	EC:2.7.4.9	Yes
2757584359	259	82.75	5	259	9	263	0.0e+00	470	KO:K06861	lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2757584360	195	57.22	14	193	10	186	2.8e-67	234	KO:K09774	lipopolysaccharide export system protein LptA		Yes
2757584362	328	92.68	1	328	1	328	0.0e+00	694	KO:K00024	malate dehydrogenase [EC:1.1.1.37]	EC:1.1.1.37	Yes
2757584363	327	71.12	5	326	30	351	0.0e+00	528	KO:K01644	citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]	EC:4.1.3.34	Yes
2757584365	440	85	1	440	1	438	0.0e+00	854	KO:K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	EC:1.1.2.4	Yes
2757584366	166	85.54	1	166	1	166	9.7e-99	320	KO:K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	EC:2.5.1.17	Yes
2757584367	513	76.36	4	513	11	526	0.0e+00	911	KO:K01708	galactarate dehydratase [EC:4.2.1.42]	EC:4.2.1.42	Yes
2757584368	255	59.84	1	254	1	254	2.0e-106	351	KO:K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	EC:4.1.2.52	Yes
2757584369	444	82.7	23	444	1	422	0.0e+00	839	KO:K01706	glucarate dehydratase [EC:4.2.1.40]	EC:4.2.1.40	Yes
2757584370	312	75.96	1	312	120	431	0.0e+00	564	KO:K01706	glucarate dehydratase [EC:4.2.1.40]	EC:4.2.1.40	Yes
2757584373	306	71.72	3	299	1	297	0.0e+00	491	KO:K05596	LysR family transcriptional regulator, chromosome initiation inhibitor		Yes
2757584374	184	90.22	1	184	1	184	1.6e-121	387	KO:K02356	elongation factor P		Yes
2757584375	289	71.53	7	287	7	287	0.0e+00	458	KO:K06966	uncharacterized protein		Yes
2757584378	254	67.29	3	253	9	269	3.7e-115	376	KO:K07568	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	EC:2.4.99.17	Yes
2757584385	318	72.92	19	306	1	288	0.0e+00	510	KO:K04040	chlorophyll synthase [EC:2.5.1.62]	EC:2.5.1.62	Yes
2757584388	167	66.23	7	157	12	162	5.0e-64	222	KO:K11336	3-vinyl bacteriochlorophyllide hydratase [EC:4.2.1.-]	EC:4.2.1.-	Yes
2757584389	426	74.88	22	426	24	429	0.0e+00	690	KO:K04038	light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]	EC:1.3.7.7	Yes
2757584390	528	71.82	1	528	1	543	0.0e+00	862	KO:K04039	light-independent protochlorophyllide reductase subunit B [EC:1.3.7.7]	EC:1.3.7.7	Yes
2757584392	912	80.59	15	912	37	946	0.0e+00	1690	KO:K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	EC:6.1.1.5	Yes
2757584393	348	76.09	1	342	1	336	0.0e+00	576	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.1.26	Yes
2757584393	348	76.09	1	342	1	336	0.0e+00	576	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.7.2	Yes
2757584394	196	77.55	1	196	1	192	1.6e-103	337	KO:K11175	phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	EC:2.1.2.2	Yes
2757584399	501	88.15	4	501	3	500	0.0e+00	1020	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.18	Yes
2757584399	501	88.15	4	501	3	500	0.0e+00	1020	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.27	Yes
2757584400	380	87.11	1	380	113	492	0.0e+00	776	KO:K07175	PhoH-like ATPase		Yes
2757584401	475	83.7	20	473	11	464	0.0e+00	862	KO:K02314	replicative DNA helicase [EC:3.6.4.12]	EC:3.6.4.12	Yes
2757584402	150	79.33	1	150	1	150	2.3e-80	266	KO:K02939	large subunit ribosomal protein L9		Yes
2757584403	93	93.55	1	93	1	93	4.5e-59	200	KO:K02963	small subunit ribosomal protein S18		Yes
2757584404	95	54.84	2	94	6	98	3.7e-29	116	KO:K02686	primosomal replication protein N		Yes
2757584405	123	88.79	1	116	1	116	5.7e-74	245	KO:K02990	small subunit ribosomal protein S6		Yes
2757584406	717	70.14	20	709	12	701	0.0e+00	1150	KO:K14393	cation/acetate symporter		Yes
2757584411	258	55.82	10	252	26	269	2.4e-92	311	KO:K00992	MurNAc alpha-1-phosphate uridylyltransferase [EC:2.7.7.-]	EC:2.7.7.-	Yes
2757584412	445	71.05	4	444	8	463	0.0e+00	753	KO:K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	EC:3.4.11.9	Yes
2757584413	766	84.38	4	765	8	769	0.0e+00	1470	KO:K00029	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	EC:1.1.1.40	Yes
2757584416	667	89.38	9	667	1	659	0.0e+00	1350	KO:K02622	topoisomerase IV subunit B [EC:5.99.1.-]	EC:5.99.1.-	Yes
2757584421	156	88.24	3	155	7	159	2.3e-101	326	KO:K01759	lactoylglutathione lyase [EC:4.4.1.5]	EC:4.4.1.5	Yes
2757584422	564	79.26	1	564	119	682	0.0e+00	1030	KO:K01965	propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]	EC:6.4.1.3	Yes
2757584424	400	75.94	1	399	1	399	0.0e+00	699	KO:K00639	glycine C-acetyltransferase [EC:2.3.1.29]	EC:2.3.1.29	Yes
2757584426	342	77.13	1	341	1	339	0.0e+00	570	KO:K03650	tRNA modification GTPase [EC:3.6.-.-]	EC:3.6.-	Yes
2757584427	570	61.99	1	570	1	581	0.0e+00	824	KO:K03217	YidC/Oxa1 family membrane protein insertase		Yes
2757584428	91	61.63	6	86	3	88	8.3e-34	129	KO:K08998	uncharacterized protein		Yes
2757584431	459	77.17	1	459	1	460	0.0e+00	825	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]	EC:1.3.99.22	Yes
2757584432	239	79.24	1	236	1	236	0.0e+00	442	KO:K01420	CRP/FNR family transcriptional regulator, anaerobic regulatory protein		Yes
2757584435	331	73.15	1	324	46	369	0.0e+00	539	KO:K01129	dGTPase [EC:3.1.5.1]	EC:3.1.5.1	Yes
2757584436	231	66.67	1	225	1	225	1.8e-111	363	KO:K07491	putative transposase		Yes
2757584437	1571	86.39	1	1570	1	1568	0.0e+00	3140	KO:K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2757584437	1571	86.39	1	1570	1	1568	0.0e+00	3140	KO:K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2757584437	1571	86.5	1	1555	1	1554	0.0e+00	3130	KO:K00284	glutamate synthase (ferredoxin) [EC:1.4.7.1]	EC:1.4.7.1	Yes
2757584438	493	84.38	1	493	1	488	0.0e+00	992	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2757584438	493	84.38	1	493	1	488	0.0e+00	992	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2757584439	270	74.43	7	268	14	275	0.0e+00	460	KO:K02065	phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein		Yes
2757584440	258	85.27	1	258	7	264	0.0e+00	490	KO:K02066	phospholipid/cholesterol/gamma-HCH transport system permease protein		Yes
2757584441	153	76.32	1	152	1	152	1.7e-79	264	KO:K02067	phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein		Yes
2757584442	246	55.56	14	245	34	267	3.3e-87	296	KO:K04754	phospholipid-binding lipoprotein MlaA		Yes
2757584443	206	65.22	23	206	28	211	1.3e-86	290	KO:K07323	phospholipid transport system substrate-binding protein		Yes
2757584444	89	42.53	5	89	2	88	1.8e-09	58.9	KO:K07122	phospholipid transport system transporter-binding protein		Yes
2757584445	302	75.92	1	298	1	298	0.0e+00	507	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2757584446	251	80.48	1	251	1	251	0.0e+00	481	KO:K01992	ABC-2 type transport system permease protein		Yes
2757584453	113	81.31	6	112	1	107	5.1e-58	200	KO:K04764	integration host factor subunit alpha		Yes
2757584456	103	58.25	1	103	1	98	1.5e-33	129	KO:K03746	DNA-binding protein H-NS		Yes
2757584457	219	74.43	1	219	1	219	2.5e-117	378	KO:K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	EC:3.1.3.18	Yes
2757584459	327	65.71	16	327	46	356	0.0e+00	445	KO:K04773	protease IV [EC:3.4.21.-]	EC:3.4.21.-	Yes
2757584461	400	53.25	17	400	12	396	0.0e+00	439	KO:K07258	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	EC:3.4.16.4	Yes
2757584462	125	97.6	1	125	1	125	5.5e-87	282	KO:K02950	small subunit ribosomal protein S12		Yes
2757584463	156	94.23	1	156	1	156	1.5e-104	336	KO:K02992	small subunit ribosomal protein S7		Yes
2757584468	646	53.31	2	646	8	653	0.0e+00	768	KO:K08309	soluble lytic murein transglycosylase [EC:3.2.1.-]	EC:3.2.1.-	Yes
2757584470	522	79.58	1	522	1	524	0.0e+00	977	KO:K00336	NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]	EC:1.6.5.3	Yes
2757584471	443	84.53	1	433	18	441	0.0e+00	870	KO:K00335	NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]	EC:1.6.5.3	Yes
2757584473	140	52.52	1	139	1	139	1.8e-47	172	KO:K03559	biopolymer transport protein ExbD		Yes
2757584474	190	69.63	1	190	21	211	4.4e-88	292	KO:K03561	biopolymer transport protein ExbB		Yes
2757584476	336	57.69	30	336	1	309	5.7e-117	389	KO:K10112	multiple sugar transport system ATP-binding protein		Yes
2757584476	336	59.45	30	320	1	288	2.4e-116	387	KO:K05816	sn-glycerol 3-phosphate transport system ATP-binding protein [EC:3.6.3.20]	EC:3.6.3.20	Yes
2757584478	275	74.52	7	269	4	266	0.0e+00	480	KO:K18981	uronate dehydrogenase [EC:1.1.1.203]	EC:1.1.1.203	Yes
2757584484	274	51.94	14	271	18	274	1.8e-92	314	KO:K03442	small conductance mechanosensitive channel		Yes
2757584485	324	63.7	1	303	8	307	0.0e+00	442	KO:K05541	tRNA-dihydrouridine synthase C [EC:1.-.-.-]	EC:1.-	Yes
2757584488	592	86.82	1	592	1	592	0.0e+00	1210	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2757584489	163	93.25	1	163	1	163	2.6e-104	336	KO:K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2757584490	338	95.27	1	338	1	338	0.0e+00	748	KO:K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	EC:1.1.1.86	Yes
2757584492	791	88.62	1	790	1	791	0.0e+00	1670	KO:K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	EC:1.2.4.2	Yes
2757584495	140	69.29	1	140	10	148	5.2e-70	236	KO:K03774	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757584496	229	76.58	8	229	3	224	3.8e-117	379	KO:K03630	DNA repair protein RadC		Yes
2757584498	844	66.99	5	840	1	836	0.0e+00	1270	KO:K02004	putative ABC transport system permease protein		Yes
2757584501	384	72.4	1	384	1	384	0.0e+00	674	KO:K04091	alkanesulfonate monooxygenase [EC:1.14.14.5]	EC:1.14.14.5	Yes
2757584502	239	49.35	8	238	15	244	3.8e-75	261	KO:K03710	GntR family transcriptional regulator		Yes
2757584503	205	59.14	20	205	11	196	9.8e-76	259	KO:K00540			Yes
2757584503	205	63.02	14	205	5	196	2.1e-83	280	KO:K09019	3-hydroxypropanoate dehydrogenase [EC:1.1.1.-]	EC:1.1.1.-	Yes
2757584506	135	77.04	1	135	1	135	2.2e-79	262	KO:K06991	uncharacterized protein		Yes
2757584507	319	54.05	1	314	1	333	1.4e-112	374	KO:K16171	fumarylacetoacetate (FAA) hydrolase [EC:3.7.1.2]	EC:3.7.1.2	Yes
2757584508	775	73.41	1	775	1	779	0.0e+00	1280	KO:K01256	aminopeptidase N [EC:3.4.11.2]	EC:3.4.11.2	Yes
2757584511	524	45.45	11	522	14	526	0.0e+00	531	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2757584512	315	60.32	1	315	1	315	0.0e+00	442	KO:K02033	peptide/nickel transport system permease protein		Yes
2757584513	239	62.18	1	238	1	238	1.6e-102	338	KO:K02034	peptide/nickel transport system permease protein		Yes
2757584516	333	72.29	1	332	1	332	0.0e+00	578	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2757584519	313	52.19	11	307	7	303	5.4e-99	336	KO:K00020	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	EC:1.1.1.31	Yes
2757584520	208	60.49	1	205	65	269	4.8e-89	297	KO:K01692	enoyl-CoA hydratase [EC:4.2.1.17]	EC:4.2.1.17	Yes
2757584521	234	41.63	2	234	5	241	1.3e-50	189	KO:K03646	colicin import membrane protein		Yes
2757584522	150	56.69	1	149	1	157	3.8e-51	184	KO:K03560	biopolymer transport protein TolR		Yes
2757584523	234	76.75	1	228	1	228	1.3e-123	398	KO:K03562	biopolymer transport protein TolQ		Yes
2757584524	141	63.5	4	137	22	158	4.3e-56	197	KO:K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	EC:3.1.2.-	Yes
2757584526	158	78.15	3	153	17	167	7.6e-84	277	KO:K03625	N utilization substance protein B		Yes
2757584527	154	79.87	1	154	1	154	2.0e-82	273	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
2757584531	633	70.33	1	629	1	632	0.0e+00	988	KO:K15738	ATP-binding cassette, subfamily F, uup		Yes
2757584535	494	81.7	14	494	13	493	0.0e+00	906	KO:K03568	TldD protein		Yes
2757584536	266	36.88	5	266	36	298	6.3e-51	192	KO:K00020	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	EC:1.1.1.31	Yes
2757584537	1258	91.26	1	1258	1	1254	0.0e+00	2600	KO:K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	EC:2.7.7.6	Yes
2757584538	543	84.66	1	541	190	730	0.0e+00	1070	KO:K09136	ribosomal protein S12 methylthiotransferase accessory factor		Yes
2757584539	134	75	15	130	2	117	7.8e-63	216	KO:K09966	uncharacterized protein		Yes
2757584541	387	77.92	6	387	14	394	0.0e+00	682	KO:K14287	methionine aminotransferase [EC:2.6.1.-]	EC:2.6.1.-	Yes
2757584542	314	77.07	1	314	1	314	0.0e+00	541	KO:K13634	LysR family transcriptional regulator, cys regulon transcriptional activator		Yes
2757584545	222	68.04	4	222	2	219	2.4e-102	336	KO:K02194	heme exporter protein B		Yes
2757584546	244	69.17	1	240	5	244	3.3e-128	412	KO:K02195	heme exporter protein C		Yes
2757584547	62	47.17	1	53	1	53	9.6e-13	66	KO:K02196	heme exporter protein D		Yes
