gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2757587621	410	33	395	2	363	6.7e-46	157	pfam00155	Aminotran_1_2	363
2757587622	125	13	120	1	109	5.6e-25	87.4	pfam04430	DUF498	109
2757587623	158	5	134	1	123	1.5e-31	108.8	pfam00578	AhpC-TSA	124
2757587625	553	96	242	1	131	3.1e-36	124.4	pfam13638	PIN_4	131
2757587625	553	338	552	4	193	1.6e-53	181.1	pfam02562	PhoH	205
2757587626	477	31	133	2	103	4.8e-33	113.2	pfam00772	DnaB	103
2757587626	477	210	467	1	255	1.0e-113	378.7	pfam03796	DnaB_C	256
2757587627	42	1	39	50	84	2.9e-07	30.7	pfam03948	Ribosomal_L9_C	86
2757587629	405	12	247	7	232	3.4e-25	88.6	pfam07690	MFS_1	353
2757587629	405	246	403	28	172	1.8e-09	36.9	pfam07690	MFS_1	353
2757587630	310	1	198	119	306	2.6e-32	112.3	pfam00884	Sulfatase	309
2757587631	243	64	214	2	178	5.5e-21	75.6	pfam03717	PBP_dimer	180
2757587632	110	1	86	14	95	1.0e-16	60.5	pfam04999	FtsL	97
2757587633	310	4	306	3	308	1.1e-92	310.7	pfam01795	Methyltransf_5	309
2757587634	104	8	102	1	98	8.4e-36	122	pfam00338	Ribosomal_S10	98
2757587635	220	30	193	172	290	2.1e-15	56.4	pfam00297	Ribosomal_L3	369
2757587636	206	16	204	4	191	1.1e-59	201.3	pfam00573	Ribosomal_L4	192
2757587637	76	13	76	2	62	9.5e-19	67.4	pfam00276	Ribosomal_L23	86
2757587638	119	1	112	211	319	1.3e-33	116.5	pfam01515	PTA_PTB	319
2757587639	134	45	129	1	88	1.5e-26	92.8	pfam00545	Ribonuclease	89
2757587640	203	45	130	2	78	9.1e-23	80	pfam01337	Barstar	79
2757587641	251	2	251	5	260	2.5e-57	193.8	pfam00398	RrnaAD	265
2757587642	333	57	178	12	116	1.2e-19	70.8	pfam13616	Rotamase_3	116
2757587642	333	180	287	15	115	1.1e-23	83.8	pfam13616	Rotamase_3	116
2757587643	413	3	364	6	315	5.5e-15	55	pfam03237	Terminase_6	382
2757587651	234	9	81	46	96	9.5e-06	25.8	pfam00970	FAD_binding_6	99
2757587651	234	93	202	1	107	4.9e-14	52.7	pfam00175	NAD_binding_1	109
2757587652	186	8	156	2	141	1.2e-47	161.5	pfam11749	DUF3305	141
2757587653	224	12	141	1	121	2.1e-34	118.8	pfam11748	DUF3306	121
2757587656	307	41	197	1	137	4.8e-12	45.9	pfam07728	AAA_5	138
2757587657	263	2	166	2	170	1.1e-43	148.8	pfam00941	FAD_binding_5	171
2757587658	533	1	466	95	544	0.0e+00	480.2	pfam02738	Ald_Xan_dh_C2	544
2757587659	90	1	75	1	76	2.6e-15	56.4	pfam02798	GST_N	76
2757587661	255	31	149	6	131	2.9e-11	43.3	pfam03099	BPL_LplA_LipB	131
2757587662	207	40	141	1	169	1.7e-17	64.2	pfam00856	SET	169
2757587663	416	27	168	1	88	1.2e-10	41.4	pfam01751	Toprim	103
2757587663	416	187	412	2	195	2.3e-54	184.8	pfam01131	Topoisom_bac	412
2757587664	517	82	313	23	215	7.8e-10	38.1	pfam00456	Transketolase_N	334
2757587664	517	360	448	214	276	5.7e-06	25.4	pfam00456	Transketolase_N	334
2757587665	469	343	456	2	113	6.2e-16	58.3	pfam00989	PAS	113
2757587669	224	1	69	113	177	1.6e-20	73.4	pfam02779	Transket_pyr	178
2757587669	224	72	214	2	151	5.3e-53	178.6	pfam16870	OxoGdeHyase_C	151
2757587670	420	4	77	2	73	4.5e-22	77.5	pfam00364	Biotin_lipoyl	73
2757587670	420	118	152	3	36	8.5e-10	38.7	pfam02817	E3_binding	36
2757587670	420	188	418	2	232	1.4e-77	260.1	pfam00198	2-oxoacid_dh	233
2757587671	475	5	337	1	292	2.6e-68	230.3	pfam07992	Pyr_redox_2	292
2757587671	475	356	465	1	110	7.8e-37	125.8	pfam02852	Pyr_redox_dim	110
2757587672	365	1	356	1	360	3.4e-124	414.3	pfam03969	AFG1_ATPase	362
2757587674	671	32	136	2	75	2.0e-06	27.6	pfam00270	DEAD	176
2757587674	671	478	648	5	170	1.6e-33	116.2	pfam13307	Helicase_C_2	171
2757587675	265	34	243	5	199	1.6e-54	184.6	pfam13525	YfiO	203
2757587676	340	119	275	3	161	1.7e-29	102.8	pfam00849	PseudoU_synth_2	161
2757587677	226	8	167	2	158	1.6e-45	154.5	pfam04079	SMC_ScpB	160
2757587678	385	51	95	3	48	1.7e-07	30.7	pfam01479	S4	48
2757587678	385	112	246	2	161	5.7e-16	58.9	pfam00849	PseudoU_synth_2	161
2757587679	141	4	138	1	132	2.1e-52	176.6	pfam00334	NDK	135
2757587680	383	105	225	6	92	4.9e-05	23.3	pfam13394	Fer4_14	118
2757587680	383	105	283	2	158	1.4e-13	51.4	pfam04055	Radical_SAM	167
2757587682	197	8	69	2	62	3.2e-16	58.8	pfam13413	HTH_25	62
2757587683	316	28	316	9	262	5.8e-82	275.5	pfam04551	GcpE	351
2757587684	558	1	32	21	54	2.8e-06	26.9	pfam04760	IF2_N	54
2757587684	558	59	222	6	190	5.9e-35	120.4	pfam00009	GTP_EFTU	194
2757587684	558	343	448	1	105	6.1e-35	119.4	pfam11987	IF-2	105
2757587685	124	11	112	3	104	1.3e-28	99.4	pfam02033	RBFA	104
2757587686	317	35	186	1	149	4.6e-54	182.7	pfam01509	TruB_N	149
2757587686	317	187	247	1	63	3.4e-12	46.2	pfam16198	TruB_C_2	64
2757587687	607	3	200	2	193	1.2e-56	191.2	pfam00009	GTP_EFTU	194
2757587687	607	223	294	1	74	5.2e-08	33	pfam03144	GTP_EFTU_D2	74
2757587687	607	400	487	3	84	2.0e-18	66.1	pfam00679	EFG_C	89
2757587688	295	7	142	4	136	3.1e-13	49.9	pfam00892	EamA	137
2757587688	295	153	285	33	133	1.1e-07	32	pfam00892	EamA	137
2757587689	220	25	219	1	188	1.6e-81	274.3	pfam16113	ECH_2	334
2757587690	356	1	339	180	516	3.7e-108	362.3	pfam00920	ILVD_EDD	516
2757587691	55	1	40	3	38	9.1e-08	32.2	pfam01527	HTH_Tnp_1	75
2757587693	148	1	146	18	161	1.5e-47	161.1	pfam00186	DHFR_1	161
2757587694	261	4	253	1	113	3.7e-13	49.6	pfam03372	Exo_endo_phos	113
2757587695	303	8	209	2	187	1.4e-45	155	pfam00106	adh_short	195
2757587696	156	45	155	2	105	4.2e-14	52.7	pfam05425	CopD	105
2757587697	680	366	485	184	288	1.9e-09	37.2	pfam13486	Dehalogenase	288
2757587698	384	54	346	7	270	5.5e-32	111.1	pfam03480	DctP	286
2757587699	226	19	194	4	139	4.2e-15	56	pfam01613	Flavin_Reduct	155
2757587700	155	23	142	4	120	1.2e-26	93	pfam04073	tRNA_edit	123
2757587701	193	20	189	3	161	1.3e-41	142.2	pfam14235	DUF4337	161
2757587704	340	80	266	1	166	1.3e-45	155.2	pfam03193	DUF258	167
2757587705	421	29	207	1	181	4.0e-55	186.4	pfam16491	Peptidase_M48_N	182
2757587705	421	210	420	1	194	1.4e-38	132.5	pfam01435	Peptidase_M48	196
2757587706	199	27	189	1	164	3.7e-31	108.8	pfam00929	RNase_T	165
2757587707	689	90	307	1	174	4.5e-42	143.7	pfam00270	DEAD	176
2757587707	689	346	455	12	111	1.0e-23	83.7	pfam00271	Helicase_C	111
2757587708	128	2	115	2	111	1.1e-46	157.2	pfam01245	Ribosomal_L19	111
2757587709	264	22	230	3	195	8.6e-49	165.8	pfam01746	tRNA_m1G_MT	195
2757587710	196	7	111	1	83	3.7e-23	81.4	pfam01782	RimM	84
2757587710	196	117	192	2	73	3.8e-06	26.8	pfam05239	PRC	79
2757587711	83	8	68	1	60	1.1e-22	79.6	pfam00886	Ribosomal_S16	60
2757587712	173	4	159	1	152	4.1e-25	88.7	pfam13420	Acetyltransf_4	153
2757587714	155	9	136	2	112	4.0e-33	114.1	pfam01288	HPPK	112
2757587715	483	58	207	1	126	8.1e-32	110.2	pfam01743	PolyA_pol	126
2757587715	483	237	299	1	61	1.4e-15	56.6	pfam12627	PolyA_pol_RNAbd	64
2757587715	483	349	475	3	120	5.4e-34	116.7	pfam12626	PolyA_pol_arg_C	120
2757587716	221	4	191	1	188	2.8e-36	125.6	pfam12710	HAD	188
2757587717	228	10	212	8	213	4.1e-11	43	pfam00308	Bac_DnaA	219
2757587718	138	1	124	207	325	5.5e-20	71.7	pfam01594	AI-2E_transport	327
2757587719	208	43	179	1	116	6.2e-23	81.6	pfam00561	Abhydrolase_1	256
2757587720	304	3	162	1	158	3.5e-43	147.4	pfam03446	NAD_binding_2	158
2757587720	304	165	286	1	121	3.0e-27	95.2	pfam14833	NAD_binding_11	122
2757587721	330	26	330	2	300	4.5e-80	269.7	pfam01019	G_glu_transpept	512
2757587722	204	2	197	114	290	5.9e-37	127.3	pfam00248	Aldo_ket_red	292
2757587723	216	18	203	1	163	3.2e-50	170.2	pfam02660	G3P_acyltransf	163
2757587724	161	2	160	1	161	1.2e-63	213.9	pfam04461	DUF520	161
2757587725	346	21	155	5	138	4.2e-16	58.8	pfam01565	FAD_binding_4	139
2757587725	346	222	346	2	106	1.1e-34	118.6	pfam02873	MurB_C	106
2757587726	443	15	414	2	375	9.9e-57	192.8	pfam00764	Arginosuc_synth	388
2757587727	105	13	104	2	92	9.2e-38	128.4	pfam06865	DUF1255	92
2757587728	165	67	108	1	41	8.3e-08	31.8	pfam05433	Rick_17kDa_Anti	42
2757587729	121	9	121	1	63	2.4e-10	40.1	pfam03960	ArsC	64
2757587730	429	44	239	1	129	1.8e-08	34.5	pfam08245	Mur_ligase_M	192
2757587731	258	184	257	6	71	4.0e-16	59	pfam05036	SPOR	76
2757587732	162	4	146	2	139	4.3e-35	120.7	pfam02674	Colicin_V	144
2757587733	506	78	213	9	123	5.6e-18	64.9	pfam13537	GATase_7	124
2757587733	506	266	424	11	122	2.1e-09	37	pfam00156	Pribosyltran	159
2757587734	200	13	200	1	186	4.3e-58	196.5	pfam01053	Cys_Met_Meta_PP	382
2757587735	1273	1	147	274	420	1.4e-69	234.7	pfam00310	GATase_2	420
2757587735	1273	174	461	2	279	2.1e-112	375.1	pfam04898	Glu_syn_central	279
2757587735	1273	521	919	2	367	0.0e+00	511.9	pfam01645	Glu_synthase	368
2757587735	1273	998	1186	4	189	1.2e-75	253.1	pfam01493	GXGXG	190
2757587736	488	23	132	1	112	1.5e-26	92.2	pfam14691	Fer4_20	113
2757587736	488	144	469	1	292	9.8e-29	100.4	pfam07992	Pyr_redox_2	292
2757587737	271	25	174	1	137	7.3e-28	97.7	pfam00005	ABC_tran	137
2757587738	260	44	256	3	211	2.6e-70	236.2	pfam02405	MlaE	212
2757587739	116	38	116	2	81	4.8e-20	71.5	pfam02470	MlaD	81
2757587740	409	26	172	1	101	4.5e-12	45.9	pfam13091	PLDc_2	133
2757587740	409	236	368	3	130	2.3e-24	85.6	pfam13091	PLDc_2	133
2757587741	263	12	254	2	113	9.4e-11	41.8	pfam03372	Exo_endo_phos	113
2757587743	240	201	238	1	31	1.6e-04	21.2	pfam00194	Carb_anhydrase	254
2757587746	548	69	547	2	459	0.0e+00	533.4	pfam05787	DUF839	524
2757587747	315	8	313	39	315	2.6e-61	207.2	pfam02423	OCD_Mu_crystall	318
2757587748	390	4	359	1	336	1.1e-43	150.1	pfam01266	DAO	336
2757587750	56	1	47	26	73	5.3e-06	26.3	pfam13242	Hydrolase_like	75
2757587751	339	63	336	1	273	1.4e-85	286.6	pfam03401	TctC	274
2757587752	376	78	323	2	222	6.6e-36	124.1	pfam01063	Aminotran_4	223
2757587753	237	13	229	1	221	6.3e-25	87.8	pfam00497	SBP_bac_3	225
2757587756	136	5	125	2	100	4.3e-09	36.8	pfam11351	GTA_holin_3TM	123
2757587760	275	38	190	6	122	4.1e-19	68.6	pfam01522	Polysacc_deac_1	124
2757587762	267	34	253	2	210	9.5e-16	58.9	pfam12697	Abhydrolase_6	212
2757587763	244	4	47	1	39	3.2e-06	26.6	pfam01479	S4	48
2757587763	244	64	203	2	161	2.0e-14	53.9	pfam00849	PseudoU_synth_2	161
2757587764	553	22	190	1	137	1.0e-28	100.5	pfam00005	ABC_tran	137
2757587764	553	229	311	1	78	6.8e-11	41.9	pfam12848	ABC_tran_Xtn	85
2757587764	553	338	472	2	137	7.1e-25	88	pfam00005	ABC_tran	137
2757587765	304	40	195	1	165	8.4e-16	58.8	pfam00929	RNase_T	165
2757587766	658	186	419	6	174	1.4e-31	109.6	pfam13604	AAA_30	192
2757587766	658	580	628	2	51	2.0e-16	59.4	pfam13538	UvrD_C_2	52
2757587768	581	70	120	13	55	5.8e-08	32.2	pfam01391	Collagen	60
2757587769	354	249	300	1	58	2.9e-12	46.6	pfam13884	Peptidase_S74	58
2757587780	583	6	129	1	116	2.9e-27	95	pfam05524	PEP-utilisers_N	116
2757587780	583	169	243	6	73	4.4e-24	83.8	pfam00391	PEP-utilizers	73
2757587780	583	268	561	3	291	2.1e-103	345.4	pfam02896	PEP-utilizers_C	294
2757587781	83	1	62	76	134	1.8e-06	28.1	pfam00892	EamA	137
2757587783	255	20	200	3	186	4.3e-34	117.9	pfam00596	Aldolase_II	186
2757587785	177	107	176	1	57	7.8e-15	54.8	pfam01926	MMR_HSR1	114
2757587786	773	118	226	8	115	9.4e-06	25.8	pfam06470	SMC_hinge	117
2757587786	773	268	757	73	219	4.4e-30	104.6	pfam02463	SMC_N	220
2757587787	348	258	322	73	125	1.2e-04	21.8	pfam04354	ZipA_C	128
2757587788	279	43	279	3	227	1.2e-82	277.4	pfam01653	DNA_ligase_aden	318
2757587789	193	40	108	5	52	4.2e-08	33	pfam02627	CMD	85
2757587790	140	19	136	2	80	6.3e-08	33	pfam13279	4HBT_2	123
2757587791	565	22	77	1	39	4.2e-07	30	pfam13450	NAD_binding_8	68
2757587791	565	461	563	1	104	8.7e-51	170.3	pfam05187	ETF_QO	104
2757587792	390	27	272	1	257	4.3e-79	265.4	pfam01571	GCV_T	257
2757587792	390	285	380	1	95	8.7e-13	48.2	pfam08669	GCV_T_C	95
2757587793	123	3	123	1	119	1.3e-42	144.4	pfam01597	GCV_H	122
2757587794	671	20	444	2	430	0.0e+00	590.1	pfam02347	GDC-P	430
2757587795	341	154	306	5	149	1.3e-36	125.8	pfam01343	Peptidase_S49	154
2757587797	204	16	200	2	165	6.3e-44	149.6	pfam02545	Maf	166
2757587798	189	75	185	2	121	2.4e-18	66.2	pfam02620	DUF177	121
2757587800	270	88	270	2	179	1.3e-11	44.4	pfam00528	BPD_transp_1	185
2757587801	262	86	262	2	183	6.4e-13	48.7	pfam00528	BPD_transp_1	185
2757587802	278	18	174	1	137	5.8e-38	130.4	pfam00005	ABC_tran	137
2757587803	139	1	121	128	232	5.1e-19	68.7	pfam12974	Phosphonate-bd	243
2757587805	281	17	260	6	263	2.5e-46	158.2	pfam00494	SQS_PSY	263
2757587806	279	11	265	3	262	7.1e-76	255	pfam00494	SQS_PSY	263
2757587807	444	23	443	2	446	3.3e-20	72.7	pfam01593	Amino_oxidase	451
2757587808	232	7	196	1	210	1.7e-11	44.6	pfam00702	Hydrolase	210
2757587809	366	16	335	1	316	2.3e-110	368.5	pfam00762	Ferrochelatase	317
2757587811	288	1	204	133	318	1.6e-32	112.9	pfam16313	DUF4953	321
2757587812	353	1	194	3	192	1.1e-68	230.8	pfam03462	PCRF	192
2757587812	353	201	312	4	116	3.4e-40	136.5	pfam00472	RF-1	116
2757587813	271	109	271	6	114	1.2e-19	70.4	pfam13847	Methyltransf_31	152
2757587814	109	17	84	1	60	1.8e-18	66.3	pfam00462	Glutaredoxin	60
2757587815	221	107	218	7	101	3.1e-12	46	pfam01464	SLT	117
2757587816	105	6	100	2	92	1.6e-18	66.5	pfam03129	HGTP_anticodon	94
2757587819	407	182	363	1	182	4.7e-17	62	pfam01292	Ni_hydr_CYTB	182
2757587821	203	49	165	7	99	2.8e-10	40.1	pfam13247	Fer4_11	100
2757587823	254	25	196	1	143	3.4e-27	95.6	pfam12804	NTP_transf_3	160
2757587824	363	4	173	2	86	6.7e-22	77.6	pfam01926	MMR_HSR1	114
2757587824	363	279	362	1	83	3.1e-36	123.3	pfam06071	YchF-GTPase_C	84
2757587825	250	16	247	2	235	2.4e-27	96	pfam01925	TauE	236
2757587826	175	18	171	16	116	1.9e-09	37.9	pfam09335	SNARE_assoc	120
2757587827	347	13	324	2	298	4.3e-99	331.4	pfam01207	Dus	310
2757587828	78	33	74	2	41	9.4e-13	47.6	pfam02954	HTH_8	42
2757587829	42	12	42	1	31	1.1e-08	35	pfam02142	MGS	95
2757587830	198	74	196	3	109	8.8e-20	70.6	pfam14815	NUDIX_4	110
2757587831	285	1	285	1	282	2.1e-90	302.8	pfam03668	ATP_bind_2	284
2757587834	423	12	383	5	356	5.6e-15	54.9	pfam03237	Terminase_6	382
2757587839	292	10	292	20	300	6.6e-44	150	pfam00501	AMP-binding	423
2757587840	336	51	333	2	264	5.4e-30	104.2	pfam03401	TctC	274
2757587841	165	11	155	3	135	3.9e-18	65.9	pfam07331	TctB	135
2757587842	496	20	439	2	409	0.0e+00	466.4	pfam01970	TctA	409
2757587843	136	1	123	1	124	2.8e-27	95.3	pfam08546	ApbA_C	125
2757587844	726	445	591	1	152	1.4e-17	63.8	pfam02775	TPP_enzyme_C	153
2757587845	519	22	212	1	177	5.4e-11	42.7	pfam01558	POR	177
2757587846	67	1	64	74	126	6.5e-06	26.2	pfam02472	ExbD	130
2757587847	417	2	393	152	522	8.0e-120	400.4	pfam01274	Malate_synthase	526
2757587848	321	6	125	1	119	7.3e-44	148.6	pfam02951	GSH-S_N	119
2757587848	321	129	303	1	174	1.9e-70	235.6	pfam02955	GSH-S_ATP	175
2757587850	463	3	124	1	116	1.9e-26	92.4	pfam02254	TrkA_N	116
2757587850	463	154	222	3	62	1.8e-09	37.2	pfam02080	TrkA_C	70
2757587850	463	234	350	2	116	1.2e-22	80.2	pfam02254	TrkA_N	116
2757587850	463	390	456	9	69	4.0e-07	29.6	pfam02080	TrkA_C	70
2757587851	343	42	324	6	277	4.5e-69	232.8	pfam03480	DctP	286
2757587852	323	6	183	2	174	1.1e-44	152	pfam02779	Transket_pyr	178
2757587852	323	195	313	1	124	4.2e-25	87.9	pfam02780	Transketolase_C	124
2757587853	336	35	321	21	297	3.0e-70	236.4	pfam00676	E1_dh	300
2757587854	613	31	160	4	127	1.2e-20	73.6	pfam04290	DctQ	132
2757587854	613	197	607	5	416	5.6e-100	334.9	pfam06808	DctM	416
2757587855	526	13	425	3	420	2.5e-90	302.9	pfam00501	AMP-binding	423
2757587855	526	433	509	1	74	3.7e-16	59.7	pfam13193	AMP-binding_C	74
2757587856	277	129	270	22	112	2.8e-10	39.7	pfam02803	Thiolase_C	123
2757587857	266	1	80	100	174	5.7e-10	38.9	pfam02492	cobW	177
2757587857	266	171	265	1	93	1.3e-20	73	pfam07683	CobW_C	93
2757587858	410	368	403	1	35	1.9e-09	37.2	pfam01258	zf-dskA_traR	36
2757587860	599	20	104	1	76	2.3e-17	62.6	pfam01336	tRNA_anti-codon	76
2757587860	599	120	566	2	314	2.2e-105	352.1	pfam00152	tRNA-synt_2	314
2757587860	599	310	409	6	93	4.7e-27	93.9	pfam02938	GAD	95
2757587861	221	67	172	1	106	1.4e-35	121.3	pfam04367	DUF502	106
2757587862	114	1	41	1	39	3.5e-17	62.1	pfam09723	Zn-ribbon_8	40
2757587863	482	30	427	1	406	7.8e-46	156.6	pfam00474	SSF	406
2757587864	523	107	230	2	119	1.1e-31	109.3	pfam03109	ABC1	119
2757587866	217	80	215	6	146	3.7e-18	65.9	pfam04280	Tim44	147
2757587867	149	1	58	351	406	3.3e-08	32.7	pfam00474	SSF	406
2757587868	176	85	164	2	77	2.3e-11	43.8	pfam03061	4HBT	79
2757587869	153	59	148	7	94	6.1e-28	96.9	pfam00254	FKBP_C	94
2757587870	395	2	343	1	356	4.4e-87	292.5	pfam01494	FAD_binding_3	356
2757587871	237	1	234	38	272	2.3e-64	217	pfam03401	TctC	274
2757587872	114	1	110	12	123	5.9e-23	81.2	pfam12806	Acyl-CoA_dh_C	124
2757587873	263	14	212	1	189	2.4e-52	177.1	pfam00106	adh_short	195
2757587874	142	41	120	3	79	3.9e-12	46.2	pfam03061	4HBT	79
2757587875	338	5	112	2	103	4.3e-38	129.4	pfam16884	ADH_N_2	108
2757587875	338	160	297	1	129	1.4e-15	57.2	pfam00107	ADH_zinc_N	130
2757587876	311	6	81	1	74	1.3e-10	41.4	pfam13417	GST_N_3	75
2757587876	311	101	217	32	90	1.3e-05	25.2	pfam00043	GST_C	93
2757587877	300	8	210	1	192	8.1e-40	136.2	pfam00106	adh_short	195
2757587878	474	8	197	1	178	2.2e-66	222.6	pfam09371	Tex_N	179
2757587878	474	346	474	1	125	1.0e-50	171.3	pfam16921	Tex_YqgF	126
2757587879	103	1	91	41	129	2.1e-16	60.2	pfam03364	Polyketide_cyc	130
2757587880	116	1	91	1	83	1.6e-17	63.5	pfam03658	Ub-RnfH	83
2757587881	489	7	475	1	345	0.0e+00	539	pfam00478	IMPDH	345
