gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2757587607	162	61.39	3	160	2	151	1.7e-62	217	KO:K06929	uncharacterized protein		Yes
2757587608	435	67.05	2	426	9	439	0.0e+00	685	KO:K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	EC:2.5.1.49	Yes
2757587609	546	79.74	3	545	6	548	0.0e+00	1050	KO:K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	EC:6.2.1.-	Yes
2757587611	439	90.43	1	439	1	439	0.0e+00	942	KO:K01637	isocitrate lyase [EC:4.1.3.1]	EC:4.1.3.1	Yes
2757587613	583	78.42	14	583	18	579	0.0e+00	1040	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2757587614	866	84.69	1	861	1	862	0.0e+00	1640	KO:K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		Yes
2757587616	163	72.5	2	161	3	157	2.0e-79	265	KO:K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	EC:2.8.1.12	Yes
2757587617	82	59.04	1	82	1	83	3.9e-27	109	KO:K03636	molybdopterin synthase sulfur carrier subunit		Yes
2757587618	426	66.02	11	425	3	412	0.0e+00	603	KO:K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	EC:2.10.1.1	Yes
2757587619	481	75.68	1	481	1	475	0.0e+00	824	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	Yes
2757587620	440	83.56	1	440	1	444	0.0e+00	825	KO:K00003	homoserine dehydrogenase [EC:1.1.1.3]	EC:1.1.1.3	Yes
2757587621	410	87.16	1	405	1	405	0.0e+00	834	KO:K14260	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	EC:2.6.1.2	Yes
2757587621	410	87.16	1	405	1	405	0.0e+00	834	KO:K14260	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	EC:2.6.1.66	Yes
2757587623	158	89.87	1	158	1	158	6.9e-106	340	KO:K03564	peroxiredoxin Q/BCP [EC:1.11.1.15]	EC:1.11.1.15	Yes
2757587625	553	75.4	1	553	1	562	0.0e+00	939	KO:K07175	PhoH-like ATPase		Yes
2757587626	477	84.93	16	473	32	489	0.0e+00	885	KO:K02314	replicative DNA helicase [EC:3.6.4.12]	EC:3.6.4.12	Yes
2757587632	110	51.82	1	110	1	109	3.8e-33	129	KO:K03586	cell division protein FtsL		Yes
2757587633	310	78.9	1	308	1	307	0.0e+00	540	KO:K03438	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	EC:2.1.1.199	Yes
2757587634	104	99.02	3	104	2	103	1.9e-68	228	KO:K02946	small subunit ribosomal protein S10		Yes
2757587635	220	89.55	1	219	1	220	0.0e+00	442	KO:K02906	large subunit ribosomal protein L3		Yes
2757587636	206	91.26	1	206	1	206	0.0e+00	430	KO:K02926	large subunit ribosomal protein L4		Yes
2757587637	76	94.74	1	76	1	76	3.5e-44	156	KO:K02892	large subunit ribosomal protein L23		Yes
2757587639	134	62.1	9	131	12	134	5.7e-48	173	KO:K01167	ribonuclease T1 [EC:3.1.27.3]	EC:3.1.27.3	Yes
2757587641	251	80.78	1	246	1	255	0.0e+00	447	KO:K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	EC:2.1.1.182	Yes
2757587642	333	55.82	2	333	128	459	5.0e-129	423	KO:K03771	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757587657	263	68.82	1	263	1	263	8.3e-129	416	KO:K03519	carbon-monoxide dehydrogenase medium subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2757587661	255	56.97	9	254	2	252	1.0e-96	323	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	Yes
2757587662	207	82.78	25	175	10	160	7.2e-96	316	KO:K07117	uncharacterized protein		Yes
2757587670	420	83.41	1	420	1	421	0.0e+00	780	KO:K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	EC:2.3.1.61	Yes
2757587671	475	88.84	1	475	1	475	0.0e+00	967	KO:K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	EC:1.8.1.4	Yes
2757587672	365	75.89	1	365	1	365	0.0e+00	657	KO:K06916	cell division protein ZapE		Yes
2757587674	671	62.41	8	664	9	679	0.0e+00	929	KO:K03722	ATP-dependent DNA helicase DinG [EC:3.6.4.12]	EC:3.6.4.12	Yes
2757587675	265	71.15	9	265	12	271	0.0e+00	422	KO:K05807	outer membrane protein assembly factor BamD		Yes
2757587676	340	58.63	2	337	17	351	0.0e+00	434	KO:K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	EC:5.4.99.23	Yes
2757587677	226	67.61	1	213	1	212	2.3e-102	337	KO:K06024	segregation and condensation protein B		Yes
2757587678	385	69.74	19	382	133	518	0.0e+00	576	KO:K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	EC:5.4.99.22	Yes
2757587679	141	92.2	1	141	1	141	6.6e-90	292	KO:K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	EC:2.7.4.6	Yes
2757587680	383	78.32	2	370	3	371	0.0e+00	677	KO:K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	EC:2.1.1.192	Yes
2757587683	316	83.44	15	316	7	308	0.0e+00	578	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.1	Yes
2757587683	316	83.44	15	316	7	308	0.0e+00	578	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.3	Yes
2757587685	124	78.05	1	123	1	123	1.2e-65	222	KO:K02834	ribosome-binding factor A		Yes
2757587686	317	69.87	1	312	1	312	0.0e+00	504	KO:K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	EC:5.4.99.25	Yes
2757587687	607	92.89	2	606	3	607	0.0e+00	1300	KO:K06207	GTP-binding protein		Yes
2757587690	356	78	1	349	86	435	0.0e+00	612	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2757587693	148	60.96	1	146	19	160	1.7e-62	216	KO:K00287	dihydrofolate reductase [EC:1.5.1.3]	EC:1.5.1.3	Yes
2757587694	261	70.88	1	261	16	269	0.0e+00	446	KO:K01142	exodeoxyribonuclease III [EC:3.1.11.2]	EC:3.1.11.2	Yes
2757587704	340	62.38	21	339	14	318	0.0e+00	443	KO:K06949	ribosome biogenesis GTPase [EC:3.6.1.-]	EC:3.6.1.-	Yes
2757587705	421	61.56	1	417	7	430	0.0e+00	622	KO:K06013	STE24 endopeptidase [EC:3.4.24.84]	EC:3.4.24.84	Yes
2757587706	199	75.81	13	198	2	187	5.1e-107	347	KO:K13288	oligoribonuclease [EC:3.1.-.-]	EC:3.1.-	Yes
2757587708	128	92.19	1	128	1	128	4.0e-78	258	KO:K02884	large subunit ribosomal protein L19		Yes
2757587709	264	71.26	1	254	1	252	0.0e+00	430	KO:K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	EC:2.1.1.228	Yes
2757587710	196	67.86	1	196	10	184	2.4e-84	282	KO:K02860	16S rRNA processing protein RimM		Yes
2757587711	83	85.37	1	82	1	82	1.7e-47	167	KO:K02959	small subunit ribosomal protein S16		Yes
2757587712	173	70.18	3	173	4	174	1.1e-88	292	KO:K03823	phosphinothricin acetyltransferase [EC:2.3.1.183]	EC:2.3.1.183	Yes
2757587714	155	56.49	2	155	10	163	1.9e-53	191	KO:K00950	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	EC:2.7.6.3	Yes
2757587715	483	74.02	1	483	1	485	0.0e+00	820	KO:K00970	poly(A) polymerase [EC:2.7.7.19]	EC:2.7.7.19	Yes
2757587717	228	69.26	1	227	1	231	9.8e-110	358	KO:K10763	DnaA-homolog protein		Yes
2757587720	304	68.77	1	301	1	301	0.0e+00	492	KO:K08318	4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase [EC:1.1.1.61 1.1.1.373]	EC:1.1.1.373	Yes
2757587720	304	68.77	1	301	1	301	0.0e+00	492	KO:K08318	4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase [EC:1.1.1.61 1.1.1.373]	EC:1.1.1.61	Yes
2757587723	216	66.02	11	216	5	209	4.9e-94	312	KO:K08591	glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]	EC:2.3.1.15	Yes
2757587724	161	81.37	1	161	1	161	2.1e-92	302	KO:K09767	uncharacterized protein		Yes
2757587725	346	75.42	1	346	1	354	0.0e+00	617	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	Yes
2757587726	443	87.76	1	441	1	441	0.0e+00	896	KO:K01940	argininosuccinate synthase [EC:6.3.4.5]	EC:6.3.4.5	Yes
2757587727	105	82.86	1	105	1	105	1.8e-62	211	KO:K09913	uncharacterized protein		Yes
2757587730	429	73.07	1	427	4	430	0.0e+00	722	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	EC:6.3.2.12	Yes
2757587730	429	73.07	1	427	4	430	0.0e+00	722	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	EC:6.3.2.17	Yes
2757587731	258	44.23	1	258	13	271	8.8e-64	229	KO:K03749	DedD protein		Yes
2757587732	162	66.25	1	160	1	160	5.7e-75	252	KO:K03558	membrane protein required for colicin V production		Yes
2757587733	506	81.85	1	504	1	501	0.0e+00	941	KO:K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	EC:2.4.2.14	Yes
2757587735	1273	86.1	1	1271	302	1574	0.0e+00	2530	KO:K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2757587735	1273	86.1	1	1271	302	1574	0.0e+00	2530	KO:K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2757587735	1273	87.15	1	1253	302	1554	0.0e+00	2550	KO:K00284	glutamate synthase (ferredoxin) [EC:1.4.7.1]	EC:1.4.7.1	Yes
2757587736	488	84.43	1	488	1	488	0.0e+00	998	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2757587736	488	84.43	1	488	1	488	0.0e+00	998	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2757587737	271	77.04	10	266	23	279	0.0e+00	471	KO:K02065	phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein		Yes
2757587738	260	75	1	260	1	260	0.0e+00	455	KO:K02066	phospholipid/cholesterol/gamma-HCH transport system permease protein		Yes
2757587739	116	74.14	1	116	1	116	6.9e-56	194	KO:K02067	phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein		Yes
2757587740	409	63.18	9	409	16	414	0.0e+00	558	KO:K06131	cardiolipin synthase A/B [EC:2.7.8.-]	EC:2.7.8.-	Yes
2757587746	548	72.96	1	548	1	544	0.0e+00	928	KO:K07093	uncharacterized protein		Yes
2757587747	315	57.14	1	307	1	308	2.5e-115	382	KO:K01750	ornithine cyclodeaminase [EC:4.3.1.12]	EC:4.3.1.12	Yes
2757587752	376	58.43	11	366	8	363	0.0e+00	506	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	EC:2.6.1.42	Yes
2757587753	237	43.83	3	236	10	244	1.5e-60	218	KO:K02030	polar amino acid transport system substrate-binding protein		Yes
2757587763	244	75.32	4	238	1	235	0.0e+00	421	KO:K06183	16S rRNA pseudouridine516 synthase [EC:5.4.99.19]	EC:5.4.99.19	Yes
2757587764	553	85.9	1	553	1	553	0.0e+00	1100	KO:K06020	sulfate-transporting ATPase [EC:3.6.3.25]	EC:3.6.3.25	Yes
2757587765	304	42.14	6	304	9	302	1.6e-78	276	KO:K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	EC:2.7.7.7	Yes
2757587766	658	42.11	27	649	41	686	4.2e-125	435	KO:K03581	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	EC:3.1.11.5	Yes
2757587780	583	75.43	1	582	1	586	0.0e+00	987	KO:K08483	phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]	EC:2.7.3.9	Yes
2757587784	275	50.98	15	268	20	274	4.3e-87	298	KO:K05984	excinuclease Cho [EC:3.1.25.-]	EC:3.1.25.-	Yes
2757587790	140	77.7	1	139	1	139	1.2e-80	266	KO:K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	EC:3.1.2.-	Yes
2757587791	565	79.58	1	565	1	568	0.0e+00	1100	KO:K00311	electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	EC:1.5.5.1	Yes
2757587792	390	77.78	22	390	10	378	0.0e+00	666	KO:K00605	aminomethyltransferase [EC:2.1.2.10]	EC:2.1.2.10	Yes
2757587793	123	78.33	1	120	1	120	5.9e-67	225	KO:K02437	glycine cleavage system H protein		Yes
2757587794	671	76.44	1	671	1	675	0.0e+00	1180	KO:K00281	glycine dehydrogenase [EC:1.4.4.2]	EC:1.4.4.2	Yes
2757587795	341	68.15	4	337	8	343	0.0e+00	511	KO:K04773	protease IV [EC:3.4.21.-]	EC:3.4.21.-	Yes
2757587796	262	67.56	4	261	1	257	1.9e-120	392	KO:K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	EC:2.1.1.198	Yes
2757587797	204	74.21	15	204	9	198	7.5e-100	327	KO:K06287	septum formation protein		Yes
2757587798	189	49.46	1	184	1	177	2.5e-55	199	KO:K07040	uncharacterized protein		Yes
2757587800	270	71.15	11	270	13	272	0.0e+00	430	KO:K02042	phosphonate transport system permease protein		Yes
2757587801	262	66.28	3	262	9	269	5.8e-126	408	KO:K02042	phosphonate transport system permease protein		Yes
2757587802	278	72.16	1	255	1	255	7.9e-129	417	KO:K02041	phosphonate transport system ATP-binding protein [EC:3.6.3.28]	EC:3.6.3.28	Yes
2757587806	279	78.14	1	279	1	279	0.0e+00	519	KO:K02291	phytoene synthase [EC:2.5.1.32]	EC:2.5.1.32	Yes
2757587808	232	57.08	2	227	12	237	5.3e-87	293	KO:K07025	putative hydrolase of the HAD superfamily		Yes
2757587809	366	68.38	1	366	1	367	0.0e+00	593	KO:K01772	ferrochelatase [EC:4.99.1.1]	EC:4.99.1.1	Yes
2757587812	353	79.89	1	353	14	362	0.0e+00	630	KO:K02835	peptide chain release factor 1		Yes
2757587813	271	60.15	1	271	1	271	2.2e-108	358	KO:K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	EC:2.1.1.297	Yes
2757587814	109	87.62	1	105	1	105	1.4e-63	214	KO:K07390	monothiol glutaredoxin		Yes
2757587819	407	75.52	29	407	19	402	0.0e+00	677	KO:K00127	formate dehydrogenase subunit gamma		Yes
2757587821	203	96.92	1	195	1	195	0.0e+00	476	KO:K00124	formate dehydrogenase iron-sulfur subunit		Yes
2757587823	254	43.72	20	250	14	218	6.6e-45	174	KO:K07141	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	EC:2.7.7.76	Yes
2757587824	363	88.98	1	363	1	363	0.0e+00	741	KO:K06942	ribosome-binding ATPase		Yes
2757587825	250	51.5	18	250	11	243	5.7e-75	261	KO:K07090	uncharacterized protein		Yes
2757587827	347	80.06	1	336	1	336	0.0e+00	630	KO:K05540	tRNA-dihydrouridine synthase B [EC:1.-.-.-]	EC:1.-	Yes
2757587828	78	74.36	1	78	1	78	5.8e-39	142	KO:K03557	Fis family transcriptional regulator, factor for inversion stimulation protein		Yes
2757587831	285	68.09	3	284	1	282	0.0e+00	438	KO:K06958	RNase adapter protein RapZ		Yes
2757587842	496	80.45	1	491	1	491	0.0e+00	918	KO:K07793	putative tricarboxylic transport membrane protein		Yes
2757587844	726	79.21	5	724	1	731	0.0e+00	1340	KO:K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
2757587845	519	62.2	4	510	1	505	0.0e+00	684	KO:K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
2757587848	321	78.21	6	317	1	312	0.0e+00	568	KO:K01920	glutathione synthase [EC:6.3.2.3]	EC:6.3.2.3	Yes
2757587850	463	77.97	1	463	1	463	0.0e+00	804	KO:K03499	trk system potassium uptake protein		Yes
2757587852	323	67.92	3	320	1	318	0.0e+00	518	KO:K00162	pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]	EC:1.2.4.1	Yes
2757587853	336	64.97	2	335	4	336	0.0e+00	499	KO:K00161	pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]	EC:1.2.4.1	Yes
2757587856	277	81.09	1	275	113	387	0.0e+00	522	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	Yes
2757587858	410	66.28	83	410	2	343	0.0e+00	439	KO:K06204	DnaK suppressor protein		Yes
2757587860	599	86.82	3	594	7	598	0.0e+00	1230	KO:K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	EC:6.1.1.12	Yes
2757587864	523	74.18	1	519	1	517	0.0e+00	898	KO:K03688	ubiquinone biosynthesis protein		Yes
2757587865	182	51.48	1	168	1	169	1.6e-57	205	KO:K03690	ubiquinone biosynthesis protein UbiJ		Yes
2757587869	153	69.29	11	150	5	144	1.4e-65	225	KO:K03772	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	EC:5.2.1.8	Yes
2757587870	395	74.11	1	394	1	394	0.0e+00	712	KO:K00481	p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]	EC:1.14.13.2	Yes
2757587873	263	77.57	1	263	1	263	0.0e+00	478	KO:K00046	gluconate 5-dehydrogenase [EC:1.1.1.69]	EC:1.1.1.69	Yes
2757587875	338	69.23	1	338	1	338	0.0e+00	557	KO:K07119	uncharacterized protein		Yes
2757587880	116	46.79	8	116	15	114	1.2e-22	99.1	KO:K09801	uncharacterized protein		Yes
2757587881	489	87.53	1	489	1	489	0.0e+00	969	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
2757587887	250	87.6	1	250	1	250	0.0e+00	506	KO:K02967	small subunit ribosomal protein S2		Yes
2757587888	296	84.07	2	296	3	297	0.0e+00	550	KO:K02357	elongation factor Ts		Yes
2757587889	240	90.42	1	240	1	240	0.0e+00	489	KO:K09903	uridylate kinase [EC:2.7.4.22]	EC:2.7.4.22	Yes
2757587890	186	87.1	1	186	1	186	1.5e-114	367	KO:K02838	ribosome recycling factor		Yes
2757587891	284	54.45	1	281	1	281	9.8e-107	355	KO:K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	EC:2.7.7.41	Yes
2757587892	396	70.21	2	387	3	388	0.0e+00	626	KO:K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	EC:1.1.1.267	Yes
2757587896	187	66.13	1	186	5	190	3.7e-91	301	KO:K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	EC:3.1.3.82	Yes
2757587896	187	66.13	1	186	5	190	3.7e-91	301	KO:K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	EC:3.1.3.83	Yes
2757587897	246	75.82	1	244	1	244	0.0e+00	457	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	EC:2.3.1.51	Yes
2757587898	297	49.16	15	296	11	309	4.6e-89	306	KO:K07043	uncharacterized protein		Yes
2757587904	190	43.16	2	184	3	191	1.1e-43	166	KO:K03561	biopolymer transport protein ExbB		Yes
2757587907	428	74.57	19	427	18	426	0.0e+00	714	KO:K03588	cell division protein FtsW		Yes
2757587910	161	69.05	30	155	20	141	8.4e-55	195	KO:K06199	CrcB protein		Yes
2757587913	231	84.68	1	231	1	235	0.0e+00	465	KO:K00344	NADPH2:quinone reductase [EC:1.6.5.5]	EC:1.6.5.5	Yes
2757587914	254	74.8	1	249	1	250	0.0e+00	437	KO:K03787	5'-nucleotidase [EC:3.1.3.5]	EC:3.1.3.5	Yes
2757587917	431	83.99	1	431	1	431	0.0e+00	880	KO:K01919	glutamate--cysteine ligase [EC:6.3.2.2]	EC:6.3.2.2	Yes
2757587918	622	78.84	4	622	4	622	0.0e+00	1170	KO:K03549	KUP system potassium uptake protein		Yes
2757587919	280	72.4	1	279	1	279	0.0e+00	475	KO:K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	EC:4.1.1.65	Yes
2757587923	157	58.6	1	157	1	157	9.9e-64	220	KO:K07794	putative tricarboxylic transport membrane protein		Yes
2757587925	446	82.38	12	446	18	454	0.0e+00	816	KO:K03592	PmbA protein		Yes
2757587926	219	64.84	1	219	1	219	4.3e-96	318	KO:K09889	ribosome-associated protein		Yes
2757587927	200	86.67	6	200	3	197	5.4e-119	381	KO:K03831	molybdopterin adenylyltransferase [EC:2.7.7.75]	EC:2.7.7.75	Yes
2757587933	195	87.91	14	195	3	184	2.2e-115	371	KO:K00759	adenine phosphoribosyltransferase [EC:2.4.2.7]	EC:2.4.2.7	Yes
2757587934	595	74.2	1	595	15	611	0.0e+00	977	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2757587935	480	72.8	4	480	1	475	0.0e+00	746	KO:K03650	tRNA modification GTPase [EC:3.6.-.-]	EC:3.6.-	Yes
2757587936	567	73.78	1	566	1	568	0.0e+00	985	KO:K03217	YidC/Oxa1 family membrane protein insertase		Yes
2757587937	94	69.07	1	94	1	97	9.8e-45	160	KO:K08998	uncharacterized protein		Yes
2757587939	44	100	1	43	1	43	3.5e-25	99.1	KO:K02914	large subunit ribosomal protein L34		Yes
2757587940	466	83.33	2	466	6	473	0.0e+00	867	KO:K02313	chromosomal replication initiator protein		Yes
2757587941	369	86.18	1	369	1	368	0.0e+00	714	KO:K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	EC:2.7.7.7	Yes
2757587943	328	88.72	1	328	1	328	0.0e+00	667	KO:K03284	magnesium transporter		Yes
2757587944	240	58.87	9	239	5	252	6.6e-89	299	KO:K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]	EC:3.2.2.9	Yes
2757587945	561	80	4	558	3	557	0.0e+00	1050	KO:K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	EC:6.2.1.3	Yes
2757587948	110	90	1	110	1	110	3.4e-71	236	KO:K03671	thioredoxin 1		Yes
2757587949	446	59.43	12	435	3	404	0.0e+00	535	KO:K07007	uncharacterized protein		Yes
2757587951	578	69.59	1	575	29	630	0.0e+00	863	KO:K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	EC:2.7.7.7	Yes
2757587952	107	82.73	1	107	1	110	4.4e-60	204	KO:K09747	uncharacterized protein		Yes
2757587953	198	73.96	7	198	8	199	1.2e-101	332	KO:K06187	recombination protein RecR		Yes
2757587954	371	43.56	37	362	11	335	3.4e-88	309	KO:K02051	NitT/TauT family transport system substrate-binding protein		Yes
2757587955	543	58.18	46	525	19	501	0.0e+00	649	KO:K08307	membrane-bound lytic murein transglycosylase D		Yes
2757587956	257	62.16	1	257	1	259	2.8e-110	362	KO:K01069	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	EC:3.1.2.6	Yes
2757587959	414	85.51	1	414	1	414	0.0e+00	849	KO:K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	EC:2.3.1.179	Yes
2757587960	78	94.87	1	78	1	78	3.4e-45	160	KO:K02078	acyl carrier protein		Yes
2757587961	211	85.71	1	210	40	249	5.4e-126	402	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
