gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2757585803	366	135	149	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2757585803	366	4	244	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757585804	213	76	213	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2757585804	213	60	213	SUPERFAMILY	SSF161098			
2757585805	246	13	161	SUPERFAMILY	SSF53218	IPR001453	Molybdopterin binding domain	GO:0006777
2757585805	246	16	157	SMART	SM00852	IPR001453	Molybdopterin binding domain	GO:0006777
2757585805	246	166	245	SUPERFAMILY	SSF63867	IPR005111	MoeA, C-terminal, domain IV	GO:0032324
2757585806	1030	182	263	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2757585806	1030	700	785	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2757585806	1030	40	134	SUPERFAMILY	SSF82693			
2757585806	1030	135	181	SUPERFAMILY	SSF82693			
2757585806	1030	267	323	SUPERFAMILY	SSF82693			
2757585806	1030	291	489	SUPERFAMILY	SSF82866			
2757585806	1030	554	649	SUPERFAMILY	SSF82693			
2757585806	1030	786	1008	SUPERFAMILY	SSF82866			
2757585807	271	3	98	SUPERFAMILY	SSF111369			
2757585809	194	31	193	ProSiteProfiles	PS51464	IPR001347	Sugar isomerase (SIS)	GO:0005975|GO:0030246
2757585809	194	5	186	SUPERFAMILY	SSF53697			
2757585810	208	51	118	ProSiteProfiles	PS50914	IPR007055	BON domain	
2757585810	208	127	197	ProSiteProfiles	PS50914	IPR007055	BON domain	
2757585810	208	54	117	SMART	SM00749	IPR014004	Transport-associated and nodulation domain, bacteria	
2757585810	208	132	195	SMART	SM00749	IPR014004	Transport-associated and nodulation domain, bacteria	
2757585810	208	1	25	ProSiteProfiles	PS51257			
2757585811	301	19	32	ProSitePatterns	PS00895	IPR002204	3-hydroxyisobutyrate dehydrogenase-related, conserved site	GO:0006573|GO:0008442|GO:0055114
2757585811	301	178	300	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2757585811	301	16	178	SUPERFAMILY	SSF51735			
2757585812	227	5	225	SUPERFAMILY	SSF51419			
2757585813	90	1	85	SUPERFAMILY	SSF56529	IPR011234	Fumarylacetoacetase, C-terminal-related	GO:0003824|GO:0008152
2757585814	32	1	31	SUPERFAMILY	SSF52304	IPR001874	Dehydroquinase, class II	GO:0003855
2757585818	227	25	85	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2757585818	227	20	103	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2757585818	227	97	221	SUPERFAMILY	SSF48498	IPR011075	Tetracycline transcriptional regulator, TetR-related, C-terminal	
2757585819	198	13	173	SUPERFAMILY	SSF51735			
2757585820	116	1	32	ProSiteProfiles	PS51257			
2757585822	403	316	400	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757585823	194	114	187	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2757585823	194	1	114	SUPERFAMILY	SSF51556			
2757585824	86	1	84	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2757585825	174	30	160	SUPERFAMILY	SSF48013	IPR006027	NusB/RsmB/TIM44	GO:0003723|GO:0006355
2757585826	168	13	151	SUPERFAMILY	SSF52121	IPR002180	6,7-dimethyl-8-ribityllumazine synthase	GO:0009231|GO:0009349
2757585827	375	9	211	SUPERFAMILY	SSF55821	IPR017945	DHBP synthase RibB-like alpha/beta domain	
2757585827	375	214	373	SUPERFAMILY	SSF142695			
2757585828	216	1	97	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2757585828	216	97	203	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2757585828	216	1	101	ProSiteProfiles	PS51177	IPR026017	Lumazine-binding domain	
2757585828	216	102	202	ProSiteProfiles	PS51177	IPR026017	Lumazine-binding domain	
2757585830	293	13	128	ProSiteProfiles	PS51449	IPR013848	Methylthiotransferase, N-terminal	GO:0003824|GO:0009451|GO:0051539
2757585830	293	157	177	ProSitePatterns	PS01278	IPR020612	Methylthiotransferase, conserved site	GO:0051539
2757585830	293	149	293	SUPERFAMILY	SSF102114			
2757585831	1147	439	775	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2757585831	1147	754	869	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2757585831	1147	861	1133	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2757585832	192	2	182	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2757585832	192	132	145	ProSitePatterns	PS01120	IPR017950	Urease, alpha subunit, conserved site	GO:0006807|GO:0009039|GO:0016151
2757585832	192	134	192	ProSiteProfiles	PS51368	IPR017951	Urease, alpha subunit, C-terminal	GO:0006807|GO:0009039|GO:0016151
2757585833	112	1	106	SUPERFAMILY	SSF51278	IPR002019	Urease, beta subunit	
2757585835	100	1	99	SUPERFAMILY	SSF54111	IPR002026	Urease, gamma/gamma-beta subunit	GO:0016151|GO:0043419
2757585836	426	1	30	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2757585836	426	35	416	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2757585838	364	239	271	ProSitePatterns	PS00611	IPR001692	Histidinol dehydrogenase, conserved site	GO:0000105|GO:0004399|GO:0055114
2757585838	364	33	362	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2757585839	213	146	167	ProSitePatterns	PS01316	IPR018198	ATP phosphoribosyltransferase, conserved site	GO:0003879
2757585839	213	1	206	SUPERFAMILY	SSF53850			
2757585840	421	1	420	SUPERFAMILY	SSF55205	IPR013792	RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta	GO:0003824
2757585841	80	1	78	SUPERFAMILY	SSF82657	IPR002634	BolA protein	
2757585842	182	81	177	ProSiteProfiles	PS51012	IPR000412	ABC-2 transporter	GO:0005524|GO:0006810|GO:0016020|GO:0042626
2757585844	256	1	250	SUPERFAMILY	SSF64167	IPR002828	Survival protein SurE-like phosphatase/nucleotidase	GO:0016787
2757585845	324	140	161	ProSitePatterns	PS01162	IPR002364	Quinone oxidoreductase/zeta-crystallin, conserved site	GO:0008270|GO:0016491
2757585845	324	1	140	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2757585845	324	11	322	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016491|GO:0016747
2757585845	324	113	272	SUPERFAMILY	SSF51735			
2757585846	179	63	153	SMART	SM01086	IPR019489	Clp ATPase, C-terminal	
2757585846	179	1	149	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757585847	46	4	35	SUPERFAMILY	SSF141986	IPR027461	LD-carboxypeptidase A, C-terminal domain	
2757585848	395	8	386	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2757585848	395	212	395	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2757585849	235	3	59	SUPERFAMILY	SSF54593			
2757585849	235	91	119	SUPERFAMILY	SSF54593			
2757585850	167	1	85	SUPERFAMILY	SSF52499	IPR000868	Isochorismatase-like	GO:0003824|GO:0008152
2757585850	167	112	166	SUPERFAMILY	SSF52499	IPR000868	Isochorismatase-like	GO:0003824|GO:0008152
2757585852	347	9	153	SUPERFAMILY	SSF53067			
2757585852	347	154	339	SUPERFAMILY	SSF53067			
2757585853	73	2	71	SUPERFAMILY	SSF141000			
2757585854	141	2	140	SUPERFAMILY	SSF75304	IPR023631	Amidase signature domain	
2757585855	339	2	173	SUPERFAMILY	SSF53633	IPR001048	Aspartate/glutamate/uridylate kinase	
2757585855	339	197	272	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
2757585855	339	278	339	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
2757585855	339	180	258	SUPERFAMILY	SSF55021			
2757585855	339	263	337	SUPERFAMILY	SSF55021			
2757585857	256	4	124	SUPERFAMILY	SSF53474			
2757585857	256	164	255	SUPERFAMILY	SSF53474			
2757585858	118	5	117	SUPERFAMILY	SSF54637			
2757585859	446	39	89	SUPERFAMILY	SSF51905			
2757585859	446	142	302	SUPERFAMILY	SSF51905			
2757585859	446	303	387	SUPERFAMILY	SSF54373			
2757585859	446	388	445	SUPERFAMILY	SSF51905			
2757585862	263	1	263	ProSiteProfiles	PS51435	IPR004808	AP endonuclease 1	GO:0004518|GO:0006281
2757585862	263	1	263	SUPERFAMILY	SSF56219	IPR005135	Endonuclease/exonuclease/phosphatase	
2757585862	263	219	230	ProSitePatterns	PS00728	IPR020848	AP endonuclease 1, conserved site	GO:0003677|GO:0004519|GO:0005622|GO:0006281
2757585863	164	2	160	ProSiteProfiles	PS51330	IPR001796	Dihydrofolate reductase domain	GO:0004146|GO:0006545|GO:0009165|GO:0055114
2757585863	164	14	36	ProSitePatterns	PS00075	IPR017925	Dihydrofolate reductase conserved site	GO:0004146|GO:0055114
2757585863	164	1	159	SUPERFAMILY	SSF53597	IPR024072	Dihydrofolate reductase-like domain	
2757585864	299	154	182	ProSitePatterns	PS00091	IPR020940	Thymidylate synthase, active site	GO:0004799|GO:0006231
2757585864	299	26	299	SUPERFAMILY	SSF55831	IPR023451	Thymidylate synthase/dCMP hydroxymethylase domain	
2757585866	702	176	205	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2757585866	702	206	232	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2757585866	702	296	325	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2757585866	702	327	356	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2757585866	702	560	589	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2757585866	702	591	620	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2757585866	702	185	196	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2757585866	702	336	347	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2757585866	702	569	580	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2757585866	702	600	611	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2757585866	702	180	357	SUPERFAMILY	SSF54862			
2757585866	702	560	652	SUPERFAMILY	SSF54862			
2757585867	208	15	206	SUPERFAMILY	SSF89155			
2757585868	372	1	31	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2757585871	300	66	80	ProSitePatterns	PS01326	IPR018510	Diaminopimelate epimerase, active site	GO:0005737|GO:0008837|GO:0009089
2757585871	300	3	132	SUPERFAMILY	SSF54506			
2757585871	300	166	295	SUPERFAMILY	SSF54506			
2757585872	546	16	206	ProSiteProfiles	PS51462	IPR000086	NUDIX hydrolase domain	GO:0016787
2757585872	546	297	471	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
2757585872	546	9	96	SUPERFAMILY	SSF55811	IPR015797	NUDIX hydrolase domain-like	GO:0016787
2757585872	546	133	205	SUPERFAMILY	SSF55811	IPR015797	NUDIX hydrolase domain-like	GO:0016787
2757585872	546	277	537	SUPERFAMILY	SSF56281			
2757585873	156	13	75	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
2757585873	156	13	78	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2757585873	156	13	66	SUPERFAMILY	SSF55174			
2757585874	661	59	175	SMART	SM00912	IPR008638	Filamentous haemagglutinin, N-terminal, bacterial	
2757585874	661	82	256	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2757585874	661	287	360	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2757585878	252	169	246	SUPERFAMILY	SSF74653			
2757585880	232	7	118	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2757585880	232	8	122	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2757585880	232	149	225	SMART	SM00862	IPR001867	Signal transduction response regulator, C-terminal	GO:0000156|GO:0000160|GO:0003677|GO:0006355
2757585880	232	6	135	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2757585880	232	134	226	SUPERFAMILY	SSF46894	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
2757585882	280	47	60	ProSitePatterns	PS00329	IPR018181	Heat shock protein 70, conserved site	
2757585882	280	42	110	SUPERFAMILY	SSF53067			
2757585882	280	159	278	SUPERFAMILY	SSF53067			
2757585883	395	1	393	SUPERFAMILY	SSF53659			
2757585884	199	47	194	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2757585885	328	160	327	SUPERFAMILY	SSF56327	IPR015955	Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal	GO:0003824|GO:0005975|GO:0016616|GO:0055114
2757585885	328	4	158	SUPERFAMILY	SSF51735			
2757585886	261	25	93	ProSiteProfiles	PS50949	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2757585886	261	31	90	SMART	SM00345	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2757585886	261	113	255	SMART	SM00866	IPR011663	UbiC transcription regulator-associated	GO:0003677|GO:0006355
2757585886	261	25	97	SUPERFAMILY	SSF46785			
2757585886	261	79	258	SUPERFAMILY	SSF64288			
2757585887	143	19	139	SUPERFAMILY	SSF81343			
2757585888	122	10	122	SUPERFAMILY	SSF81343			
2757585889	601	48	57	ProSitePatterns	PS00504	IPR003952	Fumarate reductase/succinate dehydrogenase, FAD-binding site	GO:0016491|GO:0055114
2757585889	601	455	601	SUPERFAMILY	SSF46977	IPR015939	Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal	GO:0016491|GO:0055114
2757585889	601	241	359	SUPERFAMILY	SSF56425	IPR027477	Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain	
2757585889	601	5	264	SUPERFAMILY	SSF51905			
2757585889	601	363	437	SUPERFAMILY	SSF51905			
2757585890	234	3	103	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2757585890	234	6	94	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2757585890	234	104	232	SUPERFAMILY	SSF46548	IPR009051	Alpha-helical ferredoxin	GO:0051536
2757585890	234	135	165	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2757585890	234	145	156	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2757585891	102	22	96	SUPERFAMILY	SSF109910	IPR005631	Flavinator of succinate dehydrogenase	
2757585892	432	9	430	SUPERFAMILY	SSF48256	IPR016141	Citrate synthase-like, core	GO:0044262|GO:0046912
2757585892	432	310	322	ProSitePatterns	PS00480	IPR019810	Citrate synthase active site	GO:0006099|GO:0046912
2757585893	483	2	481	SUPERFAMILY	SSF53732	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha	GO:0008152
2757585893	483	353	369	ProSitePatterns	PS00450	IPR018136	Aconitase family, 4Fe-4S cluster binding site	
2757585893	483	416	429	ProSitePatterns	PS01244	IPR018136	Aconitase family, 4Fe-4S cluster binding site	
2757585894	217	1	201	SUPERFAMILY	SSF52016	IPR015928	Aconitase/3-isopropylmalate dehydratase, swivel	GO:0008152
2757585895	356	242	261	ProSitePatterns	PS00470	IPR019818	Isocitrate/isopropylmalate dehydrogenase, conserved site	GO:0000287|GO:0016616|GO:0051287|GO:0055114
2757585895	356	1	355	SUPERFAMILY	SSF53659			
2757585896	208	4	123	SMART	SM00859	IPR000534	Semialdehyde dehydrogenase, NAD-binding	GO:0016620|GO:0051287|GO:0055114
2757585896	208	5	148	SUPERFAMILY	SSF51735			
2757585896	208	134	206	SUPERFAMILY	SSF55347			
2757585897	639	471	639	SUPERFAMILY	SSF50692	IPR009010	Aspartate decarboxylase-like domain	
2757585897	639	2	308	SUPERFAMILY	SSF53706			
2757585898	200	4	34	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2757585898	200	47	77	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2757585898	200	78	107	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2757585898	200	87	98	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2757585898	200	1	178	SUPERFAMILY	SSF54862			
2757585899	74	1	16	ProSiteProfiles	PS51257			
2757585900	400	168	382	SUPERFAMILY	SSF81342	IPR016174	Di-haem cytochrome, transmembrane	GO:0016020|GO:0022904
2757585902	90	27	89	SUPERFAMILY	SSF53927	IPR016193	Cytidine deaminase-like	GO:0003824
2757585904	449	154	168	ProSitePatterns	PS00866	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2757585904	449	286	293	ProSitePatterns	PS00867	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2757585904	449	336	441	SMART	SM00878	IPR005482	Biotin carboxylase, C-terminal	GO:0016874
2757585904	449	331	446	SUPERFAMILY	SSF51246	IPR011054	Rudiment single hybrid motif	
2757585904	449	120	317	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2757585904	449	1	445	ProSiteProfiles	PS50979	IPR011764	Biotin carboxylation domain	GO:0004075|GO:0005524|GO:0016874
2757585904	449	1	113	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2757585904	449	83	348	SUPERFAMILY	SSF56059			
2757585905	154	79	153	ProSiteProfiles	PS50968	IPR000089	Biotin/lipoyl attachment	
2757585905	154	79	154	SUPERFAMILY	SSF51230	IPR011053	Single hybrid motif	
2757585906	180	1	42	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2757585906	180	13	176	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2757585906	180	40	180	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2757585906	180	70	88	ProSitePatterns	PS00194	IPR017937	Thioredoxin, conserved site	GO:0045454
2757585908	444	305	440	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2757585908	444	93	302	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2757585908	444	1	84	SUPERFAMILY	SSF51984			
2757585909	372	25	370	SUPERFAMILY	SSF51569			
2757585912	524	19	89	SMART	SM00858	IPR013974	SAF domain	
2757585913	330	73	328	SUPERFAMILY	SSF50974	IPR011045	Nitrous oxide reductase, N-terminal	
2757585914	128	3	126	SUPERFAMILY	SSF51556			
2757585915	77	7	77	SUPERFAMILY	SSF101738	IPR007481	Stringent starvation protein B	
2757585916	203	1	78	ProSiteProfiles	PS50404	IPR004045	Glutathione S-transferase, N-terminal	GO:0005515
2757585916	203	73	202	SUPERFAMILY	SSF47616	IPR010987	Glutathione S-transferase, C-terminal-like	
2757585916	203	83	203	ProSiteProfiles	PS50405	IPR010987	Glutathione S-transferase, C-terminal-like	
2757585916	203	1	101	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2757585917	254	22	218	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757585918	356	1	116	ProSiteProfiles	PS51002	IPR005797	Cytochrome b/b6, N-terminal	GO:0009055|GO:0016020|GO:0016491
2757585918	356	129	349	ProSiteProfiles	PS51003	IPR005798	Cytochrome b/b6, C-terminal	GO:0009055|GO:0016020|GO:0016491
2757585918	356	183	220	SUPERFAMILY	SSF81648	IPR005798	Cytochrome b/b6, C-terminal	GO:0009055|GO:0016020|GO:0016491
2757585918	356	248	342	SUPERFAMILY	SSF81648	IPR005798	Cytochrome b/b6, C-terminal	GO:0009055|GO:0016020|GO:0016491
2757585918	356	1	182	SUPERFAMILY	SSF81342	IPR016174	Di-haem cytochrome, transmembrane	GO:0016020|GO:0022904
2757585920	603	19	141	SUPERFAMILY	SSF55124	IPR005117	Nitrite/Sulfite reductase ferredoxin-like domain	GO:0016491|GO:0055114
2757585920	603	348	455	SUPERFAMILY	SSF55124	IPR005117	Nitrite/Sulfite reductase ferredoxin-like domain	GO:0016491|GO:0055114
2757585920	603	145	300	SUPERFAMILY	SSF56014			
2757585920	603	443	590	SUPERFAMILY	SSF56014			
2757585922	168	47	161	SUPERFAMILY	SSF53271			
2757585923	165	1	154	SUPERFAMILY	SSF75217			
2757585924	151	3	147	SUPERFAMILY	SSF54637			
2757585926	111	2	90	SUPERFAMILY	SSF48008	IPR008920	Transcription regulator FadR/GntR, C-terminal	
2757585927	350	2	115	SUPERFAMILY	SSF50022	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2757585927	350	7	110	ProSiteProfiles	PS51296	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2757585927	350	105	343	SUPERFAMILY	SSF55961			
2757585928	102	7	100	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2757585928	102	17	102	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2757585928	102	51	59	ProSitePatterns	PS00197	IPR006058	2Fe-2S ferredoxin, iron-sulphur binding site	GO:0051537
2757585929	246	4	237	SUPERFAMILY	SSF53474			
2757585930	151	14	149	SUPERFAMILY	SSF54427			
2757585934	317	67	196	SUPERFAMILY	SSF52096			
2757585934	317	225	286	SUPERFAMILY	SSF52096			
2757585935	121	5	109	SUPERFAMILY	SSF50022	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2757585935	121	5	110	ProSiteProfiles	PS51296	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0016491|GO:0051537|GO:0055114
2757585936	226	11	223	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2757585937	131	8	126	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2757585940	177	7	177	SMART	SM01004	IPR001731	Porphobilinogen synthase	GO:0004655|GO:0033014|GO:0046872
2757585940	177	4	177	SUPERFAMILY	SSF51569			
2757585943	114	10	108	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2757585944	208	3	206	SUPERFAMILY	SSF53474			
2757585945	86	12	85	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2757585946	80	3	55	SUPERFAMILY	SSF48592	IPR002423	Chaperonin Cpn60/TCP-1	GO:0005524|GO:0044267
2757585948	318	182	295	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2757585949	56	1	56	ProSiteProfiles	PS51463	IPR001672	Phosphoglucose isomerase (PGI)	GO:0004347|GO:0006094|GO:0006096
