gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2737841770	478	16.94	24	379	5	351	9.0e-03	35.6	COG2211	Na+/melibiose symporter or related transporter	467
2737841772	302	41.85	37	299	2	267	4.0e-73	268	COG1348	Nitrogenase subunit NifH, an ATPase	278
2737841776	905	27.94	2	427	85	456	5.0e-44	173	COG0277	FAD/FMN-containing dehydrogenase	459
2737841777	521	33.77	157	456	4	297	3.0e-56	213	COG0616	Periplasmic serine protease, ClpP class	317
2737841779	717	28.36	25	705	6	582	4.0e-88	319	COG1450	Type II secretory pathway component GspD/PulD (secretin)	587
2737841783	350	24.77	7	319	4	304	1.0e-23	104	COG3156	Type II secretory pathway, component PulK	323
2737841786	542	31.21	42	496	18	485	5.0e-121	428	COG0069	Glutamate synthase domain 2	485
2737841788	162	36.28	46	158	8	120	7.0e-30	123	COG1430	Uncharacterized conserved membrane protein, UPF0127 family	126
2737841789	417	54.63	10	417	2	406	0.0e+00	529	COG0538	Isocitrate dehydrogenase	407
2737841791	491	46.03	4	491	3	483	0.0e+00	477	COG1530	Ribonuclease G or E	487
2737841792	598	35.46	16	595	1	564	2.0e-110	393	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2737841793	433	40.19	19	432	4	424	2.0e-84	306	COG0823	Periplasmic component of the Tol biopolymer transport system	425
2737841794	175	35.26	9	175	15	187	6.0e-27	113	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	190
2737841795	271	24.64	83	271	58	262	4.0e-19	88.9	COG1729	Periplasmic TolA-binding protein (function unknown)	262
2737841798	384	38.1	7	384	1	355	5.0e-103	368	COG1304	FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase	360
2737841799	170	30.37	20	148	5	139	3.0e-16	78.5	COG2703	Hemerythrin	144
2737841800	484	53.68	9	483	2	458	0.0e+00	597	COG0165	Argininosuccinate lyase	459
2737841801	305	53.49	7	304	2	298	4.0e-99	354	COG0181	Porphobilinogen deaminase	307
2737841802	259	27.1	1	258	1	244	2.0e-20	92.8	COG1587	Uroporphyrinogen-III synthase	248
2737841803	351	26.35	2	345	3	352	1.0e-26	114	COG2959	Uncharacterized conserved protein HemX (no evidence of involvement in heme biosynthesis)	391
2737841804	428	22.86	1	413	1	382	3.0e-23	103	COG3071	Uncharacterized conserved protein HemY, contains two TPR repeats	400
2737841805	960	52.64	1	490	1	487	0.0e+00	521	COG1530	Ribonuclease G or E	487
2737841806	339	40.07	27	320	4	288	7.0e-69	254	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2737841807	224	30.23	12	222	5	219	6.0e-37	147	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2737841808	123	26.61	7	115	6	106	4.0e-09	53.8	COG2146	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	106
2737841810	101	28.89	5	90	23	112	2.0e-08	50.4	COG2916	DNA-binding protein H-NS	128
2737841811	429	37.32	3	423	7	417	2.0e-89	323	COG1253	Hemolysin or related protein, contains CBS domains	429
2737841814	294	50.69	5	293	1	287	2.0e-94	338	COG0224	FoF1-type ATP synthase, gamma subunit	287
2737841815	467	72.88	3	467	2	466	0.0e+00	797	COG0055	FoF1-type ATP synthase, beta subunit	468
2737841816	138	45.52	1	133	1	134	9.0e-31	125	COG0355	FoF1-type ATP synthase, epsilon subunit	135
2737841817	149	25.76	15	139	9	137	3.0e-07	48	COG4319	Ketosteroid isomerase homolog	137
2737841818	329	36.81	5	324	21	337	4.0e-67	248	COG0429	Predicted hydrolase of the alpha/beta-hydrolase fold	345
2737841820	271	30.31	1	271	4	282	2.0e-42	166	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2737841821	500	35.22	19	491	1	453	4.0e-98	352	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	459
2737841822	443	40.27	1	440	22	457	9.0e-99	354	COG2303	Choline dehydrogenase or related flavoprotein	542
2737841834	336	30.21	2	333	3	329	2.0e-47	183	COG3608	Predicted deacylase	331
2737841835	120	32.52	1	118	8	129	2.0e-23	101	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	130
2737841836	272	35.8	16	272	8	264	1.0e-50	193	COG1177	ABC-type spermidine/putrescine transport system, permease component II	267
2737841837	295	40.21	7	287	2	282	9.0e-59	220	COG1176	ABC-type spermidine/putrescine transport system, permease component I	287
2737841838	363	46.07	8	358	6	352	2.0e-107	382	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase components	352
2737841839	349	25.34	1	349	1	358	5.0e-44	171	COG0687	Spermidine/putrescine-binding periplasmic protein	363
2737841840	449	44.57	1	448	25	468	2.0e-125	442	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2737841841	387	36.03	23	269	42	288	6.0e-74	271	COG1398	Fatty-acid desaturase	289
2737841842	418	41.97	116	418	52	354	5.0e-73	268	COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	355
2737841844	190	48.09	1	183	14	188	1.0e-54	206	COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	200
2737841845	386	28.86	1	386	1	381	6.0e-58	218	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2737841846	327	27.52	1	324	2	326	4.0e-47	182	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2737841847	1213	52.97	693	1212	2	523	0.0e+00	643	COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	563
2737841849	385	31.79	3	385	2	388	4.0e-68	252	COG2956	Lipopolysaccharide biosynthesis regulator YciM, contains six TPR domains and a predicted metal-binding C-terminal domain	389
2737841850	97	22.54	10	80	27	96	4.0e-04	36.4	COG5416	Uncharacterized integral membrane protein	98
2737841851	103	50.54	1	93	2	93	8.0e-29	118	COG0776	Bacterial nucleoid DNA-binding protein	94
2737841852	563	54.92	1	538	1	530	0.0e+00	578	COG0539	Ribosomal protein S1	541
2737841853	198	52.79	1	195	28	222	8.0e-57	213	COG0283	Cytidylate kinase	222
2737841855	384	41.6	21	383	14	376	1.0e-71	263	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2737841856	692	18.9	29	581	16	620	8.0e-43	169	COG0557	Exoribonuclease R	706
2737841859	101	60.66	41	101	1	61	3.0e-15	73.3	COG0199	Ribosomal protein S14	61
2737841860	179	60.89	1	179	1	179	8.0e-73	266	COG0094	Ribosomal protein L5	180
2737841861	106	54.81	1	103	2	103	5.0e-18	82.6	COG0198	Ribosomal protein L24	104
2737841862	122	71.31	1	122	1	122	3.0e-47	179	COG0093	Ribosomal protein L14	122
2737841863	545	39.2	39	539	11	522	6.0e-121	428	COG0578	Glycerol-3-phosphate dehydrogenase	532
2737841864	539	62.48	31	539	1	499	0.0e+00	747	COG0554	Glycerol kinase	499
2737841865	286	44.24	13	280	3	264	8.0e-66	243	COG0345	Pyrroline-5-carboxylate reductase	266
2737841866	234	37.29	1	234	54	289	5.0e-36	144	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2737841868	289	45.35	1	256	4	260	1.0e-68	253	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family	260
2737841869	260	36.92	1	260	3	240	7.0e-56	210	COG0565	tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase	242
2737841870	259	54.14	1	181	3	182	4.0e-64	238	COG1045	Serine acetyltransferase	194
2737841871	235	33.8	13	78	26	96	1.0e-09	56.9	COG1145	Ferredoxin	99
2737841872	475	22.47	102	328	11	212	6.0e-14	72.7	COG3396	1,2-phenylacetyl-CoA epoxidase, catalytic subunit	265
2737841873	521	24.12	272	499	31	244	8.0e-05	42.4	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2737841874	165	58.49	8	165	1	159	2.0e-49	188	COG0794	D-arabinose 5-phosphate isomerase GutQ	202
2737841875	195	51.7	19	194	6	179	5.0e-46	177	COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	179
2737841876	595	38.55	15	595	1	567	6.0e-125	441	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2737841877	480	48	10	480	5	454	0.0e+00	498	COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	454
2737841878	567	41.16	272	555	6	297	2.0e-64	240	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ, required for the localization of integral membrane proteins	314
2737841879	94	48.28	1	87	5	91	2.0e-23	100	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2737841882	466	45.39	18	462	1	408	4.0e-116	411	COG0593	Chromosomal replication initiation ATPase DnaA	408
2737841883	369	37.87	4	369	3	364	4.0e-75	275	COG0592	DNA polymerase III sliding clamp (beta) subunit, PCNA homolog	364
2737841885	298	54.42	8	298	5	297	3.0e-94	338	COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	299
2737841887	660	42.68	10	657	3	631	0.0e+00	718	COG0187	DNA gyrase/topoisomerase IV, subunit B	635
2737841888	789	41.44	10	786	3	743	0.0e+00	698	COG0188	DNA gyrase/topoisomerase IV, subunit A	804
2737841889	229	27.23	9	221	6	227	2.0e-23	102	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2737841890	161	31.03	16	160	1	128	3.0e-16	78	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	130
2737841892	304	47.65	9	304	4	296	3.0e-100	358	COG1159	GTPase Era, involved in 16S rRNA processing	298
2737841893	228	46.29	2	225	5	232	2.0e-59	222	COG0571	dsRNA-specific ribonuclease	235
2737841894	321	29.56	98	207	8	166	3.0e-12	66.5	COG0681	Signal peptidase I	166
2737841895	602	68.33	1	602	6	602	0.0e+00	1018	COG0481	Translation elongation factor EF-4, membrane-bound GTPase	603
2737841897	472	40.76	2	364	18	345	2.0e-68	253	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2737841899	296	25.17	12	296	9	279	4.0e-19	89	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2737841900	250	44.95	47	239	5	195	7.0e-49	187	COG0218	GTP-binding protein EngB required for normal cell division	200
2737841901	210	41.8	12	133	4	121	5.0e-20	91.2	COG2863	Cytochrome c553	121
2737841903	860	32.58	26	726	1	634	0.0e+00	565	COG4231	TPP-dependent indolepyruvate ferredoxin oxidoreductase, alpha subunit	640
2737841904	447	32.91	64	447	3	366	8.0e-68	251	COG2821	Membrane-bound lytic murein transglycosylase	373
2737841905	214	47.8	3	207	1	193	4.0e-50	191	COG4566	Two-component response regulator, FixJ family, consists of REC and HTH domains	202
2737841907	1352	23.45	40	1346	29	1262	0.0e+00	466	COG3164	Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains	1271
2737841908	920	35.69	11	910	42	954	0.0e+00	646	COG1391	Glutamine synthetase adenylyltransferase	963
2737841909	197	48.7	46	193	10	161	5.0e-49	187	COG0386	Glutathione peroxidase, house-cleaning role in reducing lipid peroxides	162
2737841912	334	38.12	1	315	1	313	6.0e-77	281	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	316
2737841913	318	26.46	2	309	1	325	9.0e-39	154	COG0673	Predicted dehydrogenase	342
2737841916	305	23.34	19	299	1	276	1.0e-31	130	COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold	279
2737841917	227	40.65	6	219	1	210	1.0e-42	166	COG0684	Regulator of RNase E activity RraA	210
2737841918	348	24.65	61	339	55	291	9.0e-17	81.6	COG2159	Predicted metal-dependent hydrolase, TIM-barrel fold	293
2737841919	380	42.97	6	372	3	375	4.0e-92	331	COG2828	2-Methylaconitate cis-trans-isomerase PrpF (2-methyl citrate pathway)	378
2737841920	316	33.99	14	314	1	296	5.0e-33	135	COG0583	DNA-binding transcriptional regulator, LysR family	297
2737841921	1273	55.83	417	936	1	485	0.0e+00	658	COG0069	Glutamate synthase domain 2	485
2737841922	488	44.07	22	481	1	451	0.0e+00	489	COG0493	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	457
2737841923	299	56.25	37	291	8	263	7.0e-98	350	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	263
2737841924	260	48.81	9	260	15	265	2.0e-56	212	COG0767	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, permease component MlaE	267
2737841926	286	45.13	10	286	3	276	2.0e-71	262	COG2513	2-Methylisocitrate lyase and related enzymes, PEP mutase family	289
2737841927	466	23.11	10	465	7	415	1.0e-33	137	COG1053	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	562
2737841928	204	31.58	7	204	1	203	2.0e-23	102	COG1335	Nicotinamidase-related amidase	205
2737841930	334	42.68	16	331	10	326	2.0e-75	276	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2737841931	302	38.75	6	293	2	285	5.0e-64	237	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2737841932	426	44.39	1	418	1	409	6.0e-97	348	COG3395	Uncharacterized conserved protein YgbK, DUF1537 family	413
2737841933	233	34.34	12	205	4	187	1.0e-28	119	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	219
2737841934	276	50	1	276	1	257	7.0e-93	333	COG3622	Hydroxypyruvate isomerase	260
2737841935	493	20.92	18	492	2	406	2.0e-23	103	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2737841936	390	19.49	1	389	11	394	1.0e-07	51.4	COG2814	Predicted arabinose efflux permease, MFS family	394
2737841939	313	29.19	1	296	1	292	1.0e-33	137	COG0583	DNA-binding transcriptional regulator, LysR family	297
2737841940	398	35.48	35	398	24	388	5.0e-87	314	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2737841941	179	41.98	1	162	1	156	3.0e-44	171	COG0242	Peptide deformylase	168
2737841942	482	52.21	1	475	197	667	0.0e+00	637	COG0272	NAD-dependent DNA ligase	667
2737841944	110	43.96	20	110	5	95	8.0e-23	98.7	COG1862	Preprotein translocase subunit YajC	97
2737841950	174	25.27	7	172	3	186	8.0e-25	106	COG2236	Hypoxanthine phosphoribosyltransferase	192
2737841951	459	56.32	6	455	1	429	0.0e+00	605	COG0104	Adenylosuccinate synthase	430
2737841952	391	33.42	4	386	3	388	2.0e-64	239	COG3705	ATP phosphoribosyltransferase regulatory subunit HisZ	390
2737841953	56	45.1	2	52	7	57	3.0e-05	40.2	COG3242	Uncharacterized conserved protein YjeT, DUF2065 family	62
2737841954	303	27.02	3	282	2	278	3.0e-40	159	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2737841955	469	29.57	128	422	5	289	1.0e-46	181	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2737841956	396	51.4	11	368	6	355	2.0e-110	393	COG2262	50S ribosomal subunit-associated GTPase HflX	411
2737841957	83	67.53	2	77	1	77	3.0e-24	103	COG1923	sRNA-binding regulator protein Hfq	77
2737841958	446	47.75	1	442	2	444	0.0e+00	548	COG1160	Predicted GTPases	444
2737841960	254	30.36	20	187	3	153	1.0e-18	87.3	COG2068	CTP:molybdopterin cytidylyltransferase MocA	199
2737841961	363	59.95	1	363	1	372	0.0e+00	501	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	372
2737841962	250	19.68	11	250	5	253	3.0e-04	38.8	COG0730	Uncharacterized membrane protein YfcA	258
2737841963	175	29.63	12	173	8	155	6.0e-21	93.8	COG1238	Uncharacterized membrane protein YqaA, SNARE-associated domain	161
2737841964	347	44.48	1	324	2	322	4.0e-90	324	COG0042	tRNA-dihydrouridine synthase	323
2737841965	78	46.05	2	77	23	98	4.0e-18	83.1	COG2901	DNA-binding protein Fis (factor for inversion stimulation)	98
2737841967	561	31.77	7	550	5	505	2.0e-98	353	COG3540	Phosphodiesterase/alkaline phosphatase D	522
2737841969	303	59.63	12	273	1	270	1.0e-99	356	COG2326	Polyphosphate kinase 2, PPK2 family	270
2737841972	512	27	90	479	38	430	6.0e-56	211	COG0001	Glutamate-1-semialdehyde aminotransferase	432
2737841973	290	23.51	22	285	6	239	1.0e-26	113	COG0688	Phosphatidylserine decarboxylase	239
2737841974	586	26.12	11	584	1	510	3.0e-67	250	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	517
2737841975	119	27.73	1	119	21	136	5.0e-12	62.9	COG0848	Biopolymer transport protein ExbD	137
2737841976	237	22.65	33	213	48	223	7.0e-10	57.8	COG0810	Periplasmic protein TonB, links inner and outer membranes	244
2737841977	609	15.75	7	609	27	596	7.0e-12	66.1	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2737841978	247	35.06	2	245	66	314	3.0e-37	148	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2737841979	177	21.15	36	133	16	119	2.0e-03	35.9	COG1917	Cupin domain protein related to quercetin dioxygenase	131
2737841980	243	28.4	3	243	2	235	2.0e-34	139	COG0412	Dienelactone hydrolase	236
2737841981	80	41.54	4	67	2	66	3.0e-13	66.9	COG0695	Glutaredoxin	80
2737841982	290	26.73	44	254	1	200	3.0e-28	119	COG0625	Glutathione S-transferase	211
2737841985	760	39.97	140	755	1	556	0.0e+00	571	COG1982	Arginine/lysine/ornithine decarboxylase	557
2737841987	423	19.67	43	407	43	389	6.0e-05	42.5	COG2814	Predicted arabinose efflux permease, MFS family	394
2737841988	588	50.62	17	581	2	535	0.0e+00	642	COG1123	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain	539
2737841989	344	42.73	122	341	67	285	7.0e-54	204	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2737841993	286	30.94	7	280	4	263	3.0e-38	152	COG3741	N-formylglutamate amidohydrolase	272
2737841997	471	26.95	31	471	6	375	7.0e-51	194	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2737841998	391	38.12	1	387	1	387	3.0e-76	279	COG0183	Acetyl-CoA acetyltransferase	392
2737841999	497	42.76	95	372	3	285	8.0e-83	301	COG1250	3-hydroxyacyl-CoA dehydrogenase	307
2737842000	302	44.35	66	298	1	239	2.0e-47	182	COG1354	Chromatin segregation and condensation protein Rec8/ScpA/Scc1, kleisin family	248
2737842001	339	48.82	4	338	3	329	4.0e-97	347	COG0240	Glycerol-3-phosphate dehydrogenase	329
2737842002	152	46.62	1	148	5	152	2.0e-40	158	COG1952	Preprotein translocase subunit SecB	157
2737842003	84	54.43	2	79	1	79	6.0e-20	89.3	COG0695	Glutaredoxin	80
2737842004	127	35.92	26	127	7	109	9.0e-16	75.7	COG0607	Rhodanese-related sulfurtransferase	110
2737842005	247	66.09	1	230	1	230	6.0e-103	366	COG0588	Phosphoglycerate mutase (BPG-dependent)	230
2737842006	482	43.76	10	424	8	406	3.0e-93	335	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	406
2737842007	253	45.45	1	248	3	254	2.0e-67	248	COG0476	Molybdopterin or thiamine biosynthesis adenylyltransferase	254
2737842008	554	29.89	2	544	1	553	2.0e-76	280	COG0659	Sulfate permease or related transporter, MFS superfamily	554
2737842011	599	60.57	3	594	1	585	0.0e+00	909	COG0173	Aspartyl-tRNA synthetase	585
2737842012	221	43.56	5	205	6	200	9.0e-52	196	COG2928	Uncharacterized membrane protein	222
2737842013	114	47.22	1	71	8	78	5.0e-18	83.2	COG2331	Predicted nucleic acid-binding protein, contains Zn-ribbon domain	82
2737842014	482	27.79	1	463	4	475	2.0e-44	173	COG0591	Na+/proline symporter	493
2737842015	523	43.63	1	512	4	512	0.0e+00	467	COG0661	Predicted unusual protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	517
2737842017	217	20.79	30	217	83	281	2.0e-09	56.2	COG4395	Predicted lipid-binding transport protein, Tim44 family	281
2737842021	442	51.37	1	437	3	438	0.0e+00	527	COG1157	Flagellar biosynthesis/type III secretory pathway ATPase	441
2737842022	380	19.47	67	290	18	229	4.0e-08	53.1	COG1317	Flagellar biosynthesis/type III secretory pathway protein FliH	234
2737842024	991	48.98	17	986	1	877	0.0e+00	1124	COG0525	Valyl-tRNA synthetase	877
2737842026	100	38.75	4	83	12	91	3.0e-10	56.6	COG5304	Predicted DNA binding protein, CopG/RHH family	92
2737842028	569	23.91	43	425	2	378	2.0e-42	167	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2737842029	373	40.17	1	344	3	336	7.0e-86	311	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	363
2737842030	260	54.3	1	256	1	252	6.0e-82	297	COG3022	Cytoplasmic iron level regulating protein YaaA, DUF328/UPF0246 family	253
2737842031	269	39.55	139	267	1	134	7.0e-40	157	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, C-terminal domain, T-fold superfamily	149
2737842033	398	27.75	191	390	1	202	5.0e-20	92.3	COG3917	2-hydroxychromene-2-carboxylate isomerase	203
2737842034	385	21	78	385	29	304	9.0e-14	71.5	COG4313	Uncharacterized conserved protein	304
2737842035	208	24.71	12	181	2	171	1.0e-09	57	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2737842037	542	22.38	12	407	36	430	2.0e-33	137	COG2710	Nitrogenase molybdenum-iron protein, alpha and beta chains	456
2737842038	430	20.24	44	430	47	447	1.0e-14	75.1	COG2710	Nitrogenase molybdenum-iron protein, alpha and beta chains	456
2737842040	308	20.3	99	298	22	219	5.0e-12	65.7	COG5012	Methanogenic corrinoid protein MtbC1	227
2737842042	292	23.67	11	291	18	285	9.0e-21	94.2	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2737842043	402	28.07	5	389	2	383	3.0e-43	169	COG0644	Dehydrogenase (flavoprotein)	396
2737842047	279	39.48	5	274	21	283	2.0e-53	203	COG3639	ABC-type phosphate/phosphonate transport system, permease component	283
2737842048	300	34.6	7	292	13	292	2.0e-47	182	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component	299
2737842049	273	51.2	1	249	1	250	4.0e-87	314	COG3638	ABC-type phosphate/phosphonate transport system, ATPase component	258
2737842050	375	52	1	374	7	376	2.0e-121	429	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase PhnM	377
2737842052	205	39.71	1	204	1	201	2.0e-32	132	COG2717	Periplasmic DMSO/TMAO reductase YedYZ, heme-binding membrane subunit	209
2737842053	425	45.08	19	400	11	394	3.0e-117	415	COG0019	Diaminopimelate decarboxylase	394
2737842055	107	43.93	1	107	1	105	3.0e-22	96.9	COG1965	Iron-binding protein CyaY, frataxin homolog	106
2737842056	697	48.96	1	657	69	739	0.0e+00	785	COG5009	Membrane carboxypeptidase/penicillin-binding protein	797
2737842058	463	35.06	1	229	1	225	2.0e-41	163	COG0569	Trk K+ transport system, NAD-binding component	225
2737842059	343	36.47	10	338	1	326	5.0e-80	291	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2737842060	321	44.75	5	321	1	324	8.0e-95	340	COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	324
2737842061	336	45.43	5	327	28	341	3.0e-82	298	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	358
2737842062	613	35.12	238	610	1	373	4.0e-76	279	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2737842063	526	34.22	5	521	9	527	4.0e-115	408	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2737842065	503	54.18	1	502	1	500	0.0e+00	572	COG3333	TctA family transporter	504
2737842067	254	18.78	13	244	22	259	4.0e-18	85.4	COG0421	Spermidine synthase	282
2737842068	291	37.23	3	282	1	254	1.0e-57	217	COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	256
2737842069	229	47.06	9	228	1	221	2.0e-74	272	COG1136	ABC-type lipoprotein export system, ATPase component	226
2737842070	425	43.4	5	425	3	408	9.0e-100	357	COG4591	ABC-type transport system, involved in lipoprotein release, permease component	408
