gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2737694557	180	75.69	1	179	1	181	6.5e-91	299	KO:K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	EC:3.1.22.4	Yes
2737694558	249	65.37	3	244	4	260	6.0e-112	366	KO:K03814	monofunctional biosynthetic peptidoglycan transglycosylase [EC:2.4.1.-]	EC:2.4.1.-	Yes
2737694559	303	51.99	21	297	8	283	2.4e-89	307	KO:K03832	periplasmic protein TonB		Yes
2737694560	691	66.23	1	684	1	680	0.0e+00	1040	KO:K01147	exoribonuclease II [EC:3.1.13.1]	EC:3.1.13.1	Yes
2737694561	348	81.61	1	348	37	384	0.0e+00	673	KO:K05837	rod shape determining protein RodA		Yes
2737694562	487	86.63	2	487	1	486	0.0e+00	962	KO:K03568	TldD protein		Yes
2737694563	367	84.36	3	360	14	371	0.0e+00	708	KO:K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	EC:2.5.1.54	Yes
2737694564	469	77.63	1	464	1	457	0.0e+00	841	KO:K02558	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.-]	EC:6.3.2.-	Yes
2737694567	157	68.79	1	157	1	154	3.9e-65	224	KO:K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein		Yes
2737694568	449	89.09	1	449	1	449	0.0e+00	946	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.3.4.14	Yes
2737694568	449	89.09	1	449	1	449	0.0e+00	946	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.4.1.2	Yes
2737694569	303	68.58	10	299	1	296	0.0e+00	469	KO:K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	EC:2.1.1.-	Yes
2737694571	405	85.68	1	405	1	398	0.0e+00	785	KO:K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	EC:1.17.4.1	Yes
2737694572	970	82.26	1	970	1	981	0.0e+00	1860	KO:K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	EC:1.17.4.1	Yes
2737694573	195	65.9	8	180	2	174	3.8e-85	284	KO:K03806	AmpD protein		Yes
2737694574	73	39.13	1	68	1	69	2.7e-11	62.9	KO:K06950	uncharacterized protein		Yes
2737694576	454	89.43	1	454	1	454	0.0e+00	902	KO:K03106	signal recognition particle subunit SRP54		Yes
2737694577	181	56.5	6	180	5	181	3.3e-74	253	KO:K03098	apolipoprotein D and lipocalin family protein		Yes
2737694578	443	80.05	1	441	1	441	0.0e+00	821	KO:K06168	tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	EC:2.8.4.3	Yes
2737694581	147	41.94	29	145	27	150	1.4e-21	98.2	KO:K04757	serine/threonine-protein kinase RsbW [EC:2.7.11.1]	EC:2.7.11.1	Yes
2737694582	114	40.86	20	112	18	110	2.9e-20	92	KO:K06378	stage II sporulation protein AA (anti-sigma F factor antagonist)		Yes
2737694582	114	46.94	8	103	6	100	2.9e-20	92	KO:K04749	anti-sigma B factor antagonist		Yes
2737694583	259	83.33	1	258	1	258	0.0e+00	495	KO:K01692	enoyl-CoA hydratase [EC:4.2.1.17]	EC:4.2.1.17	Yes
2737694585	241	62.34	1	238	9	245	1.2e-108	356	KO:K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	EC:5.3.4.1	Yes
2737694587	361	88.92	1	361	3	363	0.0e+00	731	KO:K06942	ribosome-binding ATPase		Yes
2737694589	317	40.32	10	309	19	325	3.2e-49	190	KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	Yes
2737694590	262	89.49	6	261	12	268	0.0e+00	499	KO:K10554	fructose transport system ATP-binding protein		Yes
2737694591	309	80.39	4	309	12	317	0.0e+00	562	KO:K10553	fructose transport system permease protein		Yes
2737694592	330	75.22	1	330	1	331	0.0e+00	540	KO:K10552	fructose transport system substrate-binding protein		Yes
2737694594	146	59.31	1	144	1	145	8.2e-51	182	KO:K02431	L-fucose mutarotase [EC:5.1.3.29]	EC:5.1.3.29	Yes
2737694597	731	77.76	2	724	9	732	0.0e+00	1320	KO:K12573	ribonuclease R [EC:3.1.-.-]	EC:3.1.-	Yes
2737694600	376	55.35	14	340	6	331	8.0e-125	415	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	Yes
2737694601	556	68.53	1	556	1	556	0.0e+00	907	KO:K00108	choline dehydrogenase [EC:1.1.99.1]	EC:1.1.99.1	Yes
2737694604	305	84.44	1	302	1	300	0.0e+00	584	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	Yes
2737694605	346	82.37	1	329	1	329	0.0e+00	665	KO:K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	EC:1.5.1.20	Yes
2737694613	415	71.87	22	412	3	393	0.0e+00	681	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]	EC:1.3.99.22	Yes
2737694614	201	78.39	1	199	1	199	2.7e-111	359	KO:K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	EC:3.6.1.66	Yes
2737694615	228	85.14	1	222	3	224	0.0e+00	429	KO:K00989	ribonuclease PH [EC:2.7.7.56]	EC:2.7.7.56	Yes
2737694617	332	61.11	10	297	6	293	2.0e-127	418	KO:K00924			Yes
2737694619	217	85.85	12	216	1	205	2.6e-126	404	KO:K00942	guanylate kinase [EC:2.7.4.8]	EC:2.7.4.8	Yes
2737694620	67	90.91	1	66	1	66	2.2e-39	142	KO:K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	EC:2.7.7.6	Yes
2737694625	598	78.56	1	597	1	597	0.0e+00	1120	KO:K00257			Yes
2737694627	328	80.28	43	326	11	294	0.0e+00	530	KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	EC:2.7.2.8	Yes
2737694628	124	63.41	1	120	1	123	5.5e-46	167	KO:K03746	DNA-binding protein H-NS		Yes
2737694631	417	76.78	1	417	1	422	0.0e+00	734	KO:K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	EC:6.2.1.30	Yes
2737694632	270	91.04	3	270	2	269	0.0e+00	558	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2737694633	439	68.62	1	439	1	442	0.0e+00	730	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2737694634	358	76.54	1	358	1	358	0.0e+00	653	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2737694635	310	84.52	1	310	1	309	0.0e+00	604	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2737694636	260	90.77	1	260	1	260	0.0e+00	543	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2737694637	571	81.96	1	571	78	648	0.0e+00	1100	KO:K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	EC:6.2.1.3	Yes
2737694639	144	72.14	4	141	5	144	1.1e-66	228	KO:K03772	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	EC:5.2.1.8	Yes
2737694640	464	75.93	8	464	20	473	0.0e+00	761	KO:K05591	ATP-independent RNA helicase DbpA [EC:3.6.4.13]	EC:3.6.4.13	Yes
2737694641	294	58.1	9	292	2	285	5.1e-124	405	KO:K01432	arylformamidase [EC:3.5.1.9]	EC:3.5.1.9	Yes
2737694642	389	71.58	1	386	2	388	0.0e+00	677	KO:K00496	alkane 1-monooxygenase [EC:1.14.15.3]	EC:1.14.15.3	Yes
2737694643	1101	84.07	1	1101	11	1139	0.0e+00	2110	KO:K11942	methylmalonyl-CoA mutase [EC:5.4.99.2]	EC:5.4.99.2	Yes
2737694644	264	80	9	263	1	255	0.0e+00	481	KO:K03525	type III pantothenate kinase [EC:2.7.1.33]	EC:2.7.1.33	Yes
2737694652	323	46.76	31	323	12	303	8.3e-89	307	KO:K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	EC:2.7.7.7	Yes
2737694653	162	49.67	1	148	1	153	1.8e-44	166	KO:K06205	MioC protein		Yes
2737694656	708	76.07	1	701	1	702	0.0e+00	1230	KO:K00219	2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]	EC:1.3.1.34	Yes
2737694661	145	39.16	1	140	1	141	4.9e-24	105	KO:K02339	DNA polymerase III subunit chi [EC:2.7.7.7]	EC:2.7.7.7	Yes
2737694662	481	68.68	1	479	1	479	0.0e+00	750	KO:K01255	leucyl aminopeptidase [EC:3.4.11.1]	EC:3.4.11.1	Yes
2737694663	366	54.08	1	355	1	355	0.0e+00	458	KO:K07091	lipopolysaccharide export system permease protein		Yes
2737694664	368	58.97	1	368	1	368	0.0e+00	516	KO:K11720	lipopolysaccharide export system permease protein		Yes
2737694665	126	57.02	5	125	6	126	2.0e-41	154	KO:K03795	sirohydrochlorin cobaltochelatase [EC:4.99.1.3]	EC:4.99.1.3	Yes
2737694666	317	79.5	1	317	1	317	0.0e+00	574	KO:K13634	LysR family transcriptional regulator, cys regulon transcriptional activator		Yes
2737694667	393	75.78	10	393	3	386	0.0e+00	685	KO:K14287	methionine aminotransferase [EC:2.6.1.-]	EC:2.6.1.-	Yes
2737694669	1354	77.11	9	1352	2	1297	0.0e+00	2310	KO:K03578	ATP-dependent helicase HrpA [EC:3.6.4.13]	EC:3.6.4.13	Yes
2737694671	144	49.31	1	144	1	144	1.8e-41	156	KO:K07064	uncharacterized protein		Yes
2737694672	449	87.53	1	449	1	449	0.0e+00	909	KO:K14682	amino-acid N-acetyltransferase [EC:2.3.1.1]	EC:2.3.1.1	Yes
2737694673	179	66.24	9	165	7	163	8.2e-74	251	KO:K03611	disulfide bond formation protein DsbB		Yes
2737694675	571	38.83	8	563	55	614	1.3e-93	336	KO:K15461	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]	EC:1.5.-	Yes
2737694675	571	38.83	8	563	55	614	1.3e-93	336	KO:K15461	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]	EC:2.1.1.61	Yes
2737694676	322	64.6	1	322	1	322	0.0e+00	460	KO:K02057	simple sugar transport system permease protein		Yes
2737694677	371	66.3	1	359	1	359	0.0e+00	527	KO:K02057	simple sugar transport system permease protein		Yes
2737694678	513	64.61	9	511	12	510	0.0e+00	691	KO:K02056	simple sugar transport system ATP-binding protein [EC:3.6.3.17]	EC:3.6.3.17	Yes
2737694679	326	74.52	17	325	25	338	0.0e+00	537	KO:K07335	basic membrane protein A and related proteins		Yes
2737694680	311	57.95	2	303	1	300	2.8e-107	359	KO:K00852	ribokinase [EC:2.7.1.15]	EC:2.7.1.15	Yes
2737694683	595	73	1	592	1	600	0.0e+00	1010	KO:K00381	sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]	EC:1.8.1.2	Yes
2737694685	109	87.16	1	109	1	109	2.5e-72	239	KO:K05524	ferredoxin		Yes
2737694686	345	56.05	8	345	5	342	4.0e-127	419	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2737694692	325	86.73	1	324	1	324	0.0e+00	666	KO:K00344	NADPH2:quinone reductase [EC:1.6.5.5]	EC:1.6.5.5	Yes
2737694693	253	78.4	1	250	1	250	0.0e+00	459	KO:K03787	5'-nucleotidase [EC:3.1.3.5]	EC:3.1.3.5	Yes
2737694694	256	67.16	1	256	1	264	1.5e-115	377	KO:K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	EC:2.1.1.77	Yes
2737694695	316	56.68	17	316	12	299	8.0e-105	352	KO:K06194	lipoprotein NlpD		Yes
2737694696	494	65	3	491	14	489	0.0e+00	704	KO:K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	EC:2.1.1.190	Yes
2737694698	85	92.94	1	85	1	85	1.6e-57	194	KO:K02909	large subunit ribosomal protein L31		Yes
2737694699	231	75.32	1	231	1	230	2.5e-122	394	KO:K19416	modulator of FtsH protease		Yes
2737694701	273	80.22	1	273	1	273	0.0e+00	505	KO:K09773	uncharacterized protein		Yes
2737694702	797	84.94	1	795	1	797	0.0e+00	1550	KO:K01007	pyruvate, water dikinase [EC:2.7.9.2]	EC:2.7.9.2	Yes
2737694703	764	65.95	12	752	20	761	0.0e+00	1110	KO:K14393	cation/acetate symporter		Yes
2737694704	121	97.52	1	121	1	121	2.8e-84	274	KO:K02990	small subunit ribosomal protein S6		Yes
2737694705	125	61.05	29	123	5	99	1.3e-35	137	KO:K02686	primosomal replication protein N		Yes
2737694706	93	97.85	1	93	1	93	2.9e-63	212	KO:K02963	small subunit ribosomal protein S18		Yes
2737694707	150	84.67	1	150	1	150	5.5e-86	282	KO:K02939	large subunit ribosomal protein L9		Yes
2737694708	466	83.48	8	466	9	468	0.0e+00	869	KO:K02314	replicative DNA helicase [EC:3.6.4.12]	EC:3.6.4.12	Yes
2737694709	576	87.39	109	576	95	562	0.0e+00	952	KO:K07175	PhoH-like ATPase		Yes
2737694710	158	85.44	1	158	1	158	1.6e-101	327	KO:K03564	peroxiredoxin Q/BCP [EC:1.11.1.15]	EC:1.11.1.15	Yes
2737694712	409	88.7	1	407	19	425	0.0e+00	841	KO:K14260	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	EC:2.6.1.2	Yes
2737694712	409	88.7	1	407	19	425	0.0e+00	841	KO:K14260	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	EC:2.6.1.66	Yes
2737694713	440	84.42	1	439	1	443	0.0e+00	821	KO:K00003	homoserine dehydrogenase [EC:1.1.1.3]	EC:1.1.1.3	Yes
2737694714	474	81.57	1	471	2	473	0.0e+00	878	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	Yes
2737694715	415	68.77	8	415	3	413	0.0e+00	632	KO:K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	EC:2.10.1.1	Yes
2737694716	83	60.24	1	83	1	83	5.8e-29	114	KO:K03636	molybdopterin synthase sulfur carrier subunit		Yes
2737694717	173	67.47	7	172	1	163	6.0e-79	265	KO:K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	EC:2.8.1.12	Yes
2737694719	867	85.43	1	864	1	865	0.0e+00	1640	KO:K03695	ATP-dependent Clp protease ATP-binding subunit ClpB		Yes
2737694722	629	80.7	3	629	3	629	0.0e+00	1210	KO:K01908	propionyl-CoA synthetase [EC:6.2.1.17]	EC:6.2.1.17	Yes
2737694723	955	86.13	1	955	1	959	0.0e+00	1970	KO:K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	EC:1.2.4.2	Yes
2737694724	411	82.42	1	411	1	420	0.0e+00	747	KO:K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	EC:2.3.1.61	Yes
2737694725	475	86.11	1	475	1	475	0.0e+00	940	KO:K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	EC:1.8.1.4	Yes
2737694728	349	63.32	1	349	1	349	0.0e+00	521	KO:K06917	tRNA 2-selenouridine synthase [EC:2.9.1.-]	EC:2.9.1.-	Yes
2737694729	210	65.8	17	209	33	225	1.9e-84	284	KO:K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]	EC:3.1.1.5	Yes
2737694729	210	65.8	17	209	33	225	1.9e-84	284	KO:K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]	EC:3.1.2.-	Yes
2737694730	232	79.19	1	221	1	221	1.8e-120	389	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2737694731	265	80.47	1	256	1	256	0.0e+00	478	KO:K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	EC:2.1.1.185	Yes
2737694733	197	62.69	6	197	7	199	2.5e-86	288	KO:K07240	chromate transporter		Yes
2737694734	211	63.24	16	200	5	189	9.3e-83	279	KO:K07240	chromate transporter		Yes
2737694739	362	49.44	5	358	5	354	2.1e-125	415	KO:K00784	ribonuclease Z [EC:3.1.26.11]	EC:3.1.26.11	Yes
2737694740	719	76.22	1	719	1	719	0.0e+00	1270	KO:K01782	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]	EC:1.1.1.35	Yes
2737694740	719	76.22	1	719	1	719	0.0e+00	1270	KO:K01782	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]	EC:4.2.1.17	Yes
2737694740	719	76.22	1	719	1	719	0.0e+00	1270	KO:K01782	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]	EC:5.1.2.3	Yes
2737694741	401	82.04	1	401	1	401	0.0e+00	771	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	Yes
2737694742	395	86.05	9	395	1	387	0.0e+00	788	KO:K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	EC:1.3.8.7	Yes
2737694747	566	82.89	1	566	1	567	0.0e+00	1090	KO:K00906	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]	EC:2.7.11.5	Yes
2737694747	566	82.89	1	566	1	567	0.0e+00	1090	KO:K00906	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]	EC:3.1.3.-	Yes
2737694748	217	73.15	2	217	3	218	3.6e-114	369	KO:K01673	carbonic anhydrase [EC:4.2.1.1]	EC:4.2.1.1	Yes
2737694749	392	88.24	2	392	5	395	0.0e+00	811	KO:K00253	isovaleryl-CoA dehydrogenase [EC:1.3.8.4]	EC:1.3.8.4	Yes
2737694753	333	51.64	1	333	1	325	7.6e-112	374	KO:K07043	uncharacterized protein		Yes
2737694754	247	72.84	1	243	1	243	0.0e+00	431	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	EC:2.3.1.51	Yes
2737694755	182	69.06	1	181	4	184	5.4e-96	314	KO:K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	EC:3.1.3.82	Yes
2737694755	182	69.06	1	181	4	184	5.4e-96	314	KO:K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	EC:3.1.3.83	Yes
2737694756	723	69.14	1	722	1	712	0.0e+00	1050	KO:K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	EC:6.1.1.14	Yes
2737694757	301	92.36	1	301	1	301	0.0e+00	668	KO:K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	EC:6.1.1.14	Yes
2737694758	521	57.42	7	518	17	512	0.0e+00	633	KO:K03820	apolipoprotein N-acyltransferase [EC:2.3.1.-]	EC:2.3.1.-	Yes
2737694759	310	76.66	21	303	1	287	0.0e+00	503	KO:K06189	magnesium and cobalt transporter		Yes
2737694761	305	87.87	1	305	1	305	0.0e+00	614	KO:K01738	cysteine synthase A [EC:2.5.1.47]	EC:2.5.1.47	Yes
2737694769	90	44.19	1	86	6	88	4.2e-17	81	KO:K07746	antitoxin ParD1/3/4		Yes
2737694770	97	42.39	1	92	1	91	9.7e-19	86.3	KO:K19092	toxin ParE1/3/4		Yes
2737694773	833	62.08	41	810	30	776	0.0e+00	1030	KO:K01533	Cu2+-exporting ATPase [EC:3.6.3.4]	EC:3.6.3.4	Yes
2737694775	361	59.65	4	345	5	346	0.0e+00	470	KO:K07814	putative two-component system response regulator		Yes
2737694778	197	68.91	1	191	1	190	9.4e-85	284	KO:K09386	uncharacterized protein		Yes
2737694779	394	72.01	1	393	1	393	0.0e+00	654	KO:K07161	uncharacterized protein		Yes
2737694781	263	73.28	1	262	1	262	0.0e+00	426	KO:K03519	carbon-monoxide dehydrogenase medium subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2737694782	790	85.34	1	788	1	791	0.0e+00	1590	KO:K03520	carbon-monoxide dehydrogenase large subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2737694783	156	77.56	1	156	1	156	7.9e-90	294	KO:K03518	carbon-monoxide dehydrogenase small subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2737694784	223	69.35	14	208	1	198	1.6e-92	308	KO:K09748	ribosome maturation factor RimP		Yes
2737694785	425	92	1	425	1	425	0.0e+00	868	KO:K02600	N utilization substance protein A		Yes
2737694789	388	87.69	1	388	1	390	0.0e+00	809	KO:K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	EC:2.4.2.29	Yes
2737694793	135	90.91	1	132	1	132	3.9e-81	267	KO:K18828	tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]	EC:3.1.-	Yes
2737694796	109	81.65	1	109	1	109	7.7e-65	218	KO:K03671	thioredoxin 1		Yes
2737694798	420	95.95	1	420	1	420	0.0e+00	903	KO:K03628	transcription termination factor Rho		Yes
2737694800	442	68.66	9	442	11	444	0.0e+00	690	KO:K03885	NADH dehydrogenase [EC:1.6.99.3]	EC:1.6.99.3	Yes
2737694805	279	61.84	2	279	4	286	8.7e-119	389	KO:K03424	TatD DNase family protein [EC:3.1.21.-]	EC:3.1.21.-	Yes
2737694806	236	75	11	230	8	227	5.4e-115	374	KO:K09810	lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2737694807	418	80.14	1	418	1	417	0.0e+00	745	KO:K09808	lipoprotein-releasing system permease protein		Yes
2737694814	2061	74.4	1	2058	1	2098	0.0e+00	3480	KO:K03701	excinuclease ABC subunit A		Yes
2737694819	304	80.47	4	300	5	301	0.0e+00	559	KO:K01640	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	EC:4.1.3.4	Yes
