gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2737840627	268	149	258	1	110	2.6e-37	127.3	pfam02852	Pyr_redox_dim	110
2737840628	324	20	274	13	227	9.2e-39	133.4	pfam13531	SBP_bac_11	230
2737840629	287	83	282	2	181	6.2e-27	94.4	pfam00528	BPD_transp_1	185
2737840630	305	85	281	2	176	7.2e-15	55.1	pfam00528	BPD_transp_1	185
2737840631	331	18	165	1	136	8.5e-38	129.8	pfam00005	ABC_tran	137
2737840632	438	126	416	139	398	2.0e-28	99.1	pfam00148	Oxidored_nitro	399
2737840633	517	69	460	1	395	5.3e-46	157	pfam00148	Oxidored_nitro	399
2737840634	133	1	101	165	267	4.8e-14	52.3	pfam00142	Fer4_NifH	271
2737840635	87	1	79	234	312	2.3e-24	85.8	pfam01032	FecCD	312
2737840636	257	23	171	1	137	1.1e-28	100.4	pfam00005	ABC_tran	137
2737840637	83	8	68	1	60	2.8e-14	53	pfam00462	Glutaredoxin	60
2737840638	211	8	192	3	185	1.9e-46	158.8	pfam11445	DUF2894	187
2737840639	216	91	195	1	95	3.9e-17	62.3	pfam00691	OmpA	95
2737840641	287	10	76	3	50	2.4e-06	27.3	pfam00111	Fer2	78
2737840641	287	89	163	1	74	7.9e-29	99.3	pfam01799	Fer2_2	75
2737840641	287	208	287	5	77	3.8e-15	55.9	pfam00941	FAD_binding_5	171
2737840642	117	3	116	1	110	6.0e-34	116.9	pfam00576	Transthyretin	110
2737840643	241	25	87	2	64	2.6e-15	55.7	pfam00392	GntR	64
2737840643	241	97	220	1	124	2.7e-23	82.6	pfam07729	FCD	125
2737840644	316	69	189	14	102	4.5e-10	39.3	pfam01522	Polysacc_deac_1	124
2737840645	89	9	89	1	80	6.8e-19	68.7	pfam09349	OHCU_decarbox	155
2737840647	438	18	433	2	408	2.3e-96	322.9	pfam03486	HI0933_like	409
2737840648	110	5	108	2	103	1.2e-35	121.4	pfam00085	Thioredoxin	104
2737840649	420	5	47	1	43	3.0e-15	55.7	pfam07498	Rho_N	43
2737840649	420	51	125	2	73	3.0e-29	100.6	pfam07497	Rho_RNA_bind	73
2737840649	420	158	365	3	211	8.3e-23	81	pfam00006	ATP-synt_ab	213
2737840650	86	1	80	1	67	1.1e-26	92.7	pfam01197	Ribosomal_L31	67
2737840652	116	13	116	5	102	1.8e-14	53.6	pfam00108	Thiolase_N	260
2737840653	617	45	477	2	421	1.3e-59	201.7	pfam00501	AMP-binding	423
2737840654	269	20	267	2	245	1.9e-40	138.7	pfam00378	ECH_1	251
2737840655	325	1	130	149	272	8.4e-44	149.9	pfam02934	GatB_N	273
2737840655	325	169	323	2	148	3.0e-49	166.6	pfam02637	GatB_Yqey	148
2737840656	337	81	332	3	217	3.7e-37	128	pfam01557	FAA_hydrolase	218
2737840657	275	22	73	1	51	1.3e-13	50.3	pfam09339	HTH_IclR	52
2737840657	275	136	270	3	128	1.4e-08	34.5	pfam01614	IclR	129
2737840658	420	163	406	28	220	2.3e-13	50.5	pfam11306	DUF3108	223
2737840659	103	11	103	1	88	1.4e-36	124.3	pfam12091	DUF3567	88
2737840660	372	43	365	1	313	7.1e-81	271.5	pfam05145	AmoA	314
2737840661	444	18	440	12	404	1.1e-91	307.4	pfam00202	Aminotran_3	406
2737840662	282	4	63	1	47	1.5e-06	27.7	pfam01842	ACT	67
2737840662	282	86	263	1	181	1.1e-37	129.4	pfam00551	Formyl_trans_N	181
2737840663	291	10	67	4	59	1.0e-15	57.3	pfam00126	HTH_1	60
2737840663	291	88	291	5	208	1.8e-31	109	pfam03466	LysR_substrate	209
2737840664	502	59	198	1	138	5.7e-36	123.2	pfam01565	FAD_binding_4	139
2737840664	502	233	474	1	250	1.9e-64	217.6	pfam02913	FAD-oxidase_C	250
2737840665	155	34	92	1	59	1.5e-11	43.9	pfam01047	MarR	59
2737840666	110	32	110	3	71	3.3e-18	65.9	pfam01494	FAD_binding_3	356
2737840667	115	1	115	1	109	6.1e-40	137.7	pfam04168	Alpha-E	293
2737840668	483	80	459	1	375	0.0e+00	543.2	pfam14403	CP_ATPgrasp_2	375
2737840669	603	1	298	20	267	3.2e-45	154.4	pfam03772	Competence	271
2737840669	603	328	444	2	65	3.5e-06	27.1	pfam00753	Lactamase_B	197
2737840671	207	32	78	1	45	2.2e-11	43.2	pfam00440	TetR_N	47
2737840672	303	36	279	1	241	3.5e-43	147.8	pfam00696	AA_kinase	241
2737840673	305	1	305	1	285	6.1e-108	360.1	pfam04321	RmlD_sub_bind	287
2737840674	355	5	325	1	332	5.0e-101	338.3	pfam16363	GDP_Man_Dehyd	332
2737840675	99	21	99	1	77	4.3e-16	59.5	pfam00005	ABC_tran	137
2737840676	255	23	183	2	136	1.4e-28	100	pfam00005	ABC_tran	137
2737840676	255	230	252	1	23	3.0e-07	30	pfam12399	BCA_ABC_TP_C	23
2737840677	336	36	312	5	266	9.3e-40	136.3	pfam02653	BPD_transp_2	268
2737840678	287	9	278	2	268	3.4e-39	134.5	pfam02653	BPD_transp_2	268
2737840679	102	3	90	1	89	1.9e-18	66	pfam00355	Rieske	89
2737840680	161	20	155	3	143	1.7e-10	41	pfam00866	Ring_hydroxyl_B	144
2737840682	66	3	57	43	91	2.1e-10	40.6	pfam02537	CRCB	92
2737840684	84	1	82	3	75	2.4e-11	43.2	pfam14451	Ub-Mut7C	81
2737840685	446	2	322	2	277	1.4e-48	165.5	pfam07992	Pyr_redox_2	292
2737840686	615	5	205	1	198	8.5e-79	263.9	pfam02730	AFOR_N	198
2737840686	615	219	615	7	382	1.9e-124	415.4	pfam01314	AFOR_C	382
2737840687	158	5	25	2	18	1.0e-05	25	pfam00037	Fer4	24
2737840687	158	44	136	6	99	2.1e-15	56.5	pfam13247	Fer4_11	100
2737840689	770	1	53	1	52	6.9e-08	32	pfam04760	IF2_N	54
2737840689	770	61	99	1	39	8.8e-14	51.4	pfam08364	IF2_assoc	39
2737840689	770	420	471	1	54	1.4e-14	53.5	pfam04760	IF2_N	54
2737840689	770	497	661	5	190	2.2e-34	118.6	pfam00009	GTP_EFTU	194
2737840690	494	4	127	1	121	2.4e-31	108.5	pfam08529	NusA_N	121
2737840690	494	232	300	1	68	1.0e-26	92.6	pfam13184	KH_5	69
2737840690	494	431	487	2	57	2.1e-07	31.3	pfam14520	HHH_5	57
2737840691	189	6	138	1	101	7.5e-23	80.8	pfam02576	DUF150	139
2737840692	158	2	80	80	137	5.0e-12	46.4	pfam00005	ABC_tran	137
2737840693	218	4	55	2	51	2.3e-16	59.2	pfam09339	HTH_IclR	52
2737840693	218	119	218	4	90	9.6e-09	35	pfam01614	IclR	129
2737840694	348	4	121	3	120	1.8e-24	86.7	pfam01408	GFO_IDH_MocA	120
2737840694	348	133	236	3	94	1.6e-11	44.1	pfam02894	GFO_IDH_MocA_C	116
2737840695	272	22	105	1	83	7.3e-12	45.3	pfam08501	Shikimate_dh_N	83
2737840695	272	125	176	16	52	3.3e-07	29.8	pfam00899	ThiF	244
2737840696	610	33	585	1	417	6.8e-84	282.2	pfam00890	FAD_binding_2	417
2737840698	879	173	319	2	146	4.7e-29	101.2	pfam08335	GlnD_UR_UTase	147
2737840698	879	458	590	2	98	5.2e-07	29.8	pfam01966	HD	122
2737840699	271	12	246	1	209	8.2e-57	192.1	pfam00557	Peptidase_M24	209
2737840700	573	454	573	2	114	2.5e-17	63.3	pfam02769	AIRS_C	156
2737840702	271	1	112	1	115	2.8e-24	85.8	pfam01149	Fapy_DNA_glyco	115
2737840702	271	130	221	1	90	1.7e-24	85.5	pfam06831	H2TH	92
2737840702	271	242	271	1	29	8.7e-12	44.5	pfam06827	zf-FPG_IleRS	30
2737840703	342	37	172	2	103	2.0e-18	66.7	pfam00730	HhH-GPD	108
2737840703	342	101	130	1	30	1.7e-06	27.4	pfam00633	HHH	30
2737840703	342	238	342	5	109	4.8e-20	71.4	pfam14815	NUDIX_4	110
2737840704	286	1	284	1	282	9.9e-91	303.8	pfam03668	ATP_bind_2	284
2737840706	217	8	217	2	211	1.9e-31	109.3	pfam07992	Pyr_redox_2	292
2737840707	793	19	203	1	171	6.4e-51	172.3	pfam13491	FtsK_4TM	171
2737840707	793	413	623	2	243	9.8e-64	214.9	pfam01580	FtsK_SpoIIIE	243
2737840707	793	727	789	2	62	2.4e-27	94.4	pfam09397	Ftsk_gamma	63
2737840708	113	39	113	3	70	1.3e-17	63.9	pfam03548	LolA	165
2737840709	224	70	224	3	143	6.3e-37	126.9	pfam03193	DUF258	167
2737840710	103	7	100	2	86	5.3e-25	87.3	pfam01329	Pterin_4a	87
2737840711	419	29	207	1	182	7.2e-50	169.3	pfam16491	Peptidase_M48_N	182
2737840711	419	210	419	1	193	7.4e-38	130.2	pfam01435	Peptidase_M48	196
2737840712	196	24	186	1	164	3.6e-32	112	pfam00929	RNase_T	165
2737840714	684	87	307	1	174	2.1e-41	141.5	pfam00270	DEAD	176
2737840714	684	346	455	12	111	2.9e-24	85.4	pfam00271	Helicase_C	111
2737840715	127	2	115	1	111	1.3e-46	157	pfam01245	Ribosomal_L19	111
2737840716	265	22	226	3	195	1.8e-48	164.7	pfam01746	tRNA_m1G_MT	195
2737840717	202	16	117	1	83	2.5e-23	82	pfam01782	RimM	84
2737840717	202	123	199	1	73	2.3e-07	30.7	pfam05239	PRC	79
2737840718	83	8	68	1	60	1.1e-21	76.5	pfam00886	Ribosomal_S16	60
2737840719	173	4	159	1	152	2.2e-24	86.3	pfam13420	Acetyltransf_4	153
2737840721	161	12	139	1	112	3.0e-35	121	pfam01288	HPPK	112
2737840722	130	1	80	49	116	6.7e-19	68	pfam12626	PolyA_pol_arg_C	120
2737840723	69	1	60	357	416	7.5e-13	47.9	pfam06808	DctM	416
2737840724	428	178	393	1	218	1.1e-42	146.1	pfam13378	MR_MLE_C	219
2737840725	525	16	90	1	60	1.9e-06	28.3	pfam08666	SAF	63
2737840725	525	116	524	2	390	0.0e+00	460.3	pfam04295	GD_AH_C	392
2737840727	653	140	253	2	113	1.6e-16	60.2	pfam00989	PAS	113
2737840727	653	409	479	2	61	2.2e-09	37	pfam00512	HisKA	64
2737840727	653	521	641	2	110	7.0e-16	58.7	pfam02518	HATPase_c	111
2737840728	208	10	120	1	111	4.8e-27	94.2	pfam00072	Response_reg	112
2737840728	208	144	200	2	56	1.6e-19	69	pfam00196	GerE	57
2737840729	283	5	120	1	116	4.4e-42	142.9	pfam00763	THF_DHG_CYH	116
2737840729	283	123	282	2	159	3.1e-70	234.5	pfam02882	THF_DHG_CYH_C	160
2737840732	395	12	349	5	352	1.2e-36	126.2	pfam07690	MFS_1	353
2737840733	165	4	108	1	104	9.2e-39	131.6	pfam00436	SSB	104
2737840734	381	12	381	3	361	2.3e-116	389.2	pfam11902	DUF3422	419
2737840735	214	1	188	238	433	7.7e-28	97.3	pfam00067	p450	463
2737840736	103	7	101	2	94	5.0e-35	119.3	pfam06127	DUF962	95
2737840737	417	38	288	3	255	8.3e-53	179.5	pfam03631	Virul_fac_BrkB	258
2737840738	135	18	120	2	103	1.4e-33	115.1	pfam09842	DUF2069	104
2737840739	480	49	189	2	136	3.2e-36	124	pfam01565	FAD_binding_4	139
2737840739	480	226	478	1	250	3.7e-51	174	pfam02913	FAD-oxidase_C	250
2737840741	432	7	422	2	415	6.6e-123	410.5	pfam06808	DctM	416
2737840742	183	23	153	1	130	1.2e-27	96.3	pfam04290	DctQ	132
2737840743	257	6	68	6	64	5.5e-15	54.6	pfam00392	GntR	64
2737840743	257	97	219	1	122	2.1e-23	83	pfam07729	FCD	125
2737840744	578	45	560	1	516	0.0e+00	574.9	pfam00920	ILVD_EDD	516
2737840745	335	3	212	1	195	1.2e-19	70.6	pfam01370	Epimerase	241
2737840746	307	7	307	3	301	2.8e-59	200.8	pfam00294	PfkB	302
2737840747	282	27	154	1	118	2.8e-37	127.1	pfam00116	COX2	120
2737840747	282	185	259	3	66	5.9e-13	48.8	pfam13442	Cytochrome_CBB3	67
2737840748	538	33	475	1	425	0.0e+00	505.5	pfam00115	COX1	426
2737840750	208	28	181	1	151	1.7e-50	170.8	pfam04442	CtaG_Cox11	151
2737840751	75	14	69	2	56	3.5e-22	77.9	pfam11174	DUF2970	56
2737840752	293	10	124	3	110	4.5e-09	36.4	pfam00510	COX3	258
2737840752	293	119	293	93	255	1.5e-49	169	pfam00510	COX3	258
2737840753	79	1	70	1	60	1.5e-24	85.6	pfam11137	DUF2909	60
2737840754	248	18	227	4	175	7.4e-34	117.4	pfam02104	SURF1	176
2737840756	239	32	239	1	200	1.4e-37	129.2	pfam00497	SBP_bac_3	225
2737840757	312	3	62	2	60	4.3e-16	58.5	pfam00126	HTH_1	60
2737840757	312	89	308	9	204	2.3e-19	69.5	pfam03466	LysR_substrate	209
2737840758	393	1	107	169	272	1.4e-15	57.6	pfam00664	ABC_membrane	274
2737840758	393	170	319	1	137	1.6e-33	116	pfam00005	ABC_tran	137
2737840759	311	30	307	1	291	8.6e-54	183.2	pfam04909	Amidohydro_2	291
2737840761	112	3	32	1	29	4.6e-13	48.7	pfam08274	PhnA_Zn_Ribbon	30
2737840761	112	45	112	2	69	6.3e-34	115.5	pfam03831	PhnA	69
2737840763	304	24	257	4	219	1.0e-39	136	pfam00348	polyprenyl_synt	257
2737840764	404	56	128	2	66	5.4e-10	39	pfam16864	Dimerisation2	89
2737840764	404	139	376	5	226	3.8e-39	134.1	pfam00891	Methyltransf_2	227
2737840766	233	37	233	2	197	3.0e-78	262.9	pfam00142	Fer4_NifH	271
2737840768	174	32	157	2	132	3.6e-28	98.3	pfam01029	NusB	134
2737840769	168	16	149	2	139	7.5e-46	155.3	pfam00885	DMRL_synthase	141
2737840770	375	16	207	1	192	3.0e-78	261.6	pfam00926	DHBP_synthase	192
2737840770	375	216	373	5	163	4.3e-36	123.8	pfam00925	GTP_cyclohydro2	163
2737840771	216	3	91	1	86	1.2e-14	53.9	pfam00677	Lum_binding	87
2737840771	216	104	192	1	87	3.3e-24	84.5	pfam00677	Lum_binding	87
2737840772	192	26	86	1	60	1.5e-29	101.7	pfam07879	PHB_acc_N	61
2737840772	192	90	129	1	39	8.5e-14	51.2	pfam05233	PHB_acc	40
2737840772	192	135	174	1	40	5.9e-07	29.3	pfam05233	PHB_acc	40
2737840773	293	14	112	1	83	1.9e-18	66.2	pfam00919	UPF0004	98
2737840773	293	157	293	3	121	9.4e-17	61.8	pfam04055	Radical_SAM	167
2737840774	224	5	224	1	220	4.0e-102	340.9	pfam13292	DXP_synthase_N	273
2737840775	301	30	284	4	239	1.2e-56	191.6	pfam00348	polyprenyl_synt	257
2737840776	84	21	72	1	51	1.9e-18	66.1	pfam02609	Exonuc_VII_S	52
2737840777	375	38	139	5	82	5.4e-10	39	pfam00355	Rieske	89
2737840777	375	169	374	10	213	5.1e-34	118	pfam00848	Ring_hydroxyl_A	214
2737840779	32	1	29	38	65	1.7e-07	31.4	pfam17136	ribosomal_L24	65
2737840780	179	24	80	1	57	2.4e-27	94.9	pfam00281	Ribosomal_L5	57
2737840780	179	84	177	1	94	1.1e-38	131.2	pfam00673	Ribosomal_L5_C	94
2737840781	101	47	100	2	54	4.9e-25	86.9	pfam00253	Ribosomal_S14	54
2737840782	131	5	131	1	126	1.4e-48	163.9	pfam00410	Ribosomal_S8	127
2737840783	177	11	82	1	76	4.4e-15	56	pfam00347	Ribosomal_L6	76
2737840783	177	90	165	1	75	4.6e-19	68.7	pfam00347	Ribosomal_L6	76
2737840784	121	2	121	2	116	8.9e-34	116.2	pfam00861	Ribosomal_L18p	116
2737840785	172	17	81	1	64	8.6e-25	86.4	pfam00333	Ribosomal_S5	65
2737840785	172	92	163	1	72	1.8e-30	104.1	pfam03719	Ribosomal_S5_C	72
2737840786	60	7	57	2	52	3.6e-17	61.9	pfam00327	Ribosomal_L30	52
2737840787	143	27	143	2	119	4.5e-30	104.7	pfam00828	Ribosomal_L27A	121
2737840788	121	74	121	1	47	3.2e-19	69.1	pfam00344	SecY	307
2737840789	66	1	59	126	185	1.1e-14	54.6	pfam01812	5-FTHF_cyc-lig	187
2737840790	209	16	62	1	45	1.1e-14	53.8	pfam00440	TetR_N	47
2737840791	333	34	236	6	196	6.8e-14	52.2	pfam00753	Lactamase_B	197
2737840793	467	11	260	1	124	2.5e-19	70	pfam12804	NTP_transf_3	160
2737840793	467	290	324	3	35	9.3e-04	18.7	pfam00132	Hexapep	36
2737840793	467	328	363	2	35	5.5e-08	32.1	pfam00132	Hexapep	36
2737840793	467	405	440	2	36	5.6e-06	25.7	pfam00132	Hexapep	36
2737840794	342	4	342	1	334	0.0e+00	513.9	pfam00012	HSP70	599
2737840795	196	17	194	9	165	1.0e-47	161.8	pfam01025	GrpE	166
2737840796	116	18	113	3	94	2.2e-34	117.5	pfam00254	FKBP_C	94
2737840797	389	175	363	82	217	1.1e-08	34.9	pfam01557	FAA_hydrolase	218
2737840798	176	69	128	1	62	2.3e-11	43.3	pfam12802	MarR_2	62
2737840799	597	57	179	5	113	2.7e-10	40.8	pfam02771	Acyl-CoA_dh_N	113
2737840799	597	183	292	2	96	7.7e-18	64.4	pfam02770	Acyl-CoA_dh_M	97
2737840799	597	301	474	1	144	9.6e-18	64.7	pfam00441	Acyl-CoA_dh_1	150
2737840800	333	51	329	18	273	3.7e-57	193.3	pfam03401	TctC	274
2737840801	139	19	109	2	78	6.5e-08	32.7	pfam03061	4HBT	79
2737840802	154	1	106	99	191	1.4e-22	79.9	pfam00106	adh_short	195
2737840804	129	24	124	2	99	8.2e-32	109	pfam01219	DAGK_prokar	102
2737840805	199	54	184	1	129	5.1e-41	139.7	pfam03641	Lysine_decarbox	132
2737840806	112	4	105	1	102	3.5e-44	149.4	pfam00543	P-II	102
2737840807	541	2	238	17	251	3.2e-25	88.8	pfam00795	CN_hydrolase	261
2737840807	541	261	516	2	241	1.4e-70	237	pfam02540	NAD_synthase	242
2737840808	395	16	393	3	370	0.0e+00	470.4	pfam04339	FemAB_like	370
2737840809	121	1	120	125	244	1.6e-05	24.2	pfam00923	TAL_FSA	287
2737840811	145	54	129	1	78	2.6e-12	46.8	pfam03061	4HBT	79
2737840812	267	12	267	3	251	1.4e-58	198	pfam00378	ECH_1	251
2737840813	271	22	271	5	249	2.0e-79	266.4	pfam00378	ECH_1	251
2737840815	661	2	24	2	24	1.6e-06	27.6	pfam13018	ESPR	24
2737840815	661	61	176	18	120	4.2e-22	78.2	pfam05860	Haemagg_act	121
2737840816	559	41	115	2	76	1.2e-16	60.2	pfam08479	POTRA_2	76
2737840817	136	9	135	5	128	2.3e-22	79.4	pfam02472	ExbD	130
2737840818	216	56	195	4	123	2.4e-37	127.4	pfam01618	MotA_ExbB	124
2737840819	252	170	248	2	79	1.3e-19	70.2	pfam03544	TonB_C	79
2737840821	232	9	119	1	109	6.2e-22	77.7	pfam00072	Response_reg	112
2737840821	232	148	225	3	77	1.2e-08	34.8	pfam00486	Trans_reg_C	77
2737840823	220	1	197	86	267	7.6e-22	77.6	pfam02653	BPD_transp_2	268
2737840824	380	48	336	3	286	1.2e-54	185.2	pfam02608	Bmp	302
2737840825	128	12	126	8	120	1.3e-29	102.6	pfam01042	Ribonuc_L-PSP	121
2737840826	511	71	435	3	357	2.3e-67	227.4	pfam00496	SBP_bac_5	377
2737840827	322	121	321	1	185	6.1e-43	146.6	pfam00528	BPD_transp_1	185
2737840828	280	91	278	1	184	1.2e-25	90.2	pfam00528	BPD_transp_1	185
2737840829	206	32	197	2	136	1.7e-27	96.5	pfam00005	ABC_tran	137
2737840830	169	1	160	10	156	8.9e-17	60.8	pfam03328	HpcH_HpaI	221
2737840831	328	6	156	1	135	2.1e-34	118.5	pfam00056	Ldh_1_N	141
2737840831	328	159	327	2	160	6.8e-32	110.6	pfam02866	Ldh_1_C	167
2737840832	261	27	90	1	64	2.1e-20	72	pfam00392	GntR	64
2737840832	261	115	255	7	140	1.3e-32	112.4	pfam07702	UTRA	141
2737840833	143	5	135	8	121	1.7e-25	89.3	pfam01127	Sdh_cyt	121
2737840834	122	7	112	22	95	2.4e-11	43.6	pfam01127	Sdh_cyt	121
2737840835	601	14	409	1	417	4.9e-118	394.7	pfam00890	FAD_binding_2	417
2737840835	601	463	601	2	127	2.0e-37	127.9	pfam02910	Succ_DH_flav_C	128
2737840836	234	5	109	1	108	2.8e-31	107.6	pfam13085	Fer2_3	109
2737840836	234	144	217	1	61	1.7e-09	38	pfam13534	Fer4_17	61
2737840837	102	26	100	2	69	2.1e-16	59.5	pfam03937	Sdh5	73
2737840838	432	50	419	3	362	2.5e-126	421.5	pfam00285	Citrate_synt	362
2737840839	483	7	474	1	462	0.0e+00	526.2	pfam00330	Aconitase	462
2737840840	217	1	133	1	130	3.2e-37	127.7	pfam00694	Aconitase_C	131
2737840841	356	2	351	1	348	0.0e+00	440.2	pfam00180	Iso_dh	348
2737840842	208	4	123	2	121	1.4e-25	89.9	pfam01118	Semialdhyde_dh	121
2737840842	208	145	203	3	37	5.1e-09	36.3	pfam02774	Semialdhyde_dhC	184
2737840846	321	1	39	55	89	3.8e-11	43.4	pfam13167	GTP-bdg_N	89
2737840846	321	41	120	1	79	2.0e-28	98.7	pfam16360	GTP-bdg_M	79
2737840846	321	127	247	2	114	7.1e-22	77.5	pfam01926	MMR_HSR1	114
2737840847	456	10	82	1	47	2.1e-10	40.3	pfam12221	HflK_N	47
2737840847	456	132	321	2	176	3.6e-26	92.1	pfam01145	Band_7	178
2737840848	299	23	229	2	174	3.4e-28	98.7	pfam01145	Band_7	178
2737840849	62	6	61	1	56	2.4e-18	65.7	pfam09838	DUF2065	56
2737840850	72	9	72	1	62	1.5e-21	76.9	pfam13393	tRNA-synt_His	310
2737840853	417	122	280	33	149	1.3e-07	31	pfam03783	CsgG	210
2737840855	310	2	306	4	298	2.3e-30	105.8	pfam00294	PfkB	302
