gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2757587910	161	37.3	30	155	2	125	9.0e-23	99.9	COG0239	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	126
2757587913	231	47.84	3	231	3	234	6.0e-60	224	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2757587914	254	51.38	1	246	1	251	1.0e-77	283	COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	252
2757587918	622	53.62	3	622	10	627	0.0e+00	753	COG3158	K+ transporter	627
2757587919	280	30.74	10	275	3	237	3.0e-53	202	COG0688	Phosphatidylserine decarboxylase	239
2757587922	499	38.85	1	489	3	490	8.0e-105	374	COG3333	TctA family transporter	504
2757587925	446	36.56	35	446	4	422	1.0e-79	290	COG0312	Predicted Zn-dependent protease or its inactivated homolog	454
2757587926	219	37.5	35	209	26	187	1.0e-28	120	COG3028	Ribosomal 50S subunit-associated protein YjgA (function unknown), DUF615 family	187
2757587927	200	44.51	8	188	1	169	5.0e-47	180	COG0521	Molybdopterin biosynthesis enzyme MoaB	169
2757587929	239	29.68	6	221	1	214	1.0e-25	110	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	219
2757587930	340	26.19	44	325	13	298	2.0e-27	117	COG2267	Lysophospholipase, alpha-beta hydrolase superfamily	298
2757587931	343	20.73	9	339	1	347	3.0e-19	89.5	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2757587932	165	58.49	8	165	1	159	2.0e-49	188	COG0794	D-arabinose 5-phosphate isomerase GutQ	202
2757587933	195	51.7	19	194	6	179	5.0e-46	177	COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	179
2757587934	595	38.55	15	595	1	567	6.0e-125	441	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2757587935	480	48	10	480	5	454	0.0e+00	498	COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	454
2757587936	567	41.16	272	555	6	297	2.0e-64	240	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ, required for the localization of integral membrane proteins	314
2757587937	94	48.28	1	87	5	91	2.0e-23	100	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2757587940	466	45.39	18	462	1	408	4.0e-116	411	COG0593	Chromosomal replication initiation ATPase DnaA	408
2757587941	369	37.87	4	369	3	364	4.0e-75	275	COG0592	DNA polymerase III sliding clamp (beta) subunit, PCNA homolog	364
2757587943	328	30.42	1	327	4	322	2.0e-56	212	COG0598	Mg2+ and Co2+ transporter CorA	322
2757587944	240	41.63	9	239	5	234	3.0e-48	185	COG0775	Nucleoside phosphorylase	234
2757587945	561	33.03	15	559	1	524	6.0e-127	448	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2757587949	446	30.86	16	440	6	406	4.0e-92	332	COG2081	Predicted flavoprotein YhiN	408
2757587951	578	40.53	1	448	1	443	8.0e-115	407	COG2812	DNA polymerase III, gamma/tau subunits	515
2757587952	107	51.43	1	104	1	105	5.0e-25	106	COG0718	Conserved DNA-binding protein YbaB (function unknown)	105
2757587953	198	58.33	7	198	5	196	1.0e-71	262	COG0353	Recombinational DNA repair protein RecR	198
2757587954	371	23.64	30	335	1	301	5.0e-25	108	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2757587955	543	27.35	56	284	63	292	1.0e-10	61.7	COG0741	Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)	296
2757587956	257	30.74	4	199	17	244	8.0e-19	87.6	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2757587959	414	55.29	3	414	2	411	0.0e+00	489	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	412
2757587960	78	64.1	1	78	3	80	3.0e-13	66.9	COG0236	Acyl carrier protein	80
