gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2757587944	240	8	238	2.4e-55	173.6	TIGR01704	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
2757587948	110	9	109	6.2e-44	134.6	TIGR01068	thioredoxin
2757587949	446	16	435	9.8e-78	248.6	TIGR00275	flavoprotein, HI0933 family
2757587949	446	36	442	0.0e+00	467.4	TIGR03862	uncharacterized flavoprotein, PP_4765 family
2757587951	578	3	362	3.9e-126	407	TIGR02397	DNA polymerase III, subunit gamma and tau
2757587952	107	1	103	7.5e-33	99	TIGR00103	DNA-binding protein, YbaB/EbfC family
2757587953	198	3	198	2.2e-72	228.7	TIGR00615	recombination protein RecR
2757587956	257	3	256	2.7e-101	324.1	TIGR03413	hydroxyacylglutathione hydrolase
2757587959	414	4	412	0.0e+00	652	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2757587960	78	1	77	8.1e-39	117.7	TIGR00517	acyl carrier protein
2757587962	220	10	220	1.7e-86	276.6	TIGR00133	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
2757587963	491	12	482	0.0e+00	573.5	TIGR00132	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
2757587964	99	3	99	1.4e-26	78.9	TIGR00135	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit
2757587965	347	9	342	0.0e+00	521.1	TIGR00904	cell shape determining protein, MreB/Mrl family
2757587966	293	12	291	4.7e-49	153	TIGR00219	rod shape-determining protein MreC
2757587967	173	13	159	4.0e-26	77.9	TIGR03426	rod shape-determining protein MreD
2757587968	664	23	620	0.0e+00	750.4	TIGR03423	penicillin-binding protein 2
2757587976	221	3	206	2.6e-38	118	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
2757587978	439	21	439	1.7e-90	289.9	TIGR01844	type I secretion outer membrane protein, TolC family
2757587981	447	9	338	3.9e-91	291.7	TIGR00233	tryptophanyl-tRNA synthetase
2757587984	361	3	243	1.5e-125	403.4	TIGR00968	sulfate ABC transporter, ATP-binding protein
2757587988	328	18	309	1.6e-65	207.3	TIGR00682	tetraacyldisaccharide 4'-kinase
2757587990	211	3	211	1.8e-73	232.9	TIGR00466	3-deoxy-D-manno-octulosonate cytidylyltransferase
2757587992	226	1	226	6.2e-87	277.3	TIGR01033	DNA-binding regulatory protein, YebC/PmpR family
2757588000	104	15	102	3.3e-33	99.9	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
2757588004	417	1	417	0.0e+00	653	TIGR00183	isocitrate dehydrogenase, NADP-dependent, prokaryotic type
2757588006	491	13	428	0.0e+00	496.6	TIGR00757	ribonuclease, Rne/Rng family
2757588007	598	18	597	0.0e+00	633.6	TIGR02203	lipid A export permease/ATP-binding protein MsbA
2757588008	433	25	430	0.0e+00	485.6	TIGR02800	tol-pal system beta propeller repeat protein TolB
2757588009	175	72	175	1.6e-44	136.5	TIGR02802	peptidoglycan-associated lipoprotein
2757588010	271	149	267	1.2e-30	92.8	TIGR02795	tol-pal system protein YbgF
2757588020	146	7	123	3.0e-75	236.3	TIGR02792	protocatechuate 4,5-dioxygenase, alpha subunit
2757588022	227	5	226	1.3e-122	393.5	TIGR02798	4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase
2757588027	159	9	153	6.1e-82	258.8	TIGR01957	NADH-quinone oxidoreductase, B subunit
2757588030	126	5	77	2.0e-29	87.7	TIGR00810	protein translocase, SecG subunit
2757588031	251	5	238	5.6e-62	195.5	TIGR00419	triosephosphate isomerase
2757588032	501	1	490	0.0e+00	729.6	TIGR03591	polyribonucleotide nucleotidyltransferase
2757588033	187	1	187	8.0e-97	308.5	TIGR03137	peroxiredoxin
2757588035	646	11	645	0.0e+00	949.1	TIGR02188	acetate--CoA ligase
2757588045	189	29	185	1.4e-62	196.1	TIGR01461	transcription elongation factor GreB
2757588046	503	1	490	4.4e-130	421	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2757588049	202	15	202	4.1e-52	162.6	TIGR02274	deoxycytidine triphosphate deaminase
2757588057	672	62	672	0.0e+00	826.2	TIGR00630	excinuclease ABC, A subunit
2757588058	595	1	595	4.9e-123	397.7	TIGR01779	TonB-dependent vitamin B12 receptor
2757588060	73	7	67	2.4e-13	36.5	TIGR02449	TIGR02449 family protein
2757588066	604	62	592	1.7e-103	332.8	TIGR00066	gamma-glutamyltranspeptidase
2757588068	196	1	194	4.0e-47	146.2	TIGR00172	MAF protein
2757588069	155	1	155	3.2e-43	133.5	TIGR00246	rRNA large subunit m3Psi methyltransferase RlmH
2757588076	181	13	171	1.1e-40	125.3	TIGR03845	sulfopyruvate decarboxylase, alpha subunit
2757588085	56	1	56	1.6e-28	85.1	TIGR01023	ribosomal protein L33, bacterial type
2757588086	77	1	58	3.0e-32	97.2	TIGR00009	ribosomal protein L28
2757588087	321	10	316	9.3e-121	388.2	TIGR01292	thioredoxin-disulfide reductase
2757588092	451	37	395	1.3e-106	342.9	TIGR00901	AmpG-like permease
2757588102	885	8	858	0.0e+00	1170.3	TIGR01063	DNA gyrase, A subunit
2757588103	113	4	113	1.7e-46	144.7	TIGR01364	phosphoserine aminotransferase
2757588106	332	38	294	3.0e-59	186.5	TIGR00787	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
2757588111	88	3	88	2.1e-40	123.2	TIGR00952	ribosomal protein S15, bacterial/organelle
2757588124	187	1	183	1.0e-57	181.1	TIGR00021	ribose 5-phosphate isomerase
2757588136	384	22	380	1.7e-126	408.1	TIGR02210	rod shape-determining protein RodA
2757588138	310	205	283	1.3e-11	31	TIGR01352	TonB family C-terminal domain
2757588142	469	21	441	7.3e-87	277.7	TIGR00786	TRAP transporter, DctM subunit
2757588149	804	1	804	0.0e+00	561.9	TIGR00609	exodeoxyribonuclease V, beta subunit
2757588166	246	7	245	1.7e-46	144.4	TIGR00726	YfiH family protein
2757588167	211	2	211	2.3e-81	258.5	TIGR01262	maleylacetoacetate isomerase
2757588168	253	41	236	1.2e-53	167.5	TIGR00667	leucyl/phenylalanyl-tRNA--protein transferase
2757588172	512	4	499	0.0e+00	696.5	TIGR00973	2-isopropylmalate synthase, bacterial type
2757588173	270	32	195	1.0e-39	122.2	TIGR00473	CDP-diacylglycerol--serine O-phosphatidyltransferase
2757588174	166	1	156	5.6e-60	188.9	TIGR00465	ketol-acid reductoisomerase
2757588176	303	47	276	4.4e-117	375.7	TIGR03707	polyphosphate kinase 2, PA0141 family
2757588180	290	56	288	1.6e-52	164.1	TIGR00163	phosphatidylserine decarboxylase precursor
2757588183	237	155	235	5.7e-14	38.5	TIGR01352	TonB family C-terminal domain
2757588195	351	3	323	0.0e+00	432.3	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2757588195	351	4	315	6.9e-113	363.9	TIGR00329	metallohydrolase, glycoprotease/Kae1 family
2757588196	392	6	392	4.4e-115	370.6	TIGR00275	flavoprotein, HI0933 family
2757588197	102	1	100	1.3e-35	108.8	TIGR00034	phospho-2-dehydro-3-deoxyheptonate aldolase
2757588198	451	1	449	0.0e+00	644	TIGR01081	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
2757588201	164	1	164	1.7e-55	173.8	TIGR00531	acetyl-CoA carboxylase, biotin carboxyl carrier protein
2757588202	449	1	448	0.0e+00	737.9	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2757588203	297	1	287	1.3e-68	217.5	TIGR00406	ribosomal protein L11 methyltransferase
2757588207	969	294	910	0.0e+00	708.9	TIGR02506	ribonucleoside-diphosphate reductase, alpha subunit
2757588211	465	2	430	0.0e+00	550.9	TIGR00959	signal recognition particle protein
2757588214	494	367	416	2.8e-23	69	TIGR01954	transcription termination factor NusA, C-terminal duplication
2757588214	494	4	345	4.9e-123	397.4	TIGR01953	transcription termination factor NusA
2757588216	611	232	318	3.2e-27	84.2	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
2757588222	274	21	274	4.0e-69	219.2	TIGR00786	TRAP transporter, DctM subunit
2757588232	478	33	470	2.0e-84	269.8	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2757588238	731	157	554	1.3e-100	324	TIGR00702	YcaO-type kinase domain
2757588238	731	2	728	0.0e+00	1430.1	TIGR03549	YcaO domain protein
2757588239	453	28	446	8.6e-74	235.3	TIGR00937	chromate transporter, chromate ion transporter (CHR) family
2757588243	157	6	103	1.4e-24	72.7	TIGR00253	putative RNA-binding protein, YhbY family
2757588244	226	21	215	1.7e-66	209.3	TIGR00438	cell division protein FtsJ
2757588245	638	107	601	0.0e+00	780.8	TIGR01241	ATP-dependent metalloprotease FtsH
2757588246	282	19	280	2.7e-93	298.3	TIGR01496	dihydropteroate synthase
2757588247	442	6	442	0.0e+00	592.1	TIGR01455	phosphoglucosamine mutase
2757588249	530	10	530	0.0e+00	754.1	TIGR01418	phosphoenolpyruvate synthase
2757588256	443	20	428	0.0e+00	486.3	TIGR00442	histidyl-tRNA synthetase
2757588261	479	59	456	2.8e-63	200	TIGR00666	D-alanyl-D-alanine carboxypeptidase, serine-type, PBP4 family
2757588266	193	1	192	4.1e-76	242	TIGR00679	Hpr(Ser) kinase/phosphatase
2757588269	280	15	278	6.0e-98	313.6	TIGR00036	4-hydroxy-tetrahydrodipicolinate reductase
2757588272	890	5	890	0.0e+00	1032	TIGR00396	leucyl-tRNA synthetase, eubacterial and mitochondrial family
2757588274	351	16	344	2.4e-78	249.6	TIGR01128	DNA polymerase III, delta subunit
2757588280	323	20	318	3.5e-110	353.8	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2757588281	207	3	207	2.8e-83	264.6	TIGR01017	ribosomal protein S4, bacterial/organelle type
2757588282	134	15	131	9.5e-58	179.9	TIGR03632	ribosomal protein uS11, bacterial form
2757588283	121	3	114	2.5e-55	172	TIGR03631	ribosomal protein uS13, bacterial form
2757588284	292	18	151	3.6e-20	58.5	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
2757588289	445	29	432	1.9e-86	276.5	TIGR01910	acetylornithine deacetylase or succinyl-diaminopimelate desuccinylase
2757588296	220	1	220	3.1e-50	157.8	TIGR03506	flagellar hook-basal body protein
2757588298	141	4	140	6.8e-51	158.3	TIGR01395	flagellar basal-body rod protein FlgC
2757588299	127	4	125	6.7e-33	99.8	TIGR01396	flagellar basal-body rod protein FlgB
2757588303	202	2	188	8.5e-64	200.7	TIGR00447	aminoacyl-tRNA hydrolase
2757588304	210	3	185	7.3e-43	132.4	TIGR00731	ribosomal protein bL25, Ctc-form
2757588305	325	12	322	1.8e-125	403.9	TIGR01251	ribose-phosphate pyrophosphokinase
2757588307	292	3	266	1.5e-65	207.6	TIGR00154	4-diphosphocytidyl-2C-methyl-D-erythritol kinase
2757588314	279	10	273	7.5e-88	280.2	TIGR01097	phosphonate ABC transporter, permease protein PhnE
2757588315	300	3	257	1.8e-73	234.1	TIGR01098	phosphate/phosphite/phosphonate ABC transporter, periplasmic binding protein
2757588315	300	3	296	3.8e-99	318.7	TIGR03431	phosphonate ABC transporter, periplasmic phosphonate binding protein
2757588316	273	3	244	5.7e-104	332.8	TIGR02315	phosphonate ABC transporter, ATP-binding protein
2757588317	375	1	375	0.0e+00	438.9	TIGR02318	phosphonate metabolism protein PhnM
2757588326	341	17	330	1.0e-74	237.5	TIGR00083	riboflavin kinase/FMN adenylyltransferase
2757588327	951	18	870	0.0e+00	855.8	TIGR00392	isoleucyl-tRNA synthetase
2757588328	144	18	144	4.9e-33	100.4	TIGR00077	lipoprotein signal peptidase
2757588332	300	5	298	0.0e+00	448.7	TIGR01138	cysteine synthase B
2757588332	300	6	298	1.6e-118	382.4	TIGR01136	cysteine synthase
2757588337	664	1	661	0.0e+00	921.5	TIGR02965	xanthine dehydrogenase, molybdopterin binding subunit
2757588340	151	13	147	1.4e-14	40.8	TIGR02473	flagellar export protein FliJ
2757588341	442	1	439	0.0e+00	542	TIGR01026	ATPase, FliI/YscN family
2757588350	303	3	196	2.2e-56	177.8	TIGR02550	flagellar hook-associated protein 3
2757588356	320	1	320	8.6e-94	300.1	TIGR00460	methionyl-tRNA formyltransferase
2757588357	168	3	162	1.1e-57	180.2	TIGR00079	peptide deformylase
2757588358	281	82	281	6.3e-64	201.2	TIGR00732	DNA protecting protein DprA
2757588370	175	1	127	1.4e-39	121.2	TIGR00738	Rrf2 family protein
2757588377	418	10	418	2.2e-73	233.8	TIGR00563	16S rRNA (cytosine(967)-C(5))-methyltransferase
2757588379	190	1	185	2.6e-62	195.8	TIGR00639	phosphoribosylglycinamide formyltransferase, formyltetrahydrofolate-dependent
2757588381	587	199	587	3.0e-65	206.7	TIGR03197	tRNA U-34 5-methylaminomethyl-2-thiouridine biosynthesis protein MnmC, C-terminal domain
2757588385	449	9	448	0.0e+00	598.9	TIGR01890	amino-acid N-acetyltransferase
2757588386	1092	2	981	0.0e+00	1323.1	TIGR01967	RNA helicase HrpA
2757588387	218	22	216	4.9e-25	74.3	TIGR01297	cation diffusion facilitator family transporter
2757588389	102	8	88	7.7e-34	101.7	TIGR02607	addiction module antidote protein, HigA family
2757588394	440	36	439	2.2e-100	322.3	TIGR01879	amidase, hydantoinase/carbamoylase family
2757588398	318	1	308	9.7e-98	313.2	TIGR00938	homoserine kinase, Neisseria type
2757588401	765	7	762	0.0e+00	955.1	TIGR01075	DNA helicase II
2757588402	325	3	318	0.0e+00	536.4	TIGR01306	guanosine monophosphate reductase, bacterial
2757588419	103	1	94	6.7e-39	118.4	TIGR00988	integration host factor, beta subunit
2757588420	563	3	520	0.0e+00	655.7	TIGR00717	ribosomal protein S1
2757588421	198	1	189	1.3e-58	184.3	TIGR00017	cytidylate kinase
2757588430	468	12	468	7.4e-125	403	TIGR00928	adenylosuccinate lyase
2757588433	408	11	405	3.7e-97	311.3	TIGR01324	cystathionine beta-lyase, bacterial
2757588437	294	1	292	2.6e-104	335	TIGR01146	ATP synthase, F1 gamma subunit
2757588438	467	3	466	0.0e+00	812.8	TIGR01039	ATP synthase, F1 beta subunit
2757588439	138	3	132	9.2e-45	138	TIGR01216	ATP synthase, F1 epsilon subunit (delta in mitochondria)
