gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2757604410	377	31.59	17	350	1	341	2.0e-41	163	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	366
2757604411	273	25.63	4	272	5	277	1.0e-27	116	COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold	279
2757604414	353	19.58	28	351	1	292	2.0e-20	94	COG1234	Ribonuclease BN, tRNA processing enzyme	292
2757604415	257	41.34	10	254	1	250	1.0e-36	146	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757604418	270	50.19	1	256	1	253	3.0e-90	324	COG0024	Methionine aminopeptidase	255
2757604419	1317	34.3	163	979	2	724	0.0e+00	678	COG0046	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	743
2757604421	100	44.94	1	89	1	85	3.0e-20	90	COG0271	Stress-induced morphogen (activity unknown)	90
2757604422	187	45.2	1	177	1	177	7.0e-45	173	COG2917	Intracellular septation protein A	180
2757604423	139	52.21	2	136	1	131	3.0e-51	194	COG0229	Peptide methionine sulfoxide reductase MsrB	140
2757604425	302	24.56	23	302	19	281	3.0e-19	89.4	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757604426	237	44.95	37	229	5	195	2.0e-52	199	COG0218	GTP-binding protein EngB required for normal cell division	200
2757604427	208	45	13	131	4	121	3.0e-20	92	COG2863	Cytochrome c553	121
2757604428	335	41.26	27	307	4	271	5.0e-62	231	COG2041	Periplasmic DMSO/TMAO reductase YedYZ, molybdopterin-dependent catalytic subunit	271
2757604429	199	41.62	3	199	7	200	1.0e-33	136	COG2717	Periplasmic DMSO/TMAO reductase YedYZ, heme-binding membrane subunit	209
2757604430	1202	49.02	14	851	2	807	0.0e+00	868	COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	808
2757604433	96	30.93	1	96	1	97	8.0e-17	78.7	COG1669	Predicted nucleotidyltransferase	97
2757604434	119	47.66	5	111	3	106	3.0e-25	107	COG2361	Uncharacterized conserved protein, contains HEPN domain	117
2757604437	363	44.32	42	310	3	262	4.0e-60	225	COG0489	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster	265
2757604439	207	17.54	1	194	1	228	9.0e-13	67.1	COG1192	Cellulose biosynthesis protein BcsQ	259
2757604440	325	37.85	10	323	4	319	1.0e-64	240	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757604441	144	32.65	1	141	4	149	3.0e-09	54.6	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2757604442	146	58.06	11	103	7	99	2.0e-24	104	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain	100
2757604444	638	32.81	1	612	23	632	9.0e-106	377	COG1199	Rad3-related DNA helicase	654
2757604446	365	48.47	1	358	9	367	4.0e-120	424	COG1485	Predicted ATPase	367
2757604449	727	59.08	14	552	3	546	0.0e+00	714	COG1884	Methylmalonyl-CoA mutase, N-terminal domain/subunit	548
2757604450	352	49.39	12	339	6	323	1.0e-99	356	COG1703	Putative periplasmic protein kinase ArgK or related GTPase of G3E family	323
2757604451	510	58.57	1	510	11	526	0.0e+00	701	COG4799	Acetyl-CoA carboxylase, carboxyltransferase component	526
2757604452	683	51.47	1	682	1	644	0.0e+00	804	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit	645
2757604454	399	42.25	1	397	2	392	1.0e-108	386	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2757604455	320	33.87	6	316	5	316	8.0e-56	210	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757604456	224	48.43	2	156	35	193	1.0e-41	163	COG2878	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfB subunit	198
2757604457	446	50.24	1	419	1	407	0.0e+00	543	COG4553	Poly-beta-hydroxyalkanoate depolymerase	415
2757604458	398	57.32	3	398	1	396	0.0e+00	560	COG1448	Aspartate/tyrosine/aromatic aminotransferase	396
2757604459	706	64.47	26	691	2	663	0.0e+00	1053	COG0556	Excinuclease UvrABC helicase subunit UvrB	663
2757604460	178	40	1	140	1	140	2.0e-38	152	COG1959	DNA-binding transcriptional regulator, IscR family	150
2757604461	230	43.64	10	228	1	220	9.0e-71	260	COG1136	ABC-type lipoprotein export system, ATPase component	226
2757604462	423	45	8	423	2	408	9.0e-105	374	COG4591	ABC-type transport system, involved in lipoprotein release, permease component	408
2757604465	319	32.59	6	318	5	319	4.0e-46	178	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757604466	259	43.24	1	256	2	257	2.0e-56	212	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757604467	264	40.46	1	259	2	256	3.0e-52	198	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757604468	142	30.25	23	137	22	139	4.0e-16	77.4	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	141
2757604469	434	56.1	12	434	15	437	0.0e+00	532	COG1541	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family	438
2757604470	602	41.76	14	528	1	489	5.0e-114	405	COG3975	Predicted metalloprotease, contains C-terminal PDZ domain	558
2757604472	250	19.51	12	249	2	242	5.0e-15	75.2	COG1651	Protein-disulfide isomerase	244
2757604473	373	30.15	5	372	3	383	1.0e-45	177	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2757604474	295	31.96	6	294	2	270	1.0e-40	160	COG3217	Uncharacterized conserved protein YcbX, contains MOSC and Fe-S domains	270
2757604475	361	59.19	1	361	1	370	0.0e+00	494	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	372
2757604477	535	29.91	1	535	2	526	3.0e-111	396	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2757604480	327	36.34	12	326	4	321	6.0e-77	281	COG0142	Geranylgeranyl pyrophosphate synthase	322
2757604481	103	53.4	1	103	1	103	1.0e-31	127	COG0261	Ribosomal protein L21	103
2757604482	85	72.94	1	85	1	84	1.0e-28	117	COG0211	Ribosomal protein L27	87
2757604483	362	55.49	1	337	1	336	0.0e+00	475	COG0536	GTPase involved in cell partioning and DNA repair	369
2757604484	379	51.76	9	376	3	369	5.0e-120	424	COG0263	Glutamate 5-kinase	369
2757604485	202	16.78	13	157	17	156	9.0e-08	50.4	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	161
2757604489	756	39.97	140	754	1	557	0.0e+00	579	COG1982	Arginine/lysine/ornithine decarboxylase	557
2757604491	428	21.58	25	289	26	293	3.0e-16	80.2	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757604492	350	25	8	343	2	310	1.0e-31	130	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	316
2757604493	197	34.66	16	189	14	175	3.0e-24	104	COG0684	Regulator of RNase E activity RraA	210
2757604497	135	27.69	8	135	2	130	2.0e-17	81.5	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	130
2757604498	320	17.55	10	320	2	268	9.0e-08	51.1	COG1397	ADP-ribosylglycohydrolase	314
2757604501	257	25.6	33	257	3	230	3.0e-20	92.4	COG3156	Type II secretory pathway, component PulK	323
2757604505	185	43.92	47	184	2	149	3.0e-19	88.2	COG2165	Type II secretory pathway, pseudopilin PulG	149
2757604508	79	40.79	1	76	1	76	6.0e-20	88.8	COG5007	Acid stress-induced BolA-like protein IbaG/YrbA, predicted regulator of iron metabolism	80
2757604510	313	40.4	1	299	2	293	9.0e-72	263	COG1131	ABC-type multidrug transport system, ATPase component	293
2757604511	90	26.44	1	87	13	99	9.0e-09	51.8	COG3113	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, MlaB component, contains STAS domain	99
2757604523	253	28.69	4	252	4	224	5.0e-35	141	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	275
2757604524	204	40.72	12	204	2	193	3.0e-50	191	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	193
2757604526	60	49.12	1	56	1	57	1.0e-12	64.9	COG0333	Ribosomal protein L32	57
2757604527	345	48.81	1	328	1	333	5.0e-115	408	COG0416	Fatty acid/phospholipid biosynthesis enzyme	338
2757604528	258	53.46	2	258	1	247	2.0e-77	282	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III	323
2757604531	326	26.67	54	317	26	283	3.0e-33	136	COG2301	Citrate lyase beta subunit	283
2757604532	328	30.37	6	328	1	311	4.0e-63	235	COG0039	Malate/lactate dehydrogenase	313
2757604533	289	42.5	50	288	3	236	3.0e-49	188	COG2188	DNA-binding transcriptional regulator, GntR family	236
2757604534	143	31.25	19	143	8	130	2.0e-09	54.9	COG2009	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit	132
2757604535	121	31.9	6	121	2	116	9.0e-15	72.5	COG2142	Succinate dehydrogenase, hydrophobic anchor subunit	117
2757604536	598	49.49	9	584	4	562	0.0e+00	598	COG1053	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	562
2757604537	233	59.23	1	231	1	230	2.0e-84	305	COG0479	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	234
2757604538	107	29.49	20	97	15	89	2.0e-12	63.7	COG2938	Succinate dehydrogenase flavin-adding protein, antitoxin component of the CptAB toxin-antitoxin module	94
2757604539	436	50.98	30	436	1	390	0.0e+00	476	COG0372	Citrate synthase	390
2757604540	230	29.52	27	226	1	203	1.0e-24	106	COG1335	Nicotinamidase-related amidase	205
2757604541	462	24.28	19	459	6	410	3.0e-27	116	COG1053	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	562
2757604542	233	51.49	1	233	3	237	9.0e-76	276	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2757604543	246	51.01	1	234	4	250	4.0e-76	277	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2757604544	326	34.95	14	318	7	311	4.0e-41	162	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2757604546	70	59.38	1	64	1	64	5.0e-07	46	COG0828	Ribosomal protein S21	67
2757604547	148	56.08	1	147	1	148	6.0e-35	139	COG1610	Uncharacterized conserved protein YqeY	148
2757604548	365	31.22	3	354	1	355	1.0e-61	230	COG1454	Alcohol dehydrogenase, class IV	377
2757604549	265	46.4	22	265	33	282	3.0e-62	232	COG3639	ABC-type phosphate/phosphonate transport system, permease component	283
2757604552	343	19.31	60	310	3	252	1.0e-13	71	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2757604555	316	32.94	4	315	7	348	1.0e-52	200	COG3435	Gentisate 1,2-dioxygenase	351
2757604560	322	26.02	7	275	4	245	6.0e-37	148	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2757604564	445	45.77	10	440	12	441	0.0e+00	465	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	449
2757604566	282	57.65	4	282	7	287	2.0e-114	405	COG0788	Formyltetrahydrofolate hydrolase	287
2757604567	692	26.86	193	541	1	333	8.0e-42	165	COG0642	Signal transduction histidine kinase	336
2757604570	447	38	2	447	6	429	2.0e-95	343	COG1253	Hemolysin or related protein, contains CBS domains	429
2757604571	320	22	17	116	3	97	6.0e-06	45.4	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2757604572	402	39.8	5	401	2	396	9.0e-110	390	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2757604573	194	32.5	1	194	3	191	4.0e-32	131	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2757604576	157	24.39	1	157	3	163	2.0e-16	78.4	COG5517	3-phenylpropionate/cinnamic acid dioxygenase, small subunit	164
2757604577	430	26.44	18	396	3	347	1.0e-36	147	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757604581	260	29.48	72	242	57	226	3.0e-25	108	COG1738	Uncharacterized PurR-regulated membrane protein YhhQ, DUF165 family	233
2757604582	349	24.43	21	308	28	330	6.0e-33	135	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757604585	265	39.46	9	265	5	254	4.0e-58	218	COG1712	Predicted dinucleotide-utilizing enzyme	255
2757604589	127	39.29	63	118	16	71	1.0e-07	48.9	COG0690	Preprotein translocase subunit SecE	73
2757604590	194	49.71	19	193	2	176	2.0e-51	195	COG0250	Transcription antitermination factor NusG	178
2757604591	143	69.01	2	143	1	141	2.0e-51	194	COG0080	Ribosomal protein L11	141
2757604592	232	58.77	1	227	1	228	4.0e-76	277	COG0081	Ribosomal protein L1	228
2757604593	166	41.07	1	166	1	168	6.0e-31	126	COG0244	Ribosomal protein L10	175
2757604594	125	64	1	125	1	124	3.0e-26	110	COG0222	Ribosomal protein L7/L12	124
2757604597	247	63.48	1	230	1	230	4.0e-102	364	COG0588	Phosphoglycerate mutase (BPG-dependent)	230
2757604598	135	35.92	34	135	7	109	4.0e-17	80.4	COG0607	Rhodanese-related sulfurtransferase	110
2757604599	87	49.38	2	80	1	80	1.0e-19	88.1	COG0695	Glutaredoxin	80
2757604600	149	47.59	1	145	5	149	1.0e-40	158	COG1952	Preprotein translocase subunit SecB	157
2757604603	315	27.95	1	295	1	292	4.0e-30	125	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757604604	321	34.84	20	321	21	330	2.0e-71	262	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2757604605	343	34.01	1	338	3	345	7.0e-56	211	COG2079	2-methylcitrate dehydratase PrpD	453
2757604606	377	37.97	3	369	8	379	6.0e-86	311	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2757604609	604	48.25	1	601	187	735	0.0e+00	541	COG0574	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	740
2757604610	208	49.5	9	207	1	196	3.0e-63	234	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2757604611	255	43.2	1	246	1	250	2.0e-73	269	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2757604612	333	39.94	17	320	2	314	4.0e-43	168	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2757604614	334	24.17	3	319	5	320	8.0e-24	104	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2757604615	173	23.68	1	152	5	153	2.0e-11	62.6	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2757604616	439	30.41	12	435	11	442	6.0e-58	218	COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	447
2757604621	324	35.49	4	324	1	319	6.0e-52	198	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757604623	500	38.52	6	493	7	493	5.0e-101	362	COG3333	TctA family transporter	504
2757604628	660	34.09	5	350	2	348	9.0e-69	255	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	363
2757604632	486	19.87	23	485	11	406	6.0e-26	112	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	409
2757604633	355	18.21	2	346	49	388	2.0e-06	46.7	COG2814	Predicted arabinose efflux permease, MFS family	394
2757604634	663	26.86	10	643	1	627	0.0e+00	496	COG0841	Multidrug efflux pump subunit AcrB	1009
2757604637	373	38.42	23	363	8	298	1.0e-78	286	COG0324	tRNA A37 N6-isopentenylltransferase MiaA	308
2757604638	160	40.79	1	152	1	137	2.0e-34	138	COG5319	Uncharacterized protein	142
2757604641	511	28.69	1	494	1	484	1.0e-52	201	COG1233	Phytoene dehydrogenase-related protein	487
2757604645	404	26.9	7	399	74	454	4.0e-38	152	COG1538	Outer membrane protein TolC	457
2757604648	99	46.51	11	96	2	87	1.0e-09	54.9	COG0268	Ribosomal protein S20	88
2757604649	519	44.53	1	519	9	517	1.0e-107	383	COG0728	Peptidoglycan biosynthesis protein MviN/MurJ, putative lipid II flippase	518
2757604650	239	27.8	16	237	2	212	4.0e-29	121	COG2912	Regulator of sirC expression, contains transglutaminase-like and TPR domains	269
2757604651	342	57.52	5	340	4	342	1.0e-126	446	COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	345
2757604652	354	35.73	6	352	14	350	1.0e-27	117	COG0628	Predicted PurR-regulated permease PerM	355
2757604654	226	31.05	1	219	2	202	3.0e-37	148	COG0560	Phosphoserine phosphatase	212
2757604655	333	28.85	26	333	1	299	9.0e-38	151	COG1840	ABC-type Fe3+ transport system, periplasmic component	299
2757604656	359	32	19	263	13	250	2.0e-29	123	COG2603	tRNA 2-selenouridine synthase SelU, contains rhodanese domain	334
2757604660	312	27.68	9	293	7	286	2.0e-34	139	COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	299
2757604661	487	32.01	4	453	1	430	6.0e-80	291	COG0044	Dihydroorotase or related cyclic amidohydrolase	430
2757604662	309	27.57	3	301	1	274	4.0e-35	142	COG0388	Predicted amidohydrolase	274
2757604663	277	31.64	1	254	1	275	5.0e-29	121	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	275
2757604664	245	61.25	3	242	1	239	8.0e-105	373	COG1126	ABC-type polar amino acid transport system, ATPase component	240
2757604665	232	38.28	26	232	14	222	5.0e-36	144	COG0765	ABC-type amino acid transport system, permease component	222
2757604666	223	45.81	18	218	15	217	1.0e-46	179	COG0765	ABC-type amino acid transport system, permease component	222
2757604667	420	16.52	87	393	60	393	2.0e-03	37.5	COG1055	Na+/H+ antiporter NhaD or related arsenite permease	424
2757604668	219	34.56	2	216	1	215	5.0e-32	131	COG4126	Asp/Glu/hydantoin racemase	230
2757604671	65	41.27	1	62	1	63	3.0e-12	63.8	COG1942	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family	69
2757604672	383	40	7	381	1	353	3.0e-102	365	COG1304	FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase	360
2757604673	558	33.11	5	552	17	610	4.0e-119	422	COG1022	Long-chain acyl-CoA synthetase (AMP-forming)	613
2757604675	291	43.94	6	291	1	289	2.0e-84	305	COG0763	Lipid A disaccharide synthetase	381
2757604676	265	50.19	5	265	4	260	4.0e-91	327	COG1043	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase	260
2757604677	145	57.45	1	139	4	141	2.0e-40	158	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	147
2757604679	252	49.8	1	248	101	337	1.0e-72	266	COG1600	Epoxyqueuosine reductase  QueG (queuosine biosynthesis)	337
2757604680	1025	31.05	41	546	8	458	1.0e-58	222	COG0277	FAD/FMN-containing dehydrogenase	459
2757604682	148	48.2	1	136	1	139	1.0e-39	155	COG2332	Cytochrome c-type biogenesis protein CcmE	153
2757604683	64	42.86	1	53	1	56	6.0e-04	35.7	COG3114	Heme exporter protein D	67
2757604684	251	37.55	4	239	36	272	2.0e-31	129	COG0755	ABC-type transport system involved in cytochrome c biogenesis, permease component	281
2757604685	221	53.85	1	221	1	221	2.0e-37	149	COG2386	ABC-type transport system involved in cytochrome c biogenesis, permease component	221
2757604686	211	48.77	7	209	3	204	5.0e-52	197	COG4133	ABC-type transport system involved in cytochrome c biogenesis, ATPase component	209
2757604689	321	33.86	2	318	1	317	3.0e-59	222	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757604693	322	35.87	11	321	7	319	1.0e-58	220	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757604695	450	26.21	19	444	19	450	3.0e-28	119	COG0531	Amino acid transporter	466
2757604697	345	45.37	1	333	1	319	1.0e-78	287	COG2515	1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase, PLP-dependent ACC family	323
2757604700	193	47.47	1	192	2	198	3.0e-65	241	COG0605	Superoxide dismutase	204
2757604701	148	38.4	24	148	1	125	2.0e-29	121	COG1430	Uncharacterized conserved membrane protein, UPF0127 family	126
2757604702	417	64.39	10	417	2	406	0.0e+00	602	COG0538	Isocitrate dehydrogenase	407
2757604703	107	60.66	1	61	1	61	7.0e-21	92.1	COG1278	Cold shock protein, CspA family	67
2757604704	115	53.76	22	114	15	107	1.0e-29	121	COG2127	ATP-dependent Clp protease adapter protein ClpS	107
2757604705	623	48.08	1	623	1	653	0.0e+00	746	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	786
2757604706	639	57.6	1	620	231	779	0.0e+00	723	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	786
2757604707	326	36.13	13	322	9	316	1.0e-58	220	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757604710	231	30	27	225	1	203	1.0e-21	97.2	COG1335	Nicotinamidase-related amidase	205
2757604711	334	34.94	19	330	7	316	5.0e-59	221	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757604712	465	24.37	10	439	1	428	8.0e-42	165	COG2079	2-methylcitrate dehydratase PrpD	453
2757604713	257	55.86	5	149	2	146	3.0e-52	198	COG2039	Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase)	207
2757604717	343	71.25	15	341	1	326	0.0e+00	523	COG2255	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit	332
2757604718	191	48.5	1	189	1	200	5.0e-56	210	COG0632	Holliday junction resolvasome RuvABC DNA-binding subunit	201
2757604719	292	55.67	2	289	34	333	1.0e-98	353	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	348
2757604722	251	51.2	2	247	1	250	2.0e-79	288	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2757604723	237	47.26	3	237	1	237	2.0e-71	262	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2757604724	301	29.8	1	301	1	296	6.0e-33	135	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757604725	441	23.26	11	392	1	335	1.0e-35	144	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2757604726	211	26.8	52	199	1	153	3.0e-17	81.9	COG5517	3-phenylpropionate/cinnamic acid dioxygenase, small subunit	164
2757604728	749	40.17	396	749	1	351	4.0e-98	353	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	363
2757604730	355	27.95	13	353	2	328	4.0e-45	175	COG2334	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	331
2757604731	262	39.44	12	262	3	250	1.0e-50	193	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757604733	448	48.21	1	445	1	436	0.0e+00	540	COG0621	tRNA A37 methylthiotransferase MiaB	437
2757604735	401	46.19	183	398	25	246	7.0e-67	247	COG3338	Carbonic anhydrase	250
2757604737	332	31.5	7	331	4	323	1.0e-53	203	COG1868	Flagellar motor switch protein FliM	332
2757604738	192	23.16	4	192	1	159	9.0e-09	53.7	COG1580	Flagellar basal body-associated protein FliL	159
2757604741	383	23.49	12	380	48	455	9.0e-34	138	COG0277	FAD/FMN-containing dehydrogenase	459
2757604742	410	24.63	16	410	2	386	3.0e-58	219	COG0247	Fe-S oxidoreductase	388
2757604743	161	58.39	1	161	2	162	2.0e-69	255	COG0386	Glutathione peroxidase, house-cleaning role in reducing lipid peroxides	162
2757604744	297	42.4	12	294	8	289	1.0e-65	243	COG2513	2-Methylisocitrate lyase and related enzymes, PEP mutase family	289
2757604745	225	56.7	8	199	2	193	1.0e-66	246	COG2039	Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase)	207
2757604746	335	31.47	47	323	41	324	3.0e-49	189	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	324
2757604747	269	32.26	18	232	1	213	1.0e-39	156	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	219
2757604748	437	30.7	1	435	2	444	1.0e-57	217	COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	447
2757604749	175	27.95	14	174	15	168	4.0e-11	61.1	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2757604751	249	45.8	3	235	8	245	1.0e-50	193	COG0861	Membrane protein TerC, possibly involved in tellurium resistance	254
2757604752	296	26.87	3	133	4	136	4.0e-03	35.6	COG2510	Uncharacterized membrane protein	140
2757604754	315	55.77	5	315	14	325	6.0e-98	350	COG1239	Mg-chelatase subunit ChlI	423
2757604755	362	54.29	3	362	2	346	4.0e-104	371	COG3288	NAD/NADP transhydrogenase alpha subunit	356
2757604756	669	35.63	279	524	101	336	2.0e-42	167	COG0642	Signal transduction histidine kinase	336
2757604757	543	72.74	1	543	1	522	0.0e+00	914	COG0804	Urease alpha subunit	568
2757604758	109	63.37	6	106	2	102	1.0e-38	151	COG0832	Urease beta subunit	106
2757604760	100	82.83	1	99	1	99	2.0e-44	170	COG0831	Urease gamma subunit	100
2757604762	399	20.73	13	397	14	388	3.0e-06	46.7	COG2814	Predicted arabinose efflux permease, MFS family	394
