gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2757604414	353	65	302	4	201	9.8e-08	31.6	pfam12706	Lactamase_B_2	201
2757604415	257	21	254	1	232	1.2e-59	201.6	pfam13561	adh_short_C2	234
2757604417	503	51	143	15	66	4.3e-05	23.6	pfam01909	NTP_transf_2	95
2757604417	503	166	311	2	146	7.5e-28	97.3	pfam08335	GlnD_UR_UTase	147
2757604418	270	12	246	1	209	7.2e-52	176	pfam00557	Peptidase_M24	209
2757604419	1317	424	583	2	153	6.2e-26	91.3	pfam02769	AIRS_C	156
2757604419	1317	816	986	26	149	1.1e-11	45	pfam02769	AIRS_C	156
2757604419	1317	1065	1316	1	260	2.0e-94	315.4	pfam13507	GATase_5	260
2757604420	261	120	224	14	115	2.6e-22	79.4	pfam13616	Rotamase_3	116
2757604421	100	12	89	1	72	1.7e-27	95.4	pfam01722	BolA	76
2757604422	187	1	176	1	175	1.9e-66	223.4	pfam04279	IspA	176
2757604423	139	9	133	7	121	6.8e-50	168	pfam01641	SelR	121
2757604425	302	26	289	1	255	1.2e-25	90.5	pfam00561	Abhydrolase_1	256
2757604426	237	58	183	1	111	4.1e-17	62.2	pfam01926	MMR_HSR1	114
2757604427	208	34	110	1	92	5.8e-09	36.8	pfam00034	Cytochrom_C	92
2757604427	208	122	208	11	90	2.7e-07	31.5	pfam00034	Cytochrom_C	92
2757604428	335	107	269	8	172	1.6e-26	92.8	pfam00174	Oxidored_molyb	172
2757604429	199	43	158	14	124	6.6e-16	58.5	pfam01794	Ferric_reduct	124
2757604430	1202	14	340	3	312	2.5e-82	276.6	pfam04997	RNA_pol_Rpb1_1	312
2757604430	1202	342	399	1	48	4.9e-08	33.2	pfam00623	RNA_pol_Rpb1_2	166
2757604430	1202	383	484	71	165	2.4e-27	96	pfam00623	RNA_pol_Rpb1_2	166
2757604430	1202	487	643	1	158	5.1e-24	84.9	pfam04983	RNA_pol_Rpb1_3	158
2757604430	1202	672	763	4	107	3.7e-18	65.3	pfam05000	RNA_pol_Rpb1_4	108
2757604430	1202	765	1196	1	151	1.3e-51	175.5	pfam04998	RNA_pol_Rpb1_5	267
2757604431	268	1	190	263	390	4.6e-54	183.8	pfam00562	RNA_pol_Rpb2_6	390
2757604431	268	192	268	1	85	4.2e-28	97.4	pfam04560	RNA_pol_Rpb2_7	87
2757604433	96	11	96	7	93	7.5e-08	32.4	pfam01909	NTP_transf_2	95
2757604434	119	15	114	1	118	3.9e-24	84.7	pfam01934	DUF86	119
2757604437	363	5	78	3	73	9.7e-18	64	pfam01883	DUF59	74
2757604437	363	96	340	1	245	8.1e-105	349.6	pfam10609	ParA	246
2757604438	261	6	261	2	238	1.3e-80	270.9	pfam09334	tRNA-synt_1g	391
2757604439	207	5	172	1	44	4.9e-10	39.4	pfam01656	CbiA	128
2757604440	325	51	321	1	274	3.8e-76	255.6	pfam03401	TctC	274
2757604441	144	1	142	1	139	5.1e-19	69.1	pfam00582	Usp	141
2757604442	146	13	59	1	48	5.4e-15	54.7	pfam01479	S4	48
2757604443	178	37	178	2	138	1.1e-29	103.6	pfam02634	FdhD-NarQ	237
2757604444	638	67	221	107	176	6.3e-05	22.5	pfam06733	DEAD_2	176
2757604444	638	445	613	8	168	2.6e-31	108.9	pfam13307	Helicase_C_2	171
2757604446	365	1	356	1	361	1.6e-123	412.1	pfam03969	AFG1_ATPase	362
2757604447	145	26	135	1	110	1.9e-38	131	pfam02852	Pyr_redox_dim	110
2757604448	72	12	72	1	61	2.1e-18	65.6	pfam00392	GntR	64
2757604449	727	35	548	1	513	0.0e+00	796.8	pfam01642	MM_CoA_mutase	513
2757604449	727	596	709	2	113	3.5e-17	62.4	pfam02310	B12-binding	121
2757604450	352	29	307	1	265	3.1e-102	341	pfam03308	ArgK	267
2757604451	510	26	508	2	494	0.0e+00	652.9	pfam01039	Carboxyl_trans	494
2757604452	683	1	110	1	109	5.1e-45	152.4	pfam00289	Biotin_carb_N	110
2757604452	683	115	324	1	209	6.7e-81	270.7	pfam02786	CPSase_L_D2	211
2757604452	683	336	453	1	107	2.7e-38	130.2	pfam02785	Biotin_carb_C	108
2757604452	683	615	681	4	72	2.5e-15	55.9	pfam00364	Biotin_lipoyl	73
2757604453	164	15	125	1	109	1.4e-22	79.9	pfam13669	Glyoxalase_4	109
2757604454	399	71	392	2	184	8.4e-34	117	pfam01546	Peptidase_M20	207
2757604454	399	181	284	8	102	1.2e-05	25.1	pfam07687	M20_dimer	109
2757604455	320	44	317	1	272	1.4e-72	243.9	pfam03401	TctC	274
2757604456	224	11	43	1	33	3.3e-14	52.1	pfam04060	FeS	33
2757604456	224	76	130	1	59	2.0e-17	62.9	pfam14697	Fer4_21	59
2757604457	446	213	420	1	201	3.0e-90	301	pfam06850	PHB_depo_C	203
2757604458	398	28	394	2	363	1.1e-84	284.6	pfam00155	Aminotran_1_2	363
2757604459	706	36	191	8	85	6.1e-09	36	pfam04851	ResIII	171
2757604459	706	454	568	13	109	5.3e-18	65.3	pfam00271	Helicase_C	111
2757604459	706	575	617	1	43	2.7e-17	62.2	pfam12344	UvrB	43
2757604459	706	651	686	2	36	1.3e-08	34.2	pfam02151	UVR	36
2757604460	178	1	83	1	82	2.9e-27	94.7	pfam02082	Rrf2	83
2757604461	230	30	179	1	136	6.1e-31	107.6	pfam00005	ABC_tran	137
2757604462	423	36	252	1	191	1.1e-19	71.4	pfam12704	MacB_PCD	194
2757604462	423	282	416	2	121	3.1e-17	62.6	pfam02687	FtsX	121
2757604464	199	1	197	153	348	3.0e-51	174.5	pfam00180	Iso_dh	348
2757604465	319	47	310	8	263	8.1e-41	139.7	pfam03401	TctC	274
2757604466	259	10	259	4	250	6.5e-81	271.2	pfam00378	ECH_1	251
2757604467	264	9	264	2	250	4.5e-61	206.2	pfam00378	ECH_1	251
2757604468	142	51	126	2	78	6.5e-12	45.5	pfam03061	4HBT	79
2757604469	434	23	336	156	370	1.4e-16	60	pfam00501	AMP-binding	423
2757604469	434	337	432	1	96	3.7e-23	81.5	pfam14535	AMP-binding_C_2	96
2757604470	602	290	407	2	118	2.7e-47	159.9	pfam05299	Peptidase_M61	118
2757604471	150	12	148	4	136	2.3e-32	112.1	pfam11911	DUF3429	138
2757604472	250	41	96	1	54	1.7e-18	65.6	pfam10411	DsbC_N	54
2757604472	250	124	246	2	109	2.1e-31	108.5	pfam13098	Thioredoxin_2	109
2757604473	373	120	329	160	347	4.0e-14	52.5	pfam01494	FAD_binding_3	356
2757604474	295	5	120	1	119	2.6e-31	107.9	pfam03476	MOSC_N	120
2757604474	295	151	290	3	129	1.7e-19	70	pfam03473	MOSC	131
2757604475	361	4	167	2	93	2.7e-22	78.9	pfam01926	MMR_HSR1	114
2757604475	361	279	361	1	83	7.6e-36	122.1	pfam06071	YchF-GTPase_C	84
2757604476	349	54	349	4	294	4.2e-108	362	pfam02696	UPF0061	468
2757604477	535	16	441	13	422	3.4e-79	266.3	pfam00501	AMP-binding	423
2757604477	535	449	524	2	74	6.2e-13	49.4	pfam13193	AMP-binding_C	74
2757604480	327	34	281	4	251	5.7e-74	248.3	pfam00348	polyprenyl_synt	257
2757604481	103	1	101	1	101	1.3e-40	137.6	pfam00829	Ribosomal_L21p	101
2757604482	85	2	82	1	78	4.4e-37	125.8	pfam01016	Ribosomal_L27	79
2757604483	362	4	158	1	155	5.4e-54	181.8	pfam01018	GTP1_OBG	155
2757604483	362	161	285	1	114	6.5e-25	87.3	pfam01926	MMR_HSR1	114
2757604484	379	13	242	2	239	3.4e-43	147.8	pfam00696	AA_kinase	241
2757604484	379	285	359	1	73	2.2e-18	65.8	pfam01472	PUA	74
2757604485	202	6	148	2	115	7.6e-25	87.3	pfam00293	NUDIX	131
2757604486	174	94	174	2	75	6.1e-22	78.3	pfam00587	tRNA-synt_2b	179
2757604489	756	19	143	2	111	7.0e-37	126	pfam03709	OKR_DC_1_N	111
2757604489	756	149	588	1	415	0.0e+00	490.1	pfam01276	OKR_DC_1	417
2757604489	756	613	740	1	131	7.9e-47	158.7	pfam03711	OKR_DC_1_C	132
2757604490	62	1	59	221	273	6.2e-07	28.6	pfam03401	TctC	274
2757604491	428	26	122	2	84	1.2e-15	57.1	pfam00355	Rieske	89
2757604492	350	21	341	3	287	1.6e-34	119.2	pfam00248	Aldo_ket_red	292
2757604493	197	21	180	1	148	3.4e-27	95.3	pfam03737	Methyltransf_6	148
2757604494	309	3	140	2	136	6.0e-16	58.7	pfam00892	EamA	137
2757604494	309	165	306	2	136	4.9e-08	33.1	pfam00892	EamA	137
2757604495	435	26	125	2	84	6.2e-17	61.2	pfam00355	Rieske	89
2757604496	331	57	326	21	259	4.4e-18	65.2	pfam02900	LigB	274
2757604497	135	24	133	16	121	2.9e-17	62.7	pfam01042	Ribonuc_L-PSP	121
2757604498	320	18	320	1	267	2.0e-44	152.3	pfam03747	ADP_ribosyl_GH	291
2757604499	227	107	214	2	113	1.2e-07	31.6	pfam04471	Mrr_cat	115
2757604501	257	60	257	2	198	1.0e-39	136.5	pfam03934	T2SSK	280
2757604502	254	24	50	1	24	1.7e-08	33.5	pfam07963	N_methyl	27
2757604503	128	11	37	6	26	1.6e-07	30.4	pfam07963	N_methyl	27
2757604503	128	51	126	6	79	2.6e-19	69.1	pfam02501	T2SSI	80
2757604504	166	28	53	4	26	1.5e-07	30.5	pfam07963	N_methyl	27
2757604505	185	49	75	5	26	2.0e-08	33.3	pfam07963	N_methyl	27
2757604505	185	77	184	1	108	4.1e-39	132.9	pfam08334	T2SSG	108
2757604507	212	6	212	2	210	2.0e-51	174.9	pfam00275	EPSP_synthase	417
2757604508	79	1	74	9	76	2.9e-18	65.8	pfam01722	BolA	76
2757604509	251	2	214	3	210	6.8e-38	130.1	pfam01061	ABC2_membrane	210
2757604510	313	23	165	1	137	4.1e-32	111.4	pfam00005	ABC_tran	137
2757604511	90	3	81	3	79	1.1e-20	73.7	pfam13466	STAS_2	80
2757604512	88	1	80	91	165	4.4e-21	75.2	pfam05494	MlaC	166
2757604513	198	137	188	1	44	1.6e-10	40.8	pfam08369	PCP_red	45
2757604515	47	12	47	1	39	8.5e-12	44.9	pfam00556	LHC	39
2757604517	66	1	41	1	39	1.7e-11	44	pfam00556	LHC	39
2757604518	274	30	273	1	260	1.7e-98	328.9	pfam00124	Photo_RC	260
2757604519	325	51	304	1	259	1.6e-100	335.5	pfam00124	Photo_RC	260
2757604520	344	22	331	1	310	0.0e+00	483.3	pfam02276	CytoC_RC	311
2757604522	229	40	193	3	149	5.9e-38	130.1	pfam01343	Peptidase_S49	154
2757604523	253	27	233	49	203	1.8e-08	34.4	pfam00590	TP_methylase	212
2757604524	204	14	198	2	165	8.1e-44	149.3	pfam02545	Maf	166
2757604525	179	66	171	3	119	2.3e-13	50.2	pfam02620	DUF177	121
2757604526	60	2	56	1	55	1.9e-20	72.7	pfam01783	Ribosomal_L32p	56
2757604527	345	2	321	2	320	9.1e-100	333.7	pfam02504	FA_synthesis	323
2757604528	258	121	198	1	80	1.9e-32	110.8	pfam08545	ACP_syn_III	80
2757604529	170	4	156	2	153	5.9e-64	214.6	pfam11791	Aconitase_B_N	153
2757604531	326	35	252	11	221	2.6e-19	69.1	pfam03328	HpcH_HpaI	221
2757604532	328	6	156	1	140	1.3e-36	125.7	pfam00056	Ldh_1_N	141
2757604532	328	159	327	2	160	3.3e-30	105.1	pfam02866	Ldh_1_C	167
2757604533	289	55	118	1	64	1.7e-21	75.5	pfam00392	GntR	64
2757604533	289	142	283	8	140	5.7e-34	116.8	pfam07702	UTRA	141
2757604534	143	4	135	8	121	1.8e-27	95.6	pfam01127	Sdh_cyt	121
2757604535	121	4	115	13	110	2.6e-13	49.9	pfam01127	Sdh_cyt	121
2757604536	598	13	408	1	417	2.6e-117	392.3	pfam00890	FAD_binding_2	417
2757604536	598	463	598	3	127	2.1e-36	124.6	pfam02910	Succ_DH_flav_C	128
2757604537	233	4	108	1	108	1.5e-32	111.7	pfam13085	Fer2_3	109
2757604537	233	143	216	1	61	9.3e-10	38.8	pfam13534	Fer4_17	61
2757604538	107	20	93	2	66	1.1e-20	73.1	pfam03937	Sdh5	73
2757604539	436	50	419	3	362	1.5e-126	422.2	pfam00285	Citrate_synt	362
2757604540	230	32	220	1	175	2.5e-43	148.1	pfam00857	Isochorismatase	175
2757604541	462	21	443	1	409	9.4e-49	166.5	pfam00890	FAD_binding_2	417
2757604542	233	17	162	1	136	3.6e-27	95.4	pfam00005	ABC_tran	137
2757604543	246	17	163	2	136	2.6e-25	89.4	pfam00005	ABC_tran	137
2757604543	246	211	233	1	23	3.4e-10	39.5	pfam12399	BCA_ABC_TP_C	23
2757604544	326	34	304	2	267	1.1e-39	136	pfam02653	BPD_transp_2	268
2757604546	70	3	57	1	55	1.7e-20	72.4	pfam01165	Ribosomal_S21	55
2757604547	148	4	146	1	143	5.3e-54	182	pfam09424	YqeY	143
2757604548	365	9	362	1	349	3.6e-82	275.9	pfam00465	Fe-ADH	364
2757604549	265	85	264	1	176	3.5e-16	59.3	pfam00528	BPD_transp_1	185
2757604550	99	1	54	191	242	3.6e-07	29.9	pfam12974	Phosphonate-bd	243
2757604552	343	75	299	4	171	5.2e-15	55.9	pfam00753	Lactamase_B	197
2757604554	135	2	127	7	116	1.6e-23	82.7	pfam00472	RF-1	116
2757604555	316	93	164	2	69	3.3e-15	55.4	pfam07883	Cupin_2	71
2757604557	337	24	260	2	256	3.7e-70	236.2	pfam09587	PGA_cap	257
2757604559	227	12	113	11	100	6.8e-08	32	pfam05762	VWA_CoxE	223
2757604560	322	81	320	3	208	6.9e-38	130.3	pfam01557	FAA_hydrolase	218
2757604561	372	137	364	3	221	4.9e-19	69.1	pfam11306	DUF3108	223
2757604563	103	11	103	1	88	6.4e-36	122.2	pfam12091	DUF3567	88
2757604564	445	17	440	9	406	6.0e-90	301.7	pfam00202	Aminotran_3	406
2757604565	265	64	179	37	100	6.9e-07	29.2	pfam00574	CLP_protease	182
2757604566	282	5	68	1	60	5.4e-08	32.3	pfam01842	ACT	67
2757604566	282	86	263	3	181	7.6e-40	136.4	pfam00551	Formyl_trans_N	181
2757604567	692	36	218	6	157	7.0e-20	71.8	pfam11845	DUF3365	157
2757604567	692	310	375	2	64	2.8e-16	59.2	pfam00512	HisKA	64
2757604567	692	422	539	2	109	2.3e-26	92.4	pfam02518	HATPase_c	111
2757604567	692	568	682	1	111	9.2e-26	90.1	pfam00072	Response_reg	112
2757604569	262	4	172	3	109	2.0e-09	38.2	pfam00149	Metallophos	204
2757604570	447	4	196	1	173	2.3e-40	138	pfam01595	DUF21	176
2757604570	447	276	345	8	55	2.7e-03	18	pfam00571	CBS	57
2757604570	447	359	441	3	79	3.0e-21	75.1	pfam03471	CorC_HlyC	81
2757604571	320	17	84	3	61	5.0e-09	36.2	pfam13560	HTH_31	64
2757604572	402	11	378	1	368	8.7e-126	419.8	pfam02515	CoA_transf_3	368
2757604573	194	66	180	2	92	4.4e-13	49.5	pfam00849	PseudoU_synth_2	161
2757604576	157	15	151	3	139	1.6e-13	50.8	pfam00866	Ring_hydroxyl_B	144
2757604577	430	43	131	2	84	1.5e-15	56.7	pfam00355	Rieske	89
2757604577	430	174	420	13	212	1.3e-15	57.8	pfam00848	Ring_hydroxyl_A	214
2757604580	139	44	130	111	168	6.7e-06	26.5	pfam00856	SET	169
2757604581	260	71	234	2	149	2.6e-47	160.8	pfam02592	Vut_1	150
2757604582	349	20	107	2	82	3.2e-16	58.9	pfam00355	Rieske	89
2757604584	330	163	276	2	128	3.9e-13	49.6	pfam00903	Glyoxalase	128
2757604585	265	11	119	1	116	3.6e-12	46.9	pfam03447	NAD_binding_3	117
2757604585	265	165	253	2	88	6.8e-32	109.5	pfam01958	DUF108	89
2757604587	36	1	35	71	110	6.8e-11	42.3	pfam03143	GTP_EFTU_D3	111
2757604589	127	68	121	2	51	1.7e-16	59.7	pfam00584	SecE	54
2757604590	194	20	125	2	94	1.3e-25	89.6	pfam02357	NusG	95
2757604590	194	143	178	1	27	4.2e-07	29.6	pfam00467	KOW	32
2757604591	143	9	67	1	58	5.0e-28	96.5	pfam03946	Ribosomal_L11_N	58
2757604591	143	72	140	1	70	3.4e-24	85	pfam00298	Ribosomal_L11	70
2757604592	232	29	220	2	205	6.2e-49	166.4	pfam00687	Ribosomal_L1	205
2757604593	166	3	100	2	100	5.6e-22	77.6	pfam00466	Ribosomal_L10	100
2757604594	125	4	53	2	47	1.3e-17	63.1	pfam16320	Ribosomal_L12_N	48
2757604594	125	59	125	1	67	3.0e-29	101	pfam00542	Ribosomal_L12	67
2757604595	910	26	508	1	203	1.1e-32	113.1	pfam04563	RNA_pol_Rpb2_1	203
2757604595	910	158	280	1	73	4.5e-07	29.5	pfam04561	RNA_pol_Rpb2_2	190
2757604595	910	346	462	102	190	6.7e-14	51.8	pfam04561	RNA_pol_Rpb2_2	190
2757604595	910	521	589	1	67	5.2e-31	106.5	pfam04565	RNA_pol_Rpb2_3	68
2757604595	910	599	664	1	65	5.5e-24	84.1	pfam10385	RNA_pol_Rpb2_45	65
2757604595	910	725	910	2	182	1.8e-61	208.2	pfam00562	RNA_pol_Rpb2_6	390
2757604596	305	100	180	3	81	7.0e-14	51.8	pfam13180	PDZ_2	82
2757604596	305	198	298	2	74	1.7e-13	50.3	pfam03572	Peptidase_S41	166
2757604597	247	4	133	1	118	4.3e-31	108	pfam00300	His_Phos_1	194
2757604598	135	35	128	7	106	1.2e-14	54.6	pfam00581	Rhodanese	107
2757604599	87	4	64	1	60	8.1e-20	70.7	pfam00462	Glutaredoxin	60
2757604600	149	2	142	2	141	3.3e-53	179.2	pfam02556	SecB	142
2757604601	100	7	100	1	92	1.3e-23	83.6	pfam01210	NAD_Gly3P_dh_N	157
2757604603	315	3	64	8	60	6.0e-13	48.4	pfam00126	HTH_1	60
2757604603	315	88	295	1	204	3.1e-37	127.9	pfam03466	LysR_substrate	209
2757604604	321	27	321	4	308	1.0e-47	162.9	pfam00155	Aminotran_1_2	363
2757604605	343	8	343	19	342	1.4e-96	323.6	pfam03972	MmgE_PrpD	439
2757604606	377	3	363	1	368	9.5e-102	340.7	pfam02515	CoA_transf_3	368
2757604607	182	28	182	3	156	2.4e-18	66.3	pfam03480	DctP	286
2757604608	603	65	283	1	170	4.9e-28	98	pfam00474	SSF	406
2757604608	603	482	603	291	403	5.5e-16	58.3	pfam00474	SSF	406
2757604609	604	1	164	174	320	2.1e-46	158.5	pfam01326	PPDK_N	328
2757604609	604	196	268	3	73	9.6e-26	89.2	pfam00391	PEP-utilizers	73
2757604609	604	280	603	14	288	2.2e-56	191	pfam02896	PEP-utilizers_C	294
2757604610	208	27	177	3	136	1.5e-28	99.9	pfam00005	ABC_tran	137
2757604611	255	20	174	2	137	2.0e-29	102.8	pfam00005	ABC_tran	137
2757604611	255	223	245	1	23	4.4e-08	32.7	pfam12399	BCA_ABC_TP_C	23
2757604612	333	42	304	6	267	1.9e-37	128.8	pfam02653	BPD_transp_2	268
2757604614	334	29	313	13	278	1.7e-20	73.4	pfam03480	DctP	286
2757604615	173	23	154	1	127	2.0e-20	72.9	pfam04290	DctQ	132
2757604616	439	13	430	2	415	1.5e-70	238	pfam06808	DctM	416
2757604617	348	164	261	1	97	3.0e-18	66.2	pfam13649	Methyltransf_25	97
2757604619	251	1	158	20	170	1.1e-53	181.2	pfam02222	ATP-grasp	171
2757604621	324	48	322	2	273	4.2e-48	163.6	pfam03401	TctC	274
2757604622	157	5	148	2	135	5.1e-20	72	pfam07331	TctB	135
2757604623	500	19	439	1	409	6.6e-125	416.9	pfam01970	TctA	409
2757604624	75	3	41	2	35	1.1e-04	21.8	pfam01402	RHH_1	39
2757604628	660	8	340	2	339	6.9e-43	147	pfam00724	Oxidored_FMN	341
2757604628	660	385	583	2	115	1.8e-06	27.3	pfam07992	Pyr_redox_2	292
2757604629	74	13	72	1	51	4.9e-07	29.9	pfam00857	Isochorismatase	175
2757604631	192	5	191	5	192	6.5e-66	221.5	pfam07021	MetW	193
2757604632	486	103	484	1	205	1.7e-23	83.3	pfam01546	Peptidase_M20	207
2757604632	486	214	385	2	106	2.6e-13	49.7	pfam07687	M20_dimer	109
2757604633	355	174	355	2	175	5.5e-12	45.1	pfam07690	MFS_1	353
2757604634	663	11	650	4	603	1.1e-98	331.1	pfam00873	ACR_tran	1021
2757604637	373	53	351	2	226	2.1e-74	250	pfam01715	IPPT	228
2757604638	160	1	154	1	149	1.4e-53	181.2	pfam06676	DUF1178	150
2757604639	114	1	88	38	89	1.1e-06	28.6	pfam00293	NUDIX	131
2757604641	511	13	490	1	451	4.3e-22	78.9	pfam01593	Amino_oxidase	451
2757604644	276	1	57	114	171	3.8e-09	36.4	pfam04413	Glycos_transf_N	172
2757604645	404	1	172	31	188	1.8e-17	63.6	pfam02321	OEP	188
2757604645	404	195	388	2	185	2.8e-28	98.9	pfam02321	OEP	188
2757604646	242	12	242	8	252	3.9e-68	229.8	pfam00202	Aminotran_3	406
2757604647	101	5	97	3	89	4.9e-34	116.6	pfam12112	DUF3579	90
2757604648	99	11	93	4	82	6.4e-22	77.9	pfam01649	Ribosomal_S20p	82
2757604649	519	26	486	1	442	6.4e-124	413.8	pfam03023	MVIN	452
2757604650	239	46	210	1	154	1.6e-43	147.8	pfam13369	Transglut_core2	155
2757604651	342	11	162	15	94	2.9e-15	56.5	pfam00586	AIRS	94
2757604651	342	174	340	2	148	1.3e-32	113	pfam02769	AIRS_C	156
2757604652	354	8	343	5	324	9.3e-51	172.8	pfam01594	AI-2E_transport	327
2757604653	230	12	75	8	57	1.9e-05	24.5	pfam00308	Bac_DnaA	219
2757604653	230	86	214	99	212	5.6e-07	29.5	pfam00308	Bac_DnaA	219
2757604654	226	7	194	2	188	1.5e-39	136.2	pfam12710	HAD	188
2757604655	333	25	302	2	272	5.7e-21	75.4	pfam13416	SBP_bac_8	282
2757604656	359	8	134	5	106	3.7e-09	36.9	pfam00581	Rhodanese	107
2757604658	279	32	279	2	274	5.1e-62	210.2	pfam01425	Amidase	451
2757604659	297	59	175	14	123	1.7e-07	31	pfam01522	Polysacc_deac_1	124
2757604660	312	6	300	3	287	3.8e-27	94.6	pfam00701	DHDPS	289
2757604661	487	51	442	1	344	1.8e-23	83.3	pfam01979	Amidohydro_1	344
2757604662	309	6	281	2	256	6.6e-47	159.9	pfam00795	CN_hydrolase	261
2757604663	277	25	244	1	224	1.5e-50	171.6	pfam00497	SBP_bac_3	225
2757604664	245	20	168	1	137	5.0e-33	114.4	pfam00005	ABC_tran	137
2757604665	232	48	230	1	183	1.2e-17	64.1	pfam00528	BPD_transp_1	185
2757604666	223	39	221	4	182	4.1e-23	81.9	pfam00528	BPD_transp_1	185
2757604667	420	8	420	2	416	0.0e+00	619.5	pfam07399	Na_H_antiport_3	419
2757604668	219	4	213	57	220	6.3e-07	29.3	pfam01177	Asp_Glu_race	224
2757604669	60	1	57	185	231	2.5e-09	36.9	pfam13561	adh_short_C2	234
2757604670	76	1	69	42	109	2.7e-19	69.2	pfam05161	MOFRL	109
2757604671	65	2	61	1	56	2.4e-14	52.9	pfam01361	Tautomerase	60
2757604672	383	14	378	1	346	0.0e+00	441.1	pfam01070	FMN_dh	348
2757604673	558	9	432	16	422	2.6e-83	279.8	pfam00501	AMP-binding	423
2757604674	191	1	23	290	312	1.4e-04	21.2	pfam00206	Lyase_1	312
2757604674	191	98	166	2	69	5.7e-23	81.3	pfam14698	ASL_C2	70
2757604675	291	9	291	2	286	1.5e-75	254.2	pfam02684	LpxB	374
2757604676	265	17	51	6	36	2.8e-07	29.9	pfam00132	Hexapep	36
2757604676	265	108	140	2	32	1.3e-05	24.6	pfam00132	Hexapep	36
2757604676	265	179	264	1	82	6.1e-22	77.8	pfam13720	Acetyltransf_11	82
2757604677	145	10	136	1	137	2.0e-36	124.5	pfam07977	FabA	138
2757604678	224	28	63	1	35	9.4e-07	28.2	pfam00132	Hexapep	36
2757604678	224	105	140	1	36	6.3e-08	31.9	pfam00132	Hexapep	36
2757604678	224	141	176	3	34	2.1e-01	11.2	pfam14602	Hexapep_2	34
2757604679	252	1	33	45	73	2.5e-07	30.4	pfam08331	DUF1730	73
2757604679	252	85	149	1	67	5.4e-20	72	pfam13484	Fer4_16	67
2757604680	1025	65	203	1	137	2.0e-35	121.4	pfam01565	FAD_binding_4	139
2757604680	1025	289	543	2	248	2.3e-44	151.8	pfam02913	FAD-oxidase_C	250
2757604680	1025	602	680	2	65	6.8e-10	39.1	pfam13183	Fer4_8	65
2757604682	148	3	128	2	128	6.9e-47	158.5	pfam03100	CcmE	128
2757604683	64	13	56	1	42	4.8e-11	42.4	pfam04995	CcmD	44
2757604684	251	4	185	34	214	3.2e-28	98.8	pfam01578	Cytochrom_C_asm	214
2757604685	221	4	218	2	215	2.8e-75	252.4	pfam03379	CcmB	215
2757604686	211	22	164	2	136	2.9e-24	86	pfam00005	ABC_tran	137
2757604688	158	16	154	3	66	3.2e-07	30.3	pfam00293	NUDIX	131
