gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2757604461	230	10	229	8.5e-96	305.7	TIGR02211	lipoprotein releasing system, ATP-binding protein
2757604462	423	10	423	0.0e+00	456	TIGR02212	lipoprotein releasing system, transmembrane protein, LolC/E family
2757604467	264	6	264	5.4e-103	329.9	TIGR02280	phenylacetate degradation probable enoyl-CoA hydratase paaB
2757604468	142	20	134	2.4e-26	79.3	TIGR00369	uncharacterized domain 1
2757604468	142	22	135	2.3e-47	147.1	TIGR02286	phenylacetic acid degradation protein PaaD
2757604469	434	13	432	0.0e+00	693.1	TIGR02155	phenylacetate-CoA ligase
2757604473	373	116	373	8.9e-63	198.3	TIGR01988	Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6 family
2757604475	361	1	361	0.0e+00	507.8	TIGR00092	GTP-binding protein YchF
2757604481	103	2	102	2.5e-40	123.2	TIGR00061	ribosomal protein L21
2757604482	85	1	83	1.2e-40	123.7	TIGR00062	ribosomal protein L27
2757604483	362	159	331	1.1e-16	48.2	TIGR00231	small GTP-binding protein domain
2757604483	362	3	334	0.0e+00	460.4	TIGR02729	Obg family GTPase CgtA
2757604484	379	13	375	1.7e-127	411.5	TIGR01027	glutamate 5-kinase
2757604485	202	8	88	8.8e-16	44.3	TIGR00586	mutator mutT protein
2757604486	174	1	174	1.2e-89	287.6	TIGR00409	prolyl-tRNA synthetase, family II
2757604502	254	27	48	2.7e-10	26.1	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2757604503	128	14	37	2.2e-10	27.4	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2757604503	128	16	116	9.9e-16	45.3	TIGR01707	type II secretion system protein I
2757604504	166	28	101	2.4e-18	53.5	TIGR01708	type II secretion system protein H
2757604504	166	30	53	2.2e-11	30.5	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2757604505	185	52	75	6.3e-12	32.2	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2757604505	185	53	185	3.4e-58	182.6	TIGR01710	type II secretion system protein G
2757604507	212	1	212	8.4e-86	274.2	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2757604518	274	35	273	0.0e+00	441.8	TIGR01157	photosynthetic reaction center L subunit
2757604519	325	1	305	0.0e+00	545.1	TIGR01115	photosynthetic reaction center M subunit
2757604522	229	1	191	2.5e-44	137.4	TIGR00706	signal peptide peptidase SppA, 36K type
2757604524	204	11	196	1.6e-48	150.8	TIGR00172	MAF protein
2757604526	60	2	55	2.5e-24	71.6	TIGR01031	ribosomal protein L32
2757604527	345	2	334	7.0e-107	343.4	TIGR00182	fatty acid/phospholipid synthesis protein PlsX
2757604528	258	3	258	4.2e-86	274.9	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2757604532	328	3	324	0.0e+00	463.2	TIGR01759	malate dehydrogenase
2757604534	143	6	138	6.3e-36	109.4	TIGR02970	succinate dehydrogenase, cytochrome b556 subunit
2757604535	121	14	119	5.3e-35	106.1	TIGR02968	succinate dehydrogenase, hydrophobic membrane anchor protein
2757604536	598	10	598	0.0e+00	916.6	TIGR01816	succinate dehydrogenase, flavoprotein subunit, E. coli/mitochondrial subgroup
2757604536	598	13	598	0.0e+00	776.5	TIGR01812	succinate dehydrogenase or fumarate reductase, flavoprotein subunitGram-negative/mitochondrial subgroup
2757604537	233	7	225	4.6e-88	280.4	TIGR00384	succinate dehydrogenase and fumarate reductase iron-sulfur protein
2757604539	436	16	430	0.0e+00	762.1	TIGR01798	citrate synthase I (hexameric type)
2757604546	70	2	59	2.0e-27	81.1	TIGR00030	ribosomal protein S21
2757604548	365	6	362	0.0e+00	475.5	TIGR03405	phosphonate metabolism-associated iron-containing alcohol dehydrogenase
2757604549	265	16	265	2.6e-95	304.7	TIGR01097	phosphonate ABC transporter, permease protein PhnE
2757604566	282	5	281	3.8e-106	340.8	TIGR00655	formyltetrahydrofolate deformylase
2757604569	262	4	261	1.0e-76	244	TIGR00668	bis(5'-nucleosyl)-tetraphosphatase (symmetrical)
2757604573	194	71	194	4.6e-24	71.1	TIGR00093	pseudouridine synthase
2757604581	260	35	241	1.1e-34	106	TIGR00697	conserved hypothetical integral membrane protein
2757604589	127	67	124	1.6e-18	52.7	TIGR00964	preprotein translocase, SecE subunit, bacterial
2757604590	194	22	194	4.3e-70	222.1	TIGR00922	transcription termination/antitermination factor NusG
2757604591	143	3	142	6.4e-68	213.2	TIGR01632	50S ribosomal protein uL11, bacterial form
2757604592	232	3	229	2.5e-105	336.9	TIGR01169	ribosomal protein L1, bacterial/chloroplast
2757604594	125	1	125	1.7e-50	156.8	TIGR00855	ribosomal protein L7/L12
2757604595	910	8	910	0.0e+00	1238.1	TIGR02013	DNA-directed RNA polymerase, beta subunit
2757604596	305	52	288	6.5e-63	198.8	TIGR00225	C-terminal peptidase (prc)
2757604597	247	2	246	1.1e-117	377.8	TIGR01258	phosphoglycerate mutase, BPG-dependent, family 1
2757604599	87	4	83	2.1e-37	113.5	TIGR02181	Glutaredoxin, GrxC family
2757604600	149	3	143	1.6e-49	153.6	TIGR00809	protein-export chaperone SecB
2757604608	603	39	603	0.0e+00	478.3	TIGR03648	probable sodium:solute symporter, VC_2705 subfamily
2757604609	604	1	603	0.0e+00	884.3	TIGR01418	phosphoenolpyruvate synthase
2757604616	439	23	435	1.3e-88	283.4	TIGR00786	TRAP transporter, DctM subunit
2757604619	251	1	251	2.5e-105	338.4	TIGR01142	phosphoribosylglycinamide formyltransferase 2
2757604630	177	1	168	1.6e-55	174.5	TIGR01392	homoserine O-acetyltransferase
2757604631	192	5	192	1.6e-76	242.3	TIGR02081	methionine biosynthesis protein MetW
2757604637	373	20	288	7.7e-76	241	TIGR00174	tRNA dimethylallyltransferase
2757604641	511	6	504	1.8e-84	270.2	TIGR02734	phytoene desaturase
2757604643	298	1	293	2.1e-120	387.9	TIGR01289	light-dependent protochlorophyllide reductase
2757604645	404	1	404	5.0e-84	268.6	TIGR01844	type I secretion outer membrane protein, TolC family
2757604648	99	11	96	3.0e-25	74.9	TIGR00029	ribosomal protein S20
2757604649	519	1	519	0.0e+00	440.2	TIGR01695	murein biosynthesis integral membrane protein MurJ
2757604651	342	5	333	0.0e+00	433.8	TIGR00878	phosphoribosylaminoimidazole synthetase
2757604653	230	3	228	9.9e-68	214	TIGR03420	DnaA regulatory inactivator Hda
2757604654	226	6	196	1.0e-28	87.5	TIGR01488	Haloacid Dehalogenase superfamily, subfamily IB, phosphoserine phosphatase-like
2757604654	226	6	208	1.1e-46	146.6	TIGR01490	HAD-superfamily subfamily IB hydrolase, TIGR01490
2757604656	359	20	330	3.7e-104	334.4	TIGR03167	tRNA 2-selenouridine synthase
2757604661	487	6	460	0.0e+00	526.3	TIGR02033	D-hydantoinase
2757604665	232	26	124	2.2e-22	65.7	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2757604666	223	17	115	1.5e-29	88.7	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2757604671	65	1	62	8.5e-18	50.5	TIGR00013	4-oxalocrotonate tautomerase family enzyme
2757604674	191	1	191	4.4e-64	203.1	TIGR00838	argininosuccinate lyase
2757604675	291	1	291	1.5e-76	243.7	TIGR00215	lipid-A-disaccharide synthase
2757604676	265	7	264	5.6e-95	303.4	TIGR01852	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
2757604677	145	1	141	1.0e-61	193	TIGR01750	beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ
2757604678	224	1	213	2.5e-83	265.7	TIGR01853	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD
2757604679	252	1	249	3.6e-107	344.2	TIGR00276	epoxyqueuosine reductase
2757604683	64	10	56	1.9e-15	43	TIGR03141	heme exporter protein CcmD
2757604684	251	46	229	4.0e-71	224.8	TIGR01191	heme exporter protein CcmC
2757604685	221	7	217	1.2e-76	243	TIGR01190	heme exporter protein CcmB
2757604686	211	7	208	2.3e-68	215.8	TIGR01189	heme ABC exporter, ATP-binding protein CcmA
2757604691	102	3	102	3.9e-35	107.5	TIGR00652	diaminopimelate epimerase
2757604697	345	10	337	7.4e-88	280.9	TIGR01275	pyridoxal phosphate-dependent enzymes, D-cysteine desulfhydrase family
2757604698	389	1	389	0.0e+00	656.2	TIGR01345	malate synthase G
2757604699	288	1	283	7.6e-84	268	TIGR00237	exodeoxyribonuclease VII, large subunit
2757604702	417	1	417	0.0e+00	731.6	TIGR00183	isocitrate dehydrogenase, NADP-dependent, prokaryotic type
2757604705	623	2	623	0.0e+00	958.5	TIGR02639	ATP-dependent Clp protease ATP-binding subunit clpA
2757604713	257	5	162	1.5e-56	177.8	TIGR00504	pyroglutamyl-peptidase I
2757604717	343	38	342	0.0e+00	490	TIGR00635	Holliday junction DNA helicase, RuvB subunit
2757604718	191	1	191	7.4e-56	174.7	TIGR00084	Holliday junction DNA helicase, RuvA subunit
2757604733	448	4	442	0.0e+00	472.9	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2757604733	448	4	445	0.0e+00	550.6	TIGR01574	tRNA-N(6)-(isopentenyl)adenosine-37 thiotransferase enzyme MiaB
2757604736	122	40	116	1.3e-33	101	TIGR02480	flagellar motor switch protein FliN
2757604737	332	6	328	2.5e-76	242.8	TIGR01397	flagellar motor switch protein FliM
2757604739	152	2	120	1.5e-13	37.2	TIGR02514	type III secretion system needle length determinant
2757604745	225	8	225	6.3e-78	247.6	TIGR00504	pyroglutamyl-peptidase I
2757604748	437	21	433	2.4e-90	289.2	TIGR00786	TRAP transporter, DctM subunit
2757604754	315	5	315	0.0e+00	465.8	TIGR02030	magnesium chelatase ATPase subunit I
2757604755	362	2	362	2.6e-110	355.4	TIGR00561	NAD(P) transhydrogenase, alpha subunit
2757604757	543	3	543	0.0e+00	871.6	TIGR01792	urease, alpha subunit
2757604758	109	5	107	8.7e-48	147	TIGR00192	urease, beta subunit
2757604760	100	1	100	2.6e-57	177.6	TIGR00193	urease, gamma subunit
2757604763	239	5	202	8.5e-55	172.8	TIGR01428	2-haloalkanoic acid dehalogenase, type II
2757604763	239	7	188	1.9e-23	70.6	TIGR01493	Haloacid dehalogenase superfamily, subfamily IA, variant 2 with 3rd motif like haloacid dehalogenase
2757604767	699	16	614	0.0e+00	761.9	TIGR03423	penicillin-binding protein 2
2757604768	176	13	162	6.9e-28	83.6	TIGR03426	rod shape-determining protein MreD
2757604769	305	11	290	1.1e-45	142	TIGR00219	rod shape-determining protein MreC
2757604770	156	1	151	1.2e-64	204.4	TIGR00904	cell shape determining protein, MreB/Mrl family
2757604789	680	1	675	0.0e+00	881.2	TIGR02414	aminopeptidase N, Escherichia coli type
2757604801	259	6	259	1.2e-74	237.5	TIGR01930	acetyl-CoA acetyltransferases
2757604803	236	35	174	2.4e-17	49.8	TIGR01444	methyltransferase, FkbM family
2757604809	211	1	148	5.0e-69	219.1	TIGR00757	ribonuclease, Rne/Rng family
2757604810	149	1	149	2.1e-52	163.8	TIGR00171	3-isopropylmalate dehydratase, small subunit
2757604811	465	1	463	0.0e+00	642	TIGR00170	3-isopropylmalate dehydratase, large subunit
2757604820	467	23	461	0.0e+00	583.7	TIGR00665	replicative DNA helicase
2757604825	294	36	289	5.4e-67	211.9	TIGR00157	ribosome small subunit-dependent GTPase A
2757604828	125	1	116	1.2e-52	163.1	TIGR01024	ribosomal protein L19, bacterial type
2757604829	262	1	243	5.8e-80	253.9	TIGR00088	tRNA (guanine-N1)-methyltransferase
2757604830	187	14	187	6.0e-47	145.2	TIGR02273	16S rRNA processing protein RimM
2757604831	83	2	80	5.1e-30	89.6	TIGR00002	ribosomal protein S16
2757604834	157	8	136	5.7e-43	132.3	TIGR01498	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
2757604835	418	1	380	6.6e-107	343.9	TIGR01942	poly(A) polymerase
2757604840	706	2	698	0.0e+00	631.5	TIGR03375	type I secretion system ATPase, LssB family
2757604843	400	9	393	1.6e-93	299.8	TIGR00836	ammonium transporter
2757604846	231	27	212	3.0e-46	143.3	TIGR04409	LPS export ABC transporter periplasmic protein LptC
2757604848	173	6	164	1.8e-61	192.7	TIGR03358	type VI secretion protein, VC_A0107 family
2757604849	497	19	493	0.0e+00	683.9	TIGR03355	type VI secretion protein, EvpB/VC_A0108 family
2757604850	160	5	154	5.1e-21	61.4	TIGR03344	type VI secretion system effector, Hcp1 family
2757604851	118	1	111	6.9e-20	57.2	TIGR03357	type VI secretion system lysozyme-like protein
2757604852	587	8	587	0.0e+00	537.5	TIGR03359	type VI secretion protein, VC_A0110 family
2757604853	347	11	312	9.3e-69	217.8	TIGR03347	type VI secretion protein, VC_A0111 family
2757604854	901	12	882	0.0e+00	1230.4	TIGR03345	type VI secretion ATPase, ClpV1 family
2757604855	671	12	508	0.0e+00	543	TIGR03361	type VI secretion system Vgr family protein
2757604855	671	23	490	1.4e-116	377.3	TIGR01646	Rhs element Vgr protein
2757604873	526	18	150	1.0e-20	60.2	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
2757604876	704	22	676	0.0e+00	688.6	TIGR00643	ATP-dependent DNA helicase RecG
2757604884	594	12	591	0.0e+00	724.5	TIGR02204	ABC transporter, permease/ATP-binding protein
2757604890	350	10	349	0.0e+00	444.6	TIGR00856	dihydroorotase, homodimeric type
2757604892	307	2	306	7.2e-113	362.8	TIGR00325	UDP-3-0-acyl N-acetylglucosamine deacetylase
2757604894	182	3	160	1.3e-53	167.2	TIGR00228	crossover junction endodeoxyribonuclease RuvC
2757604895	249	13	249	1.1e-73	233.4	TIGR02070	monofunctional biosynthetic peptidoglycan transglycosylase
2757604896	279	194	273	8.7e-12	31.5	TIGR01352	TonB family C-terminal domain
2757604900	699	4	621	0.0e+00	665.5	TIGR01973	NADH-quinone oxidoreductase, chain G
2757604906	259	16	259	2.5e-69	220.1	TIGR00109	ferrochelatase
2757604907	235	70	200	3.7e-15	43.7	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2757604907	235	96	206	3.5e-13	37.1	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2757604908	419	4	418	6.0e-94	301.7	TIGR03467	squalene-associated FAD-dependent desaturase
2757604909	285	16	282	2.4e-117	376.7	TIGR03465	squalene synthase HpnD
2757604910	278	2	208	2.0e-67	213.5	TIGR03464	squalene synthase HpnC
2757604911	318	46	318	7.8e-59	185.2	TIGR01730	RND family efflux transporter, MFP subunit
2757604912	956	1	954	0.0e+00	522.7	TIGR00915	The (Largely Gram-negative Bacterial) Hydrophobe/Amphiphile Efflux-1 (HAE1) Family
2757604913	302	1	297	1.3e-128	415.9	TIGR00110	dihydroxy-acid dehydratase
2757604926	222	130	199	1.2e-14	40.9	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2757604929	615	205	610	2.7e-126	407.5	TIGR00786	TRAP transporter, DctM subunit
2757604945	791	20	785	0.0e+00	692.9	TIGR02416	carbon-monoxide dehydrogenase, large subunit
2757604952	553	2	552	0.0e+00	960	TIGR03719	ATP-binding cassette protein, ChvD family
2757604956	346	18	337	7.9e-121	389	TIGR01430	adenosine deaminase
2757604960	222	8	222	9.8e-69	217.4	TIGR00608	DNA repair protein radc
2757604961	389	4	380	0.0e+00	495.5	TIGR01246	succinyl-diaminopimelate desuccinylase, proteobacterial clade
2757604962	274	4	274	0.0e+00	468	TIGR00965	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
2757604963	406	1	398	0.0e+00	595.6	TIGR03538	succinyldiaminopimelate transaminase
2757604968	471	6	470	0.0e+00	660.8	TIGR00653	glutamine synthetase, type I
2757604975	146	7	120	1.7e-20	59.7	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
2757604976	101	3	55	5.3e-16	44	TIGR01552	prevent-host-death family protein
2757604978	138	3	119	9.6e-17	47.6	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
2757604991	215	4	214	6.0e-24	70.7	TIGR00547	periplasmic chaperone LolA
2757604993	315	5	311	6.4e-122	392	TIGR01292	thioredoxin-disulfide reductase
2757604994	77	1	58	1.9e-32	97.8	TIGR00009	ribosomal protein L28
2757604995	56	1	56	3.2e-28	84.1	TIGR01023	ribosomal protein L33, bacterial type
2757604997	437	93	435	2.7e-67	213.7	TIGR00563	16S rRNA (cytosine(967)-C(5))-methyltransferase
2757605006	473	1	472	0.0e+00	764.5	TIGR00170	3-isopropylmalate dehydratase, large subunit
2757605007	219	1	196	4.3e-84	267.1	TIGR00171	3-isopropylmalate dehydratase, small subunit
2757605010	447	13	404	6.0e-66	208.9	TIGR00797	putative efflux protein, MATE family
2757605011	447	90	432	4.8e-111	356.9	TIGR02966	phosphate regulon sensor kinase PhoR
2757605012	240	2	225	2.0e-102	327.3	TIGR02154	phosphate regulon transcriptional regulatory protein PhoB
2757605013	232	7	219	1.0e-65	207.3	TIGR02135	phosphate transport system regulatory protein PhoU
2757605014	259	12	259	2.3e-122	393.1	TIGR00972	phosphate ABC transporter, ATP-binding protein
2757605015	282	13	281	4.8e-88	280.8	TIGR00974	phosphate ABC transporter, permease protein PstA
2757605016	336	34	329	4.4e-94	300.8	TIGR02138	phosphate ABC transporter, permease protein PstC
2757605017	339	25	337	5.0e-115	369.8	TIGR00975	phosphate ABC transporter, phosphate-binding protein
2757605018	496	1	297	8.0e-95	303.5	TIGR03706	exopolyphosphatase
2757605021	253	21	131	1.2e-18	53.8	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2757605022	228	13	119	3.1e-27	81.3	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2757605026	512	4	499	0.0e+00	691	TIGR00973	2-isopropylmalate synthase, bacterial type
2757605039	462	1	462	5.4e-89	286.2	TIGR00450	tRNA modification GTPase TrmE
2757605039	462	215	362	4.5e-19	55.9	TIGR00231	small GTP-binding protein domain
2757605040	330	51	320	3.3e-108	347.3	TIGR00393	KpsF/GutQ family protein
2757605041	87	18	87	4.6e-24	71.2	TIGR01670	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family
2757605052	379	6	353	5.3e-116	373.5	TIGR00328	flagellar biosynthetic protein FlhB
2757605053	255	12	253	1.4e-56	177.9	TIGR01400	flagellar biosynthetic protein FliR
2757605061	432	21	428	6.2e-117	376.7	TIGR00786	TRAP transporter, DctM subunit
2757605071	399	6	397	4.9e-104	334.2	TIGR01930	acetyl-CoA acetyltransferases
2757605077	452	9	440	7.4e-86	274.6	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2757605079	276	60	276	6.4e-58	182.1	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
2757605080	254	1	235	4.7e-67	212	TIGR00087	5'/3'-nucleotidase SurE
2757605086	355	11	321	6.7e-127	408.9	TIGR00476	selenium donor protein
2757605089	711	9	711	0.0e+00	565.4	TIGR01450	exodeoxyribonuclease V, gamma subunit
2757605103	371	157	256	4.7e-21	61.4	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2757605107	194	4	190	6.1e-45	139	TIGR00385	periplasmic protein thiol:disulfide oxidoreductases, DsbE subfamily
2757605109	453	6	123	7.8e-25	73.7	TIGR03142	cytochrome c-type biogenesis protein CcmI
2757605111	399	2	205	1.3e-60	191.4	TIGR00233	tryptophanyl-tRNA synthetase
2757605116	672	173	333	9.7e-35	106.8	TIGR00231	small GTP-binding protein domain
2757605116	672	87	672	0.0e+00	871.7	TIGR00487	translation initiation factor IF-2
2757605117	109	1	104	1.5e-28	85.8	TIGR00082	ribosome-binding factor A
2757605118	316	13	225	5.2e-75	237.8	TIGR00431	tRNA pseudouridine(55) synthase
2757605119	609	3	159	1.1e-27	83.9	TIGR00231	small GTP-binding protein domain
2757605119	609	5	603	0.0e+00	927.6	TIGR01394	GTP-binding protein TypA/BipA
2757605131	107	4	102	3.0e-25	74.3	TIGR04490	thiosulfate oxidation carrier complex protein SoxZ
2757605134	744	41	743	0.0e+00	524.2	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2757605135	149	1	147	2.3e-59	185.8	TIGR00244	transcriptional regulator NrdR
2757605154	461	62	441	4.3e-73	232.3	TIGR00260	threonine synthase
2757605158	182	11	182	2.1e-88	282.9	TIGR00263	tryptophan synthase, beta subunit
2757605160	265	1	243	3.7e-63	199.3	TIGR00071	tRNA pseudouridine(38-40) synthase
2757605161	107	62	104	1.2e-11	30.7	TIGR03504	FimV C-terminal domain
2757605162	365	18	359	4.1e-119	383.8	TIGR01357	3-dehydroquinate synthase
2757605164	222	2	216	6.1e-75	238.7	TIGR02515	type IV pilus secretin (or competence protein) PilQ
2757605167	334	3	330	1.4e-129	417.7	TIGR02197	ADP-L-glycero-D-manno-heptose-6-epimerase
2757605168	315	5	313	1.4e-121	391.5	TIGR02198	rfaE bifunctional protein, domain I
2757605171	103	1	94	2.4e-39	119.8	TIGR00988	integration host factor, beta subunit
2757605172	559	3	520	0.0e+00	656.1	TIGR00717	ribosomal protein S1
2757605173	110	1	98	2.4e-37	114.8	TIGR00017	cytidylate kinase
2757605179	149	4	148	1.2e-46	144.1	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
2757605185	362	14	174	4.1e-35	107	TIGR03082	membrane protein AbrB duplication
2757605187	548	27	154	1.2e-28	85.9	TIGR00229	PAS domain S-box
2757605191	1027	1	1018	0.0e+00	565.4	TIGR02099	TIGR02099 family protein
2757605197	241	9	216	2.0e-67	212.7	TIGR00364	queuosine biosynthesis protein QueC
2757605200	158	2	147	6.9e-62	193.7	TIGR04430	outer membrane lipid asymmetry maintenance protein MlaD
2757605201	260	10	259	1.1e-82	263.6	TIGR00056	ABC transport permease subunit
2757605208	202	1	202	5.1e-70	222.6	TIGR00018	pantoate--beta-alanine ligase
2757605209	291	23	290	6.7e-95	303.6	TIGR00222	3-methyl-2-oxobutanoate hydroxymethyltransferase
2757605232	290	1	287	2.1e-123	397.2	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
2757605240	138	1	134	3.7e-23	68.2	TIGR00095	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
2757605241	164	6	160	2.1e-58	183.8	TIGR01510	pantetheine-phosphate adenylyltransferase, bacterial
2757605241	164	6	65	1.1e-22	67.2	TIGR00125	cytidyltransferase-like domain
2757605244	309	1	308	0.0e+00	589.1	TIGR03250	putative phosphonoacetaldehyde dehydrogenase
2757605245	183	2	180	2.0e-74	235.1	TIGR03276	phosphonate degradation operons associated HDIG domain protein
2757605246	280	1	277	2.9e-76	242.8	TIGR03340	phosphonate utilization associated putative membrane protein
2757605254	391	24	391	3.3e-83	265.6	TIGR00786	TRAP transporter, DctM subunit
2757605261	160	28	159	6.8e-14	38.2	TIGR00369	uncharacterized domain 1
2757605273	83	6	65	3.4e-32	96.4	TIGR02383	RNA chaperone Hfq
2757605274	384	11	372	0.0e+00	460.6	TIGR03156	GTP-binding protein HflX
2757605274	384	197	366	6.2e-15	42.4	TIGR00231	small GTP-binding protein domain
2757605275	464	140	415	3.8e-92	294.4	TIGR01933	HflK protein
2757605276	302	148	288	4.4e-45	139.8	TIGR01932	HflC protein
2757605278	384	11	319	1.4e-81	259.9	TIGR00443	ATP phosphoribosyltransferase, regulatory subunit
2757605279	443	10	441	0.0e+00	546.5	TIGR00184	adenylosuccinate synthase
2757605281	424	8	418	1.0e-88	283.5	TIGR01324	cystathionine beta-lyase, bacterial
2757605285	131	6	117	2.7e-48	149.2	TIGR00059	ribosomal protein L17
2757605286	330	20	317	4.4e-111	356.8	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2757605287	207	3	207	2.5e-84	268	TIGR01017	ribosomal protein S4, bacterial/organelle type
2757605288	134	15	131	7.0e-58	180.4	TIGR03632	ribosomal protein uS11, bacterial form
2757605289	121	3	114	4.1e-56	174.5	TIGR03631	ribosomal protein uS13, bacterial form
2757605290	72	3	71	2.9e-40	122.4	TIGR00008	translation initiation factor IF-1
2757605294	205	1	204	2.1e-62	197	TIGR03888	nitrile hydratase, beta subunit
2757605296	215	1	214	2.2e-68	217.1	TIGR00207	flagellar motor switch protein FliG
2757605299	396	38	394	0.0e+00	457.7	TIGR02037	periplasmic serine protease, Do/DeqQ family
2757605301	414	4	412	0.0e+00	638.7	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2757605302	79	1	77	2.5e-38	116.1	TIGR00517	acyl carrier protein
2757605306	125	2	124	3.8e-51	158.6	TIGR02425	4-carboxymuconolactone decarboxylase
2757605309	490	3	390	1.8e-63	201.3	TIGR02492	flagellar hook-associated protein FlgK
2757605313	261	1	96	7.3e-14	40.2	TIGR01396	flagellar basal-body rod protein FlgB
2757605313	261	3	149	5.3e-49	155.7	TIGR03506	flagellar hook-basal body protein
2757605313	261	4	261	4.6e-114	368.2	TIGR02488	flagellar basal-body rod protein FlgG, Gram-negative bacteria
2757605315	350	8	331	4.5e-45	140.8	TIGR03506	flagellar hook-basal body protein
2757605316	215	1	178	2.1e-65	207.9	TIGR00966	protein-export membrane protein SecF
2757605316	215	2	175	5.5e-53	166.9	TIGR00916	protein-export membrane protein, SecD/SecF family
2757605318	395	85	302	1.1e-73	233.1	TIGR00732	DNA protecting protein DprA
