gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2757601893	864	438	585	SMART	SM00260	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2757601893	864	445	584	SUPERFAMILY	SSF50341	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2757601893	864	448	590	ProSiteProfiles	PS50851	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2757601893	864	616	744	SMART	SM00260	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2757601893	864	617	743	SUPERFAMILY	SSF50341	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2757601893	864	266	443	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2757601893	864	303	446	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2757601893	864	244	446	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2757601893	864	1	103	ProSiteProfiles	PS50894	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2757601893	864	4	100	SMART	SM00073	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2757601893	864	4	112	SUPERFAMILY	SSF47226	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2757601893	864	202	259	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2757601893	864	764	863	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2757601895	258	2	256	SUPERFAMILY	SSF53474			
2757601896	251	70	244	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2757601898	137	5	130	SUPERFAMILY	SSF81593			
2757601899	95	15	92	SUPERFAMILY	SSF81301			
2757601901	294	5	62	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2757601901	294	4	92	SUPERFAMILY	SSF46785			
2757601901	294	94	291	SUPERFAMILY	SSF53850			
2757601904	217	3	129	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2757601904	217	116	216	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2757601907	214	1	80	ProSiteProfiles	PS50404	IPR004045	Glutathione S-transferase, N-terminal	GO:0005515
2757601907	214	81	203	SUPERFAMILY	SSF47616	IPR010987	Glutathione S-transferase, C-terminal-like	
2757601907	214	85	214	ProSiteProfiles	PS50405	IPR010987	Glutathione S-transferase, C-terminal-like	
2757601907	214	1	84	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2757601908	317	11	68	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2757601908	317	9	120	SUPERFAMILY	SSF46785			
2757601908	317	98	314	SUPERFAMILY	SSF53850			
2757601909	284	20	282	SUPERFAMILY	SSF53850			
2757601910	293	80	255	SUPERFAMILY	SSF53850			
2757601913	102	14	69	SMART	SM00530	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2757601913	102	15	69	ProSiteProfiles	PS50943	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2757601913	102	9	91	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2757601916	459	315	459	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757601916	459	327	459	ProSiteProfiles	PS51007	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757601917	407	14	406	SUPERFAMILY	SSF89796	IPR023606	CoA-transferase family III domain	
2757601918	324	12	280	ProSiteProfiles	PS50991	IPR000891	Pyruvate carboxyltransferase	GO:0003824
2757601918	324	8	303	SUPERFAMILY	SSF51569			
2757601919	143	4	141	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2757601921	517	196	471	SUPERFAMILY	SSF51556			
2757601922	657	338	568	ProSiteProfiles	PS50045	IPR002078	RNA polymerase sigma factor 54 interaction domain	GO:0005524|GO:0006355|GO:0008134
2757601922	657	358	502	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2757601922	657	552	648	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2757601922	657	362	375	ProSitePatterns	PS00675	IPR025662	Sigma-54 interaction domain, ATP-binding site 1	
2757601922	657	552	561	ProSitePatterns	PS00688	IPR025944	Sigma-54 interaction domain, conserved site	
2757601922	657	340	583	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601922	657	69	211	SUPERFAMILY	SSF55781			
2757601924	348	26	343	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2757601926	600	1	78	SUPERFAMILY	SSF55124	IPR005117	Nitrite/Sulfite reductase ferredoxin-like domain	GO:0016491|GO:0055114
2757601926	600	105	152	SUPERFAMILY	SSF55124	IPR005117	Nitrite/Sulfite reductase ferredoxin-like domain	GO:0016491|GO:0055114
2757601926	600	348	454	SUPERFAMILY	SSF55124	IPR005117	Nitrite/Sulfite reductase ferredoxin-like domain	GO:0016491|GO:0055114
2757601926	600	146	308	SUPERFAMILY	SSF56014			
2757601926	600	442	582	SUPERFAMILY	SSF56014			
2757601928	398	1	19	ProSiteProfiles	PS51257			
2757601928	398	1	241	SUPERFAMILY	SSF51971			
2757601928	398	319	379	SUPERFAMILY	SSF51971			
2757601929	91	1	89	SUPERFAMILY	SSF111148	IPR007457	Fe(II) trafficking protein YggX	GO:0005506
2757601930	182	15	161	SUPERFAMILY	SSF158442			
2757601931	451	302	449	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2757601931	451	5	299	SUPERFAMILY	SSF53633	IPR001048	Aspartate/glutamate/uridylate kinase	
2757601931	451	282	423	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2757601932	147	4	139	SUPERFAMILY	SSF88723			
2757601934	952	276	449	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2757601934	952	308	409	SMART	SM00490	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2757601934	952	39	375	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2757601934	952	469	559	SMART	SM00847	IPR007502	Helicase-associated domain	GO:0004386
2757601934	952	22	261	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2757601934	952	34	248	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2757601934	952	23	65	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601934	952	127	585	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601935	206	46	66	ProSitePatterns	PS00166	IPR018376	Enoyl-CoA hydratase/isomerase, conserved site	GO:0003824|GO:0008152
2757601935	206	2	205	SUPERFAMILY	SSF52096			
2757601936	389	126	138	ProSitePatterns	PS00072	IPR006089	Acyl-CoA dehydrogenase, conserved site	GO:0003995|GO:0055114
2757601936	389	228	387	SUPERFAMILY	SSF47203	IPR009075	Acyl-CoA dehydrogenase/oxidase C-terminal	GO:0016627|GO:0055114
2757601936	389	12	240	SUPERFAMILY	SSF56645	IPR009100	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain	GO:0008152|GO:0016627|GO:0055114
2757601937	538	198	209	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2757601937	538	23	536	SUPERFAMILY	SSF56801			
2757601939	443	6	39	SUPERFAMILY	SSF56954			
2757601939	443	134	430	SUPERFAMILY	SSF56954			
2757601942	337	40	116	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2757601942	337	160	174	ProSitePatterns	PS01129	IPR006224	Pseudouridine synthase, RluC/RluD, conserved site	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2757601942	337	102	331	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2757601942	337	37	130	SUPERFAMILY	SSF55174			
2757601943	227	1	80	SUPERFAMILY	SSF46785			
2757601943	227	83	158	SUPERFAMILY	SSF46785			
2757601944	346	40	99	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2757601944	346	40	100	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
2757601944	346	141	155	ProSitePatterns	PS01149	IPR018496	Pseudouridine synthase, RsuA/RluB/E/F, conserved site	GO:0001522|GO:0003723|GO:0009451|GO:0016866
2757601944	346	101	270	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2757601944	346	42	127	SUPERFAMILY	SSF55174			
2757601945	141	1	139	SUPERFAMILY	SSF54919	IPR001564	Nucleoside diphosphate kinase	GO:0004550|GO:0005524|GO:0006165|GO:0006183|GO:0006228|GO:0006241
2757601945	141	3	140	SMART	SM00562	IPR001564	Nucleoside diphosphate kinase	GO:0004550|GO:0005524|GO:0006165|GO:0006183|GO:0006228|GO:0006241
2757601945	141	114	122	ProSitePatterns	PS00469	IPR023005	Nucleoside diphosphate kinase, active site	
2757601946	369	99	330	SUPERFAMILY	SSF102114			
2757601947	417	302	391	SUPERFAMILY	SSF56014			
2757601948	431	328	415	SUPERFAMILY	SSF52954	IPR004154	Anticodon-binding	
2757601948	431	22	335	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2757601948	431	7	320	SUPERFAMILY	SSF55681			
2757601950	379	44	367	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2757601950	379	62	94	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2757601950	379	141	172	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2757601950	379	185	216	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2757601950	379	273	305	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2757601950	379	1	24	ProSiteProfiles	PS51257			
2757601951	446	1	148	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2757601951	446	179	326	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2757601951	446	4	163	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601951	446	138	443	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601952	81	8	70	SUPERFAMILY	SSF50182	IPR010920	Like-Sm (LSM) domain	
2757601953	377	188	362	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601954	468	141	316	SMART	SM00244	IPR001107	Band 7 protein	
2757601954	468	203	323	SUPERFAMILY	SSF117892			
2757601955	298	20	188	SMART	SM00244	IPR001107	Band 7 protein	
2757601955	298	54	194	SUPERFAMILY	SSF117892			
2757601957	384	4	316	SUPERFAMILY	SSF55681			
2757601958	457	8	450	SMART	SM00788	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164
2757601958	457	15	22	ProSitePatterns	PS01266	IPR018220	Adenylosuccinate synthase, active site	GO:0004019|GO:0005525|GO:0006164
2757601958	457	140	151	ProSitePatterns	PS00513	IPR018220	Adenylosuccinate synthase, active site	GO:0004019|GO:0005525|GO:0006164
2757601958	457	8	455	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601959	174	5	168	SUPERFAMILY	SSF53271			
2757601960	328	1	312	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2757601962	564	11	507	SMART	SM00434	IPR002205	DNA topoisomerase, type IIA, subunit A/C-terminal	GO:0003677|GO:0003918|GO:0005524|GO:0006265
2757601962	564	30	524	SUPERFAMILY	SSF56719	IPR013760	DNA topoisomerase, type IIA-like domain	GO:0003918|GO:0005524
2757601963	277	1	272	SUPERFAMILY	SSF51569			
2757601964	449	307	447	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2757601964	449	89	304	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2757601964	449	2	78	SUPERFAMILY	SSF51984			
2757601965	330	247	309	SUPERFAMILY	SSF110997	IPR007730	Sporulation-related domain	
2757601968	540	29	501	SUPERFAMILY	SSF51395			
2757601970	307	1	160	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601971	138	7	68	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
2757601971	138	7	85	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2757601971	138	5	103	SUPERFAMILY	SSF55174			
2757601974	1124	805	1110	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
2757601974	1124	2	331	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601974	1124	340	785	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601975	1204	902	1200	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
2757601975	1204	1	475	ProSiteProfiles	PS51198	IPR014016	UvrD-like Helicase, ATP-binding domain	GO:0005524
2757601975	1204	506	766	ProSiteProfiles	PS51217	IPR014017	DNA helicase, UvrD-like, C-terminal	GO:0005524|GO:0016787
2757601975	1204	12	74	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601975	1204	119	204	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601975	1204	343	495	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601975	1204	551	826	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601976	580	167	301	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2757601976	580	32	310	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601976	580	281	344	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601976	580	415	575	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601978	111	10	101	SUPERFAMILY	SSF52799			
2757601979	210	126	210	SMART	SM00463	IPR002625	Smr protein/MutS2 C-terminal	
2757601979	210	129	210	ProSiteProfiles	PS50828	IPR002625	Smr protein/MutS2 C-terminal	
2757601979	210	127	210	SUPERFAMILY	SSF160443			
2757601980	234	26	100	SUPERFAMILY	SSF47781	IPR010994	RuvA domain 2-like	
2757601980	234	183	188	ProSitePatterns	PS01302	IPR020891	Uncharacterised protein family UPF0758, conserved site	
2757601980	234	118	205	SUPERFAMILY	SSF102712			
2757601981	149	10	83	ProSiteProfiles	PS50059	IPR001179	Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain	GO:0006457
2757601981	149	7	148	SUPERFAMILY	SSF54534			
2757601983	438	145	423	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2757601983	438	1	115	SUPERFAMILY	SSF46589	IPR010978	tRNA-binding arm	GO:0000166
2757601983	438	119	433	SUPERFAMILY	SSF55681			
2757601984	164	1	18	ProSiteProfiles	PS51257			
2757601986	92	8	85	SUPERFAMILY	SSF47598	IPR010985	Ribbon-helix-helix	GO:0006355
2757601987	170	10	154	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2757601990	33	1	33	SUPERFAMILY	SSF51735			
2757601991	336	1	324	SUPERFAMILY	SSF53756			
2757601992	478	56	79	ProSitePatterns	PS00583	IPR002173	Carbohydrate/puine kinase, PfkB, conserved site	GO:0016773
2757601992	478	17	317	SUPERFAMILY	SSF53613			
2757601992	478	344	475	SUPERFAMILY	SSF52374			
2757601993	193	34	189	ProSiteProfiles	PS51464	IPR001347	Sugar isomerase (SIS)	GO:0005975|GO:0030246
2757601993	193	16	188	SUPERFAMILY	SSF53697			
2757601994	334	125	320	SMART	SM00672	IPR006598	Lipopolysaccharide-modifying protein	
2757601995	301	53	142	SUPERFAMILY	SSF103481			
2757601995	301	202	299	SUPERFAMILY	SSF103481			
2757601996	271	2	144	SUPERFAMILY	SSF53448			
2757601996	271	176	244	SUPERFAMILY	SSF53448			
2757601998	994	661	989	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2757601998	994	512	526	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2757601998	994	882	896	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2757601998	994	23	223	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601998	994	455	594	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601998	994	671	958	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757601999	118	28	115	SUPERFAMILY	SSF46785			
2757602000	282	17	263	SMART	SM00934	IPR001754	Orotidine 5'-phosphate decarboxylase domain	GO:0004590|GO:0006207
2757602000	282	3	264	SUPERFAMILY	SSF51366	IPR011060	Ribulose-phosphate binding barrel	GO:0003824|GO:0008152
2757602000	282	90	103	ProSitePatterns	PS00156	IPR018089	Orotidine 5'-phosphate decarboxylase, active site	GO:0004590|GO:0006207
2757602001	302	93	292	SUPERFAMILY	SSF52141	IPR005122	Uracil-DNA glycosylase-like	
2757602001	302	123	284	SMART	SM00986	IPR005122	Uracil-DNA glycosylase-like	
2757602001	302	123	284	SMART	SM00987			
2757602002	167	21	167	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2757602002	167	32	165	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2757602003	234	1	102	SUPERFAMILY	SSF53067			
2757602003	234	107	214	SUPERFAMILY	SSF53067			
2757602004	328	52	163	SUPERFAMILY	SSF103481			
2757602004	328	235	319	SUPERFAMILY	SSF103481			
2757602005	472	30	468	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2757602006	150	1	17	ProSiteProfiles	PS51257			
2757602007	330	11	199	ProSiteProfiles	PS51163	IPR006070	YrdC-like domain	GO:0003725
2757602007	330	14	207	SUPERFAMILY	SSF55821	IPR017945	DHBP synthase RibB-like alpha/beta domain	
2757602008	398	319	392	SUPERFAMILY	SSF51246	IPR011054	Rudiment single hybrid motif	
2757602008	398	112	309	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2757602008	398	3	104	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2757602008	398	107	313	SUPERFAMILY	SSF56059			
2757602009	164	4	155	SMART	SM01001	IPR000031	Phosphoribosylaminoimidazole carboxylase PurE domain	GO:0006189
2757602009	164	5	158	SUPERFAMILY	SSF52255	IPR000031	Phosphoribosylaminoimidazole carboxylase PurE domain	GO:0006189
2757602010	318	1	107	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2757602010	318	2	108	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2757602010	318	114	181	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2757602010	318	23	41	ProSitePatterns	PS00194	IPR017937	Thioredoxin, conserved site	GO:0045454
2757602010	318	119	242	SUPERFAMILY	SSF48452			
2757602011	128	9	124	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2757602011	128	10	128	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2757602011	128	8	127	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2757602012	299	106	120	ProSitePatterns	PS01057	IPR018236	SAICAR synthetase, conserved site	GO:0004639|GO:0006164
2757602012	299	205	213	ProSitePatterns	PS01058	IPR018236	SAICAR synthetase, conserved site	GO:0004639|GO:0006164
2757602012	299	6	296	SUPERFAMILY	SSF56104			
2757602013	354	73	85	ProSitePatterns	PS00602	IPR000771	Ketose-bisphosphate aldolase, class-II	GO:0005975|GO:0008270|GO:0016832
2757602013	354	139	150	ProSitePatterns	PS00806	IPR000771	Ketose-bisphosphate aldolase, class-II	GO:0005975|GO:0008270|GO:0016832
2757602013	354	1	329	SUPERFAMILY	SSF51569			
2757602014	477	72	165	SUPERFAMILY	SSF50800	IPR011037	Pyruvate kinase-like, insert domain	
2757602014	477	327	477	SUPERFAMILY	SSF52935	IPR015795	Pyruvate kinase, C-terminal	
2757602014	477	3	77	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2757602014	477	168	341	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2757602015	235	26	146	SMART	SM00100	IPR000595	Cyclic nucleotide-binding domain	
2757602015	235	43	145	ProSiteProfiles	PS50042	IPR000595	Cyclic nucleotide-binding domain	
2757602015	235	180	229	SMART	SM00419	IPR001808	Transcription regulator HTH, Crp	GO:0003700|GO:0005622|GO:0006355
