contig_120_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_495_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_521_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_480_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_472_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_325_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_489_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_400_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_503_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_278_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_368_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_377_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_200_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_359_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_319_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_24_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_349_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_367_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_465_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_470_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_75_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_216_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_248_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_434_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_178_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_416_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_7_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_509_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_381_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_180_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_95_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_292_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_214_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_476_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_41_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_213_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_522_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_143_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_467_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_404_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_344_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_494_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_458_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_321_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_217_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_295_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_126_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_364_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_459_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_173_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_447_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_142_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_258_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_133_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_61_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_192_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_226_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_320_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_268_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_250_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_112_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_184_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_333_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_94_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_311_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_256_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_524_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_170_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_110_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_93_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_113_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_81_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_198_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_19_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_492_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_60_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_246_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_86_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_471_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_497_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_125_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_100_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_505_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_483_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_353_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_163_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_175_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_487_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_272_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_66_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_69_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_413_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_442_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_241_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_394_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_384_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_231_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_502_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_301_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_270_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_393_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_504_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_351_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_360_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_228_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_18_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_322_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_169_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_215_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_6_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_155_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_186_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_50_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_346_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_123_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_220_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_15_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_474_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_22_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_516_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_253_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_510_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_448_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_456_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_271_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_408_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_289_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_436_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_136_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_265_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_441_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_352_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_257_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_340_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_147_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_517_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_361_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_519_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_439_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_205_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_330_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_432_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_273_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_450_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_148_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_518_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_168_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_376_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_285_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_438_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_114_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_78_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_13_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_195_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_269_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_108_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_336_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_294_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_440_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_31_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_293_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_466_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_80_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_35_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_64_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_204_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_116_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_481_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_286_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_252_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_328_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_77_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_67_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_199_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_65_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_177_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_185_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_348_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_426_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_378_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_245_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_134_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_152_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_261_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_491_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_73_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_107_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_23_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_312_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_414_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_357_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_469_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_89_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_267_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_254_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_380_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_242_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_496_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_433_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_128_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_356_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_347_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_427_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_99_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_501_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_49_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_224_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_389_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_150_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_409_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_141_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_28_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_43_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_287_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_52_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_488_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_165_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_327_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_350_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_207_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_105_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_87_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_130_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_429_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_1_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_106_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_452_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_390_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_382_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_398_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_132_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_326_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_51_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_375_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_457_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_362_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_407_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_323_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_411_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_473_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_244_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_417_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_193_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_161_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_230_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_422_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_262_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_36_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_396_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_70_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_90_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_520_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_444_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_288_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_332_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_5_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_236_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_331_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_4_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_197_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_523_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_140_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_392_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_283_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_324_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_62_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_194_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_405_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_188_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_8_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_85_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_526_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_421_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_395_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_235_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_415_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_402_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_460_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_374_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_308_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_14_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_303_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_281_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_302_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_461_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_160_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_475_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_243_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_299_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_227_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_412_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_418_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_318_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_202_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_25_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_247_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_370_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_223_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_135_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_117_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_462_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_82_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_453_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_334_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_455_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_21_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_74_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_164_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_122_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_276_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_119_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_232_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_12_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_211_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_263_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_144_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_218_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_280_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_446_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_338_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_383_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_478_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_166_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_290_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_498_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_179_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_225_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_464_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_406_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_493_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_111_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_482_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_131_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_508_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_157_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_124_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_430_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_229_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_385_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_154_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_468_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_479_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_11_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_187_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_500_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_345_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_296_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_47_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_48_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_237_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_2_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_191_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_437_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_264_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_167_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_58_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_38_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_203_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_221_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_315_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_363_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_511_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_525_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_445_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_329_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_391_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_222_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_57_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_181_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_454_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_443_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_190_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_337_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_379_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_513_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_358_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_335_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_103_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_46_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_371_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_420_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_499_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_399_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_79_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_118_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_151_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_238_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_365_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_282_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_109_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_174_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_84_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_33_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_477_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_71_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_428_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_206_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_451_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_354_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_274_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_369_split_00001	A10_Fa13.BD.MLB.SN_bin10
contig_255_split_00001	A10_Fa13.BD.MLB.SN_bin10
