gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2737825852	366	286	363	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
2737825852	366	312	319	ProSitePatterns	PS00858	IPR018528	Prephenate dehydratase, conserved site	GO:0004664|GO:0009094
2737825852	366	10	94	SUPERFAMILY	SSF48600	IPR020822	Chorismate mutase, type II	GO:0046417
2737825852	366	95	272	SUPERFAMILY	SSF53850			
2737825852	366	277	363	SUPERFAMILY	SSF55021			
2737825853	298	4	292	ProSiteProfiles	PS51176	IPR003099	Prephenate dehydrogenase	GO:0004665|GO:0006571|GO:0008977|GO:0055114
2737825853	298	176	284	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2737825853	298	5	172	SUPERFAMILY	SSF51735			
2737825854	671	7	442	SUPERFAMILY	SSF55205	IPR013792	RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta	GO:0003824
2737825854	671	91	105	ProSitePatterns	PS00104	IPR023193	3-phosphoshikimate 1-carboxyvinyltransferase, conserved site	
2737825854	671	452	666	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737825855	559	21	87	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2737825855	559	105	171	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2737825855	559	192	260	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2737825855	559	277	347	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2737825855	559	364	434	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2737825855	559	451	520	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2737825855	559	1	111	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737825855	559	103	184	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737825855	559	189	274	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737825855	559	255	358	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737825855	559	342	440	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737825855	559	449	533	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737825855	559	19	87	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2737825855	559	103	171	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2737825855	559	190	260	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2737825855	559	275	347	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2737825855	559	362	434	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2737825855	559	449	520	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2737825856	106	1	91	SMART	SM00411	IPR000119	Histone-like bacterial DNA-binding protein	GO:0003677
2737825856	106	1	91	SUPERFAMILY	SSF47729	IPR010992	Integration host factor (IHF)-like DNA-binding domain	GO:0003677
2737825858	389	37	104	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2737825858	389	181	248	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2737825858	389	37	70	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2737825858	389	71	104	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2737825858	389	181	214	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2737825858	389	39	165	SUPERFAMILY	SSF48452			
2737825858	389	180	274	SUPERFAMILY	SSF48452			
2737825859	473	2	471	SUPERFAMILY	SSF53732	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha	GO:0008152
2737825859	473	343	359	ProSitePatterns	PS00450	IPR018136	Aconitase family, 4Fe-4S cluster binding site	
2737825859	473	406	419	ProSitePatterns	PS01244	IPR018136	Aconitase family, 4Fe-4S cluster binding site	
2737825860	217	1	201	SUPERFAMILY	SSF52016	IPR015928	Aconitase/3-isopropylmalate dehydratase, swivel	GO:0008152
2737825861	361	247	266	ProSitePatterns	PS00470	IPR019818	Isocitrate/isopropylmalate dehydrogenase, conserved site	GO:0000287|GO:0016616|GO:0051287|GO:0055114
2737825861	361	1	360	SUPERFAMILY	SSF53659			
2737825862	233	4	123	SMART	SM00859	IPR000534	Semialdehyde dehydrogenase, NAD-binding	GO:0016620|GO:0051287|GO:0055114
2737825862	233	5	148	SUPERFAMILY	SSF51735			
2737825862	233	134	233	SUPERFAMILY	SSF55347			
2737825863	559	203	214	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2737825863	559	13	145	SUPERFAMILY	SSF56801			
2737825863	559	172	549	SUPERFAMILY	SSF56801			
2737825864	339	3	330	SUPERFAMILY	SSF51679	IPR011251	Luciferase-like domain	GO:0016705|GO:0055114
2737825865	339	4	334	SUPERFAMILY	SSF51726			
2737825867	161	2	87	SUPERFAMILY	SSF89963			
2737825867	161	89	161	SUPERFAMILY	SSF89963			
2737825868	353	222	353	SUPERFAMILY	SSF56194	IPR011601	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal	GO:0008762|GO:0055114
2737825868	353	8	208	SUPERFAMILY	SSF56176	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2737825868	353	17	199	ProSiteProfiles	PS51387	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2737825869	319	107	278	SUPERFAMILY	SSF53850			
2737825870	446	17	25	ProSitePatterns	PS00564	IPR018223	Argininosuccinate synthase, conserved site	GO:0004055|GO:0005524|GO:0006526
2737825870	446	129	140	ProSitePatterns	PS00565	IPR018223	Argininosuccinate synthase, conserved site	GO:0004055|GO:0005524|GO:0006526
2737825870	446	4	183	SUPERFAMILY	SSF52402			
2737825870	446	190	440	SUPERFAMILY	SSF69864			
2737825871	105	14	104	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2737825873	114	2	114	ProSiteProfiles	PS51353	IPR006660	Arsenate reductase-like	
2737825873	114	3	112	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2737825874	429	282	416	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2737825874	429	3	280	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2737825877	196	80	165	SMART	SM00493	IPR006171	Toprim domain	
2737825877	196	80	175	ProSiteProfiles	PS50880	IPR006171	Toprim domain	
2737825877	196	4	196	SUPERFAMILY	SSF111304	IPR023627	Recombination protein RecR	
2737825878	107	7	98	SUPERFAMILY	SSF82607	IPR004401	Nucleoid-associated protein YbaB	
2737825879	648	37	199	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737825879	648	249	367	SUPERFAMILY	SSF48019	IPR008921	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal	GO:0003677|GO:0006260
2737825879	648	31	227	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737825881	227	2	162	SUPERFAMILY	SSF53850			
2737825882	277	84	264	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2737825882	277	83	264	SUPERFAMILY	SSF161098			
2737825883	260	5	237	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2737825883	260	34	213	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737825883	260	5	235	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737825884	264	27	95	ProSiteProfiles	PS50949	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2737825884	264	33	92	SMART	SM00345	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2737825884	264	113	250	SMART	SM00866	IPR011663	UbiC transcription regulator-associated	GO:0003677|GO:0006355
2737825884	264	26	96	SUPERFAMILY	SSF46785			
2737825884	264	80	255	SUPERFAMILY	SSF64288			
2737825885	118	7	104	ProSiteProfiles	PS50987	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
2737825885	118	17	94	SMART	SM00418	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
2737825885	118	7	102	SUPERFAMILY	SSF46785			
2737825886	416	7	402	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2737825887	347	1	164	SMART	SM00846	IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain	GO:0016620|GO:0055114
2737825887	347	162	169	ProSitePatterns	PS00071	IPR020830	Glyceraldehyde 3-phosphate dehydrogenase, active site	GO:0016620|GO:0055114
2737825887	347	1	193	SUPERFAMILY	SSF51735			
2737825887	347	164	326	SUPERFAMILY	SSF55347			
2737825888	718	1	60	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2737825890	202	1	176	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2737825891	462	359	459	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2737825891	462	54	379	SUPERFAMILY	SSF51556			
2737825895	525	1	63	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2737825895	525	75	129	SMART	SM00926	IPR006963	Molybdopterin oxidoreductase, 4Fe-4S domain	GO:0016491|GO:0055114
2737825895	525	75	131	ProSiteProfiles	PS51669	IPR006963	Molybdopterin oxidoreductase, 4Fe-4S domain	GO:0016491|GO:0055114
2737825895	525	75	523	SUPERFAMILY	SSF53706			
2737825896	68	1	43	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2737825898	203	11	203	SUPERFAMILY	SSF56209	IPR004232	Nitrile hydratase alpha /Thiocyanate hydrolase gamma	GO:0003824|GO:0006807|GO:0046914
2737825900	626	406	602	SUPERFAMILY	SSF82866			
2737825901	316	74	291	SUPERFAMILY	SSF82866			
2737825904	161	15	159	SUPERFAMILY	SSF55040	IPR002820	Molybdopterin cofactor biosynthesis C (MoaC) domain	GO:0006777
2737825905	229	59	220	SUPERFAMILY	SSF56349	IPR011010	DNA breaking-rejoining enzyme, catalytic core	GO:0003677
2737825906	384	106	153	SMART	SM00612	IPR006652	Kelch repeat type 1	GO:0005515
2737825906	384	154	202	SMART	SM00612	IPR006652	Kelch repeat type 1	GO:0005515
2737825906	384	203	253	SMART	SM00612	IPR006652	Kelch repeat type 1	GO:0005515
2737825906	384	254	302	SMART	SM00612	IPR006652	Kelch repeat type 1	GO:0005515
2737825906	384	303	356	SMART	SM00612	IPR006652	Kelch repeat type 1	GO:0005515
2737825906	384	124	374	SUPERFAMILY	SSF117281			
2737825907	51	6	47	SUPERFAMILY	SSF55040	IPR002820	Molybdopterin cofactor biosynthesis C (MoaC) domain	GO:0006777
2737825908	464	300	462	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2737825908	464	356	464	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2737825908	464	246	314	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2737825908	464	253	464	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2737825908	464	241	312	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2737825910	345	61	232	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2737825910	345	217	225	ProSitePatterns	PS00321	IPR020584	DNA recombination/repair protein RecA, conserved site	GO:0003677|GO:0005524|GO:0006259|GO:0008094
2737825910	345	203	276	ProSiteProfiles	PS50163	IPR020587	DNA recombination/repair protein RecA, monomer-monomer interface	GO:0003677|GO:0005524|GO:0006259|GO:0008094
2737825910	345	39	198	ProSiteProfiles	PS50162	IPR020588	DNA recombination/repair protein RecA-like, ATP-binding domain	GO:0003677|GO:0005524|GO:0006259|GO:0008094
2737825910	345	272	330	SUPERFAMILY	SSF54752	IPR023400	DNA recombination and repair protein RecA, C-terminal	
2737825910	345	7	271	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2737825911	119	53	119	SUPERFAMILY	SSF46785			
2737825912	393	40	393	SUPERFAMILY	SSF50952	IPR011041	Soluble quinoprotein glucose/sorbosone dehydrogenase	GO:0003824
2737825913	531	114	196	SUPERFAMILY	SSF50969	IPR011044	Quinoprotein amine dehydrogenase, beta chain-like	
2737825913	531	231	340	SUPERFAMILY	SSF50969	IPR011044	Quinoprotein amine dehydrogenase, beta chain-like	
2737825913	531	426	527	SUPERFAMILY	SSF50969	IPR011044	Quinoprotein amine dehydrogenase, beta chain-like	
2737825913	531	1	25	ProSiteProfiles	PS51257			
2737825914	688	403	458	SUPERFAMILY	SSF55816	IPR008334	5'-Nucleotidase, C-terminal	GO:0009166|GO:0016787
2737825914	688	485	633	SUPERFAMILY	SSF55816	IPR008334	5'-Nucleotidase, C-terminal	GO:0009166|GO:0016787
2737825914	688	50	361	SUPERFAMILY	SSF56300			
2737825917	147	7	70	ProSiteProfiles	PS50059	IPR001179	Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain	GO:0006457
2737825917	147	5	146	SUPERFAMILY	SSF54534			
2737825918	223	172	177	ProSitePatterns	PS01302	IPR020891	Uncharacterised protein family UPF0758, conserved site	
2737825918	223	121	200	SUPERFAMILY	SSF102712			
2737825919	353	294	307	ProSitePatterns	PS00584	IPR002173	Carbohydrate/puine kinase, PfkB, conserved site	GO:0016773
2737825919	353	22	338	SUPERFAMILY	SSF53613			
2737825920	378	309	375	SUPERFAMILY	SSF51246	IPR011054	Rudiment single hybrid motif	
2737825920	378	107	297	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2737825920	378	2	101	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2737825920	378	102	304	SUPERFAMILY	SSF56059			
2737825921	336	1	335	SUPERFAMILY	SSF51735			
2737825923	183	3	180	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2737825924	293	7	292	SUPERFAMILY	SSF53448			
2737825927	525	122	458	ProSiteProfiles	PS50011	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
2737825927	525	93	160	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2737825927	525	195	438	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2737825928	491	1	444	ProSiteProfiles	PS50283	IPR001734	Sodium/solute symporter	GO:0005215|GO:0006810|GO:0016020|GO:0055085
2737825929	111	1	42	SMART	SM00834	IPR013429	Putative regulatory protein, FmdB, Zinc ribbon domain	
2737825931	473	293	422	SUPERFAMILY	SSF55261	IPR004115	GAD domain	GO:0004812|GO:0005524|GO:0005737
2737825931	473	141	449	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2737825931	473	3	107	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2737825931	473	110	290	SUPERFAMILY	SSF55681			
2737825931	473	431	470	SUPERFAMILY	SSF55681			
2737825932	278	165	184	ProSitePatterns	PS00470	IPR019818	Isocitrate/isopropylmalate dehydrogenase, conserved site	GO:0000287|GO:0016616|GO:0051287|GO:0055114
2737825932	278	5	278	SUPERFAMILY	SSF53659			
2737825933	138	49	138	SMART	SM00411	IPR000119	Histone-like bacterial DNA-binding protein	GO:0003677
2737825933	138	49	138	SUPERFAMILY	SSF47729	IPR010992	Integration host factor (IHF)-like DNA-binding domain	GO:0003677
2737825933	138	94	113	ProSitePatterns	PS00045	IPR020816	Histone-like DNA-binding protein, conserved site	GO:0003677
2737825935	638	268	371	ProSiteProfiles	PS50198	IPR000297	Peptidyl-prolyl cis-trans isomerase, PpiC-type	GO:0016853
2737825935	638	40	169	SUPERFAMILY	SSF109998	IPR027304	Trigger factor/SurA domain	
2737825935	638	203	248	SUPERFAMILY	SSF109998	IPR027304	Trigger factor/SurA domain	
2737825935	638	267	373	SUPERFAMILY	SSF54534			
2737825938	332	256	329	SUPERFAMILY	SSF101801	IPR001543	Surface presentation of antigen (SpoA)	
2737825939	102	21	100	SUPERFAMILY	SSF101801	IPR001543	Surface presentation of antigen (SpoA)	
2737825941	417	40	260	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2737825941	417	270	416	SUPERFAMILY	SSF52210	IPR016102	Succinyl-CoA synthetase-like	
2737825941	417	288	313	ProSitePatterns	PS01217	IPR017866	Succinyl-CoA synthetase, beta subunit, conserved site	
2737825941	417	32	269	SUPERFAMILY	SSF56059			
2737825942	298	4	103	SMART	SM00881	IPR003781	CoA-binding	GO:0048037
2737825942	298	161	190	ProSitePatterns	PS01216	IPR005810	Succinyl-CoA ligase, alpha subunit	GO:0003824|GO:0008152
2737825942	298	132	295	SUPERFAMILY	SSF52210	IPR016102	Succinyl-CoA synthetase-like	
2737825942	298	245	258	ProSitePatterns	PS00399	IPR017440	ATP-citrate lyase/succinyl-CoA ligase, active site	GO:0003824|GO:0003878|GO:0004775|GO:0008152
2737825942	298	1	117	SUPERFAMILY	SSF51735			
2737825944	160	6	26	ProSitePatterns	PS00409	IPR012902	Prokaryotic N-terminal methylation site	
2737825944	160	9	158	SUPERFAMILY	SSF54523			
2737825946	165	137	165	ProSiteProfiles	PS50043	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2737825946	165	6	117	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2737825946	165	7	121	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2737825946	165	7	156	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2737825947	283	72	242	SUPERFAMILY	SSF53850			
2737825948	95	11	66	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2737825950	754	683	754	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
2737825950	754	269	379	SMART	SM00954	IPR007685	RelA/SpoT	GO:0015969
2737825950	754	421	485	SUPERFAMILY	SSF81271	IPR012676	TGS-like	
2737825950	754	36	224	SUPERFAMILY	SSF109604			
2737825950	754	226	405	SUPERFAMILY	SSF81301			
2737825950	754	678	752	SUPERFAMILY	SSF55021			
2737825951	312	23	308	SUPERFAMILY	SSF53474			
2737825952	246	5	173	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2737825952	246	138	166	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
2737825952	246	2	239	SUPERFAMILY	SSF51735			
2737825953	364	230	363	SUPERFAMILY	SSF50621	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824
2737825953	364	235	364	SMART	SM01005	IPR011079	Alanine racemase, C-terminal	
2737825953	364	32	42	ProSitePatterns	PS00395	IPR020622	Alanine racemase, pyridoxal-phosphate attachment site	
2737825953	364	9	236	SUPERFAMILY	SSF51419			
2737825956	297	48	141	SUPERFAMILY	SSF103481			
2737825957	161	1	161	ProSiteProfiles	PS51355	IPR000889	Glutathione peroxidase	GO:0004602|GO:0006979|GO:0055114
2737825957	161	23	38	ProSitePatterns	PS00460	IPR000889	Glutathione peroxidase	GO:0004602|GO:0006979|GO:0055114
2737825957	161	59	66	ProSitePatterns	PS00763	IPR000889	Glutathione peroxidase	GO:0004602|GO:0006979|GO:0055114
2737825957	161	1	158	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2737825960	98	1	85	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2737825961	412	6	101	SUPERFAMILY	SSF46548	IPR009051	Alpha-helical ferredoxin	GO:0051536
2737825961	412	16	47	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737825961	412	66	89	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737825961	412	25	36	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737825961	412	75	86	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737825962	381	180	380	SUPERFAMILY	SSF55103	IPR016164	FAD-linked oxidase-like, C-terminal	GO:0003824|GO:0050660
2737825962	381	1	170	ProSiteProfiles	PS51387	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2737825962	381	8	170	SUPERFAMILY	SSF56176	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2737825964	392	52	355	SUPERFAMILY	SSF63829			
2737825965	353	204	218	ProSitePatterns	PS00868	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0030170
2737825965	353	26	353	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2737825966	504	2	233	ProSiteProfiles	PS51278	IPR017932	Glutamine amidotransferase type 2 domain	
2737825966	504	2	256	SUPERFAMILY	SSF56235			
2737825966	504	249	483	SUPERFAMILY	SSF53271			
2737825968	163	86	162	SUPERFAMILY	SSF110997	IPR007730	Sporulation-related domain	
2737825972	208	15	206	SUPERFAMILY	SSF89155			
2737825973	705	176	205	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737825973	705	206	232	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737825973	705	296	325	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737825973	705	327	356	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737825973	705	560	589	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737825973	705	591	620	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2737825973	705	185	196	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737825973	705	336	347	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737825973	705	569	580	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737825973	705	600	611	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2737825973	705	180	357	SUPERFAMILY	SSF54862			
2737825973	705	560	663	SUPERFAMILY	SSF54862			
2737825976	500	335	493	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2737825976	500	385	495	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2737825976	500	269	344	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2737825976	500	276	495	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2737825976	500	263	345	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2737825977	607	346	363	ProSitePatterns	PS00490	IPR006655	Molybdopterin oxidoreductase, prokaryotic, conserved site	GO:0009055|GO:0016491|GO:0055114
2737825977	607	453	600	SUPERFAMILY	SSF50692	IPR009010	Aspartate decarboxylase-like domain	
2737825977	607	2	508	SUPERFAMILY	SSF53706			
2737825978	218	5	218	ProSiteProfiles	PS51273	IPR017926	Glutamine amidotransferase	
2737825978	218	4	216	SUPERFAMILY	SSF52317			
2737825979	246	1	236	SUPERFAMILY	SSF51366	IPR011060	Ribulose-phosphate binding barrel	GO:0003824|GO:0008152
2737825980	285	27	279	SUPERFAMILY	SSF74650	IPR011013	Galactose mutarotase-like domain	GO:0003824|GO:0005975|GO:0030246
2737825981	266	1	265	SUPERFAMILY	SSF51366	IPR011060	Ribulose-phosphate binding barrel	GO:0003824|GO:0008152
2737825982	259	2	182	SUPERFAMILY	SSF53335			
2737825983	80	1	79	SUPERFAMILY	SSF143120			
2737825984	87	2	87	SUPERFAMILY	SSF143011			
2737825988	267	80	239	SUPERFAMILY	SSF63829			
2737825989	704	623	698	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
2737825989	704	15	127	SMART	SM00471	IPR003607	HD/PDEase domain	GO:0003824
2737825989	704	209	319	SMART	SM00954	IPR007685	RelA/SpoT	GO:0015969
