gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2757581569	331	71.6	1	331	1	321	0.0e+00	562	KO:K03100	signal peptidase I [EC:3.4.21.89]	EC:3.4.21.89	Yes
2757581570	233	73.52	11	229	8	226	5.4e-115	373	KO:K03685	ribonuclease III [EC:3.1.26.3]	EC:3.1.26.3	Yes
2757581571	336	78.83	30	336	28	334	0.0e+00	562	KO:K03595	GTPase		Yes
2757581572	241	68.85	1	240	14	256	3.4e-108	355	KO:K03584	DNA repair protein RecO (recombination protein O)		Yes
2757581576	281	71.89	1	281	1	281	0.0e+00	491	KO:K06879	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	EC:1.7.1.13	Yes
2757581577	278	70.14	1	278	1	278	0.0e+00	468	KO:K01692	enoyl-CoA hydratase [EC:4.2.1.17]	EC:4.2.1.17	Yes
2757581588	97	56.63	15	97	7	89	9.0e-27	109	KO:K09158	uncharacterized protein		Yes
2757581589	301	67.01	5	298	7	296	0.0e+00	451	KO:K00824	D-alanine transaminase [EC:2.6.1.21]	EC:2.6.1.21	Yes
2757581590	162	51.01	5	153	10	156	8.9e-43	161	KO:K02116	ATP synthase protein I		Yes
2757581591	285	84.23	7	285	14	292	0.0e+00	553	KO:K02108	F-type H+-transporting ATPase subunit a		Yes
2757581592	82	97.56	1	82	1	82	9.4e-52	179	KO:K02110	F-type H+-transporting ATPase subunit c		Yes
2757581597	262	81.37	1	262	1	263	0.0e+00	502	KO:K00046	gluconate 5-dehydrogenase [EC:1.1.1.69]	EC:1.1.1.69	Yes
2757581599	338	76.04	1	338	1	338	0.0e+00	598	KO:K07119	uncharacterized protein		Yes
2757581602	747	78.68	1	747	1	753	0.0e+00	1330	KO:K06959	protein Tex		Yes
2757581603	390	41.94	21	387	25	390	6.5e-88	309	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2757581604	233	63.09	2	232	3	235	3.6e-97	322	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2757581606	300	44.41	1	295	1	280	1.1e-81	284	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2757581607	293	47.18	1	284	22	293	3.9e-84	291	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2757581609	260	51.75	1	257	1	257	2.0e-92	311	KO:K01055	3-oxoadipate enol-lactonase [EC:3.1.1.24]	EC:3.1.1.24	Yes
2757581611	492	74.19	1	492	126	617	0.0e+00	855	KO:K12508	feruloyl-CoA synthase [EC:6.2.1.34]	EC:6.2.1.34	Yes
2757581617	278	48.01	1	273	1	277	2.2e-77	270	KO:K03519	carbon-monoxide dehydrogenase medium subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2757581618	162	66.03	7	162	14	169	7.1e-72	243	KO:K03518	carbon-monoxide dehydrogenase small subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2757581620	239	50.43	6	239	10	243	7.9e-77	265	KO:K07090	uncharacterized protein		Yes
2757581624	327	70.16	1	315	104	418	0.0e+00	548	KO:K18068	phthalate 4,5-dioxygenase oxygenase subunit [EC:1.14.12.7]	EC:1.14.12.7	Yes
2757581628	817	57.56	5	814	7	789	0.0e+00	1050	KO:K01434	penicillin amidase [EC:3.5.1.11]	EC:3.5.1.11	Yes
2757581630	398	45.9	9	398	44	431	1.1e-115	391	KO:K01669	deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]	EC:4.1.99.3	Yes
2757581633	172	46.43	6	172	3	169	6.7e-40	153	KO:K03643	LPS-assembly lipoprotein		Yes
2757581634	350	70.61	1	347	1	347	0.0e+00	554	KO:K02340	DNA polymerase III subunit delta [EC:2.7.7.7]	EC:2.7.7.7	Yes
2757581639	238	70.39	6	238	4	236	2.0e-124	401	KO:K09125	uncharacterized protein		Yes
2757581640	139	31.67	16	135	4	118	3.7e-10	63.8	KO:K07117	uncharacterized protein		Yes
2757581644	430	68.36	12	425	43	455	0.0e+00	689	KO:K16319	anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]	EC:1.14.12.1	Yes
2757581645	157	48.95	15	157	16	158	7.6e-44	164	KO:K16320	anthranilate 1,2-dioxygenase small subunit [EC:1.14.12.1]	EC:1.14.12.1	Yes
2757581649	395	30.1	101	395	77	364	2.6e-32	140	KO:K11750	esterase FrsA [EC:3.1.-.-]	EC:3.1.-	Yes
2757581651	263	67.74	16	263	11	251	1.4e-116	381	KO:K19073	divinyl chlorophyllide a 8-vinyl-reductase [EC:1.3.1.75]	EC:1.3.1.75	Yes
2757581653	132	75.57	1	131	1	131	2.2e-72	242	KO:K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	EC:2.7.8.7	Yes
2757581654	367	72.68	3	367	2	363	0.0e+00	605	KO:K01207	beta-N-acetylhexosaminidase [EC:3.2.1.52]	EC:3.2.1.52	Yes
2757581657	230	35.89	22	229	27	234	9.0e-41	160	KO:K02389	flagellar basal-body rod modification protein FlgD		Yes
2757581658	142	51.08	1	139	1	139	2.6e-44	164	KO:K02388	flagellar basal-body rod protein FlgC		Yes
2757581659	127	51.16	4	127	5	133	2.2e-35	137	KO:K02387	flagellar basal-body rod protein FlgB		Yes
2757581661	469	49.78	3	464	4	464	0.0e+00	509	KO:K00244	fumarate reductase flavoprotein subunit [EC:1.3.5.4]	EC:1.3.5.4	Yes
2757581664	271	67.69	13	262	6	265	9.2e-116	379	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	EC:2.5.1.75	Yes
2757581665	397	53.94	1	393	24	416	0.0e+00	509	KO:K07552	MFS transporter, DHA1 family, bicyclomycin/chloramphenicol resistance protein		Yes
2757581669	783	79.95	1	783	114	887	0.0e+00	1440	KO:K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	EC:1.2.4.1	Yes
2757581670	450	81.42	1	450	1	440	0.0e+00	794	KO:K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	EC:1.8.1.4	Yes
2757581671	333	79.07	1	333	99	442	0.0e+00	599	KO:K00627	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]	EC:2.3.1.12	Yes
2757581680	254	32.13	7	254	14	259	1.8e-29	127	KO:K01715	enoyl-CoA hydratase [EC:4.2.1.17]	EC:4.2.1.17	Yes
2757581683	392	87.28	1	392	1	393	0.0e+00	806	KO:K00257			Yes
2757581684	199	68.88	2	197	5	196	7.8e-94	310	KO:K11175	phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	EC:2.1.2.2	Yes
2757581686	372	76.11	34	372	1	332	0.0e+00	583	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.1.26	Yes
2757581686	372	76.11	34	372	1	332	0.0e+00	583	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.7.2	Yes
2757581687	962	74.69	8	962	37	998	0.0e+00	1670	KO:K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	EC:6.1.1.5	Yes
2757581688	173	61.45	3	168	5	170	7.8e-76	256	KO:K03101	signal peptidase II [EC:3.4.23.36]	EC:3.4.23.36	Yes
2757581689	434	67.93	19	411	19	414	0.0e+00	640	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]	EC:1.3.99.22	Yes
2757581690	202	73.1	3	199	2	198	1.2e-103	338	KO:K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	EC:3.6.1.66	Yes
2757581693	112	93.75	1	112	1	112	6.1e-71	235	KO:K04752	nitrogen regulatory protein P-II 2		Yes
2757581697	465	64.36	4	464	7	469	0.0e+00	687	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2757581697	465	64.36	4	464	7	469	0.0e+00	687	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2757581698	204	53.93	1	191	1	191	1.1e-70	245	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2757581698	204	53.93	1	191	1	191	1.1e-70	245	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2757581700	507	44.68	49	505	39	508	1.7e-125	427	KO:K02652	type IV pilus assembly protein PilB		Yes
2757581702	282	81.65	5	282	3	280	0.0e+00	520	KO:K03430	2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]	EC:2.6.1.37	Yes
2757581704	405	76.67	3	405	10	412	0.0e+00	731	KO:K19670	phosphonoacetate hydrolase [EC:3.11.1.2]	EC:3.11.1.2	Yes
2757581708	805	56.84	7	771	13	779	0.0e+00	1010	KO:K19191	4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]	EC:1.5.3.19	Yes
2757581709	289	63.1	28	279	7	258	1.3e-108	360	KO:K02041	phosphonate transport system ATP-binding protein [EC:3.6.3.28]	EC:3.6.3.28	Yes
2757581710	323	60.44	6	320	3	318	0.0e+00	439	KO:K02044	phosphonate transport system substrate-binding protein		Yes
2757581711	265	75.88	9	265	13	268	0.0e+00	466	KO:K02042	phosphonate transport system permease protein		Yes
2757581713	148	84.35	1	147	1	147	7.3e-82	270	KO:K09117	uncharacterized protein		Yes
2757581715	194	81.05	6	194	59	248	4.4e-111	358	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2757581717	322	77.7	19	321	22	325	0.0e+00	551	KO:K14058	tRNA 2-thiocytidine biosynthesis protein TtcA		Yes
2757581719	300	81.67	1	300	1	300	0.0e+00	569	KO:K01081	5'-nucleotidase [EC:3.1.3.5]	EC:3.1.3.5	Yes
2757581722	196	64.64	11	191	5	185	5.0e-93	307	KO:K00452	3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]	EC:1.13.11.6	Yes
2757581723	325	59.26	1	324	1	316	0.0e+00	458	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
2757581724	514	51.91	3	509	203	753	0.0e+00	587	KO:K03520	carbon-monoxide dehydrogenase large subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2757581726	464	81.98	12	464	5	459	0.0e+00	833	KO:K02313	chromosomal replication initiator protein		Yes
2757581727	44	100	1	44	1	44	8.4e-26	101	KO:K02914	large subunit ribosomal protein L34		Yes
2757581728	135	48	4	128	1	121	4.3e-28	116	KO:K03536	ribonuclease P protein component [EC:3.1.26.5]	EC:3.1.26.5	Yes
2757581729	559	62.98	1	556	1	570	0.0e+00	836	KO:K03217	YidC/Oxa1 family membrane protein insertase		Yes
2757581730	478	58.25	1	478	1	473	0.0e+00	582	KO:K03650	tRNA modification GTPase [EC:3.6.-.-]	EC:3.6.-	Yes
2757581731	350	68.32	30	350	21	342	0.0e+00	491	KO:K06041	arabinose-5-phosphate isomerase [EC:5.3.1.13]	EC:5.3.1.13	Yes
2757581732	182	67.07	10	176	18	184	4.3e-73	250	KO:K03270	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]	EC:3.1.3.45	Yes
2757581733	217	41.24	25	214	11	203	1.7e-38	152	KO:K11719	lipopolysaccharide export system protein LptC		Yes
2757581739	208	93.75	1	208	1	205	0.0e+00	481	KO:K00124	formate dehydrogenase iron-sulfur subunit		Yes
2757581741	369	76.51	34	365	61	392	0.0e+00	634	KO:K00127	formate dehydrogenase subunit gamma		Yes
2757581747	377	69.71	4	375	7	377	0.0e+00	582	KO:K11472	glycolate oxidase FAD binding subunit		Yes
2757581748	334	57.91	18	333	19	334	0.0e+00	429	KO:K01338	ATP-dependent Lon protease [EC:3.4.21.53]	EC:3.4.21.53	Yes
2757581752	380	54.09	4	380	26	404	0.0e+00	443	KO:K07058	membrane protein		Yes
2757581756	171	69.23	12	167	13	168	1.1e-76	258	KO:K04565	superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2757581761	354	87.82	2	354	3	355	0.0e+00	737	KO:K07246	tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]	EC:1.1.1.83	Yes
2757581761	354	87.82	2	354	3	355	0.0e+00	737	KO:K07246	tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]	EC:1.1.1.93	Yes
2757581761	354	87.82	2	354	3	355	0.0e+00	737	KO:K07246	tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]	EC:4.1.1.73	Yes
2757581763	303	65.67	1	300	1	300	0.0e+00	429	KO:K19338	LysR family transcriptional regulator, nitrogen assimilation regulatory protein		Yes
2757581764	238	61.4	8	235	3	226	5.8e-87	294	KO:K02020	molybdate transport system substrate-binding protein		Yes
2757581765	261	89.66	1	261	1	261	0.0e+00	582	KO:K10220	4-oxalmesaconate hydratase [EC:4.2.1.83]	EC:4.2.1.83	Yes
2757581766	407	48.17	18	399	144	523	2.6e-113	385	KO:K03321	sulfate permease, SulP family		Yes
2757581768	261	45.97	1	248	1	248	6.9e-67	239	KO:K16841	allantoin racemase [EC:5.1.99.3]	EC:5.1.99.3	Yes
2757581772	331	38.46	1	329	1	331	3.8e-66	241	KO:K04102	4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]	EC:4.1.1.55	Yes
2757581775	413	78.82	38	409	1	372	0.0e+00	715	KO:K00499	choline monooxygenase [EC:1.14.15.7]	EC:1.14.15.7	Yes
2757581776	306	51.7	1	287	6	291	9.3e-95	323	KO:K15270	S-adenosylmethionine uptake transporter		Yes
2757581777	283	60.87	1	283	1	299	3.7e-124	404	KO:K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	EC:2.8.1.1	Yes
2757581777	283	60.87	1	283	1	299	3.7e-124	404	KO:K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	EC:2.8.1.2	Yes
2757581778	399	44.95	3	398	4	398	0.0e+00	435	KO:K01474	N-methylhydantoinase B [EC:3.5.2.14]	EC:3.5.2.14	Yes
2757581779	673	45.75	5	672	5	674	0.0e+00	679	KO:K01473	N-methylhydantoinase A [EC:3.5.2.14]	EC:3.5.2.14	Yes
2757581781	608	66.67	1	608	1	609	0.0e+00	964	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:2.3.2.2	Yes
2757581781	608	66.67	1	608	1	609	0.0e+00	964	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:3.4.19.13	Yes
2757581786	410	47.1	5	409	10	419	7.2e-122	409	KO:K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	EC:2.7.11.1	Yes
2757581788	393	69.79	19	390	19	392	0.0e+00	608	KO:K07133	uncharacterized protein		Yes
2757581789	427	81.47	7	427	27	447	0.0e+00	761	KO:K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	EC:1.2.1.41	Yes
2757581792	249	74.06	1	239	17	252	4.4e-128	412	KO:K03525	type III pantothenate kinase [EC:2.7.1.33]	EC:2.7.1.33	Yes
2757581793	189	51.69	7	184	9	185	5.3e-59	210	KO:K00299	FMN reductase [EC:1.5.1.38]	EC:1.5.1.38	Yes
2757581795	254	71.26	1	254	1	254	0.0e+00	425	KO:K00014	shikimate dehydrogenase [EC:1.1.1.25]	EC:1.1.1.25	Yes
2757581798	500	66.12	10	499	3	492	0.0e+00	747	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	Yes
2757581802	147	58.33	3	134	40	171	1.0e-51	185	KO:K01563	haloalkane dehalogenase [EC:3.8.1.5]	EC:3.8.1.5	Yes
2757581810	470	74.68	1	470	1	469	0.0e+00	800	KO:K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	EC:6.3.2.8	Yes
2757581811	359	71.43	3	352	4	352	0.0e+00	558	KO:K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	EC:2.4.1.227	Yes
2757581812	422	77.64	15	421	19	425	0.0e+00	737	KO:K03588	cell division protein FtsW		Yes
2757581813	518	59.92	7	515	9	507	0.0e+00	657	KO:K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	EC:6.3.2.9	Yes
2757581814	392	88.01	1	392	13	404	0.0e+00	800	KO:K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	EC:2.7.8.13	Yes
2757581815	469	62.28	8	463	2	454	0.0e+00	625	KO:K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	EC:6.3.2.10	Yes
2757581816	512	59.49	1	506	1	488	0.0e+00	626	KO:K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	EC:6.3.2.13	Yes
2757581817	578	68.69	3	577	2	579	0.0e+00	932	KO:K03587	cell division protein FtsI (penicillin-binding protein 3)		Yes
2757581818	105	59.63	1	105	1	109	6.0e-36	136	KO:K03586	cell division protein FtsL		Yes
2757581819	310	71.95	10	308	7	308	0.0e+00	468	KO:K03438	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	EC:2.1.1.199	Yes
2757581820	142	84.51	1	142	1	142	1.3e-91	297	KO:K03925	MraZ protein		Yes
2757581821	366	59.04	17	366	2	343	9.7e-120	399	KO:K06204	DnaK suppressor protein		Yes
2757581824	404	85.61	1	403	42	437	0.0e+00	768	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	Yes
2757581827	103	47.3	24	97	19	92	1.9e-14	74.3	KO:K09131	uncharacterized protein		Yes
2757581828	303	78.16	1	293	1	293	0.0e+00	538	KO:K00856	adenosine kinase [EC:2.7.1.20]	EC:2.7.1.20	Yes
2757581830	294	70.21	1	292	1	292	0.0e+00	462	KO:K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	EC:2.1.1.-	Yes
2757581831	449	87.53	1	449	1	449	0.0e+00	938	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.3.4.14	Yes
2757581831	449	87.53	1	449	1	449	0.0e+00	938	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.4.1.2	Yes
2757581835	395	59.54	8	395	4	388	0.0e+00	560	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2757581837	267	69.92	1	265	25	290	0.0e+00	473	KO:K13292	phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	EC:2.-	Yes
2757581840	297	81.05	12	296	20	304	0.0e+00	521	KO:K02034	peptide/nickel transport system permease protein		Yes
2757581841	272	81.2	7	272	6	271	0.0e+00	504	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2757581842	207	60.39	1	207	1	205	6.6e-89	296	KO:K03496	chromosome partitioning protein		Yes
2757581850	158	54	1	149	1	150	5.6e-54	193	KO:K18029	nicotinate dehydrogenase subunit A [EC:1.17.2.1]	EC:1.17.2.1	Yes
2757581852	232	64.78	1	230	1	227	8.0e-110	359	KO:K11209	GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]	EC:1.8.4.-	Yes
2757581854	183	71.04	1	183	19	201	1.8e-98	321	KO:K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	EC:3.1.1.29	Yes
2757581855	203	74.87	1	199	1	199	1.5e-109	355	KO:K02897	large subunit ribosomal protein L25		Yes
2757581856	324	90.25	7	324	7	324	0.0e+00	636	KO:K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	EC:2.7.6.1	Yes
2757581858	208	66.03	1	208	74	282	3.2e-93	309	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	Yes
2757581861	100	58.33	1	100	4	110	4.3e-32	125	KO:K09888	cell division protein ZapA		Yes
2757581866	416	53.88	1	412	1	410	0.0e+00	510	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2757581868	530	78.68	1	530	11	537	0.0e+00	994	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:2.3.2.2	Yes
2757581868	530	78.68	1	530	11	537	0.0e+00	994	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:3.4.19.13	Yes
2757581871	291	47.01	3	253	6	256	8.9e-80	278	KO:K01785	aldose 1-epimerase [EC:5.1.3.3]	EC:5.1.3.3	Yes
2757581874	301	45.97	4	301	7	300	5.2e-90	309	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2757581875	318	43.14	13	318	16	317	6.7e-86	298	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2757581876	256	52	5	254	7	252	9.4e-85	290	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2757581877	234	55.36	1	233	2	234	5.0e-88	296	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2757581879	100	51.69	1	89	1	89	3.3e-26	108	KO:K03464	muconolactone D-isomerase [EC:5.3.3.4]	EC:5.3.3.4	Yes
2757581882	255	78.52	1	255	1	256	0.0e+00	457	KO:K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	EC:1.1.1.30	Yes
2757581885	324	53.29	3	321	4	322	4.0e-124	408	KO:K04102	4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]	EC:4.1.1.55	Yes
2757581886	217	86.18	1	217	1	217	0.0e+00	439	KO:K03519	carbon-monoxide dehydrogenase medium subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2757581890	178	68.94	1	161	1	160	1.3e-70	242	KO:K11336	3-vinyl bacteriochlorophyllide hydratase [EC:4.2.1.-]	EC:4.2.1.-	Yes
2757581893	295	72.6	1	292	1	292	0.0e+00	505	KO:K04040	chlorophyll synthase [EC:2.5.1.62]	EC:2.5.1.62	Yes
2757581894	471	57.69	7	448	8	418	0.0e+00	535	KO:K08226	MFS transporter, BCD family, chlorophyll transporter		Yes
2757581906	327	83.13	2	327	6	331	0.0e+00	638	KO:K00344	NADPH2:quinone reductase [EC:1.6.5.5]	EC:1.6.5.5	Yes
2757581908	147	57.82	1	147	26	172	8.0e-59	205	KO:K09983	uncharacterized protein		Yes
2757581909	568	71.83	1	567	44	611	0.0e+00	886	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2757581913	139	47.01	6	129	4	137	3.0e-34	134	KO:K08234	glyoxylase I family protein		Yes
2757581916	303	61.92	1	301	1	284	5.5e-129	420	KO:K01816	hydroxypyruvate isomerase [EC:5.3.1.22]	EC:5.3.1.22	Yes
2757581919	346	73.76	5	346	14	356	0.0e+00	590	KO:K01488	adenosine deaminase [EC:3.5.4.4]	EC:3.5.4.4	Yes
2757581920	308	86.8	2	304	83	385	0.0e+00	620	KO:K02058	simple sugar transport system substrate-binding protein		Yes
2757581922	186	71.51	1	186	1	186	2.2e-100	327	KO:K13012	O-antigen biosynthesis protein WbqP		Yes
2757581923	404	68.26	5	401	4	400	0.0e+00	631	KO:K01761	methionine-gamma-lyase [EC:4.4.1.11]	EC:4.4.1.11	Yes
2757581926	259	48	6	252	7	256	7.8e-70	247	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2757581930	362	71.31	3	361	4	362	0.0e+00	620	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	EC:2.6.1.42	Yes
2757581931	93	67.78	1	90	1	90	1.0e-38	143	KO:K09803	uncharacterized protein		Yes
2757581932	114	89.47	1	114	8	121	4.5e-73	242	KO:K02990	small subunit ribosomal protein S6		Yes
2757581933	96	62.37	1	93	10	102	4.0e-38	141	KO:K02686	primosomal replication protein N		Yes
2757581934	93	98.92	1	93	1	93	6.9e-64	213	KO:K02963	small subunit ribosomal protein S18		Yes
2757581935	150	84	1	150	1	150	1.9e-84	278	KO:K02939	large subunit ribosomal protein L9		Yes
2757581936	467	83.87	1	464	1	465	0.0e+00	876	KO:K02314	replicative DNA helicase [EC:3.6.4.12]	EC:3.6.4.12	Yes
2757581937	541	83.72	71	541	91	563	0.0e+00	924	KO:K07175	PhoH-like ATPase		Yes
2757581942	182	63.31	10	178	16	173	1.6e-63	222	KO:K03743	nicotinamide-nucleotide amidase [EC:3.5.1.42]	EC:3.5.1.42	Yes
2757581943	205	53	3	201	2	197	8.2e-63	222	KO:K07006	uncharacterized protein		Yes
2757581944	305	66.23	2	303	6	299	0.0e+00	472	KO:K01561	haloacetate dehalogenase [EC:3.8.1.3]	EC:3.8.1.3	Yes
