gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2757581570	233	24	148	2	122	5.3e-35	120.2	pfam14622	Ribonucleas_3_3	128
2757581570	233	161	228	1	65	3.8e-10	40.2	pfam00035	dsrm	67
2757581571	336	45	159	2	114	7.7e-22	77.4	pfam01926	MMR_HSR1	114
2757581571	336	243	324	3	77	2.7e-18	65.4	pfam07650	KH_2	78
2757581572	241	1	70	10	78	1.2e-17	63.4	pfam11967	RecO_N	80
2757581572	241	72	233	3	156	1.2e-12	47.8	pfam02565	RecO_C	157
2757581573	111	4	111	2	103	4.4e-39	133.9	pfam03740	PdxJ	234
2757581574	46	1	32	202	232	7.7e-06	25.5	pfam03883	H2O2_YaaD	233
2757581575	294	21	166	1	110	6.7e-15	55.3	pfam00561	Abhydrolase_1	256
2757581575	294	212	292	26	88	2.7e-07	30.5	pfam08386	Abhydrolase_4	103
2757581576	281	15	125	1	103	2.4e-41	140.3	pfam14819	QueF_N	111
2757581576	281	194	270	1	77	2.3e-26	91.6	pfam14489	QueF	81
2757581577	278	10	269	2	248	1.1e-39	136.1	pfam00378	ECH_1	251
2757581578	427	4	414	2	416	3.2e-107	358.8	pfam06808	DctM	416
2757581579	159	19	149	2	131	2.7e-20	72.5	pfam04290	DctQ	132
2757581580	335	38	321	12	281	5.1e-58	196.5	pfam03480	DctP	286
2757581582	210	3	189	1	192	5.8e-27	94.6	pfam01323	DSBA	193
2757581584	197	25	193	2	171	1.3e-44	152.2	pfam04832	SOUL	171
2757581585	323	45	320	2	274	4.2e-83	278.4	pfam03401	TctC	274
2757581587	121	55	120	24	79	1.2e-06	28.3	pfam03099	BPL_LplA_LipB	131
2757581588	97	14	97	2	84	1.5e-24	86.3	pfam04359	DUF493	84
2757581589	301	38	268	1	221	2.0e-33	116	pfam01063	Aminotran_4	223
2757581590	162	41	139	1	100	1.8e-12	47.3	pfam03899	ATP-synt_I	100
2757581591	285	39	279	1	210	3.0e-55	187.3	pfam00119	ATP-synt_A	211
2757581592	82	10	73	1	59	1.6e-12	47.5	pfam00137	ATP-synt_C	60
2757581593	184	33	183	3	148	3.7e-20	72.5	pfam14588	YjgF_endoribonc	148
2757581595	537	15	203	8	173	1.7e-26	92.8	pfam13567	DUF4131	176
2757581595	537	245	518	1	267	1.4e-58	198.2	pfam03772	Competence	271
2757581596	114	2	110	14	124	5.4e-26	91	pfam12806	Acyl-CoA_dh_C	124
2757581597	262	19	257	3	234	7.1e-58	195.8	pfam13561	adh_short_C2	234
2757581598	147	48	123	3	78	2.5e-11	43.6	pfam03061	4HBT	79
2757581599	338	5	112	1	105	9.9e-40	134.7	pfam16884	ADH_N_2	108
2757581599	338	160	296	1	128	2.6e-18	66	pfam00107	ADH_zinc_N	130
2757581600	312	6	81	1	74	1.1e-11	44.8	pfam13417	GST_N_3	75
2757581600	312	95	213	11	70	1.4e-07	31.2	pfam13410	GST_C_2	70
2757581601	300	8	209	1	189	4.4e-40	137.1	pfam00106	adh_short	195
2757581602	747	8	197	2	178	1.7e-61	206.7	pfam09371	Tex_N	179
2757581602	747	332	462	1	126	5.9e-50	168.8	pfam16921	Tex_YqgF	126
2757581602	747	502	566	1	65	1.4e-26	92.3	pfam12836	HHH_3	65
2757581602	747	658	731	2	75	7.5e-21	74.1	pfam00575	S1	75
2757581603	390	22	377	4	341	3.6e-48	164.9	pfam13458	Peripla_BP_6	342
2757581604	233	18	162	1	136	1.8e-30	106.1	pfam00005	ABC_tran	137
2757581605	252	20	171	2	136	4.1e-27	95.2	pfam00005	ABC_tran	137
2757581605	252	219	241	1	23	1.7e-06	27.6	pfam12399	BCA_ABC_TP_C	23
2757581606	300	4	267	2	266	9.2e-30	103.6	pfam02653	BPD_transp_2	268
2757581607	293	1	277	9	267	4.5e-37	127.5	pfam02653	BPD_transp_2	268
2757581608	326	50	323	2	270	1.1e-72	244.2	pfam03401	TctC	274
2757581609	260	19	246	7	254	9.0e-28	97.5	pfam00561	Abhydrolase_1	256
2757581610	146	26	83	1	57	2.8e-10	39.8	pfam01047	MarR	59
2757581611	492	2	353	74	420	3.6e-42	144.3	pfam00501	AMP-binding	423
2757581612	337	57	333	17	273	2.8e-59	200.3	pfam03401	TctC	274
2757581613	205	1	187	258	451	3.9e-17	62.2	pfam01425	Amidase	451
2757581614	562	1	493	70	544	1.1e-123	413.4	pfam02738	Ald_Xan_dh_C2	544
2757581615	411	189	403	2	215	1.1e-29	103.6	pfam13378	MR_MLE_C	219
2757581616	137	5	124	1	127	5.7e-15	55.5	pfam00903	Glyoxalase	128
2757581617	278	4	175	2	170	2.9e-51	173.5	pfam00941	FAD_binding_5	171
2757581617	278	181	278	3	100	3.7e-09	36.5	pfam03450	CO_deh_flav_C	103
2757581618	162	9	118	2	52	7.2e-06	25.7	pfam00111	Fer2	78
2757581618	162	77	150	1	74	6.0e-28	96.5	pfam01799	Fer2_2	75
2757581619	152	40	99	3	61	2.5e-10	40	pfam12802	MarR_2	62
2757581620	239	4	236	3	235	9.4e-27	94	pfam01925	TauE	236
2757581621	330	54	327	1	273	2.4e-75	253	pfam03401	TctC	274
2757581623	321	45	318	2	273	1.8e-78	263.3	pfam03401	TctC	274
2757581625	232	19	131	1	113	3.1e-33	114.7	pfam02771	Acyl-CoA_dh_N	113
2757581625	232	135	231	1	97	1.4e-20	73.2	pfam02770	Acyl-CoA_dh_M	97
2757581626	372	124	228	3	67	5.8e-05	23.2	pfam13442	Cytochrome_CBB3	67
2757581626	372	258	340	5	67	8.4e-09	35.5	pfam13442	Cytochrome_CBB3	67
2757581627	135	1	132	143	273	4.8e-30	104.4	pfam03401	TctC	274
2757581628	817	42	806	2	673	0.0e+00	612.9	pfam01804	Penicil_amidase	675
2757581630	398	70	259	2	128	4.0e-20	72	pfam03441	FAD_binding_7	189
2757581631	176	1	160	16	174	4.9e-65	218.1	pfam02955	GSH-S_ATP	175
2757581633	172	17	166	4	132	1.2e-13	51.7	pfam04390	LptE	132
2757581634	350	20	197	1	174	5.2e-21	75.1	pfam06144	DNA_pol3_delta	174
2757581635	99	1	99	1	99	4.1e-28	98	pfam02776	TPP_enzyme_N	172
2757581636	155	1	101	15	128	3.4e-09	36.8	pfam00903	Glyoxalase	128
2757581638	351	22	108	2	82	3.7e-17	61.9	pfam00355	Rieske	89
2757581639	238	49	212	2	149	2.0e-47	161.2	pfam02592	Vut_1	150
2757581640	139	43	130	111	168	1.1e-06	29	pfam00856	SET	169
2757581644	430	43	131	2	82	4.7e-17	61.6	pfam00355	Rieske	89
2757581644	430	174	420	13	212	4.1e-15	56.2	pfam00848	Ring_hydroxyl_A	214
2757581645	157	15	151	3	139	6.7e-14	52	pfam00866	Ring_hydroxyl_B	144
2757581647	667	54	189	2	128	4.3e-12	46.1	pfam07696	7TMR-DISMED2	133
2757581647	667	441	507	2	55	2.6e-08	33.6	pfam00512	HisKA	64
2757581647	667	546	661	7	108	5.1e-10	39.8	pfam02518	HATPase_c	111
2757581648	238	9	120	1	110	1.7e-20	73.1	pfam00072	Response_reg	112
2757581648	238	150	230	2	77	5.5e-10	39.1	pfam00486	Trans_reg_C	77
2757581649	395	32	357	91	372	1.1e-23	83.6	pfam06500	DUF1100	411
2757581650	329	54	326	11	273	3.4e-88	295.2	pfam03401	TctC	274
2757581651	263	23	220	1	184	5.4e-22	78.5	pfam13460	NAD_binding_10	184
2757581652	165	1	164	74	233	9.9e-53	178.5	pfam03740	PdxJ	234
2757581653	132	4	125	1	113	3.8e-21	75.2	pfam01648	ACPS	114
2757581654	367	6	327	17	295	1.8e-66	224.6	pfam00933	Glyco_hydro_3	319
2757581655	196	1	64	203	258	1.3e-17	63.9	pfam00108	Thiolase_N	260
2757581655	196	71	193	3	122	8.2e-41	138.4	pfam02803	Thiolase_C	123
2757581656	811	3	33	3	31	5.8e-06	26	pfam00460	Flg_bb_rod	31
2757581657	230	11	81	11	74	1.0e-18	67.3	pfam03963	FlgD	75
2757581657	230	89	226	3	58	3.7e-08	33.4	pfam13861	FLgD_tudor	58
2757581657	230	107	184	11	79	2.3e-18	65.6	pfam13860	FlgD_ig	81
2757581658	142	8	35	3	27	1.5e-06	27.9	pfam00460	Flg_bb_rod	31
2757581658	142	68	139	29	73	1.6e-13	50.4	pfam06429	Flg_bbr_C	74
2757581659	127	8	38	3	31	3.4e-08	33.1	pfam00460	Flg_bb_rod	31
2757581661	469	16	445	2	407	8.9e-46	156.7	pfam00890	FAD_binding_2	417
2757581662	301	16	225	5	163	4.3e-11	43.1	pfam09084	NMT1	216
2757581663	57	7	57	1	47	8.0e-07	29.7	pfam14226	DIOX_N	118
2757581664	271	49	269	2	195	1.1e-72	244.5	pfam01715	IPPT	228
2757581665	397	10	387	2	350	6.5e-36	123.8	pfam07690	MFS_1	353
2757581666	245	54	201	1	147	2.2e-50	170.1	pfam08676	MutL_C	147
2757581667	101	16	101	1	86	5.9e-29	100.8	pfam13380	CoA_binding_2	116
2757581668	308	26	160	3	136	5.3e-10	39.5	pfam00892	EamA	137
2757581668	308	168	300	5	135	2.7e-08	33.9	pfam00892	EamA	137
2757581669	783	88	217	111	219	6.2e-05	22	pfam00456	Transketolase_N	334
2757581670	450	4	76	2	73	5.7e-22	77.2	pfam00364	Biotin_lipoyl	73
2757581670	450	131	450	2	269	2.9e-45	154.6	pfam07992	Pyr_redox_2	292
2757581671	333	27	62	1	36	7.2e-15	54.9	pfam02817	E3_binding	36
2757581671	333	105	333	5	232	8.2e-79	264.2	pfam00198	2-oxoacid_dh	233
2757581672	341	19	144	1	121	1.6e-10	40.8	pfam04290	DctQ	132
2757581672	341	172	341	2	177	3.5e-17	62.2	pfam06808	DctM	416
2757581673	333	27	310	1	281	3.7e-40	137.9	pfam03480	DctP	286
2757581674	53	1	53	209	263	8.7e-08	31.6	pfam16811	TAtT	263
2757581675	137	7	137	2	128	1.6e-13	50.7	pfam00682	HMGL-like	264
2757581676	392	3	369	1	368	1.5e-128	428.9	pfam02515	CoA_transf_3	368
2757581677	326	45	323	1	273	9.1e-72	241.3	pfam03401	TctC	274
2757581678	132	8	132	1	123	1.1e-39	136	pfam06508	QueC	210
2757581680	254	2	254	3	251	1.7e-37	128.9	pfam00378	ECH_1	251
2757581682	186	6	116	1	113	1.0e-21	77.6	pfam02771	Acyl-CoA_dh_N	113
2757581683	392	6	121	1	113	1.9e-21	76.7	pfam02771	Acyl-CoA_dh_N	113
2757581683	392	125	219	3	97	6.1e-18	64.7	pfam02770	Acyl-CoA_dh_M	97
2757581683	392	231	391	1	149	2.4e-18	66.6	pfam00441	Acyl-CoA_dh_1	150
2757581684	199	2	190	2	181	7.3e-53	178.9	pfam00551	Formyl_trans_N	181
2757581685	185	91	146	1	55	4.3e-17	61.6	pfam14279	HNH_5	56
2757581686	372	43	204	6	157	3.9e-49	166.4	pfam06574	FAD_syn	158
2757581686	372	221	353	1	110	8.2e-29	100	pfam01687	Flavokinase	111
2757581687	962	31	672	2	602	0.0e+00	603.2	pfam00133	tRNA-synt_1	602
2757581687	962	716	879	18	151	3.5e-22	78.9	pfam08264	Anticodon_1	152
2757581687	962	924	951	3	28	2.6e-06	27	pfam06827	zf-FPG_IleRS	30
2757581688	173	15	163	2	128	6.0e-39	133.3	pfam01252	Peptidase_A8	130
2757581689	434	40	215	2	165	1.3e-16	61.3	pfam04055	Radical_SAM	167
2757581689	434	337	401	2	65	6.2e-11	42.1	pfam06969	HemN_C	66
2757581690	202	4	194	1	159	7.3e-47	159.3	pfam01725	Ham1p_like	160
2757581692	282	62	282	1	197	1.1e-48	165.7	pfam00909	Ammonium_transp	399
2757581693	112	4	105	1	102	8.5e-42	141.8	pfam00543	P-II	102
2757581694	263	22	263	3	230	2.2e-50	171.6	pfam09694	Gcw_chp	230
2757581695	160	1	160	81	230	7.4e-24	84.9	pfam09694	Gcw_chp	230
2757581696	179	1	179	11	180	1.8e-22	79.7	pfam07690	MFS_1	353
2757581697	465	7	455	1	462	0.0e+00	471.3	pfam00330	Aconitase	462
2757581698	204	1	124	1	129	4.6e-26	91.6	pfam00694	Aconitase_C	131
2757581699	222	30	212	2	174	1.4e-25	90.4	pfam00857	Isochorismatase	175
2757581700	507	62	169	2	104	3.9e-16	59.1	pfam05157	T2SSE_N	109
2757581700	507	190	457	6	272	3.4e-77	259	pfam00437	T2SSE	273
2757581702	282	22	282	38	276	4.7e-23	81.6	pfam00266	Aminotran_5	371
2757581703	238	24	86	3	64	4.9e-20	70.8	pfam00392	GntR	64
2757581703	238	96	220	1	123	4.3e-27	94.9	pfam07729	FCD	125
2757581704	405	17	368	1	335	3.5e-30	105.6	pfam01663	Phosphodiest	357
2757581705	485	24	480	6	461	0.0e+00	471.8	pfam00171	Aldedh	462
2757581706	183	10	142	2	93	6.5e-05	23	pfam01966	HD	122
2757581707	280	4	134	4	135	1.7e-07	31.3	pfam00892	EamA	137
2757581707	280	142	279	2	134	8.6e-11	42	pfam00892	EamA	137
2757581708	805	11	367	1	336	1.5e-63	215.3	pfam01266	DAO	336
2757581708	805	370	425	2	56	6.1e-20	71.2	pfam16350	FAO_M	56
2757581708	805	427	698	1	254	8.9e-67	225	pfam01571	GCV_T	257
2757581708	805	706	797	3	71	1.0e-09	38.4	pfam08669	GCV_T_C	95
2757581709	289	42	202	1	137	2.1e-32	112.4	pfam00005	ABC_tran	137
2757581710	323	31	278	1	240	1.2e-64	218.1	pfam12974	Phosphonate-bd	243
2757581711	265	93	264	1	176	2.2e-16	60	pfam00528	BPD_transp_1	185
2757581712	363	9	360	1	349	1.1e-82	277.7	pfam00465	Fe-ADH	364
2757581713	148	4	146	1	143	2.9e-55	186.1	pfam09424	YqeY	143
2757581715	194	1	192	45	232	8.2e-49	166.1	pfam13561	adh_short_C2	234
2757581716	288	72	283	2	218	6.0e-66	222.1	pfam01557	FAA_hydrolase	218
2757581717	322	65	232	1	158	2.5e-14	53.3	pfam01171	ATP_bind_3	182
2757581718	314	34	167	2	136	1.5e-12	47.7	pfam00892	EamA	137
2757581718	314	175	307	2	134	7.0e-11	42.3	pfam00892	EamA	137
2757581719	300	38	297	2	266	2.9e-109	364	pfam06189	5-nucleotidase	266
2757581720	239	108	230	1	125	5.0e-27	94.2	pfam00482	T2SSF	125
2757581722	196	11	162	5	151	3.1e-42	143.6	pfam06052	3-HAO	151
2757581723	325	15	321	3	286	1.6e-26	92.5	pfam00701	DHDPS	289
2757581724	514	1	344	57	397	2.1e-91	306.9	pfam02738	Ald_Xan_dh_C2	544
2757581724	514	335	443	433	544	4.3e-27	94.7	pfam02738	Ald_Xan_dh_C2	544
2757581725	232	2	121	3	120	4.6e-28	97.6	pfam00712	DNA_pol3_beta	121
2757581725	232	131	232	2	102	6.6e-26	90.7	pfam02767	DNA_pol3_beta_2	116
2757581726	464	15	79	2	63	1.9e-17	62.7	pfam11638	DnaA_N	64
2757581726	464	129	347	1	218	3.6e-83	278.6	pfam00308	Bac_DnaA	219
2757581726	464	373	441	1	69	1.6e-32	111.2	pfam08299	Bac_DnaA_C	69
2757581727	44	1	44	1	44	2.8e-23	81.5	pfam00468	Ribosomal_L34	44
2757581728	135	1	132	2	90	2.9e-11	43.3	pfam00825	Ribonuclease_P	109
2757581729	559	87	363	2	283	9.7e-82	274.9	pfam14849	YidC_periplas	283
2757581729	559	374	552	1	166	3.9e-55	186.1	pfam02096	60KD_IMP	166
2757581730	478	8	136	1	113	1.2e-33	115.7	pfam10396	TrmE_N	113
2757581730	478	139	475	1	206	7.1e-53	179.7	pfam12631	MnmE_helical	206
2757581730	478	234	360	2	104	1.9e-23	82.6	pfam01926	MMR_HSR1	114
2757581731	350	65	198	3	131	4.8e-28	97.5	pfam01380	SIS	132
2757581731	350	227	285	2	55	2.0e-07	31.2	pfam00571	CBS	57
2757581731	350	294	349	2	54	6.2e-08	32.8	pfam00571	CBS	57
2757581732	182	89	161	187	247	2.1e-04	21	pfam08282	Hydrolase_3	255
2757581733	217	31	213	3	173	2.2e-33	115.2	pfam06835	LptC	176
2757581735	69	3	69	4	62	6.4e-14	51.9	pfam00494	SQS_PSY	263
2757581736	405	43	265	19	204	1.2e-16	60.4	pfam16576	HlyD_D23	214
2757581737	454	11	451	4	424	2.3e-74	250.6	pfam00873	ACR_tran	1021
2757581738	430	296	424	1	110	4.5e-21	74.8	pfam01568	Molydop_binding	111
2757581739	208	86	159	2	52	1.6e-09	38.1	pfam12838	Fer4_7	52
2757581741	369	150	331	1	181	1.3e-18	67.1	pfam01292	Ni_hydr_CYTB	182
2757581744	200	24	89	1	52	2.4e-13	50.3	pfam12838	Fer4_7	52
2757581745	143	5	117	1	114	3.2e-22	79.3	pfam13470	PIN_3	116
2757581747	377	9	135	17	138	1.0e-19	70.5	pfam01565	FAD_binding_4	139
2757581748	334	108	247	1	125	1.4e-11	44.8	pfam00004	AAA	132
2757581750	215	13	198	228	382	2.6e-51	174.2	pfam01053	Cys_Met_Meta_PP	382
2757581751	271	24	258	1	249	1.1e-22	80.8	pfam00561	Abhydrolase_1	256
2757581752	380	9	259	2	254	9.1e-53	179.4	pfam03631	Virul_fac_BrkB	258
2757581753	143	24	126	2	103	4.7e-33	113.4	pfam09842	DUF2069	104
2757581754	472	38	178	2	136	2.3e-38	130.9	pfam01565	FAD_binding_4	139
2757581754	472	215	467	2	250	2.1e-50	171.6	pfam02913	FAD-oxidase_C	250
2757581755	108	1	108	12	112	7.2e-34	117.1	pfam01379	Porphobil_deam	197
2757581756	171	31	167	3	139	1.3e-41	141.9	pfam00080	Sod_Cu	139
2757581757	83	1	74	1	67	6.8e-11	41.7	pfam02604	PhdYeFM_antitox	75
2757581758	135	3	112	3	115	3.6e-12	46.9	pfam13470	PIN_3	116
2757581761	354	5	352	2	347	3.1e-81	273.1	pfam00180	Iso_dh	348
2757581762	215	46	214	6	162	9.5e-26	90.3	pfam03401	TctC	274
2757581763	303	3	62	1	60	3.2e-20	71.7	pfam00126	HTH_1	60
2757581763	303	86	297	2	202	4.9e-35	120.7	pfam03466	LysR_substrate	209
2757581764	238	10	236	5	229	1.6e-32	113	pfam13531	SBP_bac_11	230
2757581765	261	5	253	1	208	2.4e-42	145.6	pfam04909	Amidohydro_2	291
2757581766	407	1	244	148	381	7.1e-47	159.8	pfam00916	Sulfate_transp	381
2757581766	407	294	402	3	117	1.3e-13	50.5	pfam01740	STAS	117
2757581767	366	63	350	52	307	5.0e-16	58.7	pfam00144	Beta-lactamase	330
2757581769	125	10	113	1	96	1.6e-09	38.2	pfam12680	SnoaL_2	102
2757581773	360	1	332	102	433	1.9e-64	217.7	pfam03972	MmgE_PrpD	439
2757581775	413	75	176	5	84	1.2e-08	34.6	pfam00355	Rieske	89
2757581775	413	207	411	7	213	3.0e-31	108.9	pfam00848	Ring_hydroxyl_A	214
2757581776	306	1	109	7	111	5.7e-08	32.9	pfam00892	EamA	137
2757581776	306	151	285	7	131	9.7e-07	28.9	pfam00892	EamA	137
2757581777	283	7	131	3	106	7.0e-15	55.3	pfam00581	Rhodanese	107
2757581777	283	159	275	2	106	1.4e-09	38.3	pfam00581	Rhodanese	107
2757581778	399	4	399	1	386	9.5e-122	406.9	pfam02538	Hydantoinase_B	516
2757581779	673	4	178	2	177	3.8e-54	183	pfam05378	Hydant_A_N	178
2757581779	673	198	487	1	290	2.6e-91	305.8	pfam01968	Hydantoinase_A	291
2757581780	240	12	73	4	60	8.3e-16	57.3	pfam00392	GntR	64
2757581780	240	102	225	2	123	2.0e-20	73.3	pfam07729	FCD	125
2757581781	608	27	602	3	498	6.4e-126	421	pfam01019	G_glu_transpept	512
2757581782	135	32	119	1	85	3.7e-16	58.7	pfam12973	Cupin_7	91
2757581783	330	36	315	7	276	2.6e-35	122	pfam03480	DctP	286
2757581784	170	23	155	1	129	1.1e-24	86.6	pfam04290	DctQ	132
2757581786	410	19	119	8	97	9.7e-10	38.8	pfam13657	Couple_hipA	99
2757581786	410	168	236	1	81	1.1e-11	45.1	pfam07805	HipA_N	81
2757581786	410	241	380	1	141	2.0e-27	95.9	pfam07804	HipA_C	142
2757581788	393	17	143	3	129	2.6e-22	79.1	pfam13173	AAA_14	131
2757581788	393	181	338	1	121	1.1e-24	86.8	pfam13635	DUF4143	122
2757581789	427	12	294	38	292	5.0e-15	54.8	pfam00171	Aldedh	462
2757581791	161	45	155	1	110	2.5e-24	85.3	pfam01568	Molydop_binding	111
2757581792	249	5	192	34	208	2.4e-46	158	pfam03309	Pan_kinase	208
2757581793	189	5	152	2	142	2.6e-21	75.9	pfam03358	FMN_red	155
2757581794	251	1	233	194	451	6.3e-32	111	pfam01425	Amidase	451
2757581795	254	11	94	2	83	5.8e-14	52	pfam08501	Shikimate_dh_N	83
2757581796	355	4	121	1	119	3.7e-23	82.5	pfam01408	GFO_IDH_MocA	120
2757581796	355	134	260	4	91	3.4e-06	26.9	pfam02894	GFO_IDH_MocA_C	116
2757581797	123	1	105	181	283	8.1e-27	94.2	pfam03480	DctP	286
2757581798	500	142	494	3	343	8.3e-68	228.8	pfam00120	Gln-synt_C	345
2757581799	499	15	237	3	223	2.1e-17	62.6	pfam00743	FMO-like	532
2757581800	304	71	271	1	209	1.7e-48	165.1	pfam07859	Abhydrolase_3	211
2757581801	293	8	200	1	189	3.4e-54	183.1	pfam00106	adh_short	195
2757581803	140	1	124	93	209	5.9e-45	153.2	pfam06508	QueC	210
2757581804	325	48	322	1	273	1.4e-75	253.8	pfam03401	TctC	274
2757581805	201	3	126	4	126	1.1e-11	44.8	pfam13577	SnoaL_4	127
2757581806	259	54	233	1	156	6.4e-07	28.9	pfam01979	Amidohydro_1	344
2757581807	189	7	189	4	184	4.3e-37	127.7	pfam00108	Thiolase_N	260
2757581808	419	4	222	1	193	1.3e-10	40.9	pfam00108	Thiolase_N	260
2757581808	419	285	404	27	112	4.2e-10	39.2	pfam02803	Thiolase_C	123
2757581810	470	7	106	1	87	2.3e-25	88.6	pfam01225	Mur_ligase	88
2757581810	470	110	293	1	192	1.5e-26	93.5	pfam08245	Mur_ligase_M	192
2757581810	470	313	406	1	90	6.0e-18	64.8	pfam02875	Mur_ligase_C	91
2757581811	359	6	145	2	138	1.2e-34	119.2	pfam03033	Glyco_transf_28	139
2757581811	359	183	349	2	166	3.3e-38	131.2	pfam04101	Glyco_tran_28_C	167
2757581812	422	51	415	3	358	1.2e-103	346.7	pfam01098	FTSW_RODA_SPOVE	359
2757581813	518	131	346	1	192	6.5e-23	81.6	pfam08245	Mur_ligase_M	192
2757581813	518	366	444	2	78	8.7e-07	29	pfam02875	Mur_ligase_C	91
2757581814	392	71	83	1	13	3.9e-06	26	pfam10555	MraY_sig1	13
2757581814	392	101	311	2	159	2.8e-36	124.7	pfam00953	Glycos_transf_4	160
2757581815	469	30	102	5	88	8.0e-11	42	pfam01225	Mur_ligase	88
2757581815	469	112	303	1	192	2.0e-37	129	pfam08245	Mur_ligase_M	192
2757581815	469	324	416	11	85	2.8e-12	46.6	pfam02875	Mur_ligase_C	91
2757581816	512	20	105	7	49	1.1e-05	25.6	pfam01225	Mur_ligase	88
2757581816	512	118	331	1	191	7.1e-44	150	pfam08245	Mur_ligase_M	192
2757581816	512	351	440	1	89	1.5e-21	76.3	pfam02875	Mur_ligase_C	91
2757581817	578	65	214	2	177	4.3e-21	75.9	pfam03717	PBP_dimer	180
2757581817	578	254	551	1	304	6.3e-70	235.7	pfam00905	Transpeptidase	306
2757581818	105	1	85	14	90	1.3e-18	66.6	pfam04999	FtsL	97
2757581819	310	7	305	3	308	1.1e-90	304.2	pfam01795	Methyltransf_5	309
2757581820	142	1	70	2	63	6.0e-12	45.2	pfam02381	MraZ	72
2757581820	142	73	136	1	56	2.4e-14	52.9	pfam02381	MraZ	72
2757581821	366	325	359	2	35	2.3e-09	36.9	pfam01258	zf-dskA_traR	36
2757581822	243	23	168	3	135	5.4e-29	101.2	pfam03591	AzlC	136
2757581823	120	13	115	3	98	5.6e-24	84.1	pfam05437	AzlD	99
2757581824	404	10	390	5	379	0.0e+00	443.8	pfam00162	PGK	379
2757581826	139	2	138	75	206	1.3e-28	99.7	pfam03466	LysR_substrate	209
2757581827	103	17	89	2	76	4.8e-18	64.9	pfam02594	DUF167	77
2757581828	303	15	295	27	297	1.4e-39	136.1	pfam00294	PfkB	302
2757581829	269	3	39	1	37	3.2e-15	55.4	pfam13719	zinc_ribbon_5	37
