gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2757589974	407	42.17	1	395	4	396	1.0e-108	386	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2757589976	431	36.11	1	431	1	423	3.0e-91	329	COG0044	Dihydroorotase or related cyclic amidohydrolase	430
2757589977	276	49.12	1	276	36	316	5.0e-95	341	COG0540	Aspartate carbamoyltransferase, catalytic chain	316
2757589978	697	59.56	30	623	6	562	0.0e+00	834	COG0187	DNA gyrase/topoisomerase IV, subunit B	635
2757589979	369	38.75	4	369	3	364	6.0e-76	277	COG0592	DNA polymerase III sliding clamp (beta) subunit, PCNA homolog	364
2757589980	466	44.49	18	462	1	408	2.0e-116	412	COG0593	Chromosomal replication initiation ATPase DnaA	408
2757589983	91	43.02	4	89	7	92	9.0e-21	91.6	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2757589984	574	42.81	274	562	1	297	4.0e-68	252	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ, required for the localization of integral membrane proteins	314
2757589986	443	67.59	11	442	4	433	0.0e+00	628	COG2224	Isocitrate lyase	433
2757589988	566	34.81	6	544	4	533	0.0e+00	465	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2757589989	646	56.78	1	629	217	775	0.0e+00	739	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	786
2757589991	139	44.78	5	136	4	133	4.0e-24	103	COG0848	Biopolymer transport protein ExbD	137
2757589992	234	43.52	10	225	1	216	2.0e-47	182	COG0811	Biopolymer transport protein ExbB/TolQ	216
2757589994	397	30.63	1	312	34	360	1.0e-22	101	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2757589995	970	39.9	3	970	2	972	0.0e+00	888	COG0841	Multidrug efflux pump subunit AcrB	1009
2757589998	336	27.45	1	144	1	152	1.0e-08	53.9	COG1988	Membrane-bound metal-dependent hydrolase YbcI, DUF457 family	190
2757589999	175	25	24	152	5	139	3.0e-13	68.5	COG2703	Hemerythrin	144
2757590000	325	36.51	10	323	6	318	1.0e-61	230	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757590001	524	42.44	115	524	5	381	3.0e-115	409	COG2721	Altronate dehydratase	381
2757590002	331	35.65	4	331	5	346	4.0e-65	242	COG2706	6-phosphogluconolactonase, cycloisomerase 2 family	346
2757590003	276	25.18	9	275	6	279	4.0e-28	118	COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold	279
2757590005	132	50	1	132	8	139	5.0e-44	169	COG0703	Shikimate kinase	172
2757590010	242	40.17	20	242	7	230	1.0e-46	180	COG3734	2-keto-3-deoxy-galactonokinase	306
2757590011	320	34.18	9	314	1	307	2.0e-46	179	COG0524	Sugar or nucleoside kinase, ribokinase family	311
2757590012	426	30.87	28	418	6	361	2.0e-51	197	COG3616	D-serine deaminase, pyridoxal phosphate-dependent	368
2757590013	338	24.02	1	326	1	311	4.0e-26	112	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2757590014	557	42.73	5	545	24	574	0.0e+00	610	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2757590015	264	32.95	1	263	63	319	3.0e-47	182	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757590016	435	56.22	1	434	3	421	0.0e+00	473	COG2379	Glycerate-2-kinase	422
2757590018	209	33.67	10	200	10	192	3.0e-28	118	COG1573	Uracil-DNA glycosylase	202
2757590019	683	56.43	1	680	3	662	0.0e+00	941	COG0021	Transketolase	663
2757590020	335	58.51	2	334	1	333	6.0e-126	443	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
2757590026	396	49.1	10	393	3	390	1.0e-117	417	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2757590027	363	23.87	7	335	44	314	2.0e-28	120	COG3608	Predicted deacylase	331
2757590028	428	45.81	1	428	46	470	9.0e-121	427	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2757590029	452	42.98	104	452	3	322	1.0e-98	353	COG2896	Molybdenum cofactor biosynthesis enzyme MoaA	322
2757590030	207	35	8	207	5	191	2.0e-35	142	COG0746	Molybdopterin-guanine dinucleotide biosynthesis protein A	192
2757590031	429	43.28	20	427	4	403	2.0e-108	386	COG0303	Molybdopterin biosynthesis enzyme	404
2757590033	272	32.21	7	272	3	266	9.0e-48	183	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757590038	399	39.15	3	398	1	396	3.0e-99	355	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases	396
2757590041	302	25	1	208	7	195	2.0e-15	76.8	COG0625	Glutathione S-transferase	211
2757590042	301	30.84	3	216	2	205	8.0e-31	127	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	246
2757590045	793	53.95	1	792	7	780	0.0e+00	895	COG2183	Transcriptional accessory protein Tex/SPT6	780
2757590048	333	25.15	11	326	5	320	1.0e-23	104	COG3156	Type II secretory pathway, component PulK	323
2757590051	162	23.02	16	146	8	143	2.0e-06	45.8	COG2165	Type II secretory pathway, pseudopilin PulG	149
2757590052	161	43.75	27	160	6	149	2.0e-19	88.2	COG2165	Type II secretory pathway, pseudopilin PulG	149
2757590056	301	73.56	1	291	4	298	0.0e+00	532	COG0752	Glycyl-tRNA synthetase, alpha subunit	298
2757590057	526	32.51	17	525	22	512	6.0e-63	235	COG0815	Apolipoprotein N-acyltransferase	518
2757590060	306	34.35	13	304	4	245	4.0e-63	235	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	247
2757590062	173	36.97	13	173	10	170	2.0e-25	108	COG4539	Uncharacterized membrane protein YGL010W	180
2757590063	234	47.35	1	223	3	224	5.0e-79	287	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2757590064	291	66.94	50	291	5	246	4.0e-102	364	COG4674	ABC-type uncharacterized transport system, ATPase component	249
2757590066	711	26.09	9	711	1	680	0.0e+00	528	COG0841	Multidrug efflux pump subunit AcrB	1009
2757590068	256	34.71	6	247	29	231	1.0e-48	187	COG0860	N-acetylmuramoyl-L-alanine amidase	231
2757590069	398	33.16	16	391	12	389	3.0e-81	295	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2757590071	708	28.33	23	705	22	690	1.0e-77	285	COG0507	ATP-dependent exoDNAse (exonuclease V), alpha subunit, helicase superfamily I	696
2757590074	229	37.5	1	214	1	210	3.0e-54	205	COG1136	ABC-type lipoprotein export system, ATPase component	226
2757590075	315	22.34	27	309	2	292	6.0e-09	55.3	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2757590076	118	28.71	1	101	1	99	4.0e-08	50.2	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2757590077	416	19.92	162	399	156	383	6.0e-07	49	COG2814	Predicted arabinose efflux permease, MFS family	394
2757590078	347	46.8	1	343	2	331	4.0e-103	367	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
2757590079	718	33.66	11	718	5	596	6.0e-102	365	COG3211	Secreted phosphatase, PhoX family	616
2757590082	488	43.09	13	383	2	345	2.0e-69	256	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2757590087	325	47.47	12	321	5	308	8.0e-74	270	COG0573	ABC-type phosphate transport system, permease component	310
2757590088	286	48.59	7	283	6	288	1.0e-65	243	COG0581	ABC-type phosphate transport system, permease component	292
2757590089	257	65.61	5	257	2	253	4.0e-125	440	COG1117	ABC-type phosphate transport system, ATPase component	253
2757590090	232	38.86	1	229	5	232	4.0e-35	141	COG0704	Phosphate uptake regulator	240
2757590093	631	35.14	30	574	11	533	2.0e-88	320	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2757590094	324	47.83	7	324	6	327	4.0e-101	361	COG1171	Threonine dehydratase	347
2757590095	333	26.83	163	325	39	190	4.0e-16	79.1	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	190
2757590096	315	30.75	1	307	15	335	2.0e-47	183	COG2070	NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family	336
2757590097	412	26.1	2	403	1	386	2.0e-47	183	COG0183	Acetyl-CoA acetyltransferase	392
2757590098	253	34.38	64	253	16	206	8.0e-26	110	COG3752	Steroid 5-alpha reductase family enzyme	272
2757590099	345	35.65	1	341	3	343	9.0e-71	260	COG3435	Gentisate 1,2-dioxygenase	351
2757590100	403	28.28	7	390	2	387	8.0e-51	194	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2757590106	134	18.87	1	106	8	113	6.0e-05	39.8	COG2456	Uncharacterized protein	121
2757590113	722	24.46	12	712	7	720	3.0e-78	286	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	731
2757590114	152	51.01	1	147	4	152	3.0e-53	201	COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit, CoxS/CutS family	156
2757590117	134	18.37	9	105	4	100	2.0e-04	38.7	COG1539	Dihydroneopterin aldolase	121
2757590119	629	44.05	66	628	1	520	0.0e+00	631	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	528
2757590120	199	40.86	14	199	7	169	2.0e-35	142	COG2862	Uncharacterized membrane protein YqhA	169
2757590121	280	49.82	1	280	1	273	4.0e-92	331	COG1951	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain	297
2757590122	312	18.18	15	238	6	228	5.0e-09	55.6	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2757590123	187	46.78	10	179	4	174	8.0e-60	223	COG0225	Peptide methionine sulfoxide reductase MsrA	174
2757590124	465	33.55	12	462	2	433	4.0e-117	414	COG0621	tRNA A37 methylthiotransferase MiaB	437
2757590125	200	32.18	33	192	10	183	5.0e-35	140	COG5394	Polyhydroxyalkanoate (PHA) synthesis regulator protein, binds DNA and PHA	193
2757590126	212	46.7	1	209	1	199	1.0e-58	219	COG0307	Riboflavin synthase alpha chain	204
2757590127	375	57.43	12	213	3	203	7.0e-77	281	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	203
2757590128	168	47.14	12	145	8	147	1.0e-37	149	COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	152
2757590129	174	35.81	24	164	3	150	3.0e-29	121	COG0781	Transcription termination factor NusB	151
2757590130	395	41.16	6	393	2	389	1.0e-96	347	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2757590139	185	30.72	20	185	1	155	6.0e-28	117	COG3915	Uncharacterized protein	155
2757590140	644	37.05	224	473	88	327	4.0e-40	159	COG0642	Signal transduction histidine kinase	336
2757590141	161	20.77	12	137	8	132	4.0e-07	47.7	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	161
2757590146	137	52.55	1	137	3	138	4.0e-46	176	COG3565	Predicted dioxygenase of extradiol dioxygenase family	138
2757590148	180	17.37	1	164	1	159	3.0e-08	51.9	COG4804	Predicted nuclease of restriction endonuclease-like (RecB) superfamily,  DUF1016 family	159
2757590149	301	30.79	2	300	34	322	6.0e-56	211	COG0598	Mg2+ and Co2+ transporter CorA	322
2757590150	253	39.92	4	244	5	228	5.0e-42	164	COG0775	Nucleoside phosphorylase	234
2757590154	204	42.51	37	201	11	177	5.0e-34	137	COG3703	Cation transport regulator ChaC	190
2757590155	210	60	3	210	5	214	2.0e-77	282	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase	214
2757590156	318	27.3	6	313	4	307	6.0e-25	108	COG0679	Predicted permease	311
2757590157	669	19.97	4	669	26	768	2.0e-34	141	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2757590161	317	26.15	2	309	1	325	2.0e-37	150	COG0673	Predicted dehydrogenase	342
2757590162	395	22.96	13	391	15	386	1.0e-22	101	COG2814	Predicted arabinose efflux permease, MFS family	394
2757590163	394	38.87	8	393	4	392	2.0e-89	323	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2757590164	402	23.29	16	378	30	371	6.0e-06	45.6	COG2814	Predicted arabinose efflux permease, MFS family	394
2757590165	271	46.24	1	270	119	396	2.0e-86	312	COG0626	Cystathionine beta-lyase/cystathionine gamma-synthase	396
2757590168	614	30.15	53	590	7	472	7.0e-93	335	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2757590171	200	36.9	33	197	23	190	8.0e-31	126	COG2885	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	190
2757590172	236	53.14	1	235	5	241	2.0e-83	301	COG2227	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	243
2757590173	221	35.29	2	219	1	218	9.0e-35	140	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2757590176	422	32.33	23	416	5	394	9.0e-67	247	COG0612	Predicted Zn-dependent peptidase	438
2757590177	361	49.22	56	361	22	340	9.0e-104	370	COG0552	Signal recognition particle GTPase	340
2757590178	310	35.64	23	310	65	335	5.0e-62	231	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2757590182	311	34.89	1	311	1	291	1.0e-55	210	COG0384	Predicted epimerase YddE/YHI9, PhzF superfamily	291
2757590183	323	36.53	1	319	2	324	9.0e-72	263	COG1171	Threonine dehydratase	347
2757590184	224	31.73	1	200	2	191	1.0e-16	80.3	COG0406	Broad specificity phosphatase PhoE	208
2757590186	278	34.62	12	270	6	249	1.0e-41	163	COG1402	 Creatinine amidohydrolase/Fe(II)-dependent formamide hydrolase involved in riboflavin and F420 biosynthesis	250
2757590187	782	33.48	331	780	129	569	3.0e-66	246	COG4232	Thiol:disulfide interchange protein	569
2757590189	283	33.01	34	240	1	207	6.0e-40	157	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	219
2757590190	243	25.4	53	239	25	213	4.0e-25	108	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2757590191	332	24.4	1	330	2	320	7.0e-20	91.8	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2757590192	254	46.43	1	252	3	248	4.0e-75	274	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2757590194	178	21.25	9	164	12	166	4.0e-10	58	COG3945	Hemerythrin-like domain	189
2757590195	735	48.01	11	733	3	710	0.0e+00	718	COG2217	Cation transport ATPase	713
2757590196	65	41.18	1	65	2	69	2.0e-07	47.3	COG2608	Copper chaperone CopZ	71
2757590199	300	27.88	35	295	30	290	6.0e-23	101	COG5473	Uncharacterized membrane protein	290
2757590201	254	40.59	14	252	2	217	6.0e-41	161	COG0850	Septum formation inhibitor MinC	219
2757590202	271	63.47	1	271	1	270	1.0e-118	419	COG2894	Septum formation inhibitor-activating ATPase MinD	272
2757590203	496	24.79	38	496	10	448	7.0e-52	198	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2757590204	269	33.47	17	263	7	256	7.0e-39	154	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757590205	92	41.67	2	83	4	87	3.0e-15	73.7	COG2257	Type III secretion system substrate exporter, FlhB-like	92
2757590209	315	29.51	77	315	17	247	2.0e-37	149	COG0861	Membrane protein TerC, possibly involved in tellurium resistance	254
2757590210	297	23.1	5	292	1	286	7.0e-23	101	COG0583	DNA-binding transcriptional regulator, LysR family	297
2757590211	434	20.33	70	433	36	390	5.0e-12	66	COG2814	Predicted arabinose efflux permease, MFS family	394
2757590212	716	34.23	376	710	15	344	3.0e-53	203	COG0709	Selenophosphate synthase	346
2757590213	222	30.37	6	216	1	194	7.0e-24	104	COG3806	Anti-sigma factor ChrR, cupin superfamily	216
2757590214	223	28.07	1	223	8	227	8.0e-23	100	COG1011	FMN phosphatase YigB, HAD superfamily	229
2757590215	250	18.65	4	244	21	272	1.0e-14	73.5	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	275
2757590224	337	35.94	18	334	2	317	4.0e-59	222	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757590233	275	27.18	24	270	16	282	2.0e-13	69.7	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757590234	248	37.1	8	247	1	242	5.0e-58	217	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2757590236	219	34.78	7	213	4	194	1.0e-35	143	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH	196
2757590237	174	45.64	16	163	8	148	7.0e-31	127	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG	151
2757590241	197	50.57	4	178	6	181	3.0e-43	168	COG3709	Ribose 1,5-bisphosphokinase PhnN	192
2757590244	439	51.82	1	438	3	440	0.0e+00	534	COG1157	Flagellar biosynthesis/type III secretory pathway ATPase	441
2757590245	150	22.39	11	144	10	143	2.0e-03	35.6	COG2882	Flagellar biosynthesis chaperone FliJ	148
2757590247	386	52.53	1	385	13	395	6.0e-127	447	COG0126	3-phosphoglycerate kinase	395
2757590248	371	22.3	31	326	28	303	6.0e-21	95.6	COG3239	Fatty acid desaturase	343
2757590249	332	55.86	1	332	2	332	3.0e-119	421	COG0469	Pyruvate kinase	477
2757590251	321	24.46	3	317	10	315	2.0e-30	126	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2757590252	221	20.83	36	170	6	141	2.0e-06	46.5	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	161
2757590255	528	35.58	11	391	43	392	3.0e-65	243	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2757590257	513	40.39	1	513	1	443	5.0e-119	421	COG1508	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog	444
2757590260	196	55.1	1	196	1	196	9.0e-72	262	COG0353	Recombinational DNA repair protein RecR	198
2757590261	107	53.33	1	104	1	105	4.0e-25	106	COG0718	Conserved DNA-binding protein YbaB (function unknown)	105
2757590262	648	38.34	1	503	1	500	8.0e-121	428	COG2812	DNA polymerase III, gamma/tau subunits	515
2757590264	174	29.24	8	174	2	167	4.0e-17	81.1	COG4126	Asp/Glu/hydantoin racemase	230
2757590265	526	24.49	1	526	3	522	3.0e-58	219	COG0747	ABC-type transport system, periplasmic component	556
2757590267	139	25.23	6	116	1	111	1.0e-09	56	COG2445	Uncharacterized conserved protein YutE, UPF0331/DUF86 family	138
2757590270	292	24.81	1	262	12	249	8.0e-25	107	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2757590274	586	24.96	24	562	6	542	5.0e-63	235	COG2831	Hemolysin activation/secretion protein	554
2757590276	192	32.46	1	190	40	229	1.0e-24	106	COG1802	DNA-binding transcriptional regulator, GntR family	230
2757590277	322	24.3	45	315	1	279	2.0e-22	100	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757590281	270	39.55	1	267	2	257	5.0e-50	191	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2757590284	360	44.66	1	359	3	366	7.0e-115	407	COG1062	Zn-dependent alcohol dehydrogenase	366
2757590285	290	33.72	3	255	2	251	3.0e-41	162	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2757590286	106	33.65	1	103	1	100	5.0e-09	52.7	COG0633	Ferredoxin	102
2757590287	420	29.9	17	417	15	408	4.0e-63	235	COG2124	Cytochrome P450	411
2757590288	501	31.6	11	467	6	443	1.0e-85	310	COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	443
2757590289	323	32.27	13	321	7	318	4.0e-45	175	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757590291	336	38.69	27	331	15	316	7.0e-60	224	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757590292	233	27.17	12	195	6	172	4.0e-27	115	COG1853	NADH-FMN oxidoreductase RutF, flavin reductase (DIM6/NTAB) family	176
2757590293	325	38.01	1	321	1	317	4.0e-61	228	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2757590294	231	20.53	2	230	21	279	2.0e-11	63.2	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2757590295	582	29.03	18	567	8	526	7.0e-86	311	COG0318	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	534
2757590296	480	40.21	12	473	20	488	3.0e-101	362	COG3670	Carotenoid cleavage dioxygenase or a related enzyme	490
2757590297	266	30.58	26	266	1	241	5.0e-36	145	COG1414	DNA-binding transcriptional regulator, IclR family	246
2757590298	408	35.52	7	398	1	392	6.0e-70	258	COG3135	Predicted benzoate:H+ symporter BenE	402
2757590300	141	39.86	3	140	7	141	2.0e-20	91.5	COG3193	Uncharacterized conserved protein GlcG, DUF336 family	141
2757590301	317	32.17	13	297	2	284	8.0e-42	164	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2757590302	161	35.48	6	126	1	124	3.0e-19	88.1	COG0599	Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family	124
2757590304	552	27.17	13	282	1	255	1.0e-19	92.1	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
